id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value
2802997573,602,1,2,69,1,duspptyvnr5kpx2iko5gerhnz,1,47.8,12.8,2025-04-19T13:30:12.618Z,2025-04-19T13:30:15Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5662400593,212,8.5,5662400585,56,Right,5662400587,140,55.0,5662400597,213,0.47,5662400589,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802997631,603,1,2,69,3,duspptyvnr5kpx2iko5gerhnz,1,53.6,23.0,2025-04-19T13:30:14.362Z,2025-04-19T13:30:17Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5662400899,212,25.0,5662400901,213,2.45,5662400895,140,35.2,5662400897,141,46.4,5662400893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802997779,605,1,2,69,7,duspptyvnr5kpx2iko5gerhnz,1,34.3,50.7,2025-04-19T13:30:18.441Z,2025-04-19T13:30:24Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5662401661,212,39.1,5662401657,140,58.9,5662401667,1,,5662401665,213,0.85,5662401653,56,Left,5662401659,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802997869,606,1,2,69,13,duspptyvnr5kpx2iko5gerhnz,1,65.3,89.1,2025-04-19T13:30:24.442Z,2025-04-19T13:30:29Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662402099,213,4.49,5662402037,196,,5662402047,140,56.3,5662402051,141,28.6,5662402107,1,,5662402043,56,Center,5662402053,212,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802997953,607,1,2,69,17,duspptyvnr5kpx2iko5gerhnz,1,56.1,31.2,2025-04-19T13:30:28.651Z,2025-04-19T13:30:34Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662402453,212,29.5,5662402451,141,3.2,5662402449,140,77.5,5662402455,213,5.58,5662402447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802997971,608,1,2,69,22,duspptyvnr5kpx2iko5gerhnz,0,81.2,5.5,2025-04-19T13:30:33.882Z,2025-04-19T13:30:34Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5662402533,2,,5662402543,212,28.8,5662402541,141,44.8,5662402539,140,91.3,5662402537,56,Center,5662402535,155,,5662402545,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802997981,756,12,2,69,23,8eab5wbcnttsiosd1o8c71gmk,1,8.1,50.9,2025-04-19T13:30:34.821Z,2025-04-19T13:30:37Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5662402625,15,,5662402599,141,71.4,5662402603,213,1.06,5662402601,212,16.0,5662402595,56,Back,5662402597,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998051,758,1,2,69,27,8eab5wbcnttsiosd1o8c71gmk,1,27.3,66.1,2025-04-19T13:30:38.614Z,2025-04-19T13:30:40Z,91c1ud1vk02de6uexycm07ml0,T. Lahdensuo,,,5662402931,212,17.7,5662402925,56,Back,5662402933,213,5.17,5662402927,140,34.7,5662402929,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998063,759,61,2,69,28,8eab5wbcnttsiosd1o8c71gmk,0,34.7,42.8,2025-04-19T13:30:40.086Z,2025-04-19T13:30:40Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662402971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998091,609,1,2,69,29,duspptyvnr5kpx2iko5gerhnz,1,70.5,56.3,2025-04-19T13:30:40.585Z,2025-04-19T13:30:42Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5662403101,212,7.0,5662403095,56,Center,5662403103,213,5.59,5662403097,140,75.6,5662403099,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998119,610,1,2,69,30,duspptyvnr5kpx2iko5gerhnz,1,75.0,49.6,2025-04-19T13:30:41.930Z,2025-04-19T13:30:44Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5662403197,140,75.2,5662403201,212,6.5,5662403203,213,1.54,5662403195,56,Center,5662403199,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998241,612,1,2,69,33,duspptyvnr5kpx2iko5gerhnz,1,74.0,62.0,2025-04-19T13:30:44.539Z,2025-04-19T13:30:52Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5662403989,141,74.2,5662403991,212,9.1,5662403993,213,1.15,5662403987,140,77.5,5662403985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998253,613,3,2,69,40,duspptyvnr5kpx2iko5gerhnz,0,90.0,71.6,2025-04-19T13:30:51.668Z,2025-04-19T13:49:39Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662404055,56,Center,5662404149,233,760,5662404057,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998247,760,7,2,69,40,8eab5wbcnttsiosd1o8c71gmk,1,10.0,28.4,2025-04-19T13:30:51.669Z,2025-04-19T13:49:39Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662404117,233,613,5662404015,285,,5662404013,56,Back,5662404011,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998279,614,6,2,69,41,duspptyvnr5kpx2iko5gerhnz,1,95.4,72.0,2025-04-19T13:30:52.294Z,2025-04-19T13:49:31Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662404297,233,761,5662404285,56,Center,5662404287,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998263,761,6,2,69,41,8eab5wbcnttsiosd1o8c71gmk,0,4.6,28.0,2025-04-19T13:30:52.294Z,2025-04-19T13:30:58Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662404203,56,Back,5662404205,73,,5662404409,233,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998585,615,18,2,70,3,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T13:31:15.113Z,2025-04-19T13:31:16Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5662405835,44,Midfielder,5662405833,42,,5662405837,59,34,5662405945,55,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998595,616,19,2,70,3,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T13:31:15.114Z,2025-04-19T13:31:16Z,9myvqb7eriz90u02vjkizjzmc,L. Smyth,,,5662405909,292,6,5662405911,293,5,5662405913,44,Midfielder,5662405905,145,7,5662405915,55,615,5662405899,42,,5662405907,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998867,617,1,2,70,16,duspptyvnr5kpx2iko5gerhnz,0,99.7,99.5,2025-04-19T13:31:27.994Z,2025-04-19T13:31:31Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662407329,56,Center,5662407321,2,,5662407335,212,39.0,5662407323,6,,5662407337,213,4.54,5662407339,1,,5662407327,223,,5662407331,140,93.2,5662407325,155,,5662407333,141,43.1,,,,,,,,,,,,,,,,,,,,
2802998901,762,12,2,70,21,8eab5wbcnttsiosd1o8c71gmk,1,4.1,53.0,2025-04-19T13:31:32.774Z,2025-04-19T13:31:55Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662407515,213,0.21,5662407505,140,13.8,5662407507,141,56.2,5662407511,212,10.4,5662407503,56,Back,5662407551,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998963,763,12,2,70,23,8eab5wbcnttsiosd1o8c71gmk,1,14.6,57.6,2025-04-19T13:31:34.806Z,2025-04-19T13:31:36Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662407797,140,29.5,5662407795,56,Back,5662407887,167,,5662407799,141,100.0,5662407803,213,1.09,5662407801,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999009,618,5,2,70,24,duspptyvnr5kpx2iko5gerhnz,1,67.8,-1.6,2025-04-19T13:31:36.017Z,2025-04-19T13:51:11Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5662408089,347,,5662408117,233,764,5662408085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802998969,764,5,2,70,24,8eab5wbcnttsiosd1o8c71gmk,0,32.2,101.6,2025-04-19T13:31:36.017Z,2025-04-19T13:31:41Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662407849,347,,5662407845,56,Back,5662408149,233,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999175,619,1,2,70,32,duspptyvnr5kpx2iko5gerhnz,1,63.8,0.0,2025-04-19T13:31:44.090Z,2025-04-19T13:31:45Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662408881,56,Right,5662408877,107,,5662408895,213,1.70,5662408887,140,62.8,5662408893,212,7.9,5662408891,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999259,620,1,2,70,34,duspptyvnr5kpx2iko5gerhnz,1,62.9,10.1,2025-04-19T13:31:45.689Z,2025-04-19T13:31:50Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5662409259,213,5.49,5662409249,140,66.7,5662409253,212,5.7,5662409251,141,4.1,5662409247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999303,621,1,2,70,38,duspptyvnr5kpx2iko5gerhnz,1,68.2,2.8,2025-04-19T13:31:50.154Z,2025-04-19T13:31:52Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662409425,56,Right,5662409433,213,0.04,5662409431,212,6.9,5662409427,140,74.8,5662409429,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999307,622,50,2,70,41,duspptyvnr5kpx2iko5gerhnz,1,79.0,2.8,2025-04-19T13:31:52.220Z,2025-04-19T13:49:40Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5662409453,56,Right,5662409455,286,,5662409573,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999311,765,7,2,70,41,8eab5wbcnttsiosd1o8c71gmk,1,21.0,97.2,2025-04-19T13:31:52.221Z,2025-04-19T13:49:40Z,91c1ud1vk02de6uexycm07ml0,T. Lahdensuo,,,5662409465,56,Back,5662409551,233,622,5662409467,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999427,767,1,2,70,42,8eab5wbcnttsiosd1o8c71gmk,1,17.4,96.0,2025-04-19T13:31:53.237Z,2025-04-19T13:31:58Z,91c1ud1vk02de6uexycm07ml0,T. Lahdensuo,,,5662409953,213,5.36,5662409951,212,11.4,5662409949,141,82.6,5662409945,56,Back,5662409947,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999497,623,83,2,70,46,duspptyvnr5kpx2iko5gerhnz,0,67.5,6.5,2025-04-19T13:31:58.051Z,2025-04-19T13:32:15Z,9myvqb7eriz90u02vjkizjzmc,L. Smyth,,,5662411277,399,5fvzbq3mstt7eatkjpodbvpm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999433,768,61,2,70,47,8eab5wbcnttsiosd1o8c71gmk,0,32.6,86.6,2025-04-19T13:31:58.166Z,2025-04-19T13:32:09Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5662409983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999581,624,5,2,70,52,duspptyvnr5kpx2iko5gerhnz,1,60.2,-1.8,2025-04-19T13:32:03.894Z,2025-04-19T13:51:11Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662410607,56,Right,5662410615,347,,5662410647,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999555,769,5,2,70,52,8eab5wbcnttsiosd1o8c71gmk,0,39.8,101.8,2025-04-19T13:32:03.894Z,2025-04-19T13:32:11Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5662410795,233,624,5662410483,347,,5662410481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999659,625,1,2,70,54,duspptyvnr5kpx2iko5gerhnz,1,55.5,0.0,2025-04-19T13:32:05.770Z,2025-04-19T13:32:11Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662411005,212,13.1,5662410999,56,Back,5662411007,213,2.58,5662410997,107,,5662411003,141,8.2,5662411001,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999691,626,1,2,70,57,duspptyvnr5kpx2iko5gerhnz,1,45.4,7.0,2025-04-19T13:32:08.538Z,2025-04-19T13:32:12Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5662411149,212,26.3,5662411151,213,1.60,5662411143,56,Back,5662411145,140,44.6,5662411147,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999731,627,1,2,71,1,duspptyvnr5kpx2iko5gerhnz,1,52.7,66.7,2025-04-19T13:32:12.554Z,2025-04-19T13:32:15Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662411341,213,0.08,5662411339,212,22.2,5662411333,56,Center,5662411337,141,69.3,5662411335,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999737,628,61,2,71,4,duspptyvnr5kpx2iko5gerhnz,1,74.0,69.1,2025-04-19T13:32:15.225Z,2025-04-19T13:32:15Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5662411345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999841,629,4,2,71,7,duspptyvnr5kpx2iko5gerhnz,1,75.6,65.8,2025-04-19T13:32:18.853Z,2025-04-19T13:32:26Z,9myvqb7eriz90u02vjkizjzmc,L. Smyth,,,5662411979,286,,5662412017,233,770,5662411975,56,Center,5662411971,13,,5662411977,152,,5662411973,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802999811,770,4,2,71,7,8eab5wbcnttsiosd1o8c71gmk,0,24.4,34.2,2025-04-19T13:32:18.854Z,2025-04-19T13:32:26Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5662411805,285,,5662411797,13,,5662412065,233,629,5662411799,295,,5662411803,152,,5662411801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803000697,630,15,2,72,4,duspptyvnr5kpx2iko5gerhnz,1,77.3,66.3,2025-04-19T13:33:15.514Z,2025-04-19T13:33:26Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662416779,233,771,5662416763,103,25.3,5662416759,79,,5662415953,56,Center,5662415949,26,,5662416765,458,,5662416769,147,50.5,5662416761,102,51.3,5662416211,20,,5662415951,18,,5662416767,146,,,,,,,,,,,,,,,,99.1,,
2803000713,771,10,2,72,4,8eab5wbcnttsiosd1o8c71gmk,1,1.5,47.2,2025-04-19T13:33:15.614Z,2025-04-19T13:33:28Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662416171,177,,5662416945,233,630,5662416031,182,,5662416033,56,Back,5662416911,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803000903,773,1,2,72,18,8eab5wbcnttsiosd1o8c71gmk,1,8.2,54.3,2025-04-19T13:33:29.415Z,2025-04-19T13:33:38Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662417867,1,,5662417019,140,32.2,5662417043,287,,5662417025,213,0.77,5662417021,141,89.9,5662417023,212,34.9,5662417017,56,Back,5662417015,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001063,631,83,2,72,25,duspptyvnr5kpx2iko5gerhnz,1,34.0,7.6,2025-04-19T13:33:36.323Z,2025-04-19T13:34:52Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5662423385,399,arxu3yjspsjmmobkj92c79ze2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001061,774,61,2,72,26,8eab5wbcnttsiosd1o8c71gmk,0,64.8,92.5,2025-04-19T13:33:37.322Z,2025-04-19T13:35:11Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662417905,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803002397,650,61,2,72,27,duspptyvnr5kpx2iko5gerhnz,1,26.6,12.9,2025-04-19T13:33:38.724Z,2025-04-19T13:35:37Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5662427001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803002463,793,61,2,72,28,8eab5wbcnttsiosd1o8c71gmk,1,71.9,88.5,2025-04-19T13:33:39.161Z,2025-04-19T13:35:46Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662427599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001127,632,1,2,72,28,duspptyvnr5kpx2iko5gerhnz,1,38.1,8.2,2025-04-19T13:33:39.178Z,2025-04-19T13:34:34Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5662418215,213,1.43,5662418207,56,Back,5662418209,140,39.6,5662418211,141,24.1,5662418213,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001145,634,1,2,72,30,duspptyvnr5kpx2iko5gerhnz,0,39.6,24.1,2025-04-19T13:33:41.323Z,2025-04-19T13:36:03Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5662418267,1,,5662418265,213,0.42,5662418259,140,79.1,5662418263,212,45.5,5662418255,155,,5662418261,141,51.6,5662418257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001181,775,12,2,72,32,8eab5wbcnttsiosd1o8c71gmk,1,23.2,46.3,2025-04-19T13:33:43.319Z,2025-04-19T13:36:26Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5662418455,141,37.4,5662418457,212,6.5,5662431213,15,,5662418451,56,Back,5662418453,140,25.4,5662418459,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001221,777,1,2,72,34,8eab5wbcnttsiosd1o8c71gmk,1,25.2,33.6,2025-04-19T13:33:45.975Z,2025-04-19T13:33:47Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662418659,140,29.7,5662418665,213,5.04,5662418661,141,12.9,5662418663,212,14.8,5662418657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001225,778,3,2,72,36,8eab5wbcnttsiosd1o8c71gmk,0,27.2,11.3,2025-04-19T13:33:47.814Z,2025-04-19T13:49:41Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5662419019,233,635,5662418675,285,,5662418673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001269,635,7,2,72,36,duspptyvnr5kpx2iko5gerhnz,1,72.8,88.7,2025-04-19T13:33:47.815Z,2025-04-19T13:49:40Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662418913,286,,5662418911,56,Left,5662418991,233,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001311,637,1,2,72,39,duspptyvnr5kpx2iko5gerhnz,1,75.2,94.4,2025-04-19T13:33:51.018Z,2025-04-19T13:33:53Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662419097,140,47.0,5662419095,56,Back,5662419103,213,3.39,5662419101,212,30.6,5662419099,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001391,638,1,2,72,41,duspptyvnr5kpx2iko5gerhnz,1,47.3,83.9,2025-04-19T13:33:52.922Z,2025-04-19T13:33:58Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662419519,140,45.9,5662419527,1,,5662419525,213,4.67,5662419521,141,32.4,5662419523,212,35.1,5662419517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001411,639,1,2,72,47,duspptyvnr5kpx2iko5gerhnz,1,53.4,29.5,2025-04-19T13:33:58.762Z,2025-04-19T13:34:00Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662419629,141,28.5,5662419633,213,6.26,5662419625,56,Center,5662419631,212,24.3,5662419627,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001417,640,1,2,72,49,duspptyvnr5kpx2iko5gerhnz,1,77.2,28.6,2025-04-19T13:34:00.202Z,2025-04-19T13:34:01Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5662419663,56,Center,5662419671,141,41.6,5662419667,140,69.9,5662419675,212,11.7,5662419677,213,2.29,5662419683,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001477,641,1,2,72,52,duspptyvnr5kpx2iko5gerhnz,1,71.3,40.0,2025-04-19T13:34:04.059Z,2025-04-19T13:34:05Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5662419925,213,0.60,5662419919,140,79.9,5662419923,212,10.9,5662419917,56,Center,5662419921,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001517,642,1,2,72,53,duspptyvnr5kpx2iko5gerhnz,1,79.6,48.4,2025-04-19T13:34:04.986Z,2025-04-19T13:34:07Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5662420171,212,8.1,5662420169,141,55.4,5662420173,213,2.51,5662420167,140,73.4,5662420165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001547,643,1,2,72,56,duspptyvnr5kpx2iko5gerhnz,0,73.7,58.7,2025-04-19T13:34:07.723Z,2025-04-19T13:34:10Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5662420397,141,78.4,5662420395,140,100.0,5662420393,56,Center,5662420403,1,,5662420401,213,0.43,5662420399,212,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001825,644,5,2,72,59,duspptyvnr5kpx2iko5gerhnz,0,101.4,83.6,2025-04-19T13:34:10.519Z,2025-04-19T13:51:12Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5662421805,233,779,5662421745,346,,5662421717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001575,779,5,2,72,59,8eab5wbcnttsiosd1o8c71gmk,1,-1.4,16.4,2025-04-19T13:34:10.519Z,2025-04-19T13:51:11Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5662421797,233,644,5662420513,346,,5662420511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001873,780,1,2,73,23,8eab5wbcnttsiosd1o8c71gmk,1,4.7,59.9,2025-04-19T13:34:34.648Z,2025-04-19T13:34:36Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5662421959,56,Back,5662421967,213,4.53,5662421965,212,7.3,5662421971,237,,5662421961,140,3.4,5662421963,141,49.3,5662421957,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001929,781,1,2,73,25,8eab5wbcnttsiosd1o8c71gmk,1,6.4,47.6,2025-04-19T13:34:36.556Z,2025-04-19T13:34:40Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662422237,140,53.9,5662422235,56,Center,5662422245,1,,5662422233,157,,5662422241,212,50.0,5662422243,213,6.20,5662422239,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001965,782,1,2,73,29,8eab5wbcnttsiosd1o8c71gmk,1,53.9,41.8,2025-04-19T13:34:40.407Z,2025-04-19T13:34:42Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5662422441,213,5.71,5662422439,212,18.8,5662422399,56,Center,5662422401,140,68.9,5662422403,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803001981,783,1,2,73,31,8eab5wbcnttsiosd1o8c71gmk,0,78.9,30.9,2025-04-19T13:34:42.247Z,2025-04-19T13:34:43Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5662422499,56,Center,5662422505,212,18.1,5662422503,141,48.8,5662422507,213,0.74,5662422501,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803002039,645,12,2,73,32,duspptyvnr5kpx2iko5gerhnz,1,15.5,51.8,2025-04-19T13:34:44.137Z,2025-04-19T13:34:46Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662422783,56,Back,5662422787,140,16.6,5662422791,212,19.4,5662422789,141,80.3,5662422793,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803002195,647,1,2,73,38,duspptyvnr5kpx2iko5gerhnz,1,5.1,82.9,2025-04-19T13:34:49.241Z,2025-04-19T13:34:53Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662423513,213,0.53,5662423507,140,13.2,5662423511,212,9.9,5662423505,56,Back,5662423509,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803002203,648,1,2,73,42,duspptyvnr5kpx2iko5gerhnz,0,13.0,95.9,2025-04-19T13:34:53.788Z,2025-04-19T13:34:54Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662423553,56,Back,5662423551,155,,5662423559,212,2.7,5662423557,141,96.2,5662423561,213,0.07,5662423555,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803002215,784,61,2,73,43,8eab5wbcnttsiosd1o8c71gmk,1,85.5,6.1,2025-04-19T13:34:54.760Z,2025-04-19T13:34:55Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662423635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
