id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815803437,653,4,2,80,43,3ptum5fjcgw51mqui0gu6uuf4,0,99.6,98.2,2025-05-17T15:40:42.544Z,2025-05-17T15:56:19Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,5732973989,233,821,5732970761,241,,5732970759,56,Left,5732970757,242,,5732970763,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803789,822,1,2,81,10,cy6zs39z79dcfbr4xzkp38z7q,0,5.5,6.4,2025-05-17T15:41:10.031Z,2025-05-17T15:41:10Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5732972423,212,49.3,5732972415,241,,5732972421,141,44.0,5732972427,1,,5732972413,157,,5732972425,213,0.55,5732972411,5,,5732972419,140,45.6,5732972417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803799,654,61,2,81,11,3ptum5fjcgw51mqui0gu6uuf4,0,54.1,52.7,2025-05-17T15:41:10.463Z,2025-05-17T15:44:39Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,5732972519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803819,823,44,2,81,12,cy6zs39z79dcfbr4xzkp38z7q,1,35.5,60.3,2025-05-17T15:41:11.527Z,2025-05-17T15:56:55Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732972637,285,,5732972635,56,Back,5732972753,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803809,655,44,2,81,12,3ptum5fjcgw51mqui0gu6uuf4,0,64.5,39.7,2025-05-17T15:41:11.528Z,2025-05-17T15:56:56Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732972589,56,Center,5732972591,286,,5732972763,233,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803827,824,1,2,81,12,cy6zs39z79dcfbr4xzkp38z7q,1,37.1,50.6,2025-05-17T15:41:11.733Z,2025-05-17T15:46:06Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732972665,140,38.1,5732972675,213,6.09,5732972661,3,,5732972673,212,1.1,5732972669,141,50.3,5732972663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803825,656,43,2,81,13,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-17T15:41:12.999Z,2025-05-17T15:44:37Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,5732972657,56,Center,5732988099,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815807343,888,61,2,81,14,cy6zs39z79dcfbr4xzkp38z7q,0,46.0,52.8,2025-05-17T15:41:14.053Z,2025-05-17T15:46:00Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,5732993637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803877,825,1,2,81,15,cy6zs39z79dcfbr4xzkp38z7q,1,45.7,49.7,2025-05-17T15:41:14.467Z,2025-05-17T15:41:18Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5732972955,56,Back,5732972961,212,18.0,5732972963,213,1.55,5732972959,141,76.1,5732972957,140,46.1,5732972953,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803885,826,61,2,81,18,cy6zs39z79dcfbr4xzkp38z7q,0,54.7,94.5,2025-05-17T15:41:18.060Z,2025-05-17T15:41:18Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732973007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803893,657,61,2,81,19,3ptum5fjcgw51mqui0gu6uuf4,0,39.2,5.8,2025-05-17T15:41:18.735Z,2025-05-17T15:46:27Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,5732973043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803903,658,5,2,81,19,3ptum5fjcgw51mqui0gu6uuf4,0,41.2,-1.2,2025-05-17T15:41:19.312Z,2025-05-17T15:41:22Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,5732973173,233,827,5732973129,56,Back,5732973131,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815803905,827,5,2,81,19,cy6zs39z79dcfbr4xzkp38z7q,1,58.8,101.2,2025-05-17T15:41:19.312Z,2025-05-17T15:56:33Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732973141,56,Left,5732973161,233,658,5732973143,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804123,828,1,2,81,32,cy6zs39z79dcfbr4xzkp38z7q,1,55.4,100.0,2025-05-17T15:41:31.614Z,2025-05-17T15:41:34Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732974223,213,4.75,5732974221,212,15.2,5732974215,56,Left,5732974213,107,,5732974219,141,79.6,5732974217,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804153,829,1,2,81,34,cy6zs39z79dcfbr4xzkp38z7q,1,56.7,74.5,2025-05-17T15:41:33.957Z,2025-05-17T15:41:36Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732974391,212,16.4,5732974387,140,49.2,5732974393,213,4.21,5732974389,141,53.4,5732974385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804225,830,1,2,81,36,cy6zs39z79dcfbr4xzkp38z7q,1,49.3,50.1,2025-05-17T15:41:36.175Z,2025-05-17T15:41:42Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5732974809,141,5.3,5732974807,140,62.6,5732974815,1,,5732974813,213,5.14,5732974805,56,Right,5732974811,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804251,831,1,2,81,42,cy6zs39z79dcfbr4xzkp38z7q,1,69.9,22.5,2025-05-17T15:41:41.877Z,2025-05-17T15:41:43Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,5732974949,56,Center,5732974953,141,24.7,5732974957,213,2.89,5732974951,140,64.4,5732974955,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804325,832,1,2,81,44,cy6zs39z79dcfbr4xzkp38z7q,1,65.8,23.6,2025-05-17T15:41:43.736Z,2025-05-17T15:41:48Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5732975395,213,5.66,5732975387,140,81.7,5732975393,212,20.5,5732975389,141,6.1,5732975385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804395,833,1,2,81,48,cy6zs39z79dcfbr4xzkp38z7q,1,79.2,14.6,2025-05-17T15:41:48.079Z,2025-05-17T15:41:52Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,5732975761,141,13.2,5732975763,212,12.0,5732975765,213,3.22,5732975757,56,Right,5732975759,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804413,834,1,2,81,53,cy6zs39z79dcfbr4xzkp38z7q,1,69.9,17.0,2025-05-17T15:41:52.672Z,2025-05-17T15:41:54Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5732975863,212,6.0,5732975861,141,24.4,5732975859,140,73.0,5732975857,56,Center,5732975865,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804473,835,1,2,81,54,cy6zs39z79dcfbr4xzkp38z7q,1,72.3,25.3,2025-05-17T15:41:54.046Z,2025-05-17T15:41:57Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,5732976079,140,58.4,5732976075,56,Center,5732976087,212,15.4,5732976083,141,32.4,5732976091,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804545,836,1,2,81,57,cy6zs39z79dcfbr4xzkp38z7q,1,61.8,32.7,2025-05-17T15:41:57.109Z,2025-05-17T15:42:01Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732976451,212,18.3,5732976449,141,59.3,5732976453,213,1.40,5732976447,140,64.7,5732976445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804603,837,1,2,82,2,cy6zs39z79dcfbr4xzkp38z7q,1,67.2,56.4,2025-05-17T15:42:01.592Z,2025-05-17T15:42:05Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732976743,141,31.8,5732976747,213,4.45,5732976745,212,17.3,5732976741,140,63.0,5732976739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804673,838,1,2,82,5,cy6zs39z79dcfbr4xzkp38z7q,1,63.5,29.4,2025-05-17T15:42:04.951Z,2025-05-17T15:42:10Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732977147,56,Right,5732977149,140,72.7,5732977153,212,19.9,5732977151,141,3.8,5732977155,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804679,839,61,2,82,11,cy6zs39z79dcfbr4xzkp38z7q,0,74.8,17.1,2025-05-17T15:42:10.763Z,2025-05-17T15:42:11Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,5732977171,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804811,659,12,2,82,12,3ptum5fjcgw51mqui0gu6uuf4,1,27.6,75.6,2025-05-17T15:42:11.824Z,2025-05-17T15:42:20Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,5732977845,141,68.7,5732977841,56,Back,5732977847,212,13.8,5732977849,213,5.94,5732977843,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804747,840,1,2,82,13,cy6zs39z79dcfbr4xzkp38z7q,1,66.7,28.6,2025-05-17T15:42:12.762Z,2025-05-17T15:42:15Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732977485,140,69.2,5732977483,56,Center,5732977491,213,1.43,5732977489,212,18.9,5732977487,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804759,841,1,2,82,15,cy6zs39z79dcfbr4xzkp38z7q,1,72.0,56.9,2025-05-17T15:42:15.231Z,2025-05-17T15:42:16Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732977555,141,37.9,5732977571,189,,5732977551,56,Center,5732977559,213,4.45,5732977557,212,13.4,5732977553,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804817,842,1,2,82,19,cy6zs39z79dcfbr4xzkp38z7q,0,69.4,37.7,2025-05-17T15:42:18.495Z,2025-05-17T15:42:21Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732977875,212,23.2,5732977871,140,88.5,5732977877,213,0.53,5732977873,141,54.9,5732977869,56,Center,5732977867,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804831,660,44,2,82,20,3ptum5fjcgw51mqui0gu6uuf4,1,11.6,44.1,2025-05-17T15:42:20.223Z,2025-05-17T15:56:56Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,5732978099,233,843,5732977921,285,,5732977917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804839,843,44,2,82,20,cy6zs39z79dcfbr4xzkp38z7q,0,88.4,55.9,2025-05-17T15:42:20.224Z,2025-05-17T15:56:56Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,5732977957,56,Center,5732977959,286,,5732978117,233,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804853,661,12,2,82,21,3ptum5fjcgw51mqui0gu6uuf4,1,11.8,42.5,2025-05-17T15:42:20.656Z,2025-05-17T15:42:22Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,5732978061,212,16.7,5732978055,56,Back,5732978065,213,4.66,5732978083,15,,5732978059,141,18.0,5732978057,140,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804883,662,1,2,82,23,3ptum5fjcgw51mqui0gu6uuf4,0,11.0,18.0,2025-05-17T15:42:22.911Z,2025-05-17T15:42:31Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732978653,157,,5732978199,140,13.9,5732978203,212,3.4,5732978197,56,Back,5732978655,1,,5732978201,141,15.9,5732978205,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804873,844,61,2,82,23,cy6zs39z79dcfbr4xzkp38z7q,1,88.1,86.6,2025-05-17T15:42:23.041Z,2025-05-17T15:42:23Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732978161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804887,663,5,2,82,24,3ptum5fjcgw51mqui0gu6uuf4,1,14.6,-2.0,2025-05-17T15:42:24.041Z,2025-05-17T15:56:33Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732978231,56,Back,5732978273,233,845,5732978233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815804879,845,5,2,82,24,cy6zs39z79dcfbr4xzkp38z7q,0,85.4,102.0,2025-05-17T15:42:24.041Z,2025-05-17T15:42:26Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732978321,233,663,5732978191,56,Left,5732978195,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805293,664,1,2,82,59,3ptum5fjcgw51mqui0gu6uuf4,0,24.9,0.0,2025-05-17T15:42:58.800Z,2025-05-17T15:43:01Z,b7594v117himyndjrpkval8us,E. Okereke,,5732980933,56,Back,5732980931,107,,5732980939,212,25.5,5732980937,141,12.2,5732980943,1,,5732980935,140,47.5,5732980941,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805297,846,44,2,83,0,cy6zs39z79dcfbr4xzkp38z7q,1,52.6,87.5,2025-05-17T15:42:59.875Z,2025-05-17T15:56:56Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732980961,286,,5732980959,56,Left,5732981101,233,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805299,665,44,2,83,0,3ptum5fjcgw51mqui0gu6uuf4,0,47.4,12.5,2025-05-17T15:42:59.876Z,2025-05-17T15:56:56Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732980965,285,,5732981115,233,846,5732980963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805307,847,1,2,83,0,cy6zs39z79dcfbr4xzkp38z7q,0,52.3,86.9,2025-05-17T15:43:00.250Z,2025-05-17T15:43:00Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732981007,140,55.4,5732981015,213,5.32,5732980999,3,,5732981003,56,Left,5732981013,212,5.7,5732981011,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805325,666,61,2,83,1,3ptum5fjcgw51mqui0gu6uuf4,0,46.5,20.0,2025-05-17T15:43:00.880Z,2025-05-17T15:43:01Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732981095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805367,848,1,2,83,3,cy6zs39z79dcfbr4xzkp38z7q,1,43.2,78.2,2025-05-17T15:43:03.156Z,2025-05-17T15:43:05Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5732981343,140,20.5,5732981349,213,3.54,5732981347,212,25.8,5732981341,56,Back,5732981345,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805413,850,1,2,83,8,cy6zs39z79dcfbr4xzkp38z7q,1,24.1,63.3,2025-05-17T15:43:07.389Z,2025-05-17T15:43:10Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5732981649,56,Back,5732981653,141,36.3,5732981657,213,5.05,5732981651,140,30.2,5732981655,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805453,851,1,2,83,11,cy6zs39z79dcfbr4xzkp38z7q,1,30.9,38.5,2025-05-17T15:43:10.357Z,2025-05-17T15:43:12Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732981875,140,32.3,5732981881,213,1.45,5732981873,56,Back,5732981879,212,12.6,5732981877,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805473,852,1,2,83,13,cy6zs39z79dcfbr4xzkp38z7q,1,33.8,58.2,2025-05-17T15:43:12.795Z,2025-05-17T15:43:14Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5732981985,56,Back,5732981993,213,1.32,5732981987,140,37.0,5732981989,141,77.6,5732981991,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805485,853,1,2,83,14,cy6zs39z79dcfbr4xzkp38z7q,0,37.4,79.7,2025-05-17T15:43:14.216Z,2025-05-17T15:43:16Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732982093,56,Back,5732982095,140,43.4,5732982101,213,0.27,5732982099,212,6.5,5732982097,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805487,667,61,2,83,16,3ptum5fjcgw51mqui0gu6uuf4,1,52.7,15.3,2025-05-17T15:43:16.056Z,2025-05-17T15:43:16Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732982103,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805509,668,5,2,83,17,3ptum5fjcgw51mqui0gu6uuf4,0,40.6,-1.6,2025-05-17T15:43:17.079Z,2025-05-17T15:43:20Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732982225,347,,5732982377,233,854,5732982223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805523,854,5,2,83,17,cy6zs39z79dcfbr4xzkp38z7q,1,59.4,101.6,2025-05-17T15:43:17.079Z,2025-05-17T15:56:33Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732982339,233,668,5732982303,56,Left,5732982305,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805587,855,1,2,83,19,cy6zs39z79dcfbr4xzkp38z7q,1,56.7,100.0,2025-05-17T15:43:19.168Z,2025-05-17T15:43:23Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732982623,141,86.6,5732982627,213,4.40,5732982621,140,53.7,5732982617,107,,5732982619,56,Left,5732982625,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805583,669,83,2,83,23,3ptum5fjcgw51mqui0gu6uuf4,0,56.2,13.4,2025-05-17T15:43:22.800Z,2025-05-17T15:43:26Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732982867,399,3tpjeq8mn2sy9v6a8hcesp9wq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805591,856,61,2,83,23,cy6zs39z79dcfbr4xzkp38z7q,0,39.3,94.4,2025-05-17T15:43:22.840Z,2025-05-17T15:43:23Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732982651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805595,670,3,2,83,24,3ptum5fjcgw51mqui0gu6uuf4,0,60.8,8.0,2025-05-17T15:43:23.647Z,2025-05-17T15:56:27Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732982921,233,857,5732982671,56,Right,5732982673,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805625,857,7,2,83,24,cy6zs39z79dcfbr4xzkp38z7q,1,39.2,92.0,2025-05-17T15:43:23.648Z,2025-05-17T15:56:27Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732982841,285,,5732982839,56,Back,5732982905,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805695,858,1,2,83,27,cy6zs39z79dcfbr4xzkp38z7q,1,40.1,84.5,2025-05-17T15:43:26.448Z,2025-05-17T15:43:31Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732983207,140,38.4,5732983209,141,63.1,5732983249,213,4.59,5732983247,212,14.7,5732983205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805729,859,1,2,83,32,cy6zs39z79dcfbr4xzkp38z7q,1,46.8,55.1,2025-05-17T15:43:31.603Z,2025-05-17T15:43:33Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5732983393,141,40.9,5732983389,56,Back,5732983397,213,4.59,5732983395,212,9.7,5732983391,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805769,860,1,2,83,34,cy6zs39z79dcfbr4xzkp38z7q,1,47.2,39.5,2025-05-17T15:43:33.822Z,2025-05-17T15:43:36Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732983601,56,Right,5732983605,141,9.4,5732983607,212,24.1,5732983609,213,5.27,5732983603,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805833,861,1,2,83,37,cy6zs39z79dcfbr4xzkp38z7q,1,60.7,11.7,2025-05-17T15:43:36.775Z,2025-05-17T15:43:42Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,5732983989,140,53.4,5732983987,56,Right,5732983993,212,9.9,5732983991,141,21.0,5732983995,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805867,862,1,2,83,42,cy6zs39z79dcfbr4xzkp38z7q,1,54.3,33.9,2025-05-17T15:43:42.164Z,2025-05-17T15:43:44Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732984185,56,Back,5732984189,141,42.8,5732984193,213,2.56,5732984187,140,45.6,5732984191,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805901,863,1,2,83,45,cy6zs39z79dcfbr4xzkp38z7q,1,46.6,45.5,2025-05-17T15:43:44.602Z,2025-05-17T15:43:46Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732984355,141,73.9,5732984353,140,57.1,5732984351,56,Center,5732984359,213,1.05,5732984357,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805947,864,1,2,83,47,cy6zs39z79dcfbr4xzkp38z7q,1,57.5,74.1,2025-05-17T15:43:46.758Z,2025-05-17T15:43:49Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732984623,213,5.56,5732984621,212,6.0,5732984613,56,Center,5732984619,141,68.2,5732984617,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815805979,865,1,2,83,49,cy6zs39z79dcfbr4xzkp38z7q,1,60.5,69.4,2025-05-17T15:43:49.117Z,2025-05-17T15:43:50Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5732984801,56,Center,5732984805,141,73.3,5732984809,213,2.82,5732984807,212,8.3,5732984803,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806019,866,1,2,83,51,cy6zs39z79dcfbr4xzkp38z7q,1,51.9,73.5,2025-05-17T15:43:50.617Z,2025-05-17T15:43:53Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5732984995,212,6.8,5732984997,213,0.47,5732984993,141,78.1,5732984989,140,57.7,5732984985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806089,867,1,2,83,53,cy6zs39z79dcfbr4xzkp38z7q,1,59.6,82.0,2025-05-17T15:43:52.976Z,2025-05-17T15:43:57Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5732985375,140,62.4,5732985381,213,1.27,5732985373,56,Left,5732985379,212,9.9,5732985377,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806129,868,1,2,83,57,cy6zs39z79dcfbr4xzkp38z7q,1,61.8,80.3,2025-05-17T15:43:57.084Z,2025-05-17T15:43:59Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732985601,141,41.9,5732985607,212,26.1,5732985611,213,4.73,5732985599,140,62.3,5732985597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806175,869,1,2,84,0,cy6zs39z79dcfbr4xzkp38z7q,1,63.8,40.3,2025-05-17T15:43:59.771Z,2025-05-17T15:44:03Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732985923,213,5.62,5732985921,212,28.3,5732985915,56,Right,5732985917,140,85.0,5732985919,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815806285,870,1,2,84,3,cy6zs39z79dcfbr4xzkp38z7q,1,90.3,17.4,2025-05-17T15:44:03.270Z,2025-05-17T15:44:12Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,5732986563,56,Center,5732986571,213,1.53,5732986561,155,,5732986567,141,72.1,5732986569,212,37.2,5732986573,1,,5732986565,140,91.9,5732986559,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
