id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2806204571,809,5,2,83,19,cy6zs39z79dcfbr4xzkp38z7q,0,23.0,101.8,2025-04-26T13:48:42.501Z,2025-04-26T14:01:57Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5680005235,56,Back,5680005237,347,,5680005295,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205503,678,1,2,84,38,8eab5wbcnttsiosd1o8c71gmk,1,75.0,0.0,2025-04-26T13:50:01.923Z,2025-04-26T13:50:04Z,d34pugygez0vtpx1t8p5bnq0a,S. Sipola,,,5680009765,213,2.64,5680009761,141,5.6,5680009755,107,,5680009757,56,Right,5680009759,140,66.0,5680009763,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205541,679,1,2,84,41,8eab5wbcnttsiosd1o8c71gmk,1,59.2,7.9,2025-04-26T13:50:04.626Z,2025-04-26T13:50:07Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5680009949,56,Back,5680009953,141,20.9,5680009957,213,2.76,5680009951,140,38.5,5680009955,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205571,680,1,2,84,44,8eab5wbcnttsiosd1o8c71gmk,1,38.5,20.9,2025-04-26T13:50:07.347Z,2025-04-26T13:50:10Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5680010091,213,2.47,5680010089,212,19.3,5680010083,56,Back,5680010087,141,38.6,5680010085,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205651,681,1,2,84,47,8eab5wbcnttsiosd1o8c71gmk,0,24.1,38.6,2025-04-26T13:50:10.037Z,2025-04-26T13:50:14Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5680010455,212,51.5,5680010451,140,71.7,5680010449,56,Center,5680010447,157,,5680010453,141,56.7,5680010459,1,,5680010457,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205687,810,1,2,84,51,cy6zs39z79dcfbr4xzkp38z7q,1,22.2,50.7,2025-04-26T13:50:14.219Z,2025-04-26T13:50:17Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5680010669,141,43.9,5680010667,140,7.6,5680010671,212,16.0,5680010673,213,3.43,5680010661,3,,5680010665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205831,812,1,2,85,3,cy6zs39z79dcfbr4xzkp38z7q,1,13.2,51.2,2025-04-26T13:50:26.203Z,2025-04-26T13:50:29Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5680011359,189,,5680011349,212,12.7,5680011347,141,54.9,5680011343,56,Back,5680011351,213,0.20,5680011341,123,,5680011345,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205841,813,1,2,85,6,cy6zs39z79dcfbr4xzkp38z7q,1,25.1,51.8,2025-04-26T13:50:29.467Z,2025-04-26T13:50:31Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5680011421,56,Back,5680011425,141,20.0,5680011427,212,21.6,5680011429,213,4.72,5680011423,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205897,814,1,2,85,8,cy6zs39z79dcfbr4xzkp38z7q,1,23.9,23.9,2025-04-26T13:50:31.147Z,2025-04-26T13:50:37Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5680011795,213,2.46,5680011791,141,38.6,5680011789,140,12.1,5680011787,56,Back,5680011793,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205925,815,1,2,85,14,cy6zs39z79dcfbr4xzkp38z7q,1,23.5,41.0,2025-04-26T13:50:36.989Z,2025-04-26T13:50:41Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5680011965,140,57.6,5680011961,157,,5680011973,1,,5680011971,213,6.13,5680011969,212,36.2,5680011963,56,Center,5680011967,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205937,816,1,2,85,18,cy6zs39z79dcfbr4xzkp38z7q,1,57.6,33.0,2025-04-26T13:50:41.035Z,2025-04-26T13:50:42Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5680012005,141,16.8,5680012003,140,60.6,5680012009,213,4.99,5680012007,212,11.5,5680012001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205945,817,1,2,85,19,cy6zs39z79dcfbr4xzkp38z7q,0,60.6,16.8,2025-04-26T13:50:42.443Z,2025-04-26T13:50:43Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5680012061,212,3.6,5680012055,56,Right,5680012063,213,0.33,5680012057,140,63.8,5680012059,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205947,682,61,2,85,20,8eab5wbcnttsiosd1o8c71gmk,1,33.3,80.0,2025-04-26T13:50:43.451Z,2025-04-26T13:50:43Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5680012069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205961,684,1,2,85,22,8eab5wbcnttsiosd1o8c71gmk,1,36.5,75.0,2025-04-26T13:50:44.979Z,2025-04-26T13:50:53Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5680012125,141,65.4,5680012121,56,Back,5680012129,213,4.39,5680012127,212,6.9,5680012123,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205991,685,1,2,85,23,8eab5wbcnttsiosd1o8c71gmk,1,34.4,65.4,2025-04-26T13:50:46.051Z,2025-04-26T13:50:49Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5680012295,212,7.5,5680012291,140,35.3,5680012289,56,Back,5680012293,141,76.4,5680012297,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205993,818,83,2,85,25,cy6zs39z79dcfbr4xzkp38z7q,0,61.4,15.0,2025-04-26T13:50:48.163Z,2025-04-26T14:01:52Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5680053541,399,dlxtr9p8d7k733qhpq9qyydey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806205997,686,61,2,85,26,8eab5wbcnttsiosd1o8c71gmk,0,36.1,85.4,2025-04-26T13:50:49.140Z,2025-04-26T13:50:49Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5680012305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206003,687,5,2,85,26,8eab5wbcnttsiosd1o8c71gmk,0,36.8,101.0,2025-04-26T13:50:49.732Z,2025-04-26T13:50:52Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5680012343,347,,5680012339,56,Back,5680012459,233,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206015,819,5,2,85,26,cy6zs39z79dcfbr4xzkp38z7q,1,63.2,-1.0,2025-04-26T13:50:49.732Z,2025-04-26T14:01:57Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5680012427,233,687,5680012401,56,Right,5680012403,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206125,820,1,2,85,34,cy6zs39z79dcfbr4xzkp38z7q,1,63.2,0.0,2025-04-26T13:50:57.179Z,2025-04-26T13:51:01Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5680012953,213,2.50,5680012947,140,48.6,5680012949,141,15.3,5680012943,107,,5680012951,212,19.1,5680012945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206145,821,1,2,85,38,cy6zs39z79dcfbr4xzkp38z7q,1,56.1,15.5,2025-04-26T13:51:01.165Z,2025-04-26T13:51:03Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5680013061,140,71.9,5680013065,212,18.0,5680013067,213,0.39,5680013063,141,25.6,5680013059,56,Center,5680013057,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206239,822,1,2,85,40,cy6zs39z79dcfbr4xzkp38z7q,1,71.9,25.6,2025-04-26T13:51:03.210Z,2025-04-26T13:51:11Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5680013511,140,69.8,5680013515,212,7.0,5680013507,3,,5680013509,56,Right,5680013517,213,4.39,5680013513,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206253,823,1,2,85,48,cy6zs39z79dcfbr4xzkp38z7q,0,90.5,22.2,2025-04-26T13:51:11.755Z,2025-04-26T13:51:14Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5680013589,212,18.1,5680013583,56,Center,5680013587,141,48.8,5680013585,140,91.6,5680013581,155,,5680013591,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206265,688,44,2,85,50,8eab5wbcnttsiosd1o8c71gmk,1,8.1,49.0,2025-04-26T13:51:13.562Z,2025-04-26T13:51:16Z,d34pugygez0vtpx1t8p5bnq0a,S. Sipola,,,5680013633,56,Back,5680013635,285,,5680013675,233,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206259,824,44,2,85,50,cy6zs39z79dcfbr4xzkp38z7q,0,92.2,53.2,2025-04-26T13:51:13.563Z,2025-04-26T13:56:52Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5680013615,56,Center,5680013617,286,,5680013693,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206273,689,12,2,85,51,8eab5wbcnttsiosd1o8c71gmk,1,7.2,42.4,2025-04-26T13:51:14.500Z,2025-04-26T13:51:16Z,d34pugygez0vtpx1t8p5bnq0a,S. Sipola,,,5680013657,56,Back,5680013659,140,10.8,5680013663,212,5.6,5680013665,213,5.46,5680013661,141,36.4,5680013673,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206341,691,1,2,85,54,8eab5wbcnttsiosd1o8c71gmk,1,12.0,36.6,2025-04-26T13:51:17.012Z,2025-04-26T13:51:20Z,d34pugygez0vtpx1t8p5bnq0a,S. Sipola,,,5680013979,56,Back,5680013987,213,5.79,5680013983,141,25.2,5680013985,212,16.5,5680013981,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206391,692,1,2,85,57,8eab5wbcnttsiosd1o8c71gmk,0,29.5,21.2,2025-04-26T13:51:20.453Z,2025-04-26T13:51:23Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5680014187,213,0.47,5680014189,1,,5680014183,141,54.3,5680014177,155,,5680014179,56,Center,5680014181,140,71.7,5680014185,212,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206447,825,59,2,86,3,cy6zs39z79dcfbr4xzkp38z7q,1,21.9,38.9,2025-04-26T13:51:26.539Z,2025-04-26T13:51:28Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5680014391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206453,826,61,2,86,5,cy6zs39z79dcfbr4xzkp38z7q,0,21.9,38.9,2025-04-26T13:51:28.267Z,2025-04-26T13:51:28Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5680014399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206505,827,83,2,86,8,cy6zs39z79dcfbr4xzkp38z7q,0,17.9,7.7,2025-04-26T13:51:31.659Z,2025-04-26T13:53:05Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5680019275,399,5fvzbq3mstt7eatkjpodbvpm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206529,693,61,2,86,9,8eab5wbcnttsiosd1o8c71gmk,0,86.0,95.3,2025-04-26T13:51:32.043Z,2025-04-26T13:52:41Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5680014691,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206535,694,5,2,86,10,8eab5wbcnttsiosd1o8c71gmk,0,85.4,101.6,2025-04-26T13:51:33.572Z,2025-04-26T13:52:45Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5680014731,233,828,5680014709,56,Left,5680014711,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206531,828,5,2,86,10,cy6zs39z79dcfbr4xzkp38z7q,1,14.6,-1.6,2025-04-26T13:51:33.572Z,2025-04-26T14:01:58Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5680014695,347,,5680014693,56,Back,5680014719,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206639,829,1,2,86,11,cy6zs39z79dcfbr4xzkp38z7q,1,17.0,0.0,2025-04-26T13:51:34.523Z,2025-04-26T13:51:42Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5680015205,107,,5680015213,212,20.2,5680015211,141,26.5,5680015209,140,11.7,5680015207,56,Back,5680015215,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206655,830,1,2,86,19,cy6zs39z79dcfbr4xzkp38z7q,1,25.7,43.6,2025-04-26T13:51:42.652Z,2025-04-26T13:51:44Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5680015347,212,14.0,5680015349,213,1.59,5680015343,140,25.5,5680015341,56,Back,5680015345,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206707,831,1,2,86,21,cy6zs39z79dcfbr4xzkp38z7q,1,25.5,64.2,2025-04-26T13:51:44.347Z,2025-04-26T13:51:49Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5680015583,213,4.68,5680015581,212,14.2,5680015575,56,Back,5680015577,140,25.1,5680015579,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206769,832,1,2,86,26,cy6zs39z79dcfbr4xzkp38z7q,1,29.3,34.0,2025-04-26T13:51:49.402Z,2025-04-26T13:51:56Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5680015853,212,9.1,5680015849,140,31.5,5680015847,56,Back,5680015851,141,21.0,5680015855,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206787,833,1,2,86,33,cy6zs39z79dcfbr4xzkp38z7q,1,45.8,31.2,2025-04-26T13:51:55.980Z,2025-04-26T13:51:58Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5680015945,56,Center,5680015949,141,48.5,5680015947,140,53.0,5680015953,213,1.00,5680015951,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206793,834,50,2,86,34,cy6zs39z79dcfbr4xzkp38z7q,1,54.6,46.8,2025-04-26T13:51:57.885Z,2025-04-26T14:02:02Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5680015963,56,Center,5680015967,286,,5680016165,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206817,695,7,2,86,34,8eab5wbcnttsiosd1o8c71gmk,1,45.4,53.2,2025-04-26T13:51:57.886Z,2025-04-26T14:02:02Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5680016157,233,834,5680016095,285,,5680016093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206845,697,3,2,86,38,8eab5wbcnttsiosd1o8c71gmk,1,37.8,76.0,2025-04-26T13:52:01.412Z,2025-04-26T13:52:04Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5680016241,233,835,5680016235,286,,5680016233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206837,835,45,2,86,38,cy6zs39z79dcfbr4xzkp38z7q,0,62.6,25.9,2025-04-26T13:52:01.412Z,2025-04-26T13:52:04Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5680016275,233,697,5680016221,56,Center,5680016223,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206857,698,1,2,86,40,8eab5wbcnttsiosd1o8c71gmk,1,46.2,73.8,2025-04-26T13:52:03.715Z,2025-04-26T13:52:05Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5680016325,141,89.1,5680016321,56,Left,5680016327,212,14.9,5680016323,140,56.3,5680016329,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206875,699,1,2,86,42,8eab5wbcnttsiosd1o8c71gmk,1,56.0,88.6,2025-04-26T13:52:05.027Z,2025-04-26T13:52:08Z,91c1ud1vk02de6uexycm07ml0,T. Lahdensuo,,,5680016411,141,74.7,5680016407,56,Center,5680016409,140,60.9,5680016415,213,5.21,5680016413,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206883,700,1,2,86,45,8eab5wbcnttsiosd1o8c71gmk,0,62.8,69.1,2025-04-26T13:52:08.323Z,2025-04-26T13:52:13Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5680016451,141,69.3,5680016489,286,,5680016483,236,,5680016455,213,0.14,5680016453,212,1.0,5680016447,56,Center,5680016449,140,63.7,5680016485,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206889,836,74,2,86,45,cy6zs39z79dcfbr4xzkp38z7q,1,34.9,38.9,2025-04-26T13:52:08.324Z,2025-04-26T14:02:05Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5680016473,56,Back,5680016493,233,700,5680016475,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206953,838,1,2,86,52,cy6zs39z79dcfbr4xzkp38z7q,1,27.9,37.7,2025-04-26T13:52:15.291Z,2025-04-26T13:52:17Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5680016775,140,23.7,5680016769,56,Back,5680016785,212,11.2,5680016787,213,4.31,5680016779,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806206987,839,1,2,86,53,cy6zs39z79dcfbr4xzkp38z7q,1,23.7,22.5,2025-04-26T13:52:16.875Z,2025-04-26T13:52:20Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5680016913,212,10.1,5680016909,140,24.4,5680016907,56,Back,5680016915,213,1.50,5680016911,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207013,840,1,2,86,57,cy6zs39z79dcfbr4xzkp38z7q,1,29.9,36.3,2025-04-26T13:52:20.363Z,2025-04-26T13:52:23Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5680017057,213,0.29,5680017053,141,41.0,5680017049,56,Back,5680017055,212,11.2,5680017051,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207043,841,1,2,87,0,cy6zs39z79dcfbr4xzkp38z7q,0,39.7,37.0,2025-04-26T13:52:23.421Z,2025-04-26T13:52:26Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5680017189,213,5.96,5680017183,140,68.6,5680017187,212,32.0,5680017179,155,,5680017181,56,Center,5680017191,1,,5680017185,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207107,702,1,2,87,6,8eab5wbcnttsiosd1o8c71gmk,1,26.5,80.0,2025-04-26T13:52:29.187Z,2025-04-26T13:52:31Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5680017475,213,3.76,5680017467,56,Back,5680017469,140,7.2,5680017471,141,59.0,5680017473,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207149,703,1,2,87,8,8eab5wbcnttsiosd1o8c71gmk,1,7.2,59.0,2025-04-26T13:52:31.667Z,2025-04-26T13:52:34Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5680017673,212,19.8,5680017675,213,5.49,5680017671,141,38.2,5680017667,56,Back,5680017669,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207185,704,1,2,87,11,8eab5wbcnttsiosd1o8c71gmk,1,20.4,38.2,2025-04-26T13:52:34.500Z,2025-04-26T13:52:37Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5680017813,213,2.80,5680017805,56,Back,5680017811,212,17.5,5680017809,141,46.9,5680017807,140,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207235,705,1,2,87,14,8eab5wbcnttsiosd1o8c71gmk,1,4.7,46.9,2025-04-26T13:52:37.187Z,2025-04-26T13:52:42Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5680018069,56,Back,5680018071,140,10.4,5680018075,212,19.0,5680018077,213,5.03,5680018073,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207273,706,1,2,87,18,8eab5wbcnttsiosd1o8c71gmk,1,11.6,18.6,2025-04-26T13:52:41.830Z,2025-04-26T13:52:47Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5680018265,56,Right,5680018273,213,6.21,5680018275,1,,5680018269,141,10.9,5680018263,155,,5680018267,140,83.4,5680018271,212,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207277,707,1,2,87,24,8eab5wbcnttsiosd1o8c71gmk,1,90.1,9.2,2025-04-26T13:52:47.427Z,2025-04-26T13:52:49Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5680018295,212,27.8,5680018285,2,,5680018291,140,86.8,5680018293,141,49.7,5680018297,213,1.70,5680018289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207301,708,1,2,87,26,8eab5wbcnttsiosd1o8c71gmk,1,86.7,49.4,2025-04-26T13:52:49.524Z,2025-04-26T13:53:26Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5680018407,56,Center,5680018409,140,87.3,5680018415,213,4.81,5680020425,218,,5680018411,141,40.4,5680018413,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207457,709,1,2,87,27,8eab5wbcnttsiosd1o8c71gmk,1,87.3,40.4,2025-04-26T13:52:50.484Z,2025-04-26T13:53:26Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,1.0,5680019181,212,11.5,5680019175,56,Center,5680020415,210,16,5680019183,213,1.29,5680019177,140,90.3,5680019179,141,56.6,5680020419,22,,5680020417,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806207461,710,16,2,87,31,8eab5wbcnttsiosd1o8c71gmk,1,90.2,55.4,2025-04-26T13:52:54.172Z,2025-04-26T13:53:27Z,91c1ud1vk02de6uexycm07ml0,T. Lahdensuo,,,5680020447,328,,5680020427,20,,5680020431,29,,5680020435,55,709,5680020441,103,0.6,5680020439,102,46.1,5680020449,217,,5680020429,80,,5680020461,374,5680019193,17,,5680020465,375,5680019191,22,,5680020457,231,51.3,2025-04-26 14:52:53.516,87:30.580,5680019195,56,Center,5680020455,230,5680020451,216,5680020433,154,,5680020443,214,,708,,,98.8,,,,,,
2806208009,711,18,2,88,36,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-26T13:53:59.060Z,2025-04-26T13:53:59Z,d34pugygez0vtpx1t8p5bnq0a,S. Sipola,,,5680021943,42,,5680021947,59,24,5680021995,55,712,5680021945,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806208013,712,19,2,88,36,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-26T13:53:59.061Z,2025-04-26T13:54:00Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5680021965,42,,5680021979,55,711,5680021977,44,Defender,5680021973,292,3,5680021975,293,2,5680021971,59,5,5680021969,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806208139,713,18,2,88,40,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-26T13:54:02.980Z,2025-04-26T13:55:00Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5680022679,55,714,5680022631,44,Midfielder,5680022627,42,,5680022635,59,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
