id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2803149061,883,40,2,79,41,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-19T15:37:12.094Z,2025-04-19T15:37:12Z,,,,,5663185189,59,"1, 6, 3, 20, 4, 28, 10, 18, 11, 9, 33, 5, 19, 80",5663185195,194,2qks3nbpd8o6igkqjl9e4po4q,5663185197,319,,5663185193,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0",5663185187,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5",5663185185,30,"dcv3bj7tkpb8of9xh3br2510q, ag78l8kpc7icq4payr6mgyej8, 2qks3nbpd8o6igkqjl9e4po4q, 2tnl1pjxxg2n4564fz9hcdsoa, 3zfwycbtlksz95tsqcog03yp6, czynssza36ggpaezb0i14si22, ayl3txfejfa46xvwnzzd76vze, f2qohaex1g5tvz10leo2ia6s, 9tz8pzof2v3ktjwsyt3gl18gk, dytql3b2co1cst72z5qf879pl, 6l2pjfuvjdnb6vkv4b0eb8mc4, 17p2jqe16w5j9qh5f8yr80g7o, ciursygt8i2deeszjdebb28yx, dssxj3ymyofvhfjgmpg1ftuga",5663185191,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149221,884,1,2,79,45,ea3yd0dgq6uy6pupkpn17j5xg,1,51.9,96.5,2025-04-19T15:37:15.619Z,2025-04-19T15:37:22Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5663186117,56,Back,5663186113,152,,5663186121,141,93.9,5663186119,140,40.9,5663186127,213,3.29,5663186123,212,11.7,5663186111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149271,885,1,2,79,51,ea3yd0dgq6uy6pupkpn17j5xg,1,61.2,80.9,2025-04-19T15:37:21.987Z,2025-04-19T15:37:24Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5663186421,141,78.2,5663186417,56,Center,5663186419,140,54.3,5663186423,212,7.5,5663186425,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149343,886,1,2,79,53,ea3yd0dgq6uy6pupkpn17j5xg,1,53.5,74.5,2025-04-19T15:37:23.907Z,2025-04-19T15:37:27Z,6l2pjfuvjdnb6vkv4b0eb8mc4,A. Machaal,,,5663186779,141,55.2,5663186783,213,4.47,5663186775,56,Center,5663186777,140,50.4,5663186781,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149505,887,1,2,79,56,ea3yd0dgq6uy6pupkpn17j5xg,1,50.4,55.2,2025-04-19T15:37:27.059Z,2025-04-19T15:37:33Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5663187669,141,21.3,5663187667,140,53.0,5663187673,213,4.83,5663187665,56,Center,5663187671,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149447,621,43,2,80,0,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-19T15:37:30.717Z,2025-04-19T15:37:32Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5663187299,56,Back,5663187521,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149591,888,1,2,80,2,ea3yd0dgq6uy6pupkpn17j5xg,1,67.8,18.0,2025-04-19T15:37:32.899Z,2025-04-19T15:37:35Z,2tnl1pjxxg2n4564fz9hcdsoa,M. Könkkölä,,,5663188049,141,31.2,5663188053,212,9.8,5663188057,213,1.99,5663188047,140,64.0,5663188045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149633,889,1,2,80,5,ea3yd0dgq6uy6pupkpn17j5xg,1,64.9,28.3,2025-04-19T15:37:35.315Z,2025-04-19T15:37:37Z,6l2pjfuvjdnb6vkv4b0eb8mc4,A. Machaal,,,5663188261,140,82.7,5663188265,212,23.6,5663188267,213,5.62,5663188263,141,7.0,5663188259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149779,890,1,2,80,7,ea3yd0dgq6uy6pupkpn17j5xg,1,82.7,7.0,2025-04-19T15:37:37.411Z,2025-04-19T15:37:42Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5663189019,213,0.55,5663189011,56,Right,5663189015,141,15.9,5663189017,212,11.7,5663189013,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149799,891,3,2,80,10,ea3yd0dgq6uy6pupkpn17j5xg,0,91.4,13.2,2025-04-19T15:37:40.788Z,2025-04-19T15:39:43Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663189281,233,622,5663189055,286,,5663189053,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149837,622,7,2,80,10,3ptum5fjcgw51mqui0gu6uuf4,1,8.6,86.8,2025-04-19T15:37:40.789Z,2025-04-19T15:52:26Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5663189173,285,,5663189171,56,Back,5663189227,233,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152693,634,50,2,80,12,3ptum5fjcgw51mqui0gu6uuf4,1,15.4,92.0,2025-04-19T15:37:42.659Z,2025-04-19T15:52:27Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5663206935,56,Back,5663209913,233,912,5663206939,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153275,912,7,2,80,12,ea3yd0dgq6uy6pupkpn17j5xg,0,84.6,8.0,2025-04-19T15:37:42.660Z,2025-04-19T15:40:39Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663209857,233,634,5663209763,56,Right,5663209765,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149867,623,1,2,80,14,3ptum5fjcgw51mqui0gu6uuf4,1,14.0,86.3,2025-04-19T15:37:44.266Z,2025-04-19T15:37:45Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5663189321,56,Back,5663189325,141,90.6,5663189327,212,3.9,5663189323,140,16.4,5663189329,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149897,625,1,2,80,15,3ptum5fjcgw51mqui0gu6uuf4,1,16.4,90.6,2025-04-19T15:37:45.242Z,2025-04-19T15:37:46Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5663189493,213,5.43,5663189489,141,72.1,5663189487,140,26.8,5663189485,56,Back,5663189491,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149909,626,1,2,80,16,3ptum5fjcgw51mqui0gu6uuf4,0,26.9,72.1,2025-04-19T15:37:46.393Z,2025-04-19T15:37:47Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5663189569,141,86.3,5663189565,56,Back,5663189573,213,1.38,5663189567,140,28.7,5663189571,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150195,893,1,2,80,20,ea3yd0dgq6uy6pupkpn17j5xg,1,70.4,26.5,2025-04-19T15:37:50.707Z,2025-04-19T15:37:59Z,6l2pjfuvjdnb6vkv4b0eb8mc4,A. Machaal,,,5663191081,1,,5663191077,212,49.9,5663191075,141,86.5,5663191073,140,97.8,5663191069,56,Left,5663191063,155,,5663191065,196,,5663191079,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150211,894,3,2,80,28,ea3yd0dgq6uy6pupkpn17j5xg,0,98.1,89.8,2025-04-19T15:37:58.440Z,2025-04-19T15:38:03Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5663191163,286,,5663191155,56,Left,5663191377,233,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150223,627,7,2,80,28,3ptum5fjcgw51mqui0gu6uuf4,1,1.9,10.2,2025-04-19T15:37:58.441Z,2025-04-19T15:38:03Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5663191347,233,894,5663191237,167,,5663191241,285,,5663191239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150237,628,6,2,80,29,3ptum5fjcgw51mqui0gu6uuf4,0,1.2,10.1,2025-04-19T15:37:59.203Z,2025-04-19T15:52:21Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5663191307,73,,5663191305,56,Back,5663195459,233,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150851,895,6,2,80,29,ea3yd0dgq6uy6pupkpn17j5xg,1,98.8,89.9,2025-04-19T15:37:59.203Z,2025-04-19T15:38:35Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5663195425,233,628,5663194687,56,Left,5663194689,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151591,896,1,2,81,22,ea3yd0dgq6uy6pupkpn17j5xg,1,99.5,99.5,2025-04-19T15:38:53.013Z,2025-04-19T15:39:15Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,1.0,,5663198589,140,95.7,5663198595,213,4.58,5663198593,212,30.5,5663198581,6,,5663200227,154,,5663198579,2,,5663198587,56,Center,5663200225,210,13,5663198585,223,,5663198583,155,5663198591,141,55.1,,,,,,,,,,,,,,,,,,,
2803151601,897,13,2,81,26,ea3yd0dgq6uy6pupkpn17j5xg,1,95.7,55.1,2025-04-19T15:38:57.020Z,2025-04-19T15:56:23Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5663200249,29,,5663200265,103,50,5663200251,154,,5663199849,15,,5663200259,102,41.8,5663200273,230,99.7,5663199847,25,,5663200275,231,53.4,5663198643,16,,5663198645,56,5663200253,55,896,5663199853,328,,5663305695,87,Center,,,,,,,,,,,,,
2803151529,629,43,2,81,27,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-19T15:38:57.274Z,2025-04-19T15:39:08Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5663198257,56,Back,5663199433,144,44,5663198259,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151565,630,5,2,81,30,3ptum5fjcgw51mqui0gu6uuf4,1,-1.5,60.0,2025-04-19T15:39:01.177Z,2025-04-19T15:39:18Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5663198433,56,Back,5663198437,346,,5663199089,233,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151657,898,5,2,81,30,ea3yd0dgq6uy6pupkpn17j5xg,0,101.5,40.0,2025-04-19T15:39:01.177Z,2025-04-19T15:52:54Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5663198959,346,,5663199143,233,630,5663198957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152167,631,1,2,81,53,3ptum5fjcgw51mqui0gu6uuf4,1,5.1,41.8,2025-04-19T15:39:23.581Z,2025-04-19T15:39:27Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5663201605,124,,5663201615,212,53.8,5663201617,213,0.03,5663201613,141,44.5,5663201611,140,56.3,5663201623,74,,5663201619,1,,5663201609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152201,899,83,2,81,56,ea3yd0dgq6uy6pupkpn17j5xg,0,42.1,49.0,2025-04-19T15:39:26.356Z,2025-04-19T15:41:47Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663201995,399,bboslspmgrlysvtol90dpfzzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152175,632,50,2,81,57,3ptum5fjcgw51mqui0gu6uuf4,1,55.6,49.7,2025-04-19T15:39:27.243Z,2025-04-19T15:52:28Z,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,5663201657,286,,5663201655,56,Center,5663202119,233,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152261,900,7,2,81,57,ea3yd0dgq6uy6pupkpn17j5xg,1,44.4,50.3,2025-04-19T15:39:27.244Z,2025-04-19T15:52:27Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663202105,233,632,5663202045,285,,5663202043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803155573,925,61,2,81,58,ea3yd0dgq6uy6pupkpn17j5xg,1,37.7,28.9,2025-04-19T15:39:28.372Z,2025-04-19T15:42:27Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663222197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152209,633,43,2,81,58,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-19T15:39:28.505Z,2025-04-19T15:42:02Z,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,5663201829,56,Center,5663219189,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152305,902,1,2,82,0,ea3yd0dgq6uy6pupkpn17j5xg,1,34.1,40.7,2025-04-19T15:39:30.749Z,2025-04-19T15:39:32Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5663202295,56,Back,5663202297,140,29.9,5663202299,141,50.7,5663202307,213,2.15,5663202303,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152405,903,1,2,82,1,ea3yd0dgq6uy6pupkpn17j5xg,1,29.9,50.7,2025-04-19T15:39:31.444Z,2025-04-19T15:39:37Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5663202911,212,10.7,5663202907,140,38.1,5663202905,56,Back,5663202913,213,0.63,5663202909,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152465,904,1,2,82,6,ea3yd0dgq6uy6pupkpn17j5xg,1,50.2,28.0,2025-04-19T15:39:36.996Z,2025-04-19T15:39:40Z,6l2pjfuvjdnb6vkv4b0eb8mc4,A. Machaal,,,5663203141,56,Right,5663203149,212,13.8,5663203145,141,10.0,5663203143,140,56.3,5663203153,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152577,905,1,2,82,9,ea3yd0dgq6uy6pupkpn17j5xg,1,60.0,18.8,2025-04-19T15:39:40.100Z,2025-04-19T15:39:46Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5663203839,56,Center,5663203841,140,56.0,5663203845,212,21.0,5663203847,213,1.77,5663203843,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152675,906,1,2,82,16,ea3yd0dgq6uy6pupkpn17j5xg,1,63.0,65.5,2025-04-19T15:39:46.244Z,2025-04-19T15:39:51Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5663204371,141,47.6,5663204367,56,Center,5663204369,140,68.5,5663204375,213,5.16,5663204373,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152787,907,1,2,82,20,ea3yd0dgq6uy6pupkpn17j5xg,1,68.3,45.4,2025-04-19T15:39:50.867Z,2025-04-19T15:39:56Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5663204961,213,4.81,5663204957,141,16.2,5663204955,140,70.2,5663204953,56,Right,5663204959,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152813,908,1,2,82,25,ea3yd0dgq6uy6pupkpn17j5xg,0,72.1,21.9,2025-04-19T15:39:56.069Z,2025-04-19T15:39:56Z,6l2pjfuvjdnb6vkv4b0eb8mc4,A. Machaal,,,5663205079,155,,5663205089,213,0.95,5663205087,212,20.9,5663205085,141,46.9,5663205083,140,83.7,5663205081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152921,635,12,2,82,26,3ptum5fjcgw51mqui0gu6uuf4,1,14.8,60.5,2025-04-19T15:39:56.938Z,2025-04-19T15:40:01Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5663205651,140,28.5,5663205653,141,79.7,5663205657,213,0.74,5663205655,212,19.4,5663205649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152909,909,1,2,82,28,ea3yd0dgq6uy6pupkpn17j5xg,0,67.9,33.6,2025-04-19T15:39:58.948Z,2025-04-19T15:40:00Z,6l2pjfuvjdnb6vkv4b0eb8mc4,A. Machaal,,,5663205561,140,77.5,5663205557,3,,5663205559,56,Center,5663205563,141,47.5,5663205565,212,13.8,5663205567,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153035,636,12,2,82,30,3ptum5fjcgw51mqui0gu6uuf4,1,20.4,59.7,2025-04-19T15:40:01.178Z,2025-04-19T15:40:06Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5663206227,141,35.8,5663206225,140,64.7,5663206223,56,Center,5663206231,212,49.3,5663206235,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153131,910,1,2,82,36,ea3yd0dgq6uy6pupkpn17j5xg,1,39.5,62.3,2025-04-19T15:40:06.339Z,2025-04-19T15:40:10Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5663206647,213,5.37,5663206645,212,9.6,5663206643,141,51.2,5663206641,140,45.1,5663206639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153267,911,1,2,82,39,ea3yd0dgq6uy6pupkpn17j5xg,1,48.0,53.6,2025-04-19T15:40:10.164Z,2025-04-19T15:40:16Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5663207389,212,10.1,5663207391,213,0.95,5663207383,56,Center,5663207385,140,53.6,5663207387,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153371,913,1,2,82,46,ea3yd0dgq6uy6pupkpn17j5xg,1,62.3,70.2,2025-04-19T15:40:16.836Z,2025-04-19T15:40:19Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5663207849,140,61.1,5663207851,141,33.1,5663207853,212,25.3,5663207855,213,4.66,5663207847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153405,914,1,2,82,49,ea3yd0dgq6uy6pupkpn17j5xg,1,63.3,34.2,2025-04-19T15:40:19.236Z,2025-04-19T15:40:20Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663208015,56,Center,5663208017,140,76.0,5663208019,141,31.5,5663208025,213,6.15,5663208023,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153435,915,1,2,82,50,ea3yd0dgq6uy6pupkpn17j5xg,1,76.0,31.5,2025-04-19T15:40:20.419Z,2025-04-19T15:40:22Z,2tnl1pjxxg2n4564fz9hcdsoa,M. Könkkölä,,,5663208153,213,3.10,5663208177,156,,5663208145,56,Center,5663208147,140,65.8,5663208149,141,32.1,5663208151,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153535,916,1,2,82,52,ea3yd0dgq6uy6pupkpn17j5xg,1,65.8,32.1,2025-04-19T15:40:22.291Z,2025-04-19T15:40:27Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663208759,141,26.2,5663208761,212,4.5,5663208757,140,67.8,5663208755,56,Center,5663208763,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153575,917,1,2,82,56,ea3yd0dgq6uy6pupkpn17j5xg,1,74.1,23.4,2025-04-19T15:40:27.172Z,2025-04-19T15:40:28Z,2tnl1pjxxg2n4564fz9hcdsoa,M. Könkkölä,,,5663208939,212,7.9,5663208933,56,Center,5663208935,140,75.6,5663208941,213,1.37,5663208937,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153601,918,1,2,82,58,ea3yd0dgq6uy6pupkpn17j5xg,1,75.6,34.8,2025-04-19T15:40:28.612Z,2025-04-19T15:40:30Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5663209085,56,Right,5663209091,141,17.4,5663209137,156,,5663209095,213,4.43,5663209093,212,12.3,5663209089,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153631,919,1,2,83,0,ea3yd0dgq6uy6pupkpn17j5xg,0,75.5,15.9,2025-04-19T15:40:30.740Z,2025-04-19T15:40:32Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5663209249,2,,5663209251,155,,5663209259,212,3.7,5663209253,56,Right,5663209261,213,1.04,5663209257,141,20.6,5663209255,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153625,637,61,2,83,1,3ptum5fjcgw51mqui0gu6uuf4,1,22.4,82.3,2025-04-19T15:40:31.545Z,2025-04-19T15:43:55Z,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,5663209221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153683,638,44,2,83,3,3ptum5fjcgw51mqui0gu6uuf4,1,1.8,46.4,2025-04-19T15:40:33.945Z,2025-04-19T15:40:36Z,b7594v117himyndjrpkval8us,E. Okereke,,,5663209575,56,Back,5663209577,285,,5663209729,233,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153701,920,44,2,83,3,ea3yd0dgq6uy6pupkpn17j5xg,0,97.4,53.2,2025-04-19T15:40:33.946Z,2025-04-19T15:40:36Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5663209735,233,638,5663209665,56,Center,5663209667,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153695,639,12,2,83,4,3ptum5fjcgw51mqui0gu6uuf4,1,4.1,47.6,2025-04-19T15:40:34.234Z,2025-04-19T15:40:36Z,b7594v117himyndjrpkval8us,E. Okereke,,,5663209639,213,0.89,5663209631,56,Back,5663209695,15,,5663209633,140,15.1,5663209635,141,68.4,5663209637,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153729,640,12,2,83,5,3ptum5fjcgw51mqui0gu6uuf4,1,15.1,68.4,2025-04-19T15:40:35.721Z,2025-04-19T15:44:31Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5663209829,212,15.3,5663209821,56,Back,5663209895,15,,5663209831,213,5.81,5663209825,141,58.2,5663209823,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153757,921,1,2,83,7,ea3yd0dgq6uy6pupkpn17j5xg,1,69.7,47.0,2025-04-19T15:40:37.236Z,2025-04-19T15:40:39Z,2tnl1pjxxg2n4564fz9hcdsoa,M. Könkkölä,,,5663209953,141,69.3,5663209955,212,15.2,5663209957,213,1.61,5663209949,56,Center,5663209951,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153851,922,1,2,83,8,ea3yd0dgq6uy6pupkpn17j5xg,1,67.6,72.4,2025-04-19T15:40:39.123Z,2025-04-19T15:40:44Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5663210493,140,77.7,5663210495,141,90.2,5663210497,212,16.1,5663210491,56,Left,5663210499,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153861,923,1,2,83,9,ea3yd0dgq6uy6pupkpn17j5xg,1,92.8,85.3,2025-04-19T15:40:39.892Z,2025-04-19T15:41:43Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,1.0,5663210545,2,,5663216037,22,,5663210553,140,94.2,5663210561,213,4.78,5663210557,141,52.2,5663216031,154,,5663210559,212,22.6,5663216025,210,16,5663210549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2803153973,924,16,2,83,11,ea3yd0dgq6uy6pupkpn17j5xg,1,91.8,52.3,2025-04-19T15:40:41.643Z,2025-04-19T16:16:29Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5663216127,231,53.2,5663212071,374,2025-04-19 16:40:41.118,5663216117,214,,5663216093,80,,5663212065,72,,5663211221,22,,5663216111,102,46.8,5663216119,328,,5663216115,103,7.0,5663216099,154,5663216097,29,,5663226819,17,,5663211233,56,,Center,5663216105,55,923,5663212075,375,83:10.932,5663216123,230,,,,99.7
2803155605,645,18,2,84,21,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-19T15:41:51.491Z,2025-04-19T15:42:22Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5663220037,44,Midfielder,5663220035,42,,5663221511,189,,5663220039,59,16,5663220135,55,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803155613,646,19,2,84,21,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-19T15:41:51.492Z,2025-04-19T15:42:25Z,46ums24te70jl5qclztg8xhwp,C. David,,,5663220089,292,9,5663220069,42,,5663220077,145,11,5663220093,293,1,5663220097,55,645,5663220095,44,Forward,5663221765,189,,5663220083,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803155379,641,1,2,84,26,3ptum5fjcgw51mqui0gu6uuf4,1,50.2,50.0,2025-04-19T15:41:56.666Z,2025-04-19T15:41:58Z,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,5663218851,56,Back,5663218859,213,3.78,5663218877,189,,5663218853,140,32.8,5663218857,212,22.7,5663218861,279,G,5663218855,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803155409,642,1,2,84,28,3ptum5fjcgw51mqui0gu6uuf4,1,32.8,30.1,2025-04-19T15:41:58.634Z,2025-04-19T15:41:59Z,b7594v117himyndjrpkval8us,E. Okereke,,,5663219001,212,23.1,5663218999,141,61.8,5663219003,213,1.94,5663218995,56,Back,5663218997,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803155459,643,1,2,84,29,3ptum5fjcgw51mqui0gu6uuf4,1,24.9,61.8,2025-04-19T15:41:59.818Z,2025-04-19T15:42:02Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5663219219,141,70.9,5663219211,56,Back,5663219223,213,1.00,5663219221,212,7.4,5663219215,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
