id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823334405,675,1,2,83,27,3cbke8cbou2ms925872vk6dwx,1,94.8,19.1,2025-06-18T19:44:49.127Z,2025-06-18T19:45:09Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,1.0,5775020547,155,,5775020555,212,23.8,5775020549,56,Center,5775020545,2,,5775020881,154,,5775020551,140,89.3,5775020879,210,13,5775020557,213,1.82,5775020553,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,
2823334407,676,13,2,83,28,3cbke8cbou2ms925872vk6dwx,1,95.7,51.5,2025-06-18T19:44:50.183Z,2025-06-19T08:23:57Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,5775020901,29,,5775020909,102,58.8,5775325641,214,,5775020905,55,675,5775020913,230,99.1,5775020915,231,47.8,5775020903,154,,5775020911,103,22.2,5775325643,328,,5775325639,16,5775020565,56,Center,5775020899,83,,,5775020561,22,,5775325637,15,,,,,,,,,,
2823334415,677,5,2,83,29,3cbke8cbou2ms925872vk6dwx,0,101.0,62.8,2025-06-18T19:44:50.886Z,2025-06-18T19:52:29Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,5775020619,346,,5775020647,233,747,5775020617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334419,747,5,2,83,29,duspptyvnr5kpx2iko5gerhnz,1,-1.0,37.2,2025-06-18T19:44:50.886Z,2025-06-18T19:52:29Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,5775020643,233,677,5775020637,346,,5775020635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334503,748,1,2,84,0,duspptyvnr5kpx2iko5gerhnz,1,2.4,54.9,2025-06-18T19:45:22.398Z,2025-06-18T19:45:24Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5775021261,124,,5775021267,141,41.6,5775021269,212,9.1,5775021265,140,2.9,5775021263,56,Back,5775021271,213,4.77,5775021277,189,,5775021275,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334511,749,1,2,84,2,duspptyvnr5kpx2iko5gerhnz,1,2.9,41.6,2025-06-18T19:45:24.358Z,2025-06-18T19:45:25Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,5775021315,213,0.41,5775021311,141,56.1,5775021307,56,Back,5775021309,140,24.4,5775021313,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334521,750,1,2,84,3,duspptyvnr5kpx2iko5gerhnz,1,25.2,58.1,2025-06-18T19:45:25.662Z,2025-06-18T19:45:28Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5775021423,141,88.3,5775021421,140,30.2,5775021427,213,1.32,5775021425,212,21.2,5775021419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334543,751,1,2,84,6,duspptyvnr5kpx2iko5gerhnz,1,30.2,88.3,2025-06-18T19:45:28.150Z,2025-06-18T19:45:32Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5775021529,213,3.92,5775021521,56,Back,5775021527,212,6.3,5775021525,141,81.8,5775021523,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334553,752,1,2,84,10,duspptyvnr5kpx2iko5gerhnz,0,25.7,82.6,2025-06-18T19:45:32.038Z,2025-06-18T19:45:32Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5775021583,212,18.3,5775021585,213,0.64,5775021575,155,,5775021579,140,39.7,5775021581,141,98.7,5775021577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334559,678,12,2,84,11,3cbke8cbou2ms925872vk6dwx,1,58.8,6.7,2025-06-18T19:45:33.511Z,2025-06-18T19:45:35Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,5775021641,167,,5775021623,56,Right,5775021631,213,5.52,5775021625,140,64.7,5775021627,141,0.0,5775021629,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334563,679,5,2,84,12,3cbke8cbou2ms925872vk6dwx,0,64.2,-1.8,2025-06-18T19:45:34.542Z,2025-06-18T19:52:29Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,5775021669,233,753,5775021637,56,Right,5775021639,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334567,753,5,2,84,12,duspptyvnr5kpx2iko5gerhnz,1,35.8,101.8,2025-06-18T19:45:34.542Z,2025-06-18T19:45:37Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5775021659,233,679,5775021657,347,,5775021655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334573,754,1,2,84,15,duspptyvnr5kpx2iko5gerhnz,1,36.3,100.0,2025-06-18T19:45:37.062Z,2025-06-18T19:45:39Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5775021705,140,57.0,5775021713,1,,5775021709,212,23.5,5775021701,107,,5775021707,141,88.6,5775021711,213,5.89,5775021703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334575,755,1,2,84,18,duspptyvnr5kpx2iko5gerhnz,0,59.9,93.9,2025-06-18T19:45:39.861Z,2025-06-18T19:45:40Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5775021721,141,94.2,5775021723,212,1.4,5775021719,140,61.2,5775021725,213,0.15,5775021717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334581,680,61,2,84,18,3cbke8cbou2ms925872vk6dwx,1,33.6,16.2,2025-06-18T19:45:40.639Z,2025-06-18T19:45:40Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,5775021743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334599,756,50,2,84,22,duspptyvnr5kpx2iko5gerhnz,1,77.8,93.0,2025-06-18T19:45:43.942Z,2025-06-18T19:45:48Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5775021875,233,681,5775021843,286,,5775021841,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334603,681,7,2,84,22,3cbke8cbou2ms925872vk6dwx,1,22.2,7.0,2025-06-18T19:45:43.943Z,2025-06-18T19:45:49Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5775021869,233,756,5775021851,56,Back,5775021853,285,,5775021849,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334621,682,5,2,84,23,3cbke8cbou2ms925872vk6dwx,0,21.9,-1.8,2025-06-18T19:45:45.607Z,2025-06-18T19:52:30Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5775021945,56,Back,5775021969,233,757,5775021947,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334619,757,5,2,84,23,duspptyvnr5kpx2iko5gerhnz,1,78.1,101.8,2025-06-18T19:45:45.607Z,2025-06-18T19:52:30Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5775021943,347,,5775021941,56,Left,5775021949,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334653,758,1,2,84,29,duspptyvnr5kpx2iko5gerhnz,1,75.9,100.0,2025-06-18T19:45:51.229Z,2025-06-18T19:45:53Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5775022099,213,3.54,5775022089,107,,5775022097,212,11.5,5775022091,56,Left,5775022093,140,65.8,5775022095,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334661,759,1,2,84,31,duspptyvnr5kpx2iko5gerhnz,1,65.8,95.4,2025-06-18T19:45:53.149Z,2025-06-18T19:45:53Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5775022125,140,65.1,5775022131,213,4.60,5775022123,56,Left,5775022127,141,86.2,5775022129,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334681,760,1,2,84,32,duspptyvnr5kpx2iko5gerhnz,1,65.1,86.2,2025-06-18T19:45:53.918Z,2025-06-18T19:45:57Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5775022233,213,0.75,5775022225,56,Left,5775022231,212,10.4,5775022229,141,96.6,5775022227,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334679,683,45,2,84,34,3cbke8cbou2ms925872vk6dwx,0,25.7,9.1,2025-06-18T19:45:56.462Z,2025-06-18T19:50:37Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5775022281,233,761,5775022223,285,,5775022221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334683,761,3,2,84,34,duspptyvnr5kpx2iko5gerhnz,1,74.3,90.9,2025-06-18T19:45:56.462Z,2025-06-18T19:50:38Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5775022265,233,683,5775022243,56,Left,5775022245,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334693,684,83,2,84,35,3cbke8cbou2ms925872vk6dwx,1,26.8,10.2,2025-06-18T19:45:57.392Z,2025-06-18T19:50:40Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5775028521,399,eaa9sktij53071abummj4pkwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334687,762,3,2,84,36,duspptyvnr5kpx2iko5gerhnz,0,73.1,90.8,2025-06-18T19:45:58.391Z,2025-06-18T19:50:35Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5775028393,211,,5775022263,286,,5775022261,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334707,685,12,2,84,38,3cbke8cbou2ms925872vk6dwx,1,17.1,19.1,2025-06-18T19:46:00.262Z,2025-06-18T19:50:42Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5775022425,212,12.0,5775022419,56,Back,5775022427,213,5.93,5775022421,140,27.8,5775022423,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334711,763,1,2,84,39,duspptyvnr5kpx2iko5gerhnz,1,68.4,90.8,2025-06-18T19:46:01.054Z,2025-06-18T19:46:03Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5775022431,140,57.0,5775022437,213,3.29,5775022433,141,88.1,5775022429,56,Left,5775022435,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334721,764,1,2,84,41,duspptyvnr5kpx2iko5gerhnz,1,57.0,88.1,2025-06-18T19:46:03.171Z,2025-06-18T19:46:05Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5775022475,56,Center,5775022477,140,53.4,5775022481,212,26.6,5775022479,141,49.4,5775022483,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334743,765,1,2,84,44,duspptyvnr5kpx2iko5gerhnz,1,56.2,37.7,2025-06-18T19:46:05.854Z,2025-06-18T19:46:10Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5775022595,212,29.2,5775022593,141,7.0,5775022597,213,5.49,5775022589,56,Right,5775022591,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334771,766,1,2,84,48,duspptyvnr5kpx2iko5gerhnz,1,77.0,7.3,2025-06-18T19:46:09.965Z,2025-06-18T19:46:13Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5775022699,141,10.9,5775022697,140,89.2,5775022695,56,Right,5775022701,212,13.0,5775022703,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334781,767,1,2,84,52,duspptyvnr5kpx2iko5gerhnz,0,95.9,7.0,2025-06-18T19:46:13.901Z,2025-06-18T19:46:15Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5775022733,56,Right,5775022741,213,1.63,5775022749,286,,5775022745,233,686,5775022743,236,,5775022737,141,12.0,5775022731,155,,5775022739,212,3.4,5775022735,140,95.7,5775022729,2,,,,,,,,,,,,,,,,,,,,,,
2823334777,686,12,2,84,52,3cbke8cbou2ms925872vk6dwx,1,3.3,76.7,2025-06-18T19:46:14.001Z,2025-06-18T19:46:15Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,5775022753,233,767,5775022727,56,Back,5775022725,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334783,687,6,2,84,53,3cbke8cbou2ms925872vk6dwx,0,1.6,80.8,2025-06-18T19:46:15.218Z,2025-06-18T19:46:21Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,5775022793,233,768,5775022757,73,,5775022755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334785,768,6,2,84,53,duspptyvnr5kpx2iko5gerhnz,1,98.4,19.2,2025-06-18T19:46:15.218Z,2025-06-18T19:52:06Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5775022783,56,Right,5775022787,233,687,5775022785,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334915,769,1,2,85,21,duspptyvnr5kpx2iko5gerhnz,1,99.5,0.5,2025-06-18T19:46:43.560Z,2025-06-18T20:02:35Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,1.0,5775023613,1,,5775023605,140,90.1,5775023599,155,,5775023601,223,,5775023595,2,,5775023609,212,40.5,5775023611,213,1.82,5775024107,210,15,5775023603,56,Center,5775023597,6,5775023607,141,58.2,5775024109,154,,,,,,,,,,,,,,,,,
2823334917,770,15,2,85,25,duspptyvnr5kpx2iko5gerhnz,1,90.1,58.2,2025-06-18T19:46:47.646Z,2025-06-18T20:02:53Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5775038835,82,,5775038831,76,,5775024129,154,,5775038833,139,,5775023625,56,Center,5775024127,29,,5775023623,17,,5775023913,328,,5775024147,230,99.0,5775023909,15,5775024137,103,19,5775024149,231,,50.7,5775023907,25,,5775024139,146,5775024143,147,91.6,57.6,5775024131,55,769,5775024135,102,54.2
2823337465,840,61,2,85,26,duspptyvnr5kpx2iko5gerhnz,1,91.9,60.5,2025-06-18T19:46:47.781Z,2025-06-18T20:02:23Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5775038509,56,Center,5775038647,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334955,688,12,2,85,27,3cbke8cbou2ms925872vk6dwx,1,10.7,42.8,2025-06-18T19:46:48.927Z,2025-06-18T20:02:21Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5775023811,213,6.09,5775023805,140,32.8,5775023807,141,36.3,5775023803,56,Back,5775023809,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334957,689,12,2,85,31,3cbke8cbou2ms925872vk6dwx,1,9.7,44.4,2025-06-18T19:46:53.161Z,2025-06-18T19:47:18Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,5775024441,141,0.0,5775024445,213,5.53,5775024439,140,41.7,5775024437,56,Back,5775024443,212,46.1,5775024435,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334967,691,5,2,85,33,3cbke8cbou2ms925872vk6dwx,0,41.6,-1.8,2025-06-18T19:46:55.373Z,2025-06-18T19:52:30Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5775023927,233,771,5775023831,56,Back,5775023835,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823334979,771,5,2,85,33,duspptyvnr5kpx2iko5gerhnz,1,58.4,101.8,2025-06-18T19:46:55.373Z,2025-06-18T19:52:30Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5775023923,233,691,5775023889,56,Left,5775023893,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335101,692,27,2,85,34,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-18T19:46:56.165Z,2025-06-18T19:52:31Z,,,,5775025087,41,Injury,5775024757,233,772,5775025089,53,19yfn0sushy5fc003vhn0skwl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335081,772,27,2,85,34,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-18T19:46:56.165Z,2025-06-18T19:47:38Z,,,,5775024753,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335217,773,18,2,86,41,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-18T19:48:03.239Z,2025-06-18T19:48:03Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5775025343,42,,5775025347,59,29,5775025345,44,Defender,5775025371,55,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335221,774,19,2,86,41,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-18T19:48:03.240Z,2025-06-18T19:49:08Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5775025363,59,4,5775026863,293,4,5775025367,55,773,5775025357,42,,5775025361,145,6,5775026861,292,4,5775025365,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335395,789,40,2,86,42,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-18T19:48:04.397Z,2025-06-18T19:49:01Z,,,,5775026435,130,18,5775026429,30,"6i2n7bcfphn89v0eccet2fop, 9ka422rjynvrx4kofh5q8ivop, eaa9sktij53071abummj4pkwk, 1xquqxm7zxe002v8dc2z46sb9, 1zud0qdtf6c6wzkgqhz6b94a1, 7zztpnbw4cfyw6q231nqy8nv9, 5ynhzqvpks5u5bjgno6snhyzu, 80mvshlrrlu5vt41gkruwn8fe, ec7y1s97xpoab87z786zt0r56, 84wint64ygxx3pi5fz3mr12j8, ebhnuikcvtrbmw5e80r1fds2y, 9julhxqc94tmamhicz9gfysyc, bn62iwa6vrs5z6ow9q2kpq590, 9ihsujntesz6gck21nfrch72s, 9mki2meutffzyo7nd0zo94zkk, 3eoljk5s3ohabqzfydfp4xses, di62c8bxsf1t8jrhzu47qb7u2, bbp11n61bl9mjlis2ulxub66s, 9q34h8cxk1soscoghuga44phw",5775026433,59,"77, 34, 7, 4, 19, 23, 21, 20, 10, 14, 11, 27, 17, 18, 26, 22, 3, 31, 35",5775026437,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5775026431,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",5775026439,194,5ynhzqvpks5u5bjgno6snhyzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335257,693,28,2,86,46,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-18T19:48:08.293Z,2025-06-18T19:48:11Z,,,,5775025541,55,692,5775025553,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335243,775,28,2,86,46,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-18T19:48:08.293Z,2025-06-18T19:48:10Z,,,,5775025545,233,693,5775025485,55,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335271,776,1,2,86,49,duspptyvnr5kpx2iko5gerhnz,1,59.2,100.0,2025-06-18T19:48:10.877Z,2025-06-18T19:48:13Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5775025657,213,4.08,5775025651,140,55.6,5775025647,107,,5775025649,56,Left,5775025655,212,6.4,5775025653,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335279,777,1,2,86,51,duspptyvnr5kpx2iko5gerhnz,1,56.4,93.5,2025-06-18T19:48:12.997Z,2025-06-18T19:48:15Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5775025697,212,29.1,5775025691,56,Center,5775025699,213,4.61,5775025695,141,50.9,5775025693,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335289,778,1,2,86,53,duspptyvnr5kpx2iko5gerhnz,1,55.6,53.3,2025-06-18T19:48:15.541Z,2025-06-18T19:48:18Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5775025755,140,56.1,5775025757,141,77.6,5775025761,213,1.54,5775025759,212,16.5,5775025753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335293,779,1,2,86,56,duspptyvnr5kpx2iko5gerhnz,1,57.4,76.9,2025-06-18T19:48:18.685Z,2025-06-18T19:48:21Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5775025769,141,51.9,5775025773,213,4.61,5775025767,140,55.8,5775025765,56,Center,5775025771,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335301,780,1,2,86,59,duspptyvnr5kpx2iko5gerhnz,1,60.4,45.5,2025-06-18T19:48:21.509Z,2025-06-18T19:48:25Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5775025815,140,76.3,5775025821,213,5.32,5775025813,56,Right,5775025817,141,10.4,5775025819,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335313,781,1,2,87,3,duspptyvnr5kpx2iko5gerhnz,1,74.7,9.8,2025-06-18T19:48:25.029Z,2025-06-18T19:48:28Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5775025871,213,2.58,5775025863,56,Right,5775025869,212,14.0,5775025867,141,20.7,5775025865,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335315,782,1,2,87,6,duspptyvnr5kpx2iko5gerhnz,1,53.7,34.2,2025-06-18T19:48:28.293Z,2025-06-18T19:48:29Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5775025887,56,Back,5775025889,140,43.3,5775025891,141,53.6,5775025895,213,2.26,5775025893,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335331,783,1,2,87,8,duspptyvnr5kpx2iko5gerhnz,1,43.3,53.6,2025-06-18T19:48:29.789Z,2025-06-18T19:48:32Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5775025973,140,46.4,5775025975,141,82.4,5775025979,213,1.41,5775025971,56,Back,5775025977,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335337,784,1,2,87,11,duspptyvnr5kpx2iko5gerhnz,1,50.3,82.1,2025-06-18T19:48:32.804Z,2025-06-18T19:48:34Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5775026023,212,13.4,5775026021,141,70.6,5775026017,56,Back,5775026019,140,39.9,5775026025,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335345,785,1,2,87,12,duspptyvnr5kpx2iko5gerhnz,1,41.3,69.3,2025-06-18T19:48:34.725Z,2025-06-18T19:48:38Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5775026079,140,45.0,5775026077,56,Back,5775026081,141,31.2,5775026085,213,4.86,5775026083,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335351,786,1,2,87,17,duspptyvnr5kpx2iko5gerhnz,1,55.2,30.4,2025-06-18T19:48:38.805Z,2025-06-18T19:48:41Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5775026141,212,19.9,5775026143,213,5.77,5775026137,140,71.7,5775026139,141,15.9,5775026135,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335359,787,1,2,87,19,duspptyvnr5kpx2iko5gerhnz,1,72.0,16.4,2025-06-18T19:48:41.772Z,2025-06-18T19:48:44Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5775026205,141,2.6,5775026203,140,76.2,5775026207,212,10.4,5775026201,56,Right,5775026209,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335363,788,4,2,87,22,duspptyvnr5kpx2iko5gerhnz,1,79.6,7.6,2025-06-18T19:48:44.108Z,2025-06-18T19:48:49Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5775026311,152,,5775026313,265,,5775026319,233,694,5775026307,13,,5775026315,286,,5775026309,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335361,694,4,2,87,22,3cbke8cbou2ms925872vk6dwx,0,20.4,92.4,2025-06-18T19:48:44.109Z,2025-06-18T19:48:52Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5775026241,265,,5775026235,13,,5775026427,55,695,5775026325,233,788,5775026239,152,,5775026243,285,,5775026237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335387,695,17,2,87,27,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-18T19:48:49.286Z,2025-06-18T19:48:52Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5775026411,31,,5775026417,55,694,5775026413,392,,5775026415,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335555,790,1,2,88,7,duspptyvnr5kpx2iko5gerhnz,1,75.5,3.2,2025-06-18T19:49:29.212Z,2025-06-18T19:49:31Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5775027335,141,3.8,5775027327,5,,5775027329,152,,5775027331,56,Right,5775027337,212,4.7,5775027339,213,0.09,5775027333,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823335561,791,1,2,88,9,duspptyvnr5kpx2iko5gerhnz,1,80.7,3.8,2025-06-18T19:49:30.932Z,2025-06-18T19:49:32Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5775027393,212,11.3,5775027387,56,Right,5775027391,141,16.8,5775027389,140,74.0,5775027395,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
