id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2814193317,700,7,2,80,34,ea3yd0dgq6uy6pupkpn17j5xg,1,28.6,51.9,2025-05-12T17:43:02.080Z,2025-05-12T18:10:41Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723995871,233,625,5723995791,285,,5723995789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193497,702,1,2,80,47,ea3yd0dgq6uy6pupkpn17j5xg,1,79.5,73.3,2025-05-12T17:43:14.929Z,2025-05-12T17:43:16Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5723996813,141,81.8,5723996811,140,72.3,5723996817,213,2.49,5723996809,56,Left,5723996815,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193547,703,1,2,80,49,ea3yd0dgq6uy6pupkpn17j5xg,1,70.3,82.9,2025-05-12T17:43:16.672Z,2025-05-12T17:43:21Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5723997099,140,67.2,5723997101,141,64.2,5723997097,56,Center,5723997105,213,4.46,5723997103,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193611,704,1,2,80,53,ea3yd0dgq6uy6pupkpn17j5xg,1,68.7,72.0,2025-05-12T17:43:21.120Z,2025-05-12T17:43:28Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5723997547,140,88.5,5723997545,56,Left,5723997551,212,22.2,5723997549,141,83.6,5723997553,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193631,705,1,2,81,0,ea3yd0dgq6uy6pupkpn17j5xg,0,98.5,76.7,2025-05-12T17:43:28.016Z,2025-05-12T17:43:29Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5723997647,140,97.8,5723997645,56,Center,5723997651,212,12.3,5723997653,213,4.65,5723997649,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193635,626,12,2,81,1,duspptyvnr5kpx2iko5gerhnz,1,3.2,34.6,2025-05-12T17:43:29.045Z,2025-05-12T17:43:30Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723997695,141,31.8,5723997691,56,Back,5723997693,140,0.0,5723997699,213,3.52,5723997697,212,5.2,5723997739,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193639,627,6,2,81,1,duspptyvnr5kpx2iko5gerhnz,0,0.2,34.3,2025-05-12T17:43:29.428Z,2025-05-12T17:43:34Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723997769,56,Back,5723997771,73,,5723997853,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814193645,706,6,2,81,1,ea3yd0dgq6uy6pupkpn17j5xg,1,99.8,65.7,2025-05-12T17:43:29.428Z,2025-05-12T18:09:23Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5723997847,233,627,5723997831,73,,5723997829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194215,628,18,2,81,47,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-12T17:44:15.573Z,2025-05-12T17:44:16Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5724001133,44,Defender,5724001213,55,629,5724001135,59,6,5724001131,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194225,629,19,2,81,47,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-12T17:44:15.574Z,2025-05-12T17:44:16Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5724001179,145,2,5724001181,59,4,5724001187,44,Midfielder,5724001185,293,2,5724001175,42,,5724001183,292,5,5724001189,55,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194383,707,1,2,82,2,ea3yd0dgq6uy6pupkpn17j5xg,0,99.5,99.5,2025-05-12T17:44:30.209Z,2025-05-12T17:44:33Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5724002133,141,47.9,5724002127,223,,5724002139,213,4.63,5724002131,140,96.8,5724002125,155,,5724002197,233,630,5724002121,2,,5724002143,1,,5724002129,56,5724002137,212,35.2,Center,5724002123,6,,,,,,,,,,,,,,,,,,,,,,,,
2814194395,630,11,2,82,5,duspptyvnr5kpx2iko5gerhnz,1,2.1,51.8,2025-05-12T17:44:33.491Z,2025-05-12T17:44:34Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5724002225,233,707,5724002191,88,,5724002189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194565,631,1,2,82,14,duspptyvnr5kpx2iko5gerhnz,1,14.2,51.0,2025-05-12T17:44:42.200Z,2025-05-12T17:44:46Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5724003067,140,21.2,5724003073,212,14.2,5724003061,123,,5724003063,56,Back,5724003071,141,33.1,5724003075,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194623,632,1,2,82,18,duspptyvnr5kpx2iko5gerhnz,0,25.2,29.7,2025-05-12T17:44:46.470Z,2025-05-12T17:44:52Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5724003391,212,49.7,5724003393,213,6.27,5724003387,140,72.5,5724003389,141,28.8,5724003397,1,,5724003383,157,,5724003385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194625,708,44,2,82,22,ea3yd0dgq6uy6pupkpn17j5xg,1,28.0,71.8,2025-05-12T17:44:50.576Z,2025-05-12T18:10:28Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5724003403,285,,5724003401,56,Back,5724003455,233,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194627,633,44,2,82,22,duspptyvnr5kpx2iko5gerhnz,0,72.0,28.2,2025-05-12T17:44:50.577Z,2025-05-12T18:10:28Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5724003427,56,Center,5724003429,286,,5724003473,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194651,709,1,2,82,23,ea3yd0dgq6uy6pupkpn17j5xg,1,26.9,73.6,2025-05-12T17:44:51.266Z,2025-05-12T17:44:53Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5724003521,141,81.4,5724003509,3,,5724003517,140,38.1,5724003525,212,12.9,5724003527,213,0.42,5724003513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194665,710,1,2,82,24,ea3yd0dgq6uy6pupkpn17j5xg,0,31.6,81.4,2025-05-12T17:44:51.963Z,2025-05-12T18:02:35Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5724022499,168,,5724003583,141,70.7,5724003579,56,Back,5724003581,140,36.2,5724003587,213,5.30,5724003585,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814204911,736,8,2,82,25,duspptyvnr5kpx2iko5gerhnz,1,60.4,31.9,2025-05-12T17:44:52.592Z,2025-05-12T18:03:06Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5724061441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194687,634,1,2,82,26,duspptyvnr5kpx2iko5gerhnz,1,68.8,28.3,2025-05-12T17:44:53.693Z,2025-05-12T18:02:26Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5724003709,140,73.5,5724003715,213,5.60,5724003711,141,22.4,5724003707,56,Center,5724003713,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194691,635,3,2,82,28,duspptyvnr5kpx2iko5gerhnz,0,69.6,23.8,2025-05-12T17:44:55.647Z,2025-05-12T18:03:28Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5724062883,233,711,5724003725,286,,5724003721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194693,711,7,2,82,28,ea3yd0dgq6uy6pupkpn17j5xg,1,30.4,76.2,2025-05-12T17:44:55.648Z,2025-05-12T18:03:26Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5724062913,233,635,5724003727,56,Back,5724003729,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194745,713,1,2,82,29,ea3yd0dgq6uy6pupkpn17j5xg,1,42.5,89.3,2025-05-12T17:44:57.392Z,2025-05-12T17:45:01Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5724004019,141,92.9,5724004013,56,Left,5724004023,213,0.13,5724004021,212,19.4,5724004017,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194789,714,1,2,82,33,ea3yd0dgq6uy6pupkpn17j5xg,1,62.5,83.5,2025-05-12T17:45:00.927Z,2025-05-12T17:45:04Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5724004269,212,30.7,5724004263,56,Center,5724004265,140,61.9,5724004267,141,38.3,5724004273,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194839,715,1,2,82,36,ea3yd0dgq6uy6pupkpn17j5xg,1,61.5,33.7,2025-05-12T17:45:04.320Z,2025-05-12T17:45:08Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5724004513,141,11.9,5724004511,140,77.8,5724004517,213,5.57,5724004515,212,22.6,5724004509,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194847,716,1,2,82,40,ea3yd0dgq6uy6pupkpn17j5xg,0,82.3,10.0,2025-05-12T17:45:08.529Z,2025-05-12T17:45:09Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5724004551,2,,5724004555,56,Right,5724004553,155,,5724004565,212,8.1,5724004561,141,18.2,5724004557,140,87.9,5724004569,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194857,636,61,2,82,42,duspptyvnr5kpx2iko5gerhnz,1,15.0,74.7,2025-05-12T17:45:09.677Z,2025-05-12T17:45:09Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5724004607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194891,717,1,2,82,43,ea3yd0dgq6uy6pupkpn17j5xg,0,85.2,37.9,2025-05-12T17:45:11.200Z,2025-05-12T17:45:58Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5724004795,56,Center,5724004799,141,49.4,5724004793,3,,5724004803,213,0.53,5724004797,140,97.9,5724004801,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814194897,637,43,2,82,44,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-12T17:45:12.346Z,2025-05-12T17:45:15Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5724004833,56,Back,5724004997,144,63,5724004827,173,0,5724004829,178,0,5724004831,182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195125,640,1,2,82,59,duspptyvnr5kpx2iko5gerhnz,0,13.6,45.8,2025-05-12T17:45:27.545Z,2025-05-12T17:45:30Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5724006031,141,100.0,5724006035,213,1.07,5724006027,56,Back,5724006033,212,43.5,5724006029,140,33.4,5724006037,1,,5724006025,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195127,641,5,2,83,2,duspptyvnr5kpx2iko5gerhnz,0,28.6,102.0,2025-05-12T17:45:30.264Z,2025-05-12T17:45:36Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5724006045,347,,5724006199,233,718,5724006043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195147,718,5,2,83,2,ea3yd0dgq6uy6pupkpn17j5xg,1,71.4,-2.0,2025-05-12T17:45:30.264Z,2025-05-12T18:10:59Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5724006155,56,Right,5724006157,347,,5724006185,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195373,719,1,2,83,20,ea3yd0dgq6uy6pupkpn17j5xg,1,79.2,0.0,2025-05-12T17:45:47.664Z,2025-05-12T17:45:51Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5724007419,141,30.3,5724007413,140,92.2,5724007411,56,Center,5724007429,1,,5724007425,213,1.01,5724007421,212,25.9,5724007409,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195381,720,44,2,83,23,ea3yd0dgq6uy6pupkpn17j5xg,1,92.7,29.8,2025-05-12T17:45:51.537Z,2025-05-12T18:10:28Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5724007473,56,Center,5724007867,233,642,5724007475,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195441,642,44,2,83,23,duspptyvnr5kpx2iko5gerhnz,0,7.3,70.2,2025-05-12T17:45:51.538Z,2025-05-12T18:10:29Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5724007885,233,720,5724007835,285,,5724007833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195415,721,1,2,83,24,ea3yd0dgq6uy6pupkpn17j5xg,0,92.1,28.8,2025-05-12T17:45:52.033Z,2025-05-12T17:45:53Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5724007643,212,19.2,5724007633,3,,5724007639,140,98.1,5724007645,213,1.24,5724007637,56,Center,5724007641,141,55.5,5724007635,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195681,645,1,2,83,42,duspptyvnr5kpx2iko5gerhnz,0,13.5,35.7,2025-05-12T17:46:10.455Z,2025-05-12T17:46:13Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5724009107,157,,5724009113,140,66.6,5724009119,213,0.42,5724009111,56,Center,5724009115,141,72.1,5724009117,212,61.0,5724009121,1,,5724009109,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195721,722,1,2,83,45,ea3yd0dgq6uy6pupkpn17j5xg,1,43.7,27.9,2025-05-12T17:46:13.073Z,2025-05-12T17:46:16Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5724009377,213,5.70,5724009369,141,8.5,5724009357,3,,5724009361,56,Right,5724009373,212,23.9,5724009365,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195793,724,1,2,83,51,ea3yd0dgq6uy6pupkpn17j5xg,1,62.6,6.2,2025-05-12T17:46:18.656Z,2025-05-12T17:46:20Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5724009697,212,24.6,5724009695,141,5.9,5724009691,56,Back,5724009693,140,39.2,5724009699,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195835,725,1,2,83,53,ea3yd0dgq6uy6pupkpn17j5xg,1,39.2,5.9,2025-05-12T17:46:20.705Z,2025-05-12T17:46:23Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5724009911,140,24.9,5724009917,213,2.54,5724009909,56,Back,5724009915,212,18.2,5724009913,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195849,726,1,2,83,55,ea3yd0dgq6uy6pupkpn17j5xg,1,25.3,21.2,2025-05-12T17:46:23.329Z,2025-05-12T17:46:24Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5724009985,213,0.57,5724009979,140,35.3,5724009981,141,31.0,5724009983,212,12.4,5724009977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195863,727,1,2,83,56,ea3yd0dgq6uy6pupkpn17j5xg,1,34.5,30.4,2025-05-12T17:46:24.577Z,2025-05-12T17:46:25Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5724010057,213,3.84,5724010051,140,27.7,5724010085,156,,5724010055,212,9.4,5724010053,141,21.5,5724010049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195895,728,1,2,83,58,ea3yd0dgq6uy6pupkpn17j5xg,1,27.5,20.3,2025-05-12T17:46:26.565Z,2025-05-12T17:46:28Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5724010261,140,51.7,5724010257,155,,5724010265,212,27.0,5724010267,213,5.93,5724010259,56,Right,5724010263,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814195955,729,1,2,84,1,ea3yd0dgq6uy6pupkpn17j5xg,1,51.9,5.2,2025-05-12T17:46:28.592Z,2025-05-12T17:46:34Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5724010563,141,12.2,5724010559,56,Right,5724010567,213,0.17,5724010565,212,28.7,5724010561,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196007,730,1,2,84,6,ea3yd0dgq6uy6pupkpn17j5xg,1,97.0,32.5,2025-05-12T17:46:34.336Z,2025-05-12T17:47:16Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,1.0,,5724013433,154,,5724010841,213,2.25,5724013431,210,15,5724010837,141,40.3,5724010839,212,6.8,5724010833,56,Center,5724010835,140,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196013,731,15,2,84,9,ea3yd0dgq6uy6pupkpn17j5xg,1,91.9,44.0,2025-05-12T17:46:36.815Z,2025-05-12T17:47:16Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5724013481,147,48.9,5724010865,17,,5724013489,233,646,5724010863,22,,5724013465,55,730,5724010867,56,Center,5724013479,146,98.0,5724013457,20,,5724013463,154,5724013471,103,12.0,,5724013459,78,,5724013477,328,,5724013461,29,,5724013473,214,5724013469,102,,49.5,,,,,,,,,,,
2814195985,646,10,2,84,9,duspptyvnr5kpx2iko5gerhnz,1,3.1,52.8,2025-05-12T17:46:36.915Z,2025-05-12T18:08:16Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5724076589,183,,5724013525,233,731,5724076587,180,,5724010739,56,Back,5724076585,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196041,732,1,2,84,12,ea3yd0dgq6uy6pupkpn17j5xg,0,84.8,22.8,2025-05-12T17:46:39.922Z,2025-05-12T17:46:40Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5724011037,140,87.2,5724011031,155,,5724011047,213,0.97,5724011039,141,28.2,5724011033,56,Center,5724011025,2,,5724011043,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196045,647,61,2,84,13,duspptyvnr5kpx2iko5gerhnz,1,14.4,68.1,2025-05-12T17:46:41.003Z,2025-05-12T17:46:41Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5724011079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196087,733,1,2,84,14,ea3yd0dgq6uy6pupkpn17j5xg,1,81.8,38.2,2025-05-12T17:46:42.529Z,2025-05-12T17:46:46Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5724011311,141,57.5,5724011315,213,1.84,5724011309,140,78.4,5724011313,212,13.6,5724011307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196117,734,1,2,84,18,ea3yd0dgq6uy6pupkpn17j5xg,1,83.5,72.3,2025-05-12T17:46:45.987Z,2025-05-12T17:46:48Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5724011513,155,,5724011523,141,44.6,5724011521,140,88.0,5724011517,56,Center,5724011525,212,19.4,5724011527,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196139,735,44,2,84,20,ea3yd0dgq6uy6pupkpn17j5xg,1,88.8,46.1,2025-05-12T17:46:48.449Z,2025-05-12T18:10:29Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5724011623,56,Center,5724011705,233,648,5724011625,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196149,648,44,2,84,20,duspptyvnr5kpx2iko5gerhnz,0,11.2,53.9,2025-05-12T17:46:48.450Z,2025-05-12T18:10:30Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5724011663,56,Back,5724011665,285,,5724011755,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196177,736,1,2,84,21,ea3yd0dgq6uy6pupkpn17j5xg,0,88.0,44.6,2025-05-12T17:46:49.177Z,2025-05-12T18:06:42Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5724011795,141,33.9,5724011789,3,,5724011797,212,15.7,5724011791,56,Center,5724011799,213,5.80,5724011793,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196273,649,5,2,84,24,duspptyvnr5kpx2iko5gerhnz,1,-1.2,63.1,2025-05-12T17:46:51.780Z,2025-05-12T18:10:59Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5724012259,346,,5724012257,56,Back,5724012345,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196285,737,5,2,84,24,ea3yd0dgq6uy6pupkpn17j5xg,0,101.2,36.9,2025-05-12T17:46:51.780Z,2025-05-12T18:10:59Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5724012393,233,649,5724012305,56,Center,5724012307,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196635,652,18,2,84,57,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-12T17:47:24.947Z,2025-05-12T17:47:25Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5724014339,55,653,5724014275,44,Midfielder,5724014277,59,34,5724014273,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196637,653,19,2,84,57,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-12T17:47:24.948Z,2025-05-12T17:47:26Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5724014291,44,Midfielder,5724014287,292,6,5724014293,55,652,5724014279,42,,5724014283,145,8,5724014289,293,4,5724014285,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814198071,671,40,2,84,58,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-12T17:47:26.010Z,2025-05-12T17:49:40Z,,,,,5724022235,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",5724022247,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5724022239,59,"1, 7, 4, 23, 19, 21, 20, 10, 9, 14, 30, 27, 77, 3, 5, 31, 17",5724022233,30,"45kijyqwuvgoc6hx51yueyeol, eaa9sktij53071abummj4pkwk, 1xquqxm7zxe002v8dc2z46sb9, 7zztpnbw4cfyw6q231nqy8nv9, 1zud0qdtf6c6wzkgqhz6b94a1, 5ynhzqvpks5u5bjgno6snhyzu, 80mvshlrrlu5vt41gkruwn8fe, ec7y1s97xpoab87z786zt0r56, 6zw6j1zpm7vs8zkx5z6enqpgq, 84wint64ygxx3pi5fz3mr12j8, 1zdrpi7b401hv9w9mtykzyor9, 9julhxqc94tmamhicz9gfysyc, 6i2n7bcfphn89v0eccet2fop, di62c8bxsf1t8jrhzu47qb7u2, 1wg15zg0fffyoag6owdh35vkk, bbp11n61bl9mjlis2ulxub66s, bn62iwa6vrs5z6ow9q2kpq590",5724022251,194,45kijyqwuvgoc6hx51yueyeol,5724022243,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196799,654,1,2,85,7,duspptyvnr5kpx2iko5gerhnz,1,2.7,51.5,2025-05-12T17:47:35.260Z,2025-05-12T17:47:39Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5724015247,140,15.2,5724015257,237,,5724015253,213,5.15,5724015243,124,,5724015249,141,10.7,5724015251,212,30.7,5724015245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196803,655,1,2,85,11,duspptyvnr5kpx2iko5gerhnz,0,15.5,10.4,2025-05-12T17:47:39.078Z,2025-05-12T17:47:39Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5724015283,213,0.64,5724015277,140,40.4,5724015275,56,Back,5724015285,1,,5724015281,212,32.5,5724015273,157,,5724015279,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196821,741,8,2,85,12,ea3yd0dgq6uy6pupkpn17j5xg,1,54.3,66.4,2025-05-12T17:47:40.337Z,2025-05-12T17:47:41Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5724015411,15,,5724015353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814196887,743,1,2,85,14,ea3yd0dgq6uy6pupkpn17j5xg,1,64.1,64.8,2025-05-12T17:47:42.576Z,2025-05-12T17:47:44Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5724015687,56,Center,5724015695,212,14.0,5724015691,141,44.2,5724015697,213,4.73,5724015689,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
