id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2806370007,601,12,2,74,47,8sy0cxovuxo76tuoas3uo55xj,1,9.9,74.5,2025-04-26T15:32:28.850Z,2025-04-26T15:34:15Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5680872493,56,Center,5680872501,141,77.0,5680872507,213,0.03,5680872505,212,62.5,5680872495,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411701,856,1,2,74,56,7efqk7uh63928il0yffxijnv7,1,28.3,34.8,2025-04-26T15:32:36.968Z,2025-04-26T16:03:06Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5681097823,213,2.87,5681097821,212,22.0,5681097809,56,Back,5681097819,141,43.6,5681097813,140,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411839,857,1,2,74,59,7efqk7uh63928il0yffxijnv7,1,14.6,43.0,2025-04-26T15:32:39.968Z,2025-04-26T16:03:19Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5681098605,1,,5681098593,157,,5681098603,213,6.10,5681098601,212,32.2,5681098595,56,Back,5681098599,141,34.2,5681098597,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806370237,679,43,2,75,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T15:32:41.146Z,2025-04-26T16:02:33Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5681095943,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806370431,680,43,2,75,2,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T15:32:43.529Z,2025-04-26T16:02:35Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5681096121,144,1,5680874913,56,Right,5680874925,213,5.48,5680874915,140,65.2,5680874921,141,11.3,5680874923,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806411867,858,1,2,75,4,7efqk7uh63928il0yffxijnv7,0,52.8,27.6,2025-04-26T15:32:44.968Z,2025-04-26T16:03:23Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5681098773,56,Right,5681098785,213,5.63,5681098783,212,12.8,5681098777,140,62.5,5681098781,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806370731,602,12,2,75,4,8sy0cxovuxo76tuoas3uo55xj,1,27.3,92.0,2025-04-26T15:32:45.065Z,2025-04-26T15:34:06Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5680876611,213,6.24,5680876609,212,35.3,5680876603,56,Left,5680876607,141,90.0,5680876605,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806370571,681,1,2,75,7,7efqk7uh63928il0yffxijnv7,1,46.5,17.4,2025-04-26T15:32:48.913Z,2025-04-26T15:32:55Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5680875729,140,43.6,5680875735,213,1.67,5680875727,56,Back,5680875733,212,30.5,5680875731,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806370613,682,1,2,75,15,7efqk7uh63928il0yffxijnv7,1,52.1,67.6,2025-04-26T15:32:56.031Z,2025-04-26T15:32:57Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5680875957,141,94.7,5680875949,56,Left,5680875959,212,20.3,5680875961,213,1.14,5680875953,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806370715,683,1,2,75,15,7efqk7uh63928il0yffxijnv7,1,60.2,94.7,2025-04-26T15:32:56.881Z,2025-04-26T15:33:01Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5680876547,212,7.8,5680876549,213,6.26,5680876545,141,94.4,5680876543,140,67.6,5680876541,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806370721,684,4,2,75,20,7efqk7uh63928il0yffxijnv7,1,68.4,94.7,2025-04-26T15:33:01.305Z,2025-04-26T16:04:18Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5681065321,294,,5680876677,286,,5680876669,56,Left,5680876671,152,,5680877151,233,603,5680876667,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806370753,603,4,2,75,20,8sy0cxovuxo76tuoas3uo55xj,0,31.6,5.3,2025-04-26T15:33:01.306Z,2025-04-26T16:04:18Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680876995,285,,5680876987,13,,5680876993,152,,5680876991,56,Back,5680877285,233,684,5680876989,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806371717,685,1,2,75,50,7efqk7uh63928il0yffxijnv7,0,72.1,97.8,2025-04-26T15:33:31.218Z,2025-04-26T15:33:32Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5680882071,140,84.3,5680882073,141,60.6,5680882063,5,,5680882069,56,Center,5680882061,2,,5680882075,212,28.4,5680882067,152,,5680882077,213,5.18,5680882065,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806371791,604,12,2,75,51,8sy0cxovuxo76tuoas3uo55xj,1,14.0,42.2,2025-04-26T15:33:32.232Z,2025-04-26T15:33:34Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5680882479,56,Back,5680882487,141,37.3,5680882493,213,5.99,5680882491,212,11.7,5680882483,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806372331,605,12,2,75,53,8sy0cxovuxo76tuoas3uo55xj,1,24.6,37.4,2025-04-26T15:33:33.999Z,2025-04-26T15:33:53Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680885363,140,61.1,5680885369,213,0.28,5680885361,56,Center,5680885367,212,39.8,5680885365,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806372291,686,1,2,75,57,7efqk7uh63928il0yffxijnv7,1,44.2,31.0,2025-04-26T15:33:38.530Z,2025-04-26T15:33:52Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5680885105,212,56.2,5680885093,56,Left,5680885101,141,84.7,5680885089,157,,5680885097,140,84.9,5680885109,213,0.71,5680885113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806372309,687,1,2,76,11,7efqk7uh63928il0yffxijnv7,0,97.6,66.7,2025-04-26T15:33:52.230Z,2025-04-26T15:33:58Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5680885201,56,Center,5680886075,195,,5680885203,140,96.5,5680885455,236,,5680885205,141,65.7,5680885461,286,,5680885209,213,3.67,5680885207,212,1.3,5680885457,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806372345,606,74,2,76,11,8sy0cxovuxo76tuoas3uo55xj,1,1.9,31.0,2025-04-26T15:33:52.231Z,2025-04-26T16:04:21Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680885555,233,687,5680885399,56,Back,5680885403,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806372353,607,6,2,76,12,8sy0cxovuxo76tuoas3uo55xj,0,2.6,32.2,2025-04-26T15:33:53.721Z,2025-04-26T15:33:58Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680885577,73,,5680885575,56,Back,5680885737,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806372381,688,6,2,76,12,7efqk7uh63928il0yffxijnv7,1,97.4,67.8,2025-04-26T15:33:53.721Z,2025-04-26T15:51:07Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5680885651,73,,5680885647,56,Center,5680885675,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806372995,689,1,2,76,34,7efqk7uh63928il0yffxijnv7,0,99.5,99.5,2025-04-26T15:34:15.858Z,2025-04-26T15:34:32Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5680890913,233,608,5680888957,213,4.65,5680888949,56,Center,5680888947,223,,5680888955,212,31.3,5680888941,2,,5680888943,6,,5680888945,155,,5680888951,140,97.5,5680888953,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806373101,608,41,2,76,39,8sy0cxovuxo76tuoas3uo55xj,1,1.8,47.9,2025-04-26T15:34:20.149Z,2025-04-26T15:34:32Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5680889497,141,14.1,5680891013,233,689,5680889507,213,5.09,5680889503,212,24.8,5680889493,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806373389,690,1,2,76,43,7efqk7uh63928il0yffxijnv7,1,98.5,85.9,2025-04-26T15:34:24.106Z,2025-04-26T15:34:44Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,1.0,,5680891109,56,Center,5680891113,141,55.1,5680891111,140,97.8,5680892841,154,,5680891107,155,,5680891115,212,21.0,5680892839,210,14,5680891117,213,4.68,5680891105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806375839,694,44,2,76,43,7efqk7uh63928il0yffxijnv7,1,79.6,53.5,2025-04-26T15:34:24.626Z,2025-04-26T16:04:26Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5680905607,56,Center,5680905673,233,609,5680905677,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806374297,609,44,2,76,43,8sy0cxovuxo76tuoas3uo55xj,0,20.4,46.5,2025-04-26T15:34:24.627Z,2025-04-26T16:04:26Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680896269,56,Back,5680905745,233,694,5680896271,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806373395,691,14,2,76,44,7efqk7uh63928il0yffxijnv7,1,97.8,55.1,2025-04-26T15:34:25.378Z,2025-04-26T15:36:09Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5680892233,328,,5680892229,15,,5680894089,102,51.1,5680894105,231,52.0,5680894079,29,,5680891145,56,Center,5680894081,154,,5680894083,55,690,5680894103,230,100,5680894077,74,,5680891141,16,5680894095,103,38.6,,5680892227,25,,,,,,,,,,,,,,,,,,,,,
2806374083,692,16,2,76,45,7efqk7uh63928il0yffxijnv7,1,98.6,49.9,2025-04-26T15:34:26.578Z,2025-04-26T15:38:18Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5680898147,280,POST,5680896081,25,,5680896107,375,76:45.522,5680898127,78,,5680895125,16,,5680898135,214,,5680898153,282,7efqk7uh63928il0yffxijnv7,5680898129,102,49.2,5680898149,281,3cmp95fpjtqoc5njb5p7c9g8a,5680898131,103,3.8,5680898157,472,5680896101,374,2025-04-26 16:34:26.490,691,5680898141,458,,5680898143,230,99.4,5680895127,56,Center,5680915515,21,,5680898145,231,58.1,,,,,,,,
2806375413,610,27,2,77,59,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-26T15:35:40.575Z,2025-04-26T15:35:45Z,,,,,5680902359,53,eomg9p2mo39ce40d1elkxerpx,5680902357,41,Injury,5680902475,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806375331,693,27,2,77,59,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T15:35:40.575Z,2025-04-26T15:35:45Z,,,,,5680902411,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806376741,611,28,2,78,46,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-26T15:36:27.825Z,2025-04-26T16:04:51Z,,,,,5680909661,55,610,5681104139,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806376969,695,28,2,78,46,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T15:36:27.825Z,2025-04-26T16:04:50Z,,,,,5681104099,233,611,5680910877,55,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806376899,612,1,2,78,49,8sy0cxovuxo76tuoas3uo55xj,1,50.2,50.1,2025-04-26T15:36:30.798Z,2025-04-26T15:36:33Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5680910533,213,2.86,5680910525,141,55.5,5680910523,140,38.1,5680910519,56,Back,5680910529,212,13.2,5680910537,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806376955,613,1,2,78,52,8sy0cxovuxo76tuoas3uo55xj,0,38.4,52.4,2025-04-26T15:36:33.604Z,2025-04-26T15:36:35Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5680910793,1,,5680910791,213,5.83,5680910783,56,Center,5680910789,212,46.4,5680910781,157,,5680910787,141,22.4,5680910785,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377013,696,1,2,78,56,7efqk7uh63928il0yffxijnv7,0,20.8,82.9,2025-04-26T15:36:37.290Z,2025-04-26T15:36:38Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5680911139,212,24.8,5680911137,141,62.9,5680911129,3,,5680911131,56,Back,5680911141,213,5.70,5680911135,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377143,614,50,2,79,2,8sy0cxovuxo76tuoas3uo55xj,1,56.6,71.8,2025-04-26T15:36:43.017Z,2025-04-26T15:58:41Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5680912089,233,697,5680911863,56,Center,5680911865,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377173,697,7,2,79,2,7efqk7uh63928il0yffxijnv7,0,43.4,28.2,2025-04-26T15:36:43.018Z,2025-04-26T15:36:46Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5680912055,233,614,5680912041,56,Back,5680912047,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377235,615,1,2,79,3,8sy0cxovuxo76tuoas3uo55xj,1,63.0,92.4,2025-04-26T15:36:44.683Z,2025-04-26T15:38:11Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5680912399,213,3.15,5680912389,140,47.4,5680912391,141,92.3,5680912387,56,Back,5680912395,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377247,616,1,2,79,4,8sy0cxovuxo76tuoas3uo55xj,0,47.4,92.3,2025-04-26T15:36:45.126Z,2025-04-26T15:59:05Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5680912461,1,,5680912459,213,6.25,5680912457,212,27.0,5680912449,157,,5680912453,140,73.1,5680912451,56,Left,5680912455,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377351,698,1,2,79,5,7efqk7uh63928il0yffxijnv7,1,20.1,7.6,2025-04-26T15:36:46.915Z,2025-04-26T15:59:12Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5680913121,212,44.4,5680913075,157,,5680913155,213,0.60,5680913079,56,Center,5680913117,141,44.5,5680913161,1,,5680913089,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377381,699,61,2,79,9,7efqk7uh63928il0yffxijnv7,1,54.1,48.2,2025-04-26T15:36:50.890Z,2025-04-26T15:59:44Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5680913253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377455,701,1,2,79,11,7efqk7uh63928il0yffxijnv7,1,46.9,44.0,2025-04-26T15:36:52.163Z,2025-04-26T15:59:54Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680913649,213,1.00,5680913647,212,36.6,5680913641,56,Left,5680913643,140,65.7,5680913645,141,89.3,5680913651,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377469,702,61,2,79,14,7efqk7uh63928il0yffxijnv7,0,64.3,94.1,2025-04-26T15:36:55.194Z,2025-04-26T15:59:50Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5680913701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377511,617,5,2,79,15,8sy0cxovuxo76tuoas3uo55xj,1,38.6,-1.6,2025-04-26T15:36:56.192Z,2025-04-26T15:36:58Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680913897,56,Back,5680913949,233,703,5680913899,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377503,703,5,2,79,15,7efqk7uh63928il0yffxijnv7,0,61.4,101.6,2025-04-26T15:36:56.192Z,2025-04-26T16:04:43Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5680913969,233,617,5680913865,56,Left,5680913867,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377923,618,1,2,79,27,8sy0cxovuxo76tuoas3uo55xj,1,38.8,0.0,2025-04-26T15:37:08.964Z,2025-04-26T15:37:11Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680916329,107,,5680916337,141,8.3,5680916339,212,24.0,5680916335,140,60.8,5680916333,56,Right,5680916343,1,,5680916341,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806377941,619,61,2,79,30,8sy0cxovuxo76tuoas3uo55xj,0,60.5,8.8,2025-04-26T15:37:11.788Z,2025-04-26T15:37:12Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5680916413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806378029,620,4,2,79,34,8sy0cxovuxo76tuoas3uo55xj,1,57.2,15.8,2025-04-26T15:37:15.297Z,2025-04-26T16:00:13Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5680917045,152,,5680917043,56,Right,5680917041,13,,5680917623,233,704,5681088463,294,,5680917049,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806378053,704,4,2,79,34,7efqk7uh63928il0yffxijnv7,0,42.8,84.2,2025-04-26T15:37:15.298Z,2025-04-26T15:41:13Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5680917563,294,,5680917561,13,,5680917565,56,Back,5680917687,233,620,5680917569,285,,5680917567,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806378853,621,1,2,79,59,8sy0cxovuxo76tuoas3uo55xj,1,58.4,9.5,2025-04-26T15:37:40.895Z,2025-04-26T15:37:59Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,1.0,,5680921559,212,20.8,5680921561,213,0.11,5680921557,141,12.9,5680921549,5,,5680921551,152,,5680921553,56,Right,5680923719,210,15,5680921555,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806378785,705,83,2,80,1,7efqk7uh63928il0yffxijnv7,0,34.8,78.1,2025-04-26T15:37:42.265Z,2025-04-26T15:39:08Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5680921739,399,5wtugxjwq7fvbeqcak5j5l5nt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806378869,622,43,2,80,3,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-26T15:37:44.644Z,2025-04-26T15:40:00Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680942875,144,3,5680921679,286,0,5680921677,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806378887,623,15,2,80,4,8sy0cxovuxo76tuoas3uo55xj,1,76.5,27.2,2025-04-26T15:37:45.155Z,2025-04-26T16:05:00Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680923777,29,,5680922925,82,,5680921795,56,Center,5680923809,147,30.0,5680923783,55,621,5680923799,215,,5680922917,20,,5680923771,80,,5680923815,230,98.4,5680923791,102,46.8,5681104605,18,5680922915,24,,,5680924791,233,706,5680923819,231,45.8,5680923797,103,19,5680923803,146,79.8,,,,,,,,,,,
2806378891,706,10,2,80,4,7efqk7uh63928il0yffxijnv7,1,22.2,70.1,2025-04-26T15:37:45.255Z,2025-04-26T15:39:54Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5680921817,56,Back,5680921815,94,,5680924875,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379013,707,4,2,80,7,7efqk7uh63928il0yffxijnv7,1,28.8,71.1,2025-04-26T15:37:48.395Z,2025-04-26T15:59:24Z,,,,,5680944991,10,,5680922441,285,,5680922543,233,624,5680922437,152,,5680922435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806378955,624,4,2,80,7,8sy0cxovuxo76tuoas3uo55xj,0,71.2,28.9,2025-04-26T15:37:48.396Z,2025-04-26T16:00:26Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680922205,152,,5680922203,56,Center,5680922577,233,707,5680951587,10,,5680922213,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379201,708,1,2,80,14,7efqk7uh63928il0yffxijnv7,1,28.9,64.0,2025-04-26T15:37:55.523Z,2025-04-26T15:37:58Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680923537,5,,5680923559,213,4.67,5680923549,141,30.1,5680923539,152,,5680923545,140,28.0,5680923555,212,23.1,5680923541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379495,709,1,2,80,15,7efqk7uh63928il0yffxijnv7,1,28.0,30.1,2025-04-26T15:37:56.823Z,2025-04-26T15:38:08Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5680925011,140,47.0,5680925019,212,20.0,5680925007,56,Back,5680925015,141,30.3,5680925023,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379591,710,1,2,80,19,7efqk7uh63928il0yffxijnv7,1,47.8,32.5,2025-04-26T15:38:00.296Z,2025-04-26T15:38:10Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5680925495,56,Back,5680925505,212,12.7,5680925503,141,51.0,5680925509,213,1.68,5680925499,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379609,711,1,2,80,24,7efqk7uh63928il0yffxijnv7,1,67.1,75.4,2025-04-26T15:38:05.317Z,2025-04-26T15:38:11Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680925619,140,94.3,5680925625,213,0.27,5680925623,212,29.7,5680925617,56,Left,5680925621,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379613,712,1,2,80,27,7efqk7uh63928il0yffxijnv7,0,94.3,87.2,2025-04-26T15:38:08.472Z,2025-04-26T15:38:11Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5680925645,213,4.62,5680925635,155,,5680925633,2,,5680925643,212,18.4,5680925641,141,60.2,5680925637,56,Center,5680925639,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379685,625,12,2,80,30,8sy0cxovuxo76tuoas3uo55xj,1,9.9,40.4,2025-04-26T15:38:11.642Z,2025-04-26T15:38:13Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680925987,140,11.4,5680925985,56,Back,5680925991,212,7.4,5680925993,213,4.93,5680925989,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379693,713,44,2,80,31,7efqk7uh63928il0yffxijnv7,1,89.1,71.4,2025-04-26T15:38:12.953Z,2025-04-26T16:04:26Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5680926015,56,Center,5680926695,233,626,5680926019,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379725,626,44,2,80,31,8sy0cxovuxo76tuoas3uo55xj,0,10.9,28.6,2025-04-26T15:38:12.954Z,2025-04-26T16:04:27Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680926153,56,Back,5680926717,233,713,5680926155,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379719,714,61,2,80,32,7efqk7uh63928il0yffxijnv7,1,89.6,73.3,2025-04-26T15:38:13.704Z,2025-04-26T15:38:57Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5680926107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379833,627,44,2,80,33,8sy0cxovuxo76tuoas3uo55xj,1,17.4,22.5,2025-04-26T15:38:14.089Z,2025-04-26T16:04:27Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680926637,56,Back,5680926639,285,,5680930677,233,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806379759,715,44,2,80,33,7efqk7uh63928il0yffxijnv7,0,82.6,77.5,2025-04-26T15:38:14.090Z,2025-04-26T16:04:27Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5680930715,233,627,5680926305,56,Center,5680926307,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
