id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2823331247,814,5,2,73,58,303582z192rnbr2x28o2t7u38,1,16.0,101.8,2025-06-18T19:34:30.436Z,2025-06-18T19:34:34Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5775002739,56,Back,5775002807,233,504,5775002741,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331327,815,1,2,74,15,303582z192rnbr2x28o2t7u38,1,14.1,100.0,2025-06-18T19:34:47.570Z,2025-06-18T19:34:48Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5775003179,56,Back,5775003183,141,95.4,5775003187,213,3.92,5775003181,140,10.0,5775003177,107,,5775003185,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331339,816,1,2,74,16,303582z192rnbr2x28o2t7u38,0,10.0,95.4,2025-06-18T19:34:48.724Z,2025-06-18T19:34:50Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5775003249,157,,5775003259,213,6.04,5775003253,140,28.6,5775003257,212,20.1,5775003251,56,Back,5775003261,1,,5775003255,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331349,505,61,2,74,19,5qxgilg61hlwxzfpdn2nhcayd,1,75.2,17.9,2025-06-18T19:34:52.045Z,2025-06-18T19:34:52Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5775003311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331381,507,1,2,74,22,5qxgilg61hlwxzfpdn2nhcayd,1,65.8,28.8,2025-06-18T19:34:54.958Z,2025-06-18T19:34:57Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5775003489,140,61.5,5775003495,213,1.98,5775003491,141,44.0,5775003487,56,Center,5775003493,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331399,508,1,2,74,25,5qxgilg61hlwxzfpdn2nhcayd,1,57.4,52.8,2025-06-18T19:34:57.718Z,2025-06-18T19:35:00Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5775003557,56,Left,5775003567,213,1.57,5775003561,141,86.0,5775003565,212,22.6,5775003559,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331403,509,1,2,74,28,5qxgilg61hlwxzfpdn2nhcayd,1,55.1,89.9,2025-06-18T19:35:00.774Z,2025-06-18T19:35:03Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5775003589,56,Back,5775003597,213,4.18,5775003593,141,59.0,5775003595,212,24.3,5775003591,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331407,510,1,2,74,31,5qxgilg61hlwxzfpdn2nhcayd,1,38.9,49.1,2025-06-18T19:35:03.614Z,2025-06-18T19:35:05Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5775003623,213,5.02,5775003619,141,23.6,5775003621,212,18.2,5775003615,56,Back,5775003617,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331431,511,1,2,74,32,5qxgilg61hlwxzfpdn2nhcayd,1,44.1,23.6,2025-06-18T19:35:05.110Z,2025-06-18T19:35:12Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5775003729,140,18.9,5775003733,212,28.1,5775003735,213,2.79,5775003731,141,37.7,5775003727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331451,512,1,2,74,40,5qxgilg61hlwxzfpdn2nhcayd,0,21.6,34.9,2025-06-18T19:35:12.287Z,2025-06-18T19:35:16Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5775003849,141,28.8,5775003853,213,6.20,5775003843,157,,5775003847,140,67.2,5775003851,212,48.1,5775003855,1,,5775003845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331449,817,44,2,74,42,303582z192rnbr2x28o2t7u38,1,35.4,74.3,2025-06-18T19:35:14.962Z,2025-06-18T19:35:17Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5775003841,285,,5775003881,233,513,5775003839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331453,513,44,2,74,42,5qxgilg61hlwxzfpdn2nhcayd,0,61.9,22.6,2025-06-18T19:35:14.963Z,2025-06-18T19:35:17Z,btxgorlt1vhb8f0yt5jvvwg5x,K. Multanen,,,5775003859,56,Center,5775003889,233,817,5775003861,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331461,818,1,2,74,43,303582z192rnbr2x28o2t7u38,1,43.4,83.5,2025-06-18T19:35:15.795Z,2025-06-18T19:35:17Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5775003919,213,5.80,5775003909,3,,5775003915,141,77.8,5775003911,56,Center,5775003917,212,8.4,5775003913,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331463,819,61,2,74,45,303582z192rnbr2x28o2t7u38,0,50.5,77.8,2025-06-18T19:35:17.859Z,2025-06-18T19:51:13Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5775003923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331491,514,1,2,74,49,5qxgilg61hlwxzfpdn2nhcayd,1,58.3,33.4,2025-06-18T19:35:21.502Z,2025-06-18T19:35:41Z,bj3hdokfgxfrxo4d5231pj5rd,O. Sallinen,1.0,,5775004517,210,13,5775004075,140,62.9,5775004077,141,15.5,5775004073,56,Right,5775004081,213,5.09,5775004079,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331515,516,13,2,74,55,5qxgilg61hlwxzfpdn2nhcayd,1,77.4,34.5,2025-06-18T19:35:27.630Z,2025-06-18T19:35:41Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5775004527,102,60.8,5775004523,55,514,5775004521,29,,5775004183,22,,5775004187,56,Center,5775004529,103,40.3,5775004185,18,,5775004393,72,,5775004519,77,5775004531,215,,5775004535,231,48.7,5775004533,230,98.5,,,,,,,,,,,,,,,,,,,
2823331539,517,5,2,74,56,5qxgilg61hlwxzfpdn2nhcayd,0,101.6,55.2,2025-06-18T19:35:28.516Z,2025-06-18T19:59:36Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5775004341,233,820,5775004317,56,Center,5775004319,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331519,820,5,2,74,56,303582z192rnbr2x28o2t7u38,1,-1.6,44.8,2025-06-18T19:35:28.516Z,2025-06-18T19:59:36Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5775004325,233,517,5775004215,346,,5775004213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331605,821,1,2,75,20,303582z192rnbr2x28o2t7u38,1,5.4,51.5,2025-06-18T19:35:52.610Z,2025-06-18T19:35:54Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5775004695,140,33.0,5775004691,124,,5775004697,141,66.1,5775004693,56,Back,5775004699,212,30.6,5775004701,213,0.33,5775004705,237,,5775004707,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331607,822,1,2,75,22,303582z192rnbr2x28o2t7u38,1,33.0,66.1,2025-06-18T19:35:54.467Z,2025-06-18T19:35:55Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5775004717,140,41.7,5775004715,56,Back,5775004721,212,9.8,5775004719,141,60.9,5775004723,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331641,823,1,2,75,23,303582z192rnbr2x28o2t7u38,1,41.7,60.9,2025-06-18T19:35:55.590Z,2025-06-18T19:36:03Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5775004979,141,12.8,5775004985,1,,5775004977,140,68.7,5775004973,155,,5775004981,212,43.3,5775004975,56,Right,5775004983,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331661,824,1,2,75,31,303582z192rnbr2x28o2t7u38,1,75.1,32.4,2025-06-18T19:36:03.827Z,2025-06-18T19:36:08Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5775005075,212,12.8,5775005071,140,82.0,5775005077,213,5.31,5775005069,56,Right,5775005073,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331675,825,1,2,75,35,303582z192rnbr2x28o2t7u38,1,82.1,14.3,2025-06-18T19:36:07.971Z,2025-06-18T19:36:10Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5775005133,212,6.6,5775005129,140,86.8,5775005131,141,7.9,5775005135,213,5.56,5775005127,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331695,826,1,2,75,37,303582z192rnbr2x28o2t7u38,1,84.1,8.3,2025-06-18T19:36:10.002Z,2025-06-18T19:36:12Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5775005249,213,3.03,5775005247,212,16.3,5775005243,140,68.7,5775005245,141,10.9,5775005241,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331719,827,1,2,75,40,303582z192rnbr2x28o2t7u38,1,61.8,13.1,2025-06-18T19:36:12.131Z,2025-06-18T19:36:15Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5775005375,56,Back,5775005383,213,2.49,5775005377,140,47.7,5775005381,212,18.6,5775005379,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331733,828,1,2,75,42,303582z192rnbr2x28o2t7u38,1,48.7,26.4,2025-06-18T19:36:15.042Z,2025-06-18T19:36:17Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5775005467,141,12.8,5775005463,56,Right,5775005465,140,54.4,5775005471,213,5.29,5775005469,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331745,829,1,2,75,45,303582z192rnbr2x28o2t7u38,1,52.8,16.1,2025-06-18T19:36:17.283Z,2025-06-18T19:36:19Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5775005527,140,42.8,5775005525,56,Back,5775005531,212,14.4,5775005529,141,30.6,5775005533,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331757,830,1,2,75,47,303582z192rnbr2x28o2t7u38,1,42.6,30.6,2025-06-18T19:36:19.427Z,2025-06-18T19:36:22Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5775005619,213,1.56,5775005611,56,Back,5775005615,141,65.5,5775005613,140,42.9,5775005617,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331779,831,1,2,75,50,303582z192rnbr2x28o2t7u38,1,43.3,62.1,2025-06-18T19:36:22.658Z,2025-06-18T19:36:26Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5775005735,140,41.7,5775005741,213,4.62,5775005737,141,34.3,5775005733,56,Back,5775005739,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331795,832,1,2,75,54,303582z192rnbr2x28o2t7u38,1,42.3,34.9,2025-06-18T19:36:26.530Z,2025-06-18T19:36:29Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5775005831,140,39.7,5775005835,212,21.4,5775005829,56,Back,5775005833,141,66.1,5775005837,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331819,833,1,2,75,57,303582z192rnbr2x28o2t7u38,1,40.7,66.4,2025-06-18T19:36:29.139Z,2025-06-18T19:36:32Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5775005955,140,44.1,5775005961,213,1.36,5775005957,141,90.6,5775005953,56,Back,5775005959,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331829,834,1,2,76,0,303582z192rnbr2x28o2t7u38,1,45.0,92.9,2025-06-18T19:36:32.611Z,2025-06-18T19:36:34Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5775006021,140,55.4,5775006025,212,11.2,5775006019,56,Left,5775006023,141,96.8,5775006027,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331835,835,61,2,76,2,303582z192rnbr2x28o2t7u38,0,55.4,96.8,2025-06-18T19:36:34.883Z,2025-06-18T19:36:35Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5775006047,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331845,518,5,2,76,3,5qxgilg61hlwxzfpdn2nhcayd,1,38.0,-1.6,2025-06-18T19:36:35.683Z,2025-06-18T19:59:36Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5775006095,347,,5775006097,233,836,5775006093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331841,836,5,2,76,3,303582z192rnbr2x28o2t7u38,0,62.0,101.6,2025-06-18T19:36:35.683Z,2025-06-18T19:36:38Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5775006077,56,Left,5775006115,233,518,5775006079,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331915,519,1,2,76,16,5qxgilg61hlwxzfpdn2nhcayd,1,38.5,0.0,2025-06-18T19:36:48.486Z,2025-06-18T19:36:51Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5775006499,56,Back,5775006505,212,10.9,5775006501,140,46.3,5775006497,107,,5775006507,213,0.72,5775006503,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331935,520,1,2,76,19,5qxgilg61hlwxzfpdn2nhcayd,1,46.3,8.5,2025-06-18T19:36:51.871Z,2025-06-18T19:36:55Z,btxgorlt1vhb8f0yt5jvvwg5x,K. Multanen,,,5775006615,140,46.2,5775006611,168,,5775006617,141,23.4,5775006613,56,Back,5775006619,212,10.1,5775006609,3,,5775006621,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332149,527,44,2,76,20,5qxgilg61hlwxzfpdn2nhcayd,1,45.2,20.6,2025-06-18T19:36:53.042Z,2025-06-18T19:51:55Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5775007765,285,,5775007767,233,837,5775007763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331923,837,44,2,76,20,303582z192rnbr2x28o2t7u38,0,54.8,79.4,2025-06-18T19:36:53.043Z,2025-06-18T19:51:57Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5775006563,286,,5775007777,233,527,5775006561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331949,521,1,2,76,21,5qxgilg61hlwxzfpdn2nhcayd,1,46.2,23.4,2025-06-18T19:36:53.533Z,2025-06-18T19:52:19Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5775006699,56,Center,5775006701,140,50.9,5775006705,212,5.2,5775006703,141,25.6,5775006697,3,,5775006707,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332159,841,83,2,76,25,303582z192rnbr2x28o2t7u38,0,66.0,66.3,2025-06-18T19:36:57.220Z,2025-06-18T19:52:13Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5775007907,399,49br3gmn71y8pd5wqkfkvrbah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331957,522,1,2,76,26,5qxgilg61hlwxzfpdn2nhcayd,1,50.9,25.6,2025-06-18T19:36:58.373Z,2025-06-18T19:37:00Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5775006749,212,5.5,5775006751,213,2.61,5775006741,3,,5775006745,140,46.4,5775006743,56,Back,5775006747,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331963,523,3,2,76,26,5qxgilg61hlwxzfpdn2nhcayd,1,44.8,34.6,2025-06-18T19:36:58.642Z,2025-06-18T19:37:02Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5775006775,56,Back,5775006795,233,838,5775006777,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331951,838,45,2,76,26,303582z192rnbr2x28o2t7u38,0,54.7,67.0,2025-06-18T19:36:58.642Z,2025-06-18T19:52:15Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5775006815,233,523,5775006713,285,,5775006711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331987,524,1,2,76,29,5qxgilg61hlwxzfpdn2nhcayd,1,49.2,38.6,2025-06-18T19:37:01.150Z,2025-06-18T19:37:06Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5775006903,141,76.7,5775006907,213,1.21,5775006901,140,58.4,5775006905,212,27.7,5775006899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331993,525,1,2,76,34,5qxgilg61hlwxzfpdn2nhcayd,0,84.8,72.3,2025-06-18T19:37:06.551Z,2025-06-18T19:53:24Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5775032509,233,839,5775006949,213,5.46,5775006943,140,86.6,5775006947,212,2.8,5775032507,236,,5775006941,56,Center,5775006945,141,69.3,5775032513,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823331995,839,74,2,76,34,303582z192rnbr2x28o2t7u38,1,11.7,33.3,2025-06-18T19:37:06.552Z,2025-06-18T19:59:41Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5775032527,233,525,5775006953,56,Back,5775032505,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332023,526,6,2,76,37,5qxgilg61hlwxzfpdn2nhcayd,1,100.0,67.2,2025-06-18T19:37:09.540Z,2025-06-18T19:59:43Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5775007207,73,,5775007205,56,Center,5775007211,233,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332007,840,6,2,76,37,303582z192rnbr2x28o2t7u38,0,0.0,32.8,2025-06-18T19:37:09.540Z,2025-06-18T19:37:16Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5775007005,56,Back,5775007007,73,,5775007217,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332205,528,1,2,77,0,5qxgilg61hlwxzfpdn2nhcayd,0,99.6,99.5,2025-06-18T19:37:32.560Z,2025-06-18T19:53:45Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5775008079,6,,5775008089,141,52.7,5775008083,223,,5775008087,140,94.0,5775008081,155,,5775008077,2,,5775008085,56,Center,5775008093,213,4.53,5775008095,1,5775008091,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,
2823332863,853,44,2,77,1,303582z192rnbr2x28o2t7u38,1,22.0,62.6,2025-06-18T19:37:34.129Z,2025-06-18T19:54:14Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5775033581,233,642,5775011791,285,,5775011789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823336647,642,44,2,77,2,5qxgilg61hlwxzfpdn2nhcayd,0,83.6,42.9,2025-06-18T19:37:34.130Z,2025-06-18T19:54:13Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5775033601,233,853,5775033579,286,,5775033577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332871,854,12,2,77,2,303582z192rnbr2x28o2t7u38,1,8.8,40.9,2025-06-18T19:37:34.306Z,2025-06-18T19:59:51Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5775011827,141,39.2,5775011823,56,Back,5775011825,140,12.8,5775037319,15,,5775011829,212,4.4,5775011831,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332207,529,15,2,77,5,5qxgilg61hlwxzfpdn2nhcayd,1,79.8,55.5,2025-06-18T19:37:37.470Z,2025-06-18T19:42:04Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5775008107,56,Center,5775015629,82,,5775008105,18,,5775015625,20,,5775015623,25,,5775015815,215,,5775015811,102,50.6,5775015817,328,,5775015843,233,5775015813,103,19,5775015819,458,,5775015809,78,,5775015823,147,54.9,5775015827,231,5775015821,146,82.4,5775015825,230,843,50.9,,,,,,,99.4
2823332201,843,10,2,77,5,303582z192rnbr2x28o2t7u38,1,17.6,45.1,2025-06-18T19:37:37.570Z,2025-06-18T19:42:04Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5775008059,94,,5775015857,233,529,5775008061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332197,842,43,2,77,7,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-18T19:37:39.523Z,2025-06-18T19:54:45Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5775033973,144,12,5775008049,56,Back,5775008057,213,6.07,5775008053,141,41.5,5775008055,212,9.8,5775008051,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332213,530,1,2,77,12,5qxgilg61hlwxzfpdn2nhcayd,0,64.8,74.5,2025-06-18T19:37:44.279Z,2025-06-18T19:37:45Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5775008149,140,75.7,5775008151,141,83.8,5775008155,213,0.50,5775008153,212,13.1,5775008147,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332255,845,1,2,77,14,303582z192rnbr2x28o2t7u38,1,24.4,13.4,2025-06-18T19:37:46.354Z,2025-06-18T19:37:52Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5775008349,212,45.9,5775008347,141,18.9,5775008353,1,,5775008343,56,Right,5775008345,140,68.0,5775008351,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332269,846,3,2,77,20,303582z192rnbr2x28o2t7u38,0,81.4,13.5,2025-06-18T19:37:52.322Z,2025-06-18T19:37:58Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5775008425,56,Right,5775008513,233,531,5775008427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332293,531,7,2,77,20,5qxgilg61hlwxzfpdn2nhcayd,1,20.5,85.2,2025-06-18T19:37:52.323Z,2025-06-18T19:37:58Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5775008505,56,Back,5775008507,285,,5775008509,233,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332279,847,43,2,77,22,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-06-18T19:37:55.121Z,2025-06-18T19:38:02Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5775008653,144,61,5775008461,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332307,848,4,2,77,25,303582z192rnbr2x28o2t7u38,1,83.4,8.0,2025-06-18T19:37:57.518Z,2025-06-18T19:59:38Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5775008601,286,,5775008913,233,532,5775008599,265,,5775008595,56,Right,5775008597,152,,5775008593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332369,532,4,2,77,25,5qxgilg61hlwxzfpdn2nhcayd,0,16.6,92.0,2025-06-18T19:37:57.519Z,2025-06-18T19:59:38Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5775008909,285,,5775008903,56,Back,5775008907,265,,5775008901,13,,5775008935,233,848,5775008905,152,,5775009737,55,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332457,533,17,2,77,30,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-06-18T19:38:02.616Z,2025-06-18T19:38:42Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5775009729,55,532,5775009725,392,,5775009721,31,,5775009727,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332651,850,1,2,78,35,303582z192rnbr2x28o2t7u38,0,82.0,7.0,2025-06-18T19:39:07.859Z,2025-06-18T19:39:09Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5775010621,140,98.3,5775010625,212,33.0,5775010623,141,48.5,5775010627,213,1.03,5775010629,1,,5775010619,56,Center,5775010617,152,,5775010613,5,,5775010615,155,5775010611,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332671,536,1,2,78,40,5qxgilg61hlwxzfpdn2nhcayd,1,8.8,55.4,2025-06-18T19:39:12.936Z,2025-06-18T19:39:15Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5775010757,140,46.2,5775010763,213,0.33,5775010753,123,,5775010755,56,Back,5775010761,212,41.6,5775010765,1,,5775010759,141,75.4,5775010771,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823332697,537,1,2,78,47,5qxgilg61hlwxzfpdn2nhcayd,1,66.5,84.4,2025-06-18T19:39:19.959Z,2025-06-18T19:39:23Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5775010909,56,Left,5775010911,140,80.1,5775010915,212,15.1,5775010913,141,91.7,5775010917,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
