id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2803168303,837,1,2,89,57,5qxgilg61hlwxzfpdn2nhcayd,0,75.5,3.7,2025-04-19T15:51:02.584Z,2025-04-19T15:51:11Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663282931,56,Right,5663283473,236,,5663283479,286,,5663282935,141,5.9,5663283475,233,730,5663282937,212,2.9,5663282939,213,0.54,5663282933,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168379,730,74,2,89,57,cy6zs39z79dcfbr4xzkp38z7q,1,24.5,98.3,2025-04-19T15:51:02.585Z,2025-04-19T16:03:15Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5663283253,56,Back,5663283257,285,,5663283485,233,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168387,731,5,2,89,58,cy6zs39z79dcfbr4xzkp38z7q,0,26.4,100.9,2025-04-19T15:51:03.623Z,2025-04-19T16:03:18Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5663283281,347,,5663283567,233,838,5663283279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168311,838,5,2,89,58,5qxgilg61hlwxzfpdn2nhcayd,1,73.6,-0.9,2025-04-19T15:51:03.623Z,2025-04-19T15:53:29Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663282987,347,,5663282985,56,Right,5663283525,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168489,839,70,2,90,0,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-19T15:51:05.361Z,2025-04-19T15:53:25Z,,,,,5663283753,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168509,840,1,2,90,5,5qxgilg61hlwxzfpdn2nhcayd,1,74.3,0.0,2025-04-19T15:51:10.751Z,2025-04-19T15:54:26Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663283839,212,5.9,5663283833,140,74.0,5663283835,141,6.7,5663283829,107,,5663284027,189,,5663283843,213,1.62,5663283831,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171233,864,61,2,90,8,5qxgilg61hlwxzfpdn2nhcayd,1,65.1,15.2,2025-04-19T15:51:13.038Z,2025-04-19T15:54:36Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5663299649,56,Right,5663299809,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171231,863,1,2,90,8,5qxgilg61hlwxzfpdn2nhcayd,0,65.5,5.2,2025-04-19T15:51:13.895Z,2025-04-19T15:54:44Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663300153,212,6.6,5663300155,213,1.21,5663300149,140,67.7,5663300151,141,14.3,5663300147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168553,732,8,2,90,11,cy6zs39z79dcfbr4xzkp38z7q,1,31.0,97.2,2025-04-19T15:51:16.799Z,2025-04-19T15:54:46Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5663284083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168559,733,5,2,90,12,cy6zs39z79dcfbr4xzkp38z7q,0,32.6,102.0,2025-04-19T15:51:17.047Z,2025-04-19T16:03:19Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5663284095,56,Back,5663284179,233,841,5663284097,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168555,841,5,2,90,12,5qxgilg61hlwxzfpdn2nhcayd,1,67.4,-2.0,2025-04-19T15:51:17.047Z,2025-04-19T16:03:18Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663284141,233,733,5663284089,347,,5663284087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168815,842,1,2,90,23,5qxgilg61hlwxzfpdn2nhcayd,1,67.1,0.0,2025-04-19T15:51:28.152Z,2025-04-19T15:51:32Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663285453,56,Right,5663285459,141,7.4,5663285463,213,0.36,5663285457,140,83.5,5663285449,107,,5663285461,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168827,843,3,2,90,27,5qxgilg61hlwxzfpdn2nhcayd,0,80.6,7.2,2025-04-19T15:51:32.647Z,2025-04-19T16:03:16Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5663285487,56,Right,5663285489,286,,5663285921,233,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168879,734,7,2,90,27,cy6zs39z79dcfbr4xzkp38z7q,1,19.4,92.8,2025-04-19T15:51:32.648Z,2025-04-19T16:03:16Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5663285737,56,Back,5663285835,233,843,5663285739,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168955,736,1,2,90,30,cy6zs39z79dcfbr4xzkp38z7q,1,22.4,92.4,2025-04-19T15:51:35.778Z,2025-04-19T15:51:39Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5663286097,141,93.8,5663286093,56,Back,5663286099,212,2.6,5663286095,140,20.1,5663286103,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168969,737,50,2,90,31,cy6zs39z79dcfbr4xzkp38z7q,1,16.4,97.0,2025-04-19T15:51:36.341Z,2025-04-19T16:03:17Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5663318265,233,844,5663286163,285,,5663286159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168959,844,7,2,90,31,5qxgilg61hlwxzfpdn2nhcayd,0,83.6,3.0,2025-04-19T15:51:36.342Z,2025-04-19T16:03:16Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5663318245,233,737,5663286121,56,Right,5663286123,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168981,738,61,2,90,35,cy6zs39z79dcfbr4xzkp38z7q,1,16.6,97.8,2025-04-19T15:51:40.338Z,2025-04-19T15:51:40Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5663286231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168991,739,5,2,90,35,cy6zs39z79dcfbr4xzkp38z7q,0,17.4,101.2,2025-04-19T15:51:40.431Z,2025-04-19T16:03:19Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5663286291,56,Back,5663286407,233,845,5663286293,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803168973,845,5,2,90,35,5qxgilg61hlwxzfpdn2nhcayd,1,82.6,-1.2,2025-04-19T15:51:40.431Z,2025-04-19T15:56:54Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5663286181,347,,5663286179,56,Right,5663286309,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169303,846,1,2,90,47,5qxgilg61hlwxzfpdn2nhcayd,1,87.9,0.0,2025-04-19T15:51:52.231Z,2025-04-19T15:51:56Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663287897,141,12.5,5663287899,212,9.7,5663287893,140,88.2,5663287891,56,Right,5663287901,213,1.54,5663287889,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169309,847,50,2,90,51,5qxgilg61hlwxzfpdn2nhcayd,1,93.0,11.1,2025-04-19T15:51:55.992Z,2025-04-19T16:03:17Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5663287941,56,Right,5663321877,233,744,5663287943,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169573,744,7,2,90,51,cy6zs39z79dcfbr4xzkp38z7q,1,7.0,88.9,2025-04-19T15:51:55.993Z,2025-04-19T16:03:17Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5663321847,233,847,5663321819,56,Back,5663321821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803176291,791,61,2,90,52,cy6zs39z79dcfbr4xzkp38z7q,1,17.1,92.4,2025-04-19T15:51:56.950Z,2025-04-19T16:01:40Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5663323879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169477,741,1,2,90,55,cy6zs39z79dcfbr4xzkp38z7q,0,10.8,89.3,2025-04-19T15:52:00.034Z,2025-04-19T16:01:46Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5663288837,212,48.6,5663288841,1,,5663288833,140,56.8,5663288839,213,0.11,5663288831,56,Left,5663288829,157,,5663288835,141,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169399,848,43,2,90,56,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-19T15:52:01.207Z,2025-04-19T15:52:25Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5663288447,56,Right,5663290245,144,44,5663288449,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169467,849,43,2,90,57,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-19T15:52:02.696Z,2025-04-19T15:52:19Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5663288797,212,7.5,5663289073,167,0,5663288799,213,3.72,5663288793,140,48.0,5663288927,15,0,5663289779,144,12,5663288791,56,Back,5663288795,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169485,742,4,2,91,1,cy6zs39z79dcfbr4xzkp38z7q,1,53.2,97.6,2025-04-19T15:52:06.486Z,2025-04-19T16:02:15Z,,,,,5663326477,10,,5663326479,152,,5663288915,56,Left,5663326977,233,851,5663288917,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169737,851,4,2,91,1,5qxgilg61hlwxzfpdn2nhcayd,0,46.8,2.4,2025-04-19T15:52:06.487Z,2025-04-19T16:02:37Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5663326987,233,742,5663290639,10,,5663290391,152,,5663290389,56,Back,5663290395,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169503,850,43,2,91,1,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-19T15:52:06.763Z,2025-04-19T15:52:23Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5663290127,144,5,5663289175,233,743,5663289023,56,Back,5663289025,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169523,743,43,2,91,2,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-19T15:52:07.458Z,2025-04-19T16:02:17Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5663327523,144,5,5663289117,56,Left,5663289119,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171035,862,17,2,91,2,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-19T15:52:07.630Z,2025-04-19T16:02:26Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663300653,37,243,5663297479,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169675,745,1,2,91,15,cy6zs39z79dcfbr4xzkp38z7q,1,54.1,94.4,2025-04-19T15:52:20.706Z,2025-04-19T16:02:46Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5663290001,140,43.0,5663330261,5,,5663290005,212,12.4,5663290007,213,3.48,5663330263,152,,5663289999,56,Back,5663290003,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169713,746,1,2,91,16,cy6zs39z79dcfbr4xzkp38z7q,1,42.3,83.9,2025-04-19T15:52:21.858Z,2025-04-19T15:52:25Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5663290201,212,24.6,5663290195,56,Back,5663290199,141,50.3,5663290203,213,4.34,5663290197,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169741,747,1,2,91,19,cy6zs39z79dcfbr4xzkp38z7q,1,32.6,45.5,2025-04-19T15:52:24.386Z,2025-04-19T15:52:26Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5663290349,56,Back,5663290355,212,13.9,5663290351,140,37.6,5663290353,141,26.5,5663290357,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169773,748,1,2,91,21,cy6zs39z79dcfbr4xzkp38z7q,1,47.7,26.7,2025-04-19T15:52:26.499Z,2025-04-19T15:52:28Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5663290549,141,7.4,5663290543,56,Right,5663290559,213,5.50,5663290553,212,18.6,5663290545,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169877,749,1,2,91,23,cy6zs39z79dcfbr4xzkp38z7q,1,55.6,10.6,2025-04-19T15:52:28.706Z,2025-04-19T15:52:34Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5663291091,212,22.9,5663291087,140,39.6,5663291089,141,33.4,5663291093,213,2.40,5663291085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169893,750,1,2,91,29,cy6zs39z79dcfbr4xzkp38z7q,1,43.7,41.9,2025-04-19T15:52:34.322Z,2025-04-19T15:52:35Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5663291191,212,10.4,5663291187,140,43.7,5663291189,141,57.2,5663291193,213,1.57,5663291185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803169975,751,1,2,91,30,cy6zs39z79dcfbr4xzkp38z7q,1,41.9,59.4,2025-04-19T15:52:35.811Z,2025-04-19T15:52:40Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5663291557,56,Back,5663291559,140,21.5,5663291563,212,21.4,5663291561,141,58.4,5663291565,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170035,752,1,2,91,35,cy6zs39z79dcfbr4xzkp38z7q,0,23.7,52.8,2025-04-19T15:52:40.243Z,2025-04-19T15:52:44Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5663291915,212,49.4,5663291911,140,69.2,5663291913,141,34.5,5663291919,1,,5663291909,56,Center,5663291917,213,6.03,5663291907,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170049,852,12,2,91,40,5qxgilg61hlwxzfpdn2nhcayd,1,26.4,56.7,2025-04-19T15:52:45.367Z,2025-04-19T15:52:49Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5663292033,56,Back,5663292087,141,43.1,5663292091,213,4.55,5663292189,15,,5663292089,212,9.4,5663292045,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170089,753,61,2,91,42,cy6zs39z79dcfbr4xzkp38z7q,1,74.4,39.7,2025-04-19T15:52:47.764Z,2025-04-19T15:52:47Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5663292245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170179,754,3,2,91,43,cy6zs39z79dcfbr4xzkp38z7q,1,74.6,46.4,2025-04-19T15:52:48.850Z,2025-04-19T15:52:53Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5663292735,286,,5663292733,56,Center,5663292765,233,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170127,853,45,2,91,43,5qxgilg61hlwxzfpdn2nhcayd,0,24.3,56.7,2025-04-19T15:52:48.850Z,2025-04-19T15:57:43Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5663292413,56,Back,5663292415,285,,5663292799,233,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803173615,891,83,2,91,45,5qxgilg61hlwxzfpdn2nhcayd,0,22.5,76.1,2025-04-19T15:52:49.950Z,2025-04-19T15:57:54Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5663310621,399,j4mqmt0lccgzq4nf87ljkoyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170211,755,1,2,91,47,cy6zs39z79dcfbr4xzkp38z7q,0,75.4,33.0,2025-04-19T15:52:52.693Z,2025-04-19T15:52:54Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5663292881,155,,5663292891,213,0.52,5663292887,141,47.8,5663292885,140,92.1,5663292889,212,20.2,5663292883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170443,855,43,2,92,1,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-19T15:53:06.697Z,2025-04-19T15:53:15Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5663294595,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170467,856,1,2,92,2,5qxgilg61hlwxzfpdn2nhcayd,1,11.5,47.6,2025-04-19T15:53:07.303Z,2025-04-19T15:53:17Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5663294747,189,,5663294211,140,26.9,5663294215,212,25.0,5663294217,213,5.41,5663294207,123,,5663294213,141,19.5,5663294209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170513,857,1,2,92,4,5qxgilg61hlwxzfpdn2nhcayd,0,32.8,7.7,2025-04-19T15:53:09.326Z,2025-04-19T15:53:12Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663294441,213,0.19,5663294433,56,Center,5663294439,212,55.5,5663294435,140,84.7,5663294437,141,23.4,5663294431,155,,5663294443,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170585,757,1,2,92,9,cy6zs39z79dcfbr4xzkp38z7q,1,13.2,71.1,2025-04-19T15:53:14.037Z,2025-04-19T15:53:18Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5663294815,123,,5663294823,212,15.3,5663294821,141,53.9,5663294817,56,Back,5663294819,140,22.6,5663294825,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170631,758,1,2,92,13,cy6zs39z79dcfbr4xzkp38z7q,1,23.1,46.1,2025-04-19T15:53:18.339Z,2025-04-19T15:53:20Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5663295029,56,Back,5663295035,212,22.6,5663295031,140,44.5,5663295033,141,49.4,5663295037,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170647,759,1,2,92,15,cy6zs39z79dcfbr4xzkp38z7q,0,44.8,49.7,2025-04-19T15:53:20.612Z,2025-04-19T15:53:22Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5663295137,141,67.6,5663295131,168,,5663295139,212,14.3,5663295133,56,Center,5663295135,140,52.0,5663295141,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170705,859,1,2,92,21,5qxgilg61hlwxzfpdn2nhcayd,0,63.4,17.0,2025-04-19T15:53:26.903Z,2025-04-19T15:58:22Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5663295423,140,83.3,5663295429,213,0.20,5663295425,141,23.3,5663295421,56,Center,5663311969,155,,5663295427,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170747,760,1,2,92,22,cy6zs39z79dcfbr4xzkp38z7q,0,21.4,73.6,2025-04-19T15:53:27.827Z,2025-04-19T15:53:30Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5663295631,212,30.5,5663295627,140,46.7,5663295635,1,,5663295629,141,95.6,5663295623,157,,5663295633,213,0.51,5663295625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170819,860,1,2,92,28,5qxgilg61hlwxzfpdn2nhcayd,0,57.0,3.1,2025-04-19T15:53:33.130Z,2025-04-19T15:53:34Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663295973,212,22.5,5663295963,56,Right,5663295957,155,,5663295967,140,78.4,5663295975,213,0.00,5663295971,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170837,761,8,2,92,30,cy6zs39z79dcfbr4xzkp38z7q,1,28.7,97.4,2025-04-19T15:53:35.219Z,2025-04-19T15:58:32Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5663296097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170853,762,5,2,92,31,cy6zs39z79dcfbr4xzkp38z7q,0,28.8,101.2,2025-04-19T15:53:36.310Z,2025-04-19T16:03:19Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5663296185,233,861,5663296159,56,Back,5663296161,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803170855,861,5,2,92,31,5qxgilg61hlwxzfpdn2nhcayd,1,71.2,-1.2,2025-04-19T15:53:36.310Z,2025-04-19T15:58:40Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663296163,56,Right,5663296169,233,762,5663296165,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171975,875,1,2,92,45,5qxgilg61hlwxzfpdn2nhcayd,1,67.0,0.0,2025-04-19T15:53:50.465Z,2025-04-19T15:59:54Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663313239,212,10.5,5663313235,140,73.8,5663313233,56,Right,5663313241,213,0.82,5663313231,107,,5663313237,141,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803172087,876,1,2,92,47,5qxgilg61hlwxzfpdn2nhcayd,1,76.2,13.5,2025-04-19T15:53:52.048Z,2025-04-19T15:59:59Z,btxgorlt1vhb8f0yt5jvvwg5x,K. Multanen,,,5663315353,56,Right,5663315359,212,8.6,5663315355,140,69.8,5663315361,213,3.82,5663315357,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803174839,892,1,2,92,51,5qxgilg61hlwxzfpdn2nhcayd,0,67.9,2.6,2025-04-19T15:53:55.950Z,2025-04-19T15:59:44Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663316553,212,11.0,5663316545,56,Right,5663316555,213,0.34,5663316549,141,8.0,5663316543,155,,5663316547,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803175313,789,1,2,92,52,cy6zs39z79dcfbr4xzkp38z7q,1,17.1,89.9,2025-04-19T15:53:56.950Z,2025-04-19T16:00:21Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5663318887,212,12.5,5663318889,213,0.42,5663318883,140,28.0,5663318881,56,Back,5663318885,141,97.4,5663318879,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803175479,790,1,2,92,53,cy6zs39z79dcfbr4xzkp38z7q,1,28.1,97.2,2025-04-19T15:53:57.950Z,2025-04-19T16:00:33Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5663319727,168,,5663319731,140,37.7,5663319729,56,Back,5663319735,212,10.1,5663319737,213,0.00,5663319725,3,,5663319733,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171127,763,61,2,92,55,cy6zs39z79dcfbr4xzkp38z7q,0,31.3,98.6,2025-04-19T15:54:00.707Z,2025-04-19T16:00:34Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5663297579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171135,764,5,2,92,56,cy6zs39z79dcfbr4xzkp38z7q,0,31.8,101.5,2025-04-19T15:54:01.203Z,2025-04-19T16:03:20Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5663301745,233,865,5663297623,56,Back,5663297627,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171237,865,5,2,92,56,5qxgilg61hlwxzfpdn2nhcayd,1,68.2,-1.5,2025-04-19T15:54:01.203Z,2025-04-19T16:03:19Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5663298113,56,Right,5663301741,233,764,5663298115,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171305,866,1,2,93,4,5qxgilg61hlwxzfpdn2nhcayd,1,70.0,0.0,2025-04-19T15:54:09.926Z,2025-04-19T15:54:12Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663298471,140,79.5,5663298475,212,13.1,5663298467,107,,5663298477,213,0.71,5663298469,56,Right,5663298473,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171315,867,1,2,93,7,5qxgilg61hlwxzfpdn2nhcayd,1,79.5,10.7,2025-04-19T15:54:12.279Z,2025-04-19T15:54:13Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5663298571,156,,5663298529,140,77.1,5663298533,212,5.7,5663298535,213,4.26,5663298531,141,3.1,5663298527,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171331,868,1,2,93,8,5qxgilg61hlwxzfpdn2nhcayd,1,77.1,3.1,2025-04-19T15:54:13.559Z,2025-04-19T15:54:14Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5663298635,56,Right,5663298643,213,2.90,5663298639,141,5.9,5663298641,212,8.0,5663298637,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803171365,869,1,2,93,9,5qxgilg61hlwxzfpdn2nhcayd,1,69.7,5.9,2025-04-19T15:54:14.648Z,2025-04-19T15:54:18Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5663298815,212,20.2,5663298799,56,Right,5663298817,213,0.11,5663298791,155,,5663298803,140,88.8,5663298809,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
