id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2799644315,886,1,2,78,41,2rdnn9p03qrmmv34tyx1nahpa,1,61.8,80.9,2025-04-12T13:10:55.178Z,2025-04-12T13:10:57Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643897087,141,64.0,5643897077,56,Center,5643897095,213,4.37,5643897075,3,,5643897091,212,12.2,5643897081,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644339,888,4,2,78,44,2rdnn9p03qrmmv34tyx1nahpa,1,59.4,65.3,2025-04-12T13:10:58.297Z,2025-04-12T13:11:03Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643897251,152,,5643897245,56,Center,5643897239,13,,5643897261,286,,5643897639,233,635,5643897619,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644367,635,4,2,78,44,7efqk7uh63928il0yffxijnv7,0,40.6,34.7,2025-04-12T13:10:58.298Z,2025-04-12T13:11:03Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5643897553,294,,5643897551,13,,5643897555,56,Back,5643897559,285,,5643897557,152,,5643897585,233,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644553,889,1,2,78,53,2rdnn9p03qrmmv34tyx1nahpa,1,57.9,64.0,2025-04-12T13:11:06.857Z,2025-04-12T13:11:09Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643898447,140,66.3,5643898453,213,1.00,5643898443,152,,5643898449,141,84.4,5643898445,56,Left,5643898451,212,16.4,5643898441,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644591,890,1,2,78,55,2rdnn9p03qrmmv34tyx1nahpa,1,67.3,85.7,2025-04-12T13:11:08.633Z,2025-04-12T13:11:11Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5643898593,140,53.1,5643898595,141,88.9,5643898599,213,3.00,5643898591,56,Left,5643898597,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644621,891,1,2,78,57,2rdnn9p03qrmmv34tyx1nahpa,1,53.9,89.3,2025-04-12T13:11:10.977Z,2025-04-12T13:11:12Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643898777,212,7.1,5643898773,140,57.6,5643898771,56,Left,5643898775,141,80.6,5643898779,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644647,892,1,2,78,59,2rdnn9p03qrmmv34tyx1nahpa,1,57.6,80.6,2025-04-12T13:11:12.401Z,2025-04-12T13:11:13Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643898915,56,Left,5643898923,213,2.50,5643898919,141,88.4,5643898917,140,50.9,5643898921,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644695,893,1,2,79,0,2rdnn9p03qrmmv34tyx1nahpa,1,50.9,88.4,2025-04-12T13:11:13.666Z,2025-04-12T13:11:16Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643899213,212,20.4,5643899203,56,Back,5643899215,213,3.97,5643899207,140,37.8,5643899211,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644741,894,1,2,79,2,2rdnn9p03qrmmv34tyx1nahpa,1,38.3,65.5,2025-04-12T13:11:16.161Z,2025-04-12T13:11:18Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643899467,140,40.9,5643899473,213,4.84,5643899469,141,35.2,5643899465,56,Back,5643899471,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644783,895,1,2,79,4,2rdnn9p03qrmmv34tyx1nahpa,1,41.5,32.8,2025-04-12T13:11:18.289Z,2025-04-12T13:11:20Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643899673,212,8.8,5643899677,213,0.99,5643899659,56,Back,5643899665,140,46.1,5643899669,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644827,896,1,2,79,6,2rdnn9p03qrmmv34tyx1nahpa,1,46.1,47.0,2025-04-12T13:11:20.017Z,2025-04-12T13:11:21Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643899891,213,0.38,5643899887,212,10.7,5643899883,140,55.6,5643899885,141,52.8,5643899881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644841,897,1,2,79,8,2rdnn9p03qrmmv34tyx1nahpa,0,58.1,53.3,2025-04-12T13:11:21.577Z,2025-04-12T13:11:22Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5643899999,212,7.2,5643899995,140,63.7,5643900001,213,5.67,5643899993,56,Center,5643899997,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644853,636,8,2,79,9,7efqk7uh63928il0yffxijnv7,1,33.6,57.0,2025-04-12T13:11:22.705Z,2025-04-12T13:11:22Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643900041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799644935,638,1,2,79,12,7efqk7uh63928il0yffxijnv7,1,42.9,71.7,2025-04-12T13:11:25.488Z,2025-04-12T13:11:26Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643900513,56,Back,5643900521,213,1.45,5643900519,212,15.2,5643900515,140,44.6,5643900517,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799645009,639,1,2,79,13,7efqk7uh63928il0yffxijnv7,1,44.6,93.9,2025-04-12T13:11:26.736Z,2025-04-12T13:11:30Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5643900861,56,Back,5643900863,140,46.5,5643900877,213,4.83,5643900867,141,70.0,5643900873,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799645207,640,1,2,79,16,7efqk7uh63928il0yffxijnv7,1,52.7,64.8,2025-04-12T13:11:30.096Z,2025-04-12T13:11:41Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5643902065,155,,5643902069,196,,5643902087,1,,5643902079,140,83.8,5643902083,212,53.2,5643902085,213,5.37,5643902073,56,Right,5643902081,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799645231,641,1,2,79,27,7efqk7uh63928il0yffxijnv7,0,99.2,21.9,2025-04-12T13:11:40.746Z,2025-04-12T13:11:48Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5643902815,236,,5643902823,286,,5643902819,233,898,5643902247,141,24.9,5643902251,213,1.67,5643902245,140,99.0,5643902249,212,2.1,5643902243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799645343,898,74,2,79,27,2rdnn9p03qrmmv34tyx1nahpa,1,6.2,70.8,2025-04-12T13:11:40.747Z,2025-04-12T13:11:48Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643902759,285,,5643902851,233,641,5643902757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799645241,642,6,2,79,30,7efqk7uh63928il0yffxijnv7,1,95.8,27.6,2025-04-12T13:11:43.521Z,2025-04-12T13:27:12Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5643902469,56,Center,5643903363,233,899,5643902471,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799645381,899,6,2,79,30,2rdnn9p03qrmmv34tyx1nahpa,0,4.2,72.4,2025-04-12T13:11:43.521Z,2025-04-12T13:27:12Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643903019,73,,5643903395,233,642,5643903017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799646225,643,1,2,80,15,7efqk7uh63928il0yffxijnv7,0,99.5,0.5,2025-04-12T13:12:28.784Z,2025-04-12T13:12:31Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643907327,6,,5643907343,56,Center,5643907345,140,95.9,5643907349,212,28.8,5643907337,224,,5643907351,213,1.70,5643907323,2,,5643907331,155,,5643907347,141,,,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799646247,900,12,2,80,18,2rdnn9p03qrmmv34tyx1nahpa,1,8.7,56.6,2025-04-12T13:12:31.377Z,2025-04-12T13:12:44Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5643907447,140,24.7,5643907453,213,1.01,5643907451,212,31.6,5643907497,15,,5643907449,141,96.0,5643907445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799646435,644,1,2,80,19,7efqk7uh63928il0yffxijnv7,1,69.5,2.9,2025-04-12T13:12:33.129Z,2025-04-12T13:18:49Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643908403,2,,5643908409,56,Center,5643908417,213,1.02,5643908411,140,88.0,5643908419,1,,5643908415,212,36.9,5643908407,155,,5643908413,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799646441,645,50,2,80,21,7efqk7uh63928il0yffxijnv7,1,94.4,59.8,2025-04-12T13:12:34.633Z,2025-04-12T13:18:50Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5643908453,286,,5643908785,233,901,5643908451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799646491,901,7,2,80,21,2rdnn9p03qrmmv34tyx1nahpa,0,5.6,40.2,2025-04-12T13:12:34.634Z,2025-04-12T13:18:51Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643908759,56,Back,5643908761,285,,5643908779,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799646785,646,1,2,80,23,7efqk7uh63928il0yffxijnv7,1,96.7,72.0,2025-04-12T13:12:36.368Z,2025-04-12T13:19:27Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,1.0,5643939719,210,15,5643910377,2,,5643910387,212,19.6,5643939721,154,,5643910381,56,Center,5643910385,141,43.6,5643910389,213,4.55,5643910383,140,93.6,5643910379,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799646795,647,15,2,80,25,7efqk7uh63928il0yffxijnv7,1,95.4,41.1,2025-04-12T13:12:38.809Z,2025-04-13T12:08:33Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,1.0,,5643939813,103,19,5643939823,100,,5643939805,154,,5643939829,147,48.2,5643910459,56,Center,5643937997,82,,5643939811,102,51.2,5643939807,55,646,5643939819,139,5643939831,230,,99.0,5644053635,25,5643939817,328,5643937991,72,5643939801,78,,,,5643939825,146,98.6,5643939833,231,,45.7,5643939815,108,,5643937993,60,,5643939803,29
2799648047,649,61,2,80,26,7efqk7uh63928il0yffxijnv7,1,97.4,49.9,2025-04-12T13:12:39.516Z,2025-04-12T13:19:16Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5643953203,228,,5643952789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799647417,648,16,2,80,27,7efqk7uh63928il0yffxijnv7,1,98.8,50.6,2025-04-12T13:12:40.536Z,2025-04-13T08:41:03Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5643913857,56,Center,5643915453,25,,5648522491,78,,5643920815,29,,5643915457,20,,5643915955,231,50.7,5643915937,102,51.1,5643915951,230,99.5,5643915941,214,5643915469,374,,2025-04-12 14:12:40.457,5643915939,103,5643920823,55,5643915943,328,5643913855,16,18.4,647,,5643915473,375,80:27.147,,,,,,,,,,,,
2799671115,988,1,2,81,25,2rdnn9p03qrmmv34tyx1nahpa,0,49.9,49.7,2025-04-12T13:13:38.310Z,2025-04-12T13:34:42Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5644043947,189,,5644043897,140,44.0,5644043903,213,2.10,5644043899,141,65.1,5644043905,279,G,5644043895,56,Back,5644043901,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799648071,651,1,2,81,31,7efqk7uh63928il0yffxijnv7,1,46.9,36.2,2025-04-12T13:13:44.850Z,2025-04-12T13:34:28Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5644043043,212,21.2,5644043039,140,57.7,5644043041,141,9.9,5644043037,56,Right,5644043045,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799671339,756,1,2,81,32,7efqk7uh63928il0yffxijnv7,1,55.4,8.2,2025-04-12T13:13:45.310Z,2025-04-12T13:34:49Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5644045041,141,7.6,5644045037,56,Right,5644045045,213,6.27,5644045043,212,43.4,5644045035,155,,5644045039,140,96.7,5644045047,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799671875,757,50,2,81,39,7efqk7uh63928il0yffxijnv7,1,98.2,9.8,2025-04-12T13:13:52.310Z,2025-04-12T13:36:54Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5644047981,56,Right,5644047985,286,,5644048043,233,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799647821,902,7,2,81,39,2rdnn9p03qrmmv34tyx1nahpa,1,1.8,90.2,2025-04-12T13:13:52.311Z,2025-04-12T13:36:54Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643916311,285,,5644048003,233,757,5643916309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799648083,652,6,2,81,41,7efqk7uh63928il0yffxijnv7,1,96.0,17.8,2025-04-12T13:13:54.480Z,2025-04-12T13:35:24Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5643917719,56,Right,5643917721,75,,5644002401,233,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799647827,903,6,2,81,41,2rdnn9p03qrmmv34tyx1nahpa,0,5.0,80.1,2025-04-12T13:13:54.480Z,2025-04-12T13:27:14Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5644002421,233,652,5643916411,73,,5643916407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799648329,653,1,2,82,4,7efqk7uh63928il0yffxijnv7,0,99.5,0.5,2025-04-12T13:14:17.427Z,2025-04-12T13:14:19Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643918953,140,93.3,5643918943,2,,5643918951,56,Center,5643918959,213,1.79,5643918955,141,44.5,5643918945,6,,5643918949,224,,5643918957,212,30.6,5643918947,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799648369,904,12,2,82,6,2rdnn9p03qrmmv34tyx1nahpa,1,5.8,59.1,2025-04-12T13:14:19.872Z,2025-04-12T13:14:25Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643919109,140,15.8,5643919129,15,,5643919113,212,25.3,5643919115,213,5.14,5643919107,56,Back,5643919111,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799648439,654,1,2,82,7,7efqk7uh63928il0yffxijnv7,1,80.1,65.7,2025-04-12T13:14:21.200Z,2025-04-12T13:14:41Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,1.0,5643919409,56,Center,5643919417,213,0.22,5643921407,210,15,5643919411,140,96.5,5643919415,212,17.7,5643919413,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799648463,655,15,2,82,9,7efqk7uh63928il0yffxijnv7,1,96.5,71.4,2025-04-12T13:14:23.232Z,2025-04-13T12:09:15Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5643919575,65,,5643921459,29,,5643921461,55,654,5643921469,146,98.9,5643921465,102,53.1,5643921127,72,,5648971579,328,,5643921125,25,,5643921467,103,5643921535,233,17.1,905,5643919577,56,5643921457,76,5643921471,147,,,Center,,,,,,,,56.3,,,,,,,,,
2799648473,905,10,2,82,10,2rdnn9p03qrmmv34tyx1nahpa,1,0.3,46.9,2025-04-12T13:14:23.332Z,2025-04-12T13:36:27Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5643921571,233,655,5643919617,173,,5643919619,178,,5643919623,56,Back,5643919621,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799648553,656,1,2,82,13,7efqk7uh63928il0yffxijnv7,1,72.3,57.0,2025-04-12T13:14:26.897Z,2025-04-12T13:14:29Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643920097,140,79.6,5643920103,213,4.98,5643920101,212,29.0,5643920099,141,15.9,5643920095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799648635,657,1,2,82,16,7efqk7uh63928il0yffxijnv7,1,79.6,15.9,2025-04-12T13:14:29.313Z,2025-04-12T13:14:51Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,1.0,5643920503,140,92.6,5643920501,56,Center,5643920505,141,49.7,5643920509,213,1.03,5643920497,2,,5643920499,155,,5643920507,212,26.7,5643922681,210,13,5643922683,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799648639,658,13,2,82,19,7efqk7uh63928il0yffxijnv7,1,92.6,49.7,2025-04-12T13:14:32.754Z,2025-04-12T13:39:58Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643920531,17,,5643922693,15,,5643922711,230,99.0,5643922707,103,30.6,5643922697,29,,5643922705,102,62.7,5643922709,328,,5643922699,154,,5643922695,73,5643920533,56,,Center,5643922691,25,5643922701,55,5643922713,231,,,,657,,,,,,,48.6,,,,,,,,,
2799648647,659,5,2,82,20,7efqk7uh63928il0yffxijnv7,0,101.4,59.0,2025-04-12T13:14:33.760Z,2025-04-12T13:14:38Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643920579,346,,5643920895,233,906,5643920577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799648659,906,5,2,82,20,2rdnn9p03qrmmv34tyx1nahpa,1,-1.4,41.0,2025-04-12T13:14:33.760Z,2025-04-12T13:37:11Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5643920645,346,,5643920725,233,659,5643920643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649319,907,1,2,82,47,2rdnn9p03qrmmv34tyx1nahpa,0,5.2,37.9,2025-04-12T13:15:00.531Z,2025-04-12T13:15:05Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5643924277,124,,5643924287,213,0.04,5643924281,140,67.7,5643924285,212,65.7,5643924289,1,,5643924279,56,Center,5643924291,74,,5643924283,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649381,660,1,2,82,52,7efqk7uh63928il0yffxijnv7,1,29.7,54.9,2025-04-12T13:15:05.520Z,2025-04-12T13:15:07Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5643924639,213,0.66,5643924635,212,14.3,5643924631,141,67.8,5643924629,140,40.4,5643924625,3,,5643924627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649403,661,1,2,82,53,7efqk7uh63928il0yffxijnv7,0,40.4,67.8,2025-04-12T13:15:07.073Z,2025-04-12T13:15:08Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5643924761,155,,5643924779,213,0.30,5643924769,141,74.8,5643924763,56,Center,5643924767,140,55.2,5643924773,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649429,908,1,2,82,54,2rdnn9p03qrmmv34tyx1nahpa,0,53.6,25.8,2025-04-12T13:15:08.064Z,2025-04-12T13:15:08Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643924917,157,,5643924927,213,0.80,5643924925,212,21.6,5643924929,1,,5643924921,140,68.0,5643924919,56,Center,5643924923,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649459,662,1,2,82,56,7efqk7uh63928il0yffxijnv7,0,34.5,54.0,2025-04-12T13:15:09.361Z,2025-04-12T13:15:09Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5643925095,212,22.1,5643925087,56,Center,5643925091,141,75.9,5643925089,140,50.1,5643925085,3,,5643925097,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649565,909,1,2,82,57,2rdnn9p03qrmmv34tyx1nahpa,1,57.2,32.1,2025-04-12T13:15:10.777Z,2025-04-12T13:15:15Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643925787,141,68.8,5643925781,3,,5643925785,140,57.8,5643925789,212,25.0,5643925791,213,1.55,5643925783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649635,910,1,2,83,2,2rdnn9p03qrmmv34tyx1nahpa,1,57.0,73.6,2025-04-12T13:15:15.800Z,2025-04-12T13:15:20Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5643926177,213,1.03,5643926169,56,Left,5643926173,141,95.9,5643926171,140,65.7,5643926175,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649843,911,1,2,83,6,2rdnn9p03qrmmv34tyx1nahpa,1,69.4,95.7,2025-04-12T13:15:19.888Z,2025-04-12T13:15:29Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643927373,212,18.1,5643927367,56,Left,5643927371,141,83.9,5643927369,140,84.9,5643927375,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649705,663,83,2,83,10,7efqk7uh63928il0yffxijnv7,0,4.4,16.1,2025-04-12T13:15:24.161Z,2025-04-12T13:15:31Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643927561,399,7hr8mxix88otsvgitsv184g0k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649849,912,50,2,83,16,2rdnn9p03qrmmv34tyx1nahpa,1,93.8,84.2,2025-04-12T13:15:29.488Z,2025-04-12T13:15:35Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5643927403,286,,5643927743,233,664,5643927401,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649905,664,7,2,83,16,7efqk7uh63928il0yffxijnv7,1,6.2,15.8,2025-04-12T13:15:29.489Z,2025-04-12T13:38:29Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5643927659,56,Back,5643927655,167,,5643927663,285,,5643927691,233,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649969,665,6,2,83,17,7efqk7uh63928il0yffxijnv7,0,2.4,14.0,2025-04-12T13:15:30.560Z,2025-04-12T13:27:14Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5643928151,233,913,5643928075,73,,5643928073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799649867,913,6,2,83,17,2rdnn9p03qrmmv34tyx1nahpa,1,97.6,86.0,2025-04-12T13:15:30.560Z,2025-04-12T13:27:13Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5643927497,56,Left,5643928129,233,665,5643927499,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799650509,914,1,2,83,43,2rdnn9p03qrmmv34tyx1nahpa,0,99.7,99.8,2025-04-12T13:15:56.801Z,2025-04-12T13:17:28Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5643931175,140,100.0,5643931179,212,50.8,5643931183,1,,5643931173,56,Center,5643931167,6,,5643931181,213,4.75,5643931165,2,,5643931177,141,25.2,5643932383,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799650453,666,5,2,83,47,7efqk7uh63928il0yffxijnv7,1,-0.8,65.6,2025-04-12T13:16:00.337Z,2025-04-12T13:37:11Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5643937517,233,918,5643930863,56,Back,5643930865,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799651663,918,5,2,83,47,2rdnn9p03qrmmv34tyx1nahpa,0,100.8,34.4,2025-04-12T13:16:00.337Z,2025-04-12T13:37:11Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643937547,233,666,5643937499,346,,5643937497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799650795,667,1,2,84,2,7efqk7uh63928il0yffxijnv7,1,4.1,55.5,2025-04-12T13:16:15.633Z,2025-04-12T13:16:16Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5643932591,140,19.0,5643932595,212,23.2,5643932593,141,30.4,5643932589,56,Back,5643932587,124,,5643932637,189,,5643932597,213,5.45,5643932601,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799650921,668,1,2,84,4,7efqk7uh63928il0yffxijnv7,1,22.1,27.9,2025-04-12T13:16:17.857Z,2025-04-12T13:16:21Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5643933247,56,Back,5643933253,141,5.5,5643933259,213,5.28,5643933249,140,31.4,5643933255,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
