id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId
2803149495,628,4,2,77,11,8sy0cxovuxo76tuoas3uo55xj,1,60.7,76.6,2025-04-19T15:37:32.462Z,2025-04-19T15:37:38Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5663187891,233,748,5663187873,152,,5663187869,295,,5663187875,286,,5663187871,56,Center,5663187867,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149517,748,4,2,77,11,2rdnn9p03qrmmv34tyx1nahpa,0,39.3,23.4,2025-04-19T15:37:32.463Z,2025-04-19T15:37:49Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5663187931,233,628,5663187795,285,,5663187775,152,,5663187771,56,Back,5663189893,295,,5663187765,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803149571,749,17,2,77,14,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-19T15:37:34.676Z,2025-04-19T15:37:39Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5663188557,55,748,5663188551,31,,5663188555,13,243,5663188553,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150145,629,1,2,77,34,8sy0cxovuxo76tuoas3uo55xj,1,57.8,77.0,2025-04-19T15:37:55.598Z,2025-04-19T15:37:57Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5663190729,212,12.0,5663190725,140,46.4,5663190721,152,,5663190731,213,3.05,5663190797,189,,5663190719,5,,5663190727,141,78.7,5663190723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150235,630,1,2,77,36,8sy0cxovuxo76tuoas3uo55xj,1,45.4,78.4,2025-04-19T15:37:57.309Z,2025-04-19T15:38:00Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5663191295,140,44.5,5663191301,213,4.67,5663191299,212,20.4,5663191293,56,Back,5663191297,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150315,631,1,2,77,39,8sy0cxovuxo76tuoas3uo55xj,1,44.2,54.8,2025-04-19T15:38:00.028Z,2025-04-19T15:38:03Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5663191697,140,31.0,5663191703,213,2.74,5663191701,212,15.0,5663191695,56,Back,5663191699,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150389,632,1,2,77,42,8sy0cxovuxo76tuoas3uo55xj,1,30.0,58.5,2025-04-19T15:38:03.581Z,2025-04-19T15:38:07Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5663192043,56,Back,5663192047,141,20.1,5663192051,213,4.86,5663192045,140,33.8,5663192049,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150439,633,1,2,77,46,8sy0cxovuxo76tuoas3uo55xj,0,34.1,9.5,2025-04-19T15:38:07.279Z,2025-04-19T15:38:11Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5663192329,56,Right,5663192337,213,0.01,5663192335,212,27.9,5663192333,141,10.1,5663192331,140,60.7,5663192327,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150459,750,44,2,77,49,2rdnn9p03qrmmv34tyx1nahpa,1,33.0,85.2,2025-04-19T15:38:09.804Z,2025-04-19T15:54:15Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5663192419,56,Back,5663192497,233,634,5663192421,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150453,634,44,2,77,49,8sy0cxovuxo76tuoas3uo55xj,0,67.0,14.8,2025-04-19T15:38:09.805Z,2025-04-19T15:54:16Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5663192533,233,750,5663192391,286,,5663192389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150553,751,1,2,77,49,2rdnn9p03qrmmv34tyx1nahpa,0,23.3,78.5,2025-04-19T15:38:10.527Z,2025-04-19T15:38:15Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5663192861,213,0.19,5663192859,212,31.7,5663192855,140,53.0,5663192851,3,,5663192853,56,Left,5663192857,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150503,635,44,2,77,51,8sy0cxovuxo76tuoas3uo55xj,1,45.5,11.9,2025-04-19T15:38:12.349Z,2025-04-19T15:54:16Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5663193133,233,752,5663192617,56,Back,5663192621,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150569,752,44,2,77,51,2rdnn9p03qrmmv34tyx1nahpa,0,54.5,88.1,2025-04-19T15:38:12.350Z,2025-04-19T15:54:17Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5663193153,233,635,5663192917,286,,5663192915,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150549,636,1,2,77,52,8sy0cxovuxo76tuoas3uo55xj,0,43.1,10.3,2025-04-19T15:38:12.637Z,2025-04-19T15:38:14Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5663192829,140,57.8,5663192839,213,0.52,5663192833,141,23.3,5663192837,212,17.8,5663192825,56,Center,5663192821,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150667,753,1,2,77,53,2rdnn9p03qrmmv34tyx1nahpa,0,37.7,73.8,2025-04-19T15:38:14.173Z,2025-04-19T15:55:56Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5663193435,213,4.80,5663193431,141,68.5,5663193425,3,,5663193429,140,38.0,5663193433,212,3.6,5663193427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803172565,766,61,2,77,54,8sy0cxovuxo76tuoas3uo55xj,1,59.8,36.3,2025-04-19T15:38:14.624Z,2025-04-19T15:56:12Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5663305121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150721,754,1,2,77,55,2rdnn9p03qrmmv34tyx1nahpa,1,35.8,63.1,2025-04-19T15:38:15.845Z,2025-04-19T15:55:52Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5663193765,212,23.1,5663193761,140,24.5,5663193763,141,33.9,5663193767,213,4.17,5663193757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150767,755,1,2,78,0,2rdnn9p03qrmmv34tyx1nahpa,1,24.5,33.9,2025-04-19T15:38:21.124Z,2025-04-19T15:38:23Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663194025,212,20.1,5663194023,141,52.1,5663194021,140,9.4,5663194027,213,2.48,5663194019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150793,756,1,2,78,3,2rdnn9p03qrmmv34tyx1nahpa,1,9.4,52.1,2025-04-19T15:38:23.685Z,2025-04-19T15:39:12Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5663194191,212,10.8,5663194187,140,10.9,5663194193,213,4.86,5663194189,141,36.4,5663196061,233,637,5663194185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151859,766,1,2,78,5,2rdnn9p03qrmmv34tyx1nahpa,0,20.9,31.5,2025-04-19T15:38:25.797Z,2025-04-19T15:39:23Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5663200029,212,8.2,5663200635,236,,5663200025,141,19.4,5663200021,140,21.3,5663200641,286,,5663200637,233,637,5663200015,56,Back,5663200033,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150805,637,74,2,78,5,8sy0cxovuxo76tuoas3uo55xj,1,83.4,89.0,2025-04-19T15:38:25.798Z,2025-04-19T15:54:19Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5663194285,56,Left,5663196135,233,766,5663195983,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150821,638,5,2,78,5,8sy0cxovuxo76tuoas3uo55xj,0,84.4,101.0,2025-04-19T15:38:26.286Z,2025-04-19T15:45:59Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5663194411,347,,5663194973,233,757,5663194407,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803150857,757,5,2,78,5,2rdnn9p03qrmmv34tyx1nahpa,1,15.6,-1.0,2025-04-19T15:38:26.286Z,2025-04-19T15:45:59Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5663194595,347,,5663194593,56,Back,5663194941,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151257,759,1,2,78,21,2rdnn9p03qrmmv34tyx1nahpa,1,18.3,0.0,2025-04-19T15:38:42.149Z,2025-04-19T15:39:08Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663196815,56,Back,5663196823,213,0.79,5663196819,141,26.8,5663199403,1,,5663196817,140,36.4,5663196821,212,27.0,5663199401,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151273,760,1,2,78,24,2rdnn9p03qrmmv34tyx1nahpa,1,36.4,26.8,2025-04-19T15:38:45.573Z,2025-04-19T15:38:48Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5663196911,213,3.46,5663196903,56,Back,5663196907,141,14.3,5663196909,212,27.1,5663196905,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151399,761,1,2,78,27,2rdnn9p03qrmmv34tyx1nahpa,1,11.9,14.3,2025-04-19T15:38:48.108Z,2025-04-19T15:38:51Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5663197543,141,11.4,5663197545,212,10.0,5663197541,140,21.2,5663197539,56,Back,5663197549,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151417,762,3,2,78,30,2rdnn9p03qrmmv34tyx1nahpa,0,20.8,12.6,2025-04-19T15:38:51.181Z,2025-04-19T15:38:52Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663197687,211,,5663197615,285,,5663197613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151471,640,1,2,78,32,8sy0cxovuxo76tuoas3uo55xj,1,76.8,72.1,2025-04-19T15:38:53.022Z,2025-04-19T15:38:54Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5663197951,141,75.7,5663197955,213,2.61,5663197953,212,4.9,5663197945,56,Center,5663197947,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151511,641,1,2,78,33,8sy0cxovuxo76tuoas3uo55xj,1,74.0,76.3,2025-04-19T15:38:54.494Z,2025-04-19T15:38:56Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5663198165,56,Left,5663198169,141,80.0,5663198173,213,0.19,5663198167,140,86.5,5663198171,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151525,642,3,2,78,35,8sy0cxovuxo76tuoas3uo55xj,0,92.2,81.2,2025-04-19T15:38:56.270Z,2025-04-19T15:54:00Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5663198783,233,763,5663198227,56,Left,5663198229,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151603,763,7,2,78,35,2rdnn9p03qrmmv34tyx1nahpa,1,7.8,18.8,2025-04-19T15:38:56.271Z,2025-04-19T15:53:59Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663198723,233,642,5663198651,285,,5663198647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151609,764,61,2,78,40,2rdnn9p03qrmmv34tyx1nahpa,0,4.4,14.1,2025-04-19T15:39:01.510Z,2025-04-19T15:39:01Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663198695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151623,643,6,2,78,41,8sy0cxovuxo76tuoas3uo55xj,1,95.9,86.0,2025-04-19T15:39:02.176Z,2025-04-19T15:53:30Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5663198793,73,,5663198791,56,Left,5663198895,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151635,765,6,2,78,41,2rdnn9p03qrmmv34tyx1nahpa,0,4.1,14.0,2025-04-19T15:39:02.176Z,2025-04-19T15:53:30Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5663198929,233,643,5663198867,73,,5663198865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151933,644,1,2,78,52,8sy0cxovuxo76tuoas3uo55xj,1,99.5,99.5,2025-04-19T15:39:12.686Z,2025-04-19T15:39:36Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5663200493,140,91.6,5663200489,6,,5663200497,212,9.4,5663200499,213,3.64,5663200495,141,92.9,5663200491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803151957,645,1,2,78,55,8sy0cxovuxo76tuoas3uo55xj,1,91.9,92.3,2025-04-19T15:39:16.582Z,2025-04-19T15:39:37Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5663200613,56,Left,5663200621,213,3.08,5663200617,141,93.3,5663200615,140,81.0,5663200619,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152107,646,1,2,79,0,8sy0cxovuxo76tuoas3uo55xj,0,80.0,89.3,2025-04-19T15:39:21.457Z,2025-04-19T15:39:25Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5663201395,213,5.59,5663201391,141,66.1,5663201393,212,24.8,5663201389,140,98.2,5663201387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152513,768,1,2,79,18,2rdnn9p03qrmmv34tyx1nahpa,1,9.7,57.8,2025-04-19T15:39:39.022Z,2025-04-19T15:39:43Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5663203445,56,Back,5663203453,212,18.8,5663203447,140,8.2,5663203443,123,,5663203451,141,30.3,5663203455,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152589,769,1,2,79,22,2rdnn9p03qrmmv34tyx1nahpa,0,12.4,18.2,2025-04-19T15:39:43.397Z,2025-04-19T15:39:52Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5663203903,157,,5663203907,140,86.5,5663203915,1,,5663203911,212,77.9,5663203905,56,Right,5663203909,141,12.7,5663203913,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803152935,648,1,2,79,32,8sy0cxovuxo76tuoas3uo55xj,1,10.8,80.9,2025-04-19T15:39:52.990Z,2025-04-19T15:40:02Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5663205741,212,21.7,5663205739,141,49.3,5663205735,56,Back,5663205743,213,4.86,5663205737,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153109,649,1,2,79,41,8sy0cxovuxo76tuoas3uo55xj,1,34.2,30.0,2025-04-19T15:40:01.904Z,2025-04-19T15:40:09Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5663206521,141,27.9,5663206517,56,Center,5663206531,1,,5663206515,155,,5663206527,213,6.24,5663206523,212,35.7,5663206519,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153203,650,1,2,79,48,8sy0cxovuxo76tuoas3uo55xj,1,88.4,10.0,2025-04-19T15:40:08.862Z,2025-04-19T15:40:13Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5663207031,140,78.3,5663207033,141,4.3,5663207037,212,11.3,5663207029,56,Right,5663207039,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153217,651,3,2,79,52,8sy0cxovuxo76tuoas3uo55xj,0,88.6,24.2,2025-04-19T15:40:13.470Z,2025-04-19T15:41:12Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5663207107,286,,5663207105,56,Center,5663207451,233,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153259,770,7,2,79,52,2rdnn9p03qrmmv34tyx1nahpa,1,11.4,75.8,2025-04-19T15:40:13.471Z,2025-04-19T15:41:10Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5663207415,233,651,5663207343,285,,5663207341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153375,772,61,2,79,57,2rdnn9p03qrmmv34tyx1nahpa,0,26.2,91.5,2025-04-19T15:40:18.293Z,2025-04-19T15:47:06Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5663207871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153361,652,1,2,79,57,8sy0cxovuxo76tuoas3uo55xj,0,68.0,6.2,2025-04-19T15:40:18.494Z,2025-04-19T15:40:30Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5663207749,157,,5663209129,236,,5663207765,213,5.59,5663207761,212,1.0,5663209135,286,,5663209131,233,773,5663207769,1,,5663207759,141,5.3,5663207751,56,Right,5663207755,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153481,773,74,2,79,57,2rdnn9p03qrmmv34tyx1nahpa,1,26.0,92.4,2025-04-19T15:40:18.495Z,2025-04-19T15:54:20Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5663209147,233,652,5663208431,285,,5663208429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153457,653,5,2,80,1,8sy0cxovuxo76tuoas3uo55xj,1,68.8,-1.8,2025-04-19T15:40:21.671Z,2025-04-19T15:46:00Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5663208265,347,,5663208257,56,Right,5663208551,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153493,774,5,2,80,1,2rdnn9p03qrmmv34tyx1nahpa,0,31.2,101.8,2025-04-19T15:40:21.671Z,2025-04-19T15:40:55Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5663208571,233,653,5663208509,56,Back,5663208511,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153515,654,1,2,80,2,8sy0cxovuxo76tuoas3uo55xj,1,69.4,0.0,2025-04-19T15:40:23.390Z,2025-04-19T15:40:26Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5663208637,140,66.2,5663208633,107,,5663208643,213,1.88,5663208635,56,Right,5663208639,141,13.5,5663208641,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153615,655,1,2,80,4,8sy0cxovuxo76tuoas3uo55xj,1,65.3,22.7,2025-04-19T15:40:25.326Z,2025-04-19T15:40:30Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5663209181,140,66.0,5663209185,212,21.8,5663209183,141,54.8,5663209179,56,Center,5663209187,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153725,656,1,2,80,11,8sy0cxovuxo76tuoas3uo55xj,1,70.0,64.6,2025-04-19T15:40:31.806Z,2025-04-19T15:40:36Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5663209797,56,Right,5663209805,213,4.54,5663209803,212,31.7,5663209801,141,18.6,5663209799,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153747,657,1,2,80,15,8sy0cxovuxo76tuoas3uo55xj,1,65.2,18.0,2025-04-19T15:40:36.590Z,2025-04-19T15:40:38Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5663209887,141,25.5,5663209883,56,Center,5663209891,213,2.44,5663209885,140,59.4,5663209889,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153771,658,1,2,80,17,8sy0cxovuxo76tuoas3uo55xj,1,59.3,20.7,2025-04-19T15:40:38.014Z,2025-04-19T15:40:40Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5663210045,141,2.2,5663210041,56,Right,5663210043,140,65.9,5663210047,212,14.4,5663210049,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153819,659,1,2,80,19,8sy0cxovuxo76tuoas3uo55xj,1,65.9,2.2,2025-04-19T15:40:40.046Z,2025-04-19T15:40:42Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5663210303,212,15.0,5663210307,213,0.65,5663210291,56,Right,5663210295,140,77.3,5663210299,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153843,660,50,2,80,22,8sy0cxovuxo76tuoas3uo55xj,1,76.0,22.1,2025-04-19T15:40:42.783Z,2025-04-19T15:54:00Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5663211171,233,776,5663210461,56,Center,5663210463,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153949,776,7,2,80,22,2rdnn9p03qrmmv34tyx1nahpa,1,24.0,77.9,2025-04-19T15:40:42.784Z,2025-04-19T15:54:00Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5663211111,233,660,5663211067,56,Back,5663211069,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153931,661,1,2,80,25,8sy0cxovuxo76tuoas3uo55xj,1,75.2,51.2,2025-04-19T15:40:46.030Z,2025-04-19T15:40:49Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5663210969,56,Center,5663210977,213,0.76,5663210975,212,21.1,5663210971,140,89.7,5663210973,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803153935,662,61,2,80,28,8sy0cxovuxo76tuoas3uo55xj,0,89.8,69.1,2025-04-19T15:40:49.118Z,2025-04-19T15:40:49Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5663210995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803154011,778,1,2,80,30,2rdnn9p03qrmmv34tyx1nahpa,1,17.4,37.3,2025-04-19T15:40:51.405Z,2025-04-19T15:40:53Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5663211497,212,28.7,5663211499,213,0.99,5663211483,56,Back,5663211491,140,32.3,5663211495,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803154255,780,1,2,80,42,2rdnn9p03qrmmv34tyx1nahpa,1,63.5,92.7,2025-04-19T15:41:03.333Z,2025-04-19T15:41:06Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5663212787,213,6.00,5663212785,212,16.1,5663212781,140,78.2,5663212783,141,86.0,5663212777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803154309,781,1,2,80,45,2rdnn9p03qrmmv34tyx1nahpa,1,85.3,84.4,2025-04-19T15:41:06.356Z,2025-04-19T15:41:10Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5663213117,213,2.47,5663213113,141,92.7,5663213115,212,9.0,5663213109,56,Left,5663213111,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803154351,782,1,2,80,50,2rdnn9p03qrmmv34tyx1nahpa,1,76.9,93.6,2025-04-19T15:41:10.640Z,2025-04-19T15:41:13Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5663213303,140,61.3,5663213307,212,18.0,5663213309,213,3.57,5663213305,141,82.6,5663213301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803154375,783,1,2,80,52,2rdnn9p03qrmmv34tyx1nahpa,1,57.1,80.5,2025-04-19T15:41:13.316Z,2025-04-19T15:41:14Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5663213413,56,Center,5663213417,141,70.6,5663213421,213,5.12,5663213415,140,59.9,5663213419,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803154411,784,1,2,80,54,2rdnn9p03qrmmv34tyx1nahpa,1,59.8,70.2,2025-04-19T15:41:14.645Z,2025-04-19T15:41:16Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5663213603,213,3.54,5663213597,140,42.0,5663213599,141,58.7,5663213601,212,20.3,5663213595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803154493,785,1,2,80,55,2rdnn9p03qrmmv34tyx1nahpa,1,42.5,58.2,2025-04-19T15:41:16.573Z,2025-04-19T15:41:19Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5663214027,212,14.6,5663214023,140,56.4,5663214025,141,59.3,5663214021,56,Center,5663214029,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
