id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807870443,806,1,2,84,46,5qxgilg61hlwxzfpdn2nhcayd,1,27.4,82.3,2025-04-28T17:46:07.931Z,2025-04-28T17:46:09Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5689071299,212,15.4,5689071293,56,Back,5689071295,140,28.5,5689071301,213,4.79,5689071297,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870463,807,1,2,84,48,5qxgilg61hlwxzfpdn2nhcayd,1,27.7,61.2,2025-04-28T17:46:09.603Z,2025-04-28T17:46:12Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5689071439,140,33.8,5689071445,213,1.14,5689071443,212,15.3,5689071437,56,Back,5689071441,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870483,808,1,2,84,50,5qxgilg61hlwxzfpdn2nhcayd,1,35.1,84.4,2025-04-28T17:46:12.251Z,2025-04-28T17:46:13Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5689071543,213,0.39,5689071535,56,Left,5689071541,212,23.3,5689071537,140,55.6,5689071539,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870497,809,1,2,84,52,5qxgilg61hlwxzfpdn2nhcayd,1,54.5,97.1,2025-04-28T17:46:13.739Z,2025-04-28T17:46:14Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5689071625,213,5.41,5689071613,56,Left,5689071617,141,92.1,5689071615,140,57.2,5689071621,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870543,810,1,2,84,53,5qxgilg61hlwxzfpdn2nhcayd,1,57.2,92.1,2025-04-28T17:46:14.731Z,2025-04-28T17:46:19Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5689071839,141,97.1,5689071843,213,0.30,5689071835,56,Left,5689071837,140,67.7,5689071841,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870551,811,1,2,84,57,5qxgilg61hlwxzfpdn2nhcayd,0,86.6,83.5,2025-04-28T17:46:19.322Z,2025-04-28T17:46:20Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5689071907,141,57.0,5689071911,213,5.01,5689071905,140,91.8,5689071899,2,,5689071901,155,,5689071903,56,Center,5689071909,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870555,707,12,2,84,59,ea3yd0dgq6uy6pupkpn17j5xg,1,5.0,44.9,2025-04-28T17:46:20.554Z,2025-04-28T17:46:22Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5689071935,140,8.8,5689071937,141,25.8,5689071941,213,5.01,5689071939,212,13.6,5689071933,56,Back,5689071957,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870593,708,44,2,85,1,ea3yd0dgq6uy6pupkpn17j5xg,1,11.0,28.8,2025-04-28T17:46:22.585Z,2025-04-28T17:46:27Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5689072153,56,Back,5689072155,285,,5689072165,233,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870579,812,44,2,85,1,5qxgilg61hlwxzfpdn2nhcayd,0,89.0,71.2,2025-04-28T17:46:22.586Z,2025-04-28T17:46:28Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5689072075,56,Center,5689072171,233,708,5689072077,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870735,711,12,2,85,1,ea3yd0dgq6uy6pupkpn17j5xg,1,13.5,38.0,2025-04-28T17:46:22.649Z,2025-04-28T18:00:25Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5689073011,212,4.6,5689073005,141,44.3,5689073015,213,1.92,5689073021,15,,5689073001,140,12.0,5689072999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870611,709,1,2,85,4,ea3yd0dgq6uy6pupkpn17j5xg,0,13.6,34.2,2025-04-28T17:46:26.185Z,2025-04-28T17:46:27Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5689072277,212,43.8,5689072269,157,,5689072275,141,69.6,5689072281,1,,5689072271,56,Back,5689072273,140,48.5,5689072279,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870673,813,1,2,85,8,5qxgilg61hlwxzfpdn2nhcayd,1,61.5,21.3,2025-04-28T17:46:29.722Z,2025-04-28T17:46:34Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5689072631,56,Right,5689072637,212,21.1,5689072635,141,9.8,5689072633,140,80.2,5689072639,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870701,814,1,2,85,12,5qxgilg61hlwxzfpdn2nhcayd,0,83.6,13.1,2025-04-28T17:46:33.978Z,2025-04-28T17:46:36Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5689072791,56,Center,5689072787,2,,5689072793,140,89.8,5689072799,213,1.42,5689072789,155,,5689072797,212,42.0,5689072795,141,74.1,5689072801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870705,710,12,2,85,14,ea3yd0dgq6uy6pupkpn17j5xg,1,8.7,32.8,2025-04-28T17:46:36.219Z,2025-04-28T17:46:38Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5689072823,141,6.8,5689072821,140,16.4,5689072837,15,,5689072819,56,Back,5689072827,212,19.4,5689072831,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870769,815,1,2,85,20,5qxgilg61hlwxzfpdn2nhcayd,0,75.6,87.8,2025-04-28T17:46:41.820Z,2025-04-28T17:46:44Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5689073209,140,90.6,5689073203,2,,5689073215,213,5.30,5689073211,141,53.4,5689073205,155,,5689073207,56,Center,5689073213,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870797,712,12,2,85,24,ea3yd0dgq6uy6pupkpn17j5xg,1,5.0,44.8,2025-04-28T17:46:45.624Z,2025-04-28T17:46:48Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5689073405,212,15.4,5689073399,56,Back,5689073407,213,1.76,5689073403,141,67.0,5689073401,140,2.3,5689073421,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870803,816,1,2,85,24,5qxgilg61hlwxzfpdn2nhcayd,0,97.9,33.0,2025-04-28T17:46:45.906Z,2025-04-28T17:46:46Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5689073441,155,,5689073443,56,Center,5689073449,212,20.6,5689073451,213,1.99,5689073447,141,60.6,5689073445,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870833,713,12,2,85,26,ea3yd0dgq6uy6pupkpn17j5xg,1,5.5,38.5,2025-04-28T17:46:48.090Z,2025-04-28T17:46:51Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5689073617,141,24.9,5689073619,212,13.8,5689073613,56,Back,5689073621,213,5.55,5689073615,140,15.3,5689073655,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870863,714,44,2,85,29,ea3yd0dgq6uy6pupkpn17j5xg,1,16.0,24.4,2025-04-28T17:46:50.881Z,2025-04-28T17:46:54Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5689073787,56,Back,5689073811,233,817,5689073789,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870859,817,44,2,85,29,5qxgilg61hlwxzfpdn2nhcayd,0,84.0,75.6,2025-04-28T17:46:50.882Z,2025-04-28T17:46:53Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5689073845,233,714,5689073755,56,Center,5689073757,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870893,715,12,2,85,29,ea3yd0dgq6uy6pupkpn17j5xg,1,14.4,20.4,2025-04-28T17:46:51.257Z,2025-04-28T17:46:55Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5689073961,15,,5689073953,141,4.1,5689073949,56,Back,5689073951,140,10.9,5689073955,212,11.7,5689073957,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870911,716,12,2,85,31,ea3yd0dgq6uy6pupkpn17j5xg,1,10.9,4.1,2025-04-28T17:46:52.841Z,2025-04-28T17:52:38Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5689074049,212,38.2,5689074043,56,Back,5689074045,140,46.4,5689074051,213,0.22,5689074047,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870925,818,1,2,85,35,5qxgilg61hlwxzfpdn2nhcayd,0,61.7,84.2,2025-04-28T17:46:56.450Z,2025-04-28T17:46:58Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5689074147,1,,5689074139,140,89.4,5689074145,213,5.56,5689074133,155,,5689074137,56,Center,5689074141,141,46.3,5689074129,2,,5689074143,212,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870971,717,12,2,85,37,ea3yd0dgq6uy6pupkpn17j5xg,1,11.5,56.1,2025-04-28T17:46:58.505Z,2025-04-28T17:47:03Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5689074389,56,Back,5689074397,213,5.67,5689074391,140,44.4,5689074395,212,42.3,5689074393,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807870965,819,43,2,85,38,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-28T17:46:59.923Z,2025-04-28T17:53:03Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5689074349,56,Left,5689092235,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871085,719,1,2,85,49,ea3yd0dgq6uy6pupkpn17j5xg,1,56.9,30.4,2025-04-28T17:47:11.145Z,2025-04-28T17:47:13Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5689074975,212,17.5,5689074969,56,Back,5689074977,213,3.29,5689074973,141,26.5,5689074971,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871099,720,1,2,85,52,ea3yd0dgq6uy6pupkpn17j5xg,1,40.4,26.5,2025-04-28T17:47:13.688Z,2025-04-28T17:47:15Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5689075081,140,45.3,5689075083,141,6.1,5689075079,56,Back,5689075087,213,5.07,5689075085,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871131,721,1,2,85,54,ea3yd0dgq6uy6pupkpn17j5xg,1,45.3,6.1,2025-04-28T17:47:15.561Z,2025-04-28T17:47:18Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5689075267,212,14.6,5689075261,56,Back,5689075269,213,2.59,5689075263,140,33.5,5689075265,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871221,722,1,2,85,56,ea3yd0dgq6uy6pupkpn17j5xg,1,33.8,17.0,2025-04-28T17:47:18.249Z,2025-04-28T17:47:24Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5689075733,140,17.9,5689075739,213,2.13,5689075735,141,55.8,5689075737,212,31.2,5689075731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871255,723,1,2,86,3,ea3yd0dgq6uy6pupkpn17j5xg,0,21.5,55.4,2025-04-28T17:47:24.539Z,2025-04-28T17:47:27Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5689075933,1,,5689075923,56,Left,5689075929,212,53.4,5689075925,140,69.9,5689075931,213,0.31,5689075921,157,,5689075927,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871289,821,1,2,86,10,5qxgilg61hlwxzfpdn2nhcayd,1,30.2,19.7,2025-04-28T17:47:31.850Z,2025-04-28T17:47:34Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5689076097,56,Back,5689076101,141,21.0,5689076103,212,10.0,5689076105,213,0.09,5689076099,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871297,822,1,2,86,12,5qxgilg61hlwxzfpdn2nhcayd,1,40.4,21.0,2025-04-28T17:47:34.018Z,2025-04-28T17:47:35Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5689076141,140,46.2,5689076153,213,5.24,5689076149,212,12.1,5689076135,56,Back,5689076145,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871349,823,1,2,86,13,5qxgilg61hlwxzfpdn2nhcayd,1,52.9,5.0,2025-04-28T17:47:35.098Z,2025-04-28T17:47:42Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5689076415,213,0.04,5689076409,140,73.7,5689076413,212,21.9,5689076407,56,Right,5689076411,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871427,824,1,2,86,20,5qxgilg61hlwxzfpdn2nhcayd,0,69.9,18.9,2025-04-28T17:47:41.924Z,2025-04-28T17:47:50Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5689076901,140,95.1,5689076907,213,5.82,5689076905,212,29.5,5689076903,141,0.0,5689076899,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871423,724,56,2,86,28,ea3yd0dgq6uy6pupkpn17j5xg,1,4.1,97.9,2025-04-28T17:47:49.537Z,2025-04-28T17:47:54Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5689076883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871459,725,5,2,86,28,ea3yd0dgq6uy6pupkpn17j5xg,1,4.1,100.6,2025-04-28T17:47:49.602Z,2025-04-28T17:55:33Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5689077063,347,,5689077061,56,Back,5689077107,233,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871431,825,5,2,86,28,5qxgilg61hlwxzfpdn2nhcayd,0,95.9,-0.6,2025-04-28T17:47:49.602Z,2025-04-28T17:55:33Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5689076923,347,,5689077115,233,725,5689076921,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871581,726,1,2,86,40,ea3yd0dgq6uy6pupkpn17j5xg,0,14.1,100.0,2025-04-28T17:48:01.369Z,2025-04-28T17:48:02Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5689077685,213,5.89,5689077671,107,,5689077679,212,20.1,5689077673,56,Back,5689077677,141,90.6,5689077675,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871599,826,1,2,86,41,5qxgilg61hlwxzfpdn2nhcayd,1,69.4,7.9,2025-04-28T17:48:03.331Z,2025-04-28T17:48:05Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5689077833,212,11.9,5689077829,141,18.5,5689077823,56,Right,5689077825,140,78.4,5689077837,213,0.65,5689077821,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871617,828,1,2,86,43,5qxgilg61hlwxzfpdn2nhcayd,0,78.0,18.5,2025-04-28T17:48:05.186Z,2025-04-28T17:48:06Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5689077923,140,79.5,5689077929,213,5.84,5689077925,141,17.4,5689077935,236,,5689077921,56,Right,5689077927,212,1.7,5689077937,233,727,5689077941,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871611,727,74,2,86,43,ea3yd0dgq6uy6pupkpn17j5xg,1,27.6,88.4,2025-04-28T17:48:05.187Z,2025-04-28T17:48:07Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5689077895,285,,5689077893,56,Back,5689077953,233,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871631,728,1,2,86,45,ea3yd0dgq6uy6pupkpn17j5xg,0,24.7,93.5,2025-04-28T17:48:06.857Z,2025-04-28T17:48:07Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5689077997,141,89.6,5689078083,286,,5689078001,213,5.70,5689078005,1,,5689077999,212,4.8,5689077995,140,28.5,5689078077,236,,5689077993,56,Back,5689078079,233,5689077991,157,,,,,,,,,,,,,,829,,,,,,,,,,,,
2807871639,829,74,2,86,45,5qxgilg61hlwxzfpdn2nhcayd,1,72.8,15.6,2025-04-28T17:48:06.858Z,2025-04-28T18:10:04Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5689078039,285,,5689078103,233,728,5689078037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871831,730,1,2,87,2,ea3yd0dgq6uy6pupkpn17j5xg,0,13.4,57.3,2025-04-28T17:48:24.105Z,2025-04-28T17:48:27Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5689079097,141,82.0,5689079101,213,0.34,5689079103,1,,5689079095,140,59.0,5689079091,199,,5689079099,212,50.7,5689079093,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871861,830,1,2,87,7,5qxgilg61hlwxzfpdn2nhcayd,0,37.4,11.3,2025-04-28T17:48:29.299Z,2025-04-28T17:48:30Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5689079233,141,8.6,5689079227,3,,5689079231,140,45.5,5689079229,56,Back,5689079235,212,8.7,5689079237,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871915,731,1,2,87,9,ea3yd0dgq6uy6pupkpn17j5xg,0,53.0,87.2,2025-04-28T17:48:30.570Z,2025-04-28T17:48:34Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5689079519,3,,5689079527,140,87.3,5689079547,1,,5689079537,212,37.4,5689079531,141,100.0,5689079523,56,Left,5689079543,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871921,732,5,2,87,13,ea3yd0dgq6uy6pupkpn17j5xg,0,86.2,101.8,2025-04-28T17:48:34.478Z,2025-04-28T17:48:38Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5689079561,56,Left,5689079639,233,831,5689079563,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807871931,831,5,2,87,13,5qxgilg61hlwxzfpdn2nhcayd,1,13.8,-1.8,2025-04-28T17:48:34.478Z,2025-04-28T17:55:33Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5689079595,56,Back,5689079611,233,732,5689079597,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872067,832,1,2,87,25,5qxgilg61hlwxzfpdn2nhcayd,1,17.5,0.0,2025-04-28T17:48:46.946Z,2025-04-28T17:49:12Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5689080339,213,0.71,5689080335,212,9.0,5689080327,140,24.0,5689080315,107,,5689080321,56,Back,5689081581,189,,5689080331,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872087,833,1,2,87,28,5qxgilg61hlwxzfpdn2nhcayd,1,24.6,19.0,2025-04-28T17:48:49.658Z,2025-04-28T17:49:11Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5689081481,1,,5689080423,56,Back,5689080429,212,33.0,5689080427,141,67.3,5689081505,189,,5689080431,213,1.48,5689080425,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872095,834,61,2,87,29,5qxgilg61hlwxzfpdn2nhcayd,1,30.6,68.9,2025-04-28T17:48:51.121Z,2025-04-28T17:49:14Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5689080463,56,Back,5689080477,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872151,835,1,2,87,33,5qxgilg61hlwxzfpdn2nhcayd,0,89.0,95.5,2025-04-28T17:48:55.146Z,2025-04-28T18:02:03Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5689080697,212,18.9,5689080695,141,67.9,5689080691,56,Center,5689080699,213,4.61,5689080693,140,87.2,5689080687,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807877043,778,61,2,87,34,ea3yd0dgq6uy6pupkpn17j5xg,1,14.4,36.1,2025-04-28T17:48:55.352Z,2025-04-28T18:01:58Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5689109941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872175,836,15,2,87,38,5qxgilg61hlwxzfpdn2nhcayd,1,85.9,48.5,2025-04-28T17:48:59.866Z,2025-04-28T18:09:31Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5689080813,56,Center,5689082315,77,,5689080811,17,,5689082333,147,49.3,5689081975,20,,5689082325,102,52.0,5689082331,146,98.5,5689110315,458,,5689082363,233,5689082329,328,5689082327,103,5689080809,22,,,,,,,,,20.3,733,,,,,,,,,,,,
2807872167,733,10,2,87,38,ea3yd0dgq6uy6pupkpn17j5xg,1,2.3,49.1,2025-04-28T17:48:59.966Z,2025-04-28T17:49:25Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5689080751,56,Back,5689080749,182,,5689081065,179,,5689080745,173,,5689082397,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872243,734,6,2,87,40,ea3yd0dgq6uy6pupkpn17j5xg,0,1.2,45.0,2025-04-28T17:49:01.435Z,2025-04-28T18:10:02Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5689081189,56,Back,5689081237,233,837,5689081191,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872201,837,6,2,87,40,5qxgilg61hlwxzfpdn2nhcayd,1,98.8,55.0,2025-04-28T17:49:01.435Z,2025-04-28T18:10:02Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5689081221,233,734,5689080963,56,Center,5689080965,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873275,851,18,2,88,10,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-28T17:49:31.650Z,2025-04-28T17:51:02Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5689087207,44,Midfielder,5689087205,42,,5689087275,55,852,5689087209,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807873279,852,19,2,88,10,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-28T17:49:31.651Z,2025-04-28T17:51:02Z,7b39qc7x5gi1c8qaznmygdnmx,S. Traoré,,,5689087237,55,851,5689087235,44,Midfielder,5689087223,42,,5689087229,59,11,5689087231,292,6,5689087227,145,7,5689087233,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872625,838,18,2,88,18,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-28T17:49:39.480Z,2025-04-28T17:49:40Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5689083287,42,,5689083337,55,839,5689083289,44,Midfielder,5689083291,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872631,839,19,2,88,18,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-28T17:49:39.481Z,2025-04-28T17:49:40Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5689083319,293,4,5689083313,145,4,5689083317,292,5,5689083309,42,,5689083323,55,838,5689083321,44,Midfielder,5689083315,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872799,840,1,2,88,42,5qxgilg61hlwxzfpdn2nhcayd,0,99.5,99.5,2025-04-28T17:50:03.505Z,2025-04-28T17:50:04Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5689084381,141,61.8,5689084375,224,,5689084369,2,,5689084383,212,26.8,5689084377,56,Center,5689084373,155,,5689084379,140,91.9,5689084371,6,,5689084385,213,,,,,,,,,,,,,,,,4.41,,,,,,,,,,,,
2807872917,735,12,2,88,43,ea3yd0dgq6uy6pupkpn17j5xg,1,6.7,44.5,2025-04-28T17:50:05.017Z,2025-04-28T17:50:16Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5689085067,141,59.1,5689085071,213,0.47,5689085065,140,25.1,5689085063,56,Back,5689085069,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872901,841,1,2,88,47,5qxgilg61hlwxzfpdn2nhcayd,1,72.4,45.4,2025-04-28T17:50:08.689Z,2025-04-28T17:50:14Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5689084995,213,4.99,5689084989,140,79.6,5689084993,212,27.7,5689084987,56,Right,5689084991,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807872907,842,1,2,88,53,5qxgilg61hlwxzfpdn2nhcayd,0,89.8,16.1,2025-04-28T17:50:14.673Z,2025-04-28T17:50:15Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5689085021,155,,5689085029,212,19.1,5689085023,56,Center,5689085019,2,,5689085027,141,43.0,5689085031,213,1.28,5689085025,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
