id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2818382985,627,1,2,72,28,3ptum5fjcgw51mqui0gu6uuf4,1,25.5,45.8,2025-05-24T17:32:43.716Z,2025-05-24T17:32:46Z,b7594v117himyndjrpkval8us,E. Okereke,,,5747275575,212,12.0,5747275571,140,19.9,5747275569,56,Back,5747275577,213,2.08,5747275573,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383015,628,1,2,72,31,3ptum5fjcgw51mqui0gu6uuf4,1,22.7,55.7,2025-05-24T17:32:46.148Z,2025-05-24T17:32:48Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5747275789,141,48.4,5747275793,213,5.71,5747275787,140,30.0,5747275791,212,9.1,5747275785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383029,629,1,2,72,33,3ptum5fjcgw51mqui0gu6uuf4,1,29.4,50.0,2025-05-24T17:32:48.740Z,2025-05-24T17:32:50Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747275883,212,13.0,5747275877,56,Back,5747275879,140,20.3,5747275885,213,2.40,5747275881,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383093,630,1,2,72,35,3ptum5fjcgw51mqui0gu6uuf4,1,20.4,63.1,2025-05-24T17:32:50.388Z,2025-05-24T17:32:56Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5747276275,213,4.09,5747276271,141,37.4,5747276269,140,8.4,5747276267,56,Back,5747276273,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383115,631,1,2,72,41,3ptum5fjcgw51mqui0gu6uuf4,1,11.1,20.6,2025-05-24T17:32:56.340Z,2025-05-24T17:32:57Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5747276385,141,8.5,5747276389,213,5.30,5747276381,56,Back,5747276387,212,9.9,5747276383,140,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383145,632,1,2,72,42,3ptum5fjcgw51mqui0gu6uuf4,1,15.4,7.9,2025-05-24T17:32:57.523Z,2025-05-24T17:32:59Z,b7594v117himyndjrpkval8us,E. Okereke,,,5747276555,212,19.9,5747276549,56,Back,5747276557,213,1.32,5747276553,141,36.3,5747276551,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383175,633,1,2,72,44,3ptum5fjcgw51mqui0gu6uuf4,1,20.2,36.4,2025-05-24T17:32:59.604Z,2025-05-24T17:33:01Z,7mtrb2q1po3bwtkfp1w4w2qxh,J. van der Heyden,,,5747276689,140,3.7,5747276693,212,20.0,5747276691,141,51.2,5747276695,213,2.62,5747276687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383223,635,1,2,72,47,3ptum5fjcgw51mqui0gu6uuf4,1,5.6,52.5,2025-05-24T17:33:02.420Z,2025-05-24T17:33:05Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5747276985,140,31.6,5747276983,56,Back,5747276991,213,0.17,5747276987,141,59.4,5747276989,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383269,636,1,2,72,50,3ptum5fjcgw51mqui0gu6uuf4,1,28.5,68.1,2025-05-24T17:33:05.460Z,2025-05-24T17:33:10Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747277251,140,45.0,5747277253,141,76.4,5747277257,213,0.31,5747277255,212,18.2,5747277249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383329,637,1,2,72,55,3ptum5fjcgw51mqui0gu6uuf4,1,60.5,65.7,2025-05-24T17:33:10.100Z,2025-05-24T17:33:14Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5747277579,212,21.0,5747277575,140,67.7,5747277581,213,1.20,5747277573,56,Left,5747277577,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383353,638,1,2,72,59,3ptum5fjcgw51mqui0gu6uuf4,1,65.2,87.2,2025-05-24T17:33:14.644Z,2025-05-24T17:33:16Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5747277675,213,3.89,5747277673,212,12.4,5747277667,56,Center,5747277671,141,74.8,5747277669,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383411,639,1,2,73,2,3ptum5fjcgw51mqui0gu6uuf4,1,56.5,74.1,2025-05-24T17:33:16.836Z,2025-05-24T17:33:22Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747278007,140,55.0,5747278009,141,65.2,5747278011,212,6.3,5747278005,56,Center,5747278013,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383455,640,1,2,73,7,3ptum5fjcgw51mqui0gu6uuf4,1,61.5,65.8,2025-05-24T17:33:21.908Z,2025-05-24T17:33:25Z,7mtrb2q1po3bwtkfp1w4w2qxh,J. van der Heyden,,,5747278317,56,Left,5747278321,141,93.2,5747278327,213,1.26,5747278319,140,67.2,5747278323,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383503,641,1,2,73,9,3ptum5fjcgw51mqui0gu6uuf4,1,67.1,93.2,2025-05-24T17:33:24.596Z,2025-05-24T17:33:28Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5747278597,212,21.6,5747278593,140,87.3,5747278589,56,Left,5747278599,213,6.09,5747278595,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383535,642,1,2,73,13,3ptum5fjcgw51mqui0gu6uuf4,1,84.9,89.9,2025-05-24T17:33:28.612Z,2025-05-24T17:33:31Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5747278775,141,94.5,5747278779,213,2.90,5747278771,56,Left,5747278777,212,13.3,5747278773,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383551,643,1,2,73,16,3ptum5fjcgw51mqui0gu6uuf4,0,72.1,94.1,2025-05-24T17:33:31.076Z,2025-05-24T17:33:32Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5747278833,140,89.8,5747278837,212,23.0,5747278835,141,74.2,5747278839,213,5.65,5747278831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383593,809,1,2,73,21,303582z192rnbr2x28o2t7u38,0,24.4,25.9,2025-05-24T17:33:36.517Z,2025-05-24T17:33:37Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5747279125,213,0.11,5747279115,157,,5747279121,141,29.5,5747279117,56,Back,5747279119,140,45.5,5747279127,1,,5747279123,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383619,645,1,2,73,23,3ptum5fjcgw51mqui0gu6uuf4,1,59.3,76.0,2025-05-24T17:33:38.724Z,2025-05-24T17:33:40Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5747279275,213,1.22,5747279267,56,Left,5747279273,212,7.0,5747279271,141,85.6,5747279269,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383653,646,1,2,73,24,3ptum5fjcgw51mqui0gu6uuf4,1,61.6,85.6,2025-05-24T17:33:39.732Z,2025-05-24T17:33:43Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5747279521,140,63.8,5747279523,141,77.2,5747279519,56,Center,5747279527,213,5.10,5747279525,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383707,647,1,2,73,28,3ptum5fjcgw51mqui0gu6uuf4,1,63.3,61.5,2025-05-24T17:33:43.204Z,2025-05-24T17:33:46Z,7mtrb2q1po3bwtkfp1w4w2qxh,J. van der Heyden,,,5747279801,141,47.2,5747279797,56,Center,5747279803,212,10.3,5747279799,140,60.2,5747279805,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383741,648,1,2,73,31,3ptum5fjcgw51mqui0gu6uuf4,1,60.3,46.9,2025-05-24T17:33:46.564Z,2025-05-24T17:33:49Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5747279975,56,Center,5747279983,213,1.74,5747279977,140,57.8,5747279979,141,69.6,5747279981,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383815,649,1,2,73,34,3ptum5fjcgw51mqui0gu6uuf4,1,57.8,69.9,2025-05-24T17:33:48.948Z,2025-05-24T17:33:54Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5747280369,213,5.26,5747280361,140,62.6,5747280363,141,57.8,5747280365,212,9.6,5747280359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383807,811,83,2,73,38,303582z192rnbr2x28o2t7u38,0,36.4,53.9,2025-05-24T17:33:53.492Z,2025-05-24T17:34:02Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5747280681,399,7mtrb2q1po3bwtkfp1w4w2qxh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383847,650,1,2,73,39,3ptum5fjcgw51mqui0gu6uuf4,1,63.6,39.1,2025-05-24T17:33:54.580Z,2025-05-24T17:33:58Z,7mtrb2q1po3bwtkfp1w4w2qxh,J. van der Heyden,,,5747280559,140,69.9,5747280557,56,Center,5747280569,213,5.70,5747280565,212,7.9,5747280561,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383853,651,50,2,73,43,3ptum5fjcgw51mqui0gu6uuf4,1,68.8,29.6,2025-05-24T17:33:58.196Z,2025-05-24T18:02:10Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5747280597,286,,5747280685,233,812,5747280595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383865,812,7,2,73,43,303582z192rnbr2x28o2t7u38,0,31.2,70.4,2025-05-24T17:33:58.197Z,2025-05-24T18:02:10Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5747280663,285,,5747280661,56,Back,5747280675,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383901,652,1,2,73,46,3ptum5fjcgw51mqui0gu6uuf4,1,58.4,32.5,2025-05-24T17:34:00.837Z,2025-05-24T17:34:02Z,7mtrb2q1po3bwtkfp1w4w2qxh,J. van der Heyden,,,5747280851,213,1.85,5747280845,140,51.9,5747280849,212,24.8,5747280843,56,Center,5747280847,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383993,653,1,2,73,47,3ptum5fjcgw51mqui0gu6uuf4,1,52.7,67.5,2025-05-24T17:34:02.468Z,2025-05-24T17:34:34Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,1.0,,5747282925,210,13,5747281349,140,55.7,5747281351,141,88.0,5747281355,213,1.35,5747281347,56,Left,5747281353,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818383997,654,13,2,73,56,3ptum5fjcgw51mqui0gu6uuf4,1,79.4,60.6,2025-05-24T17:34:11.396Z,2025-05-24T17:38:26Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747281385,18,,5747282933,29,,5747300059,391,,5747282931,75,,5747282943,215,,5747281387,56,Center,5747282941,103,13.9,5747282945,230,98.0,5747282939,102,5747282947,231,50.5,5747282533,20,5747281383,22,5747282935,55,,,31.4,,653,,,,,,,,,,,
2818384059,813,43,2,74,3,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T17:34:17.876Z,2025-05-24T17:34:28Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5747282553,144,10,5747281711,94,0,5747281713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818384075,655,43,2,74,4,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-24T17:34:18.933Z,2025-05-24T17:34:36Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747283091,144,61,5747281795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818384105,656,5,2,74,4,3ptum5fjcgw51mqui0gu6uuf4,0,101.2,44.8,2025-05-24T17:34:19.094Z,2025-05-24T17:39:57Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747282007,233,814,5747281959,346,,5747281957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818384087,814,5,2,74,4,303582z192rnbr2x28o2t7u38,1,-1.2,55.2,2025-05-24T17:34:19.094Z,2025-05-24T17:39:57Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5747281865,346,,5747281979,233,656,5747281859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818384499,815,18,2,74,33,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T17:34:48.039Z,2025-05-24T17:34:49Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5747284063,42,,5747284067,59,99,5747284065,44,Forward,5747284141,55,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818384501,816,19,2,74,33,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T17:34:48.040Z,2025-05-24T17:34:49Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5747284097,44,Forward,5747284093,292,8,5747284089,145,10,5747284091,59,19,5747284099,55,815,5747284085,42,,5747284095,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818384685,818,1,2,74,44,303582z192rnbr2x28o2t7u38,1,4.4,48.1,2025-05-24T17:34:59.436Z,2025-05-24T17:36:34Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5747291871,189,,5747285165,140,9.5,5747285175,237,,5747285163,56,Back,5747285167,141,36.6,5747285171,213,5.31,5747285169,212,9.5,5747285161,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818384709,819,1,2,74,49,303582z192rnbr2x28o2t7u38,1,21.1,32.3,2025-05-24T17:35:04.372Z,2025-05-24T17:36:30Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5747285319,213,2.13,5747285311,56,Back,5747285315,141,73.9,5747285313,140,4.3,5747291759,1,,5747285317,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818384737,820,1,2,74,50,303582z192rnbr2x28o2t7u38,1,4.1,74.2,2025-05-24T17:35:05.620Z,2025-05-24T17:35:08Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5747285501,141,96.2,5747285503,212,17.0,5747285497,56,Back,5747285505,213,1.08,5747285499,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818384777,821,1,2,74,53,303582z192rnbr2x28o2t7u38,1,11.7,96.2,2025-05-24T17:35:08.100Z,2025-05-24T17:35:10Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5747285747,140,29.8,5747285743,157,,5747285755,1,,5747285749,141,79.9,5747285753,213,5.76,5747285751,212,22.0,5747285745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818384799,822,1,2,74,55,303582z192rnbr2x28o2t7u38,1,29.8,79.9,2025-05-24T17:35:10.052Z,2025-05-24T17:35:12Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5747285917,212,6.1,5747285913,140,32.8,5747285915,141,72.3,5747285919,213,5.26,5747285911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818385283,823,1,2,74,57,303582z192rnbr2x28o2t7u38,1,41.1,70.8,2025-05-24T17:35:11.956Z,2025-05-24T17:36:08Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,1.0,5747290037,22,,5747288657,1,,5747288653,212,37.3,5747288651,141,84.2,5747288647,56,Left,5747288655,213,0.25,5747288649,140,75.5,5747290035,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818385287,824,16,2,75,4,303582z192rnbr2x28o2t7u38,1,85.5,53.9,2025-05-24T17:35:19.205Z,2025-05-24T17:36:08Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5747288677,56,Center,5747288985,374,2025-05-24 18:35:18.278,5747290083,215,,5747290081,103,5.7,5747290079,102,53.6,5747290069,120,,5747288989,375,75:03.462,5747288675,17,,5747290075,55,5747290087,231,50.4,5747288673,22,5747290073,29,5747290089,300,5747290071,76,823,,,,,5747288981,20,,5747290085,230,,,,98.1
2818385997,657,18,2,76,16,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-24T17:36:31.356Z,2025-05-24T17:37:04Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5747292777,55,658,5747292725,44,Forward,5747292727,59,18,5747292723,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386003,658,19,2,76,16,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-24T17:36:31.357Z,2025-05-24T18:01:45Z,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,5747292757,59,15,5747294153,293,3,5747292759,44,Forward,5747292751,42,,5747292761,55,657,5747292755,145,9,5747381051,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386129,659,18,2,76,18,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-24T17:36:33.663Z,2025-05-24T17:37:07Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5747293543,42,,5747293619,55,660,5747293549,44,Midfielder,5747293551,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386133,660,19,2,76,18,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-24T17:36:33.664Z,2025-05-24T18:01:47Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5747293579,145,8,5747293581,59,11,5747294401,293,1,5747381173,292,7,5747293583,44,Midfielder,5747293575,42,,5747293585,55,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818389719,707,40,2,76,19,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-24T17:36:34.064Z,2025-05-24T17:43:19Z,,,,,5747314343,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0",5747314341,130,5,5747314335,30,"eklpacb4xe0yb13zxi642gys4, b7594v117himyndjrpkval8us, 8tzmahdp1kkbot7nulpirqhh, 7mtrb2q1po3bwtkfp1w4w2qxh, 2lsv3xzudv78cddzsvl76zgx6, eyxig53mzy4qlf208vpchs7is, 4zizd9804wk2k5v0l7ph0u0kq, 8v9ms04dm6d99xb9lt5qdk74k, bboslspmgrlysvtol90dpfzzd, 10qxrh1rh7uyhtm3scj8glqs, 4ciqzc2b0xfc24hha0bnp3eqy, cnf3yzk0zcrlrfejwd2iebbpw, 1nysj6xb60fhhjhtle8pakbo4, aoa60lf22i1v66vmyf7sfiay",5747314337,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5",5747314339,59,"80, 30, 28, 23, 4, 14, 16, 43, 15, 6, 11, 9, 21, 90",5747314345,194,2lsv3xzudv78cddzsvl76zgx6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386475,825,18,2,76,50,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T17:37:05.195Z,2025-05-24T17:38:12Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5747295603,55,826,5747295553,44,Midfielder,5747295551,42,,5747295555,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386481,826,19,2,76,50,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T17:37:05.196Z,2025-05-24T17:41:26Z,4q9qes9db1l7plfu2re8q3v8,V. Vuorinen,,,5747295585,44,Midfielder,5747295579,59,91,5747295581,292,7,5747295573,42,,5747295587,55,825,5747295583,293,4,5747295577,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386561,827,18,2,76,53,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T17:37:08.720Z,2025-05-24T17:38:16Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5747296035,42,,5747296127,55,828,5747296041,59,20,5747296039,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386575,828,19,2,76,53,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T17:37:08.721Z,2025-05-24T17:41:22Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5747296087,42,,5747296099,44,Forward,5747296091,145,9,5747296097,293,1,5747296093,59,10,5747296101,55,827,5747296095,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386615,829,40,2,77,0,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-24T17:37:15.223Z,2025-05-24T17:41:09Z,,,,,5747296313,30,"ebqj8v33xv3otev2pycc6xomh, 19xsgxk4g4gf1ickmbc92uzu, 9fpgvc2avj64hiii3wd6w74k, 7198rz1vtgazkeytaltke2noq, 95h8ci71qugckn045d3rumlm1, 18p445rm69t2xc13vggv5oueh, bas4d4drvf8kefls9tszu0oic, 4q9qes9db1l7plfu2re8q3v8, 7mn880d3dieg0qb49tlzx1mfp, 7jv2mo9fes84761ebn6437axg, 4cooeu9zahategmvpj3zdr6xh, 59ktumjupjwefkwh3sciw4qac, 9e99gi213xgj9ekx62q7c7w2c, 74r7g6wijdghi1dnr994cclp1, e0p7anuqsx00gybhm4wnkoesp, c9yprnk5bqte686eqdm42oic5, 2e3yktcpxvr1dxy2z1z1dolxw",5747296317,59,"25, 28, 13, 8, 3, 6, 21, 91, 10, 19, 7, 97, 14, 1, 2, 5, 24",5747296321,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5747296327,319,,5747296319,130,2,5747296325,194,7mn880d3dieg0qb49tlzx1mfp,5747296315,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386447,661,1,2,77,4,3ptum5fjcgw51mqui0gu6uuf4,1,49.9,50.0,2025-05-24T17:37:19.109Z,2025-05-24T17:37:20Z,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,5747295413,140,37.5,5747295417,212,14.3,5747295421,279,G,5747295419,213,3.57,5747295415,141,41.2,5747295411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386459,662,1,2,77,5,3ptum5fjcgw51mqui0gu6uuf4,1,37.5,41.2,2025-05-24T17:37:20.117Z,2025-05-24T17:37:21Z,7mtrb2q1po3bwtkfp1w4w2qxh,J. van der Heyden,,,5747295457,141,54.6,5747295461,213,1.98,5747295453,56,Back,5747295459,212,9.9,5747295455,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386473,663,1,2,77,6,3ptum5fjcgw51mqui0gu6uuf4,1,33.5,54.6,2025-05-24T17:37:20.996Z,2025-05-24T17:37:22Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747295531,140,24.7,5747295539,212,15.3,5747295529,56,Back,5747295535,141,36.7,5747295543,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386517,664,1,2,77,7,3ptum5fjcgw51mqui0gu6uuf4,1,24.6,36.7,2025-05-24T17:37:22.373Z,2025-05-24T17:37:25Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5747295791,56,Back,5747295799,212,24.1,5747295795,140,24.0,5747295801,213,1.60,5747295797,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386583,665,1,2,77,10,3ptum5fjcgw51mqui0gu6uuf4,1,23.1,68.1,2025-05-24T17:37:25.669Z,2025-05-24T17:37:30Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5747296163,212,21.9,5747296159,140,20.8,5747296157,56,Back,5747296161,141,36.1,5747296165,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386655,666,1,2,77,15,3ptum5fjcgw51mqui0gu6uuf4,1,21.2,30.4,2025-05-24T17:37:30.168Z,2025-05-24T17:37:36Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5747296535,212,18.1,5747296529,56,Back,5747296531,140,9.3,5747296537,213,2.33,5747296533,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386683,667,1,2,77,21,3ptum5fjcgw51mqui0gu6uuf4,1,14.6,54.0,2025-05-24T17:37:36.261Z,2025-05-24T17:37:39Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5747296697,56,Back,5747296703,212,18.4,5747296699,140,21.3,5747296701,141,79.0,5747296705,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386711,668,1,2,77,24,3ptum5fjcgw51mqui0gu6uuf4,1,24.6,83.0,2025-05-24T17:37:39.060Z,2025-05-24T17:37:42Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5747296857,140,36.0,5747296861,212,13.9,5747296863,213,0.54,5747296855,56,Back,5747296859,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386745,669,1,2,77,27,3ptum5fjcgw51mqui0gu6uuf4,1,31.5,90.6,2025-05-24T17:37:41.940Z,2025-05-24T17:37:45Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5747297077,212,11.9,5747297073,140,20.5,5747297071,56,Back,5747297079,213,3.38,5747297075,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818386781,670,1,2,77,30,3ptum5fjcgw51mqui0gu6uuf4,1,19.7,80.5,2025-05-24T17:37:45.269Z,2025-05-24T17:37:49Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5747297353,141,53.6,5747297357,213,4.11,5747297351,140,7.7,5747297349,56,Back,5747297355,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
