id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2813596119,843,1,2,85,14,303582z192rnbr2x28o2t7u38,1,61.5,21.2,2025-05-11T14:44:57.509Z,2025-05-11T14:45:03Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720706385,5,,5720706393,140,90.1,5720706387,155,,5720706389,152,,5720706399,213,0.18,5720706451,189,,5720706397,212,30.5,5720706395,141,29.2,5720706391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596173,844,1,2,85,20,303582z192rnbr2x28o2t7u38,1,89.4,10.9,2025-05-11T14:45:03.747Z,2025-05-11T14:45:05Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5720706703,140,76.2,5720706709,213,2.75,5720706705,141,19.4,5720706707,212,15.0,5720706701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596177,845,1,2,85,22,303582z192rnbr2x28o2t7u38,0,76.5,20.6,2025-05-11T14:45:05.715Z,2025-05-11T14:45:06Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720706739,56,Center,5720706745,212,19.9,5720706735,2,,5720706747,213,0.95,5720706737,155,,5720706743,141,44.5,5720706741,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596201,788,12,2,85,23,7efqk7uh63928il0yffxijnv7,1,11.5,55.4,2025-05-11T14:45:07.340Z,2025-05-11T14:45:08Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720706899,141,80.6,5720706897,140,18.7,5720706895,56,Back,5720706903,213,1.16,5720706901,212,18.7,5720706921,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596241,789,44,2,85,26,7efqk7uh63928il0yffxijnv7,1,20.3,80.1,2025-05-11T14:45:09.506Z,2025-05-11T14:58:54Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5720707195,233,846,5720707171,285,,5720707169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596217,846,44,2,85,26,303582z192rnbr2x28o2t7u38,0,79.7,19.9,2025-05-11T14:45:09.507Z,2025-05-11T14:58:54Z,4q9qes9db1l7plfu2re8q3v8,V. Vuorinen,,,5720707011,56,Right,5720707013,286,,5720707295,233,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596249,790,61,2,85,26,7efqk7uh63928il0yffxijnv7,0,18.8,80.6,2025-05-11T14:45:09.821Z,2025-05-11T14:56:03Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5720707185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596271,847,4,2,85,29,303582z192rnbr2x28o2t7u38,1,76.1,16.0,2025-05-11T14:45:12.812Z,2025-05-11T14:58:11Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720707507,233,791,5720707391,265,,5720707389,152,,5720707385,13,,5720707393,286,,5720707387,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596281,791,4,2,85,29,7efqk7uh63928il0yffxijnv7,0,23.9,84.0,2025-05-11T14:45:12.813Z,2025-05-11T14:58:12Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5720707451,285,,5720707443,13,,5720707447,152,,5720707445,56,Back,5720707449,265,,5720707545,233,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596773,848,1,2,86,6,303582z192rnbr2x28o2t7u38,0,74.0,12.5,2025-05-11T14:45:49.571Z,2025-05-11T14:45:50Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5720710121,5,,5720710119,2,,5720710131,152,,5720710139,140,85.5,5720710135,56,Center,5720710145,212,24.9,5720710147,213,1.06,5720710143,141,44.5,5720710127,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596821,792,12,2,86,7,7efqk7uh63928il0yffxijnv7,1,10.7,64.3,2025-05-11T14:45:50.844Z,2025-05-11T14:45:54Z,38b94pyeuduolezhjx34wymfo,R. Vikström,,,5720710393,56,Back,5720710395,140,14.1,5720710397,141,0.0,5720710401,213,4.79,5720710419,15,,5720710399,212,45.2,5720710509,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596837,793,5,2,86,9,7efqk7uh63928il0yffxijnv7,0,12.4,-1.8,2025-05-11T14:45:53.187Z,2025-05-11T14:58:45Z,38b94pyeuduolezhjx34wymfo,R. Vikström,,,5720710477,56,Back,5720710479,347,,5720710525,233,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813596809,849,5,2,86,9,303582z192rnbr2x28o2t7u38,1,87.6,101.8,2025-05-11T14:45:53.187Z,2025-05-11T14:58:45Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5720710341,56,Left,5720710343,347,,5720710513,233,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597331,850,18,2,86,44,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-11T14:46:27.692Z,2025-05-11T14:46:28Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5720713183,42,,5720713185,44,Forward,5720713187,59,7,5720713253,55,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597335,851,19,2,86,44,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-11T14:46:27.693Z,2025-05-11T14:46:28Z,9e99gi213xgj9ekx62q7c7w2c,M. Ritari,,,5720713211,59,14,5720713205,42,,5720713213,292,8,5720713209,145,11,5720713219,55,850,5720713217,44,Forward,5720713215,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597473,852,18,2,86,53,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-11T14:46:36.744Z,2025-05-11T14:46:37Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720713917,55,853,5720713853,59,4,5720713849,42,,5720713851,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597479,853,19,2,86,53,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-11T14:46:36.745Z,2025-05-11T14:46:37Z,59ktumjupjwefkwh3sciw4qac,T. Mero,,,5720713879,59,97,5720713877,145,8,5720713881,292,7,5720713873,42,,5720713885,44,Midfielder,5720713887,55,852,5720713883,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597581,854,40,2,87,1,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-11T14:46:45.388Z,2025-05-11T14:46:45Z,,,,,5720714423,30,"ebqj8v33xv3otev2pycc6xomh, 19xsgxk4g4gf1ickmbc92uzu, 9fpgvc2avj64hiii3wd6w74k, 7198rz1vtgazkeytaltke2noq, 95h8ci71qugckn045d3rumlm1, 18p445rm69t2xc13vggv5oueh, 4q9qes9db1l7plfu2re8q3v8, 59ktumjupjwefkwh3sciw4qac, 8jb026oewf17pg61vdstcgj4l, 7jv2mo9fes84761ebn6437axg, 9e99gi213xgj9ekx62q7c7w2c, 5qgan4g8ci25xi4v0v5cp0f84, 74r7g6wijdghi1dnr994cclp1, e0p7anuqsx00gybhm4wnkoesp, 2e3yktcpxvr1dxy2z1z1dolxw",5720714435,319,,5720714429,130,8,5720714433,194,18p445rm69t2xc13vggv5oueh,5720714425,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",5720714427,59,"25, 28, 13, 8, 3, 6, 91, 97, 20, 19, 14, 11, 1, 2, 24",5720714431,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597693,855,1,2,87,5,303582z192rnbr2x28o2t7u38,1,89.9,100.0,2025-05-11T14:46:48.979Z,2025-05-11T14:46:59Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,1.0,,5720715459,210,13,5720714987,1,,5720714965,107,,5720715461,154,,5720714983,213,4.73,5720714969,56,Center,5720714977,141,66.1,5720714973,140,90.4,5720714981,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597699,856,13,2,87,8,303582z192rnbr2x28o2t7u38,1,90.4,66.1,2025-05-11T14:46:52.387Z,2025-05-11T14:47:00Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5720715527,231,51.3,5720715525,230,99.0,5720715223,15,,5720715513,154,,5720715521,102,59.8,5720715511,29,,5720715509,77,,5720715227,328,,5720715523,103,75,5720715221,160,5720715011,56,5720715009,64,,5720715515,55,855,,,,,,,Center,,,,,,,,,,,
2813597729,794,5,2,87,10,7efqk7uh63928il0yffxijnv7,1,-1.3,40.7,2025-05-11T14:46:53.668Z,2025-05-11T14:58:46Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720715127,56,Back,5720715231,233,857,5720715131,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597741,857,5,2,87,10,303582z192rnbr2x28o2t7u38,0,101.3,59.3,2025-05-11T14:46:53.668Z,2025-05-11T14:58:46Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5720715261,233,794,5720715201,346,,5720715199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597945,795,1,2,87,22,7efqk7uh63928il0yffxijnv7,1,4.9,43.9,2025-05-11T14:47:06.287Z,2025-05-11T14:47:10Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5720716363,141,40.9,5720716369,1,,5720716367,213,6.25,5720716365,212,57.5,5720716361,140,59.6,5720716373,74,,5720716359,56,Center,5720716357,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597957,796,44,2,87,25,7efqk7uh63928il0yffxijnv7,1,67.1,49.8,2025-05-11T14:47:09.361Z,2025-05-11T14:58:55Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720716489,233,858,5720716445,56,Center,5720716447,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597933,858,44,2,87,25,303582z192rnbr2x28o2t7u38,0,32.9,50.2,2025-05-11T14:47:09.362Z,2025-05-11T14:58:55Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5720716279,56,Back,5720716283,285,,5720716529,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597965,797,50,2,87,28,7efqk7uh63928il0yffxijnv7,1,57.4,39.6,2025-05-11T14:47:12.015Z,2025-05-11T14:47:15Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720716471,56,Center,5720716475,286,,5720716591,233,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813597973,859,7,2,87,28,303582z192rnbr2x28o2t7u38,0,42.6,60.4,2025-05-11T14:47:12.016Z,2025-05-11T14:47:15Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5720716555,233,797,5720716521,56,Back,5720716523,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598035,798,1,2,87,30,7efqk7uh63928il0yffxijnv7,1,48.1,36.0,2025-05-11T14:47:13.820Z,2025-05-11T14:47:17Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720716825,213,2.99,5720716821,141,37.6,5720716819,140,41.3,5720716823,212,7.2,5720716817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598089,799,1,2,87,33,7efqk7uh63928il0yffxijnv7,0,41.3,37.3,2025-05-11T14:47:17.119Z,2025-05-11T14:47:21Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720717047,212,39.9,5720717045,141,63.7,5720717039,155,,5720717049,213,0.47,5720717043,140,75.2,5720717051,1,,5720717041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598087,860,44,2,87,35,303582z192rnbr2x28o2t7u38,1,26.3,36.0,2025-05-11T14:47:18.851Z,2025-05-11T14:58:56Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5720717037,285,,5720717171,233,800,5720717033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598099,800,44,2,87,35,7efqk7uh63928il0yffxijnv7,0,73.7,64.0,2025-05-11T14:47:18.852Z,2025-05-11T14:58:56Z,38b94pyeuduolezhjx34wymfo,R. Vikström,,,5720717091,56,Center,5720717093,286,,5720717179,233,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598097,861,12,2,87,36,303582z192rnbr2x28o2t7u38,1,29.6,37.0,2025-05-11T14:47:19.747Z,2025-05-11T14:47:20Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5720717109,15,,5720717085,212,2.1,5720717087,213,4.05,5720717083,141,34.6,5720717079,56,Back,5720717081,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598115,801,61,2,87,37,7efqk7uh63928il0yffxijnv7,1,75.7,64.5,2025-05-11T14:47:20.569Z,2025-05-11T14:47:21Z,38b94pyeuduolezhjx34wymfo,R. Vikström,,,5720717169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598217,862,12,2,87,39,303582z192rnbr2x28o2t7u38,1,25.4,21.8,2025-05-11T14:47:22.804Z,2025-05-11T14:47:28Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720717673,141,19.5,5720717669,56,Right,5720717671,140,66.4,5720717675,212,43.1,5720717677,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598203,802,1,2,87,43,7efqk7uh63928il0yffxijnv7,0,41.4,90.0,2025-05-11T14:47:27.360Z,2025-05-11T14:47:28Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5720717617,56,Left,5720717615,157,,5720717619,140,79.3,5720717623,212,40.5,5720717621,141,100.0,5720717625,213,0.18,5720717627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598209,803,5,2,87,44,7efqk7uh63928il0yffxijnv7,0,81.0,101.2,2025-05-11T14:47:27.971Z,2025-05-11T14:47:31Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5720717643,347,,5720717755,233,863,5720717639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598227,863,5,2,87,44,303582z192rnbr2x28o2t7u38,1,19.0,-1.2,2025-05-11T14:47:27.971Z,2025-05-11T14:58:46Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720717745,233,803,5720717723,56,Back,5720717725,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598473,864,1,2,88,2,303582z192rnbr2x28o2t7u38,0,22.8,0.0,2025-05-11T14:47:45.699Z,2025-05-11T14:49:25Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720718983,56,Back,5720718989,212,19.3,5720718987,141,9.7,5720718985,140,39.6,5720718981,107,,5720718991,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598479,804,8,2,88,2,7efqk7uh63928il0yffxijnv7,1,56.7,91.1,2025-05-11T14:47:46.303Z,2025-05-11T14:47:46Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5720719017,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598501,805,1,2,88,3,7efqk7uh63928il0yffxijnv7,1,57.8,89.9,2025-05-11T14:47:46.765Z,2025-05-11T14:47:48Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5720719147,213,0.71,5720719145,212,6.1,5720719139,56,Left,5720719143,141,95.7,5720719141,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598525,807,1,2,88,4,7efqk7uh63928il0yffxijnv7,1,62.3,95.9,2025-05-11T14:47:48.285Z,2025-05-11T14:47:50Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5720719297,212,20.7,5720719295,141,68.2,5720719301,213,4.29,5720719291,56,Center,5720719293,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598511,865,83,2,88,4,303582z192rnbr2x28o2t7u38,0,31.9,32.1,2025-05-11T14:47:48.419Z,2025-05-11T14:47:51Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5720719383,399,4y7niu1b8drpeccb84s2e9wwl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598535,808,1,2,88,6,7efqk7uh63928il0yffxijnv7,1,53.8,67.3,2025-05-11T14:47:50.237Z,2025-05-11T14:47:53Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720719343,140,38.0,5720719339,56,Back,5720719351,212,18.2,5720719353,213,3.57,5720719347,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598617,809,1,2,88,9,7efqk7uh63928il0yffxijnv7,1,37.8,56.1,2025-05-11T14:47:52.861Z,2025-05-11T14:47:55Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720719721,140,67.1,5720719717,56,Left,5720719713,155,,5720719723,141,95.6,5720719729,1,,5720719725,212,40.8,5720719727,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598633,810,1,2,88,11,7efqk7uh63928il0yffxijnv7,1,66.7,95.9,2025-05-11T14:47:55.228Z,2025-05-11T14:47:56Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5720719831,140,60.7,5720719829,56,Left,5720719833,141,94.7,5720719837,213,3.27,5720719835,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598805,811,1,2,88,13,7efqk7uh63928il0yffxijnv7,1,58.0,93.8,2025-05-11T14:47:56.541Z,2025-05-11T14:48:05Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5720720795,212,14.0,5720720797,213,4.41,5720720793,141,74.1,5720720791,140,54.0,5720720789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598719,866,83,2,88,17,303582z192rnbr2x28o2t7u38,0,50.4,18.2,2025-05-11T14:48:00.771Z,2025-05-11T14:48:07Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5720720991,399,4y7niu1b8drpeccb84s2e9wwl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598849,812,1,2,88,22,7efqk7uh63928il0yffxijnv7,1,38.0,92.4,2025-05-11T14:48:05.453Z,2025-05-11T14:48:10Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720720971,212,26.8,5720720969,141,69.4,5720720973,213,3.77,5720720967,140,17.3,5720720963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598947,813,1,2,88,26,7efqk7uh63928il0yffxijnv7,0,17.3,64.2,2025-05-11T14:48:10.351Z,2025-05-11T14:48:12Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5720721417,157,,5720721421,140,55.3,5720721423,141,68.2,5720721419,56,Center,5720721427,213,0.07,5720721425,212,40.0,5720721429,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598965,867,44,2,88,28,303582z192rnbr2x28o2t7u38,1,41.8,30.1,2025-05-11T14:48:11.891Z,2025-05-11T14:58:56Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5720721513,285,,5720721617,233,814,5720721511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598981,814,44,2,88,28,7efqk7uh63928il0yffxijnv7,0,58.2,69.9,2025-05-11T14:48:11.892Z,2025-05-11T14:58:56Z,38b94pyeuduolezhjx34wymfo,R. Vikström,,,5720721611,56,Center,5720721613,286,,5720721653,233,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813598995,868,1,2,88,28,303582z192rnbr2x28o2t7u38,1,38.0,29.4,2025-05-11T14:48:12.371Z,2025-05-11T14:48:14Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5720721701,3,,5720721703,56,Back,5720721711,213,6.22,5720721705,140,49.1,5720721707,141,28.3,5720721709,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599003,869,1,2,88,30,303582z192rnbr2x28o2t7u38,0,49.1,28.3,2025-05-11T14:48:14.018Z,2025-05-11T14:48:15Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5720721765,1,,5720721763,213,0.02,5720721757,140,65.0,5720721755,56,Center,5720721759,141,28.8,5720721761,212,16.7,5720721753,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599127,815,1,2,88,32,7efqk7uh63928il0yffxijnv7,1,38.6,78.2,2025-05-11T14:48:15.870Z,2025-05-11T14:48:21Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5720722409,213,0.25,5720722411,1,,5720722405,141,94.5,5720722407,212,44.5,5720722403,140,79.6,5720722401,56,Left,5720722399,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599159,816,1,2,88,38,7efqk7uh63928il0yffxijnv7,1,79.6,94.5,2025-05-11T14:48:21.725Z,2025-05-11T14:48:24Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5720722579,140,80.2,5720722577,56,Left,5720722585,213,4.83,5720722581,141,86.8,5720722583,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599237,817,3,2,88,40,7efqk7uh63928il0yffxijnv7,1,87.4,90.3,2025-05-11T14:48:23.853Z,2025-05-11T14:58:33Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720723007,233,870,5720722991,56,Left,5720722993,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599187,870,45,2,88,40,303582z192rnbr2x28o2t7u38,0,12.6,9.7,2025-05-11T14:48:23.853Z,2025-05-11T14:58:34Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720722741,285,,5720722739,56,Back,5720723061,233,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599257,818,3,2,88,44,7efqk7uh63928il0yffxijnv7,1,93.9,93.2,2025-05-11T14:48:27.858Z,2025-05-11T14:58:34Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720723115,233,871,5720723091,56,Left,5720723093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599229,871,45,2,88,44,303582z192rnbr2x28o2t7u38,0,6.1,6.8,2025-05-11T14:48:27.858Z,2025-05-11T14:58:35Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720722961,56,Back,5720722965,285,,5720723137,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599279,819,3,2,88,45,7efqk7uh63928il0yffxijnv7,0,95.7,96.1,2025-05-11T14:48:29.086Z,2025-05-11T14:58:23Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720723213,56,Left,5720723365,233,872,5720723215,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599287,872,7,2,88,45,303582z192rnbr2x28o2t7u38,1,4.3,3.9,2025-05-11T14:48:29.087Z,2025-05-11T14:58:22Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720723281,285,,5720723351,233,819,5720723279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599381,874,1,2,88,50,303582z192rnbr2x28o2t7u38,0,14.5,4.6,2025-05-11T14:48:34.130Z,2025-05-11T14:48:38Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720723791,213,0.16,5720723779,56,Right,5720723793,1,,5720723787,141,18.3,5720723789,212,60.2,5720723783,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599483,821,1,2,88,55,7efqk7uh63928il0yffxijnv7,1,30.4,79.6,2025-05-11T14:48:38.926Z,2025-05-11T14:48:43Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720724297,56,Back,5720724303,212,20.7,5720724301,141,49.3,5720724299,140,28.6,5720724305,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599549,822,1,2,89,0,7efqk7uh63928il0yffxijnv7,1,29.8,42.4,2025-05-11T14:48:43.599Z,2025-05-11T14:48:48Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5720724641,140,54.0,5720724645,212,35.0,5720724637,155,,5720724647,213,5.52,5720724639,56,Right,5720724649,1,,5720724643,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599551,823,1,2,89,2,7efqk7uh63928il0yffxijnv7,1,55.1,6.4,2025-05-11T14:48:45.640Z,2025-05-11T14:49:44Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720726565,213,0.10,5720726559,140,66.4,5720724653,56,Right,5720726561,141,8.2,5720726563,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599581,824,61,2,89,3,7efqk7uh63928il0yffxijnv7,0,59.1,6.8,2025-05-11T14:48:47.429Z,2025-05-11T14:49:46Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5720724831,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
