id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2815808409,834,1,2,84,40,303582z192rnbr2x28o2t7u38,1,71.4,89.9,2025-05-17T15:47:11.097Z,2025-05-17T15:47:20Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5732998245,213,0.38,5732998243,212,14.6,5732998241,141,97.9,5732998239,140,84.3,5732998237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808415,835,43,2,84,44,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-17T15:47:15.439Z,2025-05-17T15:47:17Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732998351,144,45,5732998285,286,0,5732998283,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808425,836,61,2,84,44,303582z192rnbr2x28o2t7u38,0,85.5,99.5,2025-05-17T15:47:15.939Z,2025-05-17T15:47:16Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732998311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808469,588,5,2,84,45,8sy0cxovuxo76tuoas3uo55xj,1,17.0,-0.8,2025-05-17T15:47:16.439Z,2025-05-17T16:07:02Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5732998563,233,837,5732998547,347,,5732998545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808431,837,5,2,84,45,303582z192rnbr2x28o2t7u38,0,83.0,100.8,2025-05-17T15:47:16.439Z,2025-05-17T15:47:23Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732998589,233,588,5732998323,347,,5732998321,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808531,589,1,2,84,54,8sy0cxovuxo76tuoas3uo55xj,1,18.4,0.0,2025-05-17T15:47:25.637Z,2025-05-17T15:47:27Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5732998939,141,10.0,5732998941,212,9.7,5732998935,56,Back,5732998943,213,0.92,5732998937,140,24.0,5732998933,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808549,590,1,2,84,56,8sy0cxovuxo76tuoas3uo55xj,1,24.0,10.0,2025-05-17T15:47:27.669Z,2025-05-17T15:47:29Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5732999037,213,3.03,5732999035,212,13.6,5732999033,141,12.3,5732999031,140,11.1,5732999029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808579,591,1,2,84,58,8sy0cxovuxo76tuoas3uo55xj,1,11.6,13.2,2025-05-17T15:47:29.256Z,2025-05-17T15:47:32Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5732999189,213,1.78,5732999183,140,7.6,5732999185,141,42.4,5732999181,56,Back,5732999187,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808607,592,1,2,85,1,8sy0cxovuxo76tuoas3uo55xj,1,8.0,49.6,2025-05-17T15:47:32.677Z,2025-05-17T15:47:35Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5732999359,213,1.11,5732999357,212,28.4,5732999351,56,Back,5732999355,141,86.9,5732999353,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808627,593,1,2,85,3,8sy0cxovuxo76tuoas3uo55xj,0,20.6,86.9,2025-05-17T15:47:35.063Z,2025-05-17T15:47:37Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732999471,56,Center,5732999475,141,78.2,5732999481,1,,5732999479,213,6.14,5732999469,155,,5732999477,212,40.1,5732999473,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808701,838,1,2,85,6,303582z192rnbr2x28o2t7u38,1,42.3,16.5,2025-05-17T15:47:37.466Z,2025-05-17T15:47:42Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5732999853,213,0.24,5732999845,56,Center,5732999825,3,,5732999849,141,27.0,5732999851,212,30.6,5732999847,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808707,839,4,2,85,11,303582z192rnbr2x28o2t7u38,1,70.7,25.0,2025-05-17T15:47:42.449Z,2025-05-17T15:57:56Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5732999883,265,,5732999885,286,,5732999879,152,,5733000015,233,594,5732999875,56,Center,5732999871,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808719,594,4,2,85,11,8sy0cxovuxo76tuoas3uo55xj,0,29.3,75.0,2025-05-17T15:47:42.450Z,2025-05-17T15:57:56Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732999969,285,,5732999965,152,,5732999961,13,,5732999963,56,Back,5732999967,265,,5733000031,233,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808991,840,18,2,85,42,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-17T15:48:13.909Z,2025-05-17T15:48:14Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5733001401,55,841,5733001355,42,,5733001357,44,Forward,5733001359,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815808999,841,19,2,85,42,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-17T15:48:13.910Z,2025-05-17T15:48:14Z,59ktumjupjwefkwh3sciw4qac,T. Mero,,,5733001389,59,97,5733001397,55,840,5733001393,293,1,5733001387,145,11,5733001383,42,,5733001395,44,Forward,5733001391,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809097,842,43,2,85,54,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-17T15:48:25.275Z,2025-05-17T15:48:41Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5733002795,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809111,843,1,2,85,54,303582z192rnbr2x28o2t7u38,1,66.2,25.4,2025-05-17T15:48:25.712Z,2025-05-17T16:03:33Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5733002937,152,,5733036745,189,,5733002055,212,23.7,5733002051,140,48.7,5733002049,56,Back,5733002935,5,,5733002057,213,2.46,5733002053,141,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809121,844,1,2,85,55,303582z192rnbr2x28o2t7u38,1,41.5,51.1,2025-05-17T15:48:26.868Z,2025-05-17T16:04:13Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5733002127,213,1.23,5733002121,140,49.9,5733002125,212,26.1,5733002123,141,87.3,5733002119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815816085,928,1,2,85,58,303582z192rnbr2x28o2t7u38,1,43.9,91.4,2025-05-17T15:48:29.073Z,2025-05-17T16:04:44Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5733041399,140,17.6,5733041405,213,3.78,5733041403,212,34.3,5733041401,141,61.5,5733041407,1,,5733041397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809171,845,1,2,85,58,303582z192rnbr2x28o2t7u38,1,24.0,48.4,2025-05-17T15:48:30.040Z,2025-05-17T16:05:11Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5733002407,1,,5733002403,212,34.0,5733002405,213,5.27,5733002401,141,5.9,5733002397,56,Back,5733002399,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809201,846,1,2,86,2,303582z192rnbr2x28o2t7u38,0,38.3,4.7,2025-05-17T15:48:33.242Z,2025-05-17T15:48:37Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5733002593,212,42.0,5733002597,1,,5733002589,140,77.8,5733002585,155,,5733002595,213,0.15,5733002591,141,14.1,5733002587,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809247,595,12,2,86,7,8sy0cxovuxo76tuoas3uo55xj,1,13.5,92.9,2025-05-17T15:48:38.893Z,2025-05-17T15:48:45Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5733002839,212,5.8,5733002891,167,,5733002841,213,1.57,5733002835,140,13.5,5733002833,56,Back,5733002837,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809255,596,5,2,86,8,8sy0cxovuxo76tuoas3uo55xj,0,18.4,101.7,2025-05-17T15:48:39.488Z,2025-05-17T15:48:46Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5733002879,347,,5733002919,233,847,5733002877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809217,847,5,2,86,8,303582z192rnbr2x28o2t7u38,1,81.6,-1.7,2025-05-17T15:48:39.488Z,2025-05-17T16:07:02Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5733002897,233,596,5733002673,347,,5733002671,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809329,848,1,2,86,19,303582z192rnbr2x28o2t7u38,1,76.7,0.0,2025-05-17T15:48:50.332Z,2025-05-17T15:48:51Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5733003267,213,2.46,5733003263,141,12.5,5733003265,212,15.6,5733003261,140,65.2,5733003259,56,Right,5733003257,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809385,849,1,2,86,20,303582z192rnbr2x28o2t7u38,1,65.2,12.5,2025-05-17T15:48:51.503Z,2025-05-17T15:48:56Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5733003551,213,5.64,5733003543,56,Right,5733003547,141,4.4,5733003545,140,72.2,5733003549,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809389,850,1,2,86,25,303582z192rnbr2x28o2t7u38,0,87.3,12.2,2025-05-17T15:48:56.349Z,2025-05-17T15:48:57Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5733003577,56,Center,5733003579,140,80.6,5733003585,213,2.20,5733003583,212,11.9,5733003581,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809427,598,3,2,86,27,8sy0cxovuxo76tuoas3uo55xj,1,23.0,53.1,2025-05-17T15:48:58.677Z,2025-05-17T15:49:02Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5733003911,233,851,5733003785,285,,5733003783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809453,851,45,2,86,27,303582z192rnbr2x28o2t7u38,0,78.4,40.2,2025-05-17T15:48:58.677Z,2025-05-17T15:49:02Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5733003901,286,,5733003919,233,598,5733003899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809443,599,1,2,86,28,8sy0cxovuxo76tuoas3uo55xj,0,23.0,65.5,2025-05-17T15:48:59.909Z,2025-05-17T15:49:01Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5733003851,141,52.8,5733003855,213,4.71,5733003853,212,8.6,5733003845,56,Back,5733003847,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809519,600,1,2,86,33,8sy0cxovuxo76tuoas3uo55xj,1,21.4,42.5,2025-05-17T15:49:04.981Z,2025-05-17T15:49:09Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5733004251,213,6.08,5733004247,141,36.9,5733004243,56,Back,5733004245,140,39.1,5733004249,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809523,601,1,2,86,37,8sy0cxovuxo76tuoas3uo55xj,0,39.8,37.0,2025-05-17T15:49:08.381Z,2025-05-17T15:49:15Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5733004287,212,30.1,5733004283,141,70.5,5733004279,140,58.5,5733004275,56,Center,5733004291,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809533,853,1,2,86,38,303582z192rnbr2x28o2t7u38,1,41.4,23.9,2025-05-17T15:49:09.299Z,2025-05-17T15:49:11Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5733004375,213,2.51,5733004373,212,14.4,5733004371,141,36.4,5733004369,140,30.3,5733004367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809555,854,1,2,86,40,303582z192rnbr2x28o2t7u38,1,29.6,40.3,2025-05-17T15:49:11.657Z,2025-05-17T15:49:15Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5733004491,212,23.2,5733004487,140,29.9,5733004493,213,1.56,5733004489,141,74.4,5733004485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809585,855,1,2,86,44,303582z192rnbr2x28o2t7u38,1,30.8,74.7,2025-05-17T15:49:15.391Z,2025-05-17T15:49:17Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5733004687,141,61.5,5733004683,56,Back,5733004691,213,3.88,5733004685,140,21.5,5733004689,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809577,602,83,2,86,45,8sy0cxovuxo76tuoas3uo55xj,0,62.8,27.9,2025-05-17T15:49:16.141Z,2025-05-17T15:49:22Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5733004875,399,18p445rm69t2xc13vggv5oueh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809603,856,1,2,86,46,303582z192rnbr2x28o2t7u38,1,25.1,63.6,2025-05-17T15:49:17.609Z,2025-05-17T15:49:21Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5733004777,140,13.1,5733004783,213,3.92,5733004775,56,Back,5733004779,141,45.2,5733004781,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809617,857,1,2,86,50,303582z192rnbr2x28o2t7u38,0,13.2,48.4,2025-05-17T15:49:21.249Z,2025-05-17T15:49:24Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5733004865,212,48.4,5733004863,141,49.7,5733004861,140,59.3,5733004867,213,0.02,5733004859,56,Center,5733004857,157,,5733004869,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809663,606,1,2,86,54,8sy0cxovuxo76tuoas3uo55xj,0,37.0,54.8,2025-05-17T15:49:25.821Z,2025-05-17T15:49:27Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5733005089,213,5.84,5733005087,212,22.2,5733005085,141,40.7,5733005083,140,56.1,5733005081,56,Center,5733005079,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809719,858,1,2,87,0,303582z192rnbr2x28o2t7u38,1,46.3,50.4,2025-05-17T15:49:31.281Z,2025-05-17T15:49:37Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5733005469,212,22.7,5733005471,213,5.68,5733005463,140,64.1,5733005467,141,31.5,5733005459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809725,859,61,2,87,6,303582z192rnbr2x28o2t7u38,1,60.7,35.4,2025-05-17T15:49:37.389Z,2025-05-17T16:06:26Z,5qgan4g8ci25xi4v0v5cp0f84,R. Hudd,,,5733005513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809729,860,1,2,87,7,303582z192rnbr2x28o2t7u38,1,73.6,47.9,2025-05-17T15:49:38.295Z,2025-05-17T16:06:36Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5733005529,56,Center,5733005531,140,69.1,5733005535,212,10.1,5733005533,141,34.8,5733005537,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809759,861,1,2,87,8,303582z192rnbr2x28o2t7u38,1,69.1,34.8,2025-05-17T15:49:39.107Z,2025-05-17T16:06:38Z,7jv2mo9fes84761ebn6437axg,D. Ezeh,,,5733005719,56,Center,5733005727,213,2.16,5733005725,212,14.3,5733005723,141,52.2,5733005721,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809765,862,1,2,87,10,303582z192rnbr2x28o2t7u38,1,65.5,57.2,2025-05-17T15:49:41.841Z,2025-05-17T15:49:42Z,5qgan4g8ci25xi4v0v5cp0f84,R. Hudd,,,5733005767,213,3.42,5733005761,140,56.3,5733005765,212,10.1,5733005763,141,53.1,5733005759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809779,863,1,2,87,11,303582z192rnbr2x28o2t7u38,1,56.3,53.1,2025-05-17T15:49:42.466Z,2025-05-17T15:49:44Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5733005849,213,4.75,5733005847,212,12.8,5733005845,141,34.3,5733005843,140,56.8,5733005841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809789,864,1,2,87,13,303582z192rnbr2x28o2t7u38,1,56.8,34.3,2025-05-17T15:49:44.638Z,2025-05-17T15:49:46Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5733005925,140,60.0,5733005931,213,1.25,5733005929,212,10.6,5733005923,56,Center,5733005927,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809803,865,1,2,87,15,303582z192rnbr2x28o2t7u38,1,60.0,49.1,2025-05-17T15:49:46.450Z,2025-05-17T15:49:48Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5733005979,213,1.08,5733005971,56,Center,5733005975,141,62.9,5733005973,140,64.8,5733005977,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809813,866,1,2,87,16,303582z192rnbr2x28o2t7u38,1,58.0,72.7,2025-05-17T15:49:47.949Z,2025-05-17T15:49:50Z,5qgan4g8ci25xi4v0v5cp0f84,R. Hudd,,,5733006059,213,5.95,5733006057,212,16.3,5733006053,140,72.7,5733006055,141,64.9,5733006051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809847,867,1,2,87,18,303582z192rnbr2x28o2t7u38,1,65.1,63.4,2025-05-17T15:49:50.042Z,2025-05-17T15:49:54Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5733006271,213,0.86,5733006263,56,Left,5733006267,141,84.4,5733006269,212,18.8,5733006265,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809871,868,1,2,87,23,303582z192rnbr2x28o2t7u38,1,80.3,87.2,2025-05-17T15:49:54.604Z,2025-05-17T15:49:56Z,59ktumjupjwefkwh3sciw4qac,T. Mero,,,5733006369,213,5.23,5733006359,56,Center,5733006367,212,14.1,5733006363,140,86.9,5733006365,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809883,869,1,2,87,25,303582z192rnbr2x28o2t7u38,0,86.9,69.1,2025-05-17T15:49:56.432Z,2025-05-17T15:49:57Z,5qgan4g8ci25xi4v0v5cp0f84,R. Hudd,,,5733006439,212,10.5,5733006441,213,2.75,5733006437,141,75.0,5733006433,56,Center,5733006435,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809881,607,8,2,87,26,8sy0cxovuxo76tuoas3uo55xj,1,20.6,36.4,2025-05-17T15:49:57.111Z,2025-05-17T15:49:57Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5733006427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809907,608,12,2,87,28,8sy0cxovuxo76tuoas3uo55xj,1,17.4,17.9,2025-05-17T15:49:59.797Z,2025-05-17T15:50:01Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5733006601,213,4.45,5733006597,212,14.0,5733006593,140,13.9,5733006595,141,0.0,5733006587,56,Back,5733006665,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809917,609,5,2,87,29,8sy0cxovuxo76tuoas3uo55xj,1,15.8,-1.4,2025-05-17T15:50:00.222Z,2025-05-17T15:50:18Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5733006637,347,,5733006635,56,Back,5733006699,233,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815809925,870,5,2,87,29,303582z192rnbr2x28o2t7u38,0,84.2,101.4,2025-05-17T15:50:00.222Z,2025-05-17T16:07:02Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5733006671,56,Left,5733006675,233,609,5733006673,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810017,610,1,2,87,41,8sy0cxovuxo76tuoas3uo55xj,1,27.1,0.0,2025-05-17T15:50:12.725Z,2025-05-17T15:58:28Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5733023751,107,,5733007109,56,Back,5733007115,212,7.5,5733007113,141,7.6,5733007111,140,32.0,5733007117,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810019,611,50,2,87,44,8sy0cxovuxo76tuoas3uo55xj,1,31.1,8.3,2025-05-17T15:50:15.487Z,2025-05-17T16:06:40Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5733007161,233,871,5733007125,285,,5733007123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810025,871,7,2,87,44,303582z192rnbr2x28o2t7u38,1,68.9,91.7,2025-05-17T15:50:15.488Z,2025-05-17T16:06:40Z,59ktumjupjwefkwh3sciw4qac,T. Mero,,,5733007147,233,611,5733007129,286,,5733007127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810033,872,1,2,87,45,303582z192rnbr2x28o2t7u38,1,68.0,84.4,2025-05-17T15:50:16.987Z,2025-05-17T15:50:18Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5733007195,213,2.92,5733007183,56,Left,5733007189,141,89.3,5733007193,212,15.3,5733007185,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810049,612,83,2,87,51,8sy0cxovuxo76tuoas3uo55xj,0,49.7,8.9,2025-05-17T15:50:22.389Z,2025-05-17T15:50:26Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5733007375,399,9fpgvc2avj64hiii3wd6w74k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810061,874,1,2,87,52,303582z192rnbr2x28o2t7u38,0,47.8,93.8,2025-05-17T15:50:24.051Z,2025-05-17T15:58:32Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5733007381,236,,5733007355,212,3.5,5733007351,140,45.0,5733007349,56,Back,5733007383,233,613,5733007387,286,,5733007357,213,3.70,5733007353,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810065,613,74,2,87,52,8sy0cxovuxo76tuoas3uo55xj,1,57.9,4.1,2025-05-17T15:50:24.052Z,2025-05-17T16:06:38Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5733007403,233,874,5733007377,56,Right,5733007379,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810101,615,3,2,87,57,8sy0cxovuxo76tuoas3uo55xj,0,59.0,26.7,2025-05-17T15:50:28.813Z,2025-05-17T15:50:32Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5733007605,211,,5733007593,286,,5733007591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810125,875,1,2,87,58,303582z192rnbr2x28o2t7u38,1,41.1,52.5,2025-05-17T15:50:29.940Z,2025-05-17T15:50:32Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5733007727,140,44.5,5733007733,213,1.00,5733007729,141,60.6,5733007725,56,Back,5733007731,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810137,876,61,2,88,0,303582z192rnbr2x28o2t7u38,1,44.5,60.6,2025-05-17T15:50:32.034Z,2025-05-17T16:15:15Z,5qgan4g8ci25xi4v0v5cp0f84,R. Hudd,,,5733007791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810151,878,1,2,88,2,303582z192rnbr2x28o2t7u38,0,38.1,62.1,2025-05-17T15:50:33.377Z,2025-05-17T16:14:52Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5733007839,140,43.0,5733007843,212,12.8,5733007845,213,1.16,5733007841,141,79.4,5733007837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815810179,616,1,2,88,4,8sy0cxovuxo76tuoas3uo55xj,1,58.6,23.6,2025-05-17T15:50:35.940Z,2025-05-17T16:02:30Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5733008007,140,64.0,5733008011,212,12.0,5733008005,56,Center,5733008013,213,1.08,5733008009,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
