id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/16/value
2817848427,755,1,2,68,28,ajtb177oqwawkdwbqhldmq6mx,1,34.2,62.9,2025-05-22T18:28:10.197Z,2025-05-22T19:17:16Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744305969,213,0.72,5744305963,140,42.5,5744305965,141,74.2,5744305959,3,,5744305967,212,11.6,5744305961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848429,756,1,2,68,28,ajtb177oqwawkdwbqhldmq6mx,0,42.5,74.2,2025-05-22T18:28:10.917Z,2025-05-23T17:01:50Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5744305997,141,64.9,5744305991,3,,5745027291,168,,5744305999,212,10.5,5744305993,56,Center,5744306001,213,5.64,5744305995,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977091,1068,1,2,68,30,ajtb177oqwawkdwbqhldmq6mx,0,59.8,70.6,2025-05-22T18:28:12.199Z,2025-05-23T17:02:05Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5745027511,213,5.18,5745027509,212,2.8,5745027503,56,Center,5745027507,141,66.9,5745027505,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977099,840,61,2,68,30,bd4qakf7j0wwie8wke9km7uj8,1,39.0,33.1,2025-05-22T18:28:12.699Z,2025-05-23T17:02:08Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5745027537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848449,758,1,2,68,35,ajtb177oqwawkdwbqhldmq6mx,1,70.5,83.8,2025-05-22T18:28:17.309Z,2025-05-22T18:28:19Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744306101,56,Left,5744306109,213,3.03,5744306107,212,14.2,5744306103,140,57.1,5744306105,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848455,759,1,2,68,37,ajtb177oqwawkdwbqhldmq6mx,1,57.1,86.2,2025-05-22T18:28:19.429Z,2025-05-22T18:28:21Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744306155,141,60.3,5744306151,56,Center,5744306159,213,5.03,5744306157,212,18.6,5744306153,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848465,760,1,2,68,38,ajtb177oqwawkdwbqhldmq6mx,1,61.8,59.3,2025-05-22T18:28:21.053Z,2025-05-22T18:28:23Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744306239,213,4.71,5744306233,140,61.8,5744306237,212,16.4,5744306231,56,Center,5744306235,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848479,761,1,2,68,43,ajtb177oqwawkdwbqhldmq6mx,1,68.4,29.1,2025-05-22T18:28:26.022Z,2025-05-22T18:28:27Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744306329,213,2.27,5744306323,140,61.7,5744306325,141,41.5,5744306327,212,11.0,5744306321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848493,762,1,2,68,45,ajtb177oqwawkdwbqhldmq6mx,1,61.7,41.5,2025-05-22T18:28:27.300Z,2025-05-22T18:28:29Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744306401,141,49.6,5744306399,140,61.9,5744306403,212,5.5,5744306405,213,1.53,5744306397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848505,763,1,2,68,47,ajtb177oqwawkdwbqhldmq6mx,1,61.9,49.7,2025-05-22T18:28:29.312Z,2025-05-22T18:28:31Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5744306487,140,49.0,5744306489,141,40.6,5744306485,56,Back,5744306491,212,14.9,5744306493,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848511,764,1,2,68,48,ajtb177oqwawkdwbqhldmq6mx,0,49.0,40.6,2025-05-22T18:28:31.037Z,2025-05-22T19:17:20Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744306507,56,Center,5744306509,140,60.5,5744306515,213,0.62,5744306511,141,53.4,5744306513,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817977241,841,1,2,68,50,bd4qakf7j0wwie8wke9km7uj8,1,27.1,32.6,2025-05-22T18:28:32.878Z,2025-05-23T17:02:53Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5745028331,213,0.21,5745028327,141,36.0,5745028325,140,37.4,5745028329,212,11.1,5745028323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848533,637,1,2,68,52,bd4qakf7j0wwie8wke9km7uj8,1,31.0,46.9,2025-05-22T18:28:34.104Z,2025-05-22T18:28:38Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5744306631,212,12.6,5744306627,140,34.5,5744306633,213,5.01,5744306629,141,29.2,5744306625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848525,765,83,2,68,53,ajtb177oqwawkdwbqhldmq6mx,0,56.8,61.5,2025-05-22T18:28:35.933Z,2025-05-22T18:28:41Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744306765,399,7pnxa8wzxx5qxevcckxdd62tx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848537,638,4,2,68,55,bd4qakf7j0wwie8wke9km7uj8,1,37.0,30.4,2025-05-22T18:28:37.925Z,2025-05-22T19:06:26Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5744306669,152,,5744306663,13,,5744306665,294,,5744306729,233,766,5744306733,286,,5744306667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848535,766,4,2,68,55,ajtb177oqwawkdwbqhldmq6mx,0,63.0,69.6,2025-05-22T18:28:37.926Z,2025-05-22T19:06:27Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744306757,233,638,5744306685,294,,5744306683,13,,5744306689,152,,5744306691,285,,5744306687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848565,639,1,2,69,2,bd4qakf7j0wwie8wke9km7uj8,0,42.9,25.9,2025-05-22T18:28:44.854Z,2025-05-23T17:03:11Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5744306865,56,Center,5745028603,155,,5744306873,213,0.07,5744306863,152,,5744306875,1,,5744306869,141,29.8,5744306881,189,,5744306871,212,36.1,5744306867,140,77.2,5744306859,5,,,,,,,,,,,,,,,,,,,,,,,,,
2817848615,768,1,2,69,9,ajtb177oqwawkdwbqhldmq6mx,1,14.5,51.6,2025-05-22T18:28:51.604Z,2025-05-22T18:29:03Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5744307215,141,74.8,5744307219,213,0.94,5744307213,140,25.4,5744307217,212,19.5,5744307211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848619,769,1,2,69,20,ajtb177oqwawkdwbqhldmq6mx,1,41.4,61.5,2025-05-22T18:29:02.892Z,2025-05-22T18:29:04Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744307231,212,14.9,5744307227,140,34.2,5744307233,213,4.18,5744307229,141,42.7,5744307225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848647,770,1,2,69,22,ajtb177oqwawkdwbqhldmq6mx,1,34.4,38.2,2025-05-22T18:29:04.740Z,2025-05-22T18:29:13Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744307393,213,5.64,5744307391,212,29.9,5744307389,141,11.7,5744307387,140,57.1,5744307385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848653,771,1,2,69,31,ajtb177oqwawkdwbqhldmq6mx,1,48.6,36.7,2025-05-22T18:29:13.724Z,2025-05-22T18:29:15Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744307435,212,23.4,5744307433,141,66.0,5744307429,56,Back,5744307437,213,2.12,5744307431,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848659,772,1,2,69,33,ajtb177oqwawkdwbqhldmq6mx,1,37.0,66.0,2025-05-22T18:29:15.324Z,2025-05-22T18:29:16Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744307461,212,16.9,5744307463,213,5.03,5744307455,56,Back,5744307459,141,42.4,5744307457,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848663,773,1,2,69,33,ajtb177oqwawkdwbqhldmq6mx,1,42.2,42.2,2025-05-22T18:29:16.060Z,2025-05-22T18:29:18Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744307487,140,24.1,5744307483,56,Back,5744307495,212,19.1,5744307499,213,3.06,5744307491,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848671,774,1,2,69,36,ajtb177oqwawkdwbqhldmq6mx,1,24.1,44.6,2025-05-22T18:29:18.356Z,2025-05-22T18:29:21Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5744307565,212,6.3,5744307563,141,49.6,5744307567,213,0.57,5744307561,140,29.2,5744307559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848687,775,1,2,69,39,ajtb177oqwawkdwbqhldmq6mx,1,29.7,50.3,2025-05-22T18:29:21.645Z,2025-05-22T18:29:24Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744307655,141,39.4,5744307657,212,12.8,5744307659,213,3.76,5744307651,56,Back,5744307653,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848711,776,1,2,69,41,ajtb177oqwawkdwbqhldmq6mx,1,19.8,39.4,2025-05-22T18:29:24.019Z,2025-05-22T18:29:28Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5744307769,212,20.1,5744307763,56,Back,5744307765,140,27.5,5744307767,141,66.4,5744307771,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848719,777,1,2,69,46,ajtb177oqwawkdwbqhldmq6mx,1,27.4,65.2,2025-05-22T18:29:28.316Z,2025-05-22T18:29:30Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744307831,141,63.9,5744307837,1,,5744307827,56,Back,5744307833,212,18.8,5744307829,140,45.3,5744307825,157,,5744307835,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848725,778,61,2,69,47,ajtb177oqwawkdwbqhldmq6mx,0,45.3,63.9,2025-05-22T18:29:29.836Z,2025-05-22T18:29:30Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744307857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848739,640,1,2,69,48,bd4qakf7j0wwie8wke9km7uj8,1,41.9,36.3,2025-05-22T18:29:30.365Z,2025-05-22T18:29:33Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5744307911,140,60.2,5744307917,213,5.84,5744307913,141,22.8,5744307915,212,21.3,5744307909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848727,779,43,2,69,49,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-22T18:29:31.638Z,2025-05-23T17:03:48Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744308021,399,cf6zq49y8v1ekw07e7yi3uac,5745029367,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848755,641,1,2,69,51,bd4qakf7j0wwie8wke9km7uj8,1,60.2,22.8,2025-05-22T18:29:33.229Z,2025-05-22T18:29:35Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5744308007,155,,5744308017,213,0.43,5744308011,140,71.2,5744308009,56,Center,5744308013,141,30.6,5744308015,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848753,780,43,2,69,53,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-22T18:29:35.124Z,2025-05-22T18:29:42Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744308199,144,7,5744308003,56,Back,5744308005,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848767,781,4,2,69,55,ajtb177oqwawkdwbqhldmq6mx,1,29.8,64.4,2025-05-22T18:29:37.452Z,2025-05-22T19:06:27Z,,,,,5744308089,10,,5744308091,56,Back,5744308095,285,,5744308093,152,,5744308151,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848771,642,4,2,69,55,bd4qakf7j0wwie8wke9km7uj8,0,70.2,35.6,2025-05-22T18:29:37.453Z,2025-05-22T19:06:28Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5744308141,286,,5744308137,56,Center,5744308177,233,781,5744308135,10,,5744308139,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848823,782,1,2,70,1,ajtb177oqwawkdwbqhldmq6mx,1,27.4,62.7,2025-05-22T18:29:43.356Z,2025-05-23T17:04:11Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744308405,1,,5744308403,213,0.15,5744308397,140,70.0,5744308391,5,,5745029923,189,,5744308401,212,45.3,5744308399,141,72.9,5744308393,152,,5744308395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978137,842,83,2,70,4,bd4qakf7j0wwie8wke9km7uj8,1,35.9,37.2,2025-05-22T18:29:46.451Z,2025-05-23T17:06:13Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5745032973,399,86mx27krl6c613x6e3t9g3cic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848829,783,50,2,70,5,ajtb177oqwawkdwbqhldmq6mx,1,70.0,71.4,2025-05-22T18:29:47.773Z,2025-05-23T18:11:19Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5744308433,56,Center,5744308435,286,,5745139375,233,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848831,643,7,2,70,5,bd4qakf7j0wwie8wke9km7uj8,1,30.0,28.6,2025-05-22T18:29:47.774Z,2025-05-23T18:11:18Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5745033301,178,,5744308439,285,,5745139367,233,783,5745033299,383,,5744308437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848857,644,1,2,70,6,bd4qakf7j0wwie8wke9km7uj8,1,29.7,34.5,2025-05-22T18:29:48.484Z,2025-05-22T18:29:53Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744308573,212,15.3,5744308575,213,1.53,5744308569,140,30.3,5744308571,141,57.0,5744308567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848867,646,1,2,70,7,bd4qakf7j0wwie8wke9km7uj8,1,30.3,57.0,2025-05-22T18:29:50.061Z,2025-05-22T18:29:55Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5744308629,212,25.1,5744308623,56,Back,5744308625,140,12.6,5744308631,213,2.40,5744308627,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848895,647,1,2,70,13,bd4qakf7j0wwie8wke9km7uj8,1,11.4,90.2,2025-05-22T18:29:55.622Z,2025-05-22T18:30:18Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,1.0,,5744308747,1,,5744308741,141,89.3,5744308737,56,Back,5744309227,210,13,5744308743,212,34.4,5744308745,213,6.27,5744308735,157,,5744308739,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817848941,648,13,2,70,18,bd4qakf7j0wwie8wke9km7uj8,1,42.8,80.3,2025-05-22T18:30:00.334Z,2025-05-23T17:07:19Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5744309259,55,647,5744309255,75,,5744309257,29,,5744309263,102,23.5,5744309275,231,39.7,5744308975,20,,5744308979,153,,5744308921,56,Back,5744309267,215,,5744309271,147,28.5,5745034709,23,5744308919,71,,5744309269,146,5744309265,103,25,5744309273,230,76.6,,,,,,,,90.3,,,
2817848967,785,1,2,70,26,ajtb177oqwawkdwbqhldmq6mx,1,7.7,78.8,2025-05-22T18:30:08.220Z,2025-05-22T18:30:14Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5744309055,56,Back,5744309059,141,80.2,5744309057,140,26.7,5744309063,213,0.05,5744309061,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849019,786,1,2,70,32,ajtb177oqwawkdwbqhldmq6mx,1,29.4,67.3,2025-05-22T18:30:14.339Z,2025-05-22T18:30:20Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744309351,141,67.9,5744309347,56,Back,5744309355,213,0.03,5744309353,212,15.0,5744309349,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849035,787,1,2,70,38,ajtb177oqwawkdwbqhldmq6mx,1,42.8,55.5,2025-05-22T18:30:20.500Z,2025-05-22T18:30:23Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5744309407,56,Back,5744309411,141,78.1,5744309409,140,44.3,5744309413,212,15.4,5744309415,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849061,788,1,2,70,41,ajtb177oqwawkdwbqhldmq6mx,1,53.9,75.7,2025-05-22T18:30:23.299Z,2025-05-22T18:30:26Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744309573,212,9.6,5744309569,140,61.3,5744309575,213,5.65,5744309571,141,67.3,5744309567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849101,789,1,2,70,43,ajtb177oqwawkdwbqhldmq6mx,1,64.2,74.1,2025-05-22T18:30:25.979Z,2025-05-22T18:30:31Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5744309817,56,Left,5744309827,212,13.9,5744309821,140,57.2,5744309829,213,2.13,5744309825,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849109,790,1,2,70,48,ajtb177oqwawkdwbqhldmq6mx,1,61.9,94.5,2025-05-22T18:30:30.852Z,2025-05-22T18:30:33Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744309857,140,57.6,5744309859,141,78.5,5744309855,56,Center,5744309863,213,4.32,5744309861,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849129,791,1,2,70,51,ajtb177oqwawkdwbqhldmq6mx,1,58.7,80.2,2025-05-22T18:30:33.268Z,2025-05-22T18:30:35Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5744309955,141,65.2,5744309951,56,Center,5744309959,213,4.30,5744309957,212,11.1,5744309953,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849161,792,1,2,70,53,ajtb177oqwawkdwbqhldmq6mx,1,54.0,61.1,2025-05-22T18:30:35.420Z,2025-05-22T18:30:39Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744310147,213,4.88,5744310141,140,59.8,5744310139,56,Right,5744310149,1,,5744310143,141,7.9,5744310145,212,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849195,793,1,2,70,57,ajtb177oqwawkdwbqhldmq6mx,1,60.7,13.5,2025-05-22T18:30:39.171Z,2025-05-22T18:30:41Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744310297,213,2.05,5744310291,140,54.6,5744310289,56,Center,5744310295,212,14.0,5744310293,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849211,794,1,2,70,59,ajtb177oqwawkdwbqhldmq6mx,1,55.7,31.2,2025-05-22T18:30:41.643Z,2025-05-22T18:30:43Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744310377,212,10.9,5744310379,213,0.93,5744310371,56,Center,5744310373,140,61.9,5744310375,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849217,795,1,2,71,0,ajtb177oqwawkdwbqhldmq6mx,1,60.7,42.1,2025-05-22T18:30:42.915Z,2025-05-22T18:30:44Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744310397,56,Center,5744310405,213,4.05,5744310403,212,14.6,5744310399,140,52.2,5744310421,156,,5744310401,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849303,796,1,2,71,8,ajtb177oqwawkdwbqhldmq6mx,1,61.3,29.5,2025-05-22T18:30:50.604Z,2025-05-22T19:04:15Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744310859,56,Center,5744310867,213,0.45,5744310861,140,70.7,5744310863,141,36.6,5744310865,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817864075,1054,1,2,71,9,ajtb177oqwawkdwbqhldmq6mx,0,74.6,37.4,2025-05-22T18:30:51.089Z,2025-05-22T19:03:27Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744389125,213,5.58,5744389123,212,3.9,5744389121,141,33.7,5744389119,140,77.4,5744389117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978697,1069,1,2,71,10,ajtb177oqwawkdwbqhldmq6mx,0,67.1,43.2,2025-05-22T18:30:52.093Z,2025-05-23T18:11:14Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5745036461,286,,5745036009,56,Center,5745139183,233,843,5745036459,236,,5745036013,141,38.9,5745036015,212,3.9,5745036017,213,5.42,5745036011,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817978725,843,74,2,71,10,bd4qakf7j0wwie8wke9km7uj8,1,30.5,61.1,2025-05-22T18:30:52.094Z,2025-05-23T18:11:14Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5745036175,56,Back,5745139189,233,1069,5745036177,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849395,650,1,2,71,12,bd4qakf7j0wwie8wke9km7uj8,0,30.1,54.6,2025-05-22T18:30:55.045Z,2025-05-23T17:08:44Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5744311339,56,Back,5744311345,212,10.4,5744311343,141,59.1,5744311337,155,,5744311341,140,39.6,5744311347,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849343,797,61,2,71,14,ajtb177oqwawkdwbqhldmq6mx,1,64.0,33.7,2025-05-22T18:30:57.066Z,2025-05-22T19:20:50Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744311061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849397,798,45,2,71,15,ajtb177oqwawkdwbqhldmq6mx,0,36.5,22.4,2025-05-22T18:30:57.089Z,2025-05-23T18:11:20Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744311353,56,Back,5744311355,285,,5745139481,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817864351,818,3,2,71,15,bd4qakf7j0wwie8wke9km7uj8,1,63.5,77.6,2025-05-22T18:30:57.089Z,2025-05-23T18:11:20Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5745037403,464,,5744390509,56,Center,5744390511,286,,5745139473,233,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849399,651,50,2,71,16,bd4qakf7j0wwie8wke9km7uj8,1,65.0,74.8,2025-05-22T18:30:58.466Z,2025-05-22T19:04:21Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5744311359,286,,5744390851,233,1055,5744311357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817864329,1055,7,2,71,16,ajtb177oqwawkdwbqhldmq6mx,0,35.0,25.2,2025-05-22T18:30:58.467Z,2025-05-23T17:09:19Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744390843,233,651,5745037669,384,,5745037671,178,,5744390385,285,,5744390383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849439,652,1,2,71,18,bd4qakf7j0wwie8wke9km7uj8,1,62.8,77.2,2025-05-22T18:31:00.772Z,2025-05-22T18:31:02Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5744311571,212,17.1,5744311567,140,78.4,5744311573,213,0.28,5744311565,56,Left,5744311569,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849441,653,61,2,71,19,bd4qakf7j0wwie8wke9km7uj8,0,78.4,84.2,2025-05-22T18:31:01.461Z,2025-05-22T19:20:56Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5744311579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849491,800,1,2,71,23,ajtb177oqwawkdwbqhldmq6mx,1,8.0,6.5,2025-05-22T18:31:05.099Z,2025-05-22T18:31:09Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744311857,56,Back,5744311865,212,21.0,5744311863,141,30.6,5744311859,140,20.5,5744311867,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817849531,801,1,2,71,27,ajtb177oqwawkdwbqhldmq6mx,1,20.7,28.0,2025-05-22T18:31:09.683Z,2025-05-22T18:31:15Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744312085,140,31.3,5744312089,212,37.8,5744312083,56,Back,5744312091,213,1.27,5744312087,141,81.1,5744312093,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
