id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value
2797218075,733,1,2,83,32,f1h34qp5zbfl489q8vnkhiq9s,0,40.0,18.8,2025-04-06T13:41:05.675Z,2025-04-06T13:41:08Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5630391319,56,Center,5630391323,141,33.9,5630391317,155,,5630391321,140,79.4,5630391325,212,42.6,5630391327,213,0.24,5630391329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218093,704,1,2,83,35,b8oqgvx1ijeyn6y1cn6929ix4,0,28.6,74.5,2025-04-06T13:41:08.827Z,2025-04-06T13:41:09Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5630391443,212,8.2,5630391433,3,,5630391435,56,Back,5630391447,213,0.65,5630391439,141,81.8,5630391437,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218141,734,1,2,83,37,f1h34qp5zbfl489q8vnkhiq9s,0,75.5,22.7,2025-04-06T13:41:10.593Z,2025-04-06T13:41:11Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5630391685,212,18.8,5630391681,140,86.9,5630391677,56,Center,5630391687,213,0.88,5630391673,3,,5630391683,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218167,705,1,2,83,38,b8oqgvx1ijeyn6y1cn6929ix4,0,14.8,53.7,2025-04-06T13:41:12.154Z,2025-04-06T13:41:12Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630391871,56,Back,5630391875,141,63.4,5630391877,212,6.6,5630391873,140,15.1,5630391869,3,,5630391879,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218189,735,3,2,83,40,f1h34qp5zbfl489q8vnkhiq9s,0,86.5,42.3,2025-04-06T13:41:13.562Z,2025-04-06T14:28:00Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5630391979,286,,5630391977,56,Center,5630392413,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218255,706,7,2,83,40,b8oqgvx1ijeyn6y1cn6929ix4,1,13.5,57.7,2025-04-06T13:41:13.563Z,2025-04-06T14:28:00Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630392361,56,Back,5630392381,233,735,5630392363,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218277,707,1,2,83,43,b8oqgvx1ijeyn6y1cn6929ix4,1,14.4,56.9,2025-04-06T13:41:16.850Z,2025-04-06T13:41:18Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5630392479,213,1.33,5630392473,140,20.1,5630392477,212,25.3,5630392475,141,93.0,5630392471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218295,709,1,2,83,45,b8oqgvx1ijeyn6y1cn6929ix4,1,20.1,93.0,2025-04-06T13:41:18.610Z,2025-04-06T13:41:19Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5630392583,212,7.1,5630392585,213,6.22,5630392581,141,92.3,5630392579,140,26.8,5630392577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218381,710,1,2,83,45,b8oqgvx1ijeyn6y1cn6929ix4,1,26.8,92.3,2025-04-06T13:41:19.434Z,2025-04-06T13:41:23Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5630393055,140,32.6,5630393061,213,5.19,5630393053,56,Back,5630393057,141,74.8,5630393059,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218465,711,1,2,83,49,b8oqgvx1ijeyn6y1cn6929ix4,1,44.7,73.3,2025-04-06T13:41:23.298Z,2025-04-06T13:42:30Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,1.0,5630393481,212,24.2,5630399995,23,,5630393475,56,Center,5630399991,210,16,5630393477,140,67.2,5630393479,141,65.4,5630393483,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219207,712,3,2,83,50,b8oqgvx1ijeyn6y1cn6929ix4,1,90.9,57.3,2025-04-06T13:41:24.211Z,2025-04-06T14:04:12Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5630397663,233,736,5630397631,286,,5630397627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218499,736,45,2,83,50,f1h34qp5zbfl489q8vnkhiq9s,0,9.1,42.7,2025-04-06T13:41:24.211Z,2025-04-06T14:04:13Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5630393665,285,,5630397717,233,712,5630393663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219213,713,16,2,83,51,b8oqgvx1ijeyn6y1cn6929ix4,1,97.1,53.0,2025-04-06T13:41:24.738Z,2025-04-06T13:42:31Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5630400125,102,52.3,5630398653,20,,5630400119,55,711,5630398655,16,,5630400129,214,,5630398661,374,2025-04-06 14:41:24.518,5630400127,103,7.0,5630400115,29,,5630400135,231,5630397653,254,,5630400133,230,98.4,5630398665,375,5630400113,76,,5630400111,23,5630400131,215,,5630397651,56,52.2,83:50.976,,,,Center,
2797219957,737,1,2,85,11,f1h34qp5zbfl489q8vnkhiq9s,1,50.2,49.9,2025-04-06T13:42:45.328Z,2025-04-06T13:42:47Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5630402007,141,36.6,5630402009,212,21.2,5630402013,279,G,5630402005,140,31.9,5630402003,56,Back,5630402011,213,3.58,5630402039,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220091,738,1,2,85,16,f1h34qp5zbfl489q8vnkhiq9s,1,36.7,36.0,2025-04-06T13:42:50.344Z,2025-04-06T13:42:53Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5630402755,56,Back,5630402759,141,76.6,5630402761,212,27.9,5630402757,140,40.2,5630402763,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220203,739,1,2,85,19,f1h34qp5zbfl489q8vnkhiq9s,1,44.4,76.0,2025-04-06T13:42:53.431Z,2025-04-06T13:42:58Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5630403433,56,Back,5630403437,141,44.3,5630403439,212,21.6,5630403441,213,4.68,5630403435,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220299,740,1,2,85,24,f1h34qp5zbfl489q8vnkhiq9s,1,39.6,38.6,2025-04-06T13:42:57.968Z,2025-04-06T13:43:02Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5630403957,213,0.37,5630403953,141,49.4,5630403949,56,Center,5630403951,140,57.7,5630403955,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220313,741,1,2,85,29,f1h34qp5zbfl489q8vnkhiq9s,1,57.7,51.8,2025-04-06T13:43:02.583Z,2025-04-06T13:43:03Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,,5630404077,140,50.1,5630404081,141,50.6,5630404085,213,3.24,5630404073,56,Center,5630404083,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220339,742,1,2,85,29,f1h34qp5zbfl489q8vnkhiq9s,1,50.8,49.9,2025-04-06T13:43:03.527Z,2025-04-06T13:43:05Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5630404239,56,Back,5630404247,213,2.15,5630404243,141,80.9,5630404241,140,37.8,5630404245,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220415,743,1,2,85,31,f1h34qp5zbfl489q8vnkhiq9s,1,37.1,81.1,2025-04-06T13:43:04.791Z,2025-04-06T13:43:09Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5630404625,140,75.5,5630404633,1,,5630404629,212,40.4,5630404627,141,84.5,5630404631,213,0.06,5630404623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220423,744,61,2,85,35,f1h34qp5zbfl489q8vnkhiq9s,0,76.5,81.5,2025-04-06T13:43:08.967Z,2025-04-06T13:43:09Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5630404661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220421,714,4,2,85,35,b8oqgvx1ijeyn6y1cn6929ix4,1,21.0,14.8,2025-04-06T13:43:09.306Z,2025-04-06T14:28:16Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5630404763,56,Back,5630404767,265,,5630405079,233,745,5630404765,152,,5630404771,285,,5630404761,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220457,745,4,2,85,35,f1h34qp5zbfl489q8vnkhiq9s,0,79.0,85.2,2025-04-06T13:43:09.307Z,2025-04-06T14:28:17Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5630405057,286,,5630405053,265,,5630405049,56,Left,5630405047,13,,5630405051,152,,5630405117,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221153,715,1,2,86,7,b8oqgvx1ijeyn6y1cn6929ix4,0,25.5,22.1,2025-04-06T13:43:40.987Z,2025-04-06T13:43:46Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5630408499,213,6.15,5630408483,5,,5630408497,212,49.8,5630408495,141,12.3,5630408501,1,,5630408491,56,Right,5630408487,157,,5630408493,140,72.5,5630408489,152,,,,,,,,,,,,,,,,,,,,,,,,,
2797221189,746,1,2,86,12,f1h34qp5zbfl489q8vnkhiq9s,0,23.6,89.0,2025-04-06T13:43:45.838Z,2025-04-06T13:43:49Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5630408685,56,Back,5630408691,212,10.1,5630408689,141,80.3,5630408693,213,5.66,5630408683,3,,5630408687,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221217,716,44,2,86,14,b8oqgvx1ijeyn6y1cn6929ix4,1,69.4,22.3,2025-04-06T13:43:48.341Z,2025-04-06T14:04:25Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5630408935,233,747,5630408827,56,Center,5630408829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221195,747,44,2,86,14,f1h34qp5zbfl489q8vnkhiq9s,0,30.6,77.7,2025-04-06T13:43:48.342Z,2025-04-06T14:04:26Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5630408985,233,716,5630408701,56,Back,5630408703,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221227,717,61,2,86,15,b8oqgvx1ijeyn6y1cn6929ix4,1,71.4,26.7,2025-04-06T13:43:49.018Z,2025-04-06T14:07:00Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5630408899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221281,718,1,2,86,17,b8oqgvx1ijeyn6y1cn6929ix4,1,71.4,26.7,2025-04-06T13:43:50.961Z,2025-04-06T13:43:53Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5630409191,212,6.8,5630409185,140,77.2,5630409183,56,Center,5630409187,141,22.4,5630409193,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221291,719,3,2,86,19,b8oqgvx1ijeyn6y1cn6929ix4,0,73.9,19.0,2025-04-06T13:43:52.818Z,2025-04-06T14:28:01Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5630409235,286,,5630409233,56,Right,5630409459,233,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221307,748,7,2,86,19,f1h34qp5zbfl489q8vnkhiq9s,1,26.1,81.0,2025-04-06T13:43:52.819Z,2025-04-06T14:28:01Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5630409431,233,719,5630409375,285,,5630409373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221331,749,1,2,86,20,f1h34qp5zbfl489q8vnkhiq9s,1,31.7,85.3,2025-04-06T13:43:54.502Z,2025-04-06T13:45:39Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5630409549,212,1.7,5630409547,141,84.4,5630409543,56,Back,5630409551,213,3.51,5630409545,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221373,751,1,2,86,22,f1h34qp5zbfl489q8vnkhiq9s,1,29.6,83.8,2025-04-06T13:43:56.014Z,2025-04-06T13:43:59Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5630409831,212,22.3,5630409829,141,65.1,5630409833,213,5.68,5630409821,56,Back,5630409825,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221419,752,1,2,86,25,f1h34qp5zbfl489q8vnkhiq9s,1,47.7,67.5,2025-04-06T13:43:59.526Z,2025-04-06T13:44:03Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,,5630410111,212,23.4,5630410105,56,Left,5630410107,140,63.7,5630410113,213,0.77,5630410109,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221501,753,1,2,86,32,f1h34qp5zbfl489q8vnkhiq9s,1,78.3,88.3,2025-04-06T13:44:06.190Z,2025-04-06T13:44:07Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5630410613,140,91.6,5630410615,141,90.8,5630410611,56,Left,5630410619,213,0.12,5630410617,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221515,754,3,2,86,34,f1h34qp5zbfl489q8vnkhiq9s,0,90.0,91.8,2025-04-06T13:44:07.639Z,2025-04-06T14:28:02Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5630410967,233,720,5630410709,286,,5630410707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221541,720,7,2,86,34,b8oqgvx1ijeyn6y1cn6929ix4,1,10.0,8.2,2025-04-06T13:44:07.640Z,2025-04-06T14:28:02Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5630410905,233,754,5630410857,56,Back,5630410859,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221643,722,1,2,86,38,b8oqgvx1ijeyn6y1cn6929ix4,1,2.7,7.3,2025-04-06T13:44:11.651Z,2025-04-06T13:44:14Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5630411381,212,25.4,5630411375,56,Back,5630411383,213,6.24,5630411373,155,,5630411377,140,26.9,5630411379,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221657,723,1,2,86,40,b8oqgvx1ijeyn6y1cn6929ix4,0,27.8,5.5,2025-04-06T13:44:14.306Z,2025-04-06T13:44:16Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5630411643,236,,5630411453,212,5.7,5630411451,141,5.5,5630411455,213,0.00,5630411647,233,755,5630411449,140,33.2,5630411655,286,,5630411447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221677,755,74,2,86,40,f1h34qp5zbfl489q8vnkhiq9s,1,74.4,87.4,2025-04-06T13:44:14.307Z,2025-04-06T14:04:33Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5630411701,233,723,5630411583,285,,5630411581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221759,757,1,2,86,44,f1h34qp5zbfl489q8vnkhiq9s,0,65.3,91.2,2025-04-06T13:44:18.021Z,2025-04-06T14:04:35Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5630412077,140,70.8,5630412073,56,Left,5630412083,141,100.0,5630412087,212,9.1,5630412091,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222117,724,5,2,86,44,b8oqgvx1ijeyn6y1cn6929ix4,1,27.1,-1.6,2025-04-06T13:44:18.132Z,2025-04-06T14:03:50Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5630414021,56,Back,5630414025,347,,5630414113,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221769,758,5,2,86,44,f1h34qp5zbfl489q8vnkhiq9s,0,72.9,101.6,2025-04-06T13:44:18.132Z,2025-04-06T14:03:50Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5630412143,347,,5630414165,233,724,5630412141,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222181,725,1,2,87,5,b8oqgvx1ijeyn6y1cn6929ix4,0,27.2,0.0,2025-04-06T13:44:38.897Z,2025-04-06T13:44:41Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630414377,212,38.6,5630414373,140,63.3,5630414369,107,,5630414379,213,0.20,5630414381,1,,5630414371,56,Right,5630414375,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222245,759,12,2,87,8,f1h34qp5zbfl489q8vnkhiq9s,1,34.7,89.6,2025-04-06T13:44:42.273Z,2025-04-06T13:44:48Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5630414681,212,6.3,5630414675,56,Back,5630414677,140,40.7,5630414679,141,89.0,5630414683,213,6.22,5630414697,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222285,726,1,2,87,10,b8oqgvx1ijeyn6y1cn6929ix4,1,63.3,9.7,2025-04-06T13:44:43.906Z,2025-04-06T13:44:44Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5630414921,56,Right,5630414925,141,8.0,5630414923,140,68.6,5630414927,212,5.7,5630414929,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222381,727,1,2,87,11,b8oqgvx1ijeyn6y1cn6929ix4,1,68.6,8.0,2025-04-06T13:44:44.746Z,2025-04-06T13:44:49Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5630415381,212,7.8,5630415375,56,Right,5630415377,140,70.0,5630415383,213,1.38,5630415379,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222453,761,83,2,87,12,f1h34qp5zbfl489q8vnkhiq9s,0,36.8,66.2,2025-04-06T13:44:45.751Z,2025-04-06T13:47:07Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5630430833,399,8h3cyhuw5049gcxrsld3rw1ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222357,760,83,2,87,14,f1h34qp5zbfl489q8vnkhiq9s,0,28.3,84.7,2025-04-06T13:44:47.796Z,2025-04-06T13:44:53Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5630415857,399,8h3cyhuw5049gcxrsld3rw1ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222457,728,1,2,87,15,b8oqgvx1ijeyn6y1cn6929ix4,1,65.4,15.5,2025-04-06T13:44:49.211Z,2025-04-06T13:44:53Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5630415803,155,,5630415811,212,30.7,5630415813,213,2.09,5630415809,141,54.8,5630415807,140,51.0,5630415805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222531,729,1,2,87,21,b8oqgvx1ijeyn6y1cn6929ix4,1,54.9,68.1,2025-04-06T13:44:54.641Z,2025-04-06T13:44:56Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5630416163,212,13.2,5630416157,56,Left,5630416161,141,86.3,5630416159,140,59.4,5630416165,213,1.21,5630416155,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222559,730,1,2,87,23,b8oqgvx1ijeyn6y1cn6929ix4,1,61.0,90.3,2025-04-06T13:44:56.721Z,2025-04-06T13:44:58Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5630416313,213,5.06,5630416309,141,82.3,5630416307,140,62.9,5630416305,56,Left,5630416311,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222603,731,1,2,87,24,b8oqgvx1ijeyn6y1cn6929ix4,1,60.4,86.9,2025-04-06T13:44:58.409Z,2025-04-06T13:45:01Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5630416593,141,75.4,5630416597,213,3.84,5630416589,56,Center,5630416595,212,12.2,5630416591,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222647,732,1,2,87,27,b8oqgvx1ijeyn6y1cn6929ix4,1,56.5,69.3,2025-04-06T13:45:01.033Z,2025-04-06T13:45:02Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5630416877,213,4.53,5630416869,56,Center,5630416873,141,46.4,5630416875,212,15.8,5630416871,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222721,733,1,2,87,29,b8oqgvx1ijeyn6y1cn6929ix4,1,54.5,46.6,2025-04-06T13:45:02.705Z,2025-04-06T13:45:05Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5630417219,212,12.3,5630417217,141,34.5,5630417213,56,Back,5630417215,140,45.8,5630417221,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222843,734,1,2,87,31,b8oqgvx1ijeyn6y1cn6929ix4,1,46.0,30.3,2025-04-06T13:45:05.355Z,2025-04-06T13:45:12Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5630417809,155,,5630417821,212,35.6,5630417825,1,,5630417823,213,0.19,5630417819,141,40.3,5630417815,140,79.3,5630417811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222879,735,1,2,87,38,b8oqgvx1ijeyn6y1cn6929ix4,1,87.1,38.3,2025-04-06T13:45:11.921Z,2025-04-06T13:47:00Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,1.0,,5630418023,140,79.5,5630430043,154,,5630418029,213,2.54,5630418027,212,9.7,5630418025,141,46.3,5630430041,210,15,5630418021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222887,736,15,2,87,39,b8oqgvx1ijeyn6y1cn6929ix4,1,81.0,45.2,2025-04-06T13:45:13.529Z,2025-04-06T13:47:01Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5630430101,230,98.0,5630430095,146,88.4,5630430097,147,48.6,5630430083,102,53.9,5630430075,29,,5630429589,20,,5630429593,82,,5630430079,55,735,5630430077,154,5630418055,22,,5630430091,328,,5630430105,231,5630418059,56,Center,5630430073,76,5630418057,18,,5630430093,139,,52.5,,5630430087,103,,19
2797222911,737,61,2,87,41,b8oqgvx1ijeyn6y1cn6929ix4,1,79.5,46.3,2025-04-06T13:45:15.210Z,2025-04-06T13:46:06Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5630424221,228,,5630418177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222999,738,43,2,87,44,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-06T13:45:17.610Z,2025-04-06T13:45:37Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5630418707,213,0.00,5630421109,144,1,5630418701,140,88.8,5630418705,212,0,5630418697,3,0,5630418703,141,58.8,5630418699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222977,762,4,2,87,44,f1h34qp5zbfl489q8vnkhiq9s,1,10.8,41.2,2025-04-06T13:45:17.980Z,2025-04-06T14:28:17Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5630418613,152,,5630418609,13,,5630418615,265,,5630419245,233,739,5630418611,56,Back,5630418617,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223013,739,4,2,87,44,b8oqgvx1ijeyn6y1cn6929ix4,0,89.2,58.8,2025-04-06T13:45:17.981Z,2025-04-06T14:28:17Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5630419195,56,Center,5630419197,152,,5630419199,265,,5630419193,13,,5630419201,286,,5630419317,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223911,742,18,2,88,15,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-06T13:45:49.189Z,2025-04-06T13:46:40Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5630423663,59,17,5630423783,55,743,5630423661,44,Forward,5630423659,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223927,743,19,2,88,15,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-06T13:45:49.190Z,2025-04-06T14:51:36Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5630423753,59,19,5630779663,292,7,5630427895,293,5,5630423751,145,10,5630423755,44,Midfielder,5630423757,55,742,5630423747,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223795,740,18,2,88,24,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-06T13:45:58.467Z,2025-04-06T13:46:25Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5630422987,42,,5630422989,44,Midfielder,5630422991,59,18,5630423131,55,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223807,741,19,2,88,24,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-06T13:45:58.468Z,2025-04-06T14:51:39Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5630423051,59,33,5630423055,44,Midfielder,5630423049,145,11,5630423059,55,740,5630426223,293,4,5630780523,292,7,5630423043,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
