id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2738647645,750,1,2,88,59,8cfkisxf1fkxdqtt6tx1tup48,1,52.5,85.6,2024-10-25T18:44:52.571Z,2024-10-28T00:32:39Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5311284227,213,3.19,5311284223,141,84.2,5311284221,140,33.3,5311284219,56,Back,5311284225,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738647693,751,1,2,89,2,8cfkisxf1fkxdqtt6tx1tup48,1,32.0,86.6,2024-10-25T18:44:55.171Z,2024-10-28T00:32:39Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5311284477,141,61.4,5311284481,213,4.06,5311284479,212,21.6,5311284471,56,Back,5311284475,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738647707,752,1,2,89,5,8cfkisxf1fkxdqtt6tx1tup48,1,19.4,61.5,2024-10-25T18:44:58.115Z,2024-10-28T00:32:38Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5311284555,141,56.4,5311284559,213,5.98,5311284551,56,Back,5311284553,140,29.8,5311284557,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738647785,753,1,2,89,6,8cfkisxf1fkxdqtt6tx1tup48,1,30.0,56.4,2024-10-25T18:44:59.179Z,2024-10-28T00:40:50Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5311284975,141,25.8,5311284971,56,Back,5311284973,140,32.1,5311284977,212,20.9,5311284979,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738647915,754,1,2,89,10,8cfkisxf1fkxdqtt6tx1tup48,0,32.1,25.6,2024-10-25T18:45:03.524Z,2024-10-28T00:32:38Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5311285675,1,,5311285665,212,38.1,5311285657,140,68.4,5311285661,141,25.8,5311285669,213,0.00,5311285653,56,Center,5311285651,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738647863,785,44,2,89,13,b8oqgvx1ijeyn6y1cn6929ix4,1,30.0,69.1,2024-10-25T18:45:06.485Z,2024-10-28T00:32:14Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5311285379,56,Back,5311285381,285,,5311285895,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738647933,755,44,2,89,13,8cfkisxf1fkxdqtt6tx1tup48,0,70.0,30.9,2024-10-25T18:45:06.486Z,2024-10-28T00:46:57Z,45b72f8szmqnv8tz06j7mj1wq,P. Weah,,,5311285775,56,Center,5311285927,233,785,5311285777,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738647927,786,1,2,89,14,b8oqgvx1ijeyn6y1cn6929ix4,1,28.0,60.6,2024-10-25T18:45:06.943Z,2024-10-28T00:32:14Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5311285749,212,14.1,5311285743,140,34.8,5311285741,56,Back,5311285739,3,,5311285745,141,78.4,5311285753,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648065,788,1,2,89,16,b8oqgvx1ijeyn6y1cn6929ix4,1,33.8,77.3,2024-10-25T18:45:09.797Z,2024-10-28T00:32:13Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5311286527,1,,5311286521,212,36.5,5311286523,213,0.34,5311286515,140,66.6,5311286519,141,95.1,5311286511,155,,5311286513,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648093,789,1,2,89,21,b8oqgvx1ijeyn6y1cn6929ix4,1,69.8,92.7,2024-10-25T18:45:14.613Z,2024-10-28T00:32:13Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5311286671,56,Left,5311286677,212,8.7,5311286673,140,61.5,5311286679,213,3.19,5311286675,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648145,790,1,2,89,22,b8oqgvx1ijeyn6y1cn6929ix4,1,62.4,91.8,2024-10-25T18:45:15.589Z,2024-10-28T00:32:13Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311286889,140,70.0,5311286897,213,0.20,5311286887,56,Left,5311286891,141,94.2,5311286893,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648321,791,1,2,89,24,b8oqgvx1ijeyn6y1cn6929ix4,1,70.3,94.2,2024-10-25T18:45:17.685Z,2024-10-28T00:32:13Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5311287889,141,96.6,5311287891,212,6.9,5311287887,140,63.9,5311287895,213,2.90,5311287885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648359,792,1,2,89,27,b8oqgvx1ijeyn6y1cn6929ix4,1,63.7,93.8,2024-10-25T18:45:20.917Z,2024-10-28T00:42:15Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311288063,212,6.9,5311288057,56,Left,5311288061,141,84.5,5311288065,213,4.29,5311288059,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648511,793,1,2,89,28,b8oqgvx1ijeyn6y1cn6929ix4,1,60.8,84.5,2024-10-25T18:45:21.382Z,2024-10-28T00:42:26Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5311288929,155,,5311288937,212,34.2,5311288941,1,,5311288935,141,83.5,5311288939,213,6.26,5311288933,140,93.4,5311288931,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648521,794,50,2,89,36,b8oqgvx1ijeyn6y1cn6929ix4,1,88.6,77.9,2024-10-25T18:45:29.686Z,2024-10-28T00:43:25Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5311288987,56,Center,5311289233,233,756,5311288991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648541,756,7,2,89,36,8cfkisxf1fkxdqtt6tx1tup48,1,11.4,22.1,2024-10-25T18:45:29.687Z,2024-10-28T00:43:28Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5311289167,233,794,5311289049,56,Back,5311289051,285,,5321790279,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648623,758,1,2,89,38,8cfkisxf1fkxdqtt6tx1tup48,1,19.9,11.7,2024-10-25T18:45:31.258Z,2024-10-28T00:45:05Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5311289529,140,30.2,5311289533,212,12.0,5311289531,141,19.5,5311289591,233,795,5311289535,213,0.46,5311289527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648701,759,50,2,89,40,8cfkisxf1fkxdqtt6tx1tup48,1,32.5,27.3,2024-10-25T18:45:33.393Z,2024-10-28T01:05:23Z,45b72f8szmqnv8tz06j7mj1wq,P. Weah,,,5321853245,233,796,5311289917,56,Back,5321794263,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648677,796,7,2,89,40,b8oqgvx1ijeyn6y1cn6929ix4,0,67.5,72.7,2024-10-25T18:45:33.394Z,2024-10-28T01:05:22Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5321794425,383,,5321853229,233,759,5321853233,286,,5321793955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648591,795,43,2,89,42,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-25T18:45:35.259Z,2024-10-28T00:44:46Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5311289651,233,758,5321795743,144,74,5311289341,56,Left,5311289343,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648781,760,1,2,89,43,8cfkisxf1fkxdqtt6tx1tup48,1,30.6,37.2,2024-10-25T18:45:35.962Z,2024-10-28T00:45:47Z,69h930ebovyl7rut5dz4r2iok,M. Khan,1.0,,5311290745,1,,5311290359,140,56.1,5311290365,213,0.79,5311291703,210,13,5311290363,212,38.1,5311290357,56,Center,5311290361,141,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738648923,761,13,2,89,51,8cfkisxf1fkxdqtt6tx1tup48,1,73.5,59.3,2024-10-25T18:45:44.630Z,2024-10-28T00:46:10Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5311291779,231,50.4,5311291189,18,,5311291777,230,98.2,5311291767,55,760,5311291491,20,,5311291187,22,,5311291191,56,Center,5311291771,102,58.3,5311291763,83,,5311291773,103,5311291765,29,,5311291775,215,,9.7,,,,,,,,,,,,,,
2738648935,762,5,2,89,55,8cfkisxf1fkxdqtt6tx1tup48,0,101.2,58.6,2024-10-25T18:45:48.758Z,2024-10-28T00:46:17Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5311291245,346,,5311295111,233,797,5311291243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738649621,797,5,2,89,55,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.2,41.4,2024-10-25T18:45:48.758Z,2024-10-28T00:46:15Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5311295081,233,762,5311294965,56,Back,5311294967,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655363,800,70,2,90,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-25T18:45:52.920Z,2024-10-28T00:45:20Z,,,,,5311326293,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650095,763,27,2,90,27,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-25T18:46:20.606Z,2024-10-28T00:46:35Z,,,,,5311541487,233,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738649623,798,27,2,90,27,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-25T18:46:20.606Z,2024-10-28T00:32:11Z,,,,,5311294977,53,9ircna8pbskreztmy1wiqwx9m,5311541529,233,763,5311294975,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650627,764,28,2,91,8,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-25T18:47:01.435Z,2024-10-28T00:47:23Z,,,,,5311300339,233,799,5311300267,55,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650569,799,28,2,91,8,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-25T18:47:01.435Z,2024-10-28T00:47:25Z,,,,,5311299943,55,798,5311300371,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650719,800,18,2,91,9,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-25T18:47:02.321Z,2024-10-28T00:47:18Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5311300767,59,17,5311300763,41,,5311300901,55,801,5311300765,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650735,801,19,2,91,9,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-25T18:47:02.322Z,2024-10-28T00:47:18Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5311300831,44,Forward,5311300833,55,800,5311300827,145,10,5311300829,59,12,5311307797,292,9,5311304291,293,2,5311300823,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650905,802,1,2,91,22,b8oqgvx1ijeyn6y1cn6929ix4,0,4.8,38.8,2024-10-25T18:47:14.930Z,2024-10-28T00:47:34Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5311301727,1,,5311301717,56,Center,5311301731,74,,5311301715,124,,5311301723,212,60.7,5311301721,141,33.1,5311301725,213,6.22,5311301719,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650879,765,44,2,91,26,8cfkisxf1fkxdqtt6tx1tup48,1,36.8,64.9,2024-10-25T18:47:19.356Z,2024-10-28T00:47:45Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5311301627,285,,5311301621,56,Back,5311301963,233,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650915,803,44,2,91,26,b8oqgvx1ijeyn6y1cn6929ix4,0,63.2,35.1,2024-10-25T18:47:19.357Z,2024-10-28T00:47:43Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5311301787,286,,5311302029,233,765,5311301785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650981,766,1,2,91,27,8cfkisxf1fkxdqtt6tx1tup48,0,35.7,61.4,2024-10-25T18:47:20.875Z,2024-10-28T00:47:55Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5311302155,141,60.2,5311302153,140,58.9,5311302151,56,Center,5311302149,3,,5311302157,212,24.4,5311302161,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650991,804,44,2,91,29,b8oqgvx1ijeyn6y1cn6929ix4,1,39.0,36.2,2024-10-25T18:47:22.905Z,2024-10-28T00:48:10Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5311302209,56,Back,5311302379,233,767,5311302211,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738650999,767,44,2,91,29,8cfkisxf1fkxdqtt6tx1tup48,0,61.0,63.8,2024-10-25T18:47:22.906Z,2024-10-28T00:48:13Z,45b72f8szmqnv8tz06j7mj1wq,P. Weah,,,5311302445,233,804,5311302245,56,Center,5311302247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651045,805,1,2,91,30,b8oqgvx1ijeyn6y1cn6929ix4,1,35.3,30.3,2024-10-25T18:47:23.554Z,2024-10-28T00:49:28Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5311302525,141,28.3,5311302519,3,,5311302529,213,6.10,5311302523,140,42.2,5311302527,212,7.4,5311302521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651053,806,1,2,91,31,b8oqgvx1ijeyn6y1cn6929ix4,0,42.2,28.3,2024-10-25T18:47:24.775Z,2024-10-28T00:48:47Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5311302559,157,,5311302567,212,28.0,5311302569,213,0.01,5311302571,1,,5311302561,56,Center,5311302563,140,68.9,5311302565,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651115,768,61,2,91,34,8cfkisxf1fkxdqtt6tx1tup48,0,31.1,68.7,2024-10-25T18:47:27.323Z,2024-10-28T00:49:45Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5311302901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651131,807,61,2,91,35,b8oqgvx1ijeyn6y1cn6929ix4,1,67.5,32.1,2024-10-25T18:47:28.258Z,2024-10-28T00:49:48Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5311302965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651159,808,61,2,91,36,b8oqgvx1ijeyn6y1cn6929ix4,1,67.5,33.0,2024-10-25T18:47:29.306Z,2024-10-28T00:50:04Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5311303091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651221,809,3,2,91,37,b8oqgvx1ijeyn6y1cn6929ix4,0,72.7,42.7,2024-10-25T18:47:30.082Z,2024-10-28T00:50:53Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5311303449,286,,5321814921,465,,5311303445,56,Center,5311303611,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651229,769,7,2,91,37,8cfkisxf1fkxdqtt6tx1tup48,1,27.3,57.3,2024-10-25T18:47:30.083Z,2024-10-28T00:50:55Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5311303595,233,809,5311303507,285,,5321815219,385,,5311303505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651291,771,1,2,91,42,8cfkisxf1fkxdqtt6tx1tup48,1,38.6,67.9,2024-10-25T18:47:35.243Z,2024-10-28T00:51:07Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5311303811,140,32.0,5311303817,213,2.31,5311303813,141,79.1,5311303809,56,Back,5311303815,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651397,772,4,2,91,49,8cfkisxf1fkxdqtt6tx1tup48,1,64.9,91.4,2024-10-25T18:47:42.114Z,2024-10-28T00:51:26Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5311304391,286,,5311304869,233,810,5311304387,152,,5311893129,295,,5311304383,13,,5311304385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651479,810,4,2,91,49,b8oqgvx1ijeyn6y1cn6929ix4,0,35.1,8.6,2024-10-25T18:47:42.115Z,2024-10-28T00:32:08Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5311304895,233,772,5311304815,56,Back,5311305891,55,811,5311304819,152,,5311304825,285,,5311893025,295,,5311304813,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651509,811,17,2,91,57,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-25T18:47:50.914Z,2024-10-28T00:32:08Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5311305845,13,243,5311305839,31,,5311305847,55,810,5311305843,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651885,773,1,2,92,16,8cfkisxf1fkxdqtt6tx1tup48,0,68.8,90.5,2024-10-25T18:48:09.083Z,2024-10-28T00:51:44Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5311307065,155,,5311307075,212,34.1,5311307071,140,87.3,5311307063,5,,5311307073,141,49.3,5311307069,56,Center,5311307079,1,,5311307067,152,,5311307077,213,5.32,,,,,,,,,,,,,,,,,,,,,,,
2738651901,812,44,2,92,19,b8oqgvx1ijeyn6y1cn6929ix4,1,14.4,48.7,2024-10-25T18:48:12.097Z,2024-10-28T00:51:58Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5311307161,56,Back,5311307163,285,,5311307299,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651891,774,44,2,92,19,8cfkisxf1fkxdqtt6tx1tup48,0,85.6,51.3,2024-10-25T18:48:12.098Z,2024-10-28T00:52:00Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5311307101,286,,5311307099,56,Center,5311307327,233,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738651909,813,12,2,92,20,b8oqgvx1ijeyn6y1cn6929ix4,1,13.5,51.5,2024-10-25T18:48:13.082Z,2024-10-28T01:07:35Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5311307189,141,83.8,5311307185,56,Back,5311307187,140,41.4,5311307193,213,0.64,5311307191,212,36.6,5311307227,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652131,775,1,2,92,23,8cfkisxf1fkxdqtt6tx1tup48,1,63.0,18.5,2024-10-25T18:48:16.186Z,2024-10-28T00:52:26Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5311308385,56,Back,5311308403,1,,5311308395,212,49.6,5311308391,141,29.5,5311308399,213,2.99,5311308387,140,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652201,776,1,2,92,35,8cfkisxf1fkxdqtt6tx1tup48,0,22.1,42.4,2024-10-25T18:48:28.108Z,2024-10-28T00:52:41Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5311308757,141,59.0,5311308763,1,,5311308761,213,0.15,5311308755,140,91.3,5311308759,212,73.5,5311308753,56,Center,5311308751,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652225,814,52,2,92,45,b8oqgvx1ijeyn6y1cn6929ix4,1,9.8,37.2,2024-10-25T18:48:38.907Z,2024-10-28T00:52:52Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5321821215,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652519,815,1,2,92,54,b8oqgvx1ijeyn6y1cn6929ix4,1,13.6,28.6,2024-10-25T18:48:47.353Z,2024-10-28T00:53:01Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5311310465,212,43.9,5311310463,141,29.1,5311310461,140,55.4,5311310469,1,,5311310455,199,,5311310467,213,0.01,5311310459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652529,816,61,2,92,58,b8oqgvx1ijeyn6y1cn6929ix4,1,55.4,29.1,2024-10-25T18:48:51.351Z,2024-10-28T00:53:24Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5311310505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652567,817,50,2,93,1,b8oqgvx1ijeyn6y1cn6929ix4,1,42.0,8.4,2024-10-25T18:48:54Z,2024-10-28T00:53:40Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5311310679,286,,5311310759,233,777,5311310677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652553,777,7,2,93,1,8cfkisxf1fkxdqtt6tx1tup48,0,58.0,91.6,2024-10-25T18:48:54.001Z,2024-10-28T00:53:39Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5311310607,285,,5321823321,384,,5311310725,233,817,5311310605,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652613,818,1,2,93,3,b8oqgvx1ijeyn6y1cn6929ix4,1,45.3,25.6,2024-10-25T18:48:56.121Z,2024-10-28T00:53:47Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311310947,141,40.1,5311310951,213,2.04,5311310943,56,Back,5311310949,212,11.1,5311310945,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652641,819,1,2,93,4,b8oqgvx1ijeyn6y1cn6929ix4,0,40.5,40.1,2024-10-25T18:48:57.378Z,2024-10-28T00:53:53Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5311311113,213,6.25,5311311105,56,Center,5311311111,212,39.5,5311311109,141,38.0,5311311115,1,,5311311107,140,78.1,5311311103,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652659,778,59,2,93,7,8cfkisxf1fkxdqtt6tx1tup48,1,25.4,68.8,2024-10-25T18:49:00.050Z,2024-10-28T00:54:00Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5311311207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652665,779,12,2,93,8,8cfkisxf1fkxdqtt6tx1tup48,1,25.4,68.8,2024-10-25T18:49:01.553Z,2024-10-28T00:54:03Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5311311221,56,Back,5311311223,140,36.4,5311311227,212,13.0,5311311273,15,,5311311231,213,0.48,5311311225,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652705,780,61,2,93,9,8cfkisxf1fkxdqtt6tx1tup48,1,35.6,78.7,2024-10-25T18:49:02.682Z,2024-10-28T00:54:10Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5311311477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652757,781,4,2,93,12,8cfkisxf1fkxdqtt6tx1tup48,1,57.1,71.8,2024-10-25T18:49:05.698Z,2024-10-28T00:54:25Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5311311759,56,Center,5311311761,152,,5311311757,13,,5311312349,295,,5311311855,233,820,5311311765,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652763,820,4,2,93,12,b8oqgvx1ijeyn6y1cn6929ix4,0,42.9,28.2,2024-10-25T18:49:05.699Z,2024-10-28T00:32:05Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5311311883,233,781,5311311819,13,,5311312427,295,,5311311821,56,Back,5311311823,152,,5311311827,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653103,782,1,2,93,36,8cfkisxf1fkxdqtt6tx1tup48,0,55.4,72.6,2024-10-25T18:49:29.091Z,2024-10-28T00:54:40Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5311313927,212,47.0,5311313917,155,,5311313931,213,5.59,5311313933,1,,5311313915,5,,5311313921,56,Center,5311313923,140,89.8,5311313925,141,28.3,5311313919,152,,,,,,,,,,,,,,,,,,,,,,,,
2738653145,821,12,2,93,41,b8oqgvx1ijeyn6y1cn6929ix4,1,11.6,66.3,2024-10-25T18:49:34.279Z,2024-10-28T01:07:47Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5311314115,213,0.51,5311314151,15,,5311314109,140,34.3,5311314113,212,27.2,5311314111,141,85.7,5311314107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653213,783,1,2,93,44,8cfkisxf1fkxdqtt6tx1tup48,0,76.2,3.3,2024-10-25T18:49:37.738Z,2024-10-28T00:55:41Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5311314499,213,0.71,5321828695,224,,5311314755,286,,5311314751,233,822,5311314497,212,1.2,5311314481,155,,5311314749,236,,5311314485,56,Right,5311314493,141,4.5,5311314489,140,5311314477,2,,5321828697,20,,77.1,,,,,,,,,,,,,,
2738653251,822,12,2,93,44,b8oqgvx1ijeyn6y1cn6929ix4,1,28.9,90.9,2024-10-25T18:49:37.838Z,2024-10-28T00:32:05Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5311314801,233,783,5311314719,56,Back,5311314717,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
