id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2742608927,761,1,2,87,5,bd4qakf7j0wwie8wke9km7uj8,1,51.8,58.8,2024-11-02T13:46:34.192Z,2024-11-02T13:46:37Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332943769,140,38.6,5332943771,141,65.5,5332943773,212,14.6,5332943767,56,Back,5332943775,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742608977,762,1,2,87,8,bd4qakf7j0wwie8wke9km7uj8,1,42.6,68.4,2024-11-02T13:46:37.169Z,2024-11-02T13:46:41Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332944047,56,Center,5332944057,1,,5332944051,141,34.0,5332944049,140,71.3,5332944045,155,,5332944053,212,38.1,5332944055,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742608981,763,44,2,87,12,bd4qakf7j0wwie8wke9km7uj8,1,68.5,38.7,2024-11-02T13:46:41.456Z,2024-11-02T14:34:03Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5332944151,233,797,5332944075,286,,5332944073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742608989,797,44,2,87,12,b8oqgvx1ijeyn6y1cn6929ix4,0,31.5,61.3,2024-11-02T13:46:41.457Z,2024-11-02T14:34:03Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332944173,233,763,5332944107,56,Back,5332944109,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609021,764,1,2,87,13,bd4qakf7j0wwie8wke9km7uj8,0,71.4,33.9,2024-11-02T13:46:41.632Z,2024-11-02T13:46:43Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5332944225,141,32.7,5332944223,140,88.8,5332944229,213,6.24,5332944219,168,,5332944221,56,Center,5332944227,212,18.3,5332944217,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609059,798,1,2,87,15,b8oqgvx1ijeyn6y1cn6929ix4,1,14.9,62.1,2024-11-02T13:46:44.119Z,2024-11-02T13:46:46Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332944445,140,15.1,5332944449,212,11.5,5332944443,56,Back,5332944447,141,45.2,5332944451,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609063,799,1,2,87,18,b8oqgvx1ijeyn6y1cn6929ix4,0,15.1,45.2,2024-11-02T13:46:46.657Z,2024-11-02T13:46:47Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5332944487,141,75.7,5332944485,140,40.9,5332944483,56,Back,5332944493,1,,5332944489,212,34.1,5332944481,157,,5332944491,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609081,765,12,2,87,19,bd4qakf7j0wwie8wke9km7uj8,1,55.1,20.0,2024-11-02T13:46:48.072Z,2024-11-02T13:46:49Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332944593,140,63.7,5332944589,56,Right,5332944633,15,,5332944657,167,,5332944597,141,0.0,5332944601,212,17.3,5332944605,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609087,766,5,2,87,20,bd4qakf7j0wwie8wke9km7uj8,0,65.3,-1.7000000000000002,2024-11-02T13:46:48.575Z,2024-11-02T14:18:59Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332945821,233,800,5332944649,347,,5332944647,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609287,800,5,2,87,20,b8oqgvx1ijeyn6y1cn6929ix4,1,34.7,101.7,2024-11-02T13:46:48.575Z,2024-11-02T14:18:58Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5332945813,233,766,5332945777,347,,5332945775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609311,801,1,2,87,39,b8oqgvx1ijeyn6y1cn6929ix4,1,28.6,100.0,2024-11-02T13:47:08.487Z,2024-11-02T13:47:10Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332945937,213,5.87,5332945929,56,Back,5332945931,140,41.8,5332945935,212,15.1,5332945933,141,92.4,5332945927,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609317,802,1,2,87,40,b8oqgvx1ijeyn6y1cn6929ix4,1,41.8,92.4,2024-11-02T13:47:09.431Z,2024-11-02T13:47:12Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332945961,56,Back,5332945997,156,,5332945969,213,3.01,5332945963,140,34.6,5332945967,212,7.6,5332945965,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609403,803,1,2,87,44,b8oqgvx1ijeyn6y1cn6929ix4,0,34.6,93.9,2024-11-02T13:47:12.593Z,2024-11-02T13:47:16Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332946389,157,,5332946393,140,88.2,5332946399,213,0.09,5332946395,141,100.0,5332946391,56,Left,5332946397,212,56.5,5332946401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609557,767,5,2,87,46,bd4qakf7j0wwie8wke9km7uj8,1,11.9,-1.4,2024-11-02T13:47:15.154Z,2024-11-02T13:47:30Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332947143,347,,5332947191,233,804,5332947141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609405,804,5,2,87,46,b8oqgvx1ijeyn6y1cn6929ix4,0,88.1,101.4,2024-11-02T13:47:15.154Z,2024-11-02T14:18:59Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332947241,233,767,5332946405,347,,5332946403,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609623,768,1,2,88,1,bd4qakf7j0wwie8wke9km7uj8,1,26.7,0.0,2024-11-02T13:47:29.848Z,2024-11-02T13:47:34Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5332947495,141,9.2,5332947501,1,,5332947499,213,0.34,5332947489,107,,5332947493,140,46.3,5332947491,56,Back,5332947497,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609627,769,4,2,88,5,bd4qakf7j0wwie8wke9km7uj8,1,49.5,16.4,2024-11-02T13:47:34.193Z,2024-11-02T14:17:32Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5332947683,233,805,5332947585,295,,5332947587,56,Back,5332947589,152,,5332947583,13,,5332947591,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609635,805,4,2,88,5,b8oqgvx1ijeyn6y1cn6929ix4,0,50.5,83.6,2024-11-02T13:47:34.194Z,2024-11-02T14:17:33Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332947673,152,,5332947675,285,,5332947667,13,,5332947669,295,,5332947689,233,769,5332947671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742609963,770,1,2,88,29,bd4qakf7j0wwie8wke9km7uj8,0,45.9,28.2,2024-11-02T13:47:57.771Z,2024-11-02T13:48:13Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5332949029,141,37.3,5332949023,152,,5332949025,56,Center,5332949019,5,,5332949021,157,,5332949035,1,,5332949033,213,0.17,5332949027,140,80.1,5332949031,212,,,,,,,,,,,,36.4,,,,,,,,,,,,,,,
2742609971,806,12,2,88,30,b8oqgvx1ijeyn6y1cn6929ix4,1,24.3,52.8,2024-11-02T13:47:59.326Z,2024-11-02T13:48:03Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332949103,212,10.1,5332949105,213,0.39,5332949151,15,,5332949101,141,58.5,5332949099,140,33.2,5332949097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610003,771,1,2,88,31,bd4qakf7j0wwie8wke9km7uj8,0,69.7,37.4,2024-11-02T13:48:00.256Z,2024-11-02T13:48:00Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332949263,3,,5332949269,141,35.7,5332949265,56,Center,5332949267,140,81.6,5332949273,213,6.19,5332949271,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610031,772,1,2,88,34,bd4qakf7j0wwie8wke9km7uj8,0,67.1,30.4,2024-11-02T13:48:03.023Z,2024-11-02T13:48:03Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332949457,141,34.0,5332949451,3,,5332949461,213,0.29,5332949453,56,Center,5332949459,212,8.4,5332949455,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610035,807,12,2,88,34,b8oqgvx1ijeyn6y1cn6929ix4,1,25.0,58.7,2024-11-02T13:48:03.151Z,2024-11-02T13:48:05Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332949471,140,33.8,5332949481,212,9.3,5332949467,56,Back,5332949477,141,60.6,5332949485,213,0.14,5332949501,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610097,808,1,2,88,37,b8oqgvx1ijeyn6y1cn6929ix4,0,28.0,62.4,2024-11-02T13:48:05.598Z,2024-11-02T13:53:28Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332949735,141,72.6,5332949739,213,0.22,5332949733,140,57.2,5332949731,56,Center,5332949729,3,,5332949737,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610157,773,1,2,88,40,bd4qakf7j0wwie8wke9km7uj8,1,37.1,23.4,2024-11-02T13:48:09.463Z,2024-11-02T13:48:13Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5332950007,141,66.3,5332950001,56,Back,5332950011,213,1.84,5332950005,140,29.3,5332950009,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610315,774,1,2,88,51,bd4qakf7j0wwie8wke9km7uj8,0,34.3,78.8,2024-11-02T13:48:20.152Z,2024-11-02T13:48:25Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5332950887,141,60.6,5332950885,140,73.2,5332950893,1,,5332950889,212,42.7,5332950883,56,Center,5332950891,213,5.99,5332950881,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610311,809,44,2,88,54,b8oqgvx1ijeyn6y1cn6929ix4,1,27.0,41.0,2024-11-02T13:48:23.359Z,2024-11-02T14:34:04Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332950861,56,Back,5332950863,285,,5332951037,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610321,775,44,2,88,54,bd4qakf7j0wwie8wke9km7uj8,0,73.0,59.0,2024-11-02T13:48:23.360Z,2024-11-02T14:34:04Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5332951063,233,809,5332950919,56,Center,5332950921,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610319,810,1,2,88,55,b8oqgvx1ijeyn6y1cn6929ix4,0,26.6,44.3,2024-11-02T13:48:24.047Z,2024-11-02T13:48:24Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332950915,212,3.6,5332950913,141,45.1,5332950909,56,Back,5332950911,140,30.0,5332950907,3,,5332950917,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610345,776,61,2,88,56,bd4qakf7j0wwie8wke9km7uj8,1,73.2,60.6,2024-11-02T13:48:24.950Z,2024-11-02T14:06:28Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5332951047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610399,777,1,2,88,57,bd4qakf7j0wwie8wke9km7uj8,0,70.8,65.4,2024-11-02T13:48:26.103Z,2024-11-02T14:06:27Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5332951297,213,4.73,5332951293,141,44.0,5332951289,56,Center,5332951295,212,14.6,5333003717,155,,5332951291,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620643,866,44,2,88,57,bd4qakf7j0wwie8wke9km7uj8,1,70.2,58.0,2024-11-02T13:48:26.263Z,2024-11-02T14:34:04Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5333004885,233,811,5333004857,56,Center,5333004859,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610359,811,44,2,88,57,b8oqgvx1ijeyn6y1cn6929ix4,0,29.8,42.0,2024-11-02T13:48:26.264Z,2024-11-02T14:34:05Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332951085,56,Back,5332951087,285,,5333004893,233,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620697,867,1,2,88,58,bd4qakf7j0wwie8wke9km7uj8,0,69.9,66.0,2024-11-02T13:48:26.536Z,2024-11-02T14:16:27Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5333005127,56,Center,5333005129,140,70.1,5333005125,3,,5333005135,213,1.53,5333005133,212,5.5,5333005131,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742620945,868,1,2,89,0,bd4qakf7j0wwie8wke9km7uj8,0,70.8,69.9,2024-11-02T13:48:28.536Z,2024-11-02T14:06:09Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5333006341,140,87.9,5333006337,155,,5333006345,212,19.3,5333006343,141,59.6,5333006339,56,Center,5333006347,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610417,812,12,2,89,0,b8oqgvx1ijeyn6y1cn6929ix4,1,9.4,48.1,2024-11-02T13:48:29.119Z,2024-11-02T13:48:34Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332951371,140,23.1,5332951401,15,,5332951373,141,53.0,5332951377,213,0.23,5332951369,56,Back,5332951375,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610449,778,1,2,89,1,bd4qakf7j0wwie8wke9km7uj8,0,76.1,54.0,2024-11-02T13:48:29.887Z,2024-11-02T14:06:30Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5332951531,141,35.2,5332951533,212,13.7,5332951535,213,5.09,5332951525,3,,5332951527,56,Center,5332951529,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610569,813,1,2,89,5,b8oqgvx1ijeyn6y1cn6929ix4,0,22.5,63.1,2024-11-02T13:48:33.880Z,2024-11-02T13:48:39Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332952087,141,100.0,5332952091,213,0.41,5332952081,157,,5332952085,140,81.0,5332952083,56,Left,5332952093,1,,5332952089,212,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610609,779,5,2,89,10,bd4qakf7j0wwie8wke9km7uj8,1,21.5,-2.0,2024-11-02T13:48:39.497Z,2024-11-02T14:19:00Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5332952335,233,814,5332952299,347,,5332952297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610575,814,5,2,89,10,b8oqgvx1ijeyn6y1cn6929ix4,0,78.5,102.0,2024-11-02T13:48:39.497Z,2024-11-02T14:19:00Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332952127,347,,5332952125,56,Left,5332952349,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610667,780,1,2,89,13,bd4qakf7j0wwie8wke9km7uj8,1,23.8,0.0,2024-11-02T13:48:42.472Z,2024-11-02T13:48:47Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332952599,56,Back,5332952607,213,2.06,5332952597,107,,5332952601,140,13.3,5332952603,141,28.5,5332952609,1,,5332952605,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610749,781,1,2,89,18,bd4qakf7j0wwie8wke9km7uj8,1,13.4,38.8,2024-11-02T13:48:47.496Z,2024-11-02T13:48:53Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5332953065,56,Center,5332953069,141,39.7,5332953063,157,,5332953073,213,0.01,5332953075,1,,5332953067,140,63.5,5332953071,212,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610787,782,1,2,89,24,bd4qakf7j0wwie8wke9km7uj8,1,63.5,39.7,2024-11-02T13:48:53.480Z,2024-11-02T13:48:56Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5332953253,213,0.09,5332953243,168,,5332953249,141,40.9,5332953247,140,71.7,5332953245,56,Center,5332953251,212,8.6,5332953241,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610793,783,61,2,89,26,bd4qakf7j0wwie8wke9km7uj8,0,71.7,40.9,2024-11-02T13:48:54.936Z,2024-11-02T14:16:33Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5332953275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610773,815,61,2,89,26,b8oqgvx1ijeyn6y1cn6929ix4,1,30.5,54.8,2024-11-02T13:48:55.205Z,2024-11-02T13:48:55Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332953167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742621511,869,61,2,89,28,bd4qakf7j0wwie8wke9km7uj8,1,72.0,44.6,2024-11-02T13:48:56.536Z,2024-11-02T14:06:52Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5333009541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610815,816,1,2,89,28,b8oqgvx1ijeyn6y1cn6929ix4,1,33.0,55.8,2024-11-02T13:48:57.447Z,2024-11-02T13:48:58Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332953411,56,Back,5332953415,141,72.6,5332953419,213,2.19,5332953413,140,25.3,5332953417,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742610911,817,1,2,89,29,b8oqgvx1ijeyn6y1cn6929ix4,0,24.9,74.2,2024-11-02T13:48:58.513Z,2024-11-02T13:49:03Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332953837,213,0.18,5332953829,56,Left,5332953835,212,61.1,5332953839,1,,5332953833,141,90.2,5332953827,157,,5332953831,140,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611003,784,1,2,89,37,bd4qakf7j0wwie8wke9km7uj8,0,20.7,9.5,2024-11-02T13:49:06.200Z,2024-11-02T13:49:10Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5332954309,1,,5332954303,141,17.7,5332954305,212,61.6,5332954301,140,79.1,5332954297,157,,5332954307,213,0.09,5332954299,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611053,785,83,2,89,46,bd4qakf7j0wwie8wke9km7uj8,0,81.1,13.4,2024-11-02T13:49:14.919Z,2024-11-02T13:49:17Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5332954747,399,3ywgt5v070xudujs9f7cuqm7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611107,819,1,2,89,49,b8oqgvx1ijeyn6y1cn6929ix4,1,8.5,93.8,2024-11-02T13:49:17.727Z,2024-11-02T13:49:18Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332954785,212,6.0,5332954783,141,94.5,5332954779,56,Back,5332954781,140,14.2,5332954787,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611101,786,83,2,89,49,bd4qakf7j0wwie8wke9km7uj8,0,94.2,7.0,2024-11-02T13:49:17.959Z,2024-11-02T14:06:56Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5332954955,399,ekx0wotp433tuaw4g93nybjmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611139,820,1,2,89,50,b8oqgvx1ijeyn6y1cn6929ix4,1,14.4,94.5,2024-11-02T13:49:18.775Z,2024-11-02T13:49:22Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332954947,213,5.87,5332954939,56,Back,5332954949,1,,5332954943,141,73.5,5332954945,212,35.5,5332954937,157,,5332954941,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611169,821,61,2,89,56,b8oqgvx1ijeyn6y1cn6929ix4,0,45.4,73.5,2024-11-02T13:49:25.200Z,2024-11-02T13:49:25Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332955099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611197,822,1,2,89,58,b8oqgvx1ijeyn6y1cn6929ix4,0,39.3,86.9,2024-11-02T13:49:27.168Z,2024-11-02T13:49:27Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5332955281,141,82.7,5332955275,157,,5332955279,140,41.8,5332955285,213,5.46,5332955283,212,3.9,5332955277,56,Back,5332955287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611689,795,70,2,90,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-02T13:49:28.537Z,2024-11-02T13:50:10Z,,,,,5332957919,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611335,823,1,2,90,1,b8oqgvx1ijeyn6y1cn6929ix4,1,28.8,75.9,2024-11-02T13:49:29.912Z,2024-11-02T13:49:37Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332956031,141,95.9,5332956027,56,Left,5332956035,213,0.32,5332956033,212,43.3,5332956029,140,68.0,5332956025,157,,5332956037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611349,824,50,2,90,8,b8oqgvx1ijeyn6y1cn6929ix4,1,78.1,79.6,2024-11-02T13:49:36.934Z,2024-11-02T14:17:47Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332956069,56,Left,5332956191,233,787,5332956071,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611359,787,7,2,90,8,bd4qakf7j0wwie8wke9km7uj8,1,21.9,20.4,2024-11-02T13:49:36.935Z,2024-11-02T14:17:46Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332956139,56,Back,5332956141,285,,5332956159,233,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611409,789,1,2,90,11,bd4qakf7j0wwie8wke9km7uj8,1,29.7,6.5,2024-11-02T13:49:40.471Z,2024-11-02T13:49:44Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332956419,56,Back,5332956431,212,21.2,5332956423,140,35.6,5332956427,141,36.3,5332956435,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611459,790,1,2,90,15,bd4qakf7j0wwie8wke9km7uj8,1,41.1,41.5,2024-11-02T13:49:43.967Z,2024-11-02T13:49:49Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5332956735,141,79.9,5332956739,213,1.07,5332956733,140,54.6,5332956737,212,29.7,5332956731,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611487,791,1,2,90,20,bd4qakf7j0wwie8wke9km7uj8,1,62.7,91.4,2024-11-02T13:49:48.943Z,2024-11-02T13:49:51Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332956887,213,0.50,5332956877,56,Left,5332956885,212,6.4,5332956883,141,95.9,5332956881,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611529,792,1,2,90,22,bd4qakf7j0wwie8wke9km7uj8,0,69.0,95.9,2024-11-02T13:49:51.423Z,2024-11-02T13:49:54Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5332957081,213,5.20,5332957071,155,,5332957083,1,,5332957075,140,87.1,5332957079,212,40.9,5332957073,56,Center,5332957069,2,,5332957077,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611531,825,61,2,90,26,b8oqgvx1ijeyn6y1cn6929ix4,0,12.5,51.2,2024-11-02T13:49:54.776Z,2024-11-02T13:49:55Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5332957091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611577,793,1,2,90,29,bd4qakf7j0wwie8wke9km7uj8,0,92.7,32.1,2024-11-02T13:49:58.175Z,2024-11-02T13:50:00Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5332957303,212,4.0,5332957387,233,826,5332957297,140,92.4,5332957391,286,,5332957307,213,1.65,5332957385,236,,5332957295,56,Center,5332957299,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611583,826,74,2,90,29,b8oqgvx1ijeyn6y1cn6929ix4,1,6.0,58.1,2024-11-02T13:49:58.176Z,2024-11-02T14:18:00Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332957399,233,793,5332957341,285,,5332957339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742611589,794,6,2,90,30,bd4qakf7j0wwie8wke9km7uj8,1,93.4,40.3,2024-11-02T13:49:59.295Z,2024-11-02T13:50:04Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5332957545,56,Center,5332957547,75,,5332957555,233,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
