id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2720136905,713,7,2,79,37,a9vw7ikerpr4cuweeeka5aneg,1,5.0,93.0,2024-09-14T16:37:17.347Z,2024-09-14T16:37:26Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5210012253,167,,5210012255,56,Back,5210012257,285,,5210012297,233,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720137193,617,6,2,79,42,dbl7ir1qugqz8nvp1vzn8im50,1,96.8,6.9,2024-09-14T16:37:22.250Z,2024-09-14T16:37:40Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5210014141,233,714,5210013661,75,,5210013659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720137007,714,6,2,79,42,a9vw7ikerpr4cuweeeka5aneg,0,3.2,93.1,2024-09-14T16:37:22.250Z,2024-09-14T16:52:32Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5210013861,73,,5210012695,56,Back,5210014015,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720137473,618,1,2,80,8,dbl7ir1qugqz8nvp1vzn8im50,0,99.6,0.7000000000000001,2024-09-14T16:37:48.339Z,2024-09-14T16:37:50Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5210015245,212,25.6,5210015237,224,,5210015243,141,37.7,5210015233,6,,5210015235,155,,5210015247,213,1.76,5210015241,140,94.9,5210015239,56,Center,5210015229,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720137509,715,12,2,80,11,a9vw7ikerpr4cuweeeka5aneg,1,12.5,71.1,2024-09-14T16:37:51.918Z,2024-09-14T16:37:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5210015409,213,6.09,5210015401,56,Back,5210015469,15,,5210015403,140,18.4,5210015405,141,69.3,5210015407,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720137517,619,1,2,80,12,dbl7ir1qugqz8nvp1vzn8im50,0,83.7,40.1,2024-09-14T16:37:52.082Z,2024-09-14T16:37:52Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5210015461,212,7.3,5210015455,56,Center,5210015453,3,,5210015457,140,90.5,5210015459,141,42.2,5210015463,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720137621,620,1,2,80,15,dbl7ir1qugqz8nvp1vzn8im50,1,88.8,56.4,2024-09-14T16:37:55.354Z,2024-09-14T16:37:57Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5210015965,141,59.9,5210015959,3,,5210015963,140,95.7,5210015967,212,7.6,5210015961,56,Center,5210015969,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720137613,716,4,2,80,17,a9vw7ikerpr4cuweeeka5aneg,1,5.5,40.4,2024-09-14T16:37:57.214Z,2024-09-14T16:58:44Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5210016005,13,,5210016011,265,,5210016007,56,Back,5210016013,285,,5210017589,233,621,5210016009,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720137633,621,4,2,80,17,dbl7ir1qugqz8nvp1vzn8im50,0,94.5,59.6,2024-09-14T16:37:57.215Z,2024-09-14T16:58:44Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5210017607,233,716,5210017539,56,Center,5210017549,286,,5210017547,265,,5210017543,152,,5210017537,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138625,717,1,2,81,4,a9vw7ikerpr4cuweeeka5aneg,0,11.4,42.1,2024-09-14T16:38:44.487Z,2024-09-14T16:38:50Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5210020849,56,Center,5210020851,140,66.9,5210020857,213,6.13,5210020843,5,,5210020845,157,,5210020847,152,,5210020853,141,29.0,5210020861,1,,5210020855,212,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138653,622,44,2,81,9,dbl7ir1qugqz8nvp1vzn8im50,1,34.2,66.5,2024-09-14T16:38:49.317Z,2024-09-14T16:59:22Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5210021129,233,718,5210021007,285,,5210021005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138637,718,44,2,81,9,a9vw7ikerpr4cuweeeka5aneg,0,65.8,33.5,2024-09-14T16:38:49.318Z,2024-09-14T16:59:22Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5210020939,286,,5210020937,56,Center,5210021139,233,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138669,623,1,2,81,10,dbl7ir1qugqz8nvp1vzn8im50,0,36.0,59.0,2024-09-14T16:38:50.163Z,2024-09-14T16:38:51Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5210021091,3,,5210021117,212,16.5,5210021123,213,0.37,5210021097,56,Center,5210021109,141,67.8,5210021103,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138737,719,1,2,81,11,a9vw7ikerpr4cuweeeka5aneg,1,51.6,30.8,2024-09-14T16:38:51.607Z,2024-09-14T16:38:54Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5210021453,140,60.9,5210021455,141,21.8,5210021461,212,11.5,5210021449,3,,5210021465,213,5.72,5210021451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138765,720,1,2,81,13,a9vw7ikerpr4cuweeeka5aneg,1,60.9,21.8,2024-09-14T16:38:53.998Z,2024-09-14T16:38:55Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5210021639,56,Center,5210021647,213,0.02,5210021645,212,8.1,5210021641,140,68.6,5210021643,141,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138773,721,1,2,81,15,a9vw7ikerpr4cuweeeka5aneg,0,63.3,20.8,2024-09-14T16:38:55.343Z,2024-09-14T16:38:57Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5210021771,236,,5210021679,140,61.8,5210021681,141,18.5,5210021773,233,624,5210021777,286,,5210021685,213,3.92,5210021677,56,Right,5210021683,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138785,624,74,2,81,15,dbl7ir1qugqz8nvp1vzn8im50,1,37.0,86.6,2024-09-14T16:38:55.344Z,2024-09-14T16:52:49Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5210021759,56,Back,5210021793,233,721,5210021761,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138843,625,3,2,81,19,dbl7ir1qugqz8nvp1vzn8im50,0,41.3,95.7,2024-09-14T16:38:59.563Z,2024-09-14T16:39:00Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5210022093,211,,5210022055,56,Back,5210022057,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138861,626,5,2,81,20,dbl7ir1qugqz8nvp1vzn8im50,0,48.4,101.0,2024-09-14T16:39:00.415Z,2024-09-14T17:02:13Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5210022613,233,722,5210022119,56,Back,5210022121,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138925,722,5,2,81,20,a9vw7ikerpr4cuweeeka5aneg,1,51.6,-1.0,2024-09-14T16:39:00.415Z,2024-09-14T17:02:12Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5210022533,347,,5210022559,233,626,5210022531,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720138977,723,1,2,81,24,a9vw7ikerpr4cuweeeka5aneg,1,52.8,0.0,2024-09-14T16:39:04.749Z,2024-09-14T16:39:07Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5210022797,141,12.7,5210022807,1,,5210022793,56,Back,5210022803,213,2.82,5210022795,140,27.1,5210022799,212,28.5,5210022791,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139023,724,1,2,81,27,a9vw7ikerpr4cuweeeka5aneg,1,27.1,12.7,2024-09-14T16:39:07.342Z,2024-09-14T16:39:10Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5210023039,140,13.2,5210023045,213,2.29,5210023041,141,37.4,5210023037,56,Back,5210023043,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139091,725,1,2,81,29,a9vw7ikerpr4cuweeeka5aneg,1,13.2,37.4,2024-09-14T16:39:09.824Z,2024-09-14T16:39:14Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5210023493,140,29.7,5210023495,141,89.4,5210023497,212,39.4,5210023501,1,,5210023499,213,1.12,5210023491,56,Back,5210023489,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139123,726,1,2,81,34,a9vw7ikerpr4cuweeeka5aneg,0,29.7,89.4,2024-09-14T16:39:14.039Z,2024-09-14T16:39:15Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5210023665,212,47.8,5210023663,141,62.1,5210023667,213,5.88,5210023655,155,,5210023661,140,71.6,5210023669,1,,5210023657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139157,627,1,2,81,36,dbl7ir1qugqz8nvp1vzn8im50,1,29.3,14.7,2024-09-14T16:39:16.323Z,2024-09-14T16:39:18Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5210023881,140,40.7,5210023879,56,Back,5210023883,141,19.2,5210023885,212,12.4,5210023887,213,0.25,5210023875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139199,629,1,2,81,38,dbl7ir1qugqz8nvp1vzn8im50,1,38.5,23.0,2024-09-14T16:39:18.675Z,2024-09-14T16:39:20Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5210024041,56,Back,5210024045,140,37.5,5210024049,141,5.0,5210024051,212,12.3,5210024053,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139215,630,1,2,81,40,dbl7ir1qugqz8nvp1vzn8im50,1,37.5,5.0,2024-09-14T16:39:20.091Z,2024-09-14T16:39:21Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5210024185,140,42.0,5210024189,212,9.0,5210024183,56,Back,5210024191,213,1.02,5210024187,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139271,631,1,2,81,41,dbl7ir1qugqz8nvp1vzn8im50,1,41.3,15.8,2024-09-14T16:39:21.690Z,2024-09-14T16:39:25Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5210024527,213,1.92,5210024513,56,Back,5210024515,140,39.2,5210024521,212,6.4,5210024517,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139357,632,1,2,81,45,dbl7ir1qugqz8nvp1vzn8im50,1,39.2,24.7,2024-09-14T16:39:25.203Z,2024-09-14T16:39:30Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5210025043,140,27.7,5210025049,213,2.34,5210025045,141,43.1,5210025041,56,Back,5210025047,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139503,633,1,2,81,50,dbl7ir1qugqz8nvp1vzn8im50,1,44.7,62.9,2024-09-14T16:39:30.388Z,2024-09-14T16:39:36Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5210025711,212,27.9,5210025703,56,Left,5210025705,140,60.2,5210025715,213,0.95,5210025709,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139591,634,1,2,81,55,dbl7ir1qugqz8nvp1vzn8im50,1,60.3,94.4,2024-09-14T16:39:35.883Z,2024-09-14T16:39:40Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5210026045,56,Left,5210026049,141,93.9,5210026051,212,8.4,5210026053,213,6.24,5210026047,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139601,727,83,2,81,59,a9vw7ikerpr4cuweeeka5aneg,0,27.8,11.5,2024-09-14T16:39:39.582Z,2024-09-14T17:02:19Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5210133551,399,15jhbyn4wsbd865fd9djcwaok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139659,635,1,2,82,0,dbl7ir1qugqz8nvp1vzn8im50,0,66.2,80.3,2024-09-14T16:39:40.211Z,2024-09-14T16:39:43Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5210026371,56,Center,5210026375,141,62.1,5210026379,213,5.79,5210026373,140,88.0,5210026377,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139683,728,12,2,82,3,a9vw7ikerpr4cuweeeka5aneg,1,10.1,52.2,2024-09-14T16:39:43.110Z,2024-09-14T16:39:45Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5210026529,212,38.2,5210026519,140,21.8,5210026627,167,,5210026531,213,5.04,5210026515,56,Back,5210026525,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140517,636,5,2,82,4,dbl7ir1qugqz8nvp1vzn8im50,1,76.4,101.3,2024-09-14T16:39:44.508Z,2024-09-14T17:02:13Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5210031073,56,Left,5210031079,347,,5210031119,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720139695,729,5,2,82,4,a9vw7ikerpr4cuweeeka5aneg,0,23.6,-1.3,2024-09-14T16:39:44.508Z,2024-09-14T17:02:13Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5210026591,56,Back,5210031141,233,636,5210026593,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140269,730,18,2,82,20,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T16:40:00.899Z,2024-09-14T16:40:21Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5210029605,44,Midfielder,5210029603,42,,5210029741,55,731,5210029607,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140277,731,19,2,82,20,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T16:40:00.900Z,2024-09-14T17:02:00Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5210029643,42,,5210029653,55,730,5210029647,145,10,5210030557,293,3,5210029649,59,9,5210132601,292,9,5210029651,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140559,637,1,2,82,47,dbl7ir1qugqz8nvp1vzn8im50,1,72.9,100.0,2024-09-14T16:40:27.011Z,2024-09-14T16:40:30Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5210031285,141,75.4,5210031283,140,87.2,5210031287,212,23.5,5210031281,56,Center,5210031289,213,5.41,5210031291,1,,5210031279,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140569,638,1,2,82,49,dbl7ir1qugqz8nvp1vzn8im50,0,87.2,75.4,2024-09-14T16:40:29.868Z,2024-09-14T16:40:31Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5210031351,213,4.75,5210031347,141,66.7,5210031345,140,87.4,5210031341,168,,5210031343,56,Center,5210031349,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140601,732,8,2,82,52,a9vw7ikerpr4cuweeeka5aneg,1,19.7,34.1,2024-09-14T16:40:32.854Z,2024-09-14T16:40:33Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5210031549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140609,639,50,2,82,53,dbl7ir1qugqz8nvp1vzn8im50,1,86.3,66.6,2024-09-14T16:40:33.076Z,2024-09-14T16:57:29Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5210031905,233,733,5210031585,286,,5210031583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140657,733,7,2,82,53,a9vw7ikerpr4cuweeeka5aneg,1,13.7,33.4,2024-09-14T16:40:33.077Z,2024-09-14T16:57:29Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5210031851,285,,5210031889,233,639,5210031849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140633,640,83,2,82,54,dbl7ir1qugqz8nvp1vzn8im50,0,85.3,68.1,2024-09-14T16:40:34.843Z,2024-09-14T16:40:39Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5210032147,399,dfxs5u8rdcxhzp33aks3acdn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140683,734,43,2,82,55,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T16:40:35.822Z,2024-09-14T16:40:40Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5210031991,212,7.5,5210031999,213,5.30,5210032251,144,1,5210031987,141,23.9,5210031983,140,22.0,5210031977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140773,735,4,2,82,57,a9vw7ikerpr4cuweeeka5aneg,1,16.6,34.2,2024-09-14T16:40:37.715Z,2024-09-14T16:40:45Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5210032529,285,,5210032521,13,,5210032527,265,,5210032577,233,641,5210032523,56,Back,5210032525,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720140701,641,4,2,82,57,dbl7ir1qugqz8nvp1vzn8im50,0,83.4,65.8,2024-09-14T16:40:37.716Z,2024-09-14T16:40:46Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5210032111,13,,5210032119,286,,5210032117,265,,5210032115,152,,5210032113,56,Center,5210032593,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141221,736,1,2,83,23,a9vw7ikerpr4cuweeeka5aneg,1,21.2,36.4,2024-09-14T16:41:03.038Z,2024-09-14T16:41:06Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5210034891,152,,5210034909,213,0.89,5210034913,1,,5210034901,141,94.8,5210034889,155,,5210034893,56,Left,5210034887,5,,5210034897,140,52.1,5210034905,212,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141283,737,1,2,83,26,a9vw7ikerpr4cuweeeka5aneg,1,52.1,94.8,2024-09-14T16:41:06.365Z,2024-09-14T16:41:09Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5210035235,140,60.6,5210035233,56,Left,5210035237,141,81.0,5210035231,3,,5210035239,212,13.0,5210035241,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141329,738,1,2,83,29,a9vw7ikerpr4cuweeeka5aneg,1,57.4,81.8,2024-09-14T16:41:09.565Z,2024-09-14T16:41:12Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5210035497,56,Back,5210035501,141,75.0,5210035503,212,24.6,5210035505,213,3.33,5210035499,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141349,739,1,2,83,32,a9vw7ikerpr4cuweeeka5aneg,1,34.4,75.0,2024-09-14T16:41:12.125Z,2024-09-14T16:41:13Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5210035645,140,43.2,5210035649,212,12.6,5210035643,56,Back,5210035651,213,0.75,5210035647,141,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141505,740,1,2,83,33,a9vw7ikerpr4cuweeeka5aneg,0,43.2,87.6,2024-09-14T16:41:13.508Z,2024-09-14T16:41:20Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5210036427,212,14.4,5210036421,56,Back,5210036425,141,66.8,5210036429,213,4.90,5210036423,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141525,643,1,2,83,38,dbl7ir1qugqz8nvp1vzn8im50,1,52.7,34.9,2024-09-14T16:41:18.388Z,2024-09-14T16:41:22Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5210036541,213,1.13,5210036537,141,68.7,5210036535,140,62.9,5210036539,212,25.4,5210036533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141583,644,1,2,83,41,dbl7ir1qugqz8nvp1vzn8im50,1,67.4,75.1,2024-09-14T16:41:21.948Z,2024-09-14T16:41:25Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5210036851,212,14.1,5210036847,140,69.7,5210036853,213,1.40,5210036845,56,Left,5210036849,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141663,645,1,2,83,45,dbl7ir1qugqz8nvp1vzn8im50,1,68.6,94.7,2024-09-14T16:41:25.716Z,2024-09-14T16:41:29Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5210037133,56,Left,5210037139,212,12.1,5210037135,140,57.8,5210037141,213,3.51,5210037137,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141721,646,1,2,83,49,dbl7ir1qugqz8nvp1vzn8im50,1,57.8,88.3,2024-09-14T16:41:29.340Z,2024-09-14T16:41:32Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5210037413,141,67.3,5210037409,140,61.8,5210037415,212,14.9,5210037405,56,Center,5210037419,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141783,647,1,2,83,52,dbl7ir1qugqz8nvp1vzn8im50,1,61.8,67.3,2024-09-14T16:41:32.483Z,2024-09-14T16:41:37Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5210037823,140,60.7,5210037825,141,31.6,5210037827,212,24.3,5210037829,213,4.66,5210037821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141857,648,1,2,83,56,dbl7ir1qugqz8nvp1vzn8im50,1,64.8,33.9,2024-09-14T16:41:36.916Z,2024-09-14T16:41:41Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5210038239,140,70.1,5210038245,213,0.90,5210038241,141,44.3,5210038237,56,Center,5210038243,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141875,649,3,2,83,57,dbl7ir1qugqz8nvp1vzn8im50,0,71.0,43.2,2024-09-14T16:41:37.332Z,2024-09-14T16:54:58Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5210038413,233,741,5210038357,56,Center,5210038359,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141805,741,7,2,83,57,a9vw7ikerpr4cuweeeka5aneg,0,29.0,56.8,2024-09-14T16:41:37.333Z,2024-09-14T16:47:49Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5210037957,285,,5210038369,233,649,5210037955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720154033,752,61,2,83,58,dbl7ir1qugqz8nvp1vzn8im50,1,67.9,36.0,2024-09-14T16:41:38.008Z,2024-09-14T16:54:26Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5210101923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720154381,753,3,2,83,59,dbl7ir1qugqz8nvp1vzn8im50,0,65.2,36.9,2024-09-14T16:41:40.007Z,2024-09-14T16:57:30Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5210103831,286,,5210103827,56,Center,5210104621,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720154405,836,7,2,84,0,a9vw7ikerpr4cuweeeka5aneg,0,34.8,63.1,2024-09-14T16:41:40.008Z,2024-09-14T16:57:30Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5210103933,56,Back,5210103935,285,,5210104041,233,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141927,742,43,2,84,0,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T16:41:40.009Z,2024-09-14T16:55:12Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5210038611,56,Back,5210105387,144,7,5210038613,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141943,743,61,2,84,3,a9vw7ikerpr4cuweeeka5aneg,1,22.4,77.7,2024-09-14T16:41:43.495Z,2024-09-14T16:41:44Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5210038645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720141993,744,1,2,84,5,a9vw7ikerpr4cuweeeka5aneg,0,22.6,73.7,2024-09-14T16:41:45.590Z,2024-09-14T16:41:46Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5210038857,56,Center,5210038855,157,,5210038861,141,53.7,5210038867,1,,5210038863,212,36.6,5210038859,140,55.0,5210038865,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
