id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2802154705,788,1,2,84,23,b8oqgvx1ijeyn6y1cn6929ix4,1,44.2,91.5,2025-04-17T12:42:46.435Z,2025-04-17T12:58:55Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5657704827,140,43.3,5657704831,212,8.9,5657704833,213,4.61,5657704829,141,78.5,5657704825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154711,789,1,2,84,25,b8oqgvx1ijeyn6y1cn6929ix4,1,43.3,77.3,2025-04-17T12:42:48.772Z,2025-04-17T12:42:50Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5657704875,212,5.3,5657704873,141,83.2,5657704877,213,2.28,5657704869,56,Back,5657704871,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154721,790,1,2,84,27,b8oqgvx1ijeyn6y1cn6929ix4,1,40.0,83.2,2025-04-17T12:42:49.923Z,2025-04-17T12:42:53Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5657704913,140,53.7,5657704915,141,77.0,5657704919,213,6.00,5657704911,56,Center,5657704917,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154727,791,4,2,84,29,b8oqgvx1ijeyn6y1cn6929ix4,1,57.0,68.0,2025-04-17T12:42:52.812Z,2025-04-17T13:04:19Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5657704943,265,,5657704939,56,Center,5657704945,286,,5657704937,13,,5657704941,152,,5657705003,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154735,733,4,2,84,29,dbl7ir1qugqz8nvp1vzn8im50,0,43.0,32.0,2025-04-17T12:42:52.813Z,2025-04-17T13:04:19Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5657704999,265,,5657704995,56,Back,5657705001,285,,5657704993,13,,5657704997,152,,5657705007,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154781,792,1,2,84,43,b8oqgvx1ijeyn6y1cn6929ix4,1,45.9,83.2,2025-04-17T12:43:05.986Z,2025-04-17T12:43:06Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5657705281,152,,5657705287,141,64.2,5657705291,213,4.16,5657705279,5,,5657705285,140,38.4,5657705289,212,15.1,5657705283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154797,793,1,2,84,43,b8oqgvx1ijeyn6y1cn6929ix4,1,38.4,64.2,2025-04-17T12:43:06.667Z,2025-04-17T12:43:09Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5657705385,140,35.9,5657705389,212,17.9,5657705383,56,Back,5657705391,213,4.56,5657705387,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154809,794,1,2,84,46,b8oqgvx1ijeyn6y1cn6929ix4,1,35.9,38.2,2025-04-17T12:43:08.899Z,2025-04-17T12:43:11Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5657705465,213,4.83,5657705459,140,37.2,5657705463,212,11.4,5657705457,56,Back,5657705461,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154811,795,1,2,84,47,b8oqgvx1ijeyn6y1cn6929ix4,0,34.8,17.3,2025-04-17T12:43:10.802Z,2025-04-17T12:43:13Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5657705471,56,Back,5657705477,212,1.2,5657705475,141,16.7,5657705529,286,,5657705479,213,5.94,5657705525,233,735,5657705473,140,35.9,5657705523,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154821,735,74,2,84,47,dbl7ir1qugqz8nvp1vzn8im50,1,55.5,82.0,2025-04-17T12:43:10.803Z,2025-04-17T13:04:12Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5657705533,233,795,5657705519,285,,5657705517,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154815,734,83,2,84,48,dbl7ir1qugqz8nvp1vzn8im50,0,55.4,82.1,2025-04-17T12:43:11.749Z,2025-04-17T12:43:15Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5657705573,399,9delpquqv81o7ftrgefb0wpp0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154825,796,1,2,84,49,b8oqgvx1ijeyn6y1cn6929ix4,1,36.3,16.6,2025-04-17T12:43:12.251Z,2025-04-17T12:56:42Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5657705549,212,11.6,5657705545,140,47.3,5657705551,213,0.12,5657705547,141,18.6,5657705543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154829,797,1,2,84,51,b8oqgvx1ijeyn6y1cn6929ix4,1,44.5,21.2,2025-04-17T12:43:14.492Z,2025-04-17T12:43:16Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5657705583,140,56.6,5657705589,213,6.06,5657705585,141,17.0,5657705581,56,Right,5657705579,168,,5657705587,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154831,798,50,2,84,53,b8oqgvx1ijeyn6y1cn6929ix4,1,58.4,18.5,2025-04-17T12:43:15.996Z,2025-04-17T13:04:38Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5657705595,286,,5657705593,56,Right,5657705635,233,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154835,736,7,2,84,53,dbl7ir1qugqz8nvp1vzn8im50,1,41.6,81.5,2025-04-17T12:43:15.997Z,2025-04-18T12:15:24Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5658867073,178,,5657705613,56,Back,5657705615,285,,5658867071,384,,5657705631,233,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154837,737,1,2,84,54,dbl7ir1qugqz8nvp1vzn8im50,0,42.9,81.5,2025-04-17T12:43:17.045Z,2025-04-17T13:14:20Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5657705627,213,5.95,5657705621,140,58.2,5657705619,56,Center,5657705617,157,,5657705629,1,,5657705625,212,17.0,5657705623,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154855,799,1,2,84,55,b8oqgvx1ijeyn6y1cn6929ix4,1,39.7,22.2,2025-04-17T12:43:17.971Z,2025-04-17T12:43:22Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5657705725,56,Back,5657705729,141,33.4,5657705733,213,2.86,5657705731,212,27.1,5657705727,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154865,800,1,2,84,59,b8oqgvx1ijeyn6y1cn6929ix4,1,14.9,37.3,2025-04-17T12:43:22.402Z,2025-04-17T12:43:23Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5657705767,140,19.3,5657705769,141,65.5,5657705765,56,Back,5657705771,212,19.7,5657705773,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154897,801,1,2,85,0,b8oqgvx1ijeyn6y1cn6929ix4,1,19.3,65.5,2025-04-17T12:43:23.610Z,2025-04-17T12:43:31Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5657705963,213,1.05,5657705955,56,Back,5657705959,141,88.7,5657705961,212,18.2,5657705957,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154899,738,83,2,85,6,dbl7ir1qugqz8nvp1vzn8im50,0,60.5,29.2,2025-04-17T12:43:29.533Z,2025-04-17T12:43:37Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5657706083,399,4zpmxlmdfa5wx79cr0q14pfx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154901,802,1,2,85,8,b8oqgvx1ijeyn6y1cn6929ix4,1,26.8,71.7,2025-04-17T12:43:31.474Z,2025-04-17T12:43:33Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5657705975,141,53.0,5657705979,213,3.73,5657705971,56,Back,5657705977,212,22.8,5657705973,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154911,803,1,2,85,9,b8oqgvx1ijeyn6y1cn6929ix4,1,8.8,53.0,2025-04-17T12:43:32.810Z,2025-04-17T12:43:35Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5657706035,213,5.33,5657706027,56,Back,5657706033,212,19.1,5657706029,140,19.3,5657706031,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154921,804,1,2,85,14,b8oqgvx1ijeyn6y1cn6929ix4,1,26.6,26.5,2025-04-17T12:43:36.906Z,2025-04-17T12:43:38Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5657706097,56,Back,5657706101,141,8.3,5657706105,213,4.95,5657706099,140,29.4,5657706103,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154925,805,1,2,85,15,b8oqgvx1ijeyn6y1cn6929ix4,0,29.6,8.2,2025-04-17T12:43:38.403Z,2025-04-17T12:43:40Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5657706129,140,46.6,5657706135,213,0.30,5657706133,212,18.7,5657706131,141,16.2,5657706127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154969,740,4,2,85,23,dbl7ir1qugqz8nvp1vzn8im50,1,74.6,86.5,2025-04-17T12:43:46.310Z,2025-04-17T13:04:20Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5657706321,13,,5657706327,265,,5657706349,233,806,5657706323,56,Left,5657706329,286,,5657706325,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802154971,806,4,2,85,23,b8oqgvx1ijeyn6y1cn6929ix4,0,25.4,13.5,2025-04-17T12:43:46.311Z,2025-04-17T13:04:20Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5657706345,265,,5657706363,233,740,5657706339,13,,5657706341,56,Back,5657706343,152,,5657706347,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155139,741,1,2,85,58,dbl7ir1qugqz8nvp1vzn8im50,0,77.3,89.3,2025-04-17T12:44:21.294Z,2025-04-18T12:16:07Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5657707249,213,5.18,5657707245,141,45.1,5657707239,152,,5657707235,5,,5658868095,20,,5657707241,56,Center,5657707237,155,,5657707251,1,,5657707247,212,33.7,5658868093,223,,5657707233,2,5657707243,140,91.9,,,,,,,,,,,,,,,,,,,,,,
2802155121,807,44,2,86,2,b8oqgvx1ijeyn6y1cn6929ix4,1,8.8,53.9,2025-04-17T12:44:25.666Z,2025-04-17T13:05:01Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5657707151,56,Back,5657707263,233,742,5657707153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155141,742,44,2,86,2,dbl7ir1qugqz8nvp1vzn8im50,0,91.2,46.1,2025-04-17T12:44:25.667Z,2025-04-17T13:05:02Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5657707271,233,807,5657707257,286,,5657707255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155127,808,12,2,86,3,b8oqgvx1ijeyn6y1cn6929ix4,1,9.8,52.4,2025-04-17T12:44:26.170Z,2025-04-17T12:55:51Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5657707345,167,,5657707171,212,38.5,5657707161,56,Back,5657707205,15,,5657707169,141,100.0,5657707165,140,28.6,5657707173,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155229,743,5,2,86,8,dbl7ir1qugqz8nvp1vzn8im50,1,71.8,-1.3,2025-04-17T12:44:31.275Z,2025-04-17T13:12:43Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5657707763,233,809,5657707739,56,Right,5657707741,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155149,809,5,2,86,8,b8oqgvx1ijeyn6y1cn6929ix4,0,28.2,101.3,2025-04-17T12:44:31.275Z,2025-04-17T13:12:43Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5657707789,233,743,5657707319,56,Back,5657707321,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155249,744,1,2,86,30,dbl7ir1qugqz8nvp1vzn8im50,1,72.5,0.0,2025-04-17T12:44:53.564Z,2025-04-17T12:44:57Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5657707871,141,16.1,5657707867,56,Right,5657707873,212,17.6,5657707869,140,60.5,5657707865,107,,5657707875,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155257,745,1,2,86,34,dbl7ir1qugqz8nvp1vzn8im50,1,60.5,16.1,2025-04-17T12:44:57.404Z,2025-04-17T12:57:41Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5657707925,1,,5657707911,155,,5657707917,140,89.4,5657707923,213,0.97,5657707913,196,,5657707921,212,53.8,5657707915,56,Left,5657707919,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155269,746,1,2,86,39,dbl7ir1qugqz8nvp1vzn8im50,0,89.4,81.4,2025-04-17T12:45:02.483Z,2025-04-17T12:45:03Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5657707989,213,4.93,5657707985,141,55.7,5657707981,56,Center,5657707979,3,,5657707983,140,93.0,5657707987,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155275,810,12,2,86,40,b8oqgvx1ijeyn6y1cn6929ix4,1,7.7,42.4,2025-04-17T12:45:03.481Z,2025-04-17T12:45:05Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5657708021,56,Back,5657708027,212,3.7,5657708029,213,0.00,5657708025,141,42.4,5657708037,15,,5657708023,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155301,811,12,2,86,42,b8oqgvx1ijeyn6y1cn6929ix4,1,11.2,42.4,2025-04-17T12:45:05.002Z,2025-04-17T12:45:07Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5657708125,141,37.0,5657708129,213,4.68,5657708121,56,Back,5657708127,212,3.7,5657708123,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155291,747,61,2,86,43,dbl7ir1qugqz8nvp1vzn8im50,1,90.4,58.4,2025-04-17T12:45:06.164Z,2025-04-17T12:45:06Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5657708075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155361,812,12,2,86,44,b8oqgvx1ijeyn6y1cn6929ix4,1,7.2,33.6,2025-04-17T12:45:07.289Z,2025-04-17T12:45:20Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5657708447,213,6.13,5657708443,141,22.1,5657708441,140,56.6,5657708439,56,Center,5657708445,212,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155351,748,1,2,86,50,dbl7ir1qugqz8nvp1vzn8im50,1,37.0,77.8,2025-04-17T12:45:13.059Z,2025-04-17T12:45:18Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5657708393,3,,5657708401,212,14.3,5657708395,56,Center,5657708399,141,77.5,5657708397,140,50.6,5657708403,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155353,749,1,2,86,55,dbl7ir1qugqz8nvp1vzn8im50,0,48.7,84.4,2025-04-17T12:45:18.563Z,2025-04-17T12:45:19Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5657708411,56,Left,5657708417,212,19.3,5657708413,140,66.3,5657708415,141,92.4,5657708419,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155365,813,61,2,86,57,b8oqgvx1ijeyn6y1cn6929ix4,1,34.6,12.5,2025-04-17T12:45:20.155Z,2025-04-17T12:50:57Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5657708459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155385,750,5,2,86,57,dbl7ir1qugqz8nvp1vzn8im50,1,64.2,101.6,2025-04-17T12:45:20.348Z,2025-04-17T13:12:44Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5657708569,233,814,5657708565,56,Left,5657708567,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155367,814,5,2,86,57,b8oqgvx1ijeyn6y1cn6929ix4,0,35.8,-1.6,2025-04-17T12:45:20.348Z,2025-04-17T13:12:44Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5657708577,233,750,5657708463,347,,5657708461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155401,751,1,2,87,5,dbl7ir1qugqz8nvp1vzn8im50,1,64.0,100.0,2025-04-17T12:45:28.220Z,2025-04-17T12:45:33Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5657708659,141,88.4,5657708663,213,3.46,5657708655,56,Back,5657708653,107,,5657708665,1,,5657708661,212,29.4,5657708657,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155413,752,1,2,87,10,dbl7ir1qugqz8nvp1vzn8im50,1,39.8,69.7,2025-04-17T12:45:32.901Z,2025-04-17T12:45:35Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5657708721,213,4.54,5657708715,140,37.7,5657708719,212,12.8,5657708717,141,51.2,5657708713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155437,753,1,2,87,15,dbl7ir1qugqz8nvp1vzn8im50,1,42.3,57.6,2025-04-17T12:45:38.259Z,2025-04-17T12:45:40Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5657708841,213,5.15,5657708837,141,29.1,5657708833,56,Center,5657708839,212,21.4,5657708835,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155463,754,1,2,87,17,dbl7ir1qugqz8nvp1vzn8im50,1,51.0,29.1,2025-04-17T12:45:40.028Z,2025-04-17T12:57:03Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5657708985,1,,5657708977,140,83.5,5657708983,213,6.02,5657708973,155,,5657708981,212,35.4,5657708975,56,Right,5657708979,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155451,815,83,2,87,21,b8oqgvx1ijeyn6y1cn6929ix4,0,19.5,90.8,2025-04-17T12:45:44.288Z,2025-04-17T12:45:48Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5657709057,399,3ukx6q0q54uzz78gl7k10o2dw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155465,755,61,2,87,23,dbl7ir1qugqz8nvp1vzn8im50,0,84.0,14.6,2025-04-17T12:45:46.220Z,2025-04-17T12:45:46Z,3ukx6q0q54uzz78gl7k10o2dw,M. Andersen,,,5657708989,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155475,817,1,2,87,24,b8oqgvx1ijeyn6y1cn6929ix4,1,25.0,93.0,2025-04-17T12:45:47.480Z,2025-04-17T12:45:48Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5657709045,140,31.6,5657709049,212,9.2,5657709043,56,Back,5657709047,141,84.1,5657709051,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155481,818,3,2,87,25,b8oqgvx1ijeyn6y1cn6929ix4,0,31.4,82.0,2025-04-17T12:45:48.659Z,2025-04-18T12:21:20Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5657709087,56,Back,5658874777,464,,5657709089,285,,5657709133,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155485,756,7,2,87,25,dbl7ir1qugqz8nvp1vzn8im50,0,68.6,18.0,2025-04-17T12:45:48.660Z,2025-04-18T12:21:22Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5658874851,383,,5657709109,56,Right,5658874853,178,,5657709111,286,,5657709125,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155519,819,1,2,87,30,b8oqgvx1ijeyn6y1cn6929ix4,0,4.7,77.5,2025-04-17T12:45:53.705Z,2025-04-17T12:45:59Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5657709353,212,52.5,5657709343,157,,5657709349,140,54.5,5657709355,213,6.20,5657709357,1,,5657709351,141,71.1,5657709347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155527,757,44,2,87,35,dbl7ir1qugqz8nvp1vzn8im50,1,44.2,30.8,2025-04-17T12:45:57.930Z,2025-04-17T13:05:02Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5657709381,56,Back,5657709387,233,820,5657709383,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155523,820,44,2,87,35,b8oqgvx1ijeyn6y1cn6929ix4,0,55.8,69.2,2025-04-17T12:45:57.931Z,2025-04-17T13:05:02Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5657709361,56,Center,5657709391,233,757,5657709363,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155531,758,1,2,87,36,dbl7ir1qugqz8nvp1vzn8im50,1,42.0,34.0,2025-04-17T12:45:58.916Z,2025-04-17T12:46:01Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5657709413,141,35.5,5657709415,212,23.4,5657709409,56,Center,5657709417,213,0.04,5657709407,3,,5657709411,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155533,759,61,2,87,37,dbl7ir1qugqz8nvp1vzn8im50,0,64.3,35.5,2025-04-17T12:46:00.635Z,2025-04-17T12:46:01Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5657709421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155545,821,50,2,87,41,b8oqgvx1ijeyn6y1cn6929ix4,1,31.5,79.8,2025-04-17T12:46:04.160Z,2025-04-17T13:04:39Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5657709453,56,Back,5657709455,285,,5657709511,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155555,760,7,2,87,41,dbl7ir1qugqz8nvp1vzn8im50,1,68.5,20.2,2025-04-17T12:46:04.161Z,2025-04-18T12:21:41Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5657709501,233,821,5657709483,56,Right,5658875201,178,,5658875199,383,,5657709505,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155549,822,83,2,87,43,b8oqgvx1ijeyn6y1cn6929ix4,0,30.3,78.8,2025-04-17T12:46:05.960Z,2025-04-17T12:46:11Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5657709643,399,2z8u8kyv91shp0la8alkn6kus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155567,762,1,2,87,44,dbl7ir1qugqz8nvp1vzn8im50,1,65.6,33.6,2025-04-17T12:46:07.563Z,2025-04-17T12:46:09Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5657709525,56,Center,5657709529,141,36.7,5657709533,213,2.79,5657709531,212,6.0,5657709527,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155581,763,1,2,87,45,dbl7ir1qugqz8nvp1vzn8im50,1,60.2,36.7,2025-04-17T12:46:08.332Z,2025-04-17T12:46:11Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5657709631,141,76.3,5657709629,140,62.5,5657709633,212,27.0,5657709627,56,Center,5657709635,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155597,764,1,2,87,48,dbl7ir1qugqz8nvp1vzn8im50,1,62.5,77.0,2025-04-17T12:46:11.084Z,2025-04-17T12:46:18Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5657709709,213,0.52,5657709705,212,22.2,5657709703,141,93.2,5657709695,56,Left,5657709699,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802155589,823,83,2,87,53,b8oqgvx1ijeyn6y1cn6929ix4,0,12.1,12.8,2025-04-17T12:46:16.169Z,2025-04-17T12:46:23Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5657709751,399,1b32j0lqi7ggcabdra4tygxzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
