id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2787904245,686,61,2,83,32,f1h34qp5zbfl489q8vnkhiq9s,0,88.0,29.1,2025-03-14T19:40:53.032Z,2025-03-14T21:44:42Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5579430467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904311,715,3,2,83,34,a9vw7ikerpr4cuweeeka5aneg,0,11.0,66.9,2025-03-14T19:40:54.383Z,2025-03-14T20:25:32Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579431041,233,687,5579430817,56,Back,5579430819,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904333,687,7,2,83,34,f1h34qp5zbfl489q8vnkhiq9s,1,89.0,33.1,2025-03-14T19:40:54.384Z,2025-03-14T20:25:32Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5579430935,286,,5579430933,56,Center,5579430963,233,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904369,688,1,2,83,36,f1h34qp5zbfl489q8vnkhiq9s,0,79.8,10.9,2025-03-14T19:40:56.863Z,2025-03-14T19:40:58Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5579431147,141,34.3,5579431143,140,86.7,5579431153,213,1.14,5579431141,56,Center,5579431137,155,,5579431133,2,,5579431151,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904383,716,12,2,83,38,a9vw7ikerpr4cuweeeka5aneg,1,10.0,62.7,2025-03-14T19:40:58.325Z,2025-03-14T19:40:59Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5579431225,140,24.1,5579431229,141,50.9,5579431231,212,16.8,5579431235,213,5.79,5579431287,15,,5579431223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904439,689,13,2,83,40,f1h34qp5zbfl489q8vnkhiq9s,1,69.9,60.0,2025-03-14T19:41:00.631Z,2025-03-15T03:03:49Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579433025,230,97.3,5579431515,56,Center,5579433023,458,,5579432707,72,,5579431513,18,,5580421929,22,,5579433017,102,57.3,5579433015,77,,5579433021,215,,5579433027,231,5579433019,103,63.9,50.9,,,,,,,,,,,,,,,,,,,,,
2787904523,690,5,2,83,42,f1h34qp5zbfl489q8vnkhiq9s,0,101.2,58.8,2025-03-14T19:41:02.526Z,2025-03-14T20:25:17Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579432013,346,,5579432217,233,717,5579432011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904533,717,5,2,83,42,a9vw7ikerpr4cuweeeka5aneg,1,-1.2,41.2,2025-03-14T19:41:02.526Z,2025-03-14T19:41:08Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5579432181,233,690,5579432057,56,Back,5579432061,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787905283,718,1,2,84,6,a9vw7ikerpr4cuweeeka5aneg,1,3.0,49.3,2025-03-14T19:41:26.709Z,2025-03-14T19:41:35Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5579435877,124,,5579435889,1,,5579435883,141,25.8,5579435887,213,6.02,5579435879,56,Center,5579435881,140,60.1,5579435885,212,62.0,5579435895,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787905261,691,43,2,84,13,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-14T19:41:33.936Z,2025-03-14T19:41:41Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579436953,144,83,5579436211,399,cl4xl80n4gew1ox03r3ooshrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787905293,719,50,2,84,14,a9vw7ikerpr4cuweeeka5aneg,1,74.4,11.0,2025-03-14T19:41:34.757Z,2025-03-14T19:41:42Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5579435963,56,Right,5579435967,286,,5579436139,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787905303,692,7,2,84,14,f1h34qp5zbfl489q8vnkhiq9s,1,25.6,89.0,2025-03-14T19:41:34.758Z,2025-03-14T19:41:40Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579436013,56,Back,5579436009,167,,5579436067,233,719,5579436015,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787905445,693,5,2,84,15,f1h34qp5zbfl489q8vnkhiq9s,0,26.2,101.4,2025-03-14T19:41:35.785Z,2025-03-14T20:25:18Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579439363,233,720,5579436873,56,Back,5579436877,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787905907,720,5,2,84,15,a9vw7ikerpr4cuweeeka5aneg,1,73.8,-1.4,2025-03-14T19:41:35.785Z,2025-03-14T20:25:17Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5579439267,347,,5579439265,56,Right,5579439329,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787905919,721,1,2,84,37,a9vw7ikerpr4cuweeeka5aneg,0,73.5,0.0,2025-03-14T19:41:57.612Z,2025-03-14T19:41:59Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579439409,1,,5579439399,56,Center,5579439403,141,37.9,5579439407,213,1.06,5579439397,107,,5579439401,140,87.9,5579439405,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906165,695,1,2,84,40,f1h34qp5zbfl489q8vnkhiq9s,1,10.0,56.9,2025-03-14T19:42:01.065Z,2025-03-14T19:42:09Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579440781,56,Right,5579440785,141,17.4,5579440791,1,,5579440789,213,5.78,5579440783,140,56.9,5579440787,212,56.1,5579440779,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906183,696,50,2,84,48,f1h34qp5zbfl489q8vnkhiq9s,1,60.9,21.6,2025-03-14T19:42:09.168Z,2025-03-14T20:25:33Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5579440851,56,Center,5579440853,286,,5579441147,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906221,722,7,2,84,48,a9vw7ikerpr4cuweeeka5aneg,1,39.1,78.4,2025-03-14T19:42:09.169Z,2025-03-14T20:25:33Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5579441015,56,Back,5579441017,285,,5579441069,233,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787912465,751,1,2,84,49,a9vw7ikerpr4cuweeeka5aneg,1,26.4,83.6,2025-03-14T19:42:09.316Z,2025-03-14T19:47:16Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5579477127,141,59.9,5579477123,56,Back,5579477125,140,28.2,5579477129,212,16.2,5579477131,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906257,723,1,2,84,51,a9vw7ikerpr4cuweeeka5aneg,0,37.3,60.0,2025-03-14T19:42:11.534Z,2025-03-14T19:47:24Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5579441207,157,,5579441219,1,,5579441213,141,67.0,5579441209,56,Center,5579441217,213,0.16,5579441211,140,65.4,5579441215,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906295,697,12,2,84,53,f1h34qp5zbfl489q8vnkhiq9s,1,27.2,24.9,2025-03-14T19:42:13.560Z,2025-03-14T19:42:17Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579441409,213,4.84,5579441405,141,9.8,5579441457,15,,5579441401,56,Back,5579441403,140,28.5,5579441407,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906403,724,3,2,84,57,a9vw7ikerpr4cuweeeka5aneg,0,74.4,89.6,2025-03-14T19:42:17.494Z,2025-03-14T19:42:24Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5579441959,286,,5579441957,56,Left,5579442191,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906435,698,7,2,84,57,f1h34qp5zbfl489q8vnkhiq9s,1,25.6,10.4,2025-03-14T19:42:17.495Z,2025-03-14T19:42:23Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5579442089,285,,5579442085,167,,5579442087,56,Back,5579442129,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906537,699,5,2,84,58,f1h34qp5zbfl489q8vnkhiq9s,0,21.6,-1.7,2025-03-14T19:42:18.885Z,2025-03-14T20:25:18Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5579442697,347,,5579442693,56,Back,5579442795,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906487,725,5,2,84,58,a9vw7ikerpr4cuweeeka5aneg,1,78.4,101.7,2025-03-14T19:42:18.885Z,2025-03-14T20:25:18Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5579442397,347,,5579442739,233,699,5579442395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906801,700,18,2,85,16,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-14T19:42:36.574Z,2025-03-14T19:42:40Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5579444147,42,,5579444155,59,21,5579444251,55,701,5579444151,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787906809,701,19,2,85,16,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-14T19:42:36.575Z,2025-03-14T19:42:40Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5579444213,59,4,5579444217,293,1,5579444207,42,,5579444219,44,Defender,5579444221,55,700,5579444215,292,3,5579444211,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907851,707,40,2,85,16,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-14T19:42:36.793Z,2025-03-14T19:44:32Z,,,,,5579450057,130,8,5579450053,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",5579450061,194,s8c0oxnoqt6zi7pi88rwawvd,5579450051,30,"7fkc01xxyl1trj3uav134ehyi, s8c0oxnoqt6zi7pi88rwawvd, 37mo55lynu3blqnb8k9ln8k16, bmkwmf5f2ssnw2cq7uga7yd5g, aqc0qritba195wf770gyd1149, c7buy99bjqmkmno8w5t0189d6, 6hmsrr08cllpl4iumu92zskbt, 15yli690oxmbr4dl1ksti2p9m, 4jve632xnmqujh4ioaxpaovai, 9n2nm6smh0txgv2482qbwhixg, 6m4anciafmzc24s44xszymbc9, 8k4wwchytdstpn0yhrxd5nbv9, 45bcgucg627rhrdgt8tn9hd9m, cqgmx6eiriomccxfhykh31r10, 418pvntm5e5kcoeyjjnzm7hg4, ayjuukbjjzrldkn4d4shfnggk, 5sha6xhovfmuzd7rolx1om39w",5579450063,319,,5579450055,59,"1, 2, 4, 5, 3, 15, 7, 8, 14, 17, 11, 6, 16, 19, 27, 32, 38",5579450059,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907067,726,1,2,85,23,a9vw7ikerpr4cuweeeka5aneg,1,73.2,100.0,2025-03-14T19:42:43.965Z,2025-03-14T19:42:46Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579445631,107,,5579445635,140,78.4,5579445639,212,11.1,5579445637,141,87.4,5579445633,56,Left,5579445641,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907091,727,1,2,85,25,a9vw7ikerpr4cuweeeka5aneg,0,78.4,86.8,2025-03-14T19:42:46.212Z,2025-03-14T19:42:47Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5579445787,140,85.8,5579445791,212,12.9,5579445789,141,100.0,5579445785,56,Left,5579445793,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907213,702,5,2,85,27,f1h34qp5zbfl489q8vnkhiq9s,1,13.6,-1.7,2025-03-14T19:42:47.693Z,2025-03-14T20:25:19Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5579446413,347,,5579446431,233,728,5579446411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907105,728,5,2,85,27,a9vw7ikerpr4cuweeeka5aneg,0,86.4,101.7,2025-03-14T19:42:47.693Z,2025-03-14T20:25:19Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5579446451,233,702,5579445841,56,Left,5579445843,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907257,703,1,2,85,33,f1h34qp5zbfl489q8vnkhiq9s,1,12.4,0.0,2025-03-14T19:42:54.072Z,2025-03-14T19:42:56Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5579446633,140,32.0,5579446641,212,22.3,5579446637,141,11.4,5579446649,1,,5579446627,107,,5579446647,213,0.40,5579446629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907283,704,1,2,85,36,f1h34qp5zbfl489q8vnkhiq9s,0,32.0,11.4,2025-03-14T19:42:56.665Z,2025-03-14T19:43:03Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5579446801,56,Back,5579446797,3,,5579446805,141,0.0,5579446799,168,,5579446809,213,5.48,5579446803,140,39.8,5579446807,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907287,705,5,2,85,37,f1h34qp5zbfl489q8vnkhiq9s,0,41.6,-1.5,2025-03-14T19:42:57.759Z,2025-03-14T20:25:20Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5579447449,233,729,5579446837,347,,5579446835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907401,729,5,2,85,37,a9vw7ikerpr4cuweeeka5aneg,1,58.4,101.5,2025-03-14T19:42:57.759Z,2025-03-14T20:25:19Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5579447385,347,,5579447383,56,Left,5579447431,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907475,730,1,2,85,43,a9vw7ikerpr4cuweeeka5aneg,1,55.4,100.0,2025-03-14T19:43:03.620Z,2025-03-14T19:43:07Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579447807,141,84.4,5579447803,56,Left,5579447809,212,17.1,5579447811,213,5.51,5579447801,107,,5579447805,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907487,731,4,2,85,46,a9vw7ikerpr4cuweeeka5aneg,1,75.0,88.4,2025-03-14T19:43:06.680Z,2025-03-14T19:43:13Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5579448033,294,,5579448037,152,,5579448057,233,706,5579448031,13,,5579448035,56,Left,5579448039,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787907461,706,4,2,85,46,f1h34qp5zbfl489q8vnkhiq9s,0,25.0,11.6,2025-03-14T19:43:06.681Z,2025-03-14T19:43:14Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579448017,152,,5579448013,294,,5579448019,285,,5579448079,233,731,5579448015,56,Back,5579448011,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787908253,732,1,2,86,19,a9vw7ikerpr4cuweeeka5aneg,1,73.9,88.7,2025-03-14T19:43:39.334Z,2025-03-14T20:30:29Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579452359,5,,5579452371,212,43.2,5579452365,56,Center,5579452363,152,,5579452369,141,29.4,5579452375,1,,5579452361,155,,5579452357,2,,5579452367,140,88.6,5579452373,213,,,,5.08,,,,,,,,,,,,,,,,,,,,,
2787908261,733,1,2,86,20,a9vw7ikerpr4cuweeeka5aneg,1,92.0,30.1,2025-03-14T19:43:41.072Z,2025-03-14T20:30:34Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,1.0,,5579759739,212,11.4,5579760355,210,15,5579452423,56,Center,5579759737,141,46.8,5579759741,213,1.46,5579759735,140,93.2,5579759731,3,,5579760357,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787908301,734,15,2,86,25,a9vw7ikerpr4cuweeeka5aneg,1,92.4,44.4,2025-03-14T19:43:45.533Z,2025-03-14T20:39:07Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,,5579627191,103,24.7,5579627205,233,708,5579627185,55,733,5579452611,56,Center,5579627183,154,,5579627179,29,,5579627173,15,,5579627189,102,47.7,5579627197,147,48.6,5579627171,24,5579627195,146,98.9,,5579452607,17,,5579627177,81,,5579627193,328,,,,,,,,,,,,,
2787908235,708,10,2,86,25,f1h34qp5zbfl489q8vnkhiq9s,1,2.2,54.0,2025-03-14T19:43:45.633Z,2025-03-14T20:13:01Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5579452249,173,,5579452253,182,,5579452255,56,Back,5579452251,178,,5579627273,233,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787908353,710,1,2,86,28,f1h34qp5zbfl489q8vnkhiq9s,0,10.2,60.5,2025-03-14T19:43:48.816Z,2025-03-14T19:43:51Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5579452859,141,73.9,5579452855,56,Center,5579452863,213,0.18,5579452865,1,,5579452857,140,59.2,5579452853,199,,5579452861,212,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787908425,735,1,2,86,33,a9vw7ikerpr4cuweeeka5aneg,0,25.7,37.3,2025-03-14T19:43:53.988Z,2025-03-14T19:43:55Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579453273,141,12.5,5579453263,56,Back,5579453267,140,34.5,5579453279,212,19.2,5579453281,213,5.21,5579453259,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787908445,711,1,2,86,35,f1h34qp5zbfl489q8vnkhiq9s,0,58.7,88.9,2025-03-14T19:43:56.073Z,2025-03-14T19:43:57Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5579453391,56,Left,5579453397,212,3.9,5579453389,157,,5579453515,286,,5579453401,1,,5579453395,141,90.5,5579453509,236,,5579453399,213,0.28,5579453393,140,62.3,5579453511,233,,,,736,,,,,,,,,,,,,,,,,,,,,
2787908463,736,74,2,86,35,a9vw7ikerpr4cuweeeka5aneg,1,32.4,11.1,2025-03-14T19:43:56.074Z,2025-03-14T20:12:30Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5579453493,285,,5579453585,233,711,5579453491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787908495,712,1,2,86,37,f1h34qp5zbfl489q8vnkhiq9s,1,60.3,94.8,2025-03-14T19:43:57.664Z,2025-03-14T19:43:59Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5579453663,140,68.6,5579453667,212,8.7,5579453669,213,0.05,5579453665,141,95.4,5579453661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787908503,713,3,2,86,38,f1h34qp5zbfl489q8vnkhiq9s,0,68.6,95.4,2025-03-14T19:43:59.048Z,2025-03-14T19:44:00Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5579453695,56,Left,5579453697,286,,5579453769,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787908569,737,1,2,86,41,a9vw7ikerpr4cuweeeka5aneg,0,20.7,10.7,2025-03-14T19:44:01.373Z,2025-03-14T19:44:02Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579454089,213,0.04,5579454129,233,714,5579454083,140,23.9,5579454079,157,,5579454085,141,10.9,5579454091,1,,5579454127,236,,5579454087,212,3.4,5579454135,286,,5579454081,56,,,,Back,,,,,,,,,,,,,,,,,,,,,
2787908563,714,74,2,86,41,f1h34qp5zbfl489q8vnkhiq9s,1,69.1,91.8,2025-03-14T19:44:01.374Z,2025-03-14T19:44:03Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5579454005,56,Left,5579454181,233,737,5579454007,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787908681,738,4,2,86,47,a9vw7ikerpr4cuweeeka5aneg,1,29.0,11.5,2025-03-14T19:44:07.300Z,2025-03-14T20:12:08Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579455015,294,,5579455021,285,,5579455019,152,,5579455141,233,715,5579455013,13,,5579455017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787908697,715,4,2,86,47,f1h34qp5zbfl489q8vnkhiq9s,0,71.0,88.5,2025-03-14T19:44:07.301Z,2025-03-14T20:12:08Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5579455117,56,Left,5579455113,13,,5579455121,286,,5579455223,233,738,5579455115,294,,5579455119,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787909641,739,1,2,87,24,a9vw7ikerpr4cuweeeka5aneg,0,25.2,16.2,2025-03-14T19:44:44.885Z,2025-03-14T19:44:51Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5579459725,152,,5579459739,212,66.5,5579459745,1,,5579459729,56,Center,5579459743,213,0.08,5579459731,140,88.3,5579459735,141,24.1,5579459723,157,,5579459719,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787909635,716,44,2,87,28,f1h34qp5zbfl489q8vnkhiq9s,1,19.4,78.5,2025-03-14T19:44:49.113Z,2025-03-14T20:26:00Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579459689,285,,5579459687,56,Back,5579460055,233,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787909647,740,44,2,87,28,a9vw7ikerpr4cuweeeka5aneg,0,80.6,21.5,2025-03-14T19:44:49.114Z,2025-03-14T20:26:00Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,,5579459773,56,Center,5579460097,233,716,5579459775,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787909683,717,61,2,87,29,f1h34qp5zbfl489q8vnkhiq9s,1,32.4,83.0,2025-03-14T19:44:49.369Z,2025-03-14T19:47:27Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579459933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787909725,719,1,2,87,31,f1h34qp5zbfl489q8vnkhiq9s,0,28.9,75.0,2025-03-14T19:44:51.523Z,2025-03-14T19:44:53Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579460201,56,Back,5579460205,141,69.1,5579460211,1,,5579460209,213,6.09,5579460203,140,48.1,5579460207,212,20.6,5579460199,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787909765,741,1,2,87,34,a9vw7ikerpr4cuweeeka5aneg,0,51.9,29.4,2025-03-14T19:44:54.637Z,2025-03-14T19:44:55Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5579460489,140,64.3,5579460493,141,34.5,5579460497,212,13.5,5579460481,3,,5579460485,56,Center,5579460501,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787909761,720,8,2,87,34,f1h34qp5zbfl489q8vnkhiq9s,1,35.8,65.2,2025-03-14T19:44:55.176Z,2025-03-14T21:45:00Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579460453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787909877,721,1,2,87,39,f1h34qp5zbfl489q8vnkhiq9s,1,53.6,51.3,2025-03-14T19:44:59.216Z,2025-03-14T21:44:58Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5579461065,56,Right,5579461081,213,4.94,5579461069,140,58.1,5579461077,212,21.2,5579461073,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787909989,722,1,2,87,40,f1h34qp5zbfl489q8vnkhiq9s,0,58.2,17.0,2025-03-14T19:45:00.944Z,2025-03-14T19:45:05Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5579461697,141,16.1,5579461693,56,Right,5579461701,213,6.26,5579461695,140,85.9,5579461699,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787910009,742,1,2,87,45,a9vw7ikerpr4cuweeeka5aneg,0,9.9,82.3,2025-03-14T19:45:06.052Z,2025-03-14T19:45:06Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579461859,213,6.25,5579461855,141,82.0,5579461851,56,Back,5579461857,212,6.1,5579461853,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787910061,723,1,2,87,47,f1h34qp5zbfl489q8vnkhiq9s,1,83.1,14.4,2025-03-14T19:45:07.816Z,2025-03-14T19:45:09Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5579462085,141,9.7,5579462081,140,89.4,5579462093,213,5.83,5579462089,212,7.3,5579462077,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
