id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2711969817,771,1,2,79,38,ajtb177oqwawkdwbqhldmq6mx,0,27.0,18.2,2024-08-23T18:36:49.889Z,2024-08-23T18:36:51Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5165298585,3,,5165298595,213,0.21,5165298591,141,27.1,5165298589,140,53.5,5165298593,212,28.5,5165298587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711969905,816,1,2,79,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.8,70.5,2024-08-23T18:36:52.244Z,2024-08-23T18:36:57Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5165299023,141,75.7,5165299027,213,0.54,5165299017,3,,5165299025,212,6.9,5165299019,56,Center,5165299021,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711969919,817,3,2,79,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.4,72.0,2024-08-23T18:36:56.864Z,2024-08-23T18:58:28Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165299091,56,Center,5165299525,233,772,5165299095,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711969983,772,7,2,79,45,ajtb177oqwawkdwbqhldmq6mx,1,32.6,28.0,2024-08-23T18:36:56.865Z,2024-08-23T18:58:27Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165299443,56,Back,5165299445,285,,5165299489,233,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711969991,773,4,2,79,48,ajtb177oqwawkdwbqhldmq6mx,1,35.4,27.4,2024-08-23T18:36:59.422Z,2024-08-23T18:37:05Z,ct7z1lwc3kc5oblzcewgipzl6,A. Bredahl,,5165299605,13,,5165299685,286,,5165299607,56,Back,5165299609,152,,5165299681,233,818,5165299611,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711969961,818,4,2,79,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.6,72.6,2024-08-23T18:36:59.423Z,2024-08-23T18:37:07Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165299401,265,,5165299397,56,Center,5165299399,152,,5165299701,233,773,5165299395,13,,5165299403,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970327,775,1,2,80,4,ajtb177oqwawkdwbqhldmq6mx,1,29.4,25.3,2024-08-23T18:37:15.434Z,2024-08-23T18:37:16Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5165301207,5,,5165301215,141,39.8,5165301211,56,Back,5165301209,152,,5165301219,213,2.38,5165301213,140,19.5,5165301217,212,14.3,5165301233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970521,776,1,2,80,6,ajtb177oqwawkdwbqhldmq6mx,1,19.5,39.4,2024-08-23T18:37:17.065Z,2024-08-23T18:37:26Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165302239,212,16.4,5165302233,56,Back,5165302235,140,8.4,5165302241,213,2.36,5165302237,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970567,777,1,2,80,15,ajtb177oqwawkdwbqhldmq6mx,1,11.2,58.2,2024-08-23T18:37:26.106Z,2024-08-23T18:37:28Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5165302517,1,,5165302505,155,,5165302513,212,37.5,5165302509,140,46.4,5165302511,141,49.3,5165302507,56,Back,5165302515,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970575,778,1,2,80,17,ajtb177oqwawkdwbqhldmq6mx,0,42.6,50.4,2024-08-23T18:37:28.690Z,2024-08-23T18:37:30Z,ct7z1lwc3kc5oblzcewgipzl6,A. Bredahl,,5165302547,56,Back,5165302697,286,,5165302693,233,819,5165302559,213,5.61,5165302549,140,47.1,5165302691,236,,5165302551,141,44.9,5165302555,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970591,819,74,2,80,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.2,59.0,2024-08-23T18:37:28.691Z,2024-08-23T18:58:53Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5165302739,233,778,5165302643,56,Center,5165302645,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970649,779,1,2,80,20,ajtb177oqwawkdwbqhldmq6mx,1,32.1,42.1,2024-08-23T18:37:31.250Z,2024-08-23T18:37:32Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5165302971,213,5.27,5165302965,141,24.1,5165302963,140,39.4,5165302967,212,14.4,5165302961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970695,780,1,2,80,21,ajtb177oqwawkdwbqhldmq6mx,0,39.4,24.1,2024-08-23T18:37:32.466Z,2024-08-23T18:37:34Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5165303175,56,Center,5165303179,141,23.6,5165303181,212,28.5,5165303177,140,66.5,5165303183,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970865,821,1,2,80,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.6,82.4,2024-08-23T18:37:35.852Z,2024-08-23T18:37:40Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5165304131,140,13.5,5165304129,56,Back,5165304135,212,25.6,5165304137,213,3.74,5165304133,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970935,822,1,2,80,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,7.8,57.2,2024-08-23T18:37:40.630Z,2024-08-23T18:37:44Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5165304455,1,,5165304445,56,Center,5165304451,212,47.5,5165304453,213,0.01,5165304449,141,57.9,5165304443,157,,5165304447,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970993,781,1,2,80,33,ajtb177oqwawkdwbqhldmq6mx,1,52.2,44.9,2024-08-23T18:37:44.386Z,2024-08-23T18:37:48Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5165304785,212,19.0,5165304779,140,68.8,5165304771,3,,5165304783,141,56.0,5165304775,56,Center,5165304787,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971015,782,3,2,80,37,ajtb177oqwawkdwbqhldmq6mx,1,79.4,56.0,2024-08-23T18:37:47.933Z,2024-08-23T18:59:37Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5165304865,286,,5165304863,56,Center,5165304951,233,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711970985,823,45,2,80,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,20.6,44.0,2024-08-23T18:37:47.933Z,2024-08-23T18:59:37Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5165304731,56,Back,5165304989,233,782,5165304733,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971093,784,1,2,80,41,ajtb177oqwawkdwbqhldmq6mx,1,88.9,62.0,2024-08-23T18:37:52.242Z,2024-08-23T18:37:53Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5165305299,140,79.3,5165305305,213,3.35,5165305303,212,10.3,5165305301,141,58.8,5165305297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971123,785,1,2,80,42,ajtb177oqwawkdwbqhldmq6mx,1,79.3,58.8,2024-08-23T18:37:53.242Z,2024-08-23T18:37:54Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5165305457,140,92.2,5165305459,141,85.7,5165305463,213,0.93,5165305461,212,22.8,5165305455,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971147,786,1,2,80,43,ajtb177oqwawkdwbqhldmq6mx,0,92.2,85.7,2024-08-23T18:37:54.714Z,2024-08-23T18:37:56Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5165305583,213,4.76,5165305577,140,93.3,5165305571,2,,5165305581,212,24.4,5165305579,141,49.9,5165305575,56,Center,5165305573,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971197,824,12,2,80,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.7,51.2,2024-08-23T18:37:58.708Z,2024-08-23T18:37:59Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5165305811,56,Back,5165305815,141,38.5,5165305817,212,9.3,5165305871,15,,5165305819,213,5.10,5165305813,140,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971219,787,1,2,80,48,ajtb177oqwawkdwbqhldmq6mx,0,95.2,57.8,2024-08-23T18:37:58.970Z,2024-08-23T18:38:00Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5165305953,141,46.1,5165305955,212,9.8,5165305949,56,Center,5165305951,140,89.7,5165305957,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971323,825,43,2,80,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T18:38:01.900Z,2024-08-23T18:40:27Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5165319917,144,12,5165306391,213,1.27,5165306387,141,58.4,5165306389,212,10.3,5165306383,56,Back,5165306385,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971363,826,12,2,80,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.9,58.4,2024-08-23T18:38:04.277Z,2024-08-23T18:41:01Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5165306549,213,0.49,5165306543,140,28.6,5165306545,141,70.5,5165306541,56,Back,5165306547,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971371,788,1,2,80,55,ajtb177oqwawkdwbqhldmq6mx,0,62.8,22.8,2024-08-23T18:38:06.034Z,2024-08-23T18:38:07Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5165306601,56,Center,5165306607,212,15.9,5165306609,213,0.17,5165306605,141,26.7,5165306603,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971387,827,8,2,80,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.0,69.1,2024-08-23T18:38:08.358Z,2024-08-23T18:38:08Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5165306653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971443,829,3,2,80,59,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.0,81.2,2024-08-23T18:38:10.857Z,2024-08-23T18:40:59Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165307005,56,Back,5165307007,285,,5165307173,233,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971451,789,7,2,80,59,ajtb177oqwawkdwbqhldmq6mx,1,69.0,18.8,2024-08-23T18:38:10.858Z,2024-08-23T18:39:21Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5165307043,286,,5165307039,167,,5165307041,56,Right,5165307131,233,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971455,790,5,2,81,1,ajtb177oqwawkdwbqhldmq6mx,0,69.2,-1.6,2024-08-23T18:38:12.075Z,2024-08-23T18:59:28Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5165307771,233,830,5165307069,347,,5165307065,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971543,830,5,2,81,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.8,101.6,2024-08-23T18:38:12.075Z,2024-08-23T18:59:27Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165307599,347,,5165307685,233,790,5165307597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971607,831,1,2,81,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.5,100.0,2024-08-23T18:38:19.764Z,2024-08-23T18:38:21Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5165308037,56,Back,5165308039,140,36.8,5165308051,213,4.57,5165308085,189,,5165308043,141,83.2,5165308047,212,12.9,5165308035,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971697,832,1,2,81,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.6,62.6,2024-08-23T18:38:24.164Z,2024-08-23T18:38:25Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5165308501,141,39.1,5165308505,213,4.41,5165308497,56,Back,5165308499,140,30.8,5165308503,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971721,833,1,2,81,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.7,37.1,2024-08-23T18:38:25.619Z,2024-08-23T18:38:26Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5165308635,212,11.8,5165308629,56,Back,5165308631,140,33.4,5165308633,141,20.7,5165308637,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971785,834,1,2,81,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.4,20.7,2024-08-23T18:38:26.460Z,2024-08-23T18:38:31Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5165309019,212,10.1,5165309015,141,35.2,5165309005,56,Back,5165309009,140,31.3,5165309023,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971891,835,1,2,81,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.9,35.2,2024-08-23T18:38:31.341Z,2024-08-23T18:38:37Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5165309661,213,1.62,5165309657,141,80.2,5165309659,212,30.6,5165309653,56,Back,5165309655,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971933,836,1,2,81,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,32.7,79.7,2024-08-23T18:38:37.325Z,2024-08-23T18:38:39Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5165309885,140,63.2,5165309881,155,,5165309891,213,5.94,5165309883,56,Center,5165309889,212,34.0,5165309893,1,,5165309887,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971921,791,44,2,81,27,ajtb177oqwawkdwbqhldmq6mx,1,32.9,37.3,2024-08-23T18:38:38.443Z,2024-08-23T18:58:43Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165309835,285,,5165309833,56,Back,5165310063,233,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971941,837,44,2,81,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.1,62.7,2024-08-23T18:38:38.444Z,2024-08-23T18:58:44Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5165310071,233,791,5165309927,286,,5165309925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971957,792,1,2,81,27,ajtb177oqwawkdwbqhldmq6mx,0,26.4,38.0,2024-08-23T18:38:38.818Z,2024-08-23T18:38:40Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165309991,212,12.3,5165309987,140,37.8,5165309981,3,,5165309993,213,6.04,5165309983,56,Back,5165309989,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711971979,838,1,2,81,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.2,63.4,2024-08-23T18:38:41.196Z,2024-08-23T18:38:42Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165310161,141,55.4,5165310155,56,Center,5165310159,140,68.3,5165310163,212,7.6,5165310165,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972033,839,1,2,81,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.3,55.4,2024-08-23T18:38:41.941Z,2024-08-23T18:38:44Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5165310513,140,58.0,5165310519,213,3.47,5165310517,212,11.4,5165310515,141,50.0,5165310511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972103,840,1,2,81,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.8,33.6,2024-08-23T18:38:44.764Z,2024-08-23T18:38:47Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165310847,213,5.62,5165310843,141,7.4,5165310839,56,Right,5165310841,140,82.4,5165310845,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972143,841,1,2,81,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,84.9,9.7,2024-08-23T18:38:47.701Z,2024-08-23T18:38:51Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5165311099,2,,5165311105,140,94.8,5165311113,1,,5165311101,155,,5165311111,213,1.35,5165311109,212,46.9,5165311103,56,Center,5165311107,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972273,794,1,2,81,45,ajtb177oqwawkdwbqhldmq6mx,1,10.9,4.4,2024-08-23T18:38:56.035Z,2024-08-23T18:38:59Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,5165311767,213,0.25,5165311761,140,24.0,5165311759,56,Back,5165311763,141,9.5,5165311765,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972281,795,1,2,81,48,ajtb177oqwawkdwbqhldmq6mx,0,20.9,8.5,2024-08-23T18:38:59.067Z,2024-08-23T18:39:04Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5165311803,3,,5165312133,233,842,5165311809,56,Back,5165311823,212,5.6,5165311827,213,0.12,5165312137,286,,5165311815,140,26.2,5165311805,168,,5165312131,236,5165311819,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,
2711972343,842,74,2,81,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.5,78.7,2024-08-23T18:38:59.068Z,2024-08-23T18:58:53Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5165312121,56,Center,5165312199,233,795,5165312123,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972369,844,1,2,81,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.5,78.7,2024-08-23T18:39:04.775Z,2024-08-23T19:01:39Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,1.0,5165312291,141,48.1,5165312293,212,20.9,5165367947,210,14,5165312289,140,75.8,5165312287,56,Center,5165312297,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972377,845,14,2,81,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.1,48.1,2024-08-23T18:39:05.629Z,2024-08-23T19:01:40Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5165347363,20,,5165367975,103,19.6,5165406079,75,,5165367973,102,44.6,5165367979,230,98.6,5165367977,215,,5165312325,22,,5165312329,56,Center,5165367981,231,5165367967,29,,5165367969,55,5165312327,18,,,,,,,,,,,,,50.4,844,,,,,,,
2711972635,796,5,2,81,54,ajtb177oqwawkdwbqhldmq6mx,1,-0.6000000000000001,58.3,2024-08-23T18:39:05.876Z,2024-08-23T18:59:28Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5165313633,233,846,5165313571,346,,5165313569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972409,846,5,2,81,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.6,41.7,2024-08-23T18:39:05.876Z,2024-08-23T18:59:28Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5165313657,233,796,5165312475,346,,5165312471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711972973,797,27,2,82,25,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-23T18:39:36.108Z,2024-08-23T18:39:40Z,,,,5165315417,53,b2gkyjq8emj9pywryc3rycogl,5165315671,233,848,5165315415,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973025,848,27,2,82,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T18:39:36.108Z,2024-08-23T18:39:41Z,,,,5165315697,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711973017,847,43,2,82,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T18:39:37.813Z,2024-08-23T18:39:41Z,,,,5165315733,144,57,5165315637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974593,798,18,2,84,6,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-23T18:41:17.045Z,2024-08-23T18:41:27Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5165324151,41,,5165324153,44,Goalkeeper,5165324155,59,13,5165324219,55,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974597,799,19,2,84,6,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-23T18:41:17.046Z,2024-08-23T18:41:27Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5165324183,59,1,5165324187,55,798,5165324185,44,Goalkeeper,5165325455,293,0,5165324173,41,,5165324181,145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974949,800,28,2,84,7,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-23T18:41:17.979Z,2024-08-23T18:59:34Z,,,,5165400555,233,849,5165326055,55,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711974661,849,28,2,84,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T18:41:17.979Z,2024-08-23T18:59:35Z,,,,5165400565,233,800,5165324499,55,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975345,801,1,2,84,40,ajtb177oqwawkdwbqhldmq6mx,0,4.2,41.0,2024-08-23T18:41:51.822Z,2024-08-23T18:41:54Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5165328107,213,5.97,5165328111,74,,5165328109,1,,5165328097,140,50.9,5165328101,141,17.3,5165328093,56,Right,5165328089,124,,5165328105,212,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711987323,964,1,2,84,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,48.6,90.2,2024-08-23T18:41:53.932Z,2024-08-23T18:56:14Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165392473,141,80.9,5165392475,212,12.3,5165392467,3,,5165392471,140,58.7,5165392469,56,Left,5165392477,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975405,802,44,2,84,44,ajtb177oqwawkdwbqhldmq6mx,1,32.4,38.8,2024-08-23T18:41:55.358Z,2024-08-23T18:58:44Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165328773,233,851,5165328429,56,Back,5165328431,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975437,851,44,2,84,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.6,61.2,2024-08-23T18:41:55.359Z,2024-08-23T18:57:51Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5165328597,286,,5165328593,56,Center,5165328801,233,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975417,803,1,2,84,44,ajtb177oqwawkdwbqhldmq6mx,0,26.6,34.2,2024-08-23T18:41:55.797Z,2024-08-23T18:59:52Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165328497,3,,5165328501,140,31.2,5165328507,213,6.26,5165328505,212,4.8,5165328503,141,34.0,5165328499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711987393,965,61,2,84,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.5,65.1,2024-08-23T18:41:55.932Z,2024-08-23T18:56:25Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5165392885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975425,850,43,2,84,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T18:41:57.637Z,2024-08-23T18:57:46Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5165328549,56,Center,5165328555,212,11.3,5165328553,141,56.6,5165328557,213,5.61,5165328547,3,0,5165396267,144,1,5165328551,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975445,804,61,2,84,47,ajtb177oqwawkdwbqhldmq6mx,1,28.0,34.6,2024-08-23T18:41:58.157Z,2024-08-23T18:46:09Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165328637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711975473,852,43,2,84,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T18:41:58.795Z,2024-08-23T18:56:38Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5165328799,56,Center,5165393341,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
