id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807195129,694,3,2,75,25,6wwwud48qahpwrfxs20334qk5,1,68.0,84.8,2025-04-27T14:36:58.737Z,2025-04-27T14:37:06Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5685329865,56,Left,5685329867,286,,5685329933,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195321,695,1,2,75,25,6wwwud48qahpwrfxs20334qk5,1,63.1,85.3,2025-04-27T14:36:59.064Z,2025-04-27T14:37:06Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5685330897,213,5.05,5685330881,56,Center,5685330893,212,6.1,5685330883,140,65.0,5685330887,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195329,696,1,2,75,27,6wwwud48qahpwrfxs20334qk5,1,65.0,76.9,2025-04-27T14:37:00.456Z,2025-04-27T14:37:07Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,5685330949,141,92.3,5685330945,56,Left,5685330953,213,0.72,5685330947,140,76.3,5685330951,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195335,697,1,2,75,28,6wwwud48qahpwrfxs20334qk5,0,76.7,91.8,2025-04-27T14:37:01.481Z,2025-04-27T14:37:07Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5685331015,212,24.3,5685331011,140,87.6,5685331013,141,60.2,5685331005,2,,5685331007,155,,5685331017,213,5.20,5685331009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195269,643,12,2,75,30,f1h34qp5zbfl489q8vnkhiq9s,1,11.0,47.5,2025-04-27T14:37:03.648Z,2025-04-27T14:37:07Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5685330593,140,31.0,5685330603,212,22.2,5685330587,56,Back,5685330657,15,,5685330599,141,36.7,5685330607,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195337,698,1,2,75,31,6wwwud48qahpwrfxs20334qk5,0,67.3,69.0,2025-04-27T14:37:05.201Z,2025-04-27T14:37:08Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685331033,213,0.96,5685331027,140,71.0,5685331029,141,77.2,5685331025,56,Center,5685331031,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195385,644,1,2,75,33,f1h34qp5zbfl489q8vnkhiq9s,1,27.7,33.1,2025-04-27T14:37:07.384Z,2025-04-27T14:37:09Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5685331247,56,Back,5685331251,141,53.1,5685331255,213,1.67,5685331249,140,26.4,5685331253,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195441,646,1,2,75,36,f1h34qp5zbfl489q8vnkhiq9s,1,26.4,53.1,2025-04-27T14:37:09.569Z,2025-04-27T14:37:12Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,5685331591,212,16.3,5685331577,56,Back,5685331585,141,38.3,5685331581,140,38.6,5685331593,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195567,647,1,2,75,38,f1h34qp5zbfl489q8vnkhiq9s,0,38.8,46.7,2025-04-27T14:37:12.145Z,2025-04-27T14:37:17Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5685332243,213,6.19,5685332235,56,Center,5685332241,212,52.8,5685332233,155,,5685332245,1,,5685332239,141,39.1,5685332237,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195757,700,1,2,75,45,6wwwud48qahpwrfxs20334qk5,1,13.5,59.4,2025-04-27T14:37:18.882Z,2025-04-27T14:37:23Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5685333149,212,23.2,5685333141,56,Back,5685333153,213,0.67,5685333143,140,30.9,5685333139,123,,5685333147,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195801,701,1,2,75,49,6wwwud48qahpwrfxs20334qk5,1,30.9,80.3,2025-04-27T14:37:23.233Z,2025-04-27T14:37:25Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5685333503,189,,5685333397,140,41.5,5685333403,213,6.08,5685333401,212,11.4,5685333399,141,76.9,5685333395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807195883,702,1,2,75,54,6wwwud48qahpwrfxs20334qk5,1,41.2,66.3,2025-04-27T14:37:27.698Z,2025-04-27T14:50:49Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,5685333843,212,62.4,5685333835,56,Right,5685333833,155,,5685333847,213,5.76,5685333839,141,20.7,5685334531,1,,5685333837,140,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196019,703,1,2,76,0,6wwwud48qahpwrfxs20334qk5,0,98.5,29.5,2025-04-27T14:37:34.321Z,2025-04-27T14:37:40Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685334589,140,97.4,5685335513,286,,5685334591,141,31.6,5685334587,56,Center,5685334595,212,1.8,5685335509,233,648,5685334597,213,2.25,5685335507,236,,5685334689,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196027,648,74,2,76,0,f1h34qp5zbfl489q8vnkhiq9s,1,1.2,69.6,2025-04-27T14:37:34.322Z,2025-04-27T15:08:25Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5685335545,233,703,5685334649,56,Back,5685335113,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196037,649,6,2,76,1,f1h34qp5zbfl489q8vnkhiq9s,0,1.8,69.2,2025-04-27T14:37:35.410Z,2025-04-27T14:37:39Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5685335165,233,704,5685334819,56,Back,5685334821,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196045,704,6,2,76,1,6wwwud48qahpwrfxs20334qk5,1,98.2,30.8,2025-04-27T14:37:35.410Z,2025-04-27T15:07:58Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685335021,75,,5685335017,56,Center,5685335057,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196967,705,1,2,76,35,6wwwud48qahpwrfxs20334qk5,0,99.5,0.5,2025-04-27T14:38:08.531Z,2025-04-27T14:38:13Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685339841,155,,5685339851,141,64.9,5685339843,223,,5685339835,2,,5685339855,212,45.2,5685339849,140,88.8,5685339837,6,,5685339857,213,1.82,5685339847,56,5685339859,1,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2807196931,651,44,2,76,37,f1h34qp5zbfl489q8vnkhiq9s,1,9.2,37.6,2025-04-27T14:38:10.801Z,2025-04-27T15:08:18Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5685339639,56,Back,5685340095,233,706,5685339641,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196987,706,44,2,76,37,6wwwud48qahpwrfxs20334qk5,0,90.8,62.4,2025-04-27T14:38:10.802Z,2025-04-27T15:08:19Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685339947,286,,5685339943,56,Center,5685340117,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196945,652,12,2,76,37,f1h34qp5zbfl489q8vnkhiq9s,1,5.9,41.6,2025-04-27T14:38:10.969Z,2025-04-27T14:38:13Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5685339697,141,0.0,5685339701,213,4.97,5685339693,56,Back,5685339695,140,13.4,5685339699,212,30.7,5685339771,15,,5685339983,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807196989,653,5,2,76,39,f1h34qp5zbfl489q8vnkhiq9s,0,14.9,-1.7,2025-04-27T14:38:13.074Z,2025-04-27T21:03:07Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5685339955,347,,5685340751,233,707,5685339953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197103,707,5,2,76,39,6wwwud48qahpwrfxs20334qk5,1,85.1,101.7,2025-04-27T14:38:13.074Z,2025-04-27T21:03:07Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685340657,56,Left,5685340709,233,653,5685340659,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197887,708,1,2,77,16,6wwwud48qahpwrfxs20334qk5,0,85.9,100.0,2025-04-27T14:38:49.906Z,2025-04-27T14:38:52Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685345041,213,4.79,5685345033,56,Center,5685345031,107,,5685345043,1,,5685345035,140,87.8,5685345037,141,64.2,5685345039,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197963,655,12,2,77,21,f1h34qp5zbfl489q8vnkhiq9s,1,10.5,32.8,2025-04-27T14:38:54.636Z,2025-04-27T14:38:57Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,5685345455,140,29.5,5685345461,212,26.3,5685345453,56,Back,5685345463,213,5.57,5685345559,15,,5685345457,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198021,709,1,2,77,21,6wwwud48qahpwrfxs20334qk5,1,68.6,88.0,2025-04-27T14:38:54.905Z,2025-04-27T14:38:56Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,5685345771,213,0.31,5685345765,140,78.2,5685345769,212,10.6,5685345767,141,92.7,5685345763,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198037,710,3,2,77,23,6wwwud48qahpwrfxs20334qk5,0,78.0,93.4,2025-04-27T14:38:56.522Z,2025-04-27T14:39:02Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685345829,56,Left,5685345831,286,,5685346049,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198063,656,7,2,77,23,f1h34qp5zbfl489q8vnkhiq9s,1,22.0,6.6,2025-04-27T14:38:56.523Z,2025-04-27T14:39:01Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,5685345949,285,,5685345945,167,,5685345991,233,710,5685345947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198185,657,5,2,77,24,f1h34qp5zbfl489q8vnkhiq9s,0,24.6,-1.6,2025-04-27T14:38:57.603Z,2025-04-27T21:03:07Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,5685346589,347,,5685346653,233,711,5685346587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198133,711,5,2,77,24,6wwwud48qahpwrfxs20334qk5,1,75.4,101.6,2025-04-27T14:38:57.603Z,2025-04-27T21:03:07Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685346649,233,657,5685346329,347,,5685346325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198335,712,1,2,77,32,6wwwud48qahpwrfxs20334qk5,1,75.8,100.0,2025-04-27T14:39:05.874Z,2025-04-27T14:39:08Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,5685347479,213,6.01,5685347477,212,19.9,5685347471,56,Left,5685347469,107,,5685347475,141,93.0,5685347473,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198347,713,61,2,77,35,6wwwud48qahpwrfxs20334qk5,0,94.0,93.0,2025-04-27T14:39:08.450Z,2025-04-27T14:39:09Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,5685347543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198511,658,5,2,77,35,f1h34qp5zbfl489q8vnkhiq9s,1,9.6,-1.5,2025-04-27T14:39:08.482Z,2025-04-27T21:03:08Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,5685348549,233,714,5685348413,347,,5685348411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198379,714,5,2,77,35,6wwwud48qahpwrfxs20334qk5,0,90.4,101.5,2025-04-27T14:39:08.482Z,2025-04-27T21:03:08Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,5685347689,347,,5685348651,233,658,5685347687,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198775,659,1,2,77,52,f1h34qp5zbfl489q8vnkhiq9s,1,12.3,0.0,2025-04-27T14:39:26.106Z,2025-04-27T14:39:27Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,5685349971,213,1.96,5685349969,212,9.8,5685349967,141,11.3,5685349965,140,8.8,5685349961,107,,5685349963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198839,660,1,2,77,53,f1h34qp5zbfl489q8vnkhiq9s,1,8.8,11.3,2025-04-27T14:39:26.995Z,2025-04-27T14:39:29Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5685350351,141,14.0,5685350345,157,,5685350353,212,34.7,5685350347,56,Back,5685350359,1,,5685350349,140,41.8,5685350357,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198861,661,44,2,77,55,f1h34qp5zbfl489q8vnkhiq9s,1,43.3,19.8,2025-04-27T14:39:28.962Z,2025-04-27T15:08:19Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5685350557,233,715,5685350427,285,,5685350425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198873,715,44,2,77,55,6wwwud48qahpwrfxs20334qk5,0,56.7,80.2,2025-04-27T14:39:28.963Z,2025-04-27T15:08:20Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5685350487,286,,5685350485,56,Left,5685350609,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198925,662,1,2,77,55,f1h34qp5zbfl489q8vnkhiq9s,0,41.8,14.0,2025-04-27T14:39:29.082Z,2025-04-27T14:39:31Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5685350771,212,28.2,5685350769,141,16.8,5685350773,213,0.07,5685350767,140,68.6,5685350761,3,,5685350765,56,Right,5685350763,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199049,717,1,2,77,58,6wwwud48qahpwrfxs20334qk5,1,28.4,77.8,2025-04-27T14:39:32.258Z,2025-04-27T14:39:37Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5685351471,212,21.9,5685351465,56,Back,5685351469,141,54.8,5685351473,213,3.94,5685351467,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199089,718,1,2,78,3,6wwwud48qahpwrfxs20334qk5,0,7.7,54.5,2025-04-27T14:39:36.818Z,2025-04-27T14:39:38Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5685351695,157,,5685351709,1,,5685351699,140,46.4,5685351703,212,40.8,5685351697,56,Back,5685351701,141,48.7,5685351705,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199147,663,50,2,78,7,f1h34qp5zbfl489q8vnkhiq9s,1,57.2,40.6,2025-04-27T14:39:40.546Z,2025-04-27T20:24:26Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,5685352085,286,,5685352481,233,719,5685352083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199199,719,7,2,78,7,6wwwud48qahpwrfxs20334qk5,1,42.8,59.4,2025-04-27T14:39:40.547Z,2025-04-27T20:24:25Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,5685352441,233,663,5685352359,56,Back,5685352361,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199261,720,1,2,78,8,6wwwud48qahpwrfxs20334qk5,1,38.4,47.3,2025-04-27T14:39:42.275Z,2025-04-27T14:50:41Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685352711,213,0.20,5685352707,141,51.8,5685352703,56,Center,5685352705,140,52.5,5685352709,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199363,721,1,2,78,10,6wwwud48qahpwrfxs20334qk5,1,52.5,51.8,2025-04-27T14:39:43.634Z,2025-04-27T14:50:42Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,5685353329,56,Center,5685353337,213,5.73,5685353335,212,28.2,5685353331,140,75.4,5685353333,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199485,722,1,2,78,15,6wwwud48qahpwrfxs20334qk5,1,84.1,22.2,2025-04-27T14:39:49.146Z,2025-04-27T14:39:53Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5685353949,141,20.4,5685353945,56,Right,5685353953,213,6.18,5685353951,212,11.4,5685353947,140,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199585,723,1,2,78,19,6wwwud48qahpwrfxs20334qk5,1,97.6,21.2,2025-04-27T14:39:53.243Z,2025-04-27T14:50:40Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,5685354529,155,,5685354539,212,31.5,5685354537,141,65.1,5685354525,2,,5685354535,140,87.9,5685354533,56,Center,5685354541,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199599,724,61,2,78,23,6wwwud48qahpwrfxs20334qk5,1,87.8,65.1,2025-04-27T14:39:57.331Z,2025-04-27T14:39:57Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,5685354633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199841,725,1,2,78,29,6wwwud48qahpwrfxs20334qk5,1,55.2,81.2,2025-04-27T14:40:02.698Z,2025-04-27T14:40:07Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5685356003,140,51.2,5685356007,212,23.0,5685356001,56,Center,5685356009,213,4.53,5685356005,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199873,726,1,2,78,33,6wwwud48qahpwrfxs20334qk5,1,47.5,37.4,2025-04-27T14:40:06.811Z,2025-04-27T14:40:09Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5685356257,140,70.0,5685356263,213,6.22,5685356255,56,Center,5685356259,141,35.1,5685356261,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199937,727,1,2,78,35,6wwwud48qahpwrfxs20334qk5,1,66.2,33.7,2025-04-27T14:40:08.818Z,2025-04-27T14:40:11Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5685356677,56,Right,5685356681,140,87.6,5685356685,141,16.1,5685356687,212,25.5,5685356689,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199953,728,1,2,78,37,6wwwud48qahpwrfxs20334qk5,0,88.4,13.7,2025-04-27T14:40:10.730Z,2025-04-27T18:52:35Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685356797,212,2.1,5685356799,213,1.72,5685356793,140,88.1,5685356789,155,,5685356795,141,16.8,5685356791,56,Right,5685356787,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199997,664,61,2,78,38,f1h34qp5zbfl489q8vnkhiq9s,1,9.8,81.7,2025-04-27T14:40:11.468Z,2025-04-27T18:52:37Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5685357029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807200015,665,6,2,78,39,f1h34qp5zbfl489q8vnkhiq9s,0,10.6,82.2,2025-04-27T14:40:12.954Z,2025-04-27T15:07:58Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5685357185,73,,5685357279,233,729,5685357183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199981,729,6,2,78,39,6wwwud48qahpwrfxs20334qk5,1,89.4,17.8,2025-04-27T14:40:12.954Z,2025-04-27T15:07:58Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685357149,75,,5685357243,233,665,5685357147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201275,730,1,2,79,8,6wwwud48qahpwrfxs20334qk5,1,99.5,0.5,2025-04-27T14:40:41.948Z,2025-04-27T14:41:07Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,5685363827,56,Center,5685363837,1,,5685363829,140,96.6,5685363833,212,35.0,5685363823,155,,5685363819,2,,5685363831,141,51.8,5685363821,6,,5685363835,213,5685363825,223,,,,,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,
2807201239,666,4,2,79,27,f1h34qp5zbfl489q8vnkhiq9s,1,3.6,48.4,2025-04-27T14:41:00.852Z,2025-04-27T20:34:00Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5685363781,152,,5685363779,56,Back,5685363785,285,,5685364213,233,731,5686730767,294,,5685363997,189,,5685363777,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201287,731,4,2,79,27,6wwwud48qahpwrfxs20334qk5,0,96.4,51.6,2025-04-27T14:41:00.853Z,2025-04-27T21:26:49Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5685364137,286,,5685364129,294,,5685364279,233,666,5685364133,56,Center,5685364135,152,,5685364125,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201663,667,1,2,79,40,f1h34qp5zbfl489q8vnkhiq9s,1,4.8,53.1,2025-04-27T14:41:13.556Z,2025-04-27T14:41:16Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5685365923,213,6.10,5685365917,140,25.3,5685365913,152,,5685365911,5,,5685365915,56,Back,5685365919,141,47.2,5685365921,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201679,668,1,2,79,42,f1h34qp5zbfl489q8vnkhiq9s,0,25.3,47.2,2025-04-27T14:41:15.804Z,2025-04-27T15:06:07Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,5685366005,212,53.5,5685365999,56,Center,5685366001,140,73.8,5685366003,141,71.4,5685365997,155,,5685366353,1,,5685366007,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201781,732,8,2,79,45,6wwwud48qahpwrfxs20334qk5,1,22.6,18.6,2025-04-27T14:41:19.028Z,2025-04-27T14:41:19Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685366529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201831,669,5,2,79,45,f1h34qp5zbfl489q8vnkhiq9s,1,84.0,101.8,2025-04-27T14:41:19.270Z,2025-04-27T21:03:08Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,5685366801,347,,5685366857,233,733,5685366799,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201809,733,5,2,79,45,6wwwud48qahpwrfxs20334qk5,0,16.0,-1.8,2025-04-27T14:41:19.270Z,2025-04-27T21:03:08Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5685366711,56,Back,5685366905,233,669,5685366713,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201897,670,1,2,79,48,f1h34qp5zbfl489q8vnkhiq9s,1,79.2,100.0,2025-04-27T14:41:21.620Z,2025-04-27T14:41:24Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,5685367219,107,,5685367229,213,4.42,5685367227,212,8.8,5685367221,56,Left,5685367225,141,89.3,5685367223,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201965,671,1,2,79,51,f1h34qp5zbfl489q8vnkhiq9s,1,75.8,80.0,2025-04-27T14:41:24.532Z,2025-04-27T14:41:34Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,1.0,5685367493,140,79.1,5685367495,141,63.7,5685368517,210,13,5685367491,56,Center,5685367497,212,11.6,5685367501,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201977,672,13,2,79,52,f1h34qp5zbfl489q8vnkhiq9s,1,78.9,62.0,2025-04-27T14:41:26.379Z,2025-04-27T14:41:35Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,5685368577,230,97.8,5685367565,18,,5685368579,231,50.9,5685368567,102,39.0,5685368573,103,44.4,5685367563,22,,5685368555,29,,5685368561,55,671,5685368551,81,5685367925,20,,5685367569,56,Center,5685368575,215,,,,,,,,,,,,,,,,,,,,,,,,,
2807202037,673,5,2,79,55,f1h34qp5zbfl489q8vnkhiq9s,0,101.2,37.2,2025-04-27T14:41:28.804Z,2025-04-27T21:03:09Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,5685367863,346,,5685369939,233,734,5685367861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
