id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2799192057,831,1,2,83,21,ajtb177oqwawkdwbqhldmq6mx,1,2.7,64.8,2025-04-11T18:13:06.810Z,2025-04-11T18:13:13Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5641453781,56,Back,5641453789,213,0.18,5641453783,140,32.9,5641453785,141,73.5,5641453787,212,32.3,5641453791,1,,5641453779,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192075,832,50,2,83,27,ajtb177oqwawkdwbqhldmq6mx,1,32.7,73.6,2025-04-11T18:13:13.094Z,2025-04-11T18:40:28Z,6otr0cifkk9jbmxc2ew2spka,Ahmed Daghim,,5641453851,56,Back,5641454501,233,698,5641453853,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192109,698,7,2,83,27,b2vft81kyjurzbmekvgrqwr64,1,67.3,26.4,2025-04-11T18:13:13.095Z,2025-04-11T18:40:28Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5641454093,286,,5641454213,233,832,5641454091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192193,700,1,2,83,30,b2vft81kyjurzbmekvgrqwr64,1,67.2,15.9,2025-04-11T18:13:15.616Z,2025-04-11T18:13:20Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641454555,56,Center,5641454563,213,1.34,5641454561,212,12.1,5641454559,141,33.3,5641454557,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192277,701,1,2,83,34,b2vft81kyjurzbmekvgrqwr64,1,70.1,50.1,2025-04-11T18:13:19.864Z,2025-04-11T18:13:24Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5641455007,212,16.7,5641455009,213,2.15,5641455001,56,Center,5641455005,141,70.6,5641455003,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192361,702,1,2,83,39,b2vft81kyjurzbmekvgrqwr64,1,61.4,74.4,2025-04-11T18:13:24.600Z,2025-04-11T18:13:28Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641455429,141,95.3,5641455427,140,72.0,5641455431,212,18.1,5641455433,213,0.91,5641455425,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192487,703,1,2,83,42,b2vft81kyjurzbmekvgrqwr64,1,78.7,87.4,2025-04-11T18:13:28.424Z,2025-04-11T18:14:44Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,1.0,5641456139,212,35.9,5641456131,155,,5641463513,210,13,5641463515,154,,5641456133,56,Center,5641456135,140,95.1,5641456137,141,41.0,5641456141,213,5.21,5641456129,2,,5641456143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192541,704,44,2,83,47,b2vft81kyjurzbmekvgrqwr64,1,95.9,42.8,2025-04-11T18:13:33.166Z,2025-04-11T18:40:55Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641555403,233,833,5641456463,56,Center,5641456465,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192597,833,44,2,83,47,ajtb177oqwawkdwbqhldmq6mx,0,4.1,57.2,2025-04-11T18:13:33.167Z,2025-04-11T18:40:56Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641456797,56,Back,5641456799,285,,5641555419,233,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192557,705,13,2,83,48,b2vft81kyjurzbmekvgrqwr64,1,95.1,41.0,2025-04-11T18:13:34.035Z,2025-04-11T18:39:43Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641463001,15,,5641463561,55,703,5641463005,328,,5641456533,56,Center,5641463557,154,,5641456525,22,,5641463569,103,30.6,5641463555,29,,5641463553,75,,5641456529,60,,5641463573,231,47.5,5641463567,102,5641463571,230,99.5,,,,,,,,,,,,40.7,,,,,,,,,
2799193493,706,5,2,83,53,b2vft81kyjurzbmekvgrqwr64,0,101.1,42.3,2025-04-11T18:13:38.698Z,2025-04-11T18:14:27Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641461785,233,834,5641461707,346,,5641461705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192971,834,5,2,83,56,ajtb177oqwawkdwbqhldmq6mx,1,-0.9,57.5,2025-04-11T18:13:41.942Z,2025-04-11T18:14:28Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641461755,233,706,5641458887,346,,5641458885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192975,835,18,2,84,21,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-11T18:14:07.400Z,2025-04-11T18:14:34Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5641458893,44,Midfielder,5641458895,59,8,5641458971,55,836,5641458891,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799192981,836,19,2,84,21,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-11T18:14:07.401Z,2025-04-11T18:45:11Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5641458933,145,8,5641657481,292,7,5641460583,293,4,5641458945,55,835,5641458925,42,,5641458937,59,16,5641458941,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193371,837,1,2,84,30,ajtb177oqwawkdwbqhldmq6mx,1,4.8,61.7,2025-04-11T18:14:16.078Z,2025-04-11T18:14:18Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641460983,124,,5641460985,56,Back,5641460989,141,55.2,5641460997,237,,5641460993,213,4.37,5641460987,140,3.3,5641460991,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193455,838,1,2,84,33,ajtb177oqwawkdwbqhldmq6mx,1,3.3,55.2,2025-04-11T18:14:18.558Z,2025-04-11T18:14:24Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5641461469,140,5.9,5641461467,56,Back,5641461473,212,18.6,5641461475,213,4.86,5641461471,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193483,839,1,2,84,38,ajtb177oqwawkdwbqhldmq6mx,0,15.7,6.5,2025-04-11T18:14:24.008Z,2025-04-11T18:14:26Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5641461649,212,45.0,5641461641,157,,5641461645,140,56.4,5641461643,56,Center,5641461653,1,,5641461647,141,27.1,5641461651,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193535,707,1,2,84,42,b2vft81kyjurzbmekvgrqwr64,0,43.0,76.9,2025-04-11T18:14:28.281Z,2025-04-11T18:14:29Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641461925,140,61.0,5641461923,56,Left,5641461931,213,0.26,5641461929,212,19.5,5641461927,141,84.2,5641461921,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193605,840,1,2,84,43,ajtb177oqwawkdwbqhldmq6mx,1,34.5,23.3,2025-04-11T18:14:28.822Z,2025-04-11T18:28:02Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5641462323,1,,5641462313,56,Right,5641462315,140,64.6,5641462319,212,34.1,5641462317,141,4.6,5641462321,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193617,841,3,2,84,46,ajtb177oqwawkdwbqhldmq6mx,0,64.2,4.4,2025-04-11T18:14:32.158Z,2025-04-11T18:14:36Z,6otr0cifkk9jbmxc2ew2spka,Ahmed Daghim,,5641462369,286,,5641462367,56,Right,5641462719,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193671,708,7,2,84,46,b2vft81kyjurzbmekvgrqwr64,1,35.8,95.6,2025-04-11T18:14:32.159Z,2025-04-11T18:14:37Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641462663,56,Back,5641462665,285,,5641462661,167,,5641462681,233,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193713,709,5,2,84,47,b2vft81kyjurzbmekvgrqwr64,0,37.8,101.8,2025-04-11T18:14:32.603Z,2025-04-11T18:39:50Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641462881,56,Back,5641462937,233,842,5641462885,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193655,842,5,2,84,47,ajtb177oqwawkdwbqhldmq6mx,1,62.2,-1.8,2025-04-11T18:14:33.310Z,2025-04-11T18:39:50Z,6otr0cifkk9jbmxc2ew2spka,Ahmed Daghim,,5641462595,56,Right,5641462899,233,709,5641462597,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194387,854,1,2,84,48,ajtb177oqwawkdwbqhldmq6mx,1,52.8,0.0,2025-04-11T18:14:34.013Z,2025-04-11T18:18:17Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641486825,107,,5641486829,140,56.6,5641486835,213,0.61,5641486833,212,4.9,5641486827,56,Right,5641486831,141,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799209899,942,61,2,84,49,ajtb177oqwawkdwbqhldmq6mx,1,66.7,5.8,2025-04-11T18:14:34.485Z,2025-04-11T18:28:26Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5641550793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193899,710,27,2,85,1,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-11T18:14:47.227Z,2025-04-11T18:14:49Z,,,,5641463999,233,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193907,843,27,2,85,1,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-11T18:14:47.227Z,2025-04-11T18:28:47Z,,,,5641464049,233,710,5641552403,40,,5641552401,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193913,711,28,2,85,3,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-04-11T18:14:48.674Z,2025-04-11T18:14:50Z,,,,5641463957,55,710,5641464085,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193923,844,28,2,85,3,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-11T18:14:48.674Z,2025-04-11T18:14:50Z,,,,5641464149,233,711,5641464015,55,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193973,846,1,2,85,5,ajtb177oqwawkdwbqhldmq6mx,1,58.4,4.6,2025-04-11T18:14:51.478Z,2025-04-11T18:14:52Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641464301,140,37.3,5641464305,212,22.6,5641464303,141,10.9,5641464299,56,Back,5641464307,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193979,847,1,2,85,6,ajtb177oqwawkdwbqhldmq6mx,1,37.3,10.9,2025-04-11T18:14:52.270Z,2025-04-11T18:14:53Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5641464331,140,33.5,5641464335,212,19.7,5641464333,141,39.2,5641464329,56,Back,5641464337,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193995,848,1,2,85,7,ajtb177oqwawkdwbqhldmq6mx,1,33.5,39.2,2025-04-11T18:14:52.910Z,2025-04-11T18:14:53Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641464405,140,40.7,5641464403,56,Back,5641464411,213,5.73,5641464407,141,32.4,5641464409,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194025,849,1,2,85,8,ajtb177oqwawkdwbqhldmq6mx,1,40.7,32.4,2025-04-11T18:14:53.703Z,2025-04-11T18:14:55Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641464571,140,27.6,5641464573,141,17.3,5641464575,212,17.2,5641464577,213,3.78,5641464569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194091,850,1,2,85,9,ajtb177oqwawkdwbqhldmq6mx,1,27.6,17.3,2025-04-11T18:14:55.302Z,2025-04-11T18:15:00Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5641464915,140,26.4,5641464913,56,Back,5641464917,141,58.1,5641464919,212,27.8,5641464921,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194155,851,1,2,85,14,ajtb177oqwawkdwbqhldmq6mx,1,21.2,69.7,2025-04-11T18:14:59.911Z,2025-04-11T18:15:02Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641465187,140,22.8,5641465199,213,1.46,5641465191,141,92.0,5641465195,212,15.3,5641465183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194181,852,1,2,85,17,ajtb177oqwawkdwbqhldmq6mx,0,22.6,78.5,2025-04-11T18:15:02.494Z,2025-04-11T18:15:04Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641465345,212,19.9,5641465343,141,74.2,5641465339,56,Back,5641465341,140,41.3,5641465347,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194291,713,1,2,85,22,b2vft81kyjurzbmekvgrqwr64,0,49.3,20.3,2025-04-11T18:15:08.187Z,2025-04-11T18:16:56Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5641465997,213,5.85,5641465989,56,Right,5641465993,141,0.0,5641465995,212,36.1,5641465999,1,,5641465991,140,80.5,5641465987,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194381,853,5,2,85,23,ajtb177oqwawkdwbqhldmq6mx,1,16.8,101.6,2025-04-11T18:15:08.526Z,2025-04-11T18:39:45Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641466395,56,Back,5641466397,347,,5641466441,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194299,714,5,2,85,23,b2vft81kyjurzbmekvgrqwr64,0,83.2,-1.6,2025-04-11T18:15:09.366Z,2025-04-11T18:15:19Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641466033,347,,5641466453,233,853,5641466031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194471,855,1,2,85,31,ajtb177oqwawkdwbqhldmq6mx,1,12.2,100.0,2025-04-11T18:15:16.958Z,2025-04-11T18:15:19Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641466885,213,5.11,5641466877,56,Back,5641466883,212,9.7,5641466881,141,88.3,5641466879,140,15.8,5641466875,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194481,856,1,2,85,32,ajtb177oqwawkdwbqhldmq6mx,1,15.8,88.3,2025-04-11T18:15:17.972Z,2025-04-11T18:15:19Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641466923,212,4.5,5641466917,56,Back,5641466919,140,11.5,5641466927,213,3.02,5641466921,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194493,857,1,2,85,34,ajtb177oqwawkdwbqhldmq6mx,0,11.5,89.1,2025-04-11T18:15:19.766Z,2025-04-11T18:15:20Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641466975,141,84.4,5641466973,140,17.6,5641466967,157,,5641466971,56,Back,5641466979,213,5.82,5641466981,1,,5641466977,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799207623,940,61,2,85,35,ajtb177oqwawkdwbqhldmq6mx,1,24.3,92.1,2025-04-11T18:15:20.485Z,2025-04-11T18:26:19Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641538525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194515,715,61,2,85,35,b2vft81kyjurzbmekvgrqwr64,1,68.3,12.9,2025-04-11T18:15:21.214Z,2025-04-11T18:15:21Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5641467097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194613,858,1,2,85,36,ajtb177oqwawkdwbqhldmq6mx,1,8.7,86.0,2025-04-11T18:15:21.766Z,2025-04-11T18:15:26Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641467645,213,0.04,5641467637,141,88.4,5641467641,212,36.5,5641467649,1,,5641467633,140,43.4,5641467631,56,Back,5641467627,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194601,716,83,2,85,40,b2vft81kyjurzbmekvgrqwr64,0,61.3,9.4,2025-04-11T18:15:25.754Z,2025-04-11T18:15:35Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641468851,399,kqj7nh6pqmqbt0abyyu0fcpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194723,859,1,2,85,40,ajtb177oqwawkdwbqhldmq6mx,1,41.4,91.5,2025-04-11T18:15:26.054Z,2025-04-11T18:15:32Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5641468325,141,71.8,5641468323,140,32.0,5641468329,213,4.08,5641468321,56,Back,5641468327,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194767,860,1,2,85,46,ajtb177oqwawkdwbqhldmq6mx,1,34.2,70.9,2025-04-11T18:15:31.821Z,2025-04-11T18:26:48Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5641468589,141,80.3,5641468595,213,0.28,5641468593,212,23.4,5641468585,140,55.6,5641468579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799208621,941,1,2,85,47,ajtb177oqwawkdwbqhldmq6mx,1,29.5,95.1,2025-04-11T18:15:32.485Z,2025-04-11T18:27:11Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641543765,1,,5641543763,213,6.00,5641543755,140,65.7,5641543759,141,78.7,5641543751,56,Center,5641543761,212,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194803,861,1,2,85,48,ajtb177oqwawkdwbqhldmq6mx,1,74.1,64.0,2025-04-11T18:15:33.887Z,2025-04-11T18:15:34Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,5641468797,56,Center,5641468801,141,77.8,5641468803,212,13.8,5641468799,140,64.4,5641468805,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194855,862,1,2,85,49,ajtb177oqwawkdwbqhldmq6mx,1,64.4,77.8,2025-04-11T18:15:34.782Z,2025-04-11T18:15:37Z,6otr0cifkk9jbmxc2ew2spka,Ahmed Daghim,,5641469073,213,4.59,5641469075,1,,5641469067,140,59.0,5641469071,212,47.3,5641469069,141,8.8,5641469065,56,Right,5641469063,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194869,863,1,2,85,51,ajtb177oqwawkdwbqhldmq6mx,0,59.0,8.8,2025-04-11T18:15:37.117Z,2025-04-11T18:27:26Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641469119,140,71.9,5641469117,56,Right,5641469121,141,15.3,5641469123,212,14.2,5641469125,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194933,717,1,2,85,53,b2vft81kyjurzbmekvgrqwr64,1,40.7,75.6,2025-04-11T18:15:39.179Z,2025-04-11T18:15:40Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641469435,56,Back,5641469443,213,5.91,5641469437,140,46.6,5641469439,141,72.0,5641469441,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195005,719,1,2,85,56,b2vft81kyjurzbmekvgrqwr64,1,42.1,64.8,2025-04-11T18:15:41.723Z,2025-04-11T18:15:44Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5641469859,141,43.9,5641469851,56,Center,5641469861,212,17.2,5641469855,140,51.4,5641469863,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195081,720,1,2,85,58,b2vft81kyjurzbmekvgrqwr64,1,55.7,34.5,2025-04-11T18:15:43.859Z,2025-04-11T18:15:47Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5641470205,213,5.01,5641470193,140,61.3,5641470191,56,Right,5641470201,212,19.8,5641470197,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195143,721,1,2,86,1,b2vft81kyjurzbmekvgrqwr64,1,61.4,6.7,2025-04-11T18:15:47.170Z,2025-04-11T18:15:49Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641470505,141,11.6,5641470503,140,41.9,5641470509,213,2.98,5641470501,56,Back,5641470507,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195213,722,1,2,86,4,b2vft81kyjurzbmekvgrqwr64,1,40.9,13.5,2025-04-11T18:15:49.531Z,2025-04-11T18:15:53Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5641470949,212,31.5,5641470947,141,37.7,5641470943,56,Back,5641470945,140,15.3,5641470951,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195307,723,1,2,86,7,b2vft81kyjurzbmekvgrqwr64,0,15.3,37.7,2025-04-11T18:15:53.418Z,2025-04-11T18:15:58Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641471469,140,71.1,5641471465,157,,5641471477,1,,5641471475,213,6.09,5641471473,212,59.7,5641471467,56,Right,5641471471,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195431,865,1,2,86,13,ajtb177oqwawkdwbqhldmq6mx,1,26.4,72.0,2025-04-11T18:15:58.918Z,2025-04-11T18:16:03Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641472119,56,Back,5641472121,140,12.3,5641472125,212,16.5,5641472123,141,61.4,5641472127,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195511,866,1,2,86,17,ajtb177oqwawkdwbqhldmq6mx,1,8.3,55.1,2025-04-11T18:16:03.317Z,2025-04-11T18:16:06Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5641472567,213,1.32,5641472565,212,23.1,5641472563,141,88.0,5641472559,56,Back,5641472561,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195661,867,1,2,86,21,ajtb177oqwawkdwbqhldmq6mx,1,20.1,95.6,2025-04-11T18:16:06.638Z,2025-04-11T18:16:14Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641473397,141,68.5,5641473405,1,,5641473395,140,55.5,5641473393,56,Center,5641473401,213,5.82,5641473391,155,,5641473399,212,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195743,868,1,2,86,29,ajtb177oqwawkdwbqhldmq6mx,1,71.2,78.4,2025-04-11T18:16:14.709Z,2025-04-11T18:16:18Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,5641473843,212,13.3,5641473835,140,82.4,5641473839,141,87.4,5641473831,56,Left,5641473847,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195861,869,1,2,86,32,ajtb177oqwawkdwbqhldmq6mx,1,84.8,92.1,2025-04-11T18:16:18.102Z,2025-04-11T18:16:22Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5641474477,141,77.8,5641474481,213,3.61,5641474479,212,21.5,5641474473,56,Center,5641474475,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195911,870,1,2,86,37,ajtb177oqwawkdwbqhldmq6mx,1,66.5,77.8,2025-04-11T18:16:22.678Z,2025-04-11T18:16:25Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641474789,140,57.0,5641474795,213,4.30,5641474793,212,25.1,5641474787,56,Center,5641474791,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195931,871,1,2,86,39,ajtb177oqwawkdwbqhldmq6mx,1,57.0,44.0,2025-04-11T18:16:25.005Z,2025-04-11T18:16:26Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5641474909,140,57.0,5641474907,56,Center,5641474911,141,68.2,5641474915,213,1.57,5641474913,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799196029,872,1,2,86,40,ajtb177oqwawkdwbqhldmq6mx,1,57.0,68.2,2025-04-11T18:16:26.206Z,2025-04-11T18:16:31Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641475435,140,74.6,5641475447,213,0.78,5641475431,56,Left,5641475445,212,26.1,5641475441,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
