id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2727051767,745,1,2,88,21,b2vft81kyjurzbmekvgrqwr64,1,30.9,18.5,2024-09-28T14:45:37.408Z,2024-09-28T14:45:38Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247876597,212,16.6,5247876587,152,,5247876589,56,Back,5247876593,141,42.8,5247876585,5,,5247876591,140,29.0,5247876603,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051827,746,1,2,88,23,b2vft81kyjurzbmekvgrqwr64,1,29.0,42.8,2024-09-28T14:45:38.576Z,2024-09-28T14:45:40Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247876873,56,Back,5247876913,213,1.14,5247876875,140,34.5,5247876909,212,13.9,5247876907,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051925,747,1,2,88,24,b2vft81kyjurzbmekvgrqwr64,1,34.5,61.4,2024-09-28T14:45:40.137Z,2024-09-28T14:45:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247877359,213,4.46,5247877357,212,19.5,5247877353,141,33.6,5247877351,140,29.8,5247877347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052147,748,1,2,88,26,b2vft81kyjurzbmekvgrqwr64,1,29.8,33.6,2024-09-28T14:45:42.161Z,2024-09-28T14:45:46Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247878379,56,Back,5247878391,212,17.6,5247878383,140,35.1,5247878393,213,1.25,5247878389,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052217,749,1,2,88,30,b2vft81kyjurzbmekvgrqwr64,1,33.3,51.5,2024-09-28T14:45:45.913Z,2024-09-28T14:45:48Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247878755,212,15.7,5247878749,56,Back,5247878757,213,5.19,5247878751,140,40.1,5247878753,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052233,750,1,2,88,32,b2vft81kyjurzbmekvgrqwr64,0,40.1,31.0,2024-09-28T14:45:48.153Z,2024-09-28T14:45:48Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5247878837,141,23.7,5247878833,140,51.8,5247878829,56,Center,5247878841,212,13.2,5247878845,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052277,854,8,2,88,33,a9vw7ikerpr4cuweeeka5aneg,1,36.3,74.8,2024-09-28T14:45:49.474Z,2024-09-28T14:45:50Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5247879123,15,,5247879021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052385,856,1,2,88,35,a9vw7ikerpr4cuweeeka5aneg,1,36.8,76.6,2024-09-28T14:45:51.282Z,2024-09-28T14:45:52Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5247879591,213,6.28,5247879585,140,59.6,5247879583,56,Center,5247879587,141,76.4,5247879589,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052513,857,1,2,88,37,a9vw7ikerpr4cuweeeka5aneg,1,59.6,76.4,2024-09-28T14:45:52.560Z,2024-09-28T14:45:56Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5247880331,56,Left,5247880335,141,86.8,5247880339,213,0.76,5247880337,212,10.3,5247880333,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052581,858,1,2,88,40,a9vw7ikerpr4cuweeeka5aneg,1,71.6,89.4,2024-09-28T14:45:56.200Z,2024-09-28T14:45:57Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5247880753,141,86.6,5247880751,140,82.0,5247880757,213,6.11,5247880749,56,Left,5247880755,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052603,859,1,2,88,42,a9vw7ikerpr4cuweeeka5aneg,1,87.8,86.5,2024-09-28T14:45:57.720Z,2024-09-28T14:46:10Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,1.0,,5247882857,154,,5247880847,56,Center,5247880851,141,65.5,5247880853,212,17.4,5247882855,210,13,5247880849,140,78.4,5247880843,2,,5247880857,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052717,860,13,2,88,45,a9vw7ikerpr4cuweeeka5aneg,1,78.4,65.5,2024-09-28T14:46:01.225Z,2024-09-28T22:20:00Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247881409,18,,5247882935,55,859,5247882925,29,,5250585793,23,,5247881411,56,Center,5247882923,83,,5247882945,102,59.0,5247882951,215,,5247882927,154,,5247882961,230,96.9,5247882967,231,5247882235,72,5247882949,103,15.3,,,,50.5,,,,,,,,,,,,,
2727053441,751,5,2,88,47,b2vft81kyjurzbmekvgrqwr64,1,-1.0,41.6,2024-09-28T14:46:02.656Z,2024-09-28T15:13:29Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5247885047,56,Back,5247885049,346,,5247885179,233,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052739,861,5,2,88,47,a9vw7ikerpr4cuweeeka5aneg,0,101.0,58.4,2024-09-28T14:46:02.656Z,2024-09-28T15:13:29Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247881501,56,Center,5247881507,346,,5247885215,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054073,862,18,2,89,17,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-28T14:46:33.501Z,2024-09-28T14:46:43Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5247888525,55,863,5247888303,44,Forward,5247888301,42,,5247888305,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054095,863,19,2,89,17,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-28T14:46:33.502Z,2024-09-28T16:00:29Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5247888403,292,10,5247888409,55,862,5247888393,42,,5247888399,145,9,5247888401,59,45,5247888407,44,Forward,5247888405,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727061775,794,18,2,89,18,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T14:46:34.328Z,2024-09-28T15:12:00Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5247928689,59,23,5247928883,55,795,5247928687,44,Forward,5247928685,42,,5248094279,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727061787,795,19,2,89,18,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T14:46:34.329Z,2024-09-28T15:12:04Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5247928777,59,4,5247928785,55,794,5248095137,189,,5247928775,145,10,5247928779,292,9,5247928781,293,2,5247928771,42,,5247928783,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054759,753,1,2,89,29,b2vft81kyjurzbmekvgrqwr64,1,3.9,49.1,2024-09-28T14:46:44.899Z,2024-09-28T21:31:11Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247891941,1,,5247891931,140,61.7,5247891943,74,,5247891939,213,0.22,5247891923,124,,5247891935,141,68.8,5247891927,56,Center,5247891937,212,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727055311,756,1,2,89,30,b2vft81kyjurzbmekvgrqwr64,0,57.5,68.2,2024-09-28T14:46:45.569Z,2024-09-28T21:31:07Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5247953225,3,,5247894693,212,8.6,5247894689,141,56.0,5247894683,140,55.5,5247894679,56,Center,5247894695,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054615,864,1,2,89,35,a9vw7ikerpr4cuweeeka5aneg,1,27.6,25.8,2024-09-28T14:46:51.088Z,2024-09-28T14:46:52Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247891161,212,5.4,5247891155,56,Back,5247891159,141,21.3,5247891163,213,5.68,5247891157,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054653,866,1,2,89,36,a9vw7ikerpr4cuweeeka5aneg,0,32.0,21.3,2024-09-28T14:46:52.168Z,2024-09-28T14:46:53Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247891381,213,0.00,5247891379,212,4.1,5247891367,56,Back,5247891375,141,21.3,5247891371,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054943,755,45,2,89,37,b2vft81kyjurzbmekvgrqwr64,0,63.4,76.1,2024-09-28T14:46:53.368Z,2024-09-28T15:12:43Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247956613,233,867,5247956579,285,,5247956577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054801,867,3,2,89,37,a9vw7ikerpr4cuweeeka5aneg,1,36.6,23.9,2024-09-28T14:46:53.368Z,2024-09-28T15:12:32Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247892133,56,Back,5247892137,286,,5248099841,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727067163,817,45,2,89,41,b2vft81kyjurzbmekvgrqwr64,0,58.4,72.2,2024-09-28T14:46:56.824Z,2024-09-28T15:12:44Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5247957335,233,868,5247957295,56,Center,5247957297,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054869,868,3,2,89,41,a9vw7ikerpr4cuweeeka5aneg,1,41.6,27.8,2024-09-28T14:46:56.824Z,2024-09-28T15:12:44Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247892411,286,,5247892407,56,Back,5247956603,233,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054899,869,1,2,89,42,a9vw7ikerpr4cuweeeka5aneg,1,53.8,43.1,2024-09-28T14:46:58.424Z,2024-09-28T14:46:59Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247892583,141,54.6,5247892579,56,Center,5247892581,140,55.9,5247892587,213,1.30,5247892585,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054939,870,1,2,89,43,a9vw7ikerpr4cuweeeka5aneg,0,55.9,54.6,2024-09-28T14:46:59.375Z,2024-09-28T14:47:00Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5247892795,212,16.8,5247892791,140,65.4,5247892789,56,Center,5247892797,213,5.35,5247892793,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727054935,754,8,2,89,44,b2vft81kyjurzbmekvgrqwr64,1,52.6,79.7,2024-09-28T14:47:00.371Z,2024-09-28T14:55:03Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5247955057,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727067749,819,1,2,89,54,b2vft81kyjurzbmekvgrqwr64,1,50.3,62.7,2024-09-28T14:47:09.559Z,2024-09-28T14:56:11Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247960395,213,5.06,5247960391,141,38.6,5247960393,212,17.4,5247960387,56,Center,5247960389,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727055493,757,1,2,89,55,b2vft81kyjurzbmekvgrqwr64,1,55.5,56.0,2024-09-28T14:47:10.961Z,2024-09-28T16:01:40Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247895535,141,31.8,5247895533,140,58.2,5247895543,213,4.88,5247895539,212,16.7,5247895531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727055611,758,1,2,90,2,b2vft81kyjurzbmekvgrqwr64,0,60.7,14.0,2024-09-28T14:47:18.201Z,2024-09-28T14:47:18Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5247896207,212,7.0,5247896191,140,64.0,5247896211,213,1.06,5247896197,141,23.0,5247896189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727055815,872,1,2,90,3,a9vw7ikerpr4cuweeeka5aneg,1,27.1,73.2,2024-09-28T14:47:19.456Z,2024-09-28T14:47:24Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247897191,56,Back,5247897211,213,0.71,5247897199,141,85.4,5247897205,212,12.7,5247897195,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727055931,873,1,2,90,8,a9vw7ikerpr4cuweeeka5aneg,1,66.3,87.4,2024-09-28T14:47:24.032Z,2024-09-28T14:47:27Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5247897927,140,68.3,5247897929,141,71.8,5247897935,213,4.91,5247897931,212,10.8,5247897925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727056121,874,1,2,90,11,a9vw7ikerpr4cuweeeka5aneg,1,75.7,56.0,2024-09-28T14:47:27.183Z,2024-09-28T14:47:40Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,1.0,,5247900433,210,15,5247898809,56,Center,5247898815,212,7.9,5247898817,213,1.15,5247900437,154,,5247898811,140,78.8,5247898813,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727056157,875,15,2,90,16,a9vw7ikerpr4cuweeeka5aneg,1,85.5,64.5,2024-09-28T14:47:31.967Z,2024-09-28T22:23:57Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5247898981,56,Center,5247900577,55,874,5247900587,146,97.3,5247898977,64,,5247900581,102,50.1,5247899445,20,,5247900571,78,,5247900575,154,,5247900573,29,,5250595425,23,,5247900643,233,5247900583,103,5247900589,147,52.3,,,,759,13.9,,,,,,,,,,,,
2727056145,759,10,2,90,16,b2vft81kyjurzbmekvgrqwr64,1,2.9,46.4,2024-09-28T14:47:32.067Z,2024-09-28T14:47:36Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247899689,233,875,5247898925,56,Back,5247898913,173,,5247898923,182,,5247898919,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727056645,761,1,2,90,30,b2vft81kyjurzbmekvgrqwr64,1,4.9,50.7,2024-09-28T14:47:45.625Z,2024-09-28T21:32:18Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247901507,212,25.1,5250432821,189,,5247901505,141,19.1,5247901499,56,Back,5247901509,213,5.25,5250432459,123,,5247901501,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727056657,762,1,2,90,31,b2vft81kyjurzbmekvgrqwr64,1,17.2,19.1,2024-09-28T14:47:47.298Z,2024-09-28T14:47:48Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247901565,141,38.3,5247901561,56,Back,5247901569,213,1.92,5247901567,212,13.9,5247901563,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727056681,763,1,2,90,32,b2vft81kyjurzbmekvgrqwr64,1,12.7,38.3,2024-09-28T14:47:47.905Z,2024-09-28T14:47:48Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247901703,140,31.1,5247901711,213,0.27,5247901699,56,Back,5247901707,141,46.1,5247901709,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727056897,764,1,2,90,33,b2vft81kyjurzbmekvgrqwr64,1,31.1,46.1,2024-09-28T14:47:48.777Z,2024-09-28T14:47:55Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5247902895,212,31.7,5247902889,56,Left,5247902891,140,50.8,5247902893,141,81.5,5247902899,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727056781,876,70,2,90,36,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-28T14:47:51.905Z,2024-09-28T14:47:52Z,,,,,5247902171,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727056949,765,1,2,90,40,b2vft81kyjurzbmekvgrqwr64,1,51.9,81.8,2024-09-28T14:47:55.561Z,2024-09-28T14:47:57Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5247903113,141,69.6,5247903111,140,51.7,5247903117,213,4.69,5247903115,212,8.3,5247903109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727057059,766,1,2,90,41,b2vft81kyjurzbmekvgrqwr64,1,51.7,69.6,2024-09-28T14:47:56.802Z,2024-09-28T14:47:59Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5247903757,56,Center,5247903763,212,17.1,5247903759,140,60.5,5247903761,141,48.4,5247903765,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727057253,767,1,2,90,43,b2vft81kyjurzbmekvgrqwr64,1,65.1,41.5,2024-09-28T14:47:59.265Z,2024-09-28T14:48:05Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5247904975,213,5.34,5247904961,140,72.6,5247904963,141,25.5,5247904957,56,Center,5247904967,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727057333,768,1,2,90,49,b2vft81kyjurzbmekvgrqwr64,1,74.9,32.1,2024-09-28T14:48:04.970Z,2024-09-28T14:48:07Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247905327,56,Center,5247905337,212,8.5,5247905341,213,0.62,5247905333,141,39.4,5247905329,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727057401,769,1,2,90,51,b2vft81kyjurzbmekvgrqwr64,1,81.5,39.4,2024-09-28T14:48:06.929Z,2024-09-28T14:48:09Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5247905719,212,10.1,5247905717,141,26.7,5247905713,56,Center,5247905721,213,5.25,5247905715,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727057415,770,1,2,90,53,b2vft81kyjurzbmekvgrqwr64,0,87.3,26.1,2024-09-28T14:48:08.850Z,2024-09-28T14:48:09Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247905793,56,Center,5247905799,212,15.0,5247905797,141,47.6,5247905795,140,90.3,5247905801,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727057443,877,61,2,90,54,a9vw7ikerpr4cuweeeka5aneg,1,9.0,51.2,2024-09-28T14:48:10.093Z,2024-09-28T14:48:10Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247905907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727057963,879,1,2,91,8,a9vw7ikerpr4cuweeeka5aneg,1,4.1,57.6,2024-09-28T14:48:24.392Z,2024-09-28T14:48:27Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5247908607,213,5.99,5247908597,199,,5247908605,212,56.2,5247908603,141,33.4,5247908609,1,,5247908599,56,Center,5247908601,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727057979,880,61,2,91,11,a9vw7ikerpr4cuweeeka5aneg,1,55.3,33.4,2024-09-28T14:48:27.393Z,2024-09-28T14:53:47Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5247908705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727058029,881,1,2,91,12,a9vw7ikerpr4cuweeeka5aneg,1,60.0,39.5,2024-09-28T14:48:28.535Z,2024-09-28T14:53:46Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5247909005,213,4.73,5247908995,140,60.2,5247909003,212,10.5,5247908999,141,24.0,5247908991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727058097,882,3,2,91,16,a9vw7ikerpr4cuweeeka5aneg,0,67.0,28.3,2024-09-28T14:48:31.600Z,2024-09-28T14:48:32Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247909409,56,Center,5247909411,286,,5247909469,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727058181,771,43,2,91,17,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T14:48:33.065Z,2024-09-28T21:33:30Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5250437401,144,1,5247909815,56,Back,5247909821,212,7.1,5247909823,213,0.70,5247909819,141,72.1,5247909817,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727058245,773,1,2,91,18,b2vft81kyjurzbmekvgrqwr64,1,22.1,72.1,2024-09-28T14:48:34.202Z,2024-09-28T14:48:36Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5247910137,212,29.9,5247910139,213,5.94,5247910133,140,48.9,5247910135,141,57.2,5247910131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727058375,774,1,2,91,20,b2vft81kyjurzbmekvgrqwr64,1,48.9,57.2,2024-09-28T14:48:35.977Z,2024-09-28T14:48:40Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5247910785,213,3.86,5247910777,56,Back,5247910779,140,38.8,5247910781,141,43.6,5247910783,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727058453,775,1,2,91,24,b2vft81kyjurzbmekvgrqwr64,1,38.8,43.6,2024-09-28T14:48:40.369Z,2024-09-28T14:48:43Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5247911141,141,53.6,5247911143,212,14.4,5247911133,56,Center,5247911145,213,0.49,5247911137,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727058589,776,1,2,91,27,b2vft81kyjurzbmekvgrqwr64,1,50.9,53.6,2024-09-28T14:48:42.825Z,2024-09-28T14:48:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247911845,141,88.4,5247911847,212,28.1,5247911849,213,1.00,5247911837,56,Left,5247911843,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727058685,777,1,2,91,33,b2vft81kyjurzbmekvgrqwr64,0,65.4,88.4,2024-09-28T14:48:49.041Z,2024-09-28T14:48:49Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5247912311,140,50.3,5247912321,213,3.80,5247912317,141,70.2,5247912319,212,20.1,5247912305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727058735,884,1,2,91,33,a9vw7ikerpr4cuweeeka5aneg,1,60.9,24.0,2024-09-28T14:48:49.431Z,2024-09-28T14:54:21Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247912503,213,2.21,5247912495,56,Back,5247912501,212,19.4,5247912497,140,49.9,5247912499,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727059013,885,1,2,91,35,a9vw7ikerpr4cuweeeka5aneg,1,49.6,50.9,2024-09-28T14:48:51.063Z,2024-09-28T14:49:00Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5247914001,213,0.97,5247913993,140,62.9,5247913999,212,24.7,5247913997,141,80.8,5247913989,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727059035,886,1,2,91,44,a9vw7ikerpr4cuweeeka5aneg,0,91.7,67.5,2024-09-28T14:48:59.888Z,2024-09-28T14:49:00Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5247914081,212,16.5,5247914079,141,43.6,5247914077,140,89.2,5247914075,56,Center,5247914083,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727059163,778,12,2,91,47,b2vft81kyjurzbmekvgrqwr64,1,8.0,56.9,2024-09-28T14:49:02.770Z,2024-09-28T14:57:08Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247914729,140,18.7,5247914733,212,12.8,5247914731,141,47.9,5247914735,213,5.78,5247914715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727059175,779,12,2,91,49,b2vft81kyjurzbmekvgrqwr64,1,18.7,47.9,2024-09-28T14:49:05.057Z,2024-09-28T14:57:27Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5247914783,213,5.62,5247914781,212,11.7,5247914779,141,37.3,5247914775,56,Back,5247914857,15,,5247914777,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727059347,780,1,2,91,52,b2vft81kyjurzbmekvgrqwr64,0,23.5,22.4,2024-09-28T14:49:08.065Z,2024-09-28T21:33:44Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5247915759,213,0.18,5247915753,140,47.0,5247915751,56,Back,5247915757,212,25.1,5247965555,157,,5247965557,1,,5247915755,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727059507,887,1,2,91,57,a9vw7ikerpr4cuweeeka5aneg,1,24.0,89.6,2024-09-28T14:49:12.990Z,2024-09-28T14:49:16Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247916587,213,4.04,5247916585,212,24.9,5247916567,140,9.3,5247916561,56,Back,5247916579,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
