id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2707257139,627,5,2,72,39,7gkglopz9cjsysn2u6sbhuvc5,0,63.5,101.2,2024-08-10T13:32:18.715Z,2024-08-10T14:24:56Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5139197151,56,Left,5139197487,233,639,5139197153,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257189,639,5,2,72,39,b8oqgvx1ijeyn6y1cn6929ix4,1,36.5,-1.2,2024-08-10T13:32:18.715Z,2024-08-10T14:24:56Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5139197477,233,627,5139197459,56,Back,5139197461,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257193,640,1,2,72,49,b8oqgvx1ijeyn6y1cn6929ix4,1,40.6,0.0,2024-08-10T13:32:28.371Z,2024-08-10T13:32:31Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5139197507,212,22.8,5139197509,213,2.22,5139197503,140,27.4,5139197499,107,,5139197501,56,Back,5139197505,141,25.0,5139197511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257249,641,1,2,72,52,b8oqgvx1ijeyn6y1cn6929ix4,1,26.1,28.0,2024-08-10T13:32:31.146Z,2024-08-10T13:32:38Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5139197823,56,Back,5139197829,212,23.2,5139197827,141,60.9,5139197831,213,1.83,5139197825,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257295,642,1,2,72,59,b8oqgvx1ijeyn6y1cn6929ix4,1,39.8,69.1,2024-08-10T13:32:38.108Z,2024-08-10T13:32:44Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5139198063,213,5.47,5139198055,56,Right,5139198051,155,,5139198053,196,,5139198059,141,4.7,5139198057,140,79.6,5139198061,212,60.5,5139198065,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257303,643,1,2,73,5,b8oqgvx1ijeyn6y1cn6929ix4,1,87.2,18.0,2024-08-10T13:32:44.667Z,2024-08-10T13:32:46Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5139198121,141,29.1,5139198125,213,2.55,5139198119,140,76.4,5139198117,56,Center,5139198123,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257307,644,1,2,73,7,b8oqgvx1ijeyn6y1cn6929ix4,1,75.8,30.3,2024-08-10T13:32:46.171Z,2024-08-10T13:32:47Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5139198143,56,Right,5139198151,213,4.50,5139198147,141,15.8,5139198149,212,10.1,5139198145,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257335,645,1,2,73,8,b8oqgvx1ijeyn6y1cn6929ix4,1,73.8,15.8,2024-08-10T13:32:47.066Z,2024-08-10T13:32:50Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5139198313,213,5.76,5139198305,56,Right,5139198309,141,5.0,5139198307,140,85.9,5139198311,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257361,646,1,2,73,11,b8oqgvx1ijeyn6y1cn6929ix4,1,83.7,6.5,2024-08-10T13:32:50.235Z,2024-08-10T13:32:52Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5139198411,213,3.06,5139198405,140,70.6,5139198403,56,Right,5139198407,141,8.2,5139198409,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257379,647,1,2,73,13,b8oqgvx1ijeyn6y1cn6929ix4,1,71.7,8.8,2024-08-10T13:32:52.298Z,2024-08-10T13:32:56Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5139198505,212,9.9,5139198499,56,Center,5139198501,140,71.2,5139198503,141,23.3,5139198507,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257397,648,1,2,73,17,b8oqgvx1ijeyn6y1cn6929ix4,1,73.7,26.8,2024-08-10T13:32:56.011Z,2024-08-10T13:32:58Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5139198617,140,71.7,5139198619,141,48.7,5139198615,56,Center,5139198623,213,1.71,5139198621,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257439,649,1,2,73,21,b8oqgvx1ijeyn6y1cn6929ix4,1,73.7,57.3,2024-08-10T13:33:00.004Z,2024-08-10T13:33:04Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5139198835,141,93.2,5139198825,155,,5139198839,213,0.89,5139198829,56,Left,5139198837,212,31.5,5139198833,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257463,650,1,2,73,24,b8oqgvx1ijeyn6y1cn6929ix4,1,92.9,92.1,2024-08-10T13:33:03.834Z,2024-08-10T13:33:08Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5139199003,140,97.2,5139199001,56,Center,5139199007,212,11.5,5139199009,213,5.12,5139199005,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257467,651,3,2,73,28,b8oqgvx1ijeyn6y1cn6929ix4,0,97.3,81.1,2024-08-10T13:33:07.850Z,2024-08-10T13:33:08Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5139199023,286,,5139199021,56,Left,5139199029,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257495,629,5,2,73,30,7gkglopz9cjsysn2u6sbhuvc5,1,-0.9,31.2,2024-08-10T13:33:09.284Z,2024-08-10T14:24:57Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5139199159,56,Back,5139199161,346,,5139199169,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257471,652,5,2,73,30,b8oqgvx1ijeyn6y1cn6929ix4,0,100.9,68.8,2024-08-10T13:33:09.284Z,2024-08-10T14:24:57Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5139199185,233,629,5139199033,346,,5139199031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257563,630,1,2,73,41,7gkglopz9cjsysn2u6sbhuvc5,1,3.3,45.7,2024-08-10T13:33:20.507Z,2024-08-10T13:33:24Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5139199499,124,,5139199501,56,Back,5139199505,141,40.6,5139199503,140,2.9,5139199513,237,,5139199509,213,4.59,5139199507,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257575,631,1,2,73,45,7gkglopz9cjsysn2u6sbhuvc5,0,13.0,40.7,2024-08-10T13:33:24.580Z,2024-08-10T13:33:27Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5139199593,141,68.7,5139199589,56,Center,5139199587,155,,5139199599,1,,5139199597,213,0.44,5139199595,212,44.6,5139199591,140,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257587,653,1,2,73,48,b8oqgvx1ijeyn6y1cn6929ix4,1,44.5,21.2,2024-08-10T13:33:27.625Z,2024-08-10T13:33:30Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5139199661,140,65.8,5139199659,56,Right,5139199657,3,,5139199665,212,22.6,5139199667,213,6.15,5139199663,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257613,655,1,2,73,50,b8oqgvx1ijeyn6y1cn6929ix4,1,66.4,18.3,2024-08-10T13:33:29.880Z,2024-08-10T13:33:33Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5139199793,140,76.2,5139199799,213,5.57,5139199795,141,5.2,5139199797,212,13.6,5139199791,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257635,656,1,2,73,54,b8oqgvx1ijeyn6y1cn6929ix4,1,81.8,7.0,2024-08-10T13:33:33.649Z,2024-08-10T13:33:36Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5139199941,212,14.0,5139199943,213,1.81,5139199939,141,27.0,5139199935,56,Center,5139199937,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257677,657,1,2,73,57,b8oqgvx1ijeyn6y1cn6929ix4,1,78.0,35.2,2024-08-10T13:33:36.265Z,2024-08-10T13:33:49Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,1.0,,5139200143,212,24.0,5139200543,210,13,5139200137,56,Center,5139200139,140,77.7,5139200145,213,1.58,5139200141,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257681,658,13,2,74,0,b8oqgvx1ijeyn6y1cn6929ix4,1,78.3,67.2,2024-08-10T13:33:39.290Z,2024-08-10T13:33:50Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5139200571,29,,5139200349,20,,5139200569,84,,5139200573,55,657,5139200583,230,98.9,5139200171,56,Center,5139200579,103,13.9,5139200577,102,41.8,5139200585,231,50.7,5139200169,18,,5139200167,22,,5139200581,215,,,,,,,,,,,,,,,,,,,,,
2707257771,632,5,2,74,2,7gkglopz9cjsysn2u6sbhuvc5,1,-1.2,60.0,2024-08-10T13:33:41.100Z,2024-08-10T14:24:58Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139200697,56,Back,5139200699,346,,5139200717,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257685,659,5,2,74,2,b8oqgvx1ijeyn6y1cn6929ix4,0,101.2,40.0,2024-08-10T13:33:41.100Z,2024-08-10T14:24:58Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5139200721,233,632,5139200207,56,Center,5139200209,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257917,633,1,2,74,36,7gkglopz9cjsysn2u6sbhuvc5,1,4.7,58.7,2024-08-10T13:34:15.267Z,2024-08-10T13:34:20Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5139201545,56,Back,5139201555,1,,5139201551,212,42.6,5139201553,213,0.29,5139201549,141,76.4,5139201547,140,43.6,5139201559,74,,5139201543,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257919,634,44,2,74,40,7gkglopz9cjsysn2u6sbhuvc5,1,43.9,81.2,2024-08-10T13:34:19.415Z,2024-08-10T14:20:50Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5139201583,233,660,5139201565,56,Back,5139201567,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257915,660,44,2,74,40,b8oqgvx1ijeyn6y1cn6929ix4,0,56.1,18.8,2024-08-10T13:34:19.416Z,2024-08-10T14:20:50Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5139201533,286,,5139201531,56,Right,5139201593,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257927,635,1,2,74,41,7gkglopz9cjsysn2u6sbhuvc5,0,43.6,76.4,2024-08-10T13:34:20.251Z,2024-08-10T13:35:39Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5139201603,3,,5139201613,213,5.04,5139201609,141,65.4,5139201607,140,46.0,5139201611,212,7.9,5139201605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257931,636,43,2,74,43,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-10T13:34:22.516Z,2024-08-10T13:34:30Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5139201951,144,61,5139201617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257937,661,61,2,74,44,b8oqgvx1ijeyn6y1cn6929ix4,1,54.4,30.9,2024-08-10T13:34:23.426Z,2024-08-10T13:35:46Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5139201625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257983,663,1,2,74,45,b8oqgvx1ijeyn6y1cn6929ix4,1,53.6,46.0,2024-08-10T13:34:24.745Z,2024-08-10T13:34:28Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5139201811,140,65.5,5139201815,212,26.5,5139201817,213,1.08,5139201813,141,80.3,5139201809,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257997,664,1,2,74,49,b8oqgvx1ijeyn6y1cn6929ix4,1,79.2,81.7,2024-08-10T13:34:27.960Z,2024-08-10T13:34:30Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5139201883,56,Center,5139201891,213,4.85,5139201885,140,80.5,5139201889,212,10.0,5139201887,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258003,665,3,2,74,50,b8oqgvx1ijeyn6y1cn6929ix4,0,82.8,65.8,2024-08-10T13:34:29.913Z,2024-08-10T14:05:37Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5139201915,286,,5139202135,233,637,5139201913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258041,637,7,2,74,50,7gkglopz9cjsysn2u6sbhuvc5,1,17.2,34.2,2024-08-10T13:34:29.914Z,2024-08-10T14:05:36Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5139202107,233,665,5139202059,56,Back,5139202061,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258059,640,1,2,74,52,7gkglopz9cjsysn2u6sbhuvc5,1,14.7,38.9,2024-08-10T13:34:31.674Z,2024-08-10T13:35:57Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5139202169,140,19.5,5139202165,56,Back,5139202173,141,31.8,5139202179,213,5.52,5139202177,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258045,638,43,2,74,54,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-10T13:34:33.683Z,2024-08-10T13:35:45Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5139205475,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258047,666,83,2,74,55,b8oqgvx1ijeyn6y1cn6929ix4,0,75.6,68.8,2024-08-10T13:34:34.264Z,2024-08-10T13:35:58Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5139202245,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258079,641,1,2,74,56,7gkglopz9cjsysn2u6sbhuvc5,1,19.5,31.8,2024-08-10T13:34:35.362Z,2024-08-10T13:34:38Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5139202299,212,6.5,5139202297,141,37.3,5139202293,56,Back,5139202295,140,24.6,5139202301,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258879,653,1,2,74,56,7gkglopz9cjsysn2u6sbhuvc5,1,30.1,33.0,2024-08-10T13:34:35.483Z,2024-08-10T13:37:22Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5139206421,213,3.24,5139206413,56,Back,5139206417,141,32.1,5139206419,212,6.0,5139206415,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707259407,669,1,2,74,57,7gkglopz9cjsysn2u6sbhuvc5,1,20.8,35.5,2024-08-10T13:34:36.177Z,2024-08-10T13:37:21Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5139209271,212,8.3,5139209273,213,0.31,5139209267,140,28.3,5139209269,141,39.2,5139209265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258113,642,1,2,74,59,7gkglopz9cjsysn2u6sbhuvc5,1,46.2,47.5,2024-08-10T13:34:38.378Z,2024-08-10T13:34:44Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5139202491,56,Center,5139202495,141,74.8,5139202497,212,21.5,5139202499,213,1.04,5139202493,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258083,667,83,2,75,0,b8oqgvx1ijeyn6y1cn6929ix4,0,55.7,52.5,2024-08-10T13:34:38.961Z,2024-08-10T13:34:45Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5139202531,399,bvw5oc4c040ey5dt5wn0choiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258117,643,1,2,75,5,7gkglopz9cjsysn2u6sbhuvc5,1,70.2,88.4,2024-08-10T13:34:44.266Z,2024-08-10T13:34:49Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5139202525,213,1.06,5139202521,141,94.8,5139202523,212,5.0,5139202517,140,72.5,5139202513,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258159,644,1,2,75,10,7gkglopz9cjsysn2u6sbhuvc5,1,72.1,94.2,2024-08-10T13:34:48.963Z,2024-08-10T13:37:40Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5139202763,213,3.93,5139202761,212,8.7,5139202759,141,85.1,5139202757,140,66.3,5139202755,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258167,645,1,2,75,11,7gkglopz9cjsysn2u6sbhuvc5,1,66.3,85.1,2024-08-10T13:34:49.994Z,2024-08-10T13:37:39Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5139202823,212,19.2,5139202817,56,Center,5139202819,140,51.9,5139202825,213,3.80,5139202821,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258209,646,1,2,75,14,7gkglopz9cjsysn2u6sbhuvc5,1,41.3,53.1,2024-08-10T13:34:53.746Z,2024-08-10T13:37:43Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5139203033,56,Center,5139203041,213,5.43,5139203039,212,26.3,5139203035,140,57.8,5139203037,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258245,647,1,2,75,16,7gkglopz9cjsysn2u6sbhuvc5,1,60.1,21.2,2024-08-10T13:34:55.594Z,2024-08-10T13:34:58Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139203191,56,Center,5139203199,213,0.14,5139203195,141,24.6,5139203197,212,16.0,5139203193,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258249,648,1,2,75,19,7gkglopz9cjsysn2u6sbhuvc5,1,75.2,24.3,2024-08-10T13:34:58.330Z,2024-08-10T13:34:59Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5139203221,141,13.8,5139203225,213,5.27,5139203219,140,79.4,5139203217,56,Right,5139203223,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258259,649,1,2,75,20,7gkglopz9cjsysn2u6sbhuvc5,0,79.4,13.8,2024-08-10T13:34:59.106Z,2024-08-10T13:34:59Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5139203275,212,2.8,5139203277,213,1.10,5139203271,140,80.6,5139203273,141,17.4,5139203269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258283,668,8,2,75,22,b8oqgvx1ijeyn6y1cn6929ix4,1,25.4,68.4,2024-08-10T13:35:01.009Z,2024-08-10T13:37:14Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5139203389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258331,670,1,2,75,25,b8oqgvx1ijeyn6y1cn6929ix4,0,16.2,85.0,2024-08-10T13:35:04.026Z,2024-08-10T13:35:04Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5139203605,56,Back,5139203609,141,100.0,5139203607,140,21.9,5139203615,213,1.07,5139203611,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258341,650,5,2,75,25,7gkglopz9cjsysn2u6sbhuvc5,1,79.4,-1.2,2024-08-10T13:35:04.467Z,2024-08-10T14:24:58Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5139203659,56,Right,5139203681,233,671,5139203661,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258337,671,5,2,75,25,b8oqgvx1ijeyn6y1cn6929ix4,0,20.6,101.2,2024-08-10T13:35:04.467Z,2024-08-10T14:18:11Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5139203641,347,,5139203687,233,650,5139203639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258523,651,1,2,75,42,7gkglopz9cjsysn2u6sbhuvc5,0,87.2,0.0,2024-08-10T13:35:21.489Z,2024-08-10T13:35:23Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139204515,141,17.4,5139204511,56,Right,5139204519,213,1.33,5139204517,212,13.6,5139204513,140,90.3,5139204509,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258541,672,1,2,75,45,b8oqgvx1ijeyn6y1cn6929ix4,1,7.4,86.5,2024-08-10T13:35:24.497Z,2024-08-10T13:36:29Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5139207405,157,,5139207411,212,4.6,5139207415,1,,5139207409,141,82.6,5139207407,140,11.0,5139207413,213,5.67,5139204575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258557,673,61,2,75,46,b8oqgvx1ijeyn6y1cn6929ix4,1,8.6,86.9,2024-08-10T13:35:25.881Z,2024-08-10T13:35:26Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5139204653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258577,674,4,2,75,47,b8oqgvx1ijeyn6y1cn6929ix4,1,14.6,89.0,2024-08-10T13:35:26.897Z,2024-08-10T13:35:31Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5139204785,285,,5139204793,233,652,5139204781,152,,5139204783,265,,5139204779,56,Back,5139204777,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258567,652,4,2,75,47,7gkglopz9cjsysn2u6sbhuvc5,0,85.4,11.0,2024-08-10T13:35:26.898Z,2024-08-10T13:35:32Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139204731,13,,5139204801,233,674,5139204739,286,,5139204737,265,,5139204735,152,,5139204733,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258867,675,1,2,76,20,b8oqgvx1ijeyn6y1cn6929ix4,0,14.0,86.8,2024-08-10T13:35:59.873Z,2024-08-10T13:36:05Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5139206345,5,,5139206355,141,52.4,5139206351,56,Center,5139206349,152,,5139206347,157,,5139206353,140,88.0,5139206361,1,,5139206359,213,5.99,5139206357,212,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258963,655,1,2,76,34,7gkglopz9cjsysn2u6sbhuvc5,1,6.9,48.8,2024-08-10T13:36:13.370Z,2024-08-10T13:36:14Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5139206833,140,8.8,5139206839,213,4.88,5139206837,212,11.7,5139206829,123,,5139206831,56,Back,5139206835,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258971,656,1,2,76,35,7gkglopz9cjsysn2u6sbhuvc5,1,8.8,31.9,2024-08-10T13:36:14.761Z,2024-08-10T13:36:17Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5139206903,213,5.12,5139206899,141,10.7,5139206895,56,Back,5139206897,140,14.8,5139206901,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258981,657,3,2,76,38,7gkglopz9cjsysn2u6sbhuvc5,1,21.0,9.6,2024-08-10T13:36:17.089Z,2024-08-10T14:02:52Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139206963,56,Back,5139206999,233,676,5139206965,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258983,676,45,2,76,38,b8oqgvx1ijeyn6y1cn6929ix4,0,79.0,90.4,2024-08-10T13:36:17.089Z,2024-08-10T14:02:52Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5139207025,233,657,5139206967,56,Left,5139206969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707258999,658,1,2,76,39,7gkglopz9cjsysn2u6sbhuvc5,1,17.7,12.5,2024-08-10T13:36:18.634Z,2024-08-10T13:36:21Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5139207083,212,21.4,5139207085,213,0.61,5139207081,141,30.6,5139207079,140,34.4,5139207077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707259027,659,1,2,76,42,7gkglopz9cjsysn2u6sbhuvc5,1,35.1,31.8,2024-08-10T13:36:21.417Z,2024-08-10T13:36:25Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5139207251,140,42.1,5139207255,212,28.5,5139207249,56,Back,5139207253,141,72.3,5139207257,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
