id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2734885557,726,27,2,82,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-18T18:41:21.384Z,2024-10-18T18:41:25Z,,,,,5290740835,233,719,5290740795,53,3avg1grraylzm6xjt5kt18is4,5290740793,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886077,720,28,2,83,2,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-18T18:41:50.129Z,2024-10-18T18:41:51Z,,,,,5290743745,233,727,5290743693,55,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886053,727,28,2,83,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-18T18:41:50.129Z,2024-10-18T18:41:52Z,,,,,5290743587,55,726,5290743789,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886117,728,1,2,83,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.5,27.0,2024-10-18T18:41:52.008Z,2024-10-18T18:41:53Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290743945,141,48.1,5290743933,5,,5290743949,213,0.93,5290743941,140,54.7,5290743937,56,Center,5290743947,212,17.9,5290743935,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886183,729,1,2,83,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.3,47.0,2024-10-18T18:41:52.785Z,2024-10-18T18:41:55Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290744353,213,2.45,5290744349,141,63.7,5290744345,56,Back,5290744347,140,42.2,5290744351,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886247,730,1,2,83,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.6,69.6,2024-10-18T18:41:55.489Z,2024-10-18T18:41:58Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290744679,140,49.9,5290744683,212,18.5,5290744685,213,1.08,5290744681,141,93.6,5290744677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886319,731,1,2,83,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.3,93.3,2024-10-18T18:41:57.744Z,2024-10-18T18:42:00Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5290745055,56,Back,5290745059,140,45.8,5290745067,213,4.76,5290745063,141,76.9,5290745065,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886335,732,1,2,83,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.5,80.6,2024-10-18T18:42:00.352Z,2024-10-18T18:42:01Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5290745167,212,12.8,5290745163,140,34.4,5290745161,56,Back,5290745169,213,2.30,5290745165,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886469,733,1,2,83,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.3,93.2,2024-10-18T18:42:01.296Z,2024-10-18T18:42:06Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5290745835,212,30.5,5290745837,213,4.12,5290745833,141,56.0,5290745827,56,Back,5290745829,140,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886607,734,1,2,83,19,aqtkb4mgrz8c6iqfufj6qjbv9,0,18.3,50.9,2024-10-18T18:42:06.499Z,2024-10-18T18:42:10Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290746571,1,,5290746557,157,,5290746565,141,24.7,5290746569,213,5.97,5290746561,56,Center,5290746563,140,70.5,5290746567,212,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886643,721,1,2,83,22,b8oqgvx1ijeyn6y1cn6929ix4,0,30.4,74.7,2024-10-18T18:42:10.274Z,2024-10-18T18:42:11Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5290746753,140,45.1,5290746749,3,,5290746757,212,17.4,5290746759,213,5.80,5290746755,141,62.9,5290746751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886713,735,1,2,83,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,57.0,42.7,2024-10-18T18:42:13.161Z,2024-10-18T18:42:14Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290747143,212,7.6,5290747135,3,,5290747139,140,58.4,5290747145,213,4.91,5290747141,141,31.8,5290747137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886793,722,1,2,83,29,b8oqgvx1ijeyn6y1cn6929ix4,1,42.2,77.5,2024-10-18T18:42:17.073Z,2024-10-18T18:42:18Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290747573,212,10.5,5290747563,56,Back,5290747565,140,39.3,5290747569,141,62.7,5290747575,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886829,724,1,2,83,30,b8oqgvx1ijeyn6y1cn6929ix4,1,39.3,62.7,2024-10-18T18:42:18.041Z,2024-10-18T18:42:19Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290747763,213,3.10,5290747755,56,Back,5290747759,141,63.7,5290747761,212,17.0,5290747757,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886901,725,1,2,83,32,b8oqgvx1ijeyn6y1cn6929ix4,1,23.1,63.7,2024-10-18T18:42:19.665Z,2024-10-18T18:42:21Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290748095,56,Back,5290748099,141,80.9,5290748097,140,25.1,5290748103,213,1.39,5290748101,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886933,726,1,2,83,34,b8oqgvx1ijeyn6y1cn6929ix4,1,25.1,80.9,2024-10-18T18:42:21.585Z,2024-10-18T18:42:22Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5290748265,140,34.7,5290748269,212,11.1,5290748271,213,5.84,5290748267,141,73.9,5290748263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734886967,727,1,2,83,35,b8oqgvx1ijeyn6y1cn6929ix4,1,34.7,73.9,2024-10-18T18:42:22.385Z,2024-10-18T18:42:24Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290748527,56,Back,5290748533,140,35.0,5290748537,212,14.6,5290748535,141,95.4,5290748539,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887151,728,1,2,83,37,b8oqgvx1ijeyn6y1cn6929ix4,1,34.1,95.3,2024-10-18T18:42:24.441Z,2024-10-18T18:42:30Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5290749411,56,Center,5290749419,213,5.80,5290749415,141,74.8,5290749413,140,59.4,5290749417,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887073,736,83,2,83,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.7,29.1,2024-10-18T18:42:27.593Z,2024-10-18T18:42:34Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5290750031,399,9ircna8pbskreztmy1wiqwx9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887231,729,1,2,83,42,b8oqgvx1ijeyn6y1cn6929ix4,1,62.8,49.3,2024-10-18T18:42:29.801Z,2024-10-18T18:42:34Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290749943,212,29.8,5290749939,140,63.3,5290749941,141,5.5,5290749945,213,4.73,5290749937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887289,730,1,2,83,48,b8oqgvx1ijeyn6y1cn6929ix4,1,68.4,7.6,2024-10-18T18:42:35.785Z,2024-10-18T18:42:37Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5290750263,141,9.2,5290750259,140,60.9,5290750267,212,7.9,5290750255,56,Right,5290750269,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887363,731,1,2,83,49,b8oqgvx1ijeyn6y1cn6929ix4,1,62.5,10.7,2024-10-18T18:42:37.105Z,2024-10-18T18:42:40Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290750697,213,2.33,5290750693,141,36.1,5290750695,212,23.8,5290750691,140,46.9,5290750689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887411,732,1,2,83,52,b8oqgvx1ijeyn6y1cn6929ix4,1,45.6,36.9,2024-10-18T18:42:39.865Z,2024-10-18T18:42:41Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290750969,213,0.03,5290750957,56,Center,5290750967,212,15.5,5290750959,140,60.4,5290750963,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887431,733,1,2,83,54,b8oqgvx1ijeyn6y1cn6929ix4,1,60.4,37.6,2024-10-18T18:42:41.617Z,2024-10-18T18:42:43Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5290751063,140,45.0,5290751067,212,16.2,5290751141,156,,5290751069,213,3.22,5290751065,141,35.8,5290751061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887527,734,1,2,83,56,b8oqgvx1ijeyn6y1cn6929ix4,1,45.0,35.8,2024-10-18T18:42:43.673Z,2024-10-18T18:42:46Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290751547,212,31.5,5290751543,140,67.0,5290751545,141,4.4,5290751549,213,5.54,5290751541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887561,735,1,2,83,58,b8oqgvx1ijeyn6y1cn6929ix4,1,67.0,4.4,2024-10-18T18:42:46.210Z,2024-10-18T18:42:47Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5290751725,141,10.6,5290751729,213,2.88,5290751721,56,Right,5290751723,140,52.1,5290751727,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887667,736,1,2,84,0,b8oqgvx1ijeyn6y1cn6929ix4,1,52.1,10.6,2024-10-18T18:42:47.610Z,2024-10-18T18:42:52Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290752289,140,37.4,5290752295,213,2.26,5290752291,141,38.0,5290752293,212,24.2,5290752287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887715,737,1,2,84,4,b8oqgvx1ijeyn6y1cn6929ix4,1,36.4,38.8,2024-10-18T18:42:51.913Z,2024-10-18T18:42:54Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290752529,56,Back,5290752531,140,28.8,5290752535,212,20.0,5290752533,141,65.8,5290752537,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887867,738,1,2,84,7,b8oqgvx1ijeyn6y1cn6929ix4,1,28.7,66.7,2024-10-18T18:42:54.449Z,2024-10-18T18:43:01Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5290753371,140,38.1,5290753379,213,1.09,5290753375,141,94.2,5290753369,56,Back,5290753377,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734887923,739,1,2,84,14,b8oqgvx1ijeyn6y1cn6929ix4,1,62.7,92.0,2024-10-18T18:43:01.657Z,2024-10-18T18:43:04Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5290753661,140,35.8,5290753665,212,28.6,5290753667,213,3.31,5290753659,56,Back,5290753663,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888053,740,1,2,84,16,b8oqgvx1ijeyn6y1cn6929ix4,1,36.8,85.3,2024-10-18T18:43:04.250Z,2024-10-18T18:43:09Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5290754299,213,4.58,5290754291,56,Back,5290754295,141,51.8,5290754293,140,33.9,5290754297,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888159,741,1,2,84,22,b8oqgvx1ijeyn6y1cn6929ix4,1,37.5,49.7,2024-10-18T18:43:09.634Z,2024-10-18T18:43:14Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290754899,212,17.1,5290754891,140,37.0,5290754895,141,74.8,5290754887,56,Back,5290754901,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888199,742,1,2,84,26,b8oqgvx1ijeyn6y1cn6929ix4,1,41.1,58.2,2024-10-18T18:43:13.530Z,2024-10-18T18:43:15Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5290755131,140,35.9,5290755135,212,24.1,5290755137,213,4.48,5290755133,141,23.7,5290755129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888287,743,1,2,84,28,b8oqgvx1ijeyn6y1cn6929ix4,1,35.9,23.7,2024-10-18T18:43:15.522Z,2024-10-18T18:43:18Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290755609,140,41.9,5290755607,56,Back,5290755615,213,5.15,5290755611,141,4.1,5290755613,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888323,744,1,2,84,31,b8oqgvx1ijeyn6y1cn6929ix4,1,41.9,4.1,2024-10-18T18:43:18.634Z,2024-10-18T18:43:20Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5290755829,213,2.45,5290755825,141,24.1,5290755819,56,Back,5290755827,212,21.2,5290755823,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888399,745,1,2,84,33,b8oqgvx1ijeyn6y1cn6929ix4,1,26.4,24.1,2024-10-18T18:43:20.290Z,2024-10-18T18:43:24Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290756271,213,2.32,5290756265,140,7.9,5290756269,212,28.4,5290756263,56,Back,5290756267,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888441,746,1,2,84,37,b8oqgvx1ijeyn6y1cn6929ix4,1,7.9,54.6,2024-10-18T18:43:24.362Z,2024-10-18T18:43:26Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5290756469,56,Back,5290756475,212,20.5,5290756471,140,27.4,5290756473,141,53.1,5290756477,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888453,747,1,2,84,39,b8oqgvx1ijeyn6y1cn6929ix4,1,27.4,53.1,2024-10-18T18:43:26.442Z,2024-10-18T18:43:29Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290756551,213,3.73,5290756547,141,31.5,5290756543,56,Back,5290756663,156,,5290756549,212,26.3,5290756545,140,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888575,748,1,2,84,41,b8oqgvx1ijeyn6y1cn6929ix4,1,8.2,31.0,2024-10-18T18:43:29.122Z,2024-10-18T18:43:32Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290757229,56,Back,5290757231,140,30.3,5290757235,212,23.2,5290757233,141,31.6,5290757237,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888601,749,1,2,84,44,b8oqgvx1ijeyn6y1cn6929ix4,0,30.3,31.6,2024-10-18T18:43:32.034Z,2024-10-18T18:43:33Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5290757369,212,23.2,5290757361,140,26.7,5290757371,213,4.55,5290757359,56,Back,5290757363,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888725,737,5,2,84,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.1,101.8,2024-10-18T18:43:32.832Z,2024-10-18T19:15:06Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290758041,233,750,5290757995,347,,5290757993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888617,750,5,2,84,45,b8oqgvx1ijeyn6y1cn6929ix4,0,28.9,-1.8,2024-10-18T18:43:32.832Z,2024-10-18T19:15:07Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5290758133,233,737,5290757451,347,,5290757447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888823,738,1,2,84,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.1,100.0,2024-10-18T18:43:37.497Z,2024-10-18T18:43:41Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5290758571,213,3.51,5290758555,56,Left,5290758567,212,14.6,5290758559,140,57.1,5290758551,107,,5290758563,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734888883,739,1,2,84,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.8,91.5,2024-10-18T18:43:41.082Z,2024-10-18T18:43:44Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5290758923,56,Center,5290758927,141,24.3,5290758925,140,60.0,5290758929,212,45.7,5290758917,155,,5290758931,213,4.72,5290758919,196,,5290758933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889069,740,1,2,84,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.7,25.9,2024-10-18T18:43:43.858Z,2024-10-18T18:43:50Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5290759987,141,12.2,5290759993,213,5.46,5290759979,56,Right,5290759983,140,70.0,5290759989,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889125,741,1,2,85,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.7,14.6,2024-10-18T18:43:50.682Z,2024-10-18T18:43:52Z,b8tw9d3b8tgnfezy68vadwnx0,F. Karlsen,,,5290760303,140,33.0,5290760307,212,24.9,5290760309,213,2.85,5290760305,141,25.0,5290760299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889217,742,1,2,85,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.6,26.7,2024-10-18T18:43:52.625Z,2024-10-18T18:43:56Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290760803,212,25.2,5290760805,213,2.47,5290760801,141,49.7,5290760799,140,13.8,5290760797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889285,743,1,2,85,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.2,48.5,2024-10-18T18:43:56.633Z,2024-10-18T18:44:00Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290761175,140,28.8,5290761179,212,27.6,5290761183,213,0.98,5290761177,141,82.3,5290761173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889365,744,1,2,85,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.2,89.3,2024-10-18T18:44:00.562Z,2024-10-18T18:44:03Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290761611,1,,5290761609,213,6.00,5290761605,141,73.8,5290761601,56,Center,5290761603,140,63.3,5290761607,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889435,752,1,2,85,17,b8oqgvx1ijeyn6y1cn6929ix4,1,30.2,32.4,2024-10-18T18:44:04.514Z,2024-10-18T18:44:05Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290761965,212,16.3,5290761969,213,6.16,5290761957,140,45.6,5290761961,141,29.5,5290761953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889521,753,1,2,85,18,b8oqgvx1ijeyn6y1cn6929ix4,1,45.6,29.5,2024-10-18T18:44:05.283Z,2024-10-18T18:44:08Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5290762393,141,56.0,5290762397,213,2.39,5290762389,56,Back,5290762391,140,27.4,5290762395,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889555,754,1,2,85,21,b8oqgvx1ijeyn6y1cn6929ix4,1,30.8,57.0,2024-10-18T18:44:08.587Z,2024-10-18T18:44:10Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5290762589,56,Back,5290762595,212,12.3,5290762591,140,40.9,5290762593,141,47.9,5290762597,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889647,755,1,2,85,22,b8oqgvx1ijeyn6y1cn6929ix4,1,40.9,47.9,2024-10-18T18:44:10.035Z,2024-10-18T19:00:48Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290763157,213,3.99,5290763155,212,16.7,5290763151,141,29.5,5290763147,140,30.4,5290763143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889705,756,1,2,85,27,b8oqgvx1ijeyn6y1cn6929ix4,1,34.7,30.6,2024-10-18T18:44:14.739Z,2024-10-18T18:44:16Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290763491,212,13.7,5290763489,141,12.8,5290763485,56,Back,5290763487,140,28.5,5290763493,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889759,757,1,2,85,28,b8oqgvx1ijeyn6y1cn6929ix4,1,28.5,12.8,2024-10-18T18:44:15.979Z,2024-10-18T18:44:18Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290763771,140,13.8,5290763775,212,27.7,5290763769,56,Back,5290763777,213,2.16,5290763773,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889837,758,1,2,85,30,b8oqgvx1ijeyn6y1cn6929ix4,1,13.5,46.6,2024-10-18T18:44:18.092Z,2024-10-18T18:44:21Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5290764193,213,1.25,5290764187,140,19.6,5290764185,56,Back,5290764189,141,75.0,5290764191,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889927,759,1,2,85,34,b8oqgvx1ijeyn6y1cn6929ix4,1,22.8,75.9,2024-10-18T18:44:21.563Z,2024-10-18T18:44:25Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5290764643,213,5.49,5290764639,212,8.6,5290764635,141,66.9,5290764633,140,28.5,5290764629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734889989,760,1,2,85,37,b8oqgvx1ijeyn6y1cn6929ix4,1,27.5,72.0,2024-10-18T18:44:24.867Z,2024-10-18T18:44:28Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290764953,141,86.8,5290764949,56,Left,5290764957,213,0.30,5290764959,1,,5290764955,212,34.6,5290764951,140,59.0,5290764947,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734890073,761,1,2,85,40,b8oqgvx1ijeyn6y1cn6929ix4,1,59.8,90.3,2024-10-18T18:44:28.267Z,2024-10-18T18:44:31Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5290765387,140,51.0,5290765393,213,3.78,5290765391,212,11.5,5290765389,141,80.2,5290765385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734890095,762,1,2,85,43,b8oqgvx1ijeyn6y1cn6929ix4,0,57.2,77.6,2024-10-18T18:44:31.003Z,2024-10-18T18:44:31Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5290765499,212,8.9,5290765495,140,61.5,5290765493,56,Center,5290765501,213,5.24,5290765497,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734890221,745,43,2,85,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-18T18:44:33.410Z,2024-10-18T18:45:58Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290766183,56,Back,5290776203,144,1,5290766187,141,42.5,5290766185,140,34.4,5290766189,212,9.3,5290766195,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734890273,747,1,2,85,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.2,37.7,2024-10-18T18:44:36.385Z,2024-10-18T18:57:53Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5290766449,212,21.6,5290766445,140,33.9,5290766443,56,Back,5290766451,213,4.84,5290766447,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734890293,748,1,2,85,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.9,6.2,2024-10-18T18:44:37.809Z,2024-10-18T18:44:38Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5290766569,212,13.0,5290766557,56,Back,5290766563,141,11.6,5290766573,213,2.86,5290766559,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734890307,749,1,2,85,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.6,12.5,2024-10-18T18:44:38.650Z,2024-10-18T18:44:39Z,b8tw9d3b8tgnfezy68vadwnx0,F. Karlsen,,,5290766635,56,Back,5290766639,141,43.6,5290766643,213,2.16,5290766637,140,8.0,5290766641,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734890389,750,1,2,85,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,8.0,43.6,2024-10-18T18:44:39.467Z,2024-10-18T18:57:55Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290767149,213,0.09,5290767141,56,Center,5290767145,141,52.2,5290767151,1,,5290767147,212,63.5,5290767143,140,68.2,5290767139,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
