id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2711326389,559,19,2,76,22,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-20T17:32:27.684Z,2024-08-20T17:38:20Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5161678607,42,,5161683527,292,7,5161678617,55,558,5161678613,59,11,5161683529,293,4,5161678615,44,Midfielder,5161678611,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326407,560,18,2,76,31,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-20T17:32:36.697Z,2024-08-20T17:33:18Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5161678753,44,Forward,5161678783,55,561,5161678755,59,15,5161678751,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326409,561,19,2,76,31,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-20T17:32:36.698Z,2024-08-20T17:38:22Z,6bkuzenpse2kzirt9q7qeisd0,M. Winkel,,,5161683543,292,7,5161678763,59,17,5161679031,293,4,5161678767,55,560,5161678765,44,Midfielder,5161678761,145,11,5161678757,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326415,702,1,2,76,44,a9vw7ikerpr4cuweeeka5aneg,0,76.7,0.0,2024-08-20T17:32:50.241Z,2024-08-20T17:32:51Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5161678809,212,11.2,5161678807,141,15.2,5161678801,107,,5161678805,140,79.4,5161678811,213,1.32,5161678803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326421,562,8,2,76,45,bd4qakf7j0wwie8wke9km7uj8,1,10.0,86.3,2024-08-20T17:32:50.695Z,2024-08-20T17:39:54Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5161683727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326423,563,1,2,76,48,bd4qakf7j0wwie8wke9km7uj8,0,11.1,82.6,2024-08-20T17:32:53.895Z,2024-08-20T17:40:35Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5161684293,141,53.4,5161684295,212,23.2,5161684289,56,Back,5161684291,140,22.6,5161684297,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326429,703,1,2,76,49,a9vw7ikerpr4cuweeeka5aneg,1,70.1,29.7,2024-08-20T17:32:54.841Z,2024-08-20T17:32:57Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5161678855,213,3.39,5161678851,141,27.4,5161678853,212,6.3,5161678847,56,Center,5161678849,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326435,705,1,2,76,52,a9vw7ikerpr4cuweeeka5aneg,1,67.2,48.5,2024-08-20T17:32:57.665Z,2024-08-20T17:33:00Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5161678877,212,25.5,5161678879,213,1.85,5161678871,56,Left,5161678875,141,84.5,5161678873,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326439,706,1,2,76,54,a9vw7ikerpr4cuweeeka5aneg,0,60.5,84.5,2024-08-20T17:33:00.177Z,2024-08-20T17:33:02Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5161678893,213,5.47,5161678885,56,Center,5161678891,212,18.7,5161678889,141,64.6,5161678887,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326449,565,1,2,76,57,bd4qakf7j0wwie8wke9km7uj8,1,24.2,37.7,2024-08-20T17:33:02.869Z,2024-08-20T17:33:06Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5161678913,141,27.8,5161678909,56,Back,5161678911,140,30.5,5161678915,212,9.4,5161678917,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326451,566,1,2,77,0,bd4qakf7j0wwie8wke9km7uj8,1,30.5,27.8,2024-08-20T17:33:06.101Z,2024-08-20T17:33:07Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5161678927,212,12.8,5161678929,213,3.15,5161678925,141,27.7,5161678921,56,Back,5161678923,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326453,567,1,2,77,2,bd4qakf7j0wwie8wke9km7uj8,0,18.3,27.7,2024-08-20T17:33:07.503Z,2024-08-20T18:00:55Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5161678933,157,,5161678939,141,22.1,5161678935,56,Center,5161678943,213,6.19,5161678937,140,57.8,5161678945,1,,5161678941,212,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326457,707,1,2,77,3,a9vw7ikerpr4cuweeeka5aneg,1,31.0,73.3,2024-08-20T17:33:08.825Z,2024-08-20T17:33:10Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5161678971,212,8.9,5161678967,140,34.7,5161678973,213,1.12,5161678963,3,,5161678965,56,Back,5161678969,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326463,709,1,2,77,5,a9vw7ikerpr4cuweeeka5aneg,1,34.7,85.0,2024-08-20T17:33:11.033Z,2024-08-20T17:33:15Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5161678997,213,5.02,5161678995,212,9.2,5161678991,140,37.4,5161678989,56,Back,5161678993,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326465,710,1,2,77,9,a9vw7ikerpr4cuweeeka5aneg,1,38.0,72.3,2024-08-20T17:33:14.978Z,2024-08-20T17:33:16Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5161679015,212,11.1,5161679011,140,43.6,5161679013,141,86.2,5161679009,56,Back,5161679017,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326467,711,1,2,77,11,a9vw7ikerpr4cuweeeka5aneg,0,43.6,86.2,2024-08-20T17:33:16.377Z,2024-08-20T17:33:17Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5161679023,140,57.4,5161679025,141,81.8,5161679021,56,Left,5161679027,212,14.8,5161679029,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326469,568,1,2,77,13,bd4qakf7j0wwie8wke9km7uj8,1,30.6,10.7,2024-08-20T17:33:18.373Z,2024-08-20T17:33:19Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5161679033,56,Back,5161679041,213,0.65,5161679039,212,7.8,5161679037,141,17.6,5161679035,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326473,570,1,2,77,13,bd4qakf7j0wwie8wke9km7uj8,1,36.5,17.6,2024-08-20T17:33:19.210Z,2024-08-20T17:33:21Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5161679055,213,5.48,5161679051,141,7.7,5161679049,140,42.7,5161679047,56,Back,5161679053,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326477,571,1,2,77,15,bd4qakf7j0wwie8wke9km7uj8,1,42.8,7.6,2024-08-20T17:33:21.157Z,2024-08-20T17:43:08Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5161679061,155,,5161679065,140,70.4,5161679067,141,7.7,5161679069,212,29.0,5161679063,56,Right,5161679071,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326481,572,50,2,77,19,bd4qakf7j0wwie8wke9km7uj8,1,74.0,8.2,2024-08-20T17:33:24.701Z,2024-08-20T18:02:55Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5161679091,56,Right,5161679125,233,712,5161679093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326487,712,7,2,77,19,a9vw7ikerpr4cuweeeka5aneg,1,26.0,91.8,2024-08-20T17:33:24.702Z,2024-08-20T18:02:55Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5161679121,233,572,5161679117,56,Back,5161679119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326485,573,3,2,77,21,bd4qakf7j0wwie8wke9km7uj8,0,74.0,8.0,2024-08-20T17:33:26.613Z,2024-08-20T17:33:33Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5161679109,56,Right,5161679163,233,713,5161679111,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326491,713,7,2,77,21,a9vw7ikerpr4cuweeeka5aneg,1,26.0,92.0,2024-08-20T17:33:26.614Z,2024-08-20T18:02:16Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5161679135,167,,5161679141,233,573,5161679139,285,,5161679137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326489,574,5,2,77,23,bd4qakf7j0wwie8wke9km7uj8,1,75.0,-1.4,2024-08-20T17:33:28.288Z,2024-08-20T18:03:56Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5161679189,233,714,5161679131,347,,5161679129,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326497,714,5,2,77,23,a9vw7ikerpr4cuweeeka5aneg,0,25.0,101.4,2024-08-20T17:33:28.288Z,2024-08-20T18:03:57Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5161679213,233,574,5161679179,347,,5161679177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326505,575,1,2,77,38,bd4qakf7j0wwie8wke9km7uj8,1,70.2,0.0,2024-08-20T17:33:43.621Z,2024-08-20T17:33:44Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5161679303,212,8.3,5161679305,213,1.21,5161679301,141,10.0,5161679297,56,Right,5161679295,107,,5161679299,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326507,576,1,2,77,39,bd4qakf7j0wwie8wke9km7uj8,1,73.0,10.0,2024-08-20T17:33:44.725Z,2024-08-20T17:33:47Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5161679339,141,4.4,5161679335,56,Right,5161679343,213,3.77,5161679341,212,6.5,5161679337,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326511,577,1,2,77,41,bd4qakf7j0wwie8wke9km7uj8,1,64.1,6.5,2024-08-20T17:33:46.854Z,2024-08-20T17:33:52Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5161679449,213,1.52,5161679447,212,28.2,5161679445,141,47.9,5161679441,56,Center,5161679443,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326513,578,1,2,77,47,bd4qakf7j0wwie8wke9km7uj8,1,76.2,63.2,2024-08-20T17:33:52.254Z,2024-08-20T17:33:54Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5161679483,141,50.6,5161679479,56,Center,5161679481,140,65.4,5161679485,212,14.2,5161679487,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326515,579,1,2,77,48,bd4qakf7j0wwie8wke9km7uj8,0,65.4,50.6,2024-08-20T17:33:54.006Z,2024-08-20T17:33:54Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5161679511,141,35.6,5161679515,213,4.96,5161679513,212,10.5,5161679507,56,Center,5161679509,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326529,716,1,2,77,51,a9vw7ikerpr4cuweeeka5aneg,1,27.7,65.1,2024-08-20T17:33:56.865Z,2024-08-20T17:34:03Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5161679743,1,,5161679741,213,0.34,5161679737,141,87.5,5161679733,56,Left,5161679739,212,46.1,5161679731,155,,5161679735,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326531,717,1,2,77,58,a9vw7ikerpr4cuweeeka5aneg,1,72.8,83.5,2024-08-20T17:34:03.593Z,2024-08-20T17:34:05Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5161679777,140,75.8,5161679781,212,9.9,5161679783,213,5.04,5161679779,141,69.7,5161679775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326533,718,61,2,78,0,a9vw7ikerpr4cuweeeka5aneg,0,75.8,69.7,2024-08-20T17:34:05.690Z,2024-08-20T17:34:06Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5161679791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326535,580,12,2,78,1,bd4qakf7j0wwie8wke9km7uj8,1,14.4,41.8,2024-08-20T17:34:06.565Z,2024-08-20T17:34:13Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5161679921,56,Back,5161679925,141,47.9,5161679927,212,13.1,5161679929,213,0.32,5161679923,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326537,719,1,2,78,7,a9vw7ikerpr4cuweeeka5aneg,1,68.2,62.0,2024-08-20T17:34:13.217Z,2024-08-20T19:31:03Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,1.0,,5161679959,140,79.4,5161679963,212,20.9,5161679961,141,36.6,5161679965,213,5.31,5161680011,210,13,5161679957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326539,720,13,2,78,9,a9vw7ikerpr4cuweeeka5aneg,1,81.8,36.0,2024-08-20T17:34:14.786Z,2024-08-20T18:36:36Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5161680027,230,98.2,5161679977,56,Center,5161680013,77,,5161680015,29,,5161680029,231,51.4,5161679975,18,,5161680025,215,,5161680017,55,719,5161680023,103,5161679973,22,,48.6,5161680005,72,5161680021,102,,,,,,,,,,,,,,61.2,,,,,,,,,,,,,
2711326555,581,5,2,78,10,bd4qakf7j0wwie8wke9km7uj8,1,-0.6000000000000001,40.8,2024-08-20T17:34:15.447Z,2024-08-20T17:35:07Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5161680119,233,721,5161680117,346,,5161680115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326541,721,5,2,78,10,a9vw7ikerpr4cuweeeka5aneg,0,100.6,59.2,2024-08-20T17:34:15.447Z,2024-08-20T18:03:57Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5161680127,233,581,5161679989,56,Center,5161679991,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326561,582,1,2,78,33,bd4qakf7j0wwie8wke9km7uj8,0,4.3,58.2,2024-08-20T17:34:38.568Z,2024-08-20T17:34:42Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5161680187,74,,5161680177,140,58.6,5161680173,124,,5161680181,212,58.4,5161680185,1,,5161680183,213,0.22,5161680179,141,77.1,5161680175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326569,722,1,2,78,36,a9vw7ikerpr4cuweeeka5aneg,0,31.9,44.9,2024-08-20T17:34:42.161Z,2024-08-20T17:34:43Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5161680223,3,,5161680225,56,Center,5161680237,1,,5161680233,212,37.4,5161680235,213,6.26,5161680231,141,43.7,5161680227,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326579,583,1,2,78,40,bd4qakf7j0wwie8wke9km7uj8,1,21.9,70.7,2024-08-20T17:34:46.046Z,2024-08-20T17:34:47Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5161680289,56,Back,5161680295,212,13.2,5161680291,140,10.2,5161680293,141,63.6,5161680297,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326593,584,1,2,78,42,bd4qakf7j0wwie8wke9km7uj8,0,10.2,63.6,2024-08-20T17:34:47.464Z,2024-08-20T17:34:54Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5161680377,141,66.2,5161680373,56,Center,5161680381,213,0.03,5161680379,212,51.0,5161680383,1,,5161680371,157,,5161680375,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326589,723,44,2,78,47,a9vw7ikerpr4cuweeeka5aneg,1,38.8,41.0,2024-08-20T17:34:52.313Z,2024-08-20T18:03:04Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5161680355,285,,5161680353,56,Back,5161680421,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326597,585,44,2,78,47,bd4qakf7j0wwie8wke9km7uj8,0,61.2,59.0,2024-08-20T17:34:52.314Z,2024-08-20T18:03:04Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5161680405,56,Center,5161680427,233,723,5161680407,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326609,724,1,2,78,47,a9vw7ikerpr4cuweeeka5aneg,1,34.6,53.1,2024-08-20T17:34:52.618Z,2024-08-20T17:34:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5161680481,56,Center,5161680485,141,55.8,5161680489,213,0.07,5161680479,3,,5161680483,140,61.0,5161680487,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326611,725,1,2,78,51,a9vw7ikerpr4cuweeeka5aneg,0,61.0,55.8,2024-08-20T17:34:56.617Z,2024-08-20T17:34:57Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5161680501,213,1.97,5161680493,56,Center,5161680499,212,14.6,5161680497,141,75.6,5161680495,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326613,586,1,2,78,53,bd4qakf7j0wwie8wke9km7uj8,0,43.4,18.4,2024-08-20T17:34:58.447Z,2024-08-20T17:34:59Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5161680511,212,4.8,5161680503,3,,5161680505,56,Back,5161680509,141,11.6,5161680507,140,42.3,5161680513,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326629,727,1,2,78,56,a9vw7ikerpr4cuweeeka5aneg,1,57.0,92.3,2024-08-20T17:35:01.290Z,2024-08-20T17:35:03Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5161680583,56,Left,5161680585,140,50.3,5161680587,141,87.2,5161680591,213,3.60,5161680589,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326631,728,1,2,78,57,a9vw7ikerpr4cuweeeka5aneg,1,50.3,87.2,2024-08-20T17:35:03.169Z,2024-08-20T17:35:04Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5161680599,141,73.9,5161680595,56,Back,5161680601,212,9.1,5161680597,140,49.7,5161680603,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326637,729,1,2,78,58,a9vw7ikerpr4cuweeeka5aneg,1,49.7,73.9,2024-08-20T17:35:04.160Z,2024-08-20T17:35:05Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5161680631,212,13.2,5161680627,140,37.4,5161680633,213,2.95,5161680625,56,Back,5161680629,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326643,730,1,2,79,0,a9vw7ikerpr4cuweeeka5aneg,1,37.4,77.6,2024-08-20T17:35:05.545Z,2024-08-20T17:35:08Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5161680663,213,0.29,5161680657,140,56.7,5161680661,212,21.2,5161680655,56,Left,5161680659,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326647,731,1,2,79,2,a9vw7ikerpr4cuweeeka5aneg,1,56.8,86.8,2024-08-20T17:35:08.192Z,2024-08-20T17:44:43Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,1.0,,5161687601,210,15,5161680701,213,4.73,5161680699,212,7.5,5161680697,141,75.7,5161680695,140,56.9,5161680693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326649,732,15,2,79,9,a9vw7ikerpr4cuweeeka5aneg,1,74.4,53.8,2024-08-20T17:35:14.482Z,2024-08-20T18:37:23Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5161683289,20,,5161683361,147,52.9,5161687607,55,731,5161687603,22,,5161687611,215,,5161687605,29,,5161683351,78,,5161683363,230,99.0,5161683365,231,5161683293,82,,50.4,5161680709,56,5161683353,102,5161683367,233,5161683359,146,84.0,5161680707,18,,5161683355,103,19,,,48.6,,,,Center,587,,,,,,,,
2711326655,587,10,2,79,9,bd4qakf7j0wwie8wke9km7uj8,1,16.0,47.1,2024-08-20T17:35:14.582Z,2024-08-20T17:45:36Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5161683379,233,732,5161680739,56,Back,5161680737,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326667,734,1,2,79,14,a9vw7ikerpr4cuweeeka5aneg,1,74.0,39.2,2024-08-20T17:35:19.697Z,2024-08-20T17:35:21Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5161680839,56,Center,5161680847,213,3.30,5161680845,212,8.1,5161680841,140,66.4,5161680843,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326671,735,1,2,79,15,a9vw7ikerpr4cuweeeka5aneg,1,66.4,37.3,2024-08-20T17:35:21.041Z,2024-08-20T17:35:23Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5161680869,56,Right,5161680877,213,5.65,5161680873,141,15.2,5161680867,155,,5161680875,212,25.6,5161680871,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326679,736,1,2,79,17,a9vw7ikerpr4cuweeeka5aneg,1,86.1,15.2,2024-08-20T17:35:22.944Z,2024-08-20T17:45:25Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,1.0,,5161687915,154,,5161680921,141,26.1,5161680925,213,1.94,5161680923,212,7.9,5161687913,210,15,5161680917,56,Center,5161680919,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326681,737,15,2,79,20,a9vw7ikerpr4cuweeeka5aneg,1,87.1,34.8,2024-08-20T17:35:26.024Z,2024-08-20T18:39:18Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5161687929,103,19,5161687937,231,48.0,5161687691,20,,5161680931,63,,5161687923,55,736,5161793583,76,,5161687965,233,588,5161687927,102,52.0,5161687935,230,5161687919,29,,99.1,5161687933,147,5161687921,154,5161680933,56,5161687695,82,,5161687931,146,89.0,5161680929,22,,,,,,,,37.4,Center,,,,,,,,
2711326685,588,10,2,79,20,bd4qakf7j0wwie8wke9km7uj8,1,12.4,62.8,2024-08-20T17:35:26.124Z,2024-08-20T17:45:28Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5161687969,233,737,5161680953,94,,5161680955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326697,590,1,2,79,24,bd4qakf7j0wwie8wke9km7uj8,1,20.1,83.0,2024-08-20T17:35:29.770Z,2024-08-20T17:35:30Z,6bkuzenpse2kzirt9q7qeisd0,M. Winkel,,,5161680987,140,20.3,5161680993,213,4.73,5161680985,56,Back,5161680991,212,11.6,5161680989,141,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326711,591,1,2,79,25,bd4qakf7j0wwie8wke9km7uj8,1,20.3,65.9,2024-08-20T17:35:30.494Z,2024-08-20T17:35:33Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5161681037,56,Back,5161681045,213,1.68,5161681041,141,81.2,5161681039,140,19.2,5161681043,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326713,592,1,2,79,28,bd4qakf7j0wwie8wke9km7uj8,0,25.1,85.4,2024-08-20T17:35:33.759Z,2024-08-20T17:35:34Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5161681061,141,90.0,5161681065,213,0.29,5161681059,140,35.1,5161681057,56,Back,5161681063,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326717,738,61,2,79,30,a9vw7ikerpr4cuweeeka5aneg,1,68.2,12.8,2024-08-20T17:35:36.123Z,2024-08-20T17:35:36Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5161681079,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
