id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value
2743754525,721,1,2,67,46,6wwwud48qahpwrfxs20334qk5,1,11.8,41.3,2024-11-03T15:24:47.442Z,2024-11-03T15:24:52Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5339030933,1,,5339030929,212,34.4,5339030923,56,Back,5339030931,213,0.96,5339030921,123,,5339030927,141,82.7,5339030925,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743754621,722,1,2,67,51,6wwwud48qahpwrfxs20334qk5,1,37.0,79.0,2024-11-03T15:24:52.770Z,2024-11-03T15:24:57Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5339031439,212,23.5,5339031441,213,0.32,5339031433,56,Left,5339031435,140,58.2,5339031437,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743754705,723,1,2,67,56,6wwwud48qahpwrfxs20334qk5,1,58.7,79.4,2024-11-03T15:24:57.465Z,2024-11-03T15:25:01Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5339031861,213,5.04,5339031857,141,19.2,5339031851,196,,5339031859,212,43.3,5339031855,140,72.1,5339031853,56,Right,5339031863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743754749,724,1,2,68,0,6wwwud48qahpwrfxs20334qk5,1,74.4,26.7,2024-11-03T15:25:01.385Z,2024-11-03T15:25:04Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5339032189,141,19.2,5339032187,140,89.4,5339032193,213,5.97,5339032191,212,16.6,5339032185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743754757,725,3,2,68,3,6wwwud48qahpwrfxs20334qk5,0,92.2,26.3,2024-11-03T15:25:04.561Z,2024-11-03T15:25:22Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5339032437,233,576,5339032223,286,,5339032221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743754785,576,7,2,68,3,dbl7ir1qugqz8nvp1vzn8im50,0,7.8,73.7,2024-11-03T15:25:04.562Z,2024-11-03T15:25:22Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5339032413,285,,5339033573,233,725,5339032411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743754809,726,43,2,68,3,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-03T15:25:05.177Z,2024-11-03T15:25:20Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5339032527,213,2.34,5339032521,140,86.8,5339032525,212,6.0,5339032519,56,Center,5339033401,144,1,5339032523,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743754813,727,13,2,68,6,6wwwud48qahpwrfxs20334qk5,1,89.5,33.6,2024-11-03T15:25:08.203Z,2024-11-03T17:00:25Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5339033853,20,,5339034101,458,,5339034095,102,59.5,5339034099,103,15.3,5339034105,231,48.7,5339034091,73,,5339032565,56,Center,5339034103,230,99.3,5339702569,63,,5339032561,22,,,,,,,,,,,,,,,,,,,,,,
2743755309,577,5,2,68,9,dbl7ir1qugqz8nvp1vzn8im50,1,-0.8,37.1,2024-11-03T15:25:10.987Z,2024-11-03T16:07:27Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5339322809,233,728,5339035167,346,,5339035165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743754823,728,5,2,68,9,6wwwud48qahpwrfxs20334qk5,0,100.8,62.9,2024-11-03T15:25:10.987Z,2024-11-03T16:07:27Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5339032641,346,,5339032639,56,Center,5339322865,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743755323,578,18,2,68,38,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-03T15:25:39.643Z,2024-11-03T15:25:41Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5339035303,55,579,5339035229,42,,5339035233,59,14,5339035231,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743755327,579,19,2,68,38,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-03T15:25:39.644Z,2024-11-03T16:08:37Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5339035263,59,29,5339334745,293,1,5339035265,44,Defender,5339334743,292,3,5339035257,42,,5339035261,145,3,5339035267,55,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743755591,580,18,2,68,58,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-03T15:25:59.452Z,2024-11-03T15:26:00Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5339036769,44,Forward,5339036767,42,,5339036771,59,10,5339036813,55,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743755595,581,19,2,68,58,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-03T15:25:59.453Z,2024-11-03T16:08:35Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5339334449,293,5,5339036795,59,30,5339036789,42,,5339334447,292,6,5339036793,145,11,5339036797,44,Midfielder,5339036799,55,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743755799,582,1,2,69,12,dbl7ir1qugqz8nvp1vzn8im50,1,4.7,38.8,2024-11-03T15:26:13.633Z,2024-11-03T15:26:15Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5339037893,124,,5339037903,213,1.65,5339037895,56,Back,5339037899,141,53.6,5339037901,212,10.1,5339037907,237,,5339037897,140,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743755841,583,1,2,69,13,dbl7ir1qugqz8nvp1vzn8im50,1,3.8,53.3,2024-11-03T15:26:14.824Z,2024-11-03T15:26:17Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5339038111,212,16.2,5339038107,140,7.1,5339038109,141,30.1,5339038105,56,Back,5339038113,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743755891,584,1,2,69,15,dbl7ir1qugqz8nvp1vzn8im50,1,7.9,28.6,2024-11-03T15:26:16.920Z,2024-11-03T15:26:21Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5339038467,141,34.0,5339038469,212,14.1,5339038465,140,20.9,5339038471,213,0.26,5339038463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743755919,585,1,2,69,19,dbl7ir1qugqz8nvp1vzn8im50,1,13.8,49.0,2024-11-03T15:26:21.112Z,2024-11-03T15:26:22Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5339038631,212,16.1,5339038635,213,2.00,5339038625,56,Back,5339038627,140,7.4,5339038629,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756095,586,1,2,69,21,dbl7ir1qugqz8nvp1vzn8im50,1,7.4,70.5,2024-11-03T15:26:22.552Z,2024-11-03T15:26:30Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5339039507,56,Back,5339039511,141,96.8,5339039509,140,27.6,5339039515,213,0.70,5339039513,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756171,587,1,2,69,29,dbl7ir1qugqz8nvp1vzn8im50,1,28.3,92.1,2024-11-03T15:26:30.528Z,2024-11-03T15:26:34Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5339039771,1,,5339039765,141,8.3,5339039763,140,41.5,5339039757,155,,5339039767,212,58.6,5339039761,56,Back,5339039759,196,,5339039769,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756205,588,1,2,69,33,dbl7ir1qugqz8nvp1vzn8im50,1,41.5,8.3,2024-11-03T15:26:34.667Z,2024-11-03T15:26:37Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5339039991,141,26.1,5339039989,140,36.4,5339039995,213,1.99,5339039993,212,13.2,5339039987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756225,589,1,2,69,35,dbl7ir1qugqz8nvp1vzn8im50,1,39.3,27.0,2024-11-03T15:26:37.152Z,2024-11-03T15:26:39Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5339040087,213,0.89,5339040081,140,48.8,5339040083,141,45.2,5339040079,56,Back,5339040085,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756265,590,1,2,69,37,dbl7ir1qugqz8nvp1vzn8im50,1,47.2,43.7,2024-11-03T15:26:38.992Z,2024-11-03T15:26:41Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5339040249,141,30.4,5339040251,212,16.4,5339040247,140,34.2,5339040253,213,3.73,5339040245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756287,591,1,2,69,39,dbl7ir1qugqz8nvp1vzn8im50,1,34.2,30.4,2024-11-03T15:26:41.040Z,2024-11-03T15:26:43Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5339040375,212,20.9,5339040371,140,28.6,5339040377,213,1.86,5339040369,56,Back,5339040373,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756425,592,1,2,69,41,dbl7ir1qugqz8nvp1vzn8im50,1,28.6,59.9,2024-11-03T15:26:43.152Z,2024-11-03T15:26:50Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5339041039,141,95.1,5339041041,212,24.7,5339041037,140,34.5,5339041035,56,Back,5339041043,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756501,593,1,2,69,49,dbl7ir1qugqz8nvp1vzn8im50,1,32.2,83.5,2024-11-03T15:26:50.457Z,2024-11-03T15:26:56Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5339041479,213,3.07,5339041477,212,12.9,5339041471,56,Back,5339041473,140,19.9,5339041475,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756521,594,3,2,69,54,dbl7ir1qugqz8nvp1vzn8im50,1,22.8,86.4,2024-11-03T15:26:55.968Z,2024-11-03T15:26:59Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5339041589,56,Back,5339041593,285,,5339041649,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756497,729,45,2,69,54,6wwwud48qahpwrfxs20334qk5,0,77.2,13.6,2024-11-03T15:26:55.968Z,2024-11-03T15:39:57Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5339041463,56,Right,5339041731,233,594,5339041465,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756625,595,1,2,69,55,dbl7ir1qugqz8nvp1vzn8im50,1,21.2,75.0,2024-11-03T15:26:56.985Z,2024-11-03T15:27:02Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5339042113,140,7.9,5339042115,141,63.9,5339042119,213,3.64,5339042111,56,Back,5339042117,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756687,596,1,2,70,1,dbl7ir1qugqz8nvp1vzn8im50,1,13.5,56.3,2024-11-03T15:27:02.424Z,2024-11-03T15:27:06Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5339042441,56,Center,5339042447,212,50.8,5339042439,157,,5339042451,1,,5339042449,213,0.10,5339042445,141,63.4,5339042443,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756717,597,1,2,70,4,dbl7ir1qugqz8nvp1vzn8im50,0,65.0,64.8,2024-11-03T15:27:06.057Z,2024-11-03T15:27:08Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5339042637,212,17.8,5339042623,56,Center,5339042641,213,5.16,5339042629,140,72.4,5339042633,141,41.2,5339042619,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756767,731,1,2,70,6,6wwwud48qahpwrfxs20334qk5,1,24.3,60.2,2024-11-03T15:27:08.258Z,2024-11-03T15:27:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5339042873,140,27.0,5339042875,141,72.7,5339042879,213,1.25,5339042871,56,Back,5339042877,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756839,732,1,2,70,10,6wwwud48qahpwrfxs20334qk5,1,30.6,80.5,2024-11-03T15:27:11.648Z,2024-11-03T15:27:15Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5339043279,212,13.3,5339043277,141,89.7,5339043273,56,Back,5339043281,213,0.49,5339043275,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756887,733,1,2,70,14,6wwwud48qahpwrfxs20334qk5,1,42.9,82.9,2024-11-03T15:27:15.672Z,2024-11-03T15:27:19Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5339043579,141,56.9,5339043585,212,23.5,5339043577,140,28.1,5339043575,56,Back,5339043587,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743756899,734,61,2,70,17,6wwwud48qahpwrfxs20334qk5,1,27.8,56.9,2024-11-03T15:27:18.809Z,2024-11-03T15:27:19Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5339043631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757053,735,50,2,70,24,6wwwud48qahpwrfxs20334qk5,1,26.0,6.2,2024-11-03T15:27:25.470Z,2024-11-03T16:02:49Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5339044411,56,Back,5339044413,285,,5339044447,233,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757035,598,7,2,70,24,dbl7ir1qugqz8nvp1vzn8im50,1,74.0,93.8,2024-11-03T15:27:25.471Z,2024-11-03T16:02:49Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5339044423,233,735,5339044325,56,Left,5339044327,286,,5339044323,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757047,599,5,2,70,24,dbl7ir1qugqz8nvp1vzn8im50,0,72.4,101.3,2024-11-03T15:27:26.256Z,2024-11-03T16:07:17Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5339044387,56,Left,5339044631,233,736,5339044389,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757069,736,5,2,70,24,6wwwud48qahpwrfxs20334qk5,1,27.6,-1.3,2024-11-03T15:27:26.256Z,2024-11-03T16:07:17Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5339044601,233,599,5339044535,56,Back,5339044537,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757117,737,1,2,70,27,6wwwud48qahpwrfxs20334qk5,1,21.5,0.0,2024-11-03T15:27:28.607Z,2024-11-03T15:27:32Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5339044883,141,35.5,5339044879,56,Back,5339044885,212,25.4,5339044877,107,,5339044889,1,,5339044881,140,17.3,5339044887,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757149,738,1,2,70,30,6wwwud48qahpwrfxs20334qk5,1,19.3,31.6,2024-11-03T15:27:32.079Z,2024-11-03T15:27:33Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5339045053,141,41.5,5339045051,140,25.6,5339045057,213,0.79,5339045055,212,9.4,5339045049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757239,739,1,2,70,32,6wwwud48qahpwrfxs20334qk5,1,28.1,42.4,2024-11-03T15:27:33.679Z,2024-11-03T15:27:37Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5339045519,212,15.0,5339045513,56,Back,5339045517,141,23.1,5339045515,140,21.1,5339045521,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757255,740,1,2,70,36,6wwwud48qahpwrfxs20334qk5,1,22.9,19.1,2024-11-03T15:27:37.703Z,2024-11-03T15:27:39Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5339045609,140,32.0,5339045611,141,9.1,5339045607,56,Back,5339045613,212,11.7,5339045615,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757303,741,1,2,70,37,6wwwud48qahpwrfxs20334qk5,1,32.0,5.9,2024-11-03T15:27:38.991Z,2024-11-03T15:27:41Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5339045791,56,Right,5339045797,212,24.6,5339045795,141,18.0,5339045799,213,0.34,5339045793,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757315,742,1,2,70,39,6wwwud48qahpwrfxs20334qk5,0,54.9,18.2,2024-11-03T15:27:41.319Z,2024-11-03T15:27:42Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5339045863,212,2.9,5339045927,233,600,5339045865,213,2.35,5339045859,140,53.0,5339045931,286,,5339045861,141,21.2,5339045857,56,Center,5339045925,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757311,600,74,2,70,40,dbl7ir1qugqz8nvp1vzn8im50,1,46.0,87.2,2024-11-03T15:27:41.320Z,2024-11-03T15:27:43Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5339045837,56,Back,5339045965,233,742,5339045839,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757355,602,1,2,70,41,dbl7ir1qugqz8nvp1vzn8im50,0,54.7,93.8,2024-11-03T15:27:43.279Z,2024-11-03T15:28:32Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5339046043,140,63.3,5339046049,213,5.31,5339046045,141,74.4,5339046047,212,16.0,5339046041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757371,743,8,2,70,43,6wwwud48qahpwrfxs20334qk5,1,34.9,22.1,2024-11-03T15:27:44.344Z,2024-11-03T15:27:44Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5339046083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757403,745,1,2,70,44,6wwwud48qahpwrfxs20334qk5,1,30.9,23.4,2024-11-03T15:27:45.632Z,2024-11-03T15:27:46Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5339046281,212,11.0,5339046275,56,Back,5339046283,213,4.81,5339046279,141,7.3,5339046277,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757455,746,1,2,70,45,6wwwud48qahpwrfxs20334qk5,1,31.9,7.3,2024-11-03T15:27:46.470Z,2024-11-03T15:27:50Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5339046619,212,15.0,5339046617,141,24.1,5339046611,56,Back,5339046621,213,2.28,5339046615,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757511,747,1,2,70,48,6wwwud48qahpwrfxs20334qk5,1,24.5,36.0,2024-11-03T15:27:49.831Z,2024-11-03T15:27:53Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5339046867,213,1.23,5339046861,140,34.8,5339046859,56,Back,5339046869,1,,5339046865,212,32.4,5339046863,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757547,748,1,2,70,52,6wwwud48qahpwrfxs20334qk5,1,36.4,85.1,2024-11-03T15:27:53.614Z,2024-11-03T15:27:56Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5339047049,56,Back,5339047057,213,5.14,5339047051,140,42.8,5339047055,212,16.3,5339047053,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757591,749,1,2,70,54,6wwwud48qahpwrfxs20334qk5,1,44.9,65.5,2024-11-03T15:27:56.199Z,2024-11-03T15:28:00Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5339047337,140,29.9,5339047341,212,16.5,5339047339,141,72.6,5339047343,213,2.84,5339047335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757597,750,1,2,70,58,6wwwud48qahpwrfxs20334qk5,0,30.1,71.7,2024-11-03T15:27:59.551Z,2024-11-03T15:29:30Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5339047379,212,5.1,5339055795,157,,5339047377,141,68.5,5339055835,236,,5339047373,56,Back,5339055841,286,,5339047381,213,5.84,5339055837,233,603,5339055797,1,,5339047375,140,34.5,,,,,,,,,,,,,,,,,,,,,
2743757585,603,74,2,70,58,dbl7ir1qugqz8nvp1vzn8im50,1,63.8,33.7,2024-11-03T15:27:59.552Z,2024-11-03T15:28:01Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5339047309,285,,5339047475,233,750,5339047307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757655,604,1,2,71,1,dbl7ir1qugqz8nvp1vzn8im50,1,47.7,42.5,2024-11-03T15:28:02.735Z,2024-11-03T15:28:04Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5339047753,140,56.2,5339047755,141,42.1,5339047759,213,6.25,5339047757,212,8.9,5339047751,56,Center,5339047749,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757671,605,1,2,71,2,dbl7ir1qugqz8nvp1vzn8im50,1,56.2,42.1,2024-11-03T15:28:03.920Z,2024-11-03T15:28:04Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5339047847,213,2.65,5339047839,140,53.2,5339047837,56,Center,5339047845,212,3.6,5339047843,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757683,606,1,2,71,3,dbl7ir1qugqz8nvp1vzn8im50,1,53.2,44.6,2024-11-03T15:28:04.623Z,2024-11-03T15:29:44Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5339047907,141,44.9,5339047911,213,3.06,5339047909,212,2.6,5339047905,140,50.7,5339047903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757709,608,1,2,71,4,dbl7ir1qugqz8nvp1vzn8im50,1,51.5,44.6,2024-11-03T15:28:05.567Z,2024-11-03T15:28:07Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5339048049,212,7.7,5339048051,213,4.29,5339048047,141,34.2,5339048043,56,Back,5339048045,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757789,609,1,2,71,5,dbl7ir1qugqz8nvp1vzn8im50,1,46.8,33.6,2024-11-03T15:28:07.135Z,2024-11-03T15:28:11Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5339048485,140,35.2,5339048491,213,3.69,5339048483,56,Back,5339048487,141,22.7,5339048489,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757847,610,1,2,71,9,dbl7ir1qugqz8nvp1vzn8im50,0,36.7,8.2,2024-11-03T15:28:11.016Z,2024-11-03T15:29:46Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5339048789,141,28.3,5339048791,212,31.6,5339048785,56,Center,5339048787,140,63.8,5339048793,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757873,751,61,2,71,14,6wwwud48qahpwrfxs20334qk5,1,34.1,61.1,2024-11-03T15:28:15.896Z,2024-11-03T15:28:16Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5339048919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757943,752,1,2,71,16,6wwwud48qahpwrfxs20334qk5,1,29.6,66.9,2024-11-03T15:28:17.398Z,2024-11-03T15:28:19Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5339049239,141,47.0,5339049241,212,23.6,5339049237,140,11.2,5339049235,56,Back,5339049243,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743757969,754,1,2,71,17,6wwwud48qahpwrfxs20334qk5,1,11.2,46.3,2024-11-03T15:28:19.287Z,2024-11-03T15:28:20Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5339049355,213,5.65,5339049353,212,16.6,5339049351,141,31.9,5339049349,140,24.0,5339049347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743758047,755,1,2,71,19,6wwwud48qahpwrfxs20334qk5,1,22.7,31.5,2024-11-03T15:28:20.470Z,2024-11-03T15:28:25Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5339049769,140,29.2,5339049767,56,Back,5339049775,212,15.8,5339049779,213,5.16,5339049771,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743758109,756,1,2,71,23,6wwwud48qahpwrfxs20334qk5,1,34.1,9.8,2024-11-03T15:28:25.030Z,2024-11-03T15:28:29Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5339050133,213,0.61,5339050129,141,31.0,5339050131,212,25.1,5339050127,140,53.7,5339050125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743758171,757,1,2,71,27,6wwwud48qahpwrfxs20334qk5,1,54.5,8.3,2024-11-03T15:28:29.262Z,2024-11-03T15:28:34Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5339050485,56,Back,5339050491,212,29.0,5339050493,213,2.86,5339050487,140,28.0,5339050489,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743758199,758,1,2,71,32,6wwwud48qahpwrfxs20334qk5,1,26.2,19.4,2024-11-03T15:28:34.318Z,2024-11-03T15:28:35Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5339050623,140,29.4,5339050629,213,1.23,5339050627,212,10.0,5339050621,56,Back,5339050625,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
