id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2742772309,926,1,2,89,33,7gkglopz9cjsysn2u6sbhuvc5,1,36.5,32.5,2024-11-02T15:46:11.389Z,2024-11-02T15:46:14Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5333782155,141,14.7,5333782163,212,21.8,5333782149,140,53.8,5333782165,213,5.70,5333782145,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742772415,927,1,2,89,36,7gkglopz9cjsysn2u6sbhuvc5,1,59.8,13.1,2024-11-02T15:46:13.877Z,2024-11-02T15:46:18Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5333782693,140,63.9,5333782697,212,6.7,5333782695,141,20.7,5333782691,56,Right,5333782699,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742772431,928,50,2,89,39,7gkglopz9cjsysn2u6sbhuvc5,1,72.6,12.6,2024-11-02T15:46:17.246Z,2024-11-02T15:54:04Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5333783123,233,695,5333782779,56,Right,5333782781,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742772425,695,7,2,89,39,8cfkisxf1fkxdqtt6tx1tup48,1,27.4,87.4,2024-11-02T15:46:17.247Z,2024-11-02T15:54:04Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333782767,56,Back,5333782771,285,,5333782883,233,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742772555,697,50,2,89,42,8cfkisxf1fkxdqtt6tx1tup48,1,32.4,91.4,2024-11-02T15:46:20.436Z,2024-11-02T15:46:28Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333783375,285,,5333783369,56,Back,5333784259,233,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742772645,929,7,2,89,42,7gkglopz9cjsysn2u6sbhuvc5,1,67.6,8.6,2024-11-02T15:46:20.437Z,2024-11-02T15:46:28Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333783983,286,,5333784201,233,697,5333783979,167,,5333783981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742773577,698,5,2,89,44,8cfkisxf1fkxdqtt6tx1tup48,1,42.6,101.5,2024-11-02T15:46:21.912Z,2024-11-02T16:21:29Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333788813,347,,5333788923,233,930,5333788811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742772799,930,5,2,89,44,7gkglopz9cjsysn2u6sbhuvc5,0,57.4,-1.5,2024-11-02T15:46:21.912Z,2024-11-02T16:21:29Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333784807,56,Right,5333788971,233,698,5333784811,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742782867,986,70,2,89,59,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-02T15:46:36.646Z,2024-11-02T15:52:32Z,,,,,5333835071,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742773639,699,1,2,90,11,8cfkisxf1fkxdqtt6tx1tup48,0,40.2,100.0,2024-11-02T15:46:49.175Z,2024-11-02T15:46:51Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333789187,212,37.8,5333789191,213,5.86,5333789181,141,78.7,5333789195,1,,5333789167,107,,5333789169,56,Center,5333789175,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742773699,931,1,2,90,13,7gkglopz9cjsysn2u6sbhuvc5,1,28.5,33.0,2024-11-02T15:46:51.356Z,2024-11-02T15:46:53Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333789523,141,31.2,5333789527,212,19.9,5333789521,140,47.4,5333789531,213,6.22,5333789519,56,Back,5333789517,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742773763,932,1,2,90,15,7gkglopz9cjsysn2u6sbhuvc5,1,47.4,31.2,2024-11-02T15:46:53.269Z,2024-11-02T15:55:43Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5333789863,213,2.67,5333789861,212,8.2,5333789855,56,Back,5333789853,3,,5333789857,140,40.5,5333789859,141,36.7,5333852463,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742773835,933,1,2,90,17,7gkglopz9cjsysn2u6sbhuvc5,1,40.5,35.1,2024-11-02T15:46:54.741Z,2024-11-02T15:46:57Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333790211,56,Back,5333790219,213,2.69,5333790215,141,39.5,5333790213,140,34.6,5333790217,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742773875,934,1,2,90,19,7gkglopz9cjsysn2u6sbhuvc5,0,34.6,39.5,2024-11-02T15:46:56.831Z,2024-11-02T15:55:54Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333790463,212,45.3,5333790467,1,,5333790465,213,5.63,5333853269,155,,5333790461,141,0.0,5333790455,56,Right,5333790459,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742774511,700,5,2,90,20,8cfkisxf1fkxdqtt6tx1tup48,1,32.4,101.2,2024-11-02T15:46:57.807Z,2024-11-02T16:21:29Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333793665,233,935,5333793605,347,,5333793603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742773893,935,5,2,90,20,7gkglopz9cjsysn2u6sbhuvc5,0,67.6,-1.2,2024-11-02T15:46:57.807Z,2024-11-02T16:21:30Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333790515,56,Right,5333793777,233,700,5333790517,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742774601,701,1,2,90,34,8cfkisxf1fkxdqtt6tx1tup48,0,35.3,100.0,2024-11-02T15:47:12.575Z,2024-11-02T15:47:14Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333794085,140,57.0,5333794079,107,,5333794091,212,35.3,5333794081,56,Center,5333794089,141,62.3,5333794095,1,,5333794093,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742774671,936,61,2,90,35,7gkglopz9cjsysn2u6sbhuvc5,1,46.0,31.9,2024-11-02T15:47:13.108Z,2024-11-02T16:11:51Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333794399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742774771,702,61,2,90,36,8cfkisxf1fkxdqtt6tx1tup48,1,44.3,66.1,2024-11-02T15:47:14.075Z,2024-11-02T16:11:52Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5333794827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742774789,938,1,2,90,40,7gkglopz9cjsysn2u6sbhuvc5,1,46.8,30.4,2024-11-02T15:47:17.700Z,2024-11-02T15:56:19Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333794959,56,Center,5333794965,141,25.8,5333794967,212,9.8,5333794961,140,55.6,5333794969,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742774847,939,1,2,90,41,7gkglopz9cjsysn2u6sbhuvc5,1,55.6,25.8,2024-11-02T15:47:18.740Z,2024-11-02T15:47:20Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5333795305,213,3.33,5333795303,212,14.6,5333795297,141,21.8,5333795289,56,Back,5333795295,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742787079,992,1,2,90,43,7gkglopz9cjsysn2u6sbhuvc5,1,52.5,29.4,2024-11-02T15:47:20.646Z,2024-11-02T15:56:43Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333856975,141,20.1,5333856977,212,13.4,5333856973,140,41.2,5333856979,213,3.63,5333856971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742774907,940,1,2,90,43,7gkglopz9cjsysn2u6sbhuvc5,1,41.8,21.9,2024-11-02T15:47:20.781Z,2024-11-02T15:56:47Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5333795577,141,10.1,5333795581,213,5.72,5333795575,140,53.8,5333795571,56,Right,5333795579,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775077,941,1,2,90,43,7gkglopz9cjsysn2u6sbhuvc5,1,53.8,10.1,2024-11-02T15:47:21.261Z,2024-11-02T15:47:25Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333796587,212,18.1,5333796589,213,6.19,5333796571,140,71.0,5333796563,56,Right,5333796575,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775099,703,43,2,90,47,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-02T15:47:25.365Z,2024-11-02T15:47:36Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333796641,56,Back,5333798407,144,45,5333797437,233,942,5333796645,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775207,942,3,2,90,47,7gkglopz9cjsysn2u6sbhuvc5,0,72.2,7.6,2024-11-02T15:47:25.365Z,2024-11-02T15:57:04Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5333797303,56,Right,5333797305,286,,5333797373,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775305,704,1,2,90,52,8cfkisxf1fkxdqtt6tx1tup48,0,2.9,88.6,2024-11-02T15:47:30.385Z,2024-11-02T15:47:31Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5333797749,157,,5333797761,1,,5333797753,140,41.0,5333797757,212,40.5,5333797755,141,79.3,5333797751,56,Back,5333797759,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775413,943,1,2,90,57,7gkglopz9cjsysn2u6sbhuvc5,0,58.4,17.9,2024-11-02T15:47:35.140Z,2024-11-02T15:57:14Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333798241,213,5.75,5333859921,155,,5333798239,212,26.5,5333798237,141,0.0,5333798233,56,Right,5333798235,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775813,705,5,2,90,57,8cfkisxf1fkxdqtt6tx1tup48,1,20.1,101.6,2024-11-02T15:47:35.592Z,2024-11-02T16:21:30Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5333800579,233,944,5333800423,347,,5333800421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775429,944,5,2,90,57,7gkglopz9cjsysn2u6sbhuvc5,0,79.9,-1.6,2024-11-02T15:47:35.592Z,2024-11-02T16:08:36Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333798323,347,,5333800653,233,705,5333798321,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775873,706,1,2,91,9,8cfkisxf1fkxdqtt6tx1tup48,0,15.2,100.0,2024-11-02T15:47:47.584Z,2024-11-02T15:47:49Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333800741,141,83.2,5333800743,212,46.2,5333800747,1,,5333800745,213,6.01,5333800739,140,57.6,5333800735,107,,5333800737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775951,945,1,2,91,11,7gkglopz9cjsysn2u6sbhuvc5,0,46.6,24.0,2024-11-02T15:47:49.132Z,2024-11-02T15:47:53Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333801093,212,17.9,5333801095,213,0.05,5333801089,140,63.6,5333801087,56,Center,5333801091,141,25.3,5333801085,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775983,707,44,2,91,14,8cfkisxf1fkxdqtt6tx1tup48,1,34.9,77.2,2024-11-02T15:47:51.755Z,2024-11-02T15:54:16Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333801277,56,Back,5333801473,233,946,5333801279,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742775973,946,44,2,91,14,7gkglopz9cjsysn2u6sbhuvc5,0,65.1,22.8,2024-11-02T15:47:51.756Z,2024-11-02T15:54:17Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5333801207,56,Center,5333801209,286,,5333801547,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776135,708,1,2,91,14,8cfkisxf1fkxdqtt6tx1tup48,1,32.3,81.4,2024-11-02T15:47:52.423Z,2024-11-02T15:47:56Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333801989,56,Back,5333801995,141,85.4,5333801997,212,6.9,5333801993,140,38.3,5333801999,213,0.41,5333801987,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776151,709,61,2,91,18,8cfkisxf1fkxdqtt6tx1tup48,0,39.4,90.8,2024-11-02T15:47:56.487Z,2024-11-02T15:47:57Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5333802083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776167,947,1,2,91,19,7gkglopz9cjsysn2u6sbhuvc5,0,65.1,14.4,2024-11-02T15:47:56.684Z,2024-11-02T15:50:59Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5333820497,233,710,5333802139,56,Right,5333820493,236,,5333820505,286,,5333802147,213,3.44,5333802143,141,12.2,5333802145,212,5.1,5333802141,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,
2742776203,710,74,2,91,19,8cfkisxf1fkxdqtt6tx1tup48,1,35.9,94.4,2024-11-02T15:47:56.685Z,2024-11-02T15:54:23Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5333802335,56,Back,5333820525,233,947,5333802337,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776221,711,5,2,91,20,8cfkisxf1fkxdqtt6tx1tup48,0,28.8,101.8,2024-11-02T15:47:58.423Z,2024-11-02T16:21:31Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5333802451,347,,5333802793,233,948,5333802449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776241,948,5,2,91,20,7gkglopz9cjsysn2u6sbhuvc5,1,71.2,-1.8,2024-11-02T15:47:58.423Z,2024-11-02T16:21:31Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5333802569,347,,5333802553,56,Right,5333802675,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776309,949,1,2,91,21,7gkglopz9cjsysn2u6sbhuvc5,0,72.3,0.0,2024-11-02T15:47:59.292Z,2024-11-02T15:51:07Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5333802923,141,16.5,5333802919,56,Right,5333802927,213,0.67,5333802925,212,19.7,5333802921,140,87.0,5333802917,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776347,712,12,2,91,24,8cfkisxf1fkxdqtt6tx1tup48,1,12.8,74.0,2024-11-02T15:48:02.087Z,2024-11-02T15:48:08Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333803129,56,Back,5333803255,15,,5333803143,213,1.05,5333803139,212,20.7,5333803133,140,22.6,5333803137,141,100.0,5333803965,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776401,713,5,2,91,25,8cfkisxf1fkxdqtt6tx1tup48,0,26.8,101.8,2024-11-02T15:48:02.964Z,2024-11-02T16:21:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333803363,347,,5333803765,233,950,5333803361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776445,950,5,2,91,25,7gkglopz9cjsysn2u6sbhuvc5,1,73.2,-1.8,2024-11-02T15:48:02.964Z,2024-11-02T16:21:31Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5333803721,233,713,5333803617,56,Right,5333803619,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776639,951,1,2,91,32,7gkglopz9cjsysn2u6sbhuvc5,1,85.3,0.0,2024-11-02T15:48:09.910Z,2024-11-02T15:48:12Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333804621,213,1.63,5333804613,56,Right,5333804617,141,7.1,5333804615,140,85.0,5333804611,107,,5333804619,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776659,952,61,2,91,34,7gkglopz9cjsysn2u6sbhuvc5,0,85.1,7.3,2024-11-02T15:48:12.116Z,2024-11-02T15:55:20Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5333804709,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776701,715,1,2,91,36,8cfkisxf1fkxdqtt6tx1tup48,0,20.4,88.4,2024-11-02T15:48:14.519Z,2024-11-02T15:48:15Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333804947,141,53.4,5333804937,155,,5333804945,140,38.1,5333804951,213,5.38,5333804941,56,Back,5333804949,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776813,953,1,2,91,40,7gkglopz9cjsysn2u6sbhuvc5,1,62.8,57.3,2024-11-02T15:48:18.236Z,2024-11-02T15:48:19Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5333805511,213,4.84,5333805509,212,9.4,5333805505,140,63.9,5333805503,56,Center,5333805507,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776819,954,43,2,91,41,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-02T15:48:19.469Z,2024-11-02T15:48:22Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5333805849,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742776977,956,1,2,91,46,7gkglopz9cjsysn2u6sbhuvc5,1,57.8,38.2,2024-11-02T15:48:23.861Z,2024-11-02T15:48:25Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333806199,212,15.0,5333806193,56,Back,5333806197,141,41.5,5333806195,140,43.7,5333806201,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742777013,957,1,2,91,47,7gkglopz9cjsysn2u6sbhuvc5,1,43.7,41.5,2024-11-02T15:48:25.012Z,2024-11-02T15:48:27Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5333806393,56,Center,5333806397,141,24.0,5333806395,140,51.4,5333806401,213,5.31,5333806399,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742777095,958,1,2,91,49,7gkglopz9cjsysn2u6sbhuvc5,1,51.4,24.0,2024-11-02T15:48:26.812Z,2024-11-02T15:48:29Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5333806743,213,5.48,5333806741,212,16.3,5333806737,140,62.2,5333806735,56,Right,5333806739,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742777167,959,1,2,91,51,7gkglopz9cjsysn2u6sbhuvc5,0,70.9,12.5,2024-11-02T15:48:29.629Z,2024-11-02T15:48:32Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5333807105,56,Center,5333807103,155,,5333807107,140,90.6,5333807109,141,52.1,5333807113,213,0.92,5333807115,1,,5333807111,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742777681,717,1,2,92,11,8cfkisxf1fkxdqtt6tx1tup48,0,11.1,51.6,2024-11-02T15:48:49.087Z,2024-11-02T15:48:50Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333809731,213,6.05,5333809719,199,,5333809735,1,,5333809725,141,29.2,5333809727,212,66.4,5333809723,140,72.7,5333809721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742777703,960,8,2,92,14,7gkglopz9cjsysn2u6sbhuvc5,1,42.5,63.7,2024-11-02T15:48:51.741Z,2024-11-02T15:48:51Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5333809895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742777741,961,1,2,92,15,7gkglopz9cjsysn2u6sbhuvc5,1,42.1,66.1,2024-11-02T15:48:52.788Z,2024-11-02T15:54:39Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333810059,140,36.1,5333810057,56,Back,5333810061,141,67.3,5333810119,156,,5333810065,213,3.01,5333810063,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742777807,962,61,2,92,16,7gkglopz9cjsysn2u6sbhuvc5,0,38.1,67.0,2024-11-02T15:48:53.861Z,2024-11-02T16:09:26Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5333810389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742777831,719,1,2,92,18,8cfkisxf1fkxdqtt6tx1tup48,1,61.0,38.2,2024-11-02T15:48:56.311Z,2024-11-02T15:48:57Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5333810473,141,19.8,5333810479,212,15.8,5333810471,140,70.2,5333810467,56,Right,5333810485,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742778015,720,3,2,92,19,8cfkisxf1fkxdqtt6tx1tup48,0,71.6,19.4,2024-11-02T15:48:57.287Z,2024-11-02T15:54:06Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5333813457,286,,5333811309,56,Right,5333844395,233,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742778361,963,7,2,92,19,7gkglopz9cjsysn2u6sbhuvc5,1,29.1,80.4,2024-11-02T15:48:57.288Z,2024-11-02T15:54:57Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333813067,167,,5333813071,285,,5333844331,233,720,5333813069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742778061,721,6,2,92,28,8cfkisxf1fkxdqtt6tx1tup48,1,88.2,16.7,2024-11-02T15:49:06.599Z,2024-11-02T15:53:51Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5333811811,75,,5333811809,56,Right,5333842979,233,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742778375,964,6,2,92,28,7gkglopz9cjsysn2u6sbhuvc5,0,11.8,83.3,2024-11-02T15:49:06.599Z,2024-11-02T15:53:52Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333813247,73,,5333813245,56,Back,5333843043,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742778725,722,1,2,92,49,8cfkisxf1fkxdqtt6tx1tup48,1,99.5,0.5,2024-11-02T15:49:26.863Z,2024-11-02T15:49:37Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5333814863,213,2.82,5333814861,212,26.2,5333814857,140,75.9,5333814853,6,,5333814855,56,Right,5333814859,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742778817,723,1,2,92,54,8cfkisxf1fkxdqtt6tx1tup48,1,74.9,14.4,2024-11-02T15:49:32.287Z,2024-11-02T15:49:35Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5333815297,213,2.25,5333815293,141,38.8,5333815289,56,Center,5333815295,212,21.3,5333815291,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742778845,724,1,2,92,58,8cfkisxf1fkxdqtt6tx1tup48,1,56.3,51.9,2024-11-02T15:49:35.728Z,2024-11-02T15:49:37Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333815455,141,72.6,5333815457,212,16.0,5333815453,140,63.6,5333815451,56,Center,5333815459,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742778991,725,1,2,93,2,8cfkisxf1fkxdqtt6tx1tup48,1,62.9,46.9,2024-11-02T15:49:39.855Z,2024-11-02T15:49:43Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333816155,213,4.51,5333816153,212,16.4,5333816151,141,23.3,5333816143,56,Center,5333816147,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742779045,726,1,2,93,5,8cfkisxf1fkxdqtt6tx1tup48,1,59.8,23.3,2024-11-02T15:49:42.887Z,2024-11-02T15:49:45Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5333816443,140,67.7,5333816447,212,9.6,5333816445,141,16.2,5333816441,56,Right,5333816449,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742779229,727,3,2,93,7,8cfkisxf1fkxdqtt6tx1tup48,1,76.6,12.9,2024-11-02T15:49:45.271Z,2024-11-02T15:49:53Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5333817355,286,,5333817435,233,965,5333817351,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742779071,965,45,2,93,7,7gkglopz9cjsysn2u6sbhuvc5,0,26.0,87.4,2024-11-02T15:49:45.271Z,2024-11-02T15:49:53Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333816583,285,,5333817487,233,727,5333816581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742779283,728,3,2,93,13,8cfkisxf1fkxdqtt6tx1tup48,1,82.8,14.4,2024-11-02T15:49:50.779Z,2024-11-02T15:49:55Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5333817679,233,966,5333817603,56,Right,5333817605,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
