id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2726460651,757,44,2,91,9,b8oqgvx1ijeyn6y1cn6929ix4,1,91.8,48.6,2024-09-27T18:49:14.505Z,2024-09-27T19:18:10Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5244689193,286,,5244689189,56,Center,5244689219,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460655,818,44,2,91,9,dbl7ir1qugqz8nvp1vzn8im50,0,8.2,51.4,2024-09-27T18:49:14.506Z,2024-09-27T19:18:10Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244689211,56,Back,5244689237,233,757,5244689213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460677,758,1,2,91,10,b8oqgvx1ijeyn6y1cn6929ix4,1,90.0,49.3,2024-09-27T18:49:15.338Z,2024-09-27T18:56:32Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,1.0,,5244689319,212,7.0,5244689311,3,,5244689315,140,84.1,5244689313,56,Center,5244689317,141,44.6,5244689321,213,3.62,5244726361,210,15,5244689369,156,,5244726363,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460693,759,15,2,91,11,b8oqgvx1ijeyn6y1cn6929ix4,1,82.8,49.5,2024-09-27T18:49:16.709Z,2024-09-27T20:01:05Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5245168771,22,,5244689441,56,Center,5244726393,102,49.7,5244726419,233,819,5244726397,215,,5244726395,103,19,5244726399,328,,5244725847,82,,5244725843,18,,5244725841,72,,5244726403,147,49.6,5244726389,55,758,5244726407,231,50.9,5244726385,29,5244726405,230,97.7,5244726401,146,92.4,5244726387,154,,,5244726383,78,
2726460667,819,10,2,91,11,dbl7ir1qugqz8nvp1vzn8im50,1,11.4,51.6,2024-09-27T18:49:16.809Z,2024-09-27T18:58:56Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244689281,56,Back,5244726443,233,759,5244689277,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460773,820,1,2,91,17,dbl7ir1qugqz8nvp1vzn8im50,0,13.3,88.3,2024-09-27T18:49:22.178Z,2024-09-27T18:59:03Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5244689943,56,Back,5244689951,213,6.02,5244689947,141,77.8,5244689941,157,,5244689949,212,27.0,5244689945,140,38.1,5244689953,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460823,760,1,2,91,18,b8oqgvx1ijeyn6y1cn6929ix4,1,56.6,32.5,2024-09-27T18:49:23.726Z,2024-09-27T18:49:26Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244690217,212,20.9,5244690213,140,75.4,5244690209,155,,5244690215,141,22.4,5244690219,213,5.95,5244690211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460825,761,44,2,91,21,b8oqgvx1ijeyn6y1cn6929ix4,1,72.1,24.4,2024-09-27T18:49:26.080Z,2024-09-27T19:18:10Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244690225,286,,5244690305,233,821,5244690223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460817,821,44,2,91,21,dbl7ir1qugqz8nvp1vzn8im50,0,27.9,75.6,2024-09-27T18:49:26.081Z,2024-09-27T19:18:11Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5244690195,56,Back,5244690197,285,,5244690325,233,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460831,762,1,2,91,22,b8oqgvx1ijeyn6y1cn6929ix4,0,75.4,22.4,2024-09-27T18:49:26.887Z,2024-09-27T18:49:27Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244690263,168,,5244690273,213,0.63,5244690267,140,80.9,5244690269,141,28.6,5244690265,56,Center,5244690261,3,,5244690271,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460839,822,12,2,91,22,dbl7ir1qugqz8nvp1vzn8im50,1,19.9,67.5,2024-09-27T18:49:27.593Z,2024-09-27T18:49:30Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5244690377,15,,5244690331,56,Back,5244690339,212,17.5,5244690335,140,36.5,5244690341,213,0.06,5244690337,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460871,823,1,2,91,25,dbl7ir1qugqz8nvp1vzn8im50,0,37.0,69.3,2024-09-27T18:49:30.280Z,2024-09-27T18:49:30Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244690537,3,,5244690553,212,16.5,5244690541,56,Back,5244690557,213,2.45,5244690549,141,84.7,5244690545,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460941,763,1,2,91,28,b8oqgvx1ijeyn6y1cn6929ix4,0,76.9,13.5,2024-09-27T18:49:33.087Z,2024-09-27T18:49:35Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5244691007,141,61.1,5244691011,213,0.99,5244691003,56,Center,5244690999,2,,5244691013,1,,5244691001,155,,5244691005,140,97.3,5244691009,212,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726461007,824,12,2,91,30,dbl7ir1qugqz8nvp1vzn8im50,1,4.6,33.4,2024-09-27T18:49:35.736Z,2024-09-27T19:00:52Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244691387,212,7.7,5244691383,140,0.0,5244691481,167,,5244691385,141,41.0,5244691389,213,2.41,5244691381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460975,764,6,2,91,31,b8oqgvx1ijeyn6y1cn6929ix4,1,100.0,59.3,2024-09-27T18:49:36.629Z,2024-09-27T19:04:56Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5244691259,73,,5244693579,233,825,5244691257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726461013,825,6,2,91,31,dbl7ir1qugqz8nvp1vzn8im50,0,0.0,40.7,2024-09-27T18:49:36.629Z,2024-09-27T19:04:56Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244693607,233,764,5244693515,56,Back,5244693517,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726461647,765,1,2,92,1,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,99.5,2024-09-27T18:50:05.952Z,2024-09-27T18:57:11Z,1u46uhxe7outj2f8tsga2nx0p,E. Agyiri,,,5244694873,141,51.6,5244694867,224,,5244694863,6,,5244694877,213,4.54,5244694871,140,94.1,5244694879,1,,5244694875,212,33.1,5244694861,2,,5244694869,56,Center,5244694865,155,,,,,,,,,,,,,,,,,,,,,,,,,
2726462371,829,43,2,92,2,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-27T18:50:07.300Z,2024-09-27T18:57:10Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5244726455,56,Back,5244728791,144,44,5244726457,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462389,830,43,2,92,2,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-27T18:50:07.367Z,2024-09-27T18:57:11Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5244726681,140,9.8,5244726685,212,8.2,5244726731,233,765,5244726683,141,48.3,5244726687,213,6.25,5244728913,144,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726467241,812,61,2,92,3,b8oqgvx1ijeyn6y1cn6929ix4,1,95.0,53.1,2024-09-27T18:50:07.847Z,2024-09-27T18:56:41Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,1.0,,5244726789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462185,767,13,2,92,6,b8oqgvx1ijeyn6y1cn6929ix4,1,97.6,51.9,2024-09-27T18:50:11.716Z,2024-09-27T20:23:48Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244729473,230,98.9,5244729467,103,61.1,5244729457,25,,5244729475,231,50.7,5244697849,16,,5244729465,102,47.7,5244729469,328,,5245034527,74,,5244698151,20,,5244697851,56,Center,5245027323,29,,5245027325,55,812,,,,,,,,,,,,,,,,,,
2726461723,766,5,2,92,11,b8oqgvx1ijeyn6y1cn6929ix4,0,101.2,52.6,2024-09-27T18:50:15.920Z,2024-09-27T19:20:22Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244695353,56,Center,5244730769,346,,5244742519,233,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462211,826,5,2,92,11,dbl7ir1qugqz8nvp1vzn8im50,1,-1.2,47.4,2024-09-27T18:50:15.920Z,2024-09-27T19:20:22Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244698065,56,Back,5244742479,233,766,5244698067,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462309,827,1,2,92,47,dbl7ir1qugqz8nvp1vzn8im50,0,4.6,44.8,2024-09-27T18:50:52.649Z,2024-09-27T18:58:26Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5244698777,74,,5244698757,124,,5244698773,1,,5244698767,141,34.2,5244698765,140,56.0,5244698769,212,54.4,5244698761,56,Center,5244698771,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462273,768,44,2,92,47,b8oqgvx1ijeyn6y1cn6929ix4,1,40.7,66.5,2024-09-27T18:50:52.846Z,2024-09-27T18:57:40Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244698537,56,Back,5244698539,285,,5244730943,233,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726467807,864,44,2,92,48,dbl7ir1qugqz8nvp1vzn8im50,0,59.3,33.5,2024-09-27T18:50:52.847Z,2024-09-27T18:57:40Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244730217,286,,5244730637,233,768,5244730215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462291,769,1,2,92,48,b8oqgvx1ijeyn6y1cn6929ix4,0,29.8,68.2,2024-09-27T18:50:52.853Z,2024-09-27T19:10:21Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244698661,213,0.09,5244698655,140,48.8,5244698659,212,20.0,5244698651,3,,5244698657,141,70.8,5244698653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462393,831,1,2,92,49,dbl7ir1qugqz8nvp1vzn8im50,1,39.5,31.5,2024-09-27T18:50:54.528Z,2024-09-27T18:57:56Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5244732115,3,,5244732119,140,60.0,5244732117,56,Center,5244732121,141,36.4,5244732125,213,0.15,5244732123,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462321,828,43,2,92,52,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-27T18:50:57.494Z,2024-09-27T18:57:39Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5244698845,56,Center,5244699039,233,768,5244730879,144,44,5244698847,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726468199,865,1,2,92,54,dbl7ir1qugqz8nvp1vzn8im50,1,62.8,25.5,2024-09-27T18:50:58.847Z,2024-09-27T19:10:06Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5244732567,212,20.7,5244732563,140,43.1,5244732559,56,Back,5244732569,213,3.20,5244732565,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462403,832,1,2,92,57,dbl7ir1qugqz8nvp1vzn8im50,0,47.3,9.4,2024-09-27T18:51:01.973Z,2024-09-27T18:51:05Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244699357,233,770,5244699365,286,,5244699355,236,,5244699309,140,51.6,5244699313,212,4.5,5244699311,141,9.8,5244699315,213,0.06,5244699307,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462373,770,74,2,92,57,b8oqgvx1ijeyn6y1cn6929ix4,1,52.1,91.8,2024-09-27T18:51:01.974Z,2024-09-27T18:51:04Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5244699409,233,832,5244699113,56,Left,5244699115,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462425,833,61,2,92,58,dbl7ir1qugqz8nvp1vzn8im50,1,51.6,9.8,2024-09-27T18:51:03.016Z,2024-09-27T19:01:06Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244699429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462459,771,5,2,92,59,b8oqgvx1ijeyn6y1cn6929ix4,1,52.2,101.5,2024-09-27T18:51:04.239Z,2024-09-27T19:20:23Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5244699625,56,Left,5244699629,347,,5244699699,233,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462441,834,5,2,92,59,dbl7ir1qugqz8nvp1vzn8im50,0,47.8,-1.5,2024-09-27T18:51:04.239Z,2024-09-27T19:20:23Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244699703,233,771,5244699501,56,Back,5244699503,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462481,772,1,2,93,2,b8oqgvx1ijeyn6y1cn6929ix4,0,52.8,100.0,2024-09-27T18:51:07.204Z,2024-09-27T18:51:09Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244699753,212,28.0,5244699757,1,,5244699749,140,77.6,5244699745,107,,5244699747,56,Left,5244699755,213,5.91,5244699751,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462523,835,1,2,93,4,dbl7ir1qugqz8nvp1vzn8im50,0,18.5,13.5,2024-09-27T18:51:09.658Z,2024-09-27T18:51:10Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244699961,212,15.1,5244699959,141,19.1,5244699967,1,,5244699949,157,,5244699957,140,32.4,5244699953,56,Back,5244699963,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462577,773,61,2,93,8,b8oqgvx1ijeyn6y1cn6929ix4,1,72.9,78.4,2024-09-27T18:51:12.891Z,2024-09-27T18:51:13Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244700251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462605,774,1,2,93,8,b8oqgvx1ijeyn6y1cn6929ix4,0,77.8,76.3,2024-09-27T18:51:13.829Z,2024-09-27T18:51:14Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244700429,212,9.1,5244700425,140,74.4,5244700431,213,4.31,5244700423,56,Center,5244700427,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462785,837,1,2,93,16,dbl7ir1qugqz8nvp1vzn8im50,1,56.8,25.0,2024-09-27T18:51:20.985Z,2024-09-27T18:51:24Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244701467,141,25.9,5244701463,140,53.6,5244701471,213,2.96,5244701459,56,Center,5244701469,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462761,775,83,2,93,18,b8oqgvx1ijeyn6y1cn6929ix4,0,37.8,76.0,2024-09-27T18:51:23.303Z,2024-09-27T18:51:27Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244701709,399,97xbmht3t4t1p9iu6598oq7l5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462817,838,1,2,93,19,dbl7ir1qugqz8nvp1vzn8im50,1,57.8,27.4,2024-09-27T18:51:24.448Z,2024-09-27T18:51:26Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244701601,213,5.58,5244701595,140,64.8,5244701599,212,9.6,5244701597,141,18.3,5244701593,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462831,839,1,2,93,21,dbl7ir1qugqz8nvp1vzn8im50,0,64.8,18.3,2024-09-27T18:51:25.983Z,2024-09-27T18:51:36Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244702565,233,776,5244702569,286,,5244702563,236,,5244701643,56,Right,5244701655,212,2.4,5244701659,213,0.08,5244701651,141,18.6,5244701647,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462845,776,74,2,93,21,b8oqgvx1ijeyn6y1cn6929ix4,1,31.2,79.9,2024-09-27T18:51:25.984Z,2024-09-27T19:05:25Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5244702499,285,,5244702577,233,839,5244701773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462869,777,1,2,93,25,b8oqgvx1ijeyn6y1cn6929ix4,0,23.7,86.3,2024-09-27T18:51:29.949Z,2024-09-27T18:51:30Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5244701927,213,5.69,5244701923,141,67.8,5244701921,140,41.6,5244701929,1,,5244701925,212,22.6,5244701917,157,,5244701919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462975,840,1,2,93,25,dbl7ir1qugqz8nvp1vzn8im50,1,55.4,36.4,2024-09-27T18:51:30.664Z,2024-09-27T18:51:46Z,wha77a8wm7jyn32743y0w79x,T. Trybull,1.0,,5244702623,141,74.4,5244702627,212,26.0,5244702629,213,1.47,5244703457,210,15,5244702615,56,Center,5244702619,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726462981,841,15,2,93,31,dbl7ir1qugqz8nvp1vzn8im50,1,70.8,68.7,2024-09-27T18:51:36.288Z,2024-09-27T18:51:46Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244703511,233,778,5244703053,18,,5244703051,20,,5244703487,29,,5244703485,78,,5244703489,55,840,5244703501,147,52.2,5244703495,103,12.0,5244703499,146,98.0,5244702669,56,Center,5244702665,22,,5244703493,102,50.2,5244703497,215,,,,,,,,,,,,,,,,
2726463011,778,10,2,93,31,b8oqgvx1ijeyn6y1cn6929ix4,1,3.7,51.9,2024-09-27T18:51:36.388Z,2024-09-27T18:51:42Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5244702765,56,Back,5244702985,177,,5244702987,180,,5244703145,233,841,5244702763,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463231,781,1,2,93,46,b8oqgvx1ijeyn6y1cn6929ix4,1,32.2,27.9,2024-09-27T18:51:51.389Z,2024-09-27T18:51:54Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5244704015,1,,5244704011,212,43.8,5244704003,198,,5244704007,140,73.9,5244704013,213,0.02,5244704005,56,Center,5244704001,157,,5244704009,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463239,782,44,2,93,48,b8oqgvx1ijeyn6y1cn6929ix4,1,72.4,36.2,2024-09-27T18:51:53.774Z,2024-09-27T18:51:59Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244704049,286,,5244704047,56,Center,5244704133,233,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463223,842,44,2,93,48,dbl7ir1qugqz8nvp1vzn8im50,0,27.6,63.8,2024-09-27T18:51:53.775Z,2024-09-27T18:52:00Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244703965,285,,5244703963,56,Back,5244704167,233,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463249,783,1,2,93,49,b8oqgvx1ijeyn6y1cn6929ix4,0,73.9,29.5,2024-09-27T18:51:54.060Z,2024-09-27T18:51:54Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244704105,213,0.57,5244704101,141,30.4,5244704103,212,1.1,5244704095,168,,5244704099,140,74.8,5244704093,3,,5244704097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463267,843,1,2,93,50,dbl7ir1qugqz8nvp1vzn8im50,0,16.8,55.1,2024-09-27T18:51:55.777Z,2024-09-27T18:51:56Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5244704203,213,0.14,5244704197,140,23.7,5244704193,157,,5244704205,1,,5244704201,212,7.3,5244704195,56,Back,5244704199,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463337,784,44,2,93,52,b8oqgvx1ijeyn6y1cn6929ix4,1,73.5,32.4,2024-09-27T18:51:57.237Z,2024-09-27T18:55:00Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244704603,56,Center,5244704605,286,,5244718491,233,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463359,847,44,2,93,52,dbl7ir1qugqz8nvp1vzn8im50,0,26.5,67.6,2024-09-27T18:51:57.238Z,2024-09-27T19:13:19Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5244718483,285,,5244718481,56,Back,5244718501,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463349,785,1,2,93,52,b8oqgvx1ijeyn6y1cn6929ix4,0,77.1,30.1,2024-09-27T18:51:57.549Z,2024-09-27T18:52:00Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244704655,140,93.4,5244704651,56,Center,5244704659,141,51.6,5244704665,213,0.71,5244704647,3,,5244704663,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463295,844,61,2,93,52,dbl7ir1qugqz8nvp1vzn8im50,1,23.8,56.7,2024-09-27T18:51:57.610Z,2024-09-27T19:13:31Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5244704333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463341,845,44,2,93,52,dbl7ir1qugqz8nvp1vzn8im50,1,14.6,61.0,2024-09-27T18:51:57.846Z,2024-09-27T19:18:11Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5244714319,56,Back,5244716785,233,810,5244714321,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726465525,810,44,2,93,53,b8oqgvx1ijeyn6y1cn6929ix4,0,85.4,39.0,2024-09-27T18:51:57.847Z,2024-09-27T19:18:12Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,,5244716761,56,Center,5244716763,286,,5244716825,233,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463351,846,1,2,93,53,dbl7ir1qugqz8nvp1vzn8im50,0,16.1,64.2,2024-09-27T18:51:58.295Z,2024-09-27T19:12:11Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5244717563,56,Back,5244717567,141,64.4,5244717565,140,20.8,5244717569,212,4.9,5244717561,3,,5244717571,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463403,786,1,2,93,56,b8oqgvx1ijeyn6y1cn6929ix4,1,67.8,34.8,2024-09-27T18:52:01.788Z,2024-09-27T18:52:04Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244704993,140,72.4,5244704997,212,16.0,5244704991,56,Right,5244704999,213,5.02,5244704995,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463435,787,1,2,93,59,b8oqgvx1ijeyn6y1cn6929ix4,1,72.4,12.3,2024-09-27T18:52:04.118Z,2024-09-27T18:52:06Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244705163,212,14.5,5244705157,56,Center,5244705161,141,32.2,5244705165,213,1.21,5244705159,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463453,788,1,2,94,1,b8oqgvx1ijeyn6y1cn6929ix4,1,78.6,37.7,2024-09-27T18:52:06.333Z,2024-09-27T18:52:08Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,,5244705267,56,Center,5244705273,141,25.0,5244705277,212,14.8,5244705281,213,5.66,5244705269,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463463,789,1,2,94,3,b8oqgvx1ijeyn6y1cn6929ix4,1,90.0,25.0,2024-09-27T18:52:07.918Z,2024-09-27T18:52:39Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5244705331,212,20.7,5244705327,140,75.3,5244705333,213,2.41,5244705325,56,Center,5244705329,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463545,790,3,2,94,6,b8oqgvx1ijeyn6y1cn6929ix4,1,74.2,45.2,2024-09-27T18:52:11.604Z,2024-09-27T18:52:16Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244705757,56,Center,5244705781,233,848,5244705759,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726463537,848,45,2,94,6,dbl7ir1qugqz8nvp1vzn8im50,0,25.8,54.8,2024-09-27T18:52:11.604Z,2024-09-27T18:52:15Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244705879,233,790,5244705709,56,Back,5244705711,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
