id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2715085917,628,1,2,79,59,b8oqgvx1ijeyn6y1cn6929ix4,1,51.5,78.5,2024-08-30T19:39:51.794Z,2024-08-30T19:39:52Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5182392627,213,2.88,5182392615,56,Back,5182392625,212,19.9,5182392623,141,86.2,5182392619,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715085947,629,1,2,80,0,b8oqgvx1ijeyn6y1cn6929ix4,1,33.2,86.2,2024-08-30T19:39:52.685Z,2024-08-30T19:39:55Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182392819,213,6.23,5182392803,155,,5182392807,56,Left,5182392815,212,37.7,5182392809,140,69.1,5182392823,1,,5182392813,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715085959,630,44,2,80,1,b8oqgvx1ijeyn6y1cn6929ix4,1,65.8,72.6,2024-08-30T19:39:53.860Z,2024-08-30T21:10:06Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5182392879,56,Center,5182392913,233,966,5182392881,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715085927,966,44,2,80,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,34.2,27.4,2024-08-30T19:39:53.861Z,2024-08-30T21:10:06Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5182392703,285,,5182392933,233,630,5182392701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715085989,631,1,2,80,2,b8oqgvx1ijeyn6y1cn6929ix4,0,69.1,83.5,2024-08-30T19:39:54.434Z,2024-08-30T20:06:56Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5182393013,3,,5182393023,212,15.5,5182393015,168,,5182393019,140,83.6,5182393025,213,0.17,5182393017,56,Left,5182393021,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715085993,968,1,2,80,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,16.6,27.7,2024-08-30T19:39:56.141Z,2024-08-30T19:39:57Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5182393039,56,Back,5182393041,140,5.9,5182393047,213,2.51,5182393043,141,39.7,5182393045,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715086073,969,1,2,80,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,5.9,39.7,2024-08-30T19:39:57.389Z,2024-08-30T19:40:02Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5182393471,56,Back,5182393481,1,,5182393479,213,1.08,5182393477,212,39.5,5182393473,140,23.7,5182393475,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715086153,970,1,2,80,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.4,93.5,2024-08-30T19:40:02.541Z,2024-08-30T19:40:07Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5182393921,140,17.6,5182393919,56,Back,5182393927,213,4.53,5182393923,141,70.2,5182393925,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715086385,971,1,2,80,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.9,58.2,2024-08-30T19:40:07.765Z,2024-08-30T19:40:16Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5182395061,56,Back,5182395071,213,5.58,5182395069,212,14.1,5182395067,141,44.8,5182395063,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715086423,972,1,2,80,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.1,60.5,2024-08-30T19:40:15.941Z,2024-08-30T19:40:18Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5182395269,56,Left,5182395277,141,86.2,5182395281,212,21.1,5182395283,213,0.98,5182395273,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715086499,973,1,2,80,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,83.1,95.0,2024-08-30T19:40:17.765Z,2024-08-30T19:40:22Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5182395647,2,,5182395651,56,Center,5182395659,213,5.21,5182395661,1,,5182395657,212,36.0,5182395859,233,632,5182395649,155,,5182395653,140,99.5,5182395655,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2715086519,632,11,2,80,29,b8oqgvx1ijeyn6y1cn6929ix4,1,4.4,51.5,2024-08-30T19:40:21.587Z,2024-08-30T19:40:22Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5182395891,233,973,5182395769,88,,5182395767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715087003,634,1,2,80,48,b8oqgvx1ijeyn6y1cn6929ix4,0,14.2,64.8,2024-08-30T19:40:41.067Z,2024-08-30T19:40:42Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5182398439,1,,5182398431,212,59.7,5182398417,56,Center,5182398427,141,43.7,5182398435,213,6.04,5182398421,140,69.4,5182398411,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715087059,974,1,2,80,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.9,54.5,2024-08-30T19:40:41.478Z,2024-08-30T19:40:45Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5182398797,1,,5182398785,3,,5182398795,213,6.00,5182398787,56,Center,5182398793,212,32.3,5182398791,141,41.0,5182398789,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715087071,975,44,2,80,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.1,43.0,2024-08-30T19:40:45.550Z,2024-08-30T21:10:07Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5182398933,233,635,5182398851,286,,5182398847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715087075,635,44,2,80,53,b8oqgvx1ijeyn6y1cn6929ix4,0,31.9,57.0,2024-08-30T19:40:45.551Z,2024-08-30T21:10:07Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5182398867,56,Back,5182398993,233,975,5182398869,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715087167,976,1,2,80,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.6,40.9,2024-08-30T19:40:45.774Z,2024-08-30T19:40:49Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5182399309,141,41.5,5182399313,213,0.09,5182399305,56,Center,5182399303,3,,5182399311,212,4.7,5182399307,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715087177,977,61,2,80,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.4,41.9,2024-08-30T19:40:49.372Z,2024-08-30T19:40:49Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5182399359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715087215,978,4,2,80,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.8,55.2,2024-08-30T19:40:50.602Z,2024-08-30T19:40:55Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5182399681,13,,5182399695,265,,5182399699,286,,5182399733,233,636,5182399685,56,Center,5182399689,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715087207,636,4,2,80,58,b8oqgvx1ijeyn6y1cn6929ix4,0,26.2,44.8,2024-08-30T19:40:50.603Z,2024-08-30T19:40:58Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182400437,55,637,5182399587,285,,5182399573,13,,5182399583,152,,5182399585,265,,5182399757,233,978,5182399579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715087289,637,17,2,81,1,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-30T19:40:54.028Z,2024-08-30T19:40:57Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182400395,393,,5182400399,55,636,5182400393,31,,5182400397,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088013,980,15,2,81,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.8,54.5,2024-08-30T19:41:29.726Z,2024-08-30T19:44:25Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5182422701,233,638,5182422485,82,,5182422669,147,50.2,5182422663,458,,5182422659,102,46.5,5182403851,56,Center,5182403847,18,,5182422673,231,50.9,5182422671,230,98.9,5182422657,80,,5182422661,103,5182422481,20,,5182403845,26,,5182422667,146,89.8,,,,,,19,,,,,,
2715088061,638,10,2,81,37,b8oqgvx1ijeyn6y1cn6929ix4,1,10.2,49.8,2024-08-30T19:41:29.826Z,2024-08-30T19:57:34Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5182404153,56,Back,5182405019,239,,5182422763,233,980,5182404151,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088135,639,41,2,81,43,b8oqgvx1ijeyn6y1cn6929ix4,1,2.8,40.3,2024-08-30T19:41:35.267Z,2024-08-30T19:41:36Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5182404529,212,16.6,5182404525,140,18.2,5182404527,141,34.9,5182404531,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088143,640,12,2,81,44,b8oqgvx1ijeyn6y1cn6929ix4,1,18.2,34.9,2024-08-30T19:41:36.579Z,2024-08-30T19:41:39Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5182404559,212,15.5,5182404635,15,,5182404553,56,Back,5182404555,140,26.4,5182404561,213,5.30,5182404557,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088229,981,1,2,81,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.4,80.3,2024-08-30T19:41:39.055Z,2024-08-30T19:41:41Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5182405077,213,3.80,5182405073,141,72.1,5182405075,212,9.1,5182405069,56,Center,5182405071,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088353,982,1,2,81,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,70.1,72.9,2024-08-30T19:41:40.753Z,2024-08-30T19:41:48Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5182405767,141,39.4,5182405761,140,91.4,5182405775,213,5.49,5182405757,155,,5182405759,56,Center,5182405771,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088313,641,44,2,81,53,b8oqgvx1ijeyn6y1cn6929ix4,1,10.0,64.4,2024-08-30T19:41:45.236Z,2024-08-30T21:10:07Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182405553,56,Back,5182405945,233,983,5182405557,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088369,983,44,2,81,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,90.0,35.6,2024-08-30T19:41:45.237Z,2024-08-30T21:10:08Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5182405857,56,Center,5182405859,286,,5182405967,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088321,642,12,2,81,53,b8oqgvx1ijeyn6y1cn6929ix4,1,12.4,70.5,2024-08-30T19:41:45.884Z,2024-08-30T19:41:48Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182405595,213,0.75,5182405587,56,Back,5182405659,15,,5182405593,212,10.4,5182405591,141,80.9,5182405589,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088401,984,61,2,81,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,90.0,38.9,2024-08-30T19:41:46.664Z,2024-08-30T19:45:58Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5182406029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088395,643,1,2,81,56,b8oqgvx1ijeyn6y1cn6929ix4,1,7.6,79.6,2024-08-30T19:41:48.171Z,2024-08-30T19:41:50Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5182406005,141,74.2,5182406003,140,9.8,5182406007,212,4.3,5182406009,213,5.27,5182406001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088407,644,3,2,81,57,b8oqgvx1ijeyn6y1cn6929ix4,0,7.6,66.8,2024-08-30T19:41:49.595Z,2024-08-30T20:05:40Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5182406051,56,Back,5182406053,285,,5182406803,233,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088513,985,7,2,81,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.4,33.2,2024-08-30T19:41:49.596Z,2024-08-30T20:05:39Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5182406659,56,Center,5182406763,233,644,5182406661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715093751,1009,61,2,81,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.2,25.8,2024-08-30T19:41:51.043Z,2024-08-30T19:46:09Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5182434537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088457,645,43,2,82,2,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-30T19:41:54.236Z,2024-08-30T19:41:57Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5182406347,182,0,5182406345,178,0,5182406349,56,Back,5182406617,144,63,5182406343,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715089743,988,1,2,82,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.9,31.5,2024-08-30T19:41:54.512Z,2024-08-30T20:38:09Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,1.0,,5182414427,210,15,5182413271,140,90.2,5182413269,56,Center,5182413275,212,12.6,5182413273,141,50.0,5182414429,154,,5182413277,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715088519,986,15,2,82,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.3,46.3,2024-08-30T19:41:55.991Z,2024-08-30T20:50:23Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5182599805,24,,5182409981,147,48.7,5182414451,55,988,5182409973,103,19,5182409985,231,49.1,5182598773,78,,5182611469,233,756,5182406699,56,Center,5182598771,72,,5182409971,102,51.0,5182414449,154,5182598777,100,,5182598779,82,,5182414447,29,,5182409983,230,5182598775,328,,,98.8,5182406697,17,5182409979,146,95.4
2715125949,756,10,2,82,4,b8oqgvx1ijeyn6y1cn6929ix4,1,4.6,51.3,2024-08-30T19:41:56.091Z,2024-08-30T20:50:23Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5182611465,94,,5182611473,233,986,5182611467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715089317,987,2,2,82,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.9,47.2,2024-08-30T19:41:58.651Z,2024-08-30T20:02:03Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5182410855,56,Center,5182410801,141,57.3,5182410853,7,8gqvlydur0v4cpmz1ozqkejh0,5182410795,140,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715089445,647,18,2,82,48,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-30T19:42:40.555Z,2024-08-30T19:42:41Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5182411559,42,,5182411563,44,Forward,5182411663,55,648,5182411569,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715089453,648,19,2,82,48,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-30T19:42:40.556Z,2024-08-30T20:30:46Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5182411623,44,Forward,5182411625,55,647,5182411615,42,,5182411619,145,10,5182412233,292,8,5182411621,59,19,5182412235,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715089865,649,1,2,82,59,b8oqgvx1ijeyn6y1cn6929ix4,1,7.4,46.3,2024-08-30T19:42:52.070Z,2024-08-30T19:43:00Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5182413999,1,,5182413989,56,Center,5182413991,140,62.6,5182413987,241,,5182413993,141,29.1,5182413995,212,59.1,5182413985,157,,5182413997,213,6.08,5182413983,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715089961,650,1,2,83,8,b8oqgvx1ijeyn6y1cn6929ix4,1,53.9,35.5,2024-08-30T19:43:00.716Z,2024-08-30T19:43:05Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5182414483,213,1.60,5182414479,141,78.5,5182414475,56,Center,5182414481,212,29.2,5182414477,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715089869,989,43,2,83,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-30T19:43:00.985Z,2024-08-30T19:45:15Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5182414007,56,Back,5182428347,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715089975,651,1,2,83,13,b8oqgvx1ijeyn6y1cn6929ix4,1,59.4,84.8,2024-08-30T19:43:05.244Z,2024-08-30T19:43:06Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5182414537,141,72.7,5182414539,212,8.2,5182414535,140,59.5,5182414533,56,Center,5182414541,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090001,652,1,2,83,13,b8oqgvx1ijeyn6y1cn6929ix4,1,59.5,72.7,2024-08-30T19:43:05.844Z,2024-08-30T19:43:07Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5182414671,140,59.8,5182414669,56,Left,5182414677,213,1.55,5182414675,212,13.4,5182414673,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090023,653,1,2,83,15,b8oqgvx1ijeyn6y1cn6929ix4,1,60.7,93.8,2024-08-30T19:43:07.540Z,2024-08-30T19:43:09Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5182414811,213,0.09,5182414807,141,95.3,5182414803,56,Left,5182414805,140,72.1,5182414809,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090053,654,1,2,83,17,b8oqgvx1ijeyn6y1cn6929ix4,0,70.4,94.2,2024-08-30T19:43:09.100Z,2024-08-30T19:56:23Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5182414965,140,100.0,5182414963,56,Left,5182502189,1,,5182414967,141,87.5,5182414969,212,32.1,5182414971,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090223,656,43,2,83,22,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-30T19:43:14.853Z,2024-08-30T19:56:16Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5182415933,56,Left,5182501727,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090123,655,5,2,83,24,b8oqgvx1ijeyn6y1cn6929ix4,0,100.8,93.4,2024-08-30T19:43:16.454Z,2024-08-30T19:43:22Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5182415401,346,,5182415633,233,990,5182415399,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090165,990,5,2,83,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,-0.8,6.6,2024-08-30T19:43:16.454Z,2024-08-30T20:23:59Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5182415569,346,,5182415591,233,655,5182415567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090275,991,1,2,83,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.9,46.7,2024-08-30T19:43:24.208Z,2024-08-30T19:43:26Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5182416309,237,,5182416293,141,42.7,5182416287,140,4.8,5182416277,124,,5182416301,212,2.9,5182416279,56,Back,5182416305,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090325,992,1,2,83,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.0,40.7,2024-08-30T19:43:25.888Z,2024-08-30T19:43:28Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5182416559,56,Back,5182416563,141,16.2,5182416565,212,22.7,5182416567,213,5.46,5182416561,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090435,993,1,2,83,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.3,18.9,2024-08-30T19:43:28.081Z,2024-08-30T19:43:33Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5182417133,141,54.3,5182417129,56,Back,5182417135,212,24.4,5182417137,213,1.40,5182417131,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090493,994,1,2,83,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.9,62.3,2024-08-30T19:43:33.001Z,2024-08-30T19:43:35Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5182417479,213,4.94,5182417471,141,45.7,5182417475,212,11.6,5182417467,140,38.4,5182417463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090553,995,1,2,83,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.4,45.7,2024-08-30T19:43:35.121Z,2024-08-30T19:43:37Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5182417797,141,30.6,5182417801,213,5.37,5182417795,140,45.9,5182417799,212,12.9,5182417793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090633,996,1,2,83,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.2,33.0,2024-08-30T19:43:37.593Z,2024-08-30T19:43:41Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5182418203,213,1.62,5182418195,56,Back,5182418199,141,73.5,5182418201,212,27.6,5182418197,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090751,997,1,2,83,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.0,68.5,2024-08-30T19:43:41.785Z,2024-08-30T19:43:46Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5182418643,213,5.13,5182418637,140,56.6,5182418641,212,24.8,5182418639,141,35.2,5182418635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090831,998,1,2,83,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.4,35.5,2024-08-30T19:43:46.105Z,2024-08-30T19:43:50Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5182419131,140,65.1,5182419141,212,26.9,5182419125,56,Center,5182419145,213,1.27,5182419135,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090949,999,1,2,83,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.6,77.5,2024-08-30T19:43:50.225Z,2024-08-30T19:44:01Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,1.0,,5182419727,141,49.7,5182419731,213,5.54,5182420185,154,,5182419725,140,86.2,5182420183,210,15,5182419723,56,Center,5182419721,155,,5182419729,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715090953,1000,15,2,84,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.0,48.5,2024-08-30T19:43:55.761Z,2024-08-30T20:41:33Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5182420201,102,46.4,5182419767,22,,5182420193,29,,5182420207,147,47.1,5182419907,328,,5182420205,146,97.8,5182419769,17,,5182419771,56,Center,5182420195,154,,5182419903,15,,5182420191,81,5182420229,233,657,5182420203,103,25.9,5182420197,55,999,,,,,,,,,,,,
2715090945,657,10,2,84,3,b8oqgvx1ijeyn6y1cn6929ix4,1,1.1,53.4,2024-08-30T19:43:55.861Z,2024-08-30T19:43:59Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5182419953,181,,5182419699,56,Back,5182420025,233,1000,5182419697,182,,5182419951,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715091257,659,1,2,84,17,b8oqgvx1ijeyn6y1cn6929ix4,1,9.7,64.5,2024-08-30T19:44:09.973Z,2024-08-30T19:44:11Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5182421335,212,25.0,5182421337,213,0.80,5182421323,123,,5182421325,56,Back,5182421331,141,90.8,5182421327,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715091295,660,1,2,84,19,b8oqgvx1ijeyn6y1cn6929ix4,1,27.3,91.5,2024-08-30T19:44:11.629Z,2024-08-30T19:44:14Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5182421569,140,65.2,5182421571,141,87.2,5182421565,155,,5182421577,1,,5182421573,212,39.9,5182421567,56,Left,5182421575,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
