id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2709591357,728,1,2,80,24,b2vft81kyjurzbmekvgrqwr64,1,68.2,56.9,2024-08-17T12:36:21.636Z,2024-08-17T12:36:25Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,5152072083,141,64.8,5152072079,140,51.4,5152072085,212,18.4,5152072087,213,2.85,5152072075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591395,729,1,2,80,28,b2vft81kyjurzbmekvgrqwr64,1,44.5,69.0,2024-08-17T12:36:25.357Z,2024-08-17T12:36:27Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5152072321,213,4.77,5152072315,140,45.6,5152072317,141,40.7,5152072313,56,Back,5152072319,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591429,730,1,2,80,30,b2vft81kyjurzbmekvgrqwr64,1,50.2,43.1,2024-08-17T12:36:27.701Z,2024-08-17T12:36:31Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5152072545,56,Right,5152072547,140,53.3,5152072549,141,18.6,5152072553,213,4.91,5152072551,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591455,731,1,2,80,34,b2vft81kyjurzbmekvgrqwr64,1,54.4,16.2,2024-08-17T12:36:31.708Z,2024-08-17T12:36:34Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5152072721,213,1.27,5152072715,140,58.0,5152072717,141,33.9,5152072711,56,Center,5152072719,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591475,732,1,2,80,37,b2vft81kyjurzbmekvgrqwr64,1,58.0,33.9,2024-08-17T12:36:34.117Z,2024-08-17T12:36:36Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5152072853,141,8.5,5152072849,56,Right,5152072855,212,19.8,5152072851,140,67.2,5152072857,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591511,733,1,2,80,39,b2vft81kyjurzbmekvgrqwr64,1,60.2,20.1,2024-08-17T12:36:36.805Z,2024-08-17T12:36:41Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5152073053,56,Center,5152073059,212,12.5,5152073061,213,2.18,5152073055,140,53.4,5152073057,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591549,734,1,2,80,44,b2vft81kyjurzbmekvgrqwr64,1,53.4,35.2,2024-08-17T12:36:41.029Z,2024-08-17T12:36:43Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5152073265,56,Right,5152073267,140,65.0,5152073269,141,9.8,5152073273,213,5.33,5152073271,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591557,735,50,2,80,45,b2vft81kyjurzbmekvgrqwr64,1,63.6,9.8,2024-08-17T12:36:42.217Z,2024-08-17T13:31:32Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5152073299,286,,5152073381,233,790,5152073297,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591543,790,7,2,80,45,8gxd9ry2580pu1b1dd5ny9ymy,1,36.4,90.2,2024-08-17T12:36:42.218Z,2024-08-17T13:31:31Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5152073245,56,Back,5152073361,233,735,5152073247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591593,792,1,2,80,46,8gxd9ry2580pu1b1dd5ny9ymy,1,39.8,86.3,2024-08-17T12:36:43.379Z,2024-08-17T12:36:47Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5152073507,212,20.3,5152073501,56,Left,5152073505,141,86.0,5152073503,140,59.1,5152073509,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591599,793,4,2,80,50,8gxd9ry2580pu1b1dd5ny9ymy,1,62.3,84.6,2024-08-17T12:36:47.242Z,2024-08-17T13:14:43Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,5152073627,56,Left,5152140163,233,736,5152073631,152,,5152073635,286,,5152073623,13,,5152073633,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591667,736,4,2,80,50,b2vft81kyjurzbmekvgrqwr64,0,37.7,15.4,2024-08-17T12:36:47.243Z,2024-08-17T13:14:43Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5152073923,56,Back,5152073927,265,,5152073925,152,,5152073921,13,,5152140171,233,793,5152073929,285,,5152074861,55,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709591729,737,17,2,80,56,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-17T12:36:53.804Z,2024-08-17T14:24:39Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5152075015,189,,5152074301,13,243,5152632763,393,,5152074297,31,,5152074857,55,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592181,794,1,2,81,38,8gxd9ry2580pu1b1dd5ny9ymy,1,58.2,89.6,2024-08-17T12:37:35.152Z,2024-08-17T12:37:38Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5152076743,141,56.1,5152076739,56,Back,5152076745,212,33.8,5152076747,213,3.88,5152076741,140,34.4,5152076749,1,,5152076735,5,,5152076737,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592217,795,1,2,81,41,8gxd9ry2580pu1b1dd5ny9ymy,1,39.3,33.0,2024-08-17T12:37:38.041Z,2024-08-17T12:37:40Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5152076939,56,Back,5152076943,141,9.5,5152076947,213,4.99,5152076941,140,43.7,5152076945,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592281,796,1,2,81,43,8gxd9ry2580pu1b1dd5ny9ymy,1,34.0,10.6,2024-08-17T12:37:40.224Z,2024-08-17T12:37:44Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5152077285,212,30.1,5152077287,213,2.42,5152077281,140,12.4,5152077283,141,39.7,5152077279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592333,797,1,2,81,47,8gxd9ry2580pu1b1dd5ny9ymy,0,12.8,41.5,2024-08-17T12:37:44.674Z,2024-08-17T12:37:48Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5152077579,157,,5152077583,140,60.4,5152077589,213,6.12,5152077591,1,,5152077587,212,50.7,5152077585,141,29.2,5152077581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592365,738,1,2,81,52,b2vft81kyjurzbmekvgrqwr64,1,26.0,60.9,2024-08-17T12:37:49.876Z,2024-08-17T12:37:51Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5152077763,213,5.96,5152077757,140,44.0,5152077755,56,Back,5152077761,212,19.9,5152077753,3,,5152077759,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592373,739,1,2,81,54,b2vft81kyjurzbmekvgrqwr64,1,44.0,51.6,2024-08-17T12:37:51.595Z,2024-08-17T12:37:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5152077797,3,,5152077801,140,46.1,5152077807,213,1.25,5152077805,212,6.9,5152077799,56,Back,5152077803,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592383,741,1,2,81,56,b2vft81kyjurzbmekvgrqwr64,1,58.8,61.7,2024-08-17T12:37:53.452Z,2024-08-17T12:37:54Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5152077857,141,70.9,5152077855,140,58.0,5152077853,56,Center,5152077859,212,6.3,5152077861,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592403,742,1,2,81,57,b2vft81kyjurzbmekvgrqwr64,1,58.0,70.9,2024-08-17T12:37:54.635Z,2024-08-17T12:37:56Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5152077957,141,56.4,5152077955,140,56.9,5152077961,213,4.60,5152077959,212,9.9,5152077953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592449,743,1,2,81,59,b2vft81kyjurzbmekvgrqwr64,1,56.9,56.4,2024-08-17T12:37:56.244Z,2024-08-17T12:37:59Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5152078193,141,76.0,5152078189,56,Center,5152078195,212,19.7,5152078197,213,0.74,5152078191,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592569,744,1,2,82,2,b2vft81kyjurzbmekvgrqwr64,1,75.0,82.0,2024-08-17T12:37:59.396Z,2024-08-17T12:38:07Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5152078921,212,19.8,5152078919,141,68.8,5152078923,213,3.61,5152078915,56,Center,5152078917,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592615,746,3,2,82,11,b2vft81kyjurzbmekvgrqwr64,0,69.0,67.9,2024-08-17T12:38:07.973Z,2024-08-17T12:57:39Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5152164191,286,,5152164311,211,,5152079087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592625,747,3,2,82,12,b2vft81kyjurzbmekvgrqwr64,0,71.2,83.2,2024-08-17T12:38:09.843Z,2024-08-17T12:38:10Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5152079219,211,,5152079143,56,Left,5152079145,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592719,799,1,2,82,13,8gxd9ry2580pu1b1dd5ny9ymy,1,11.8,5.8,2024-08-17T12:38:09.992Z,2024-08-17T12:38:16Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5152079717,1,,5152079715,213,0.32,5152079709,140,43.8,5152079711,141,22.1,5152079713,212,35.4,5152079703,157,,5152079707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592763,800,1,2,82,19,8gxd9ry2580pu1b1dd5ny9ymy,1,36.0,9.7,2024-08-17T12:38:16.056Z,2024-08-17T12:38:20Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5152079967,140,49.4,5152079965,56,Back,5152079971,212,14.4,5152079973,213,6.08,5152079969,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592793,801,1,2,82,23,8gxd9ry2580pu1b1dd5ny9ymy,0,65.2,16.7,2024-08-17T12:38:20.281Z,2024-08-17T12:38:22Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5152080155,140,88.8,5152080157,141,43.7,5152080153,56,Center,5152080149,155,,5152080159,212,30.8,5152080161,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592859,749,1,2,82,27,b2vft81kyjurzbmekvgrqwr64,1,14.3,50.3,2024-08-17T12:38:24.923Z,2024-08-17T12:38:27Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5152080537,140,27.3,5152080535,56,Back,5152080539,141,59.1,5152080541,212,14.9,5152080545,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592949,750,1,2,82,30,b2vft81kyjurzbmekvgrqwr64,1,21.8,60.2,2024-08-17T12:38:27.643Z,2024-08-17T12:38:35Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5152081043,212,21.4,5152081045,213,5.80,5152081041,141,45.5,5152081033,56,Back,5152081037,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592989,751,1,2,82,38,b2vft81kyjurzbmekvgrqwr64,1,43.4,40.3,2024-08-17T12:38:35.460Z,2024-08-17T12:38:38Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5152081297,141,9.7,5152081295,140,63.7,5152081293,56,Right,5152081299,212,29.8,5152081301,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709592999,752,1,2,82,41,b2vft81kyjurzbmekvgrqwr64,1,61.9,9.2,2024-08-17T12:38:38.395Z,2024-08-17T12:38:39Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5152081359,212,20.1,5152081353,56,Back,5152081361,213,2.73,5152081357,141,21.0,5152081355,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593011,753,1,2,82,42,b2vft81kyjurzbmekvgrqwr64,1,44.4,21.0,2024-08-17T12:38:39.275Z,2024-08-17T12:38:40Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5152081419,140,48.5,5152081423,212,15.0,5152081425,213,1.28,5152081421,141,42.1,5152081417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593019,754,1,2,82,43,b2vft81kyjurzbmekvgrqwr64,1,48.5,42.1,2024-08-17T12:38:40.451Z,2024-08-17T12:38:41Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5152081449,56,Back,5152081453,141,24.0,5152081457,213,4.31,5152081451,140,43.5,5152081455,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593035,755,1,2,82,44,b2vft81kyjurzbmekvgrqwr64,0,43.5,24.0,2024-08-17T12:38:41.155Z,2024-08-17T12:38:43Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5152081559,56,Right,5152081567,213,5.86,5152081565,212,42.2,5152081561,140,80.2,5152081563,141,0.0,5152081569,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593037,756,5,2,82,46,b2vft81kyjurzbmekvgrqwr64,0,74.4,-1.6,2024-08-17T12:38:43.008Z,2024-08-17T13:25:43Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5152081573,347,,5152083213,233,802,5152081571,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593321,802,5,2,82,46,8gxd9ry2580pu1b1dd5ny9ymy,1,25.6,101.6,2024-08-17T12:38:43.008Z,2024-08-17T13:25:42Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5152083103,56,Back,5152083181,233,756,5152083105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593325,803,18,2,83,9,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-17T12:39:06.412Z,2024-08-17T12:39:07Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5152083159,55,804,5152083119,59,6,5152083115,42,,5152083117,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593329,804,19,2,83,9,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-17T12:39:06.413Z,2024-08-17T13:45:34Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,5152083137,42,,5152083151,55,803,5152083149,44,Midfielder,5152083147,293,4,5152083145,292,5,5152083141,145,8,5152083143,59,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594671,773,18,2,83,10,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-17T12:39:07.015Z,2024-08-17T13:04:02Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5152090221,59,27,5152090219,44,Defender,5152189971,189,,5152090269,55,774,5152090217,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594683,774,19,2,83,10,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-17T12:39:07.016Z,2024-08-17T13:03:55Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,5152090237,145,3,5152090233,42,,5152090241,292,7,5152090247,55,773,5152090245,44,Midfielder,5152090239,59,4,5152090243,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593907,757,18,2,83,12,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-17T12:39:09.473Z,2024-08-17T13:04:06Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5152086323,44,Forward,5152086387,55,758,5152086325,59,7,5152086321,42,,5152190173,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593911,758,19,2,83,12,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-17T12:39:09.474Z,2024-08-17T13:04:00Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5152086347,145,2,5152086343,42,,5152086357,55,757,5152086351,292,6,5152086355,44,Midfielder,5152086353,293,2,5152086349,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593609,805,1,2,83,35,8gxd9ry2580pu1b1dd5ny9ymy,0,39.7,100.0,2024-08-17T12:39:32.295Z,2024-08-17T12:39:37Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5152084627,107,,5152084635,212,33.4,5152084637,213,5.99,5152084631,140,70.1,5152084633,141,87.4,5152084641,1,,5152084629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593957,759,44,2,83,39,b2vft81kyjurzbmekvgrqwr64,1,26.2,11.1,2024-08-17T12:39:36.190Z,2024-08-17T13:26:58Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5152147515,285,,5152147527,233,806,5152147513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593617,806,44,2,83,39,8gxd9ry2580pu1b1dd5ny9ymy,0,73.8,88.9,2024-08-17T12:39:36.191Z,2024-08-17T13:26:58Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5152084665,286,,5152084663,56,Left,5152147551,233,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593963,760,1,2,83,39,b2vft81kyjurzbmekvgrqwr64,1,13.8,10.7,2024-08-17T12:39:36.786Z,2024-08-17T12:54:22Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5152149139,56,Back,5152149143,141,10.9,5152149147,213,0.02,5152149141,140,20.5,5152149145,212,7.0,5152149137,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593973,761,61,2,83,40,b2vft81kyjurzbmekvgrqwr64,1,18.4,12.3,2024-08-17T12:39:36.995Z,2024-08-17T13:00:32Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5152150705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593689,807,1,2,83,40,8gxd9ry2580pu1b1dd5ny9ymy,1,67.6,78.4,2024-08-17T12:39:37.262Z,2024-08-17T13:00:34Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,5152085033,56,Left,5152085049,213,1.18,5152085039,140,69.9,5152085041,141,86.9,5152085045,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593787,808,1,2,83,41,8gxd9ry2580pu1b1dd5ny9ymy,1,70.3,69.1,2024-08-17T12:39:38.271Z,2024-08-17T13:00:36Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5152085659,140,66.7,5152085675,213,4.56,5152085655,56,Center,5152085663,141,31.8,5152085669,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593805,809,1,2,83,41,8gxd9ry2580pu1b1dd5ny9ymy,0,97.5,29.5,2024-08-17T12:39:38.398Z,2024-08-17T13:00:37Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5152085757,141,44.8,5152085755,140,97.4,5152085761,213,1.58,5152085759,212,10.4,5152085753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593985,762,12,2,83,42,b2vft81kyjurzbmekvgrqwr64,1,5.8,56.8,2024-08-17T12:39:39.114Z,2024-08-17T13:00:39Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5152155597,140,13.5,5152155595,56,Back,5152155601,212,8.4,5152155599,141,60.3,5152155603,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593831,810,61,2,83,43,8gxd9ry2580pu1b1dd5ny9ymy,1,83.4,37.6,2024-08-17T12:39:40.006Z,2024-08-17T13:00:40Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,5152085891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709593999,764,1,2,83,44,b2vft81kyjurzbmekvgrqwr64,1,16.4,60.5,2024-08-17T12:39:41.706Z,2024-08-17T13:00:42Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5152162075,56,Back,5152162077,140,21.5,5152162081,212,11.2,5152162083,213,5.21,5152162079,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709608079,862,1,2,83,45,b2vft81kyjurzbmekvgrqwr64,1,23.5,42.7,2024-08-17T12:39:41.954Z,2024-08-17T13:00:44Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5152168849,141,77.5,5152168853,213,1.20,5152168851,212,25.4,5152168847,140,32.2,5152168845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709608133,863,1,2,83,46,b2vft81kyjurzbmekvgrqwr64,1,34.3,82.4,2024-08-17T12:39:42.954Z,2024-08-17T13:04:13Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,5152169943,141,75.0,5152169939,56,Back,5152169947,213,3.40,5152169941,140,16.1,5152169945,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709608211,864,1,2,83,47,b2vft81kyjurzbmekvgrqwr64,1,23.6,80.1,2024-08-17T12:39:43.954Z,2024-08-17T13:04:28Z,az9x5coo3hl4qkt16x24pp5re,M. Compaoré,,5152174047,141,94.2,5152174043,140,43.2,5152174039,56,Back,5152174051,212,22.7,5152174055,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709610501,869,3,2,83,48,b2vft81kyjurzbmekvgrqwr64,0,52.6,72.7,2024-08-17T12:39:44.954Z,2024-08-17T13:04:37Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,5152181213,233,811,5152181191,56,Center,5152181193,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594005,811,7,2,83,48,8gxd9ry2580pu1b1dd5ny9ymy,1,47.4,27.3,2024-08-17T12:39:44.955Z,2024-08-17T13:04:38Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5152086763,167,,5152086765,56,Back,5152181195,233,869,5152086767,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594147,765,5,2,84,6,b2vft81kyjurzbmekvgrqwr64,1,53.1,101.6,2024-08-17T12:40:03.648Z,2024-08-17T13:25:43Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5152087521,56,Left,5152087551,233,812,5152087523,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594071,812,5,2,84,6,8gxd9ry2580pu1b1dd5ny9ymy,0,46.9,-1.6,2024-08-17T12:40:03.648Z,2024-08-17T13:25:43Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5152087605,233,765,5152087067,347,,5152087065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594207,766,1,2,84,16,b2vft81kyjurzbmekvgrqwr64,1,56.1,100.0,2024-08-17T12:40:13.643Z,2024-08-17T12:40:18Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5152087791,107,,5152087795,56,Back,5152087811,213,3.90,5152087799,140,42.2,5152087807,212,20.2,5152087803,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594219,767,1,2,84,21,b2vft81kyjurzbmekvgrqwr64,1,42.0,84.1,2024-08-17T12:40:18.002Z,2024-08-17T12:40:19Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5152087883,212,19.8,5152087879,141,65.5,5152087871,56,Back,5152087875,140,27.5,5152087889,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594261,768,1,2,84,22,b2vft81kyjurzbmekvgrqwr64,1,27.5,65.5,2024-08-17T12:40:19.202Z,2024-08-17T12:40:22Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5152088115,212,22.6,5152088117,213,3.74,5152088109,56,Back,5152088111,140,9.8,5152088113,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594425,769,1,2,84,25,b2vft81kyjurzbmekvgrqwr64,0,9.5,46.3,2024-08-17T12:40:22.522Z,2024-08-17T12:40:32Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5152088833,157,,5152088835,56,Center,5152088837,140,71.5,5152088839,141,65.5,5152088843,213,0.20,5152088845,1,,5152088841,212,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594459,814,1,2,84,35,8gxd9ry2580pu1b1dd5ny9ymy,0,16.9,8.2,2024-08-17T12:40:32.679Z,2024-08-17T12:40:35Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5152089021,1,,5152089003,56,Back,5152089005,140,44.4,5152089001,157,,5152089009,141,19.5,5152089017,213,0.26,5152089013,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709594523,770,1,2,84,40,b2vft81kyjurzbmekvgrqwr64,1,56.3,64.5,2024-08-17T12:40:37.915Z,2024-08-17T12:40:40Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5152089381,56,Left,5152089387,212,17.0,5152089385,141,89.1,5152089389,213,1.38,5152089383,140,59.4,5152089379,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
