id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2799228291,786,1,2,84,37,dbl7ir1qugqz8nvp1vzn8im50,1,58.3,61.8,2025-04-11T18:44:06.409Z,2025-04-11T18:44:09Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641650063,212,31.1,5641650059,140,41.9,5641650061,141,23.7,5641650065,213,4.13,5641650057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228333,787,1,2,84,41,dbl7ir1qugqz8nvp1vzn8im50,1,51.9,27.1,2025-04-11T18:44:09.527Z,2025-04-11T18:44:11Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5641650277,212,3.6,5641650269,56,Center,5641650279,213,0.65,5641650273,140,54.6,5641650275,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228413,788,1,2,84,42,dbl7ir1qugqz8nvp1vzn8im50,1,54.6,30.3,2025-04-11T18:44:10.944Z,2025-04-11T18:44:14Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5641650771,140,48.8,5641650775,212,19.9,5641650777,213,1.88,5641650773,141,58.1,5641650769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228447,789,1,2,84,46,dbl7ir1qugqz8nvp1vzn8im50,1,48.8,58.1,2025-04-11T18:44:14.730Z,2025-04-11T18:44:16Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641650941,1,,5641650921,155,,5641650925,56,Right,5641650933,141,14.4,5641650939,213,5.24,5641650929,140,65.2,5641650937,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228481,790,1,2,84,47,dbl7ir1qugqz8nvp1vzn8im50,1,65.2,14.4,2025-04-11T18:44:16.176Z,2025-04-11T18:44:17Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5641651155,140,68.1,5641651157,141,21.2,5641651161,213,0.99,5641651153,56,Center,5641651159,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228503,791,1,2,84,49,dbl7ir1qugqz8nvp1vzn8im50,1,68.1,21.2,2025-04-11T18:44:17.696Z,2025-04-11T18:44:19Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5641651255,56,Center,5641651257,140,59.3,5641651261,212,9.8,5641651259,141,25.8,5641651263,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228539,792,1,2,84,50,dbl7ir1qugqz8nvp1vzn8im50,1,59.3,25.8,2025-04-11T18:44:18.817Z,2025-04-11T18:44:20Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5641651437,56,Center,5641651439,140,57.8,5641651445,213,1.88,5641651443,212,5.2,5641651441,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228559,793,1,2,84,51,dbl7ir1qugqz8nvp1vzn8im50,0,57.8,33.1,2025-04-11T18:44:20.041Z,2025-04-11T18:44:21Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641651585,212,17.0,5641651583,141,22.2,5641651587,213,5.83,5641651581,140,72.4,5641651577,155,,5641651579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228627,729,1,2,84,53,f1h34qp5zbfl489q8vnkhiq9s,1,34.6,73.9,2025-04-11T18:44:22.335Z,2025-04-11T18:44:23Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641651887,3,,5641651907,213,0.46,5641651893,140,43.8,5641651899,212,10.8,5641651891,56,Back,5641651895,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228673,730,1,2,84,54,f1h34qp5zbfl489q8vnkhiq9s,1,43.8,80.9,2025-04-11T18:44:23.513Z,2025-04-11T18:44:26Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5641652257,212,6.3,5641652259,213,4.44,5641652255,141,72.0,5641652253,140,42.2,5641652251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228681,731,50,2,84,57,f1h34qp5zbfl489q8vnkhiq9s,1,37.2,71.7,2025-04-11T18:44:25.855Z,2025-04-11T19:04:46Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5641652295,56,Back,5641652297,286,,5641652491,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228697,794,7,2,84,57,dbl7ir1qugqz8nvp1vzn8im50,1,62.8,28.3,2025-04-11T18:44:25.856Z,2025-04-11T19:04:46Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641652401,233,731,5641652363,56,Center,5641652411,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799229595,796,1,2,84,58,dbl7ir1qugqz8nvp1vzn8im50,1,73.9,37.1,2025-04-11T18:44:27.345Z,2025-04-11T18:45:16Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,1.0,5641657123,140,84.0,5641657135,213,0.84,5641657131,212,15.9,5641658101,154,,5641658099,210,16,5641657127,141,54.6,5641658103,22,,5641657121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799229607,797,16,2,85,3,dbl7ir1qugqz8nvp1vzn8im50,1,87.7,58.3,2025-04-11T18:44:32.064Z,2025-04-11T20:15:20Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5641657171,22,,5641657445,72,,5641658229,55,796,5641658223,80,,5641657175,56,Center,5641657449,374,2025-04-11 19:44:31.218,5641658225,29,,5641658227,154,,5641657173,17,,5641658243,230,93.7,5641658237,103,5641658245,231,5641658233,102,47.5,5641658241,214,5641657453,375,,,,,,,8.9,85:02.693,53.1,,,,,,
2799230189,732,1,2,86,6,f1h34qp5zbfl489q8vnkhiq9s,1,50.1,49.7,2025-04-11T18:45:34.550Z,2025-04-11T18:45:54Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5641660427,141,43.1,5641660425,140,26.2,5641660433,279,G,5641661955,189,,5641660429,212,25.5,5641660423,56,Back,5641660431,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230203,733,1,2,86,8,f1h34qp5zbfl489q8vnkhiq9s,1,26.0,41.6,2025-04-11T18:45:37.486Z,2025-04-11T18:45:50Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641660483,56,Back,5641660489,212,12.9,5641660485,140,26.2,5641660487,141,60.6,5641660491,213,1.55,5641662089,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230221,734,1,2,86,9,f1h34qp5zbfl489q8vnkhiq9s,1,26.2,60.6,2025-04-11T18:45:38.383Z,2025-04-11T18:45:39Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641660597,212,18.5,5641660593,140,37.1,5641660599,213,0.90,5641660595,141,82.0,5641660591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230283,735,1,2,86,10,f1h34qp5zbfl489q8vnkhiq9s,1,37.1,82.1,2025-04-11T18:45:39.270Z,2025-04-11T18:45:41Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641660931,56,Center,5641660939,141,65.8,5641660935,140,62.9,5641660943,212,29.3,5641660945,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230323,736,1,2,86,12,f1h34qp5zbfl489q8vnkhiq9s,0,62.9,65.5,2025-04-11T18:45:41.422Z,2025-04-11T18:45:42Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5641661155,213,0.82,5641661147,140,72.5,5641661145,56,Left,5641661149,141,81.4,5641661151,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230353,798,1,2,86,15,dbl7ir1qugqz8nvp1vzn8im50,0,19.8,10.0,2025-04-11T18:45:43.840Z,2025-04-11T18:45:44Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5641661301,1,,5641661297,212,9.9,5641661295,141,10.0,5641661291,140,29.2,5641661299,213,0.00,5641661285,157,,5641661287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230385,737,61,2,86,16,f1h34qp5zbfl489q8vnkhiq9s,1,68.7,85.9,2025-04-11T18:45:45.215Z,2025-04-11T18:45:45Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5641661491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230469,738,5,2,86,17,f1h34qp5zbfl489q8vnkhiq9s,0,66.7,101.8,2025-04-11T18:45:45.584Z,2025-04-11T19:05:57Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5641661929,56,Left,5641762781,233,799,5641661931,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230613,799,5,2,86,17,dbl7ir1qugqz8nvp1vzn8im50,1,33.3,-1.8,2025-04-11T18:45:45.584Z,2025-04-11T19:05:57Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5641762759,233,738,5641662709,347,,5641662707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230631,800,1,2,86,28,dbl7ir1qugqz8nvp1vzn8im50,1,31.5,0.0,2025-04-11T18:45:56.608Z,2025-04-11T18:45:57Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5641662841,213,1.67,5641662831,107,,5641662837,141,17.7,5641662833,56,Back,5641662839,212,13.5,5641662835,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230645,801,1,2,86,29,dbl7ir1qugqz8nvp1vzn8im50,1,30.1,17.7,2025-04-11T18:45:57.680Z,2025-04-11T18:45:58Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641662925,141,7.3,5641662927,212,7.4,5641662919,56,Back,5641662929,213,4.41,5641662923,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230763,802,1,2,86,29,dbl7ir1qugqz8nvp1vzn8im50,1,28.0,7.3,2025-04-11T18:45:58.399Z,2025-04-11T18:46:03Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5641663561,212,23.0,5641663557,140,17.6,5641663555,56,Back,5641663563,213,2.07,5641663559,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230861,803,1,2,86,34,dbl7ir1qugqz8nvp1vzn8im50,1,18.5,46.4,2025-04-11T18:46:03.336Z,2025-04-11T18:46:06Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641664029,141,38.6,5641664031,212,15.7,5641664025,56,Back,5641664033,213,3.49,5641664027,140,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230951,804,1,2,86,38,dbl7ir1qugqz8nvp1vzn8im50,1,4.4,34.2,2025-04-11T18:46:06.625Z,2025-04-11T18:46:10Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641664563,157,,5641664569,141,44.0,5641664573,213,0.13,5641664565,56,Center,5641664575,1,,5641664567,140,52.0,5641664571,212,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230975,805,44,2,86,41,dbl7ir1qugqz8nvp1vzn8im50,1,53.0,42.2,2025-04-11T18:46:10.221Z,2025-04-11T19:05:11Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5641664663,286,,5641664751,233,739,5641664661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230965,739,44,2,86,41,f1h34qp5zbfl489q8vnkhiq9s,0,47.0,57.8,2025-04-11T18:46:10.222Z,2025-04-11T19:05:11Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641664633,285,,5641664775,233,805,5641664631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230989,806,1,2,86,41,dbl7ir1qugqz8nvp1vzn8im50,0,52.0,44.0,2025-04-11T18:46:10.225Z,2025-04-11T19:03:39Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5641664715,213,5.76,5641664699,56,Center,5641664693,3,,5641664695,168,,5641664711,212,4.2,5641664707,141,40.9,5641664703,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799230985,740,61,2,86,42,f1h34qp5zbfl489q8vnkhiq9s,1,46.3,58.7,2025-04-11T18:46:11.343Z,2025-04-11T18:46:11Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641664687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231029,807,1,2,86,44,dbl7ir1qugqz8nvp1vzn8im50,0,55.5,43.9,2025-04-11T18:46:13.159Z,2025-04-11T18:46:13Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5641664941,213,1.27,5641664939,212,10.2,5641664933,56,Center,5641664935,140,58.4,5641664937,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231133,741,1,2,86,45,f1h34qp5zbfl489q8vnkhiq9s,0,41.7,42.1,2025-04-11T18:46:13.760Z,2025-04-11T19:04:36Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641665523,286,,5641665483,1,,5641665467,56,Back,5641665477,212,6.9,5641665473,141,49.3,5641665469,140,46.3,5641665463,157,,5641665481,213,0.79,5641665519,233,808,5641665517,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231097,808,74,2,86,45,dbl7ir1qugqz8nvp1vzn8im50,1,58.2,58.8,2025-04-11T18:46:13.761Z,2025-04-11T18:48:46Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5641665595,233,741,5641665269,285,,5641665267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799233487,822,1,2,86,47,dbl7ir1qugqz8nvp1vzn8im50,1,60.7,69.9,2025-04-11T18:46:15.727Z,2025-04-11T18:48:13Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5641678101,141,64.8,5641678093,56,Center,5641678097,140,63.3,5641678103,212,4.4,5641678105,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231267,809,1,2,86,48,dbl7ir1qugqz8nvp1vzn8im50,1,64.3,54.9,2025-04-11T18:46:16.912Z,2025-04-11T18:47:13Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,1.0,,5641666169,56,Center,5641666173,141,67.5,5641671953,154,,5641666177,213,0.76,5641666175,212,12.4,5641666171,140,72.8,5641671951,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231279,810,15,2,86,53,dbl7ir1qugqz8nvp1vzn8im50,1,86.7,57.9,2025-04-11T18:46:22.073Z,2025-04-11T20:16:49Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5641672019,230,97.1,5641672013,146,89.9,5641672063,233,742,5641672001,102,52.9,5641672017,147,56.7,5641672005,103,19,5641671993,29,,5641666235,17,,5642202427,76,,5642202425,20,,5641666237,56,5641671629,82,5641672021,231,53.1,5641671995,154,5641671997,55,5641666233,22,,,,,Center,809,,,,,,,
2799231271,742,10,2,86,53,f1h34qp5zbfl489q8vnkhiq9s,1,9.2,44.4,2025-04-11T18:46:22.173Z,2025-04-11T20:10:42Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641666195,56,Back,5641666193,94,,5641672115,233,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231459,744,1,2,86,58,f1h34qp5zbfl489q8vnkhiq9s,0,29.0,7.9,2025-04-11T18:46:26.982Z,2025-04-11T18:47:48Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5641667181,140,87.5,5641667179,56,Center,5641667185,212,63.1,5641667187,213,0.23,5641667177,155,,5641667189,1,,5641667183,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231639,812,1,2,87,9,dbl7ir1qugqz8nvp1vzn8im50,1,13.1,64.8,2025-04-11T18:46:37.591Z,2025-04-11T18:46:39Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641668101,56,Back,5641668103,140,34.0,5641668109,213,0.06,5641668105,141,66.7,5641668107,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231759,813,1,2,87,10,dbl7ir1qugqz8nvp1vzn8im50,1,34.0,66.7,2025-04-11T18:46:39.120Z,2025-04-11T18:46:44Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641668761,141,80.5,5641668763,212,12.5,5641668757,56,Back,5641668759,140,26.1,5641668767,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231771,814,1,2,87,15,dbl7ir1qugqz8nvp1vzn8im50,1,27.9,74.8,2025-04-11T18:46:44.417Z,2025-04-11T18:46:45Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641668847,141,57.2,5641668849,212,12.4,5641668843,140,24.7,5641668851,213,4.44,5641668841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231833,815,1,2,87,17,dbl7ir1qugqz8nvp1vzn8im50,1,24.7,57.2,2025-04-11T18:46:45.600Z,2025-04-11T18:46:49Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641669243,213,3.35,5641669237,141,51.9,5641669239,212,17.4,5641669235,140,8.5,5641669233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231849,816,1,2,87,20,dbl7ir1qugqz8nvp1vzn8im50,1,8.5,51.9,2025-04-11T18:46:49.408Z,2025-04-11T18:46:50Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641669361,213,6.19,5641669355,140,19.7,5641669357,141,50.3,5641669359,212,11.8,5641669353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799231915,817,1,2,87,21,dbl7ir1qugqz8nvp1vzn8im50,1,19.7,50.3,2025-04-11T18:46:50.431Z,2025-04-11T18:46:53Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641669717,213,1.92,5641669715,212,17.0,5641669711,140,14.1,5641669713,141,73.8,5641669709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799232059,818,1,2,87,24,dbl7ir1qugqz8nvp1vzn8im50,1,14.1,73.8,2025-04-11T18:46:53.296Z,2025-04-11T18:47:00Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641670445,212,31.9,5641670449,213,4.63,5641670433,56,Back,5641670437,140,11.6,5641670441,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799232151,819,1,2,87,31,dbl7ir1qugqz8nvp1vzn8im50,1,29.3,23.7,2025-04-11T18:46:59.880Z,2025-04-11T18:47:04Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5641670925,213,5.84,5641670923,212,27.5,5641670919,140,53.0,5641670917,56,Right,5641670921,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799232165,820,3,2,87,35,dbl7ir1qugqz8nvp1vzn8im50,0,64.2,5.8,2025-04-11T18:47:04.311Z,2025-04-11T18:47:08Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5641670969,286,,5641670967,56,Right,5641671157,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799232181,745,7,2,87,35,f1h34qp5zbfl489q8vnkhiq9s,1,35.8,94.2,2025-04-11T18:47:04.312Z,2025-04-11T18:47:09Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641671069,167,,5641671075,285,,5641671071,56,Back,5641671117,233,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799232271,746,5,2,87,36,f1h34qp5zbfl489q8vnkhiq9s,0,33.2,101.6,2025-04-11T18:47:05.232Z,2025-04-11T19:05:58Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641671671,233,821,5641671487,347,,5641671485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799232299,821,5,2,87,36,dbl7ir1qugqz8nvp1vzn8im50,1,66.8,-1.6,2025-04-11T18:47:05.232Z,2025-04-11T19:05:58Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5641671577,347,,5641671575,56,Right,5641671667,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799233749,823,1,2,88,45,dbl7ir1qugqz8nvp1vzn8im50,1,65.1,0.0,2025-04-11T18:48:14.119Z,2025-04-11T18:48:16Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5641679533,213,0.51,5641679525,56,Right,5641679527,140,74.5,5641679531,212,11.3,5641679523,107,,5641679529,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799233757,824,1,2,88,47,dbl7ir1qugqz8nvp1vzn8im50,0,74.5,7.1,2025-04-11T18:48:16.167Z,2025-04-11T18:48:16Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5641679579,56,Right,5641679581,140,71.2,5641679587,213,2.87,5641679583,141,8.5,5641679585,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799233843,747,1,2,88,49,f1h34qp5zbfl489q8vnkhiq9s,1,28.1,94.8,2025-04-11T18:48:17.931Z,2025-04-11T18:48:20Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5641680049,212,5.6,5641680043,56,Back,5641680045,140,23.6,5641680047,141,90.3,5641680051,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799233871,749,1,2,88,51,f1h34qp5zbfl489q8vnkhiq9s,0,23.6,90.3,2025-04-11T18:48:20.459Z,2025-04-11T18:48:21Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641680187,213,5.67,5641680183,141,64.2,5641680185,212,31.0,5641680181,140,47.8,5641680179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799233901,826,1,2,88,53,dbl7ir1qugqz8nvp1vzn8im50,1,54.1,29.8,2025-04-11T18:48:21.855Z,2025-04-11T18:48:22Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641680323,212,9.6,5641680325,213,0.02,5641680319,140,63.2,5641680317,56,Center,5641680321,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799233923,827,1,2,88,54,dbl7ir1qugqz8nvp1vzn8im50,1,63.5,30.1,2025-04-11T18:48:22.559Z,2025-04-11T18:48:23Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641680463,213,1.70,5641680459,212,19.7,5641680455,141,58.8,5641680451,140,61.0,5641680447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799234003,828,1,2,88,55,dbl7ir1qugqz8nvp1vzn8im50,1,61.0,58.8,2025-04-11T18:48:23.743Z,2025-04-11T18:48:27Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5641680931,212,18.6,5641680929,141,82.4,5641680927,140,70.0,5641680925,56,Left,5641680933,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799234093,829,2,2,88,59,dbl7ir1qugqz8nvp1vzn8im50,1,70.0,82.4,2025-04-11T18:48:27.647Z,2025-04-11T18:48:33Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641681419,140,88.9,5641681453,7,axyrfq1u8nwcj2ss5498u8qhg,5641681455,56,Center,5641681421,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799234585,751,1,2,89,27,f1h34qp5zbfl489q8vnkhiq9s,1,12.5,52.1,2025-04-11T18:48:56.083Z,2025-04-11T18:48:58Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641684103,212,9.3,5641684099,140,13.0,5641684093,5,,5641684105,213,4.77,5641684097,56,Back,5641684095,241,,5641684101,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799234653,752,1,2,89,29,f1h34qp5zbfl489q8vnkhiq9s,1,14.6,37.1,2025-04-11T18:48:58.002Z,2025-04-11T18:49:01Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641684531,212,15.7,5641684519,56,Back,5641684523,140,9.5,5641684535,213,1.92,5641684527,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799234697,753,1,2,89,32,f1h34qp5zbfl489q8vnkhiq9s,1,11.0,60.2,2025-04-11T18:49:01.426Z,2025-04-11T18:49:05Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641684771,141,37.6,5641684767,56,Back,5641684775,213,4.83,5641684773,212,15.5,5641684769,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799234743,754,1,2,89,36,f1h34qp5zbfl489q8vnkhiq9s,1,13.4,32.2,2025-04-11T18:49:04.923Z,2025-04-11T18:49:07Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641685041,141,44.9,5641685045,213,2.32,5641685043,212,11.8,5641685037,56,Back,5641685039,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
