id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2792174721,886,1,2,84,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.3,56.0,2025-03-28T19:40:04.500Z,2025-03-28T19:40:10Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5602851577,212,61.7,5602851573,140,63.1,5602851581,1,,5602851571,56,Center,5602851569,124,,5602851585,74,,5602851579,213,0.01,5602851575,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792174737,887,44,2,84,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.4,36.8,2025-03-28T19:40:09.839Z,2025-03-28T19:54:38Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602851647,286,,5602902947,233,585,5602851645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792174729,585,44,2,84,53,7gkglopz9cjsysn2u6sbhuvc5,0,34.6,63.2,2025-03-28T19:40:09.840Z,2025-03-28T19:54:38Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5602902927,285,,5602902995,233,887,5602902925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792174799,888,1,2,84,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.1,57.0,2025-03-28T19:40:10.772Z,2025-03-28T19:57:19Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602851947,3,,5602851951,56,Center,5602851953,140,79.4,5602851957,212,17.8,5602851955,141,49.6,5602851949,168,,5602851959,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792194859,672,44,2,84,54,7gkglopz9cjsysn2u6sbhuvc5,1,25.2,53.9,2025-03-28T19:40:11.714Z,2025-03-28T19:57:21Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5602963043,56,Back,5602963045,285,,5602963341,233,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792194883,976,44,2,84,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,74.7,46.5,2025-03-28T19:40:11.715Z,2025-03-28T19:57:20Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5602963177,56,Center,5602963389,233,672,5602963179,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792194933,673,61,2,84,55,7gkglopz9cjsysn2u6sbhuvc5,0,24.3,53.3,2025-03-28T19:40:11.815Z,2025-03-28T20:02:03Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5602963455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792174797,586,83,2,84,57,7gkglopz9cjsysn2u6sbhuvc5,0,11.0,44.0,2025-03-28T19:40:14.414Z,2025-03-28T19:40:16Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5602852197,399,uiyol728wan4mxco2foplknp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792174809,889,61,2,84,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.1,57.8,2025-03-28T19:40:14.646Z,2025-03-28T19:40:46Z,uiyol728wan4mxco2foplknp,A. Justinussen,1.0,5602852019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792174827,587,83,2,84,57,7gkglopz9cjsysn2u6sbhuvc5,0,9.9,42.2,2025-03-28T19:40:14.647Z,2025-03-28T19:57:35Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5602854549,399,1fjkjzsei9slx2t4zhsqdkve1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792174911,890,15,2,85,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.1,49.7,2025-03-28T19:40:17.704Z,2025-03-28T20:34:26Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602852489,17,,5602854819,102,50.1,5602854825,146,95.4,5602853079,20,,5602854811,78,,5602852487,22,,5602854815,55,889,5602852491,56,Center,5602854865,233,588,5602854827,147,50.2,5602854821,103,15.8,5602854813,29,,,,,,,,,,,,,,,,,,,,
2792174963,588,10,2,85,1,7gkglopz9cjsysn2u6sbhuvc5,1,1.2,50.1,2025-03-28T19:40:17.804Z,2025-03-28T19:40:42Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5602852749,182,,5602852751,56,Back,5602852747,178,,5602852745,173,,5602854917,233,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792174983,589,6,2,85,4,7gkglopz9cjsysn2u6sbhuvc5,0,5.4,48.1,2025-03-28T19:40:20.773Z,2025-03-28T20:36:45Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5602853027,233,891,5602852983,56,Back,5602852985,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792174979,891,6,2,85,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,94.6,51.9,2025-03-28T19:40:20.773Z,2025-03-28T20:36:44Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602852927,73,,5602853001,233,589,5602852925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792175543,892,1,2,85,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,99.5,99.5,2025-03-28T19:40:49.764Z,2025-03-28T19:41:06Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,1.0,5602856179,1,,5602856165,155,,5602857263,154,,5602856177,213,4.35,5602856163,6,,5602856171,140,84.8,5602857261,210,13,5602856169,56,Center,5602856175,212,44.1,5602856173,141,38.8,5602856167,224,,5602856161,2,,,,,,,,,,,,,,,,,,,,
2792175547,893,13,2,85,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,83.6,38.6,2025-03-28T19:40:54.380Z,2025-03-28T20:35:26Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602856197,17,,5602857317,55,892,5602857311,29,,5602857323,103,59.7,5602856199,56,Center,5602857325,328,,5602857307,85,,5602856621,25,,5602857321,102,52.6,5602857327,230,97.6,5602856625,20,,5602857315,154,5602857329,231,47.3,,,,,,,,,,,,,,,,,
2792175729,590,5,2,85,39,7gkglopz9cjsysn2u6sbhuvc5,1,-1.4,53.6,2025-03-28T19:40:55.716Z,2025-03-28T19:54:08Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5602857135,56,Back,5602857137,346,,5602857183,233,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792175613,894,5,2,85,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.4,46.4,2025-03-28T19:40:55.716Z,2025-03-28T19:43:34Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602856543,56,Center,5602856547,346,,5602857213,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792176113,591,1,2,86,6,7gkglopz9cjsysn2u6sbhuvc5,0,5.1,52.8,2025-03-28T19:41:23.698Z,2025-03-28T19:41:28Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5602859439,141,48.5,5602859425,124,,5602859447,1,,5602859443,212,51.0,5602859451,74,,5602859429,56,Center,5602859445,213,6.23,5602859433,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792176109,895,44,2,86,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.2,51.7,2025-03-28T19:41:26.515Z,2025-03-28T19:54:39Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5602859587,233,592,5602859411,285,,5602859409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792176127,592,44,2,86,9,7gkglopz9cjsysn2u6sbhuvc5,0,53.8,48.3,2025-03-28T19:41:26.516Z,2025-03-28T19:56:34Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5602859521,56,Center,5602859619,233,895,5602859523,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792176165,896,1,2,86,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.1,51.9,2025-03-28T19:41:26.797Z,2025-03-28T19:41:30Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5602859715,212,10.8,5602859707,3,,5602859713,141,53.6,5602859717,213,0.11,5602859709,56,Center,5602859711,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792176159,593,4,2,86,12,7gkglopz9cjsysn2u6sbhuvc5,1,42.3,45.3,2025-03-28T19:41:29.330Z,2025-03-28T19:41:33Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5602859845,56,Back,5602859881,233,897,5602859849,286,,5602859841,13,,5602859847,152,,5602859843,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792176175,897,4,2,86,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,57.7,54.7,2025-03-28T19:41:29.331Z,2025-03-28T19:41:34Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602859809,152,,5602859811,285,,5602859919,233,593,5602859807,56,Center,5602859803,13,,5602859805,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792176967,594,1,2,86,45,7gkglopz9cjsysn2u6sbhuvc5,1,40.2,29.8,2025-03-28T19:42:02.598Z,2025-03-28T19:42:06Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5602863977,56,Center,5602863973,157,,5602863981,141,37.3,5602863983,212,41.6,5602863987,1,,5602863971,5,,5602863985,213,0.12,5602863979,140,79.5,5602863975,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792176977,595,44,2,86,49,7gkglopz9cjsysn2u6sbhuvc5,1,79.5,36.0,2025-03-28T19:42:05.982Z,2025-03-28T19:54:39Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5602915103,233,958,5602864041,286,,5602864039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792186023,958,44,2,86,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,20.5,64.0,2025-03-28T19:42:05.983Z,2025-03-28T19:54:39Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602915149,233,595,5602915041,285,,5602915039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792176987,596,61,2,86,49,7gkglopz9cjsysn2u6sbhuvc5,0,79.5,37.3,2025-03-28T19:42:06.386Z,2025-03-28T19:42:06Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5602864089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177077,899,1,2,86,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.6,75.6,2025-03-28T19:42:08.564Z,2025-03-28T19:52:01Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602864607,157,,5602864615,212,10.9,5602864619,1,,5602864609,56,Back,5602864611,140,33.9,5602864613,141,77.3,5602864617,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177161,900,1,2,86,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,33.8,76.1,2025-03-28T19:42:09.212Z,2025-03-28T19:52:01Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5602865061,213,4.50,5602865053,56,Back,5602865057,141,59.1,5602865059,212,11.8,5602865055,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177063,597,61,2,86,52,7gkglopz9cjsysn2u6sbhuvc5,1,68.3,29.2,2025-03-28T19:42:09.430Z,2025-03-28T19:56:21Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5602864539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177159,598,83,2,86,56,7gkglopz9cjsysn2u6sbhuvc5,0,68.3,36.1,2025-03-28T19:42:13.316Z,2025-03-28T19:42:17Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5602865503,399,3rok7i8nrt4yzx2melj4qiuqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177187,901,61,2,86,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.1,54.8,2025-03-28T19:42:13.404Z,2025-03-28T19:52:09Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5602865207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177231,903,1,2,86,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.1,35.8,2025-03-28T19:42:16.275Z,2025-03-28T19:42:23Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602865447,140,71.3,5602865451,212,45.3,5602866127,1,,5602865453,213,5.85,5602865449,141,8.0,5602865445,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177519,904,1,2,87,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.9,4.1,2025-03-28T19:42:24.611Z,2025-03-28T19:42:29Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602866839,212,8.7,5602866841,213,2.45,5602866837,141,12.2,5602866833,56,Right,5602866835,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177541,905,1,2,87,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.5,12.2,2025-03-28T19:42:29.140Z,2025-03-28T19:42:30Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602866943,213,1.62,5602866935,56,Center,5602866941,212,14.0,5602866939,141,32.7,5602866937,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177597,906,1,2,87,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.9,32.7,2025-03-28T19:42:30.027Z,2025-03-28T19:52:24Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602867225,140,75.3,5602867229,212,20.2,5602867227,141,5.3,5602867223,56,Right,5602867231,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177621,907,1,2,87,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.3,5.3,2025-03-28T19:42:34.083Z,2025-03-28T19:52:25Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602867359,56,Right,5602867361,140,60.7,5602867365,212,16.2,5602867367,213,2.80,5602867363,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177719,908,1,2,87,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.6,13.2,2025-03-28T19:42:35.708Z,2025-03-28T19:42:39Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602867899,56,Center,5602867903,141,27.3,5602867907,213,1.04,5602867905,212,11.1,5602867901,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177759,909,1,2,87,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.0,24.0,2025-03-28T19:42:39.675Z,2025-03-28T19:42:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602868155,213,4.25,5602868141,140,58.9,5602868153,212,7.3,5602868147,141,14.4,5602868135,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177811,910,1,2,87,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.5,14.4,2025-03-28T19:42:41.243Z,2025-03-28T19:42:43Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602868435,140,60.3,5602868441,213,1.45,5602868439,212,7.3,5602868433,56,Center,5602868437,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177885,911,1,2,87,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.6,27.1,2025-03-28T19:42:43.635Z,2025-03-28T19:42:49Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602868915,212,20.5,5602868913,141,55.7,5602868917,213,1.90,5602868905,56,Center,5602868909,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177925,912,1,2,87,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.6,66.7,2025-03-28T19:42:48.979Z,2025-03-28T19:42:52Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602869179,140,50.1,5602869185,213,4.46,5602869183,212,18.7,5602869181,141,40.1,5602869177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792177979,913,1,2,87,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.1,41.0,2025-03-28T19:42:52.755Z,2025-03-28T19:42:57Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602869537,141,22.2,5602869533,56,Center,5602869539,212,14.7,5602869541,213,5.23,5602869535,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178059,914,1,2,87,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.5,22.2,2025-03-28T19:42:56.892Z,2025-03-28T19:43:01Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602869915,140,65.0,5602869921,213,0.74,5602869917,141,31.3,5602869913,56,Center,5602869919,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178109,915,1,2,87,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.1,31.9,2025-03-28T19:43:01.067Z,2025-03-28T19:43:04Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602870237,213,1.94,5602870233,141,59.1,5602870235,212,19.8,5602870231,140,56.3,5602870229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178141,916,1,2,87,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.1,61.2,2025-03-28T19:43:04.212Z,2025-03-28T19:43:06Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602870413,141,17.4,5602870417,213,5.31,5602870409,56,Right,5602870411,140,79.3,5602870419,1,,5602870415,212,36.0,5602870407,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178165,600,12,2,87,50,7gkglopz9cjsysn2u6sbhuvc5,1,13.9,74.1,2025-03-28T19:43:07.566Z,2025-03-28T19:43:10Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5602870891,167,,5602870597,140,38.8,5602870593,56,Back,5602870609,212,31.9,5602870653,15,,5602870603,141,100.0,5602870615,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178215,601,5,2,87,53,7gkglopz9cjsysn2u6sbhuvc5,0,37.0,101.4,2025-03-28T19:43:10.006Z,2025-03-28T19:54:09Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5602870839,347,,5602870837,56,Back,5602871393,233,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178299,917,5,2,87,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.0,-1.4,2025-03-28T19:43:10.006Z,2025-03-28T19:54:09Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602871347,233,601,5602871299,56,Right,5602871301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178413,918,1,2,88,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.1,0.0,2025-03-28T19:43:18.147Z,2025-03-28T19:43:19Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602871937,213,2.32,5602871933,141,19.7,5602871931,140,48.7,5602871927,107,,5602871935,212,19.2,5602871929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178433,919,1,2,88,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.7,19.7,2025-03-28T19:43:19.083Z,2025-03-28T19:43:20Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602872007,56,Center,5602872011,140,63.0,5602872015,141,21.6,5602872017,212,15.1,5602872019,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178439,920,1,2,88,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.0,21.6,2025-03-28T19:43:20.012Z,2025-03-28T19:43:21Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602872047,56,Center,5602872051,141,22.8,5602872053,212,11.9,5602872049,140,51.7,5602872077,156,,5602872055,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178601,921,1,2,88,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.1,25.2,2025-03-28T19:43:24.379Z,2025-03-28T19:43:29Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602872965,56,Right,5602872969,140,70.5,5602872981,213,5.58,5602872977,212,21.1,5602872973,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178625,922,1,2,88,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.5,5.2,2025-03-28T19:43:29.003Z,2025-03-28T19:43:30Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602873107,141,12.0,5602873103,56,Right,5602873111,213,2.65,5602873109,212,9.9,5602873105,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178681,923,1,2,88,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,62.2,12.0,2025-03-28T19:43:30.011Z,2025-03-28T19:43:33Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602873451,213,0.08,5602873443,140,100.0,5602873441,56,Right,5602873439,155,,5602873449,212,41.1,5602873455,1,,5602873445,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792178711,602,5,2,88,16,7gkglopz9cjsysn2u6sbhuvc5,1,-1.0,78.6,2025-03-28T19:43:32.895Z,2025-03-28T19:54:09Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5602873647,56,Back,5602876115,233,924,5602873649,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792179153,924,5,2,88,16,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.0,21.4,2025-03-28T19:43:32.895Z,2025-03-28T19:54:10Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602876151,233,602,5602876103,346,,5602876101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792179213,603,1,2,88,39,7gkglopz9cjsysn2u6sbhuvc5,1,4.6,49.0,2025-03-28T19:43:55.876Z,2025-03-28T19:44:08Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5602876395,124,,5602876405,213,0.19,5602876399,140,45.3,5602876411,74,,5602876401,141,61.1,5602876407,1,,5602876403,212,43.5,5602876397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792179227,604,44,2,88,40,7gkglopz9cjsysn2u6sbhuvc5,1,57.0,53.9,2025-03-28T19:43:57.666Z,2025-03-28T19:54:40Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5602876479,56,Center,5602879573,233,926,5602876635,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792179163,925,43,2,88,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-28T19:43:57.667Z,2025-03-28T19:44:25Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602879467,144,44,5602876643,233,604,5602876137,285,0,5602876135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792179255,926,44,2,88,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.0,46.1,2025-03-28T19:43:57.667Z,2025-03-28T19:54:40Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602876617,56,Back,5602876619,285,,5602879603,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792179249,605,1,2,88,41,7gkglopz9cjsysn2u6sbhuvc5,0,45.3,61.2,2025-03-28T19:43:57.970Z,2025-03-28T19:55:30Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5602876571,3,,5602876575,56,Center,5602876583,213,0.25,5602876579,141,64.6,5602876581,212,9.3,5602876573,168,,5602876577,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792179279,927,1,2,88,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,37.8,41.9,2025-03-28T19:44:02.570Z,2025-03-28T19:44:03Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602876749,213,0.06,5602876751,1,,5602876747,212,29.7,5602876743,140,66.0,5602876745,141,44.5,5602876739,157,,5602876741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792179335,606,1,2,88,46,7gkglopz9cjsysn2u6sbhuvc5,0,37.3,73.6,2025-03-28T19:44:03.328Z,2025-03-28T19:44:05Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5602877043,1,,5602877035,140,54.9,5602877041,213,5.59,5602877039,212,24.0,5602877031,157,,5602877033,56,Center,5602877037,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792179329,928,61,2,88,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.4,53.6,2025-03-28T19:44:05.170Z,2025-03-28T19:44:05Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5602877007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
