id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2754095027,561,1,2,68,57,7gkglopz9cjsysn2u6sbhuvc5,1,34.1,28.6,2024-12-01T14:28:48.493Z,2024-12-01T14:28:51Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5395435851,5,,5395435861,140,53.4,5395435853,152,,5395435863,141,14.0,5395435867,213,5.83,5395435865,212,22.6,5395435857,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095043,562,1,2,69,0,7gkglopz9cjsysn2u6sbhuvc5,0,66.1,10.3,2024-12-01T14:28:51.789Z,2024-12-01T14:28:52Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5395435949,141,27.6,5395435953,213,1.12,5395435951,212,13.1,5395435945,56,Center,5395435947,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095085,714,1,2,69,2,f1h34qp5zbfl489q8vnkhiq9s,0,27.9,78.3,2024-12-01T14:28:53.698Z,2024-12-01T14:28:56Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395436193,212,53.6,5395436181,56,Left,5395436197,213,0.04,5395436185,140,78.9,5395436177,157,,5395436199,1,,5395436189,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095263,563,4,2,69,10,7gkglopz9cjsysn2u6sbhuvc5,1,15.3,17.7,2024-12-01T14:29:01.927Z,2024-12-01T15:11:45Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395437201,152,,5395437197,13,,5395437199,56,Back,5395437203,265,,5395474801,233,715,5395437205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095183,715,4,2,69,10,f1h34qp5zbfl489q8vnkhiq9s,0,84.7,82.3,2024-12-01T14:29:01.928Z,2024-12-01T15:11:45Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5395436825,286,,5395474837,233,563,5395436817,56,Left,5395436815,13,,5395436819,152,,5395437533,55,716,5395436821,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095247,716,17,2,69,15,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-12-01T14:29:06.129Z,2024-12-01T14:29:11Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5395437503,55,715,5395437497,31,,5395437501,13,243,5395437499,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095733,564,1,2,69,45,7gkglopz9cjsysn2u6sbhuvc5,1,22.2,26.4,2024-12-01T14:29:36.422Z,2024-12-01T14:29:39Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5395439723,141,10.9,5395439715,157,,5395439717,152,,5395439719,56,Right,5395439721,140,71.5,5395439727,213,6.08,5395439725,212,52.8,5395439713,5,,5395439729,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095741,565,44,2,69,48,7gkglopz9cjsysn2u6sbhuvc5,1,66.2,24.6,2024-12-01T14:29:39.749Z,2024-12-01T14:29:44Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5395439779,233,717,5395439759,56,Center,5395439761,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095735,717,44,2,69,48,f1h34qp5zbfl489q8vnkhiq9s,0,33.8,75.4,2024-12-01T14:29:39.750Z,2024-12-01T14:29:45Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395439787,233,565,5395439733,56,Back,5395439735,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095795,566,1,2,69,48,7gkglopz9cjsysn2u6sbhuvc5,1,71.5,10.9,2024-12-01T14:29:39.965Z,2024-12-01T14:29:44Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5395440139,213,6.20,5395440135,141,9.7,5395440137,212,9.6,5395440129,168,,5395440131,56,Right,5395440127,3,,5395440133,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096115,570,3,2,69,50,7gkglopz9cjsysn2u6sbhuvc5,1,71.6,29.6,2024-12-01T14:29:41.705Z,2024-12-01T15:12:00Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395441745,56,Center,5395441747,286,,5395442079,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095753,718,45,2,69,50,f1h34qp5zbfl489q8vnkhiq9s,0,28.4,70.4,2024-12-01T14:29:41.705Z,2024-12-01T15:12:00Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395441741,56,Back,5395441743,285,,5395442113,233,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095815,567,1,2,69,51,7gkglopz9cjsysn2u6sbhuvc5,1,80.6,12.6,2024-12-01T14:29:42.030Z,2024-12-01T14:29:45Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395440223,56,Right,5395440227,141,9.4,5395440233,213,6.09,5395440225,140,91.2,5395440229,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095825,568,1,2,69,53,7gkglopz9cjsysn2u6sbhuvc5,0,93.9,16.2,2024-12-01T14:29:44.901Z,2024-12-01T14:29:46Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5395440241,2,,5395440243,155,,5395440253,213,1.80,5395440249,141,51.0,5395440251,212,24.3,5395440245,56,Center,5395440247,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096107,719,12,2,69,55,f1h34qp5zbfl489q8vnkhiq9s,1,15.8,54.5,2024-12-01T14:29:46.177Z,2024-12-01T14:30:09Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5395441711,140,11.6,5395441709,56,Back,5395441713,141,41.2,5395441715,212,10.1,5395441717,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754095995,569,16,2,70,0,7gkglopz9cjsysn2u6sbhuvc5,1,89.9,62.4,2024-12-01T14:29:51.245Z,2024-12-01T16:13:30Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395443027,72,,5395443031,374,2024-12-01 14:29:50.432,5396045221,328,,5395443767,103,3.2,5395443765,102,52.3,5395443771,230,97.3,5395443769,458,,5395441099,22,,5395441105,56,Center,5395443773,231,54.2,5395443763,76,,5395443779,282,5395443777,281,9nafz0c0x2qvmo5ldm0djmcq1,8984,5395443775,280,PASS_LOST,5395441103,17,,5395443037,375,69:59.425,5395443783,472,568,,
2754096531,721,1,2,70,49,f1h34qp5zbfl489q8vnkhiq9s,1,49.9,50.1,2024-12-01T14:30:40.714Z,2024-12-01T14:32:01Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395444113,140,30.5,5395444125,213,3.32,5395444129,279,G,5395444119,141,44.6,5395444121,212,20.7,5395444109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096565,722,1,2,70,52,f1h34qp5zbfl489q8vnkhiq9s,0,30.9,44.5,2024-12-01T14:30:43.147Z,2024-12-01T15:05:13Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395444303,56,Center,5395444313,1,,5395444301,157,,5395444311,213,0.52,5395444307,141,76.7,5395444305,140,67.6,5395444309,212,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096583,571,1,2,70,53,7gkglopz9cjsysn2u6sbhuvc5,0,30.1,43.3,2024-12-01T14:30:44.206Z,2024-12-01T14:30:45Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5395444379,140,43.0,5395444375,3,,5395444385,213,6.00,5395444377,56,Back,5395444381,141,37.6,5395444383,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096601,723,61,2,70,55,f1h34qp5zbfl489q8vnkhiq9s,0,61.9,69.8,2024-12-01T14:30:46.378Z,2024-12-01T14:30:46Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395444453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096649,572,1,2,70,56,7gkglopz9cjsysn2u6sbhuvc5,1,41.2,33.3,2024-12-01T14:30:47.406Z,2024-12-01T14:30:48Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5395444683,140,43.5,5395444685,141,21.3,5395444691,213,5.00,5395444689,212,8.5,5395444681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096671,574,1,2,70,57,7gkglopz9cjsysn2u6sbhuvc5,1,43.5,21.3,2024-12-01T14:30:48.430Z,2024-12-01T14:30:49Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5395444823,213,0.33,5395444815,56,Center,5395444817,140,56.0,5395444819,141,27.9,5395444821,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096701,575,1,2,70,58,7gkglopz9cjsysn2u6sbhuvc5,1,56.0,27.9,2024-12-01T14:30:49.590Z,2024-12-01T14:30:51Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395444983,213,1.86,5395444981,212,9.1,5395444975,56,Center,5395444977,140,53.5,5395444979,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096709,576,1,2,71,0,7gkglopz9cjsysn2u6sbhuvc5,0,54.5,40.4,2024-12-01T14:30:51.302Z,2024-12-01T14:30:51Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5395445039,141,32.4,5395445041,212,7.3,5395445035,140,59.1,5395445043,213,5.44,5395445033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096725,724,8,2,71,0,f1h34qp5zbfl489q8vnkhiq9s,1,50.9,75.2,2024-12-01T14:30:52.003Z,2024-12-01T14:30:52Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395445095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096787,726,1,2,71,1,f1h34qp5zbfl489q8vnkhiq9s,1,47.6,74.7,2024-12-01T14:30:52.986Z,2024-12-01T14:30:55Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395445399,212,30.3,5395445397,141,32.8,5395445395,140,37.9,5395445401,213,4.37,5395445393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096863,727,1,2,71,4,f1h34qp5zbfl489q8vnkhiq9s,1,39.4,33.7,2024-12-01T14:30:55.290Z,2024-12-01T14:30:59Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395445793,213,5.62,5395445785,56,Right,5395445787,140,57.3,5395445791,212,23.9,5395445789,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096919,728,1,2,71,8,f1h34qp5zbfl489q8vnkhiq9s,1,55.3,15.1,2024-12-01T14:30:59.418Z,2024-12-01T14:31:02Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5395446091,141,22.6,5395446087,140,38.2,5395446083,56,Back,5395446097,213,2.86,5395446095,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096943,729,1,2,71,11,f1h34qp5zbfl489q8vnkhiq9s,1,39.5,23.9,2024-12-01T14:31:02.706Z,2024-12-01T14:31:04Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395446225,212,18.0,5395446227,213,0.73,5395446223,141,41.6,5395446219,56,Center,5395446221,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097011,730,1,2,71,13,f1h34qp5zbfl489q8vnkhiq9s,1,52.6,41.9,2024-12-01T14:31:04.738Z,2024-12-01T14:31:09Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395446575,140,62.3,5395446577,141,13.9,5395446579,212,21.6,5395446573,56,Right,5395446581,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097079,731,1,2,71,17,f1h34qp5zbfl489q8vnkhiq9s,1,66.8,14.3,2024-12-01T14:31:09.002Z,2024-12-01T14:31:13Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5395447003,140,77.2,5395447005,141,7.3,5395447007,212,11.9,5395447001,56,Right,5395447009,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097143,732,1,2,71,22,f1h34qp5zbfl489q8vnkhiq9s,1,72.5,14.8,2024-12-01T14:31:13.594Z,2024-12-01T14:31:17Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395447321,141,23.5,5395447319,140,59.3,5395447317,56,Center,5395447323,212,15.1,5395447325,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097171,733,1,2,71,26,f1h34qp5zbfl489q8vnkhiq9s,1,68.2,30.7,2024-12-01T14:31:17.706Z,2024-12-01T14:31:19Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395447471,140,75.5,5395447477,213,1.23,5395447469,56,Center,5395447475,212,22.6,5395447473,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097177,734,1,2,71,28,f1h34qp5zbfl489q8vnkhiq9s,0,75.5,62.0,2024-12-01T14:31:19.434Z,2024-12-01T14:31:20Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395447493,141,54.2,5395447497,213,4.79,5395447495,212,5.3,5395447489,56,Center,5395447491,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097215,577,8,2,71,31,7gkglopz9cjsysn2u6sbhuvc5,1,26.9,63.6,2024-12-01T14:31:22.727Z,2024-12-01T14:31:22Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395447719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097263,578,1,2,71,33,7gkglopz9cjsysn2u6sbhuvc5,0,26.9,63.6,2024-12-01T14:31:24.016Z,2024-12-01T14:31:25Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395447971,140,48.6,5395447967,157,,5395447969,56,Back,5395447973,141,100.0,5395447979,1,,5395447977,213,0.84,5395447975,212,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097271,579,5,2,71,34,7gkglopz9cjsysn2u6sbhuvc5,0,41.4,100.8,2024-12-01T14:31:25.755Z,2024-12-01T15:14:53Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395448019,347,,5395448405,233,735,5395448017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097329,735,5,2,71,34,f1h34qp5zbfl489q8vnkhiq9s,1,58.6,-0.8,2024-12-01T14:31:25.755Z,2024-12-01T15:14:53Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395448291,347,,5395448289,56,Right,5395448323,233,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097375,736,1,2,71,38,f1h34qp5zbfl489q8vnkhiq9s,1,70.4,0.0,2024-12-01T14:31:29.730Z,2024-12-01T14:31:31Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5395448493,56,Center,5395448497,141,21.8,5395448495,140,53.4,5395448503,1,,5395448499,212,23.7,5395448501,213,2.42,5395448491,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097451,737,1,2,71,40,f1h34qp5zbfl489q8vnkhiq9s,1,54.4,21.4,2024-12-01T14:31:31.570Z,2024-12-01T14:31:35Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395448953,140,36.3,5395448957,212,28.6,5395448955,141,52.8,5395448959,213,2.30,5395448951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097511,738,1,2,71,44,f1h34qp5zbfl489q8vnkhiq9s,1,38.8,54.2,2024-12-01T14:31:35.539Z,2024-12-01T14:31:38Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395449255,212,28.2,5395449257,213,5.49,5395449251,141,24.7,5395449245,56,Center,5395449247,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097611,739,1,2,71,47,f1h34qp5zbfl489q8vnkhiq9s,1,58.8,25.1,2024-12-01T14:31:38.298Z,2024-12-01T14:31:43Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395449845,140,66.6,5395449847,141,36.5,5395449843,56,Center,5395449851,213,0.76,5395449849,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097641,740,1,2,71,52,f1h34qp5zbfl489q8vnkhiq9s,0,66.1,26.0,2024-12-01T14:31:43.066Z,2024-12-01T14:31:44Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395449989,56,Right,5395449991,140,72.8,5395449993,141,19.7,5395449995,212,8.2,5395449997,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097691,581,8,2,71,55,7gkglopz9cjsysn2u6sbhuvc5,1,29.1,74.5,2024-12-01T14:31:46.167Z,2024-12-01T14:34:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395450215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097769,582,3,2,71,56,7gkglopz9cjsysn2u6sbhuvc5,0,26.6,72.8,2024-12-01T14:31:47.882Z,2024-12-01T15:11:52Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5395450535,56,Back,5395450537,285,,5395450675,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097759,741,7,2,71,56,f1h34qp5zbfl489q8vnkhiq9s,1,73.4,27.2,2024-12-01T14:31:47.883Z,2024-12-01T15:11:51Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395450493,286,,5395450617,233,582,5395450491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097777,742,50,2,71,57,f1h34qp5zbfl489q8vnkhiq9s,1,75.9,28.5,2024-12-01T14:31:48.436Z,2024-12-01T15:11:53Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395680405,233,596,5395450569,56,Center,5395680305,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754100639,596,7,2,71,57,7gkglopz9cjsysn2u6sbhuvc5,1,24.1,71.5,2024-12-01T14:31:48.437Z,2024-12-01T15:11:52Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5395465949,285,,5395465945,56,Back,5395680379,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754103243,621,1,2,71,58,7gkglopz9cjsysn2u6sbhuvc5,1,29.5,75.1,2024-12-01T14:31:49.626Z,2024-12-01T15:10:16Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395480483,56,Back,5395480487,141,83.5,5395480485,140,24.4,5395480489,212,7.8,5395480491,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097845,583,1,2,71,59,7gkglopz9cjsysn2u6sbhuvc5,0,22.7,80.9,2024-12-01T14:31:50.247Z,2024-12-01T15:10:20Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395450933,140,27.9,5395450935,141,79.1,5395450937,212,5.6,5395450931,56,Back,5395450941,1,,5395450939,213,6.06,5395450929,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097827,743,61,2,72,0,f1h34qp5zbfl489q8vnkhiq9s,1,81.8,35.9,2024-12-01T14:31:51.459Z,2024-12-01T14:31:51Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395450831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097881,584,5,2,72,1,7gkglopz9cjsysn2u6sbhuvc5,1,25.6,100.8,2024-12-01T14:31:52.603Z,2024-12-01T15:14:53Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395451123,56,Back,5395451125,347,,5395451177,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097851,744,5,2,72,1,f1h34qp5zbfl489q8vnkhiq9s,0,74.4,-0.8,2024-12-01T14:31:52.603Z,2024-12-01T14:36:40Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395450953,347,,5395450951,56,Right,5395451239,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098213,585,1,2,72,21,7gkglopz9cjsysn2u6sbhuvc5,0,37.5,100.0,2024-12-01T14:32:12.136Z,2024-12-01T14:32:13Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395452885,107,,5395452887,56,Back,5395452893,212,10.9,5395452895,213,5.44,5395452889,140,44.4,5395452891,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098263,745,1,2,72,23,f1h34qp5zbfl489q8vnkhiq9s,1,60.4,17.0,2024-12-01T14:32:14.171Z,2024-12-01T14:32:15Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395453141,141,29.2,5395453143,212,12.3,5395453139,140,51.7,5395453145,213,2.40,5395453137,56,Center,5395453135,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098295,746,1,2,72,24,f1h34qp5zbfl489q8vnkhiq9s,0,51.8,28.4,2024-12-01T14:32:15.780Z,2024-12-01T14:32:18Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395453355,140,86.9,5395453357,141,37.0,5395453359,212,37.3,5395453363,1,,5395453353,56,Center,5395453361,213,0.16,5395453351,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098351,586,1,2,72,27,7gkglopz9cjsysn2u6sbhuvc5,1,26.1,69.7,2024-12-01T14:32:18.406Z,2024-12-01T14:32:22Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5395453661,56,Back,5395453669,213,1.19,5395453659,3,,5395453663,140,30.3,5395453667,212,11.9,5395453665,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098355,587,1,2,72,28,7gkglopz9cjsysn2u6sbhuvc5,0,22.2,85.3,2024-12-01T14:32:19.079Z,2024-12-01T15:09:26Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395453687,141,100.0,5395453685,140,36.9,5395453683,56,Back,5395453689,212,18.9,5395453691,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098357,588,5,2,72,30,7gkglopz9cjsysn2u6sbhuvc5,0,34.4,101.2,2024-12-01T14:32:21.339Z,2024-12-01T15:14:54Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395453765,233,747,5395453695,347,,5395453693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098373,747,5,2,72,30,f1h34qp5zbfl489q8vnkhiq9s,1,65.6,-1.2,2024-12-01T14:32:21.339Z,2024-12-01T15:14:54Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395453747,347,,5395453745,56,Right,5395453757,233,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098425,748,1,2,72,33,f1h34qp5zbfl489q8vnkhiq9s,1,69.8,0.0,2024-12-01T14:32:24.254Z,2024-12-01T14:32:27Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395454039,140,58.3,5395454035,107,,5395454037,56,Right,5395454045,213,2.39,5395454041,141,15.7,5395454043,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098493,749,1,2,72,36,f1h34qp5zbfl489q8vnkhiq9s,1,49.4,18.4,2024-12-01T14:32:27.643Z,2024-12-01T14:32:30Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395454439,213,2.03,5395454431,56,Back,5395454433,140,42.7,5395454435,141,39.1,5395454437,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098537,750,1,2,72,39,f1h34qp5zbfl489q8vnkhiq9s,1,44.4,39.5,2024-12-01T14:32:30.571Z,2024-12-01T14:32:33Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395454671,140,48.7,5395454673,141,18.2,5395454677,213,5.01,5395454675,212,15.2,5395454669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098577,751,1,2,72,42,f1h34qp5zbfl489q8vnkhiq9s,1,49.4,20.2,2024-12-01T14:32:33.203Z,2024-12-01T14:32:35Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395454873,56,Right,5395454881,213,5.90,5395454875,140,67.3,5395454877,141,9.1,5395454879,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098643,752,1,2,72,44,f1h34qp5zbfl489q8vnkhiq9s,1,67.3,9.1,2024-12-01T14:32:35.467Z,2024-12-01T14:32:39Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395455251,140,79.2,5395455249,56,Right,5395455253,141,11.9,5395455257,213,0.15,5395455255,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754108197,650,83,2,72,47,7gkglopz9cjsysn2u6sbhuvc5,0,25.0,90.8,2024-12-01T14:32:38.101Z,2024-12-01T15:09:21Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395508149,399,6m4anciafmzc24s44xszymbc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098655,753,1,2,72,48,f1h34qp5zbfl489q8vnkhiq9s,0,79.1,13.1,2024-12-01T14:32:39.299Z,2024-12-01T14:32:44Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5395455295,141,15.4,5395455297,212,6.0,5395455299,213,2.88,5395455293,140,73.6,5395455819,233,590,5395455817,236,,5395455291,56,Right,5395455823,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
