id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2812098613,877,6,2,85,54,dbl7ir1qugqz8nvp1vzn8im50,1,91.6,15.1,2025-05-09T18:14:15.754Z,2025-05-09T18:38:15Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5712606797,233,700,5712606745,75,,5712606743,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099035,878,1,2,86,15,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,0.5,2025-05-09T18:14:35.898Z,2025-05-09T18:14:40Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712608833,155,,5712608837,224,,5712608859,213,1.81,5712608829,6,,5712608861,1,,5712608851,141,49.7,5712608847,140,91.6,5712608855,212,34.5,5712608827,2,5712608843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2812099043,879,43,2,86,18,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-09T18:14:39.217Z,2025-05-09T18:14:44Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5712608891,286,0,5712609427,144,44,5712608889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099105,701,4,2,86,19,a9vw7ikerpr4cuweeeka5aneg,1,6.6,50.8,2025-05-09T18:14:40.753Z,2025-05-09T18:14:47Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5712609299,152,,5712609291,13,,5712609307,285,,5712609405,233,880,5712609303,265,,5712609295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099077,880,4,2,86,19,dbl7ir1qugqz8nvp1vzn8im50,0,93.4,49.2,2025-05-09T18:14:40.754Z,2025-05-09T18:14:47Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5712609125,265,,5712609119,13,,5712609121,56,Center,5712609467,233,701,5712609123,152,,5712609127,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099655,702,1,2,86,45,a9vw7ikerpr4cuweeeka5aneg,0,8.7,47.8,2025-05-09T18:15:06.453Z,2025-05-09T18:15:12Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5712612371,5,,5712612387,1,,5712612375,152,,5712612383,212,62.7,5712612381,141,35.8,5712612377,56,Center,5712612379,140,67.9,5712612373,157,,5712612385,213,,,,,,,,,,,,,,,,,,,6.15,,,,,,,,,
2812099625,881,44,2,86,49,dbl7ir1qugqz8nvp1vzn8im50,1,37.5,65.1,2025-05-09T18:15:10.769Z,2025-05-09T18:46:17Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712612193,56,Back,5712612195,285,,5712612685,233,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099707,704,44,2,86,50,a9vw7ikerpr4cuweeeka5aneg,0,62.5,34.9,2025-05-09T18:15:10.770Z,2025-05-09T18:46:17Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,,5712612737,233,881,5712612633,286,,5712612631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099663,882,1,2,86,50,dbl7ir1qugqz8nvp1vzn8im50,1,35.0,69.6,2025-05-09T18:15:11.042Z,2025-05-09T18:15:13Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712612429,212,11.1,5712612425,140,43.7,5712612423,56,Back,5712612427,141,60.2,5712612421,3,,5712612431,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099679,883,44,2,86,51,dbl7ir1qugqz8nvp1vzn8im50,1,37.2,62.7,2025-05-09T18:15:12.646Z,2025-05-09T18:46:18Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5712612501,285,,5712613783,233,703,5712612499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099687,703,44,2,86,51,a9vw7ikerpr4cuweeeka5aneg,0,62.8,37.3,2025-05-09T18:15:12.647Z,2025-05-09T18:46:18Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5712612531,56,Center,5712612537,286,,5712613809,233,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099697,884,1,2,86,52,dbl7ir1qugqz8nvp1vzn8im50,0,43.7,60.2,2025-05-09T18:15:13.217Z,2025-05-09T18:15:14Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5712612579,3,,5712612585,140,44.4,5712612589,212,0.8,5712612583,56,Back,5712612591,213,0.27,5712612587,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099725,705,61,2,86,53,a9vw7ikerpr4cuweeeka5aneg,1,60.9,37.6,2025-05-09T18:15:14.720Z,2025-05-09T18:15:15Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,,5712612705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099789,706,1,2,86,55,a9vw7ikerpr4cuweeeka5aneg,0,57.9,35.8,2025-05-09T18:15:15.847Z,2025-05-09T18:15:17Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5712613043,212,25.1,5712613047,1,,5712613035,157,,5712613045,213,1.17,5712613037,56,Center,5712613041,141,69.7,5712613039,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099847,885,1,2,86,56,dbl7ir1qugqz8nvp1vzn8im50,0,36.2,30.6,2025-05-09T18:15:16.865Z,2025-05-09T18:15:20Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712613355,140,56.2,5712613349,3,,5712613361,212,21.1,5712613359,141,33.4,5712613353,56,Center,5712613363,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099875,707,1,2,86,59,a9vw7ikerpr4cuweeeka5aneg,0,25.3,76.4,2025-05-09T18:15:20.764Z,2025-05-09T18:17:03Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712613541,212,35.7,5712613519,3,,5712613525,140,59.3,5712613533,141,74.8,5712613521,56,Center,5712613545,213,6.25,5712613547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812099951,887,1,2,87,0,dbl7ir1qugqz8nvp1vzn8im50,1,44.1,25.2,2025-05-09T18:15:21.553Z,2025-05-09T18:15:25Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712613881,140,32.7,5712613885,212,14.1,5712613879,56,Back,5712613887,213,2.59,5712613883,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812100041,888,1,2,87,4,dbl7ir1qugqz8nvp1vzn8im50,1,32.6,35.7,2025-05-09T18:15:24.786Z,2025-05-09T18:15:29Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712614345,140,35.0,5712614353,212,16.4,5712614341,56,Back,5712614349,141,59.6,5712614355,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812100177,889,1,2,87,8,dbl7ir1qugqz8nvp1vzn8im50,1,46.2,52.1,2025-05-09T18:15:29.642Z,2025-05-09T18:15:37Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712615079,56,Right,5712615085,212,27.2,5712615081,140,58.7,5712615083,141,17.0,5712615087,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812100267,890,4,2,87,20,dbl7ir1qugqz8nvp1vzn8im50,1,77.2,15.0,2025-05-09T18:15:41.027Z,2025-05-09T18:38:05Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712616019,233,708,5712615613,13,,5712615619,265,,5712615615,56,Right,5712615621,286,,5712615617,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812100335,708,4,2,87,20,a9vw7ikerpr4cuweeeka5aneg,0,22.8,85.0,2025-05-09T18:15:41.028Z,2025-05-09T18:38:06Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712615985,13,,5712615993,285,,5712615987,56,Back,5712615991,265,,5712615989,152,,5712616199,233,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812100757,709,18,2,88,7,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-09T18:16:28.437Z,2025-05-09T18:16:31Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5712618333,55,710,5712618155,59,22,5712618153,44,Midfielder,5712618151,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812100773,710,19,2,88,7,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-09T18:16:28.438Z,2025-05-09T19:44:47Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,,5712618253,55,709,5712618245,59,27,5712618241,145,7,5712618233,42,,5712618249,293,2,5712618251,44,Midfielder,5712618247,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812101699,892,1,2,88,20,dbl7ir1qugqz8nvp1vzn8im50,1,76.2,9.1,2025-05-09T18:16:41.459Z,2025-05-09T22:49:12Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5713626007,218,,5712623221,2,,5712623239,1,,5712623231,140,89.8,5712623229,56,Center,5712623237,213,1.13,5712623225,155,,5712623233,141,53.7,5712623227,152,5712623223,5,,5712623235,212,33.5,,,,,,,,,,,,,,,,,,,,,,
2812101763,893,1,2,88,21,dbl7ir1qugqz8nvp1vzn8im50,1,89.8,54.2,2025-05-09T18:16:42.323Z,2025-05-09T18:17:53Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,1.0,5712628713,154,,5712623527,213,5.19,5712623523,212,7.1,5712623515,3,,5712628715,24,,5712623521,141,44.9,5712623517,56,Center,5712628711,210,16,5712623519,140,,,,,,,,,,,,,,,,,,,92.9,,,,,,,,,
2812102411,894,16,2,88,22,dbl7ir1qugqz8nvp1vzn8im50,1,93.6,43.6,2025-05-09T18:16:43.539Z,2025-05-09T22:49:13Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5712628835,102,53.2,5713626023,217,,5712628117,328,,5712628107,24,,5712628121,374,2025-05-09 19:16:43.059,5712628841,231,49.5,5712628837,103,13.3,5712628829,154,,5712627185,56,5712628827,29,,5713626019,214,,5713626025,216,892,5712628825,76,,5712628109,15,5712627183,17,5712628831,55,Center,,,893,5712628839,230,99.0,5712628127,375,88:22.289
2812102041,711,1,2,88,57,a9vw7ikerpr4cuweeeka5aneg,1,49.9,50.4,2025-05-09T18:17:18.485Z,2025-05-09T18:32:24Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,,5712625151,141,51.5,5712625147,56,Back,5712625153,212,27.7,5712625155,213,3.11,5712706729,279,G,5712625149,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812102085,712,1,2,88,58,a9vw7ikerpr4cuweeeka5aneg,0,23.5,51.5,2025-05-09T18:17:19.494Z,2025-05-09T18:17:21Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712625399,1,,5712625393,141,40.0,5712625397,213,6.15,5712625389,56,Center,5712625395,212,60.4,5712625391,140,80.5,5712625387,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812102843,897,1,2,89,2,dbl7ir1qugqz8nvp1vzn8im50,0,40.9,19.7,2025-05-09T18:17:23.319Z,2025-05-09T18:23:18Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5712658299,212,53.3,5712658293,56,Center,5712658297,141,69.3,5712658301,213,0.69,5712658303,1,,5712658295,140,80.2,5712658291,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812102537,713,1,2,89,20,a9vw7ikerpr4cuweeeka5aneg,0,17.6,26.5,2025-05-09T18:17:41.440Z,2025-05-09T18:17:45Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712627843,212,44.0,5712627835,157,,5712627847,1,,5712627837,56,Back,5712627845,213,0.95,5712627839,140,41.8,5712627841,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812102845,898,4,2,89,26,dbl7ir1qugqz8nvp1vzn8im50,1,57.4,12.2,2025-05-09T18:17:47.360Z,2025-05-09T18:32:37Z,,,,,5712661149,152,,5712661147,56,Right,5712707809,233,714,5712661153,286,,5712706347,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812102573,714,4,2,89,26,a9vw7ikerpr4cuweeeka5aneg,0,42.6,87.8,2025-05-09T18:17:47.361Z,2025-05-09T18:32:37Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5712627977,56,Back,5712707825,233,898,5712629703,152,,5712629705,285,,5712629701,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812102619,715,43,2,89,27,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-09T18:17:48.647Z,2025-05-09T18:17:55Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5712628199,347,0,5712628873,144,5,5712628197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103127,903,1,2,89,50,dbl7ir1qugqz8nvp1vzn8im50,0,64.0,19.7,2025-05-09T18:18:11.548Z,2025-05-09T18:24:23Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712630789,140,88.5,5712664521,152,,5712630795,212,29.9,5712630791,141,42.2,5712664519,5,,5712630787,56,Center,5712630785,155,,5712630797,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103131,904,44,2,89,53,dbl7ir1qugqz8nvp1vzn8im50,1,89.5,43.8,2025-05-09T18:18:14.337Z,2025-05-09T18:46:18Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5712630815,286,,5712630813,56,Center,5712631025,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103143,716,44,2,89,53,a9vw7ikerpr4cuweeeka5aneg,0,10.5,56.2,2025-05-09T18:18:14.338Z,2025-05-09T18:46:19Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712631009,233,904,5712630863,56,Back,5712630865,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812134281,961,1,2,89,54,dbl7ir1qugqz8nvp1vzn8im50,1,84.7,51.2,2025-05-09T18:18:14.770Z,2025-05-09T18:45:03Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5712801423,212,6.4,5712801415,3,,5712801425,213,3.76,5712801419,140,79.7,5712801421,141,45.7,5712801417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103155,717,43,2,89,54,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-09T18:18:15.358Z,2025-05-09T18:27:28Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712681313,144,12,5712630921,141,50.0,5712630917,56,Back,5712630959,15,0,5712630919,140,24.1,5712630925,213,6.14,5712630923,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103173,905,44,2,89,55,dbl7ir1qugqz8nvp1vzn8im50,1,75.1,44.1,2025-05-09T18:18:16.491Z,2025-05-09T18:46:19Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5712631001,56,Center,5712631003,286,,5712631377,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103237,718,44,2,89,55,a9vw7ikerpr4cuweeeka5aneg,0,24.9,55.9,2025-05-09T18:18:16.492Z,2025-05-09T18:46:20Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,,5712631425,233,905,5712631297,56,Back,5712631301,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103185,906,1,2,89,55,dbl7ir1qugqz8nvp1vzn8im50,0,70.4,34.5,2025-05-09T18:18:16.740Z,2025-05-09T18:18:17Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5712631067,212,22.0,5712631059,3,,5712631069,213,0.47,5712631063,140,89.1,5712631061,56,Center,5712631065,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103381,719,12,2,89,57,a9vw7ikerpr4cuweeeka5aneg,1,10.6,47.5,2025-05-09T18:18:18.583Z,2025-05-09T18:28:25Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5712631957,140,66.4,5712631961,212,64.7,5712631959,141,87.7,5712631955,56,Left,5712631963,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812110127,777,70,2,89,59,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-09T18:18:19.770Z,2025-05-09T18:25:05Z,,,,,5712668201,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103525,907,1,2,90,6,dbl7ir1qugqz8nvp1vzn8im50,0,41.2,18.0,2025-05-09T18:18:26.941Z,2025-05-09T18:18:30Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712632637,56,Center,5712632645,213,0.56,5712632641,141,54.5,5712632639,140,78.5,5712632643,212,46.4,5712632635,157,,5712632647,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103583,720,12,2,90,11,a9vw7ikerpr4cuweeeka5aneg,1,18.0,62.0,2025-05-09T18:18:32.183Z,2025-05-09T18:29:10Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5712690029,15,,5712632987,141,41.6,5712632991,213,4.52,5712632985,140,15.4,5712632989,212,14.1,5712632983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103611,908,1,2,90,13,dbl7ir1qugqz8nvp1vzn8im50,0,77.4,67.5,2025-05-09T18:18:33.836Z,2025-05-09T18:18:34Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5712633133,213,3.37,5712633129,141,66.6,5712633125,56,Center,5712633131,212,2.7,5712633127,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103803,722,1,2,90,18,a9vw7ikerpr4cuweeeka5aneg,1,59.1,25.8,2025-05-09T18:18:39.047Z,2025-05-09T18:18:43Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5712634205,56,Right,5712634209,141,17.0,5712634213,213,6.07,5712634207,140,85.0,5712634211,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103881,723,1,2,90,22,a9vw7ikerpr4cuweeeka5aneg,1,93.3,28.0,2025-05-09T18:18:43.111Z,2025-05-09T18:18:55Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,1.0,,5712635301,210,15,5712634597,140,90.9,5712634601,212,24.2,5712634599,141,63.4,5712634591,56,Center,5712634603,213,1.68,5712635303,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103901,724,15,2,90,26,a9vw7ikerpr4cuweeeka5aneg,1,91.7,55.4,2025-05-09T18:18:47.175Z,2025-05-09T19:06:14Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5712635373,102,53.3,5712635359,29,,5712635377,146,98.5,5712634815,20,,5712634691,17,,5712635375,103,7.6,5712635387,233,909,5712635363,154,,5712635353,76,5712635379,147,50.5,5712634693,56,Center,5712635367,55,723,5712947953,328,,5712940071,23,,,,,,,,,,,,,,
2812103875,909,10,2,90,26,dbl7ir1qugqz8nvp1vzn8im50,1,2.1,48.1,2025-05-09T18:18:47.275Z,2025-05-09T18:19:51Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5712634557,178,,5712634561,56,Back,5712635411,233,724,5712634555,173,,5712634559,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812104033,725,6,2,90,35,a9vw7ikerpr4cuweeeka5aneg,1,93.8,56.5,2025-05-09T18:18:56.061Z,2025-05-09T18:38:16Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5712635509,73,,5712635507,56,Center,5712641139,233,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812103897,910,6,2,90,35,dbl7ir1qugqz8nvp1vzn8im50,0,6.2,43.5,2025-05-09T18:18:56.061Z,2025-05-09T18:38:16Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5712641165,233,725,5712634735,73,,5712634733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812104529,726,17,2,91,3,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-09T18:19:24.752Z,2025-05-09T18:56:42Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5712638265,31,,5712885605,37,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812104787,727,1,2,91,15,a9vw7ikerpr4cuweeeka5aneg,1,99.5,99.5,2025-05-09T18:19:35.912Z,2025-05-09T18:26:49Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5712639521,141,92.1,5712639517,56,Left,5712639519,140,90.6,5712639525,213,3.64,5712639523,212,10.6,5712639515,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812104835,728,1,2,91,18,a9vw7ikerpr4cuweeeka5aneg,1,90.6,92.1,2025-05-09T18:19:38.848Z,2025-05-09T18:19:40Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5712639755,56,Left,5712639761,212,7.9,5712639759,141,88.6,5712639763,213,3.45,5712639757,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812106413,739,1,2,91,18,a9vw7ikerpr4cuweeeka5aneg,1,82.8,91.4,2025-05-09T18:19:39.425Z,2025-05-09T18:21:28Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5712648507,56,Left,5712648511,141,91.7,5712648509,140,76.7,5712648513,212,6.4,5712648515,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812104863,729,1,2,91,19,a9vw7ikerpr4cuweeeka5aneg,1,75.6,86.8,2025-05-09T18:19:40.455Z,2025-05-09T18:19:42Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712639885,56,Left,5712639893,213,0.15,5712639891,212,13.0,5712639887,140,87.8,5712639889,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812104887,730,1,2,91,21,a9vw7ikerpr4cuweeeka5aneg,0,87.8,89.7,2025-05-09T18:19:42.664Z,2025-05-09T18:19:43Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5712640041,56,Left,5712640047,212,5.0,5712640043,140,92.3,5712640049,213,0.32,5712640045,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812104947,911,12,2,91,23,dbl7ir1qugqz8nvp1vzn8im50,1,20.7,14.6,2025-05-09T18:19:44.036Z,2025-05-09T18:19:47Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5712640347,140,44.8,5712640351,212,26.7,5712640353,213,0.33,5712640349,141,27.3,5712640345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812104965,912,61,2,91,26,dbl7ir1qugqz8nvp1vzn8im50,0,44.8,27.4,2025-05-09T18:19:47.253Z,2025-05-09T18:19:47Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5712640421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812105083,731,1,2,91,27,a9vw7ikerpr4cuweeeka5aneg,1,61.3,59.7,2025-05-09T18:19:48.704Z,2025-05-09T18:19:54Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,,5712641063,56,Back,5712641069,212,37.2,5712641073,213,2.92,5712641067,141,71.7,5712641065,140,26.7,5712641075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812105103,732,1,2,91,33,a9vw7ikerpr4cuweeeka5aneg,0,25.9,79.4,2025-05-09T18:19:54.431Z,2025-05-09T18:19:56Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712641221,56,Left,5712641225,141,85.9,5712641219,155,,5712641231,1,,5712641227,212,38.1,5712641223,140,61.9,5712641229,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812105127,913,8,2,91,37,dbl7ir1qugqz8nvp1vzn8im50,1,36.5,9.5,2025-05-09T18:19:58.422Z,2025-05-09T18:24:27Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5712641353,56,Back,5712641403,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812105173,733,5,2,91,38,a9vw7ikerpr4cuweeeka5aneg,1,53.4,101.8,2025-05-09T18:19:58.839Z,2025-05-09T18:45:50Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712641643,233,914,5712641583,56,Left,5712641585,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812105149,914,5,2,91,38,dbl7ir1qugqz8nvp1vzn8im50,0,46.6,-1.8,2025-05-09T18:19:58.839Z,2025-05-09T18:45:50Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5712641475,56,Back,5712641479,347,,5712641669,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812105283,734,1,2,91,46,a9vw7ikerpr4cuweeeka5aneg,0,52.0,100.0,2025-05-09T18:20:07.488Z,2025-05-09T18:20:11Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712642125,141,90.3,5712642119,107,,5712642121,56,Left,5712642129,213,6.06,5712642123,140,84.8,5712642127,212,35.3,5712642131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
