id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2707255313,714,8,2,71,53,bd4qakf7j0wwie8wke9km7uj8,1,38.1,24.4,2024-08-10T13:28:16.067Z,2024-08-10T14:12:29Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5139187151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255319,620,1,2,71,55,b2vft81kyjurzbmekvgrqwr64,1,58.3,64.3,2024-08-10T13:28:17.494Z,2024-08-10T13:28:18Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5139187191,213,3.19,5139187189,212,16.2,5139187185,140,42.9,5139187183,56,Back,5139187187,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255331,621,1,2,71,56,b2vft81kyjurzbmekvgrqwr64,1,42.9,63.1,2024-08-10T13:28:18.782Z,2024-08-10T13:28:20Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5139187243,213,1.32,5139187235,56,Back,5139187239,141,93.2,5139187237,140,47.8,5139187241,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255355,622,1,2,71,58,b2vft81kyjurzbmekvgrqwr64,1,47.8,93.2,2024-08-10T13:28:20.334Z,2024-08-10T13:28:24Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5139187411,212,15.9,5139187405,141,71.1,5139187397,56,Back,5139187401,140,42.8,5139187413,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255369,623,1,2,72,2,b2vft81kyjurzbmekvgrqwr64,0,44.3,72.0,2024-08-10T13:28:24.742Z,2024-08-10T13:28:26Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5139187491,212,18.2,5139187489,141,48.8,5139187485,56,Center,5139187493,213,5.23,5139187487,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255375,715,8,2,72,4,bd4qakf7j0wwie8wke9km7uj8,1,46.5,57.2,2024-08-10T13:28:26.891Z,2024-08-10T13:28:27Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5139187521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255401,716,4,2,72,7,bd4qakf7j0wwie8wke9km7uj8,1,63.2,56.2,2024-08-10T13:28:29.546Z,2024-08-10T14:22:38Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5139352925,295,,5139188051,233,624,5139187687,56,Center,5139187693,286,,5139187689,152,,5139187685,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255425,624,4,2,72,7,b2vft81kyjurzbmekvgrqwr64,0,36.8,43.8,2024-08-10T13:28:29.547Z,2024-08-10T13:29:19Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5139187895,295,,5139187899,152,,5139187897,56,Back,5139187901,285,,5139187893,13,,5139188069,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255541,717,1,2,72,13,bd4qakf7j0wwie8wke9km7uj8,1,52.2,54.3,2024-08-10T13:28:35.906Z,2024-08-10T13:28:46Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5139188447,5,,5139188459,213,1.23,5139188455,141,73.3,5139188457,212,13.7,5139188449,152,,5139188451,56,Center,5139188453,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255589,718,1,2,72,24,bd4qakf7j0wwie8wke9km7uj8,1,58.0,74.4,2024-08-10T13:28:46.459Z,2024-08-10T13:28:52Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5139188697,140,75.6,5139188701,212,22.9,5139188695,56,Left,5139188699,141,94.4,5139188703,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255597,719,61,2,72,29,bd4qakf7j0wwie8wke9km7uj8,1,57.2,75.3,2024-08-10T13:28:52.019Z,2024-08-10T13:28:52Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5139188741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255637,720,1,2,72,31,bd4qakf7j0wwie8wke9km7uj8,1,45.1,76.1,2024-08-10T13:28:53.274Z,2024-08-10T13:28:55Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5139188909,213,0.79,5139188905,141,96.6,5139188903,140,58.3,5139188901,56,Left,5139188907,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255661,721,1,2,72,33,bd4qakf7j0wwie8wke9km7uj8,1,55.5,97.2,2024-08-10T13:28:55.818Z,2024-08-10T13:28:59Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5139189053,141,78.8,5139189055,212,18.6,5139189057,213,3.88,5139189051,140,42.4,5139189049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255691,722,1,2,72,36,bd4qakf7j0wwie8wke9km7uj8,1,39.7,77.5,2024-08-10T13:28:58.850Z,2024-08-10T13:29:02Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5139189213,140,34.9,5139189209,56,Back,5139189231,1,,5139189221,212,37.6,5139189225,213,4.58,5139189217,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255725,723,1,2,72,40,bd4qakf7j0wwie8wke9km7uj8,1,34.9,22.7,2024-08-10T13:29:02.634Z,2024-08-10T13:29:06Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5139189457,141,54.2,5139189451,56,Back,5139189461,212,27.7,5139189467,213,2.26,5139189453,140,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255815,724,1,2,72,43,bd4qakf7j0wwie8wke9km7uj8,1,17.9,54.2,2024-08-10T13:29:06.042Z,2024-08-10T13:29:13Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5139189881,56,Back,5139189887,212,24.0,5139189889,213,1.05,5139189885,141,84.8,5139189883,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255869,725,1,2,72,51,bd4qakf7j0wwie8wke9km7uj8,1,51.3,91.8,2024-08-10T13:29:13.481Z,2024-08-10T13:29:18Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5139190155,212,9.6,5139190153,141,96.2,5139190151,140,60.0,5139190157,213,0.32,5139190149,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255889,726,1,2,72,56,bd4qakf7j0wwie8wke9km7uj8,1,53.3,92.1,2024-08-10T13:29:18.515Z,2024-08-10T13:29:22Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5139190273,56,Back,5139190281,213,4.09,5139190277,141,58.5,5139190279,212,28.1,5139190275,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255915,727,1,2,72,59,bd4qakf7j0wwie8wke9km7uj8,1,36.5,61.1,2024-08-10T13:29:21.825Z,2024-08-10T13:29:24Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5139190441,141,17.6,5139190437,56,Back,5139190445,213,5.00,5139190439,140,44.7,5139190443,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255937,728,1,2,73,1,bd4qakf7j0wwie8wke9km7uj8,1,44.6,17.6,2024-08-10T13:29:24.114Z,2024-08-10T13:29:27Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5139190601,213,5.62,5139190593,56,Right,5139190595,140,54.2,5139190599,212,12.8,5139190597,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707255949,729,1,2,73,4,bd4qakf7j0wwie8wke9km7uj8,1,54.2,6.1,2024-08-10T13:29:26.977Z,2024-08-10T14:12:08Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139190661,213,2.77,5139190657,141,12.2,5139190655,140,44.1,5139190653,56,Back,5139190659,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256069,730,1,2,73,7,bd4qakf7j0wwie8wke9km7uj8,1,44.3,12.2,2024-08-10T13:29:29.315Z,2024-08-10T13:29:41Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5139191343,141,76.0,5139191335,155,,5139191349,1,,5139191345,212,43.7,5139191339,56,Back,5139191337,196,,5139191341,140,39.0,5139191347,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256101,731,1,2,73,19,bd4qakf7j0wwie8wke9km7uj8,1,75.0,95.4,2024-08-10T13:29:41.394Z,2024-08-10T13:29:47Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5139191517,141,90.0,5139191519,212,22.5,5139191521,213,6.12,5139191515,140,96.1,5139191513,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256111,732,1,2,73,24,bd4qakf7j0wwie8wke9km7uj8,0,98.5,77.2,2024-08-10T13:29:46.930Z,2024-08-10T13:29:59Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5139191575,212,10.8,5139192097,195,,5139191571,140,97.3,5139191577,213,4.59,5139191569,56,Center,5139191573,141,61.5,5139191567,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256103,626,12,2,73,25,b2vft81kyjurzbmekvgrqwr64,1,9.5,28.3,2024-08-10T13:29:47.695Z,2024-08-10T14:52:23Z,lu9bber07etravimh00k745x,J. Bøge,,,5139191565,15,,5139191529,141,17.6,5139191525,56,Back,5139191531,212,9.7,5139191527,140,15.6,5139191533,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256123,733,1,2,73,26,bd4qakf7j0wwie8wke9km7uj8,1,94.4,75.6,2024-08-10T13:29:48.489Z,2024-08-10T13:29:56Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,1.0,5139191643,212,6.8,5139191645,213,2.32,5139191635,140,90.0,5139191637,141,82.9,5139191885,210,15,5139191631,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256173,627,45,2,73,28,b2vft81kyjurzbmekvgrqwr64,0,14.5,26.0,2024-08-10T13:29:50.442Z,2024-08-10T14:19:32Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5139191891,56,Back,5139197495,233,734,5139191893,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256135,734,3,2,73,28,bd4qakf7j0wwie8wke9km7uj8,1,85.5,74.0,2024-08-10T13:29:50.442Z,2024-08-10T14:19:32Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5139197491,233,627,5139191709,56,Center,5139191711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256137,735,15,2,73,28,bd4qakf7j0wwie8wke9km7uj8,1,82.2,74.7,2024-08-10T13:29:50.969Z,2024-08-10T13:57:32Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5139191909,29,,5139246461,233,628,5139191907,79,,5139191713,22,,5139191925,102,49.9,5139191929,103,23.4,5139191933,215,,5139191915,55,733,5139191759,20,,5139191937,147,5139191715,18,,5139191935,146,98.8,5139191717,56,Center,,,51.4,,,,,,,,,,
2707256193,628,10,2,73,28,b2vft81kyjurzbmekvgrqwr64,1,3.2,48.8,2024-08-10T13:29:51.069Z,2024-08-10T13:57:32Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5139192041,178,,5139192047,56,Back,5139246465,233,735,5139192045,182,,5139192035,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256349,630,1,2,73,38,b2vft81kyjurzbmekvgrqwr64,0,5.9,51.0,2024-08-10T13:30:00.607Z,2024-08-10T13:30:25Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5139192933,56,Center,5139192943,1,,5139192937,141,36.9,5139192931,199,,5139192941,213,6.14,5139192935,140,70.3,5139192939,212,68.3,5139193085,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256347,737,1,2,73,58,bd4qakf7j0wwie8wke9km7uj8,1,28.6,57.3,2024-08-10T13:30:21.089Z,2024-08-10T13:30:22Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5139192919,56,Back,5139192921,140,31.4,5139192927,213,1.39,5139192925,212,16.3,5139192923,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256355,738,1,2,73,59,bd4qakf7j0wwie8wke9km7uj8,1,31.4,80.9,2024-08-10T13:30:22.136Z,2024-08-10T13:30:23Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5139192967,56,Back,5139192969,140,22.9,5139192973,212,13.6,5139192971,141,65.8,5139192975,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256375,739,1,2,74,1,bd4qakf7j0wwie8wke9km7uj8,1,22.9,65.8,2024-08-10T13:30:23.184Z,2024-08-10T13:30:26Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5139193111,212,18.2,5139193109,141,54.0,5139193105,56,Back,5139193113,213,3.60,5139193107,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256407,740,1,2,74,3,bd4qakf7j0wwie8wke9km7uj8,1,7.3,54.0,2024-08-10T13:30:26.168Z,2024-08-10T13:30:30Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5139193293,56,Back,5139193297,141,27.0,5139193299,212,23.1,5139193295,140,20.7,5139193301,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256417,741,1,2,74,8,bd4qakf7j0wwie8wke9km7uj8,1,22.0,25.2,2024-08-10T13:30:30.297Z,2024-08-10T13:30:31Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5139193351,213,5.31,5139193349,212,12.7,5139193343,56,Back,5139193345,140,28.8,5139193347,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256435,742,1,2,74,9,bd4qakf7j0wwie8wke9km7uj8,1,28.8,9.7,2024-08-10T13:30:31.776Z,2024-08-10T13:30:35Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5139193465,140,27.9,5139193463,56,Back,5139193469,212,17.8,5139193467,141,35.8,5139193471,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256483,743,1,2,74,13,bd4qakf7j0wwie8wke9km7uj8,1,27.4,38.3,2024-08-10T13:30:35.288Z,2024-08-10T13:30:40Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5139193747,141,78.4,5139193743,56,Back,5139193745,140,32.4,5139193749,212,27.8,5139193751,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256505,744,2,2,74,18,bd4qakf7j0wwie8wke9km7uj8,1,35.2,85.4,2024-08-10T13:30:40.577Z,2024-08-10T13:30:44Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5139193827,140,79.7,5139193857,1,,5139193859,56,Left,5139193829,141,87.5,5139193855,7,7pnxa8wzxx5qxevcckxdd62tx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257403,755,18,2,74,24,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T13:30:47.033Z,2024-08-10T13:33:48Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5139198665,42,,5139198669,59,14,5139198667,44,Midfielder,5139198699,55,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257407,756,19,2,74,24,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T13:30:47.034Z,2024-08-10T18:47:46Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5139198681,55,755,5139198677,59,12,5139198671,42,,5139200519,293,0,5139198679,44,Defender,5139198675,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256905,746,18,2,74,25,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T13:30:47.473Z,2024-08-10T13:34:06Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5139196007,55,747,5139195983,44,Forward,5139195985,59,15,5139195981,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256907,747,19,2,74,25,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T13:30:47.474Z,2024-08-10T18:47:43Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5139201127,293,0,5139195999,55,746,5139195995,59,8,5139195993,145,10,5139195989,42,,5139195997,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256913,632,1,2,75,22,b2vft81kyjurzbmekvgrqwr64,0,23.5,15.8,2024-08-10T13:31:44.840Z,2024-08-10T13:31:48Z,lu9bber07etravimh00k745x,J. Bøge,,,5139196053,213,0.11,5139196043,241,,5139196041,157,,5139196047,140,67.9,5139196055,1,,5139196039,5,,5139196045,56,Center,5139196051,212,46.9,5139196049,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,
2707256955,748,1,2,75,28,bd4qakf7j0wwie8wke9km7uj8,1,28.0,66.1,2024-08-10T13:31:50.519Z,2024-08-10T13:56:30Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5139196213,3,,5139196223,213,1.48,5139196219,141,91.1,5139196221,212,17.1,5139196215,56,Back,5139196217,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707256981,749,1,2,75,30,bd4qakf7j0wwie8wke9km7uj8,0,29.5,91.1,2024-08-10T13:31:53.168Z,2024-08-10T13:56:31Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5139196285,56,Center,5139196289,141,70.0,5139196287,140,62.5,5139196293,213,5.89,5139196283,157,,5139196291,212,37.5,5139196295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257003,633,1,2,75,31,b2vft81kyjurzbmekvgrqwr64,1,34.3,27.6,2024-08-10T13:31:53.926Z,2024-08-10T13:31:57Z,lu9bber07etravimh00k745x,J. Bøge,,,5139196427,140,42.1,5139196433,213,0.94,5139196429,141,44.2,5139196431,212,13.9,5139196423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257013,634,1,2,75,35,b2vft81kyjurzbmekvgrqwr64,1,47.0,46.1,2024-08-10T13:31:57.342Z,2024-08-10T13:32:00Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5139196515,212,31.9,5139196513,141,12.3,5139196509,56,Back,5139196511,140,25.9,5139196517,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257035,635,1,2,75,37,b2vft81kyjurzbmekvgrqwr64,1,25.6,12.2,2024-08-10T13:31:59.919Z,2024-08-10T13:32:04Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5139196611,140,24.9,5139196617,213,1.61,5139196609,56,Back,5139196615,212,18.3,5139196613,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257077,636,1,2,75,42,b2vft81kyjurzbmekvgrqwr64,1,26.6,40.0,2024-08-10T13:32:04.223Z,2024-08-10T13:32:08Z,lu9bber07etravimh00k745x,J. Bøge,,,5139196811,141,9.2,5139196815,213,5.00,5139196809,140,32.5,5139196813,212,21.8,5139196807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257083,637,1,2,75,45,b2vft81kyjurzbmekvgrqwr64,0,28.4,12.0,2024-08-10T13:32:08.160Z,2024-08-10T13:32:09Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5139196859,212,18.6,5139196853,56,Back,5139196855,140,43.7,5139196851,155,,5139196857,141,0.0,5139196861,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257085,638,5,2,75,46,b2vft81kyjurzbmekvgrqwr64,0,44.4,-1.8,2024-08-10T13:32:08.893Z,2024-08-10T13:36:40Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5139196931,233,750,5139196873,56,Back,5139196875,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257097,750,5,2,75,46,bd4qakf7j0wwie8wke9km7uj8,1,55.6,101.8,2024-08-10T13:32:08.893Z,2024-08-10T14:07:30Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5139196905,56,Left,5139196909,233,638,5139196907,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257117,751,1,2,75,49,bd4qakf7j0wwie8wke9km7uj8,1,53.7,100.0,2024-08-10T13:32:11.471Z,2024-08-10T13:32:16Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5139197043,56,Left,5139197049,212,16.5,5139197051,213,5.75,5139197045,140,67.2,5139197041,107,,5139197047,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257121,752,61,2,75,53,bd4qakf7j0wwie8wke9km7uj8,0,69.8,91.7,2024-08-10T13:32:15.959Z,2024-08-10T13:32:16Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5139197059,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257127,639,4,2,75,54,b2vft81kyjurzbmekvgrqwr64,1,26.4,7.4,2024-08-10T13:32:16.454Z,2024-08-10T13:32:23Z,,,,,5139197203,56,Back,5139197205,152,,5139197207,285,,5139197201,10,,5139197219,233,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257125,753,4,2,75,54,bd4qakf7j0wwie8wke9km7uj8,0,73.6,92.6,2024-08-10T13:32:16.455Z,2024-08-10T13:32:24Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5139197229,233,639,5139197073,56,Left,5139197077,286,,5139197071,10,,5139197075,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257201,640,1,2,76,9,b2vft81kyjurzbmekvgrqwr64,1,17.7,5.9,2024-08-10T13:32:31.566Z,2024-08-10T13:32:34Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5139197655,1,,5139197537,5,,5139197541,152,,5139197561,213,0.22,5139197549,140,55.1,5139197557,212,40.2,5139197545,56,Right,5139197553,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257227,641,1,2,76,12,b2vft81kyjurzbmekvgrqwr64,1,55.1,18.6,2024-08-10T13:32:34.366Z,2024-08-10T13:32:35Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5139197707,212,13.3,5139197701,56,Right,5139197703,140,66.1,5139197705,141,8.9,5139197709,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257253,642,1,2,76,13,b2vft81kyjurzbmekvgrqwr64,1,66.1,8.9,2024-08-10T13:32:35.766Z,2024-08-10T13:32:39Z,6xhxqcmi0g6h61y2pl9v89xjo,J. Sneftrup,,,5139197853,212,17.9,5139197847,56,Right,5139197855,213,0.07,5139197849,140,83.1,5139197851,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257273,643,1,2,76,16,b2vft81kyjurzbmekvgrqwr64,1,85.2,11.4,2024-08-10T13:32:38.879Z,2024-08-10T13:32:49Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,1.0,5139197953,213,1.46,5139197943,155,,5139198249,154,,5139197941,2,,5139197947,140,87.7,5139197945,56,Center,5139198247,210,15,5139197951,212,23.5,5139197949,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,
2707257277,644,15,2,76,18,b2vft81kyjurzbmekvgrqwr64,1,89.7,51.5,2024-08-10T13:32:40.399Z,2024-08-10T13:34:36Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5139198269,154,,5139197961,17,,5139198265,78,,5139198267,29,,5139197959,22,,5139198107,72,,5139198275,102,51.4,5139198279,146,97.3,5139197963,56,Center,5139198277,103,5139202219,233,754,5139198271,55,643,5139198281,147,48.4,,,3.8,,,,,,,,,,
2707257265,754,10,2,76,18,bd4qakf7j0wwie8wke9km7uj8,1,2.9,51.2,2024-08-10T13:32:40.499Z,2024-08-10T13:34:37Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5139197913,178,,5139197915,182,,5139202227,233,644,5139197911,173,,5139197917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257705,645,27,2,77,20,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-10T13:33:42.399Z,2024-08-10T13:33:44Z,,,,,5139200333,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257693,757,27,2,77,20,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T13:33:42.399Z,2024-08-10T13:33:44Z,,,,,5139200313,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257713,646,28,2,77,20,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-10T13:33:43.070Z,2024-08-10T13:33:45Z,,,,,5139200353,55,645,5139200411,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257699,758,28,2,77,20,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-10T13:33:43.070Z,2024-08-10T13:33:45Z,,,,,5139200381,233,646,5139200283,55,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707257751,760,1,2,77,26,bd4qakf7j0wwie8wke9km7uj8,1,12.5,57.8,2024-08-10T13:33:48.964Z,2024-08-10T13:33:50Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5139200555,141,31.8,5139200547,56,Back,5139200559,212,17.7,5139200565,213,4.70,5139200551,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
