id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value
2730109647,733,8,2,68,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.4,62.9,2024-10-04T18:26:55.070Z,2024-10-04T18:27:25Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5264639855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730109637,642,3,2,68,29,7gkglopz9cjsysn2u6sbhuvc5,0,75.8,39.7,2024-10-04T18:26:57.036Z,2024-10-04T18:27:03Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5264639807,56,Center,5264640005,233,734,5264639809,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730109661,734,7,2,68,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,24.2,60.3,2024-10-04T18:26:57.037Z,2024-10-04T18:27:02Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5264639927,56,Back,5264639967,233,642,5264639931,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730109707,643,4,2,68,33,7gkglopz9cjsysn2u6sbhuvc5,1,72.9,42.0,2024-10-04T18:27:00.461Z,2024-10-04T19:50:35Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5264640273,56,Center,5264640277,265,,5264640481,233,735,5264640279,286,,5264640271,13,,5264640275,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730109729,735,4,2,68,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.1,58.0,2024-10-04T18:27:00.462Z,2024-10-04T19:01:43Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5264640391,56,Back,5264640537,233,643,5264640399,285,,5264640397,265,,5264640389,13,,5264640393,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730110559,644,43,2,69,14,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-10-04T18:27:41.862Z,2024-10-04T18:28:00Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5264645137,26,0,5264645145,56,Center,5264645141,18,0,5264646945,144,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730110917,645,13,2,69,15,7gkglopz9cjsysn2u6sbhuvc5,1,73.2,54.8,2024-10-04T18:27:42.997Z,2024-10-04T20:18:25Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5264648727,230,99.1,5264647241,18,,5264648723,103,48.6,5264648729,231,50.2,5264648233,20,,5264648719,85,,5264647239,26,,5264647243,56,Center,5264648725,458,,5264648721,102,,,,,,,,,,,,,,46.6,,,,,,,,,,,,,
2730110951,646,5,2,69,17,7gkglopz9cjsysn2u6sbhuvc5,0,101.3,49.7,2024-10-04T18:27:44.340Z,2024-10-04T19:01:28Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5264647465,346,,5264647463,56,Center,5264651419,233,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730110735,736,5,2,69,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.3,50.3,2024-10-04T18:27:44.340Z,2024-10-04T19:01:28Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5264646073,56,Back,5264651351,233,646,5264646075,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111257,737,1,2,69,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.6,46.9,2024-10-04T18:28:15.318Z,2024-10-04T18:28:23Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5264649315,140,61.5,5264649311,124,,5264649327,74,,5264649319,212,62.2,5264649323,1,,5264649317,141,21.5,5264649321,213,6.00,5264649313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111245,647,44,2,69,53,7gkglopz9cjsysn2u6sbhuvc5,1,41.0,83.6,2024-10-04T18:28:20.620Z,2024-10-04T19:16:06Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264649229,56,Back,5264649515,233,738,5264649231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111263,738,44,2,69,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.0,16.4,2024-10-04T18:28:20.621Z,2024-10-04T19:16:06Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5264649353,56,Right,5264649567,233,647,5264649355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111251,648,61,2,69,54,7gkglopz9cjsysn2u6sbhuvc5,1,45.0,92.1,2024-10-04T18:28:21.517Z,2024-10-04T18:28:22Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264649281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111381,739,3,2,69,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.4,3.6,2024-10-04T18:28:25.027Z,2024-10-04T19:28:05Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264650041,286,,5264650039,56,Right,5264650113,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111369,649,7,2,69,57,7gkglopz9cjsysn2u6sbhuvc5,0,41.6,96.4,2024-10-04T18:28:25.028Z,2024-10-04T19:28:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264649963,285,,5264649961,56,Back,5264650067,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111389,740,61,2,70,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.8,4.4,2024-10-04T18:28:28.560Z,2024-10-04T18:28:28Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264650093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111483,650,5,2,70,1,7gkglopz9cjsysn2u6sbhuvc5,1,39.2,101.6,2024-10-04T18:28:28.644Z,2024-10-04T19:01:29Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264650551,56,Back,5264650639,233,741,5264650553,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111423,741,5,2,70,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.8,-1.6,2024-10-04T18:28:28.644Z,2024-10-04T19:01:29Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264650291,56,Right,5264650293,347,,5264650689,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111511,651,1,2,70,5,7gkglopz9cjsysn2u6sbhuvc5,1,46.7,100.0,2024-10-04T18:28:32.779Z,2024-10-04T18:28:34Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264650769,212,17.8,5264650761,107,,5264650765,140,59.5,5264650763,56,Left,5264650771,213,5.57,5264650767,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111553,652,4,2,70,9,7gkglopz9cjsysn2u6sbhuvc5,1,55.0,81.4,2024-10-04T18:28:36.444Z,2024-10-04T19:01:43Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5264651183,233,742,5264651073,13,,5264651077,152,,5264651079,265,,5264651081,286,,5264651075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111571,742,4,2,70,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,45.0,18.6,2024-10-04T18:28:36.445Z,2024-10-04T19:01:43Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5264651151,285,,5264651149,265,,5264651143,13,,5264651235,233,652,5264651145,56,Back,5264651147,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730111625,743,17,2,70,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-04T18:28:40.189Z,2024-10-04T18:28:41Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5264651523,13,243,5264651521,392,,5264651517,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112171,653,1,2,70,41,7gkglopz9cjsysn2u6sbhuvc5,1,55.6,93.8,2024-10-04T18:29:09.068Z,2024-10-04T19:29:49Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264654697,152,,5264654705,212,9.8,5264654701,140,47.7,5264654695,5,,5264654703,141,86.0,5264654699,56,Back,5264654707,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112187,654,1,2,70,44,7gkglopz9cjsysn2u6sbhuvc5,1,48.3,86.5,2024-10-04T18:29:11.245Z,2024-10-04T18:29:12Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264654797,141,94.4,5264654793,56,Left,5264654801,213,0.60,5264654795,140,55.7,5264654799,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112209,744,83,2,70,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.4,4.3,2024-10-04T18:29:12.621Z,2024-10-04T19:07:51Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264871149,399,8rn42gm9xm3yunk883yan9vdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112199,655,61,2,70,46,7gkglopz9cjsysn2u6sbhuvc5,0,55.5,95.0,2024-10-04T18:29:13.620Z,2024-10-04T19:07:46Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264654831,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112205,656,5,2,70,47,7gkglopz9cjsysn2u6sbhuvc5,0,55.2,101.6,2024-10-04T18:29:14.245Z,2024-10-04T19:07:47Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264654875,347,,5264655723,233,745,5264654873,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112335,745,5,2,70,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.8,-1.6,2024-10-04T18:29:14.245Z,2024-10-04T19:07:50Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264655597,347,,5264655695,233,656,5264655595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112345,746,43,2,70,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-04T18:29:20.608Z,2024-10-04T18:29:26Z,,,,,5264656131,144,79,5264655647,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112369,657,43,2,70,54,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-10-04T18:29:22.068Z,2024-10-04T18:29:30Z,,,,,5264656577,144,79,5264655771,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112611,747,1,2,71,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.3,0.0,2024-10-04T18:29:30.277Z,2024-10-04T18:29:36Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5264657181,212,22.2,5264657185,213,0.42,5264657179,141,12.3,5264657177,140,66.6,5264657187,1,,5264657173,56,Right,5264657169,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112617,748,1,2,71,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,10.5,2024-10-04T18:29:35.886Z,2024-10-04T19:29:53Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5264723281,213,0.38,5264723279,212,4.8,5264657225,56,Right,5264723275,140,72.9,5264723273,168,,5264723277,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112657,749,1,2,71,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,70.9,10.5,2024-10-04T18:29:36.413Z,2024-10-04T18:38:29Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5264657489,140,73.5,5264657485,3,,5264657493,212,2.9,5264657495,213,0.34,5264657491,141,11.9,5264657487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112637,658,1,2,71,10,7gkglopz9cjsysn2u6sbhuvc5,0,38.2,95.4,2024-10-04T18:29:37.684Z,2024-10-04T18:38:23Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264657341,212,12.2,5264657345,1,,5264657337,140,49.4,5264657335,56,Back,5264657343,213,6.01,5264657333,157,,5264657339,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112699,750,1,2,71,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.3,15.5,2024-10-04T18:29:39.006Z,2024-10-04T18:39:37Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264657769,140,56.2,5264657773,212,6.5,5264657775,213,0.89,5264657767,56,Center,5264657771,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112689,659,83,2,71,12,7gkglopz9cjsysn2u6sbhuvc5,0,49.1,80.2,2024-10-04T18:29:39.779Z,2024-10-04T18:39:38Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5264657865,399,2tcdx5rp7vujnlid4oqqxdogk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112707,751,1,2,71,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.2,23.0,2024-10-04T18:29:40.621Z,2024-10-04T18:29:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264657837,140,64.8,5264657835,56,Center,5264657841,212,9.0,5264657839,141,23.1,5264657843,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112765,752,1,2,71,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.8,23.1,2024-10-04T18:29:41.173Z,2024-10-04T18:29:45Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5264658195,140,45.6,5264658199,141,36.6,5264658205,213,2.71,5264658201,212,22.2,5264658193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112781,753,1,2,71,17,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.6,36.9,2024-10-04T18:29:45.030Z,2024-10-04T18:29:45Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264658261,140,62.8,5264658265,212,20.5,5264658257,155,,5264658267,213,0.37,5264658259,56,Center,5264658263,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112799,660,8,2,71,18,7gkglopz9cjsysn2u6sbhuvc5,1,35.0,54.3,2024-10-04T18:29:46.123Z,2024-10-04T18:29:46Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264658337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112875,662,1,2,71,20,7gkglopz9cjsysn2u6sbhuvc5,1,44.7,56.4,2024-10-04T18:29:47.427Z,2024-10-04T18:29:50Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264658765,140,55.2,5264658761,56,Center,5264658777,213,5.56,5264658769,141,42.1,5264658773,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730112999,663,1,2,71,22,7gkglopz9cjsysn2u6sbhuvc5,1,60.0,40.4,2024-10-04T18:29:49.868Z,2024-10-04T18:29:55Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5264659451,213,0.87,5264659449,212,36.3,5264659443,56,Left,5264659453,1,,5264659445,140,82.2,5264659447,141,81.4,5264659441,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113009,664,1,2,71,28,7gkglopz9cjsysn2u6sbhuvc5,0,86.6,73.8,2024-10-04T18:29:55.539Z,2024-10-04T19:29:55Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5264659517,213,4.95,5264659511,140,92.0,5264659515,212,23.9,5264659509,56,Center,5264659513,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113003,754,8,2,71,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,6.9,43.7,2024-10-04T18:29:55.885Z,2024-10-04T19:29:57Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5264659479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113047,755,1,2,71,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.8,27.4,2024-10-04T18:29:57.164Z,2024-10-04T18:29:58Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5264659711,212,5.2,5264659707,140,7.7,5264659705,56,Back,5264659713,213,2.24,5264659709,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113059,756,1,2,71,30,aqtkb4mgrz8c6iqfufj6qjbv9,0,7.7,33.4,2024-10-04T18:29:58.055Z,2024-10-04T18:29:58Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264659763,56,Back,5264659767,141,33.1,5264659771,213,6.28,5264659769,212,27.1,5264659773,1,,5264659765,140,33.5,5264659761,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113115,665,1,2,71,33,7gkglopz9cjsysn2u6sbhuvc5,1,57.0,69.7,2024-10-04T18:30:00.212Z,2024-10-04T18:30:02Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264660045,212,13.4,5264660047,213,0.60,5264660041,140,67.5,5264660043,141,80.8,5264660039,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113135,666,1,2,71,34,7gkglopz9cjsysn2u6sbhuvc5,1,66.6,78.2,2024-10-04T18:30:01.899Z,2024-10-04T19:29:31Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5264660187,213,3.95,5264660181,140,61.7,5264660179,56,Center,5264660185,212,7.4,5264660183,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113161,667,1,2,71,36,7gkglopz9cjsysn2u6sbhuvc5,1,63.1,69.4,2024-10-04T18:30:03.243Z,2024-10-04T18:30:04Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264660287,56,Center,5264660289,140,76.1,5264660301,213,0.08,5264660297,212,13.7,5264660293,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113167,668,1,2,71,37,7gkglopz9cjsysn2u6sbhuvc5,0,76.1,72.1,2024-10-04T18:30:04.299Z,2024-10-04T19:29:16Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5264660325,141,80.8,5264660321,140,79.3,5264660333,213,1.05,5264660319,56,Left,5264660329,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113251,757,1,2,71,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.1,27.0,2024-10-04T18:30:07.492Z,2024-10-04T18:30:08Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5264660767,212,4.6,5264660757,56,Back,5264660769,213,6.15,5264660761,140,27.4,5264660765,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113263,758,1,2,71,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.4,26.1,2024-10-04T18:30:08.367Z,2024-10-04T19:29:59Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264660827,141,24.9,5264660825,140,30.8,5264660831,213,6.06,5264660823,56,Back,5264660829,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113341,670,1,2,71,43,7gkglopz9cjsysn2u6sbhuvc5,1,66.0,82.3,2024-10-04T18:30:11.003Z,2024-10-04T18:30:13Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264661201,213,0.95,5264661193,56,Left,5264661199,212,12.5,5264661197,141,97.2,5264661195,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113385,671,1,2,71,45,7gkglopz9cjsysn2u6sbhuvc5,1,73.5,96.0,2024-10-04T18:30:12.868Z,2024-10-04T18:30:14Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264661417,155,,5264661421,140,91.2,5264661425,212,38.2,5264661429,1,,5264661427,213,5.22,5264661415,2,,5264661423,141,47.0,5264661419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113389,672,61,2,71,47,7gkglopz9cjsysn2u6sbhuvc5,0,91.3,48.1,2024-10-04T18:30:14.796Z,2024-10-04T18:30:15Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5264661439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114383,760,1,2,72,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,10.0,54.3,2024-10-04T18:30:48.333Z,2024-10-04T19:07:32Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5264667145,189,,5264666913,212,49.8,5264666907,56,Back,5264666917,1,,5264666909,140,40.4,5264666905,199,,5264666911,141,0.0,5264666915,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115431,688,5,2,72,22,7gkglopz9cjsysn2u6sbhuvc5,1,59.0,102.0,2024-10-04T18:30:49.994Z,2024-10-04T19:07:39Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264672639,56,Left,5264673459,233,761,5264672951,189,,5264672645,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114385,761,5,2,72,22,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.0,-2.0,2024-10-04T18:30:49.994Z,2024-10-04T19:07:35Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5264666923,347,,5264673465,233,688,5264667225,189,,5264666921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114123,673,18,2,72,23,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-10-04T18:30:50.862Z,2024-10-04T19:07:38Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5264665539,59,20,5264665535,44,Midfielder,5264665531,42,,5264665691,55,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114131,674,19,2,72,23,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-10-04T18:30:50.863Z,2024-10-04T19:10:55Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5264665601,55,673,5264665597,59,22,5264892031,292,7,5264665599,44,Midfielder,5264869677,293,4,5264665595,145,11,5264665591,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114381,675,1,2,72,34,7gkglopz9cjsysn2u6sbhuvc5,1,59.4,100.0,2024-10-04T18:31:01.939Z,2024-10-04T18:31:42Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264666893,56,Left,5264666897,141,86.0,5264670675,107,,5264666899,212,12.5,5264666901,213,5.22,5264666895,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114403,676,1,2,72,36,7gkglopz9cjsysn2u6sbhuvc5,1,65.2,86.0,2024-10-04T18:31:03.219Z,2024-10-04T18:31:04Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5264666999,213,2.16,5264666995,141,98.9,5264666991,56,Left,5264666993,140,59.6,5264666997,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114479,677,1,2,72,37,7gkglopz9cjsysn2u6sbhuvc5,1,59.6,98.9,2024-10-04T18:31:04.475Z,2024-10-04T18:31:08Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264667377,212,14.8,5264667373,140,45.7,5264667371,56,Back,5264667375,141,95.3,5264667379,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114573,678,1,2,72,40,7gkglopz9cjsysn2u6sbhuvc5,1,45.7,88.6,2024-10-04T18:31:08.099Z,2024-10-04T18:31:13Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264667833,140,17.7,5264667839,213,3.79,5264667841,1,,5264667831,56,Back,5264667837,212,36.8,5264667835,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114645,679,1,2,72,46,7gkglopz9cjsysn2u6sbhuvc5,1,21.7,56.3,2024-10-04T18:31:13.724Z,2024-10-04T18:31:17Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5264668207,213,0.09,5264668203,141,62.6,5264668197,157,,5264668201,140,68.6,5264668205,212,49.4,5264668199,56,Center,5264668209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114669,680,44,2,72,50,7gkglopz9cjsysn2u6sbhuvc5,1,69.4,66.4,2024-10-04T18:31:17.531Z,2024-10-04T19:16:07Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5264668373,233,763,5264668311,286,,5264668309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114651,763,44,2,72,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,30.6,33.6,2024-10-04T18:31:17.532Z,2024-10-04T19:16:07Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264668245,56,Back,5264668439,233,680,5264668249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
