id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2779182889,639,1,2,68,19,f1h34qp5zbfl489q8vnkhiq9s,1,36.7,63.7,2025-02-22T13:27:16.395Z,2025-02-22T13:27:19Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5531663657,213,2.02,5531663643,140,30.9,5531663647,141,82.3,5531663639,56,Back,5531663653,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779182913,640,1,2,68,22,f1h34qp5zbfl489q8vnkhiq9s,1,32.9,80.6,2025-02-22T13:27:19.780Z,2025-02-22T13:27:21Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5531663763,141,76.7,5531663761,140,58.0,5531663765,212,26.5,5531663759,56,Center,5531663767,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779182927,641,1,2,68,24,f1h34qp5zbfl489q8vnkhiq9s,1,58.0,76.7,2025-02-22T13:27:21.411Z,2025-02-22T13:27:23Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531663837,212,5.0,5531663839,213,4.23,5531663833,140,55.8,5531663835,141,70.2,5531663831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779182963,642,1,2,68,26,f1h34qp5zbfl489q8vnkhiq9s,1,55.8,70.0,2025-02-22T13:27:23.005Z,2025-02-22T13:27:27Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531664007,56,Center,5531664013,212,10.9,5531664011,141,58.8,5531664015,213,5.51,5531664009,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779182953,694,43,2,68,29,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-02-22T13:27:26.572Z,2025-02-22T13:27:30Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531664303,144,83,5531664207,399,4jve632xnmqujh4ioaxpaovai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779182971,643,4,2,68,30,f1h34qp5zbfl489q8vnkhiq9s,1,66.2,51.6,2025-02-22T13:27:27.508Z,2025-02-22T14:14:32Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5531664115,152,,5531664109,56,Center,5531664123,286,,5531664105,13,,5531664119,265,,5531664229,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779182981,695,4,2,68,30,b8oqgvx1ijeyn6y1cn6929ix4,0,33.8,48.4,2025-02-22T13:27:27.509Z,2025-02-22T14:14:32Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531664159,56,Back,5531664265,233,643,5531664157,13,,5531664163,265,,5531664161,152,,5531664165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779183289,696,18,2,68,55,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-02-22T13:27:52.150Z,2025-02-22T13:27:53Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5531665743,59,24,5531665851,55,697,5531665739,42,,5531665741,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779183295,697,19,2,68,55,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-02-22T13:27:52.151Z,2025-02-22T13:27:53Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5531665783,293,5,5531665773,42,,5531665779,59,11,5531665781,292,6,5531665785,44,Midfielder,5531665777,145,10,5531665787,55,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779183551,698,18,2,69,14,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-02-22T13:28:11.421Z,2025-02-22T13:28:12Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5531667029,59,14,5531667087,55,699,5531667027,44,Midfielder,5531667025,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779183557,699,19,2,69,14,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-02-22T13:28:11.422Z,2025-02-22T13:28:12Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5531667071,44,Forward,5531667063,145,9,5531667069,293,3,5531667059,42,,5531667065,59,19,5531667073,55,698,5531667067,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779183873,645,1,2,69,36,f1h34qp5zbfl489q8vnkhiq9s,1,63.1,56.6,2025-02-22T13:28:32.995Z,2025-02-22T13:28:34Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5531668787,56,Center,5531668785,152,,5531668793,212,24.2,5531668801,189,,5531668789,140,51.6,5531668783,5,,5531668791,141,25.8,5531668795,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779183921,646,1,2,69,38,f1h34qp5zbfl489q8vnkhiq9s,1,45.6,21.8,2025-02-22T13:28:35.395Z,2025-02-22T14:05:38Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531669015,56,Back,5531669023,213,1.77,5531669017,140,41.8,5531669021,212,20.7,5531669019,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779183991,647,1,2,69,40,f1h34qp5zbfl489q8vnkhiq9s,1,43.5,67.3,2025-02-22T13:28:37.340Z,2025-02-22T14:05:36Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5531669317,212,57.5,5531669311,56,Right,5531669309,196,,5531669315,141,7.1,5531669319,213,5.49,5531669313,140,82.0,5531669321,1,,5531669307,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184055,648,1,2,69,45,f1h34qp5zbfl489q8vnkhiq9s,1,82.2,6.8,2025-02-22T13:28:42.092Z,2025-02-22T13:28:47Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5531669699,213,2.13,5531669687,56,Right,5531669689,140,79.9,5531669691,141,12.5,5531669695,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184083,649,1,2,69,49,f1h34qp5zbfl489q8vnkhiq9s,1,82.6,9.8,2025-02-22T13:28:46.795Z,2025-02-22T13:28:49Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5531669871,141,17.9,5531669897,213,2.20,5531669867,140,78.8,5531669895,212,6.8,5531669865,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184101,650,1,2,69,52,f1h34qp5zbfl489q8vnkhiq9s,0,84.9,22.4,2025-02-22T13:28:49.436Z,2025-02-22T13:28:50Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5531669949,141,48.7,5531669951,212,17.9,5531669943,155,,5531669947,140,85.4,5531669953,213,1.54,5531669945,56,Center,5531669941,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184111,700,12,2,69,53,b8oqgvx1ijeyn6y1cn6929ix4,1,8.5,44.6,2025-02-22T13:28:50.930Z,2025-02-22T13:28:53Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531670061,15,,5531670007,212,17.0,5531670009,213,0.63,5531670003,140,21.6,5531670001,56,Back,5531670005,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184171,651,13,2,69,54,f1h34qp5zbfl489q8vnkhiq9s,1,79.6,36.4,2025-02-22T13:28:51.427Z,2025-02-22T14:50:18Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531670661,72,,5531670357,56,Center,5531670743,458,,5532150055,328,,5531670747,231,47.8,5531670353,22,,5531670737,74,,5531670355,18,,5531670739,102,45.7,5531670741,103,73.6,5531670745,230,,,,,,,,,,,,98.5,,,,,,,,,,
2779184231,652,5,2,69,56,f1h34qp5zbfl489q8vnkhiq9s,0,100.6,44.4,2025-02-22T13:28:53.331Z,2025-02-22T14:17:04Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531670651,346,,5531670649,56,Center,5531672283,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184487,701,5,2,69,56,b8oqgvx1ijeyn6y1cn6929ix4,1,-0.6,55.6,2025-02-22T13:28:53.331Z,2025-02-22T14:17:04Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531672195,346,,5531672193,56,Back,5531672265,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184649,653,17,2,70,39,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-02-22T13:29:36.011Z,2025-02-22T13:29:43Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5531673273,184,,5531672975,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184839,702,1,2,71,1,b8oqgvx1ijeyn6y1cn6929ix4,1,2.5,43.1,2025-02-22T13:29:58.378Z,2025-02-22T13:59:51Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531673979,140,60.5,5531838887,189,,5531673991,74,,5531673983,212,63.0,5531673977,56,Center,5531673987,1,,5531673975,124,,5531673981,141,66.9,5531673985,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184857,703,1,2,71,4,b8oqgvx1ijeyn6y1cn6929ix4,1,60.5,66.9,2025-02-22T13:30:01.025Z,2025-02-22T14:00:03Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531674115,212,21.9,5531674111,140,73.8,5531674109,56,Left,5531674113,141,91.8,5531674117,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184867,704,3,2,71,5,b8oqgvx1ijeyn6y1cn6929ix4,0,71.4,89.0,2025-02-22T13:30:02.809Z,2025-02-22T14:14:58Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5531674197,286,,5531674195,56,Left,5531674313,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184883,654,7,2,71,5,f1h34qp5zbfl489q8vnkhiq9s,1,28.6,11.0,2025-02-22T13:30:02.810Z,2025-02-22T14:14:58Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531674259,233,704,5531674239,167,,5531674243,285,,5531674241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184937,655,5,2,71,7,f1h34qp5zbfl489q8vnkhiq9s,0,33.2,-1.4,2025-02-22T13:30:04.026Z,2025-02-22T14:17:05Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531674521,233,705,5531674507,56,Back,5531674509,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184903,705,5,2,71,7,b8oqgvx1ijeyn6y1cn6929ix4,1,66.8,101.4,2025-02-22T13:30:04.026Z,2025-02-22T14:17:04Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5531674323,56,Left,5531674325,347,,5531674517,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779184999,706,1,2,71,17,b8oqgvx1ijeyn6y1cn6929ix4,1,71.4,100.0,2025-02-22T13:30:14.344Z,2025-02-22T13:30:16Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531674889,107,,5531674897,212,12.7,5531674899,213,5.31,5531674893,140,78.2,5531674891,56,Left,5531674895,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185007,707,1,2,71,19,b8oqgvx1ijeyn6y1cn6929ix4,1,78.2,86.6,2025-02-22T13:30:16.057Z,2025-02-22T13:30:20Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5531674955,213,0.13,5531674951,212,16.5,5531674943,140,93.8,5531674933,168,,5531674947,141,89.7,5531674939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185069,708,1,2,71,23,b8oqgvx1ijeyn6y1cn6929ix4,1,92.6,88.6,2025-02-22T13:30:20.280Z,2025-02-22T13:30:22Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5531675323,212,10.7,5531675317,56,Left,5531675321,141,94.1,5531675325,213,2.78,5531675319,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185077,709,1,2,71,25,b8oqgvx1ijeyn6y1cn6929ix4,0,83.1,94.1,2025-02-22T13:30:21.976Z,2025-02-22T13:30:23Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531675355,212,11.7,5531675351,140,86.2,5531675345,2,,5531675353,141,77.6,5531675349,56,Center,5531675357,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185135,656,12,2,71,29,f1h34qp5zbfl489q8vnkhiq9s,1,10.7,28.3,2025-02-22T13:30:26.026Z,2025-02-22T14:00:58Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531675677,141,33.9,5531843731,233,914,5531675675,140,10.9,5531675681,213,1.52,5531843729,397,,5531675679,212,3.8,5531675673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779216689,914,74,2,71,29,b8oqgvx1ijeyn6y1cn6929ix4,1,88.2,54.3,2025-02-22T13:30:26.027Z,2025-02-22T14:00:58Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531843705,397,,5531843795,233,656,5531843313,285,,5531843311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185141,657,61,2,71,31,f1h34qp5zbfl489q8vnkhiq9s,1,11.1,33.7,2025-02-22T13:30:28.396Z,2025-02-22T13:30:28Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531675697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185155,658,6,2,71,31,f1h34qp5zbfl489q8vnkhiq9s,0,3.6,27.1,2025-02-22T13:30:28.873Z,2025-02-22T14:14:41Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531675815,73,,5531675813,56,Back,5531675869,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185143,710,6,2,71,31,b8oqgvx1ijeyn6y1cn6929ix4,1,96.4,72.9,2025-02-22T13:30:28.873Z,2025-02-22T14:14:40Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531675817,233,658,5531675749,73,,5531675747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185571,711,1,2,72,4,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,99.5,2025-02-22T13:31:01.856Z,2025-02-22T13:31:04Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5531677883,213,4.46,5531677873,223,,5531677867,2,,5531677879,141,51.3,5531677875,56,Center,5531677871,155,,5531677885,1,,5531677881,212,33.9,5531677877,140,91.4,5531677869,6,,,,,,,,,,,,,,,,,,,,,,,,,
2779185565,659,43,2,72,7,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-02-22T13:31:04.146Z,2025-02-22T13:31:14Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5531677861,285,0,5531677859,56,Back,5531678715,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185651,660,4,2,72,9,f1h34qp5zbfl489q8vnkhiq9s,1,9.6,47.0,2025-02-22T13:31:06.087Z,2025-02-22T20:08:05Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5531678361,13,,5534280127,295,,5531678365,152,,5531678397,233,712,5531678363,56,Back,5531678371,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185591,712,4,2,72,9,b8oqgvx1ijeyn6y1cn6929ix4,0,90.4,53.0,2025-02-22T13:31:06.088Z,2025-02-22T20:07:41Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531678143,13,,5531678151,286,,5534280329,295,,5531678429,233,660,5531678147,56,Center,5531678149,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185803,661,1,2,72,19,f1h34qp5zbfl489q8vnkhiq9s,1,8.0,40.7,2025-02-22T13:31:16.490Z,2025-02-22T13:31:19Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5531679151,152,,5531679161,140,12.4,5531679165,141,63.3,5531679157,56,Back,5531679167,212,16.0,5531679147,5,,5531679169,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185857,662,1,2,72,22,f1h34qp5zbfl489q8vnkhiq9s,1,11.8,68.2,2025-02-22T13:31:19.249Z,2025-02-22T13:32:19Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5531679509,213,1.12,5531679503,140,18.4,5531679507,212,16.0,5531679501,56,Back,5531679505,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185891,663,1,2,72,26,f1h34qp5zbfl489q8vnkhiq9s,1,26.6,84.2,2025-02-22T13:31:23.177Z,2025-02-22T13:31:25Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531679703,140,25.6,5531679709,213,4.55,5531679705,141,74.7,5531679701,56,Back,5531679707,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185907,664,1,2,72,28,f1h34qp5zbfl489q8vnkhiq9s,1,25.1,76.1,2025-02-22T13:31:25.745Z,2025-02-22T13:31:27Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5531679797,56,Back,5531679801,141,78.5,5531679805,213,2.98,5531679799,140,15.4,5531679803,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185973,665,1,2,72,30,f1h34qp5zbfl489q8vnkhiq9s,1,17.1,78.5,2025-02-22T13:31:27.369Z,2025-02-22T13:31:33Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5531680127,56,Back,5531680131,141,49.9,5531680135,212,19.8,5531680129,140,13.6,5531680137,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185915,713,83,2,72,31,b8oqgvx1ijeyn6y1cn6929ix4,0,63.5,24.7,2025-02-22T13:31:28.544Z,2025-02-22T13:31:35Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5531680243,399,7fkc01xxyl1trj3uav134ehyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779185979,666,1,2,72,36,f1h34qp5zbfl489q8vnkhiq9s,0,14.2,46.7,2025-02-22T13:31:33.162Z,2025-02-22T13:31:34Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5531680171,141,29.8,5531680175,213,5.99,5531680169,140,49.9,5531680177,1,,5531680173,212,39.2,5531680165,157,,5531680167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186013,714,8,2,72,39,b8oqgvx1ijeyn6y1cn6929ix4,1,39.2,79.1,2025-02-22T13:31:36.833Z,2025-02-22T13:31:37Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531680327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186095,667,1,2,72,42,f1h34qp5zbfl489q8vnkhiq9s,1,38.5,27.3,2025-02-22T13:31:39.217Z,2025-02-22T13:31:41Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5531680741,56,Center,5531680745,141,55.4,5531680747,212,27.0,5531680743,140,56.7,5531680749,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186203,668,1,2,72,44,f1h34qp5zbfl489q8vnkhiq9s,1,58.2,56.0,2025-02-22T13:31:41.362Z,2025-02-22T14:52:32Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,1.0,,5531681327,140,64.8,5531681331,212,15.2,5531681323,56,Center,5531681769,210,15,5531681333,213,1.10,5531681329,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186211,669,15,2,72,50,f1h34qp5zbfl489q8vnkhiq9s,1,83.8,68.2,2025-02-22T13:31:47.530Z,2025-02-22T14:52:32Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531936505,233,715,5531681367,22,,5532160781,215,,5531681797,147,50.5,5531681781,79,,5531681793,103,20.3,5531681369,64,,5531681783,29,,5531681795,146,99.1,5531681791,102,49.6,5532160779,133,5531681371,56,Center,5531681787,55,668,5531681565,72,,,,,,,,,,,,,,
2779186277,715,10,2,72,50,b8oqgvx1ijeyn6y1cn6929ix4,1,0.9,49.7,2025-02-22T13:31:47.630Z,2025-02-22T14:14:42Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531936551,233,669,5531681731,182,,5531681869,177,,5531681733,56,Back,5531681729,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186341,717,1,2,72,58,b8oqgvx1ijeyn6y1cn6929ix4,1,9.6,49.0,2025-02-22T13:31:55.344Z,2025-02-22T13:31:58Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531682357,1,,5531682075,141,87.4,5531682081,212,40.8,5531682069,56,Back,5531682087,213,0.70,5531682065,123,,5531682073,140,39.4,5531682123,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186377,670,45,2,73,0,f1h34qp5zbfl489q8vnkhiq9s,0,41.9,13.0,2025-02-22T13:31:57.002Z,2025-02-22T14:15:02Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5531682727,233,718,5531682291,56,Back,5531682295,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186449,718,3,2,73,0,b8oqgvx1ijeyn6y1cn6929ix4,1,58.1,87.0,2025-02-22T13:31:57.002Z,2025-02-22T14:15:02Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5531682667,56,Left,5531682703,233,670,5531682671,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186519,719,1,2,73,4,b8oqgvx1ijeyn6y1cn6929ix4,1,75.0,76.9,2025-02-22T13:32:01.544Z,2025-02-22T13:32:33Z,f1ba9g771s0zeel0titcj3omi,A. Njai,1.0,,5531683063,56,Center,5531683077,213,5.32,5531683059,155,,5531685361,210,15,5531683069,141,43.6,5531683073,212,27.6,5531683065,140,90.1,5531683057,2,,5531685363,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186533,720,15,2,73,7,b8oqgvx1ijeyn6y1cn6929ix4,1,91.9,42.2,2025-02-22T13:32:04.415Z,2025-02-22T13:32:34Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531685423,154,,5531685475,233,671,5531685433,214,,5531685429,102,50.6,5531685417,23,,5531683141,17,,5531685437,147,45.3,5531685419,78,,5531683143,56,Center,5531683579,20,,5531685425,55,5531685421,29,,5531685431,103,12.7,5531685435,146,,,,719,95.5,,,,,,,,,
2779186545,671,10,2,73,7,f1h34qp5zbfl489q8vnkhiq9s,1,5.2,55.1,2025-02-22T13:32:04.515Z,2025-02-22T15:05:57Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5531683199,178,,5531683201,182,,5531683197,173,,5531685499,233,720,5531683203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186619,672,5,2,73,11,f1h34qp5zbfl489q8vnkhiq9s,0,5.3,100.8,2025-02-22T13:32:08.895Z,2025-02-22T14:17:05Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5531686713,233,721,5531683633,56,Back,5531686911,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779186585,721,5,2,73,11,b8oqgvx1ijeyn6y1cn6929ix4,1,94.7,-0.8,2025-02-22T13:32:08.895Z,2025-02-22T13:32:52Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531683495,56,Right,5531686699,233,672,5531686873,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779187315,722,1,2,73,56,b8oqgvx1ijeyn6y1cn6929ix4,1,93.4,0.0,2025-02-22T13:32:53.686Z,2025-02-22T15:06:06Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,1.0,,5531687373,56,Center,5531687383,1,,5531687379,212,27.2,5531687381,213,1.68,5531854569,210,13,5531687371,107,,5531687375,140,90.7,5531854571,154,,5531687377,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779187321,723,44,2,74,0,b8oqgvx1ijeyn6y1cn6929ix4,1,88.3,33.2,2025-02-22T13:32:57.615Z,2025-02-22T14:20:01Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5531687417,286,,5531687927,233,673,5531687415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779187305,673,44,2,74,0,f1h34qp5zbfl489q8vnkhiq9s,0,11.7,66.8,2025-02-22T13:32:57.616Z,2025-02-22T14:20:01Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5531687333,56,Back,5531687335,285,,5531687973,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779187337,724,13,2,74,1,b8oqgvx1ijeyn6y1cn6929ix4,1,92.4,50.0,2025-02-22T13:32:58.053Z,2025-02-22T22:11:09Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,1.0,,5531854607,73,,5531853299,17,,5531854613,154,,5531854047,153,,5531854639,231,50.2,5531854043,328,,5531854031,160,,5531854617,55,722,5531854625,103,9.7,5531687525,56,Center,5531854635,147,5531854637,230,98.9,5531854623,102,67.4,5531854609,29,5531854035,15,,60.7,,5531854633,146,94.7,,,,,,
