id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2723215199,976,1,2,89,15,a9vw7ikerpr4cuweeeka5aneg,1,11.5,62.3,2024-09-21T12:48:32.255Z,2024-09-21T12:48:38Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5226859749,123,,5226859753,140,29.4,5226859751,56,Back,5226859755,141,87.8,5226859759,213,0.75,5226859757,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215267,977,1,2,89,21,a9vw7ikerpr4cuweeeka5aneg,1,26.3,68.7,2024-09-21T12:48:38.455Z,2024-09-21T12:48:41Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226860059,56,Back,5226860065,140,28.8,5226860077,213,4.81,5226860075,212,27.9,5226860071,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215375,978,1,2,89,24,a9vw7ikerpr4cuweeeka5aneg,1,33.5,27.3,2024-09-21T12:48:41.326Z,2024-09-21T12:48:46Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226860699,213,5.80,5226860703,1,,5226860697,212,35.0,5226860693,141,3.2,5226860689,140,63.0,5226860685,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215427,979,1,2,89,29,a9vw7ikerpr4cuweeeka5aneg,1,65.1,5.2,2024-09-21T12:48:46.430Z,2024-09-21T12:48:49Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226861023,56,Right,5226861031,213,0.11,5226861029,212,7.5,5226861025,140,72.2,5226861027,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215443,980,1,2,89,33,a9vw7ikerpr4cuweeeka5aneg,0,72.2,6.4,2024-09-21T12:48:49.518Z,2024-09-21T12:48:50Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226861095,141,12.6,5226861097,212,21.4,5226861093,140,92.2,5226861091,56,Right,5226861101,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723224679,754,61,2,89,34,ajtb177oqwawkdwbqhldmq6mx,1,31.3,97.7,2024-09-21T12:48:50.517Z,2024-09-21T12:57:31Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5226909819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215509,723,50,2,89,35,ajtb177oqwawkdwbqhldmq6mx,1,11.0,91.0,2024-09-21T12:48:51.774Z,2024-09-21T13:21:23Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5226908919,233,981,5226907583,285,,5226861453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215475,981,7,2,89,35,a9vw7ikerpr4cuweeeka5aneg,1,89.0,9.0,2024-09-21T12:48:51.775Z,2024-09-21T13:20:38Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226908871,286,,5226908909,233,723,5226908869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215569,982,1,2,89,39,a9vw7ikerpr4cuweeeka5aneg,0,79.8,20.7,2024-09-21T12:48:56.327Z,2024-09-21T12:49:49Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226861779,213,1.12,5226861775,141,46.0,5226861777,212,19.1,5226861771,56,Center,5226861773,140,87.8,5226861767,2,,5226861769,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215661,724,12,2,89,41,ajtb177oqwawkdwbqhldmq6mx,1,8.0,41.2,2024-09-21T12:48:58.210Z,2024-09-21T13:21:23Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5226862211,141,46.1,5226862205,56,Back,5226862209,140,46.9,5226862215,212,41.0,5226862219,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215753,983,1,2,89,47,a9vw7ikerpr4cuweeeka5aneg,1,63.6,54.8,2024-09-21T12:49:03.966Z,2024-09-21T12:49:06Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226862747,213,5.15,5226862745,212,6.7,5226862739,56,Center,5226862743,141,45.8,5226862741,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215803,984,1,2,89,50,a9vw7ikerpr4cuweeeka5aneg,1,66.3,45.8,2024-09-21T12:49:06.694Z,2024-09-21T12:49:09Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226862973,140,69.1,5226862985,213,4.96,5226862981,212,12.1,5226862977,141,28.6,5226862969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215875,985,1,2,89,52,a9vw7ikerpr4cuweeeka5aneg,0,69.1,28.6,2024-09-21T12:49:09.166Z,2024-09-21T12:49:12Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226863363,213,6.13,5226863361,212,33.6,5226863355,56,Right,5226863359,141,21.0,5226863365,1,,5226863357,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723216081,725,5,2,89,56,ajtb177oqwawkdwbqhldmq6mx,1,-0.9,79.8,2024-09-21T12:49:12.534Z,2024-09-21T13:16:43Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226864321,56,Back,5226864323,346,,5226864425,233,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215885,986,5,2,89,56,a9vw7ikerpr4cuweeeka5aneg,0,100.9,20.2,2024-09-21T12:49:12.534Z,2024-09-21T13:16:43Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226864489,233,725,5226863411,56,Right,5226863415,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217389,728,70,2,90,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-21T12:49:17.387Z,2024-09-21T12:50:33Z,,,,,5226870959,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723216747,726,1,2,90,34,ajtb177oqwawkdwbqhldmq6mx,0,3.9,41.0,2024-09-21T12:49:51.026Z,2024-09-21T12:49:53Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226867543,74,,5226867531,56,Center,5226867541,1,,5226867533,140,72.5,5226867539,213,6.23,5226867529,124,,5226867535,141,35.4,5226867537,212,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723216811,988,1,2,90,39,a9vw7ikerpr4cuweeeka5aneg,1,31.8,63.4,2024-09-21T12:49:56.342Z,2024-09-21T12:49:57Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226867851,213,0.04,5226867847,141,64.0,5226867849,212,9.1,5226867845,140,40.5,5226867843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723216873,989,1,2,90,41,a9vw7ikerpr4cuweeeka5aneg,1,39.0,64.0,2024-09-21T12:49:57.743Z,2024-09-21T12:50:01Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226868203,141,47.5,5226868201,140,34.7,5226868205,212,12.1,5226868207,213,4.33,5226868199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217011,990,1,2,90,44,a9vw7ikerpr4cuweeeka5aneg,1,37.2,40.9,2024-09-21T12:50:00.878Z,2024-09-21T12:50:08Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226869137,213,5.51,5226869121,141,8.9,5226869123,212,31.3,5226869117,56,Right,5226869119,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217041,991,1,2,90,51,a9vw7ikerpr4cuweeeka5aneg,1,66.2,18.8,2024-09-21T12:50:08.319Z,2024-09-21T12:50:10Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226869311,212,14.0,5226869313,213,5.60,5226869307,140,76.5,5226869305,56,Right,5226869309,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217095,992,1,2,90,54,a9vw7ikerpr4cuweeeka5aneg,0,77.6,6.8,2024-09-21T12:50:10.654Z,2024-09-21T12:50:14Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226869537,141,52.5,5226869535,140,91.4,5226869529,2,,5226869539,212,34.3,5226869533,56,Center,5226869543,1,,5226869531,155,,5226869541,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217381,727,12,2,90,57,ajtb177oqwawkdwbqhldmq6mx,1,9.2,33.9,2024-09-21T12:50:14.209Z,2024-09-21T12:50:28Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5226870911,56,Back,5226870913,140,45.1,5226870917,212,40.9,5226870915,141,57.2,5226870919,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217235,993,1,2,91,2,a9vw7ikerpr4cuweeeka5aneg,1,59.8,38.0,2024-09-21T12:50:18.742Z,2024-09-21T12:50:20Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226870121,56,Center,5226870123,140,60.8,5226870127,212,11.7,5226870125,141,55.1,5226870119,3,,5226870129,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217325,994,1,2,91,3,a9vw7ikerpr4cuweeeka5aneg,1,60.8,55.1,2024-09-21T12:50:19.919Z,2024-09-21T12:50:26Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226870565,56,Center,5226870585,213,0.64,5226870571,140,65.5,5226870583,212,6.2,5226870577,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217335,995,1,2,91,9,a9vw7ikerpr4cuweeeka5aneg,1,67.6,89.6,2024-09-21T12:50:25.895Z,2024-09-21T12:50:26Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226870647,140,74.1,5226870649,141,92.9,5226870645,56,Left,5226870651,212,7.2,5226870653,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217363,996,1,2,91,10,a9vw7ikerpr4cuweeeka5aneg,1,74.1,92.9,2024-09-21T12:50:26.679Z,2024-09-21T12:50:27Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226870809,212,24.0,5226870805,140,57.9,5226870807,141,68.1,5226870803,56,Center,5226870811,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217401,997,1,2,91,11,a9vw7ikerpr4cuweeeka5aneg,1,57.9,68.1,2024-09-21T12:50:27.599Z,2024-09-21T12:50:30Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226871041,213,4.84,5226871033,141,37.6,5226871025,56,Center,5226871029,140,60.5,5226871037,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217507,998,1,2,91,13,a9vw7ikerpr4cuweeeka5aneg,1,63.3,36.9,2024-09-21T12:50:29.975Z,2024-09-21T12:50:34Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226871677,141,9.2,5226871683,213,5.52,5226871675,140,82.1,5226871679,212,27.3,5226871673,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217545,999,1,2,91,18,a9vw7ikerpr4cuweeeka5aneg,1,82.8,10.1,2024-09-21T12:50:34.799Z,2024-09-21T12:50:36Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226871851,56,Right,5226871853,140,69.7,5226871857,212,15.6,5226871859,213,2.65,5226871855,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217553,1000,1,2,91,20,a9vw7ikerpr4cuweeeka5aneg,0,69.7,20.9,2024-09-21T12:50:36.678Z,2024-09-21T12:50:37Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226871901,140,85.4,5226871903,141,37.3,5226871907,213,0.59,5226871905,212,19.9,5226871899,56,Center,5226871895,2,,5226871897,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217655,729,12,2,91,23,ajtb177oqwawkdwbqhldmq6mx,1,12.0,56.1,2024-09-21T12:50:39.825Z,2024-09-21T12:58:14Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226872453,141,90.8,5226872451,140,64.0,5226872449,56,Left,5226872455,212,59.5,5226872457,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217829,1001,1,2,91,31,a9vw7ikerpr4cuweeeka5aneg,1,57.9,9.2,2024-09-21T12:50:48.447Z,2024-09-21T12:50:52Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226873295,1,,5226873293,213,0.83,5226873291,212,60.0,5226873285,56,Center,5226873289,141,74.2,5226873287,140,96.6,5226873281,155,,5226873283,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217835,1002,61,2,91,35,a9vw7ikerpr4cuweeeka5aneg,0,96.6,74.2,2024-09-21T12:50:52.255Z,2024-09-21T12:50:52Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226873333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218345,730,5,2,91,36,ajtb177oqwawkdwbqhldmq6mx,1,-1.3,28.8,2024-09-21T12:50:53.431Z,2024-09-21T13:16:43Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5226875947,346,,5226876023,233,1003,5226875945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723217853,1003,5,2,91,36,a9vw7ikerpr4cuweeeka5aneg,0,101.3,71.2,2024-09-21T12:50:53.431Z,2024-09-21T13:16:44Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226873407,56,Center,5226873409,346,,5226876067,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218401,731,1,2,92,1,ajtb177oqwawkdwbqhldmq6mx,0,2.4,40.1,2024-09-21T12:51:18.298Z,2024-09-21T12:51:22Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226876243,140,47.3,5226876241,56,Back,5226876249,213,0.16,5226876239,124,,5226876245,141,51.2,5226876247,212,47.7,5226876251,1,,5226876255,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218397,1004,44,2,92,4,a9vw7ikerpr4cuweeeka5aneg,1,52.0,48.8,2024-09-21T12:51:20.631Z,2024-09-21T13:21:07Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226876443,233,732,5226876219,56,Center,5226876221,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218409,732,44,2,92,4,ajtb177oqwawkdwbqhldmq6mx,0,48.0,51.2,2024-09-21T12:51:20.632Z,2024-09-21T13:21:08Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5226876485,233,1004,5226876291,56,Back,5226876293,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218415,1005,1,2,92,4,a9vw7ikerpr4cuweeeka5aneg,0,51.0,49.0,2024-09-21T12:51:20.920Z,2024-09-21T12:51:21Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226876347,213,0.00,5226876337,3,,5226876345,212,16.0,5226876339,56,Center,5226876341,140,66.2,5226876343,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218475,733,1,2,92,7,ajtb177oqwawkdwbqhldmq6mx,0,33.0,47.2,2024-09-21T12:51:23.888Z,2024-09-21T12:51:24Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5226876621,212,26.6,5226876623,213,0.11,5226876615,140,58.2,5226876619,141,51.5,5226876613,56,Center,5226876611,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218541,1007,1,2,92,7,a9vw7ikerpr4cuweeeka5aneg,1,44.6,51.0,2024-09-21T12:51:24.215Z,2024-09-21T12:51:28Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226876935,212,11.9,5226876929,140,36.3,5226876939,213,2.39,5226876925,56,Back,5226876933,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218717,1008,1,2,92,11,a9vw7ikerpr4cuweeeka5aneg,1,41.1,73.0,2024-09-21T12:51:27.905Z,2024-09-21T12:51:37Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226877831,212,56.3,5226877833,213,0.16,5226877823,155,,5226877825,56,Left,5226877829,141,86.2,5226877835,1,,5226877827,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218785,1009,1,2,92,20,a9vw7ikerpr4cuweeeka5aneg,1,93.4,87.1,2024-09-21T12:51:37.191Z,2024-09-21T12:51:40Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226878203,212,9.3,5226878207,213,2.81,5226878191,56,Left,5226878199,141,91.5,5226878195,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218817,1010,1,2,92,23,a9vw7ikerpr4cuweeeka5aneg,0,82.7,89.7,2024-09-21T12:51:40.207Z,2024-09-21T12:51:41Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226878347,141,74.8,5226878345,140,86.5,5226878353,213,5.09,5226878351,212,10.9,5226878341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218849,734,8,2,92,25,ajtb177oqwawkdwbqhldmq6mx,1,12.3,23.0,2024-09-21T12:51:42.185Z,2024-09-21T13:21:23Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5226878519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218875,735,1,2,92,26,ajtb177oqwawkdwbqhldmq6mx,0,12.3,23.0,2024-09-21T12:51:42.825Z,2024-09-21T13:21:31Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5226878649,157,,5226878659,213,5.81,5226878655,141,12.2,5226878657,212,16.2,5226878653,140,26.1,5226878651,56,Back,5226878661,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218869,1011,61,2,92,26,a9vw7ikerpr4cuweeeka5aneg,1,83.5,85.4,2024-09-21T12:51:43.262Z,2024-09-21T12:51:43Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226878619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219103,736,5,2,92,28,ajtb177oqwawkdwbqhldmq6mx,1,13.0,-1.2,2024-09-21T12:51:44.825Z,2024-09-21T13:16:44Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5226880005,233,1012,5226879921,56,Back,5226879923,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723218919,1012,5,2,92,28,a9vw7ikerpr4cuweeeka5aneg,0,87.0,101.2,2024-09-21T12:51:44.825Z,2024-09-21T13:16:45Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226878851,56,Left,5226878853,347,,5226880073,233,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219339,737,1,2,92,48,ajtb177oqwawkdwbqhldmq6mx,0,15.9,0.0,2024-09-21T12:52:04.552Z,2024-09-21T13:21:25Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5226881203,107,,5226881211,212,27.3,5226881213,213,0.38,5226881205,56,Back,5226881209,141,13.5,5226881215,1,,5226881207,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723223479,753,44,2,92,48,ajtb177oqwawkdwbqhldmq6mx,1,41.6,12.2,2024-09-21T12:52:05.516Z,2024-09-21T13:21:08Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5226903449,56,Back,5226904011,233,1047,5226903451,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723223585,1047,44,2,92,49,a9vw7ikerpr4cuweeeka5aneg,0,58.4,87.8,2024-09-21T12:52:05.517Z,2024-09-21T13:21:08Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226903987,286,,5226904029,233,753,5226903985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219423,738,1,2,92,53,ajtb177oqwawkdwbqhldmq6mx,0,25.4,10.4,2024-09-21T12:52:10.032Z,2024-09-21T13:21:24Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5226881705,1,,5226881693,157,,5226881703,213,0.30,5226881701,212,57.2,5226881697,140,77.5,5226881699,141,34.9,5226881695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219585,1014,1,2,92,57,a9vw7ikerpr4cuweeeka5aneg,1,26.3,53.3,2024-09-21T12:52:13.663Z,2024-09-21T12:52:18Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226882495,212,22.1,5226882487,56,Back,5226882489,140,39.8,5226882497,213,0.87,5226882493,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219715,1015,1,2,93,1,a9vw7ikerpr4cuweeeka5aneg,1,41.8,73.0,2024-09-21T12:52:18.215Z,2024-09-21T12:52:24Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226883207,213,4.88,5226883205,212,28.8,5226883203,141,31.3,5226883201,140,46.5,5226883199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219789,1016,1,2,93,8,a9vw7ikerpr4cuweeeka5aneg,0,65.7,25.2,2024-09-21T12:52:24.520Z,2024-09-21T12:52:28Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226883563,213,0.92,5226883561,212,36.5,5226883553,155,,5226883557,140,86.8,5226883555,56,Center,5226883565,1,,5226883559,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219813,739,44,2,93,11,ajtb177oqwawkdwbqhldmq6mx,1,15.0,33.7,2024-09-21T12:52:27.848Z,2024-09-21T13:21:09Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5226883727,233,1017,5226883655,56,Back,5226883657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219797,1017,44,2,93,11,a9vw7ikerpr4cuweeeka5aneg,0,85.0,66.3,2024-09-21T12:52:27.849Z,2024-09-21T13:21:09Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5226883587,56,Center,5226883805,233,739,5226883589,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219821,740,12,2,93,12,ajtb177oqwawkdwbqhldmq6mx,1,17.8,36.3,2024-09-21T12:52:28.671Z,2024-09-21T12:52:39Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5226883687,15,,5226883673,56,Back,5226883677,141,48.7,5226883681,213,0.67,5226883679,212,13.5,5226883675,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219895,1019,1,2,93,15,a9vw7ikerpr4cuweeeka5aneg,1,82.1,72.0,2024-09-21T12:52:32.471Z,2024-09-21T12:52:34Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226884093,141,67.6,5226884091,140,76.7,5226884097,213,3.63,5226884089,56,Center,5226884095,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219963,1020,1,2,93,17,a9vw7ikerpr4cuweeeka5aneg,1,76.4,67.9,2024-09-21T12:52:34.390Z,2024-09-21T12:52:38Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226884489,213,0.93,5226884487,212,21.1,5226884483,141,92.7,5226884479,140,88.4,5226884475,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219977,1021,1,2,93,21,a9vw7ikerpr4cuweeeka5aneg,0,91.7,92.9,2024-09-21T12:52:38.295Z,2024-09-21T12:52:38Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226884593,213,4.70,5226884591,212,6.2,5226884579,2,,5226884581,155,,5226884587,140,91.6,5226884589,141,83.8,5226884585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723219989,741,61,2,93,22,ajtb177oqwawkdwbqhldmq6mx,1,9.7,12.6,2024-09-21T12:52:38.994Z,2024-09-21T12:52:39Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5226884649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723220125,743,1,2,93,27,ajtb177oqwawkdwbqhldmq6mx,0,8.7,16.2,2024-09-21T12:52:43.815Z,2024-09-21T13:21:29Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5226885285,155,,5226885301,1,,5226885289,56,Right,5226885297,212,57.8,5226885295,141,17.1,5226885299,213,0.01,5226885293,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723220163,1022,1,2,93,30,a9vw7ikerpr4cuweeeka5aneg,1,42.2,82.4,2024-09-21T12:52:47.055Z,2024-09-21T12:52:48Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226885521,56,Back,5226885523,140,48.4,5226885525,141,71.8,5226885519,3,,5226885529,213,5.45,5226885527,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723220207,1024,1,2,93,32,a9vw7ikerpr4cuweeeka5aneg,1,48.4,71.8,2024-09-21T12:52:48.639Z,2024-09-21T12:52:51Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226885791,212,17.8,5226885793,213,4.06,5226885785,56,Back,5226885789,141,51.0,5226885787,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
