id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2742267691,786,1,2,84,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.4,20.7,2024-11-01T19:40:35.205Z,2024-11-01T19:40:35Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5331109057,141,19.4,5331109053,56,Right,5331109061,213,3.19,5331109059,212,18.0,5331109055,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267729,787,1,2,84,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.3,19.4,2024-11-01T19:40:35.788Z,2024-11-01T19:40:39Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5331109225,141,30.7,5331109227,212,13.5,5331109223,140,45.7,5331109217,56,Back,5331109229,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267771,788,1,2,84,51,aqtkb4mgrz8c6iqfufj6qjbv9,0,51.7,31.5,2024-11-01T19:40:38.861Z,2024-11-01T19:40:41Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5331109435,1,,5331109431,212,56.9,5331109427,140,82.0,5331109423,196,,5331109429,141,100.0,5331109421,155,,5331109425,56,Left,5331109433,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267779,789,5,2,84,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,80.4,100.8,2024-11-01T19:40:40.993Z,2024-11-01T19:58:58Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5331109467,347,,5331159989,233,848,5331109465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267853,848,5,2,84,53,8gxd9ry2580pu1b1dd5ny9ymy,1,19.6,-0.8,2024-11-01T19:40:40.993Z,2024-11-01T19:58:58Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5331109939,56,Back,5331159983,233,789,5331109943,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267915,849,1,2,84,59,8gxd9ry2580pu1b1dd5ny9ymy,1,21.5,0.0,2024-11-01T19:40:46.957Z,2024-11-01T19:40:52Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331110351,212,15.5,5331110355,213,1.18,5331110343,140,27.1,5331110347,141,20.4,5331110339,107,,5331110341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267989,850,1,2,85,4,8gxd9ry2580pu1b1dd5ny9ymy,1,37.1,23.1,2024-11-01T19:40:51.829Z,2024-11-01T19:40:56Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5331110727,56,Back,5331110733,212,17.9,5331110731,141,49.3,5331110735,213,1.68,5331110729,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268063,851,1,2,85,8,8gxd9ry2580pu1b1dd5ny9ymy,1,45.5,52.4,2024-11-01T19:40:56.030Z,2024-11-01T19:41:00Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331111087,213,1.26,5331111085,212,24.7,5331111077,56,Left,5331111081,141,86.9,5331111079,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268129,852,1,2,85,12,8gxd9ry2580pu1b1dd5ny9ymy,1,52.8,86.9,2024-11-01T19:41:00.677Z,2024-11-01T19:41:05Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5331111479,213,3.92,5331111477,212,20.5,5331111473,140,38.9,5331111471,56,Back,5331111475,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268141,853,1,2,85,17,8gxd9ry2580pu1b1dd5ny9ymy,0,38.6,70.6,2024-11-01T19:41:04.927Z,2024-11-01T19:41:08Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5331111521,157,,5331111843,236,,5331111523,56,Back,5331111527,141,66.9,5331111529,212,4.3,5331111849,286,,5331111533,1,,5331111845,233,790,5331111525,140,5331111531,213,,,,,,41.9,5.66,,,,,,,,,,,,,,,,,,,,,,
2742268177,790,74,2,85,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.5,42.8,2024-11-01T19:41:04.928Z,2024-11-01T19:57:44Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5331111775,56,Center,5331111777,285,,5331111899,233,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268317,854,1,2,85,27,8gxd9ry2580pu1b1dd5ny9ymy,1,7.2,29.8,2024-11-01T19:41:14.958Z,2024-11-01T19:41:17Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5331112501,141,36.3,5331112499,140,25.6,5331112505,213,0.22,5331112503,212,19.8,5331112497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268321,855,1,2,85,29,8gxd9ry2580pu1b1dd5ny9ymy,1,25.9,36.1,2024-11-01T19:41:17.058Z,2024-11-01T19:41:19Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331112519,140,11.2,5331112523,212,16.2,5331112517,56,Back,5331112585,156,,5331112525,213,2.83,5331112521,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268427,856,1,2,85,31,8gxd9ry2580pu1b1dd5ny9ymy,1,11.2,43.4,2024-11-01T19:41:19.013Z,2024-11-01T19:41:22Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5331113089,213,0.86,5331113083,140,22.6,5331113087,212,18.3,5331113085,141,63.7,5331113081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268453,857,1,2,85,34,8gxd9ry2580pu1b1dd5ny9ymy,1,22.6,63.7,2024-11-01T19:41:22.606Z,2024-11-01T19:41:24Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5331113261,56,Back,5331113263,140,5.5,5331113267,141,51.2,5331113271,212,19.9,5331113275,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268595,858,1,2,85,36,8gxd9ry2580pu1b1dd5ny9ymy,1,9.2,51.0,2024-11-01T19:41:24.221Z,2024-11-01T19:41:31Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5331114063,141,29.1,5331114067,212,15.3,5331114055,56,Back,5331114069,213,4.94,5331114059,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268711,859,1,2,85,43,8gxd9ry2580pu1b1dd5ny9ymy,1,26.3,30.6,2024-11-01T19:41:31.621Z,2024-11-01T19:41:38Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5331114653,212,31.1,5331114655,213,1.58,5331114651,141,76.3,5331114649,140,26.0,5331114647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268749,860,1,2,85,50,8gxd9ry2580pu1b1dd5ny9ymy,1,26.1,77.0,2024-11-01T19:41:38.006Z,2024-11-01T19:41:40Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5331114875,213,4.50,5331114871,141,53.9,5331114869,140,22.8,5331114873,212,16.1,5331114867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268857,861,1,2,85,52,8gxd9ry2580pu1b1dd5ny9ymy,1,23.3,51.6,2024-11-01T19:41:40.541Z,2024-11-01T19:41:46Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5331115429,140,31.7,5331115435,213,4.99,5331115431,141,6.5,5331115427,56,Back,5331115433,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268929,862,1,2,85,58,8gxd9ry2580pu1b1dd5ny9ymy,1,32.7,21.8,2024-11-01T19:41:45.893Z,2024-11-01T19:41:49Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331115815,212,13.7,5331115809,56,Back,5331115811,140,22.3,5331115813,141,33.9,5331115817,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268957,863,1,2,86,1,8gxd9ry2580pu1b1dd5ny9ymy,1,22.2,34.0,2024-11-01T19:41:49.565Z,2024-11-01T19:41:51Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5331115959,141,12.6,5331115957,140,36.9,5331115963,213,5.53,5331115955,56,Back,5331115961,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269039,864,1,2,86,3,8gxd9ry2580pu1b1dd5ny9ymy,1,36.9,12.6,2024-11-01T19:41:50.893Z,2024-11-01T19:41:55Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5331116379,140,37.5,5331116383,212,17.0,5331116385,213,1.53,5331116377,56,Back,5331116381,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269071,865,1,2,86,7,8gxd9ry2580pu1b1dd5ny9ymy,1,38.4,30.6,2024-11-01T19:41:54.821Z,2024-11-01T19:41:56Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331116583,212,29.8,5331116585,213,0.58,5331116577,56,Center,5331116581,141,54.6,5331116579,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269111,866,1,2,86,8,8gxd9ry2580pu1b1dd5ny9ymy,1,62.2,54.6,2024-11-01T19:41:56.173Z,2024-11-01T19:41:58Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5331116797,56,Center,5331116803,212,14.2,5331116801,141,42.1,5331116805,213,5.64,5331116799,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269123,867,1,2,86,10,8gxd9ry2580pu1b1dd5ny9ymy,0,73.0,42.1,2024-11-01T19:41:58.133Z,2024-11-01T19:41:59Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331116885,213,4.70,5331116877,56,Center,5331116881,141,29.2,5331116879,140,72.9,5331116883,212,8.8,5331116919,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269133,792,8,2,86,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.0,67.6,2024-11-01T19:41:59.168Z,2024-11-01T19:41:59Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5331116927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269245,868,1,2,86,15,8gxd9ry2580pu1b1dd5ny9ymy,1,87.1,17.4,2024-11-01T19:42:03.269Z,2024-11-01T19:42:13Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,1.0,5331117471,141,49.6,5331117475,213,1.31,5331117463,2,,5331117467,56,Center,5331118449,210,15,5331117473,212,22.7,5331118451,154,,5331117469,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269311,869,15,2,86,18,8gxd9ry2580pu1b1dd5ny9ymy,1,91.8,41.9,2024-11-01T19:42:06.650Z,2024-11-01T21:21:43Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331117861,17,,5331117859,22,,5331118505,146,98.9,5331118495,154,,5331117863,56,Center,5331118493,29,,5331118497,55,868,5331118501,102,49.4,5331118565,233,5331359081,78,5331118507,147,48.4,5331118503,103,793,,5331118195,72,,,,,,,,,,3.8,,,,,,,,,,
2742269291,793,10,2,86,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,2.3,51.9,2024-11-01T19:42:06.750Z,2024-11-01T19:42:12Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5331117747,178,,5331117751,56,Back,5331117749,182,,5331118259,233,869,5331117745,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269605,795,1,2,86,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.9,51.5,2024-11-01T19:42:21.886Z,2024-11-01T19:49:58Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5331119603,212,27.2,5331119599,140,24.7,5331119597,56,Back,5331119605,213,5.64,5331119601,141,27.6,5331119639,189,,5331162069,123,,5331162385,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269687,796,2,2,86,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.4,27.6,2024-11-01T19:42:25.950Z,2024-11-01T19:43:01Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5331120077,7,bop31qof3lon7u6rvmb68ktzp,5331120027,141,26.2,5331120023,140,70.0,5331120081,56,Center,5331120079,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269765,871,55,2,86,38,8gxd9ry2580pu1b1dd5ny9ymy,1,24.1,51.2,2024-11-01T19:42:25.951Z,2024-11-01T20:00:22Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5331146381,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270061,872,18,2,86,58,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-01T19:42:46.016Z,2024-11-01T19:42:47Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5331122029,42,,5331122125,55,873,5331122031,44,Midfielder,5331122033,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270069,873,19,2,86,58,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-01T19:42:46.017Z,2024-11-01T19:42:47Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,5331122067,145,10,5331122063,42,,5331122079,55,872,5331122071,292,9,5331122069,59,27,5331122073,293,1,5331122077,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270257,874,1,2,87,5,8gxd9ry2580pu1b1dd5ny9ymy,1,31.4,71.8,2024-11-01T19:42:53.285Z,2024-11-01T19:42:56Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5331123067,213,4.64,5331123063,141,31.9,5331123057,241,,5331123055,5,,5331123061,140,29.6,5331123065,212,27.2,5331123059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270313,875,1,2,87,8,8gxd9ry2580pu1b1dd5ny9ymy,1,30.0,39.2,2024-11-01T19:42:56.518Z,2024-11-01T19:42:59Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5331123361,140,45.5,5331123365,212,27.2,5331123367,213,5.35,5331123363,141,7.1,5331123359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270385,876,1,2,87,11,8gxd9ry2580pu1b1dd5ny9ymy,1,44.5,7.0,2024-11-01T19:42:59.694Z,2024-11-01T19:43:04Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331123851,141,28.8,5331123855,213,2.51,5331123853,212,25.0,5331123843,56,Back,5331123847,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270487,877,1,2,87,16,8gxd9ry2580pu1b1dd5ny9ymy,1,24.5,28.5,2024-11-01T19:43:04.711Z,2024-11-01T19:43:10Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5331124395,56,Back,5331124403,213,1.21,5331124397,140,34.2,5331124399,141,68.7,5331124401,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270539,878,1,2,87,22,8gxd9ry2580pu1b1dd5ny9ymy,1,42.2,72.1,2024-11-01T19:43:10.237Z,2024-11-01T19:43:13Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5331124699,213,4.52,5331124693,140,38.3,5331124697,212,21.9,5331124695,141,40.4,5331124691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270595,879,1,2,87,25,8gxd9ry2580pu1b1dd5ny9ymy,1,38.5,40.4,2024-11-01T19:43:13.062Z,2024-11-01T19:43:17Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5331125003,56,Right,5331125007,141,11.1,5331125005,140,57.5,5331125011,213,5.50,5331125009,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270605,880,1,2,87,29,8gxd9ry2580pu1b1dd5ny9ymy,1,62.0,8.9,2024-11-01T19:43:16.910Z,2024-11-01T19:43:18Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331125055,56,Center,5331125063,141,23.0,5331125067,212,11.5,5331125071,213,0.98,5331125059,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270615,881,1,2,87,30,8gxd9ry2580pu1b1dd5ny9ymy,1,67.7,23.0,2024-11-01T19:43:17.981Z,2024-11-01T19:43:20Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5331125119,140,82.8,5331125117,56,Right,5331125123,212,17.6,5331125125,213,5.84,5331125159,156,,5331125121,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270677,882,1,2,87,32,8gxd9ry2580pu1b1dd5ny9ymy,0,86.0,10.7,2024-11-01T19:43:20.605Z,2024-11-01T19:43:22Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331125483,140,92.2,5331125487,212,25.1,5331125477,2,,5331125485,141,46.4,5331125481,56,Center,5331125489,213,1.31,5331125479,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270735,798,12,2,87,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.7,54.2,2024-11-01T19:43:23.263Z,2024-11-01T19:44:47Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5331125797,15,,5331125779,212,23.7,5331125775,140,9.6,5331125777,141,89.1,5331125773,56,Back,5331125781,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270767,799,1,2,87,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,9.6,89.1,2024-11-01T19:43:23.775Z,2024-11-01T19:45:45Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5331125949,140,13.4,5331125953,212,4.0,5331125951,141,89.6,5331125955,213,0.09,5331125947,56,Back,5331125945,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270819,883,1,2,87,37,8gxd9ry2580pu1b1dd5ny9ymy,1,76.8,16.1,2024-11-01T19:43:25.494Z,2024-11-01T19:43:29Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5331126157,56,Center,5331126163,212,18.3,5331126165,213,1.04,5331126155,155,,5331126161,141,39.4,5331126159,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270835,884,3,2,87,41,8gxd9ry2580pu1b1dd5ny9ymy,0,85.5,38.9,2024-11-01T19:43:29.093Z,2024-11-01T19:43:30Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331126241,286,,5331126287,211,,5331126239,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270865,800,1,2,87,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.9,58.2,2024-11-01T19:43:30.231Z,2024-11-01T19:43:31Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5331126385,140,21.6,5331126381,56,Back,5331126387,141,69.4,5331126389,212,7.8,5331126391,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270909,802,1,2,87,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.6,69.4,2024-11-01T19:43:31.081Z,2024-11-01T19:43:34Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5331126625,141,79.0,5331126621,56,Back,5331126629,213,0.87,5331126623,140,26.8,5331126627,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270919,803,1,2,87,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.1,78.1,2024-11-01T19:43:34.047Z,2024-11-01T19:43:34Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5331126685,140,33.9,5331126687,141,69.3,5331126683,56,Back,5331126691,213,5.17,5331126689,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270987,804,1,2,87,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.9,69.3,2024-11-01T19:43:34.687Z,2024-11-01T19:43:38Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5331127059,56,Center,5331127065,141,67.8,5331127069,213,6.23,5331127063,140,53.1,5331127067,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271057,805,1,2,87,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.0,54.9,2024-11-01T19:43:37.823Z,2024-11-01T19:43:41Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5331127421,141,10.4,5331127427,213,4.42,5331127423,212,31.6,5331127417,56,Back,5331127419,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271091,806,1,2,87,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.0,11.4,2024-11-01T19:43:41.591Z,2024-11-01T19:43:43Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5331127611,212,13.7,5331127595,56,Back,5331127613,213,2.79,5331127607,141,18.3,5331127601,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271117,807,1,2,87,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.7,18.3,2024-11-01T19:43:42.975Z,2024-11-01T19:43:44Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5331127763,140,36.8,5331127767,141,5.6,5331127771,213,4.85,5331127769,212,8.7,5331127759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271199,808,1,2,87,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.4,5.8,2024-11-01T19:43:44.207Z,2024-11-01T19:43:47Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5331128187,140,12.6,5331128185,56,Back,5331128193,213,2.47,5331128189,141,34.9,5331128191,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271275,809,1,2,88,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,10.3,35.2,2024-11-01T19:43:48.952Z,2024-11-01T19:43:50Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5331128527,212,54.9,5331128523,140,62.6,5331128531,1,,5331128519,157,,5331128529,213,0.01,5331128521,56,Center,5331128525,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271377,886,1,2,88,3,8gxd9ry2580pu1b1dd5ny9ymy,1,33.5,65.4,2024-11-01T19:43:51.615Z,2024-11-01T19:43:54Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5331129029,56,Center,5331129027,3,,5331129033,141,71.2,5331129037,213,0.17,5331129035,212,22.8,5331129031,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271405,887,1,2,88,6,8gxd9ry2580pu1b1dd5ny9ymy,0,55.8,71.5,2024-11-01T19:43:54.606Z,2024-11-01T19:43:55Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331129153,168,,5331129157,56,Left,5331129161,141,84.7,5331129165,213,0.51,5331129159,140,71.0,5331129163,212,18.3,5331129151,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271507,810,1,2,88,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,26.3,22.5,2024-11-01T19:43:58Z,2024-11-01T19:44:00Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5331129691,1,,5331129689,213,6.00,5331129687,212,56.9,5331129683,140,78.3,5331129679,155,,5331129681,56,Right,5331129685,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271511,811,5,2,88,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,78.4,-1.2,2024-11-01T19:44:00.735Z,2024-11-01T19:44:07Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5331129709,347,,5331129707,56,Right,5331130457,233,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271627,888,5,2,88,13,8gxd9ry2580pu1b1dd5ny9ymy,1,21.6,101.2,2024-11-01T19:44:00.735Z,2024-11-01T19:58:59Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331130353,347,,5331130411,233,811,5331130351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271673,889,1,2,88,18,8gxd9ry2580pu1b1dd5ny9ymy,1,21.4,100.0,2024-11-01T19:44:06.318Z,2024-11-01T19:44:09Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5331130547,56,Back,5331130549,140,29.7,5331130551,141,83.6,5331130555,213,5.33,5331130545,107,,5331130553,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271857,890,1,2,88,21,8gxd9ry2580pu1b1dd5ny9ymy,1,29.7,83.6,2024-11-01T19:44:08.718Z,2024-11-01T19:44:17Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331131459,140,25.6,5331131455,155,,5331131461,141,36.3,5331131465,213,4.58,5331131467,1,,5331131463,212,32.5,5331131457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271913,891,1,2,88,29,8gxd9ry2580pu1b1dd5ny9ymy,1,55.6,20.6,2024-11-01T19:44:16.878Z,2024-11-01T19:44:20Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331131791,140,56.3,5331131795,212,18.1,5331131797,213,1.53,5331131789,56,Center,5331131793,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
