id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2715051937,826,1,2,85,38,8gxd9ry2580pu1b1dd5ny9ymy,1,7.3,17.7,2024-08-30T19:13:43.947Z,2024-08-30T19:13:47Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5182205877,212,5.9,5182205879,213,6.24,5182205871,56,Back,5182205873,140,12.9,5182205875,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715052025,827,1,2,85,42,8gxd9ry2580pu1b1dd5ny9ymy,1,23.2,16.4,2024-08-30T19:13:46.985Z,2024-08-30T19:13:51Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182206499,140,34.5,5182206505,213,1.28,5182206507,1,,5182206501,141,73.9,5182206503,212,40.9,5182206497,56,Back,5182206495,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715052077,828,1,2,85,46,8gxd9ry2580pu1b1dd5ny9ymy,1,33.9,74.2,2024-08-30T19:13:51.706Z,2024-08-30T19:13:54Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182206765,56,Back,5182206769,141,74.2,5182206771,212,12.4,5182206767,140,45.7,5182206773,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715052119,829,1,2,85,48,8gxd9ry2580pu1b1dd5ny9ymy,1,51.8,73.3,2024-08-30T19:13:53.834Z,2024-08-30T19:14:01Z,dwpns7gcg4s1c35df5td9ow7o,M. Papuga,,,5182207017,213,2.36,5182207027,156,,5182207009,56,Back,5182207011,140,42.5,5182207013,141,87.5,5182207015,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715052283,830,61,2,85,56,8gxd9ry2580pu1b1dd5ny9ymy,0,57.2,88.7,2024-08-30T19:14:01.617Z,2024-08-30T19:14:02Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182207799,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715052375,736,1,2,85,58,a9vw7ikerpr4cuweeeka5aneg,1,36.0,7.7,2024-08-30T19:14:03.161Z,2024-08-30T19:14:05Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5182208265,56,Back,5182208277,213,3.16,5182208275,212,12.1,5182208273,141,7.4,5182208269,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715052429,738,1,2,86,0,a9vw7ikerpr4cuweeeka5aneg,1,24.5,7.4,2024-08-30T19:14:05.336Z,2024-08-30T21:04:24Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5182208509,56,Back,5182208511,140,12.0,5182208513,141,34.5,5182208515,212,22.6,5182208517,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715052563,739,1,2,86,1,a9vw7ikerpr4cuweeeka5aneg,0,12.0,34.5,2024-08-30T19:14:06.706Z,2024-08-30T19:14:12Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5182209261,140,54.5,5182209263,141,18.8,5182209257,157,,5182209269,1,,5182209265,212,45.9,5182209267,213,6.05,5182209259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715052699,832,1,2,86,8,8gxd9ry2580pu1b1dd5ny9ymy,1,41.2,79.0,2024-08-30T19:14:13.387Z,2024-08-30T19:14:19Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5182209971,140,13.1,5182209975,212,31.2,5182209973,141,64.0,5182209969,56,Back,5182209977,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715052843,833,1,2,86,14,8gxd9ry2580pu1b1dd5ny9ymy,1,13.3,63.4,2024-08-30T19:14:19.010Z,2024-08-30T19:14:26Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182210821,141,31.0,5182210825,213,5.29,5182210823,212,26.3,5182210819,140,27.0,5182210817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715052931,834,1,2,86,21,8gxd9ry2580pu1b1dd5ny9ymy,1,37.7,34.5,2024-08-30T19:14:25.986Z,2024-08-30T19:14:29Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5182211307,212,26.0,5182211305,141,35.2,5182211309,213,0.02,5182211303,140,62.5,5182211301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715053055,835,1,2,86,23,8gxd9ry2580pu1b1dd5ny9ymy,1,64.4,39.5,2024-08-30T19:14:28.938Z,2024-08-30T19:14:33Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5182212041,213,0.24,5182212031,140,72.8,5182212035,141,42.7,5182212027,56,Center,5182212037,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715053073,836,1,2,86,28,8gxd9ry2580pu1b1dd5ny9ymy,1,80.6,18.0,2024-08-30T19:14:33.579Z,2024-08-30T19:40:09Z,dwpns7gcg4s1c35df5td9ow7o,M. Papuga,1.0,,5182212125,212,24.7,5182212115,2,,5182214155,154,,5182212127,213,1.30,5182212123,141,53.0,5182212121,140,86.8,5182214153,210,15,5182212119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715053219,837,15,2,86,32,8gxd9ry2580pu1b1dd5ny9ymy,1,85.9,46.4,2024-08-30T19:14:37.518Z,2024-08-30T20:32:34Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5182214191,29,,5182214053,20,,5182214199,102,50.6,5182214205,147,50,5182215391,233,740,5182214203,146,98.5,5182214193,154,,5182212905,17,,5182214189,79,5182212907,56,Center,,5182212903,22,5182214195,55,836,5182214201,103,,,,,,,,,,,31.0,,,,,,,,,
2715053169,740,10,2,86,32,a9vw7ikerpr4cuweeeka5aneg,1,2.3,50.0,2024-08-30T19:14:37.618Z,2024-08-30T19:14:59Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5182215507,233,837,5182212665,182,,5182215375,175,,5182215377,181,,5182212667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715053187,741,6,2,86,33,a9vw7ikerpr4cuweeeka5aneg,0,6.8,55.6,2024-08-30T19:14:38.316Z,2024-08-30T19:14:47Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5182212849,56,Back,5182212851,73,,5182213417,233,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715053261,838,6,2,86,33,8gxd9ry2580pu1b1dd5ny9ymy,1,93.2,44.4,2024-08-30T19:14:38.316Z,2024-08-30T19:59:44Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5182213387,233,741,5182213315,75,,5182213313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715053815,839,1,2,86,58,8gxd9ry2580pu1b1dd5ny9ymy,0,99.5,0.5,2024-08-30T19:15:03.244Z,2024-08-30T19:15:05Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182216303,212,28.9,5182216297,56,Center,5182216301,141,41.8,5182216295,223,,5182216299,140,93.1,5182216305,213,1.81,5182216291,6,,5182216293,155,,5182216289,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715053863,742,12,2,87,3,a9vw7ikerpr4cuweeeka5aneg,1,8.2,54.9,2024-08-30T19:15:08.002Z,2024-08-30T19:27:37Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182216895,167,,5182216547,213,1.29,5182216587,15,,5182216533,140,16.6,5182216543,212,32.2,5182216529,56,Back,5182216539,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715053903,743,5,2,87,3,a9vw7ikerpr4cuweeeka5aneg,0,13.6,100.4,2024-08-30T19:15:08.195Z,2024-08-30T20:01:16Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182216839,347,,5182216837,56,Back,5182218151,233,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715054143,840,5,2,87,3,8gxd9ry2580pu1b1dd5ny9ymy,1,86.4,-0.4,2024-08-30T19:15:08.195Z,2024-08-30T20:01:16Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182218111,233,743,5182218045,347,,5182218043,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715054229,841,1,2,87,14,8gxd9ry2580pu1b1dd5ny9ymy,1,90.6,0.0,2024-08-30T19:15:19.130Z,2024-08-30T19:15:22Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182218535,213,1.29,5182218525,140,94.5,5182218527,141,20.0,5182218521,107,,5182218531,212,14.9,5182218523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715054247,842,1,2,87,17,8gxd9ry2580pu1b1dd5ny9ymy,0,94.3,16.1,2024-08-30T19:15:22.730Z,2024-08-30T19:15:24Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182218645,168,,5182218653,212,6.1,5182218651,141,21.8,5182218647,56,Center,5182218655,213,2.45,5182218649,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715054289,843,1,2,87,19,8gxd9ry2580pu1b1dd5ny9ymy,0,89.6,21.8,2024-08-30T19:15:24.850Z,2024-08-30T19:15:25Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5182218879,212,2.1,5182218877,141,24.3,5182218873,56,Center,5182218875,140,90.8,5182218871,3,,5182218881,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715054297,744,44,2,87,20,a9vw7ikerpr4cuweeeka5aneg,1,10.6,72.1,2024-08-30T19:15:25.674Z,2024-08-30T20:00:30Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5182218911,56,Back,5182219125,233,844,5182218917,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715054327,844,44,2,87,20,8gxd9ry2580pu1b1dd5ny9ymy,0,89.4,27.9,2024-08-30T19:15:25.675Z,2024-08-30T20:00:30Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5182219077,286,,5182219195,233,744,5182219075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715054323,745,12,2,87,20,a9vw7ikerpr4cuweeeka5aneg,1,12.9,66.1,2024-08-30T19:15:25.882Z,2024-08-30T19:15:27Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5182219067,213,0.98,5182219057,56,Back,5182219079,15,,5182219063,141,75.4,5182219065,212,7.6,5182219061,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715054381,845,1,2,87,23,8gxd9ry2580pu1b1dd5ny9ymy,1,93.0,10.6,2024-08-30T19:15:28.314Z,2024-08-30T19:15:30Z,dwpns7gcg4s1c35df5td9ow7o,M. Papuga,,,5182219401,141,10.3,5182219399,140,97.4,5182219405,213,6.24,5182219403,212,4.6,5182219397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715054533,846,1,2,87,24,8gxd9ry2580pu1b1dd5ny9ymy,0,94.4,11.6,2024-08-30T19:15:29.899Z,2024-08-30T19:15:37Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182220519,1,,5182220307,141,94.1,5182220293,2,,5182220303,140,100.0,5182220297,155,,5182220301,56,Left,5182220313,213,1.45,5182220311,212,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715055263,746,5,2,87,32,a9vw7ikerpr4cuweeeka5aneg,1,-1.1,9.3,2024-08-30T19:15:37.528Z,2024-08-30T20:01:16Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182224043,346,,5182224041,56,Back,5182224117,233,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715054587,847,5,2,87,32,8gxd9ry2580pu1b1dd5ny9ymy,0,101.1,90.7,2024-08-30T19:15:37.528Z,2024-08-30T20:01:17Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182220553,346,,5182220551,56,Left,5182224159,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715055403,747,1,2,87,57,a9vw7ikerpr4cuweeeka5aneg,1,4.6,41.3,2024-08-30T19:16:02.443Z,2024-08-30T19:16:08Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5182224763,124,,5182224777,212,65.7,5182224781,213,6.10,5182224783,1,,5182224769,140,66.2,5182224787,74,,5182224773,141,24.0,5182224767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715055413,748,44,2,88,2,a9vw7ikerpr4cuweeeka5aneg,1,61.2,18.3,2024-08-30T19:16:07.667Z,2024-08-30T20:08:23Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5182224831,56,Right,5182224833,286,,5182224883,233,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715055395,848,44,2,88,2,8gxd9ry2580pu1b1dd5ny9ymy,0,38.8,81.7,2024-08-30T19:16:07.668Z,2024-08-30T20:00:31Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182224933,233,748,5182224729,285,,5182224727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715055453,749,1,2,88,3,a9vw7ikerpr4cuweeeka5aneg,0,66.2,24.0,2024-08-30T19:16:08.258Z,2024-08-30T20:08:22Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5182225085,3,,5182225087,168,,5182225095,212,11.2,5182225099,213,6.26,5182225091,140,76.9,5182225093,141,23.6,5182225089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715055601,750,15,2,88,10,a9vw7ikerpr4cuweeeka5aneg,1,80.9,23.3,2024-08-30T19:16:15.954Z,2024-08-30T20:40:24Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5182226033,22,,5182318271,102,47.4,5182538773,231,46.9,5182318279,146,84.6,5182226035,18,,5182318281,147,28.0,5182226037,56,Center,5182318273,103,19,5182538771,230,5182315181,72,,98.1,5182318275,215,5182318277,458,,5182538743,80,5182318315,233,849,,5182538769,82,,,,,,,,,,,,,,
2715055651,849,10,2,88,11,8gxd9ry2580pu1b1dd5ny9ymy,1,15.4,72.0,2024-08-30T19:16:16.054Z,2024-08-30T20:41:51Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5182226307,56,Back,5182546661,233,750,5182546659,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715055615,751,6,2,88,12,a9vw7ikerpr4cuweeeka5aneg,1,92.0,43.3,2024-08-30T19:16:17.074Z,2024-08-30T19:59:44Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5182226185,73,,5182226793,233,850,5182226177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715055717,850,6,2,88,12,8gxd9ry2580pu1b1dd5ny9ymy,0,8.0,56.7,2024-08-30T19:16:17.074Z,2024-08-30T20:11:46Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5182226729,73,,5182226815,233,751,5182226727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715056747,752,1,2,88,52,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2024-08-30T19:16:57.011Z,2024-08-30T19:17:02Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5182232055,140,95.5,5182232061,213,4.60,5182232057,141,46.6,5182232047,6,,5182232053,56,Center,5182232045,2,,5182232257,233,851,5182232063,1,,5182232049,155,5182232051,223,,,5182232059,212,,,,,,,,,36.2,,,,,,,,,,,,,,,,
2715056775,851,11,2,88,56,8gxd9ry2580pu1b1dd5ny9ymy,1,4.2,54.3,2024-08-30T19:17:01.531Z,2024-08-30T19:17:02Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182232185,56,Back,5182232277,233,752,5182232187,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715056875,852,1,2,88,57,8gxd9ry2580pu1b1dd5ny9ymy,1,9.7,54.3,2024-08-30T19:17:02.956Z,2024-08-30T19:17:05Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182232709,141,71.5,5182232711,212,23.6,5182232707,140,29.2,5182232713,213,0.52,5182232703,123,,5182232705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715056987,853,1,2,89,0,8gxd9ry2580pu1b1dd5ny9ymy,1,29.2,71.5,2024-08-30T19:17:05.771Z,2024-08-30T19:17:09Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5182233315,212,2.4,5182233305,140,29.6,5182233309,141,75.0,5182233319,213,1.40,5182233301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057011,854,3,2,89,4,8gxd9ry2580pu1b1dd5ny9ymy,0,33.2,76.2,2024-08-30T19:17:09.780Z,2024-08-30T20:00:00Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182233385,56,Back,5182234131,233,753,5182233387,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057109,753,7,2,89,4,a9vw7ikerpr4cuweeeka5aneg,1,66.8,23.8,2024-08-30T19:17:09.781Z,2024-08-30T19:59:59Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,1.0,,5182233883,56,Center,5182234089,233,854,5182234093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057203,755,15,2,89,10,a9vw7ikerpr4cuweeeka5aneg,1,78.7,41.9,2024-08-30T19:17:15.960Z,2024-08-30T19:29:10Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5182322865,29,,5182322867,55,753,5182322873,103,7.6,5182322877,146,98.1,5182322863,80,,5182234453,56,Center,5182322875,215,,5182322879,147,48.9,5182322871,102,5182234449,22,,47.2,5182322041,72,5182322953,233,855,5182234451,18,,,,,,,,,,,,,,,,,,,,
2715057179,855,10,2,89,11,8gxd9ry2580pu1b1dd5ny9ymy,1,2.9,54.0,2024-08-30T19:17:16.060Z,2024-08-30T19:29:01Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182322163,233,755,5182234293,178,,5182234301,56,Back,5182234885,177,,5182234297,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057423,857,1,2,89,17,8gxd9ry2580pu1b1dd5ny9ymy,1,9.8,42.8,2024-08-30T19:17:22.053Z,2024-08-30T19:17:24Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182235615,140,24.6,5182235613,56,Back,5182235611,123,,5182235621,213,5.53,5182235619,212,21.3,5182235617,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057441,858,1,2,89,19,8gxd9ry2580pu1b1dd5ny9ymy,1,24.6,21.3,2024-08-30T19:17:24.556Z,2024-08-30T19:17:25Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5182235685,56,Back,5182235699,212,2.7,5182235705,213,5.11,5182235695,141,17.6,5182235691,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057505,859,1,2,89,20,8gxd9ry2580pu1b1dd5ny9ymy,1,25.6,17.6,2024-08-30T19:17:25.229Z,2024-08-30T19:17:27Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182236059,140,35.0,5182236065,213,0.80,5182236057,56,Back,5182236063,212,14.1,5182236061,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057535,860,1,2,89,22,8gxd9ry2580pu1b1dd5ny9ymy,0,35.0,32.4,2024-08-30T19:17:27.236Z,2024-08-30T19:17:28Z,dwpns7gcg4s1c35df5td9ow7o,M. Papuga,,,5182236177,213,6.04,5182236171,140,51.8,5182236175,212,18.2,5182236173,141,25.9,5182236169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057543,756,8,2,89,23,a9vw7ikerpr4cuweeeka5aneg,1,49.7,81.1,2024-08-30T19:17:28.147Z,2024-08-30T19:17:28Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5182236211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057593,757,5,2,89,24,a9vw7ikerpr4cuweeeka5aneg,0,55.6,100.8,2024-08-30T19:17:29.644Z,2024-08-30T20:01:18Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5182237409,233,861,5182236419,347,,5182236417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057735,861,5,2,89,24,8gxd9ry2580pu1b1dd5ny9ymy,1,44.4,-0.8,2024-08-30T19:17:29.644Z,2024-08-30T20:01:17Z,dwpns7gcg4s1c35df5td9ow7o,M. Papuga,,,5182237317,233,757,5182237239,347,,5182237237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057833,862,1,2,89,30,8gxd9ry2580pu1b1dd5ny9ymy,1,43.3,0.0,2024-08-30T19:17:35.268Z,2024-08-30T19:17:38Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182237785,212,12.3,5182237781,141,12.0,5182237775,107,,5182237777,56,Back,5182237789,213,2.29,5182237779,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057925,863,1,2,89,33,8gxd9ry2580pu1b1dd5ny9ymy,1,35.6,12.0,2024-08-30T19:17:38.549Z,2024-08-30T19:17:42Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5182238319,1,,5182238309,56,Center,5182238313,141,75.6,5182238311,140,51.8,5182238305,155,,5182238317,213,1.20,5182238315,212,46.5,5182238307,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715057999,864,1,2,89,37,8gxd9ry2580pu1b1dd5ny9ymy,1,51.8,75.6,2024-08-30T19:17:42.332Z,2024-08-30T19:17:44Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182238709,56,Back,5182238713,141,87.2,5182238715,212,12.8,5182238711,140,42.2,5182238717,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715058055,865,1,2,89,39,8gxd9ry2580pu1b1dd5ny9ymy,1,42.2,87.2,2024-08-30T19:17:44.652Z,2024-08-30T19:17:46Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182239099,56,Back,5182239107,213,3.95,5182239103,141,70.9,5182239105,212,15.3,5182239101,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715058177,866,1,2,89,41,8gxd9ry2580pu1b1dd5ny9ymy,1,32.0,70.8,2024-08-30T19:17:46.509Z,2024-08-30T19:17:51Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5182239827,56,Back,5182239837,141,45.8,5182239833,140,11.8,5182239841,212,27.2,5182239843,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715058341,867,1,2,89,46,8gxd9ry2580pu1b1dd5ny9ymy,0,11.7,46.0,2024-08-30T19:17:51.212Z,2024-08-30T19:17:58Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182240697,140,58.5,5182240705,1,,5182240695,56,Center,5182240701,212,49.2,5182240703,213,6.25,5182240699,141,43.3,5182240693,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715058291,758,44,2,89,50,a9vw7ikerpr4cuweeeka5aneg,1,43.4,52.4,2024-08-30T19:17:55.340Z,2024-08-30T20:00:32Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182240465,285,,5182240461,56,Back,5182240911,233,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715058347,868,44,2,89,50,8gxd9ry2580pu1b1dd5ny9ymy,0,56.6,47.6,2024-08-30T19:17:55.341Z,2024-08-30T20:00:32Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5182240739,56,Center,5182240741,286,,5182240985,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715058337,759,1,2,89,50,a9vw7ikerpr4cuweeeka5aneg,0,46.7,45.2,2024-08-30T19:17:55.619Z,2024-08-30T19:17:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182240673,213,1.65,5182240667,140,45.7,5182240671,212,13.2,5182240669,141,64.6,5182240663,3,,5182240665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715058433,869,1,2,89,54,8gxd9ry2580pu1b1dd5ny9ymy,0,56.4,19.8,2024-08-30T19:17:59.076Z,2024-08-30T19:18:00Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5182241163,3,,5182241165,56,Center,5182241171,212,8.7,5182241167,140,52.0,5182241173,213,2.13,5182241169,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715058455,870,61,2,89,56,8gxd9ry2580pu1b1dd5ny9ymy,0,57.7,26.2,2024-08-30T19:18:01.748Z,2024-08-30T19:18:01Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5182241369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
