id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/13/value
2802175733,669,1,2,73,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,95.1,2025-04-17T14:29:06.487Z,2025-04-17T14:29:09Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,5657829979,212,12.4,5657829981,213,3.13,5657829977,141,95.3,5657829975,140,56.9,5657829973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175745,670,1,2,73,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.9,95.3,2025-04-17T14:29:09.351Z,2025-04-17T14:29:12Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657830075,56,Center,5657830077,140,55.3,5657830081,212,11.7,5657830079,141,78.2,5657830083,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175751,671,1,2,73,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.2,78.1,2025-04-17T14:29:11.847Z,2025-04-17T14:29:14Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657830135,56,Back,5657830137,140,46.0,5657830139,141,95.7,5657830143,213,2.25,5657830141,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175763,672,1,2,73,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.1,95.9,2025-04-17T14:29:13.983Z,2025-04-17T14:29:18Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657830229,213,4.51,5657830223,140,41.3,5657830227,212,24.7,5657830225,141,60.3,5657830221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175777,673,1,2,73,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.3,54.9,2025-04-17T14:29:17.871Z,2025-04-17T14:29:21Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657830293,212,52.2,5657830287,56,Center,5657830285,155,,5657830297,1,,5657830291,141,66.6,5657830295,213,0.15,5657830289,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175789,633,52,2,73,55,ajtb177oqwawkdwbqhldmq6mx,1,6.8,27.8,2025-04-17T14:29:23.287Z,2025-04-18T13:03:19Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5658927033,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175835,635,1,2,74,11,ajtb177oqwawkdwbqhldmq6mx,0,9.8,44.6,2025-04-17T14:29:39.208Z,2025-04-17T14:29:41Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657830571,1,,5657830569,213,6.09,5657830559,155,,5657830567,212,57.9,5657830561,56,Center,5657830565,141,28.2,5657830563,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175837,674,44,2,74,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.8,70.5,2025-04-17T14:29:40.767Z,2025-04-17T15:14:21Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657830623,233,636,5657830577,285,,5657830575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175839,636,44,2,74,12,ajtb177oqwawkdwbqhldmq6mx,0,63.2,29.5,2025-04-17T14:29:40.768Z,2025-04-17T15:14:21Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5657830581,286,,5657830579,56,Center,5657830647,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175843,675,12,2,74,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.1,68.4,2025-04-17T14:29:41.015Z,2025-04-17T14:29:43Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657830621,15,,5657830617,212,26.7,5657830615,141,78.4,5657830611,56,Center,5657830613,140,62.7,5657830619,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175849,637,1,2,74,15,ajtb177oqwawkdwbqhldmq6mx,1,44.3,28.0,2025-04-17T14:29:43.104Z,2025-04-17T14:29:46Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657830675,212,6.3,5657830677,213,5.09,5657830671,140,46.5,5657830673,141,19.4,5657830669,56,Back,5657830667,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175851,638,1,2,74,17,ajtb177oqwawkdwbqhldmq6mx,1,38.9,14.1,2025-04-17T14:29:45.872Z,2025-04-17T14:29:47Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657830719,213,2.89,5657830711,56,Back,5657830717,212,17.2,5657830715,141,20.4,5657830713,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175869,639,1,2,74,19,ajtb177oqwawkdwbqhldmq6mx,1,22.9,20.6,2025-04-17T14:29:47.487Z,2025-04-17T14:29:52Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657830809,213,2.40,5657830803,140,9.3,5657830807,212,19.4,5657830801,56,Back,5657830805,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175879,640,1,2,74,24,ajtb177oqwawkdwbqhldmq6mx,1,14.1,48.8,2025-04-17T14:29:52.063Z,2025-04-17T14:29:54Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657830869,213,5.89,5657830859,140,48.9,5657830871,1,,5657830867,212,39.6,5657830855,56,Back,5657830863,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175881,641,1,2,74,26,ajtb177oqwawkdwbqhldmq6mx,1,40.6,30.9,2025-04-17T14:29:54.472Z,2025-04-18T13:03:53Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5657830879,141,38.7,5657830883,213,1.65,5657830881,212,5.3,5657830887,156,,5657830877,140,40.2,5657830875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175897,642,1,2,74,27,ajtb177oqwawkdwbqhldmq6mx,1,47.4,36.7,2025-04-17T14:29:55.529Z,2025-04-17T14:29:59Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5657830941,141,12.9,5657830945,213,4.86,5657830943,212,16.4,5657830939,140,49.7,5657830937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175903,643,1,2,74,31,ajtb177oqwawkdwbqhldmq6mx,0,48.0,3.7,2025-04-17T14:29:59.072Z,2025-04-18T13:04:09Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657830981,213,0.06,5657830983,1,,5657830979,212,43.1,5657830973,56,Right,5657830977,141,7.6,5657830975,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175915,677,1,2,74,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.2,89.6,2025-04-17T14:30:03.127Z,2025-04-17T14:30:06Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657831033,212,25.7,5657831035,213,3.90,5657831031,141,63.6,5657831029,140,3.4,5657831027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175921,678,1,2,74,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.7,60.6,2025-04-17T14:30:06.775Z,2025-04-17T14:30:09Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5657831075,212,16.9,5657831077,213,6.08,5657831071,140,19.5,5657831073,141,55.7,5657831069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175931,679,1,2,74,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.5,53.6,2025-04-17T14:30:09.478Z,2025-04-17T14:30:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657831131,213,1.62,5657831129,212,20.4,5657831123,56,Back,5657831127,141,83.5,5657831125,140,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175935,680,1,2,74,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,17.6,83.6,2025-04-17T14:30:11.142Z,2025-04-17T14:30:14Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657831163,141,98.3,5657831167,213,1.02,5657831161,140,23.5,5657831165,212,11.8,5657831159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175947,681,1,2,74,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.5,98.3,2025-04-17T14:30:14.542Z,2025-04-17T14:30:19Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657831243,140,39.8,5657831247,212,19.7,5657831241,56,Back,5657831245,141,83.9,5657831239,155,,5657831249,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175957,682,1,2,74,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.0,94.8,2025-04-17T14:30:19.079Z,2025-04-17T14:30:20Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5657831289,213,0.15,5657831283,140,52.6,5657831287,212,13.4,5657831281,56,Left,5657831285,141,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175961,683,61,2,74,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.7,97.5,2025-04-17T14:30:20.687Z,2025-04-18T13:05:08Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657831303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175979,645,1,2,74,53,ajtb177oqwawkdwbqhldmq6mx,1,45.7,15.3,2025-04-17T14:30:21.023Z,2025-04-18T13:05:30Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657831397,56,Center,5657831403,212,16.0,5657831401,141,22.8,5657831405,213,0.33,5657831399,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175987,646,1,2,74,55,ajtb177oqwawkdwbqhldmq6mx,1,60.7,23.4,2025-04-17T14:30:23.703Z,2025-04-18T13:05:37Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657831455,56,Back,5657831461,141,10.0,5657831467,213,3.78,5657831465,212,15.3,5657831459,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175989,647,1,2,74,57,ajtb177oqwawkdwbqhldmq6mx,1,49.0,10.3,2025-04-17T14:30:25.079Z,2025-04-18T13:05:35Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5657831481,213,2.09,5657831479,212,29.7,5657831473,56,Back,5657831477,141,48.2,5657831475,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176011,648,1,2,74,59,ajtb177oqwawkdwbqhldmq6mx,1,35.9,49.9,2025-04-17T14:30:27.423Z,2025-04-17T14:30:35Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657831595,56,Back,5657831597,140,38.6,5657831603,213,5.18,5657831601,212,6.3,5657831599,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176025,649,1,2,75,5,ajtb177oqwawkdwbqhldmq6mx,1,42.2,49.0,2025-04-17T14:30:33.159Z,2025-04-18T13:05:45Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657831697,140,43.6,5657831695,56,Back,5657831699,141,67.2,5657831701,212,12.5,5657831703,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176031,650,1,2,75,11,ajtb177oqwawkdwbqhldmq6mx,0,43.7,73.6,2025-04-17T14:30:39.507Z,2025-04-18T13:05:51Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657831741,141,62.4,5657831747,1,,5657831745,213,6.14,5657831743,212,55.2,5657831739,140,95.8,5657831737,56,Center,5658931283,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802178049,748,52,2,75,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.3,29.1,2025-04-17T14:30:48.317Z,2025-04-18T13:05:54Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5658931311,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176047,684,43,2,75,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-17T14:30:50.647Z,2025-04-17T14:41:01Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5657844303,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176081,685,1,2,75,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.8,52.5,2025-04-17T14:30:56.047Z,2025-04-17T14:30:58Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5657832031,213,1.53,5657832029,212,16.9,5657832025,140,15.5,5657832027,141,77.3,5657832023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176087,686,1,2,75,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,16.5,83.9,2025-04-17T14:30:58.439Z,2025-04-17T14:31:00Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657832059,213,0.81,5657832051,56,Back,5657832055,141,97.4,5657832057,212,12.7,5657832053,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176091,687,1,2,75,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,25.4,96.5,2025-04-17T14:31:00.743Z,2025-04-17T14:31:02Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657832075,213,0.04,5657832071,141,97.4,5657832073,212,14.8,5657832067,56,Back,5657832069,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176097,651,8,2,75,35,ajtb177oqwawkdwbqhldmq6mx,1,60.0,3.9,2025-04-17T14:31:03.776Z,2025-04-18T13:06:17Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5658931843,384,,5657832093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176101,653,1,2,75,37,ajtb177oqwawkdwbqhldmq6mx,1,69.4,12.6,2025-04-17T14:31:05.311Z,2025-04-17T14:31:06Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657832143,56,Center,5657832147,141,22.5,5657832145,140,71.2,5657832151,213,1.30,5657832149,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176111,654,1,2,75,38,ajtb177oqwawkdwbqhldmq6mx,1,71.3,22.8,2025-04-17T14:31:06.212Z,2025-04-17T14:31:12Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657832209,56,Right,5657832213,141,6.2,5657832215,212,16.7,5657832217,213,3.88,5657832211,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176115,655,1,2,75,44,ajtb177oqwawkdwbqhldmq6mx,1,61.5,9.1,2025-04-17T14:31:12.168Z,2025-04-17T14:31:40Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657832239,141,13.1,5657832243,213,3.00,5657832241,212,19.7,5657832237,140,42.9,5657832233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176119,656,1,2,75,46,ajtb177oqwawkdwbqhldmq6mx,1,43.0,16.1,2025-04-17T14:31:13.903Z,2025-04-17T14:31:14Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657832265,141,41.0,5657832261,56,Back,5657832267,212,23.1,5657832263,140,28.0,5657832269,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176123,657,1,2,75,46,ajtb177oqwawkdwbqhldmq6mx,1,28.0,41.0,2025-04-17T14:31:14.727Z,2025-04-17T14:31:17Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657832297,140,30.1,5657832295,56,Back,5657832299,141,22.2,5657832303,213,4.88,5657832301,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176125,658,1,2,75,50,ajtb177oqwawkdwbqhldmq6mx,0,33.2,4.1,2025-04-17T14:31:18.152Z,2025-04-18T13:07:11Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657832317,56,Right,5657832323,212,18.4,5657832321,141,0.0,5657832325,213,6.07,5657832319,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176127,659,5,2,75,51,ajtb177oqwawkdwbqhldmq6mx,0,50.5,-1.2,2025-04-17T14:31:18.999Z,2025-04-17T15:15:19Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657832329,347,,5657862845,233,690,5657832327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176201,690,5,2,75,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.5,101.2,2025-04-17T14:31:18.999Z,2025-04-17T15:15:18Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657832785,347,,5657862839,233,659,5657832783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176169,688,18,2,76,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-17T14:31:28.716Z,2025-04-17T16:12:03Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5657832539,44,Midfielder,5657832537,42,,5657832587,55,689,5657832541,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176173,689,19,2,76,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-17T14:31:28.717Z,2025-04-17T16:35:24Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5657832559,293,5,5657832563,55,688,5657832557,292,6,5657832555,59,10,5657832549,42,,5657832553,145,9,5657832561,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176227,691,1,2,76,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.0,100.0,2025-04-17T14:31:55.239Z,2025-04-18T13:08:27Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657832919,212,20.7,5657832917,141,89.6,5657832915,140,70.2,5657832911,107,,5657832913,56,Left,5657832921,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176229,660,8,2,76,28,ajtb177oqwawkdwbqhldmq6mx,1,24.6,11.5,2025-04-17T14:31:56.319Z,2025-04-18T13:08:34Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5658935539,383,,5657832931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802367141,827,61,2,76,29,ajtb177oqwawkdwbqhldmq6mx,1,26.9,16.1,2025-04-17T14:31:57.593Z,2025-04-18T13:08:22Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5658935215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176241,662,1,2,76,35,ajtb177oqwawkdwbqhldmq6mx,1,33.6,18.8,2025-04-17T14:32:03.400Z,2025-04-17T14:32:06Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5657832995,140,17.5,5657832997,141,46.9,5657833001,213,2.30,5657832993,56,Back,5657832999,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176253,663,1,2,76,38,ajtb177oqwawkdwbqhldmq6mx,1,25.6,58.1,2025-04-17T14:32:06.503Z,2025-04-17T14:32:08Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657833093,140,15.2,5657833097,212,20.0,5657833095,141,82.7,5657833091,56,Back,5657833099,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176259,664,1,2,76,40,ajtb177oqwawkdwbqhldmq6mx,1,15.2,82.9,2025-04-17T14:32:08.591Z,2025-04-17T14:32:10Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657833119,140,36.1,5657833117,56,Back,5657833121,141,82.0,5657833125,213,6.26,5657833123,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176263,665,1,2,76,42,ajtb177oqwawkdwbqhldmq6mx,0,36.1,81.8,2025-04-17T14:32:10.383Z,2025-04-17T14:32:11Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5657833155,156,,5657833151,213,4.03,5657833149,212,7.3,5657833143,56,Back,5657833147,141,73.5,5657833145,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176269,693,1,2,76,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.6,21.6,2025-04-17T14:32:11.990Z,2025-04-17T14:32:13Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5657833179,213,0.73,5657833173,140,74.3,5657833177,212,19.3,5657833175,141,40.6,5657833171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176279,694,1,2,76,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.3,40.6,2025-04-17T14:32:13.718Z,2025-04-17T14:32:16Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657833251,141,13.8,5657833255,213,5.41,5657833249,140,88.8,5657833253,212,23.7,5657833247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176283,695,1,2,76,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,89.9,17.2,2025-04-17T14:32:16.446Z,2025-04-18T13:08:54Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,5657833275,155,,5658935973,225,,5657833277,56,Center,5658935977,20,,5657833273,2,,5658935975,386,,5657833283,212,21.2,5657833279,140,87.3,5657833285,213,5657833281,141,48.1,1.70,,,,,,,,,,,,,,,,,,,,
2802176287,666,12,2,76,50,ajtb177oqwawkdwbqhldmq6mx,1,13.4,51.9,2025-04-17T14:32:18.622Z,2025-04-17T14:32:29Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657833303,141,74.2,5657833301,140,25.6,5657833307,213,0.87,5657833305,212,19.9,5657833319,15,,5657833299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176303,696,1,2,76,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.6,33.1,2025-04-17T14:32:22.830Z,2025-04-17T14:32:26Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5657833447,56,Center,5657833455,213,6.09,5657833451,141,27.4,5657833449,140,93.7,5657833453,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176323,697,1,2,76,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.3,25.5,2025-04-17T14:32:26.518Z,2025-04-17T14:32:35Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,1.0,5657833609,213,1.92,5657833693,210,13,5657833695,154,,5657833605,141,42.1,5657833601,56,Center,5657833607,212,12.0,5657833603,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176325,698,13,2,77,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.8,37.2,2025-04-17T14:32:29.390Z,2025-04-18T13:09:22Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657922653,85,,5657833663,20,,5658936581,120,,5657833725,231,47.7,5657833721,103,54.2,5657833713,154,,5657833623,17,,5657833719,102,51.3,5657922655,328,5657833723,230,98.5,,5657833621,22,5657833625,56,Center,5657833715,55,697,5657833711,29,,,,,,,,,,
2802176387,667,5,2,77,3,ajtb177oqwawkdwbqhldmq6mx,1,-1.5,48.8,2025-04-17T14:32:30.961Z,2025-04-17T15:07:10Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657833987,56,Back,5657834007,233,699,5657833989,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176329,699,5,2,77,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.5,51.2,2025-04-17T14:32:30.961Z,2025-04-17T15:15:19Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657834021,233,667,5657833647,56,Center,5657833649,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176397,668,1,2,77,26,ajtb177oqwawkdwbqhldmq6mx,1,5.1,57.3,2025-04-17T14:32:54.807Z,2025-04-17T14:32:55Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657834039,56,Back,5657834043,141,47.9,5657834047,213,4.71,5657834041,140,5.1,5657834045,212,6.4,5657834051,237,,5657834037,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176401,669,1,2,77,27,ajtb177oqwawkdwbqhldmq6mx,1,5.1,47.8,2025-04-17T14:32:55.543Z,2025-04-17T14:32:57Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657834073,213,6.01,5657834071,212,27.4,5657834069,141,37.0,5657834065,56,Back,5657834067,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176411,670,1,2,77,30,ajtb177oqwawkdwbqhldmq6mx,1,31.4,37.0,2025-04-17T14:32:58.062Z,2025-04-17T14:35:15Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657834123,140,22.9,5657834125,141,23.0,5657834127,212,13.0,5657834121,56,Back,5657834133,156,,5657834129,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176429,671,1,2,77,33,ajtb177oqwawkdwbqhldmq6mx,1,14.5,20.4,2025-04-17T14:33:00.919Z,2025-04-17T14:33:01Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657834219,141,48.2,5657834223,213,2.04,5657834221,212,21.2,5657834217,140,5.3,5657834215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802176435,672,1,2,77,33,ajtb177oqwawkdwbqhldmq6mx,1,5.2,49.3,2025-04-17T14:33:01.766Z,2025-04-17T14:33:03Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657834259,56,Back,5657834263,141,80.6,5657834265,212,21.7,5657834267,213,1.38,5657834261,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
