id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2743686151,712,1,2,70,34,f1h34qp5zbfl489q8vnkhiq9s,1,26.9,46.2,2024-11-03T14:30:59.314Z,2024-11-03T14:31:10Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338658947,140,27.1,5338658949,141,27.8,5338658951,212,12.5,5338658953,213,4.73,5338658985,156,,5338658945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686393,713,3,2,70,45,f1h34qp5zbfl489q8vnkhiq9s,1,18.1,15.2,2024-11-03T14:31:10.122Z,2024-11-03T15:32:54Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338660231,285,,5338660227,56,Back,5338660333,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686405,735,45,2,70,45,b2vft81kyjurzbmekvgrqwr64,0,81.9,84.8,2024-11-03T14:31:10.122Z,2024-11-03T15:32:54Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5338660317,56,Left,5338660319,286,,5338660369,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686449,714,1,2,70,46,f1h34qp5zbfl489q8vnkhiq9s,1,12.6,14.1,2024-11-03T14:31:10.914Z,2024-11-03T14:31:14Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338660519,212,19.3,5338660515,141,39.8,5338660507,56,Back,5338660511,140,4.9,5338660523,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686489,715,1,2,70,49,f1h34qp5zbfl489q8vnkhiq9s,0,4.9,39.8,2024-11-03T14:31:14.179Z,2024-11-03T14:31:15Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5338660655,213,5.85,5338660651,212,31.2,5338660647,141,20.4,5338660633,155,,5338660643,140,31.8,5338660639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686531,736,8,2,70,52,b2vft81kyjurzbmekvgrqwr64,1,59.4,61.7,2024-11-03T14:31:17.058Z,2024-11-03T14:31:17Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338660907,15,,5338660833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686565,737,1,2,70,54,b2vft81kyjurzbmekvgrqwr64,0,68.4,54.5,2024-11-03T14:31:18.732Z,2024-11-03T15:40:21Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5338661065,213,1.64,5338661063,212,6.0,5338661061,141,63.3,5338661059,140,68.0,5338661057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686609,716,3,2,70,55,f1h34qp5zbfl489q8vnkhiq9s,1,29.0,33.0,2024-11-03T14:31:20.274Z,2024-11-03T14:31:26Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338661345,56,Back,5338661347,285,,5338661425,233,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686605,738,45,2,70,55,b2vft81kyjurzbmekvgrqwr64,0,71.0,67.0,2024-11-03T14:31:20.274Z,2024-11-03T14:31:27Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338661449,233,716,5338661333,56,Center,5338661335,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686713,717,1,2,70,57,f1h34qp5zbfl489q8vnkhiq9s,1,25.6,28.7,2024-11-03T14:31:21.714Z,2024-11-03T14:31:27Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338661957,140,41.6,5338661959,141,39.6,5338661955,56,Back,5338661961,212,18.4,5338661963,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686765,718,1,2,71,2,f1h34qp5zbfl489q8vnkhiq9s,1,56.6,43.7,2024-11-03T14:31:26.354Z,2024-11-03T14:31:29Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5338662267,56,Center,5338662273,212,22.9,5338662271,141,62.3,5338662269,140,74.8,5338662275,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686773,719,1,2,71,5,f1h34qp5zbfl489q8vnkhiq9s,0,79.5,76.6,2024-11-03T14:31:29.402Z,2024-11-03T14:31:30Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338662325,213,5.19,5338662321,212,14.9,5338662311,2,,5338662313,155,,5338662317,140,86.0,5338662319,141,57.1,5338662315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686777,739,12,2,71,5,b2vft81kyjurzbmekvgrqwr64,1,8.5,49.7,2024-11-03T14:31:29.732Z,2024-11-03T14:31:31Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338662353,213,4.71,5338662559,167,,5338662395,15,,5338662343,56,Back,5338662345,140,8.5,5338662349,212,34.5,5338662347,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687187,720,5,2,71,7,f1h34qp5zbfl489q8vnkhiq9s,1,89.5,101.0,2024-11-03T14:31:31.357Z,2024-11-03T15:33:31Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338664629,233,740,5338664545,56,Left,5338664547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686807,740,5,2,71,7,b2vft81kyjurzbmekvgrqwr64,0,10.5,-1.0,2024-11-03T14:31:31.357Z,2024-11-03T15:33:31Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338662513,347,,5338662511,56,Back,5338664645,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687829,721,1,2,71,40,f1h34qp5zbfl489q8vnkhiq9s,1,87.7,100.0,2024-11-03T14:32:04.690Z,2024-11-03T14:32:10Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338667771,141,61.0,5338667769,140,89.3,5338667773,212,27.4,5338667767,56,Center,5338667777,1,,5338667765,107,,5338667775,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687769,741,4,2,71,44,b2vft81kyjurzbmekvgrqwr64,1,10.6,38.0,2024-11-03T14:32:08.692Z,2024-11-03T15:06:35Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5338667585,285,,5338668039,233,722,5338667581,265,,5338667577,152,,5338667569,13,,5338667573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687835,722,4,2,71,44,f1h34qp5zbfl489q8vnkhiq9s,0,89.4,62.0,2024-11-03T14:32:08.693Z,2024-11-03T15:06:35Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5338667931,13,,5338668179,233,741,5338667945,265,,5338667949,286,,5338667941,152,,5338667935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688241,742,1,2,71,58,b2vft81kyjurzbmekvgrqwr64,1,12.9,40.0,2024-11-03T14:32:22.788Z,2024-11-03T14:32:23Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338670003,213,0.15,5338670001,212,23.5,5338669997,140,35.0,5338669995,56,Back,5338669999,141,45.1,5338669991,5,,5338669993,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688291,743,1,2,71,59,b2vft81kyjurzbmekvgrqwr64,1,35.0,45.1,2024-11-03T14:32:23.628Z,2024-11-03T14:32:25Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5338670275,141,38.2,5338670277,212,26.3,5338670273,140,10.4,5338670271,56,Back,5338670281,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688427,744,1,2,72,0,b2vft81kyjurzbmekvgrqwr64,1,10.2,38.2,2024-11-03T14:32:25.116Z,2024-11-03T14:32:31Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338671025,157,,5338671037,1,,5338671033,212,36.3,5338671031,141,45.2,5338671027,56,Back,5338671029,140,44.5,5338671035,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688441,745,1,2,72,6,b2vft81kyjurzbmekvgrqwr64,0,44.5,45.2,2024-11-03T14:32:30.700Z,2024-11-03T14:32:31Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5338671087,3,,5338671095,56,Center,5338671101,212,32.3,5338671103,213,6.19,5338671105,1,,5338671091,168,,5338671099,141,40.9,5338671097,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688501,724,1,2,72,8,f1h34qp5zbfl489q8vnkhiq9s,1,27.8,48.0,2024-11-03T14:32:32.571Z,2024-11-03T14:32:34Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5338671377,212,7.1,5338671375,141,38.0,5338671379,213,5.01,5338671371,56,Back,5338671373,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688559,725,1,2,72,9,f1h34qp5zbfl489q8vnkhiq9s,1,29.8,38.0,2024-11-03T14:32:33.834Z,2024-11-03T14:32:36Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5338671747,213,1.55,5338671741,140,30.3,5338671743,141,68.2,5338671745,212,20.5,5338671739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688705,726,1,2,72,12,f1h34qp5zbfl489q8vnkhiq9s,1,28.2,73.4,2024-11-03T14:32:36.491Z,2024-11-03T14:32:42Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5338672481,212,18.7,5338672483,213,3.77,5338672479,141,57.2,5338672475,140,13.8,5338672471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688813,727,1,2,72,17,f1h34qp5zbfl489q8vnkhiq9s,1,14.9,62.0,2024-11-03T14:32:42.204Z,2024-11-03T14:32:45Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5338672995,212,49.1,5338672989,56,Center,5338672987,157,,5338672997,213,6.26,5338672999,1,,5338672991,140,61.6,5338672993,141,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688827,728,44,2,72,21,f1h34qp5zbfl489q8vnkhiq9s,1,61.8,71.2,2024-11-03T14:32:45.811Z,2024-11-03T20:43:03Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5338674699,233,746,5338673079,286,,5338673077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688897,746,44,2,72,21,b2vft81kyjurzbmekvgrqwr64,0,38.2,28.8,2024-11-03T14:32:45.812Z,2024-11-03T20:43:04Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338673497,56,Back,5338673499,285,,5338674741,233,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688839,729,1,2,72,21,f1h34qp5zbfl489q8vnkhiq9s,0,61.6,60.1,2024-11-03T14:32:46.051Z,2024-11-03T14:32:46Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5338673147,168,,5338673149,56,Center,5338673145,3,,5338673157,213,0.19,5338673155,212,19.4,5338673151,140,79.7,5338673153,141,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688961,747,1,2,72,24,b2vft81kyjurzbmekvgrqwr64,1,24.0,17.3,2024-11-03T14:32:48.980Z,2024-11-03T14:32:51Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338673827,56,Back,5338673835,212,10.1,5338673825,157,,5338673837,213,0.36,5338673839,1,,5338673831,140,33.0,5338673833,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688967,748,43,2,72,26,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-03T14:32:51.172Z,2024-11-03T14:32:54Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5338674341,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688985,749,61,2,72,27,b2vft81kyjurzbmekvgrqwr64,0,26.1,14.0,2024-11-03T14:32:52.227Z,2024-11-03T14:32:52Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5338674001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689073,730,1,2,72,29,f1h34qp5zbfl489q8vnkhiq9s,1,70.5,75.1,2024-11-03T14:32:53.546Z,2024-11-03T14:32:55Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5338674465,141,74.5,5338674463,140,61.5,5338674461,56,Center,5338674469,213,3.18,5338674467,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689147,731,1,2,72,31,f1h34qp5zbfl489q8vnkhiq9s,1,61.5,74.5,2024-11-03T14:32:55.442Z,2024-11-03T14:32:57Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338674857,212,15.1,5338674855,141,92.5,5338674851,56,Left,5338674853,140,69.9,5338674863,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689153,732,3,2,72,32,f1h34qp5zbfl489q8vnkhiq9s,0,71.0,90.4,2024-11-03T14:32:56.850Z,2024-11-03T14:33:04Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338675205,233,750,5338674871,56,Left,5338674873,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689197,750,7,2,72,32,b2vft81kyjurzbmekvgrqwr64,1,29.0,9.6,2024-11-03T14:32:56.851Z,2024-11-03T14:33:03Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5338675091,56,Back,5338675089,167,,5338675093,285,,5338675169,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689583,733,5,2,72,34,f1h34qp5zbfl489q8vnkhiq9s,1,74.4,101.8,2024-11-03T14:32:58.492Z,2024-11-03T15:33:31Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338677273,233,751,5338677189,347,,5338677187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689317,751,5,2,72,34,b2vft81kyjurzbmekvgrqwr64,0,25.6,-1.8,2024-11-03T14:32:58.492Z,2024-11-03T15:33:32Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5338675777,347,,5338675775,56,Back,5338677367,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689689,734,1,2,72,49,f1h34qp5zbfl489q8vnkhiq9s,1,74.4,100.0,2024-11-03T14:33:13.539Z,2024-11-03T14:33:16Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5338677731,213,5.77,5338677717,140,91.5,5338677713,56,Left,5338677711,107,,5338677723,141,86.5,5338677727,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689741,735,1,2,72,52,f1h34qp5zbfl489q8vnkhiq9s,1,92.0,92.5,2024-11-03T14:33:16.627Z,2024-11-03T14:33:18Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338677997,140,84.0,5338677999,141,92.7,5338678005,213,3.13,5338677995,56,Left,5338678001,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743689971,736,1,2,72,53,f1h34qp5zbfl489q8vnkhiq9s,1,85.4,94.5,2024-11-03T14:33:18.298Z,2024-11-03T14:33:24Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5338679085,141,23.7,5338679091,1,,5338679079,155,,5338679077,2,,5338679087,212,48.2,5338679089,213,4.78,5338679095,345,,5338679081,56,Center,5338679083,140,,,,,,,,,,88.4,,,,,,,,,,,,,,,,,,
2743690081,737,1,2,73,0,f1h34qp5zbfl489q8vnkhiq9s,1,86.6,22.5,2024-11-03T14:33:25.050Z,2024-11-03T14:33:28Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5338679661,212,15.2,5338679663,213,3.60,5338679657,140,73.6,5338679655,56,Right,5338679659,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690223,738,1,2,73,3,f1h34qp5zbfl489q8vnkhiq9s,1,73.6,12.6,2024-11-03T14:33:27.874Z,2024-11-03T14:33:41Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,1.0,5338680399,56,Center,5338681503,210,13,5338680401,140,67.7,5338680403,141,33.0,5338680407,213,1.99,5338680405,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743690229,739,13,2,73,6,f1h34qp5zbfl489q8vnkhiq9s,1,74.4,36.2,2024-11-03T14:33:31.002Z,2024-11-03T15:14:56Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338681551,55,738,5338681543,84,,5338680467,56,Center,5338681569,215,,5338681559,102,42.2,5338680971,72,,5338681575,231,50.5,5338681547,29,,5338680465,18,5338681561,103,22.2,5338680463,22,,5338681573,230,98.5,,,,,,,,,,,,,,,,,,,
2743690241,740,5,2,73,7,f1h34qp5zbfl489q8vnkhiq9s,0,100.9,39.2,2024-11-03T14:33:32.093Z,2024-11-03T15:33:33Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338680545,56,Center,5338680547,346,,5338685085,233,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691019,752,5,2,73,7,b2vft81kyjurzbmekvgrqwr64,1,-0.9,60.8,2024-11-03T14:33:32.093Z,2024-11-03T15:33:32Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5338685009,233,740,5338684931,56,Back,5338684933,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691131,753,1,2,73,40,b2vft81kyjurzbmekvgrqwr64,1,4.7,47.9,2024-11-03T14:34:05.316Z,2024-11-03T14:34:09Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5338685535,141,34.6,5338685541,1,,5338685529,124,,5338685545,74,,5338685533,140,50.1,5338685531,56,Center,5338685539,213,6.10,5338685537,212,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691141,754,44,2,73,42,b2vft81kyjurzbmekvgrqwr64,1,52.6,37.3,2024-11-03T14:34:07.305Z,2024-11-03T20:43:04Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338685667,233,741,5338685591,56,Center,5338685593,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691105,741,44,2,73,42,f1h34qp5zbfl489q8vnkhiq9s,0,47.4,62.7,2024-11-03T14:34:07.306Z,2024-11-03T20:43:04Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338685703,233,754,5338685327,56,Back,5338685329,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691183,755,1,2,73,43,b2vft81kyjurzbmekvgrqwr64,0,50.1,34.6,2024-11-03T14:34:07.548Z,2024-11-03T15:14:54Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338685839,140,75.8,5338685837,56,Center,5338685831,3,,5338685843,141,44.3,5338685835,168,,5338685847,212,27.8,5338685853,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743693923,749,61,2,73,49,f1h34qp5zbfl489q8vnkhiq9s,0,25.7,59.0,2024-11-03T14:34:13.361Z,2024-11-03T14:36:05Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338700145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691343,742,12,2,73,50,f1h34qp5zbfl489q8vnkhiq9s,1,28.8,59.8,2024-11-03T14:34:14.707Z,2024-11-03T14:34:16Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5338686729,212,34.6,5338686725,141,22.3,5338686697,140,6.5,5338686731,213,3.97,5338686617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691445,744,1,2,73,53,f1h34qp5zbfl489q8vnkhiq9s,0,2.6,30.2,2024-11-03T14:34:17.898Z,2024-11-03T14:34:20Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5338687181,140,33.0,5338687183,141,28.7,5338687187,213,6.25,5338687189,1,,5338687179,56,Back,5338687177,157,,5338687185,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691497,756,44,2,73,54,b2vft81kyjurzbmekvgrqwr64,1,56.6,66.6,2024-11-03T14:34:19.305Z,2024-11-03T14:34:26Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5338687513,286,,5338687479,56,Center,5338687509,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691459,745,44,2,73,54,f1h34qp5zbfl489q8vnkhiq9s,0,43.4,33.4,2024-11-03T14:34:19.306Z,2024-11-03T14:34:33Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338687259,285,,5338687257,56,Back,5338687559,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691663,757,1,2,73,55,b2vft81kyjurzbmekvgrqwr64,1,41.1,59.7,2024-11-03T14:34:19.843Z,2024-11-03T15:14:49Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5338688281,3,,5338688283,56,Center,5338688287,141,60.9,5338688289,212,16.7,5338688291,213,0.05,5338688285,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691675,758,44,2,73,57,b2vft81kyjurzbmekvgrqwr64,1,65.2,63.8,2024-11-03T14:34:22.240Z,2024-11-03T14:34:31Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338688355,56,Center,5338688459,233,746,5338688361,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691527,746,44,2,73,57,f1h34qp5zbfl489q8vnkhiq9s,0,34.8,36.2,2024-11-03T14:34:22.241Z,2024-11-03T14:34:37Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338687623,56,Back,5338687653,285,,5338688493,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691857,759,1,2,73,58,b2vft81kyjurzbmekvgrqwr64,1,57.0,60.9,2024-11-03T14:34:23.140Z,2024-11-03T14:34:32Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5338689345,213,5.05,5338689339,140,62.2,5338689343,212,16.6,5338689335,3,,5338689341,141,37.9,5338689337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691875,760,1,2,73,59,b2vft81kyjurzbmekvgrqwr64,1,62.2,37.9,2024-11-03T14:34:24.116Z,2024-11-03T14:34:37Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5338690051,4,,5338689439,212,12.5,5338689431,140,70.3,5338689429,56,Center,5338689435,141,51.3,5338689441,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691885,761,4,2,74,2,b2vft81kyjurzbmekvgrqwr64,1,77.6,53.4,2024-11-03T14:34:27.041Z,2024-11-03T14:34:36Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338689639,233,747,5338689545,13,,5338689551,265,,5338689553,286,,5338689547,56,Center,5338689549,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743691685,747,4,2,74,2,f1h34qp5zbfl489q8vnkhiq9s,0,22.4,46.6,2024-11-03T14:34:27.042Z,2024-11-03T14:34:37Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5338688559,13,,5338688563,56,Back,5338688577,285,,5338689729,233,761,5338688567,152,,5338688573,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743692387,748,17,2,74,31,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-11-03T14:34:55.362Z,2024-11-03T16:24:55Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5339457287,393,,5338692835,31,,5338692843,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743694931,763,15,2,76,3,b2vft81kyjurzbmekvgrqwr64,1,81.1,52.2,2024-11-03T14:36:27.898Z,2024-11-03T14:36:34Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338706277,78,,5338706283,458,,5338706289,230,98.4,5338705241,26,,5338706291,231,51.3,5338706047,82,,5338706285,146,88.5,5338705247,56,Center,5338706279,102,5338706281,103,19,5338706287,147,51.6,5338705245,18,,50.7,5338706043,20,,5338706307,233,750,,,,,,,,,,,,
2743694959,750,10,2,76,3,f1h34qp5zbfl489q8vnkhiq9s,1,11.5,48.4,2024-11-03T14:36:27.998Z,2024-11-03T16:26:24Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338706165,239,,5338706333,233,763,5338705351,94,,5338705353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743695011,751,6,2,76,4,f1h34qp5zbfl489q8vnkhiq9s,0,13.3,49.3,2024-11-03T14:36:29.067Z,2024-11-03T15:33:03Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338705945,233,764,5338705835,56,Back,5338705837,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743694951,764,6,2,76,4,b2vft81kyjurzbmekvgrqwr64,1,86.7,50.7,2024-11-03T14:36:29.067Z,2024-11-03T15:33:03Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338705453,73,,5338705451,56,Center,5338705905,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
