id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2702505537,746,1,2,71,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.9,57.2,2024-07-21T15:34:56.042Z,2024-07-21T15:34:59Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112845417,141,92.1,5112845413,56,Back,5112845419,212,25.3,5112845421,213,1.22,5112845415,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702505589,747,1,2,71,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.1,88.6,2024-07-21T15:34:59.463Z,2024-07-23T17:13:39Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5112845735,1,,5112845729,141,52.1,5112845733,213,5.63,5112845731,212,41.1,5112845725,56,Center,5112845723,155,,5112845727,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702505591,748,43,2,71,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-07-21T15:35:05.134Z,2024-07-21T15:35:19Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112845739,56,Center,5112846315,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702505613,749,4,2,71,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.3,46.2,2024-07-21T15:35:07.337Z,2024-07-21T15:35:14Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112846101,286,,5112845913,265,,5112845909,56,Center,5112845911,152,,5112846103,233,632,5112845907,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702505639,632,4,2,71,57,b2vft81kyjurzbmekvgrqwr64,0,42.7,53.8,2024-07-21T15:35:07.338Z,2024-07-21T15:35:15Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112846059,285,,5112846117,233,749,5112846057,265,,5112846051,13,,5112846053,56,Back,5112846055,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702505863,750,1,2,72,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.2,44.5,2024-07-21T15:35:39.549Z,2024-07-21T15:35:42Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112847431,5,,5112847437,56,Left,5112847445,213,1.55,5112847433,155,,5112847435,152,,5112847441,141,97.5,5112847447,1,,5112847443,212,36.0,5112847439,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702505873,751,1,2,72,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.2,91.4,2024-07-21T15:35:42.721Z,2024-07-21T15:35:44Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5112847525,212,11.8,5112847523,141,96.0,5112847521,140,72.0,5112847527,213,0.27,5112847519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702505911,752,1,2,72,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.2,95.6,2024-07-21T15:35:44.471Z,2024-07-21T15:35:46Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5112847755,213,3.28,5112847749,140,53.5,5112847753,212,18.8,5112847751,141,91.7,5112847747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702505947,753,1,2,72,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.7,88.6,2024-07-21T15:35:46.642Z,2024-07-21T15:35:50Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5112847939,140,20.4,5112847943,212,37.7,5112847947,1,,5112847941,141,52.7,5112847945,213,3.85,5112847937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702505969,754,1,2,72,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,21.1,52.1,2024-07-21T15:35:50.266Z,2024-07-21T16:04:04Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112848113,1,,5112848105,140,71.2,5112848111,213,0.13,5112848101,157,,5112848107,141,62.1,5112848103,56,Center,5112848109,212,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702505991,634,1,2,72,46,b2vft81kyjurzbmekvgrqwr64,1,31.1,30.9,2024-07-21T15:35:55.574Z,2024-07-21T15:35:58Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112848235,140,12.2,5112848239,212,21.3,5112848241,213,2.77,5112848237,141,42.2,5112848233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506017,635,1,2,72,48,b2vft81kyjurzbmekvgrqwr64,0,11.8,44.6,2024-07-21T15:35:58.376Z,2024-07-21T15:36:03Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5112848421,213,0.08,5112848419,212,45.4,5112848423,1,,5112848415,140,54.9,5112848417,141,50.1,5112848411,157,,5112848413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506031,755,44,2,72,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.4,42.4,2024-07-21T15:36:02.821Z,2024-07-21T15:36:04Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112848503,56,Back,5112848505,285,,5112848509,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506019,636,44,2,72,53,b2vft81kyjurzbmekvgrqwr64,0,57.6,57.6,2024-07-21T15:36:02.822Z,2024-07-21T15:36:04Z,6xhxqcmi0g6h61y2pl9v89xjo,J. Sneftrup,,,5112848539,233,755,5112848429,286,,5112848427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506043,756,1,2,72,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.5,34.6,2024-07-21T15:36:03.813Z,2024-07-21T15:36:04Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112848573,212,1.4,5112848571,141,35.7,5112848569,140,40.6,5112848565,3,,5112848575,213,0.57,5112848567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506033,637,61,2,72,55,b2vft81kyjurzbmekvgrqwr64,1,54.9,50.1,2024-07-21T15:36:04.474Z,2024-07-23T17:14:47Z,6xhxqcmi0g6h61y2pl9v89xjo,J. Sneftrup,,,5112848507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506055,757,1,2,72,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.8,34.5,2024-07-21T15:36:04.812Z,2024-07-21T15:36:05Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112848643,1,,5112848635,140,61.6,5112848639,212,22.9,5112848641,213,6.23,5112848633,56,Center,5112848637,141,32.8,5112848631,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506059,638,1,2,72,56,b2vft81kyjurzbmekvgrqwr64,0,34.8,47.3,2024-07-21T15:36:05.574Z,2024-07-21T15:36:06Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112848675,141,48.4,5112848673,140,42.1,5112848671,56,Back,5112848677,212,7.7,5112848679,213,0.10,5112848669,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506079,758,1,2,72,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.7,44.9,2024-07-21T15:36:07.890Z,2024-07-21T15:36:08Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5112848779,212,9.6,5112848775,140,55.3,5112848777,141,58.5,5112848781,213,1.28,5112848773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506145,759,43,2,73,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-07-21T15:36:10.171Z,2024-07-21T15:36:17Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5112849115,56,Center,5112849251,144,7,5112849117,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506131,639,4,2,73,1,b2vft81kyjurzbmekvgrqwr64,1,44.2,44.4,2024-07-21T15:36:10.990Z,2024-07-21T15:44:44Z,k3qdvvg6cmatp55ivsa9714a,C. Hørby,,,5112849091,152,,5112849089,56,Back,5112849093,265,,5112849095,286,,5112849087,13,,5112849163,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506151,760,4,2,73,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.8,55.6,2024-07-21T15:36:10.991Z,2024-07-21T15:36:36Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112849149,152,,5112849145,13,,5112849151,265,,5112849147,56,Center,5112849187,233,639,5112849153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506305,640,1,2,73,25,b2vft81kyjurzbmekvgrqwr64,1,44.2,52.7,2024-07-21T15:36:34.758Z,2024-07-21T15:37:01Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112850139,140,31.9,5112850143,212,13.0,5112850141,141,55.1,5112850135,152,,5112850133,5,,5112850145,213,3.02,5112850137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506319,641,1,2,73,26,b2vft81kyjurzbmekvgrqwr64,1,31.9,55.1,2024-07-21T15:36:35.766Z,2024-07-21T15:36:38Z,lu9bber07etravimh00k745x,J. Bøge,,,5112850239,213,1.44,5112850235,141,72.9,5112850237,212,12.2,5112850231,56,Back,5112850233,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506329,642,1,2,73,28,b2vft81kyjurzbmekvgrqwr64,1,33.4,72.9,2024-07-21T15:36:38.102Z,2024-07-21T15:36:39Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112850309,213,1.16,5112850305,141,89.1,5112850307,212,12.0,5112850301,56,Back,5112850303,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506339,643,1,2,73,29,b2vft81kyjurzbmekvgrqwr64,0,38.0,89.1,2024-07-21T15:36:39.222Z,2024-07-23T18:28:55Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5112850381,212,3.8,5115409043,233,761,5112850383,213,5.05,5115381301,236,,5112850379,141,83.9,5115381303,286,,5112850377,140,39.2,5112850375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506351,761,74,2,73,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.5,5.2,2024-07-21T15:36:39.223Z,2024-07-23T18:32:31Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5115409051,233,643,5115381359,285,,5112850439,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506357,644,50,2,73,32,b2vft81kyjurzbmekvgrqwr64,1,38.9,74.4,2024-07-21T15:36:42.311Z,2024-07-21T15:36:43Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112850475,286,,5112850473,56,Back,5112850583,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506369,762,7,2,73,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.1,25.6,2024-07-21T15:36:42.312Z,2024-07-23T17:16:12Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5115381409,383,,5112850571,56,Center,5112850577,233,644,5112850573,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506371,645,61,2,73,33,b2vft81kyjurzbmekvgrqwr64,1,37.3,69.0,2024-07-21T15:36:42.950Z,2024-07-21T15:36:43Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112850575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506415,646,1,2,73,35,b2vft81kyjurzbmekvgrqwr64,1,54.4,71.7,2024-07-21T15:36:45.238Z,2024-07-23T17:16:33Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112850803,141,71.2,5112850807,213,6.27,5112850801,140,84.6,5112850799,56,Center,5112850805,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506419,647,1,2,73,38,b2vft81kyjurzbmekvgrqwr64,0,85.3,71.1,2024-07-21T15:36:48.340Z,2024-07-21T15:44:47Z,6xhxqcmi0g6h61y2pl9v89xjo,J. Sneftrup,,,5112850839,233,763,5112850825,140,86.7,5112850823,56,Center,5112850827,141,63.8,5112850843,286,,5112850829,212,5.2,5112850837,236,,5112850831,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506411,763,74,2,73,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.3,31.5,2024-07-21T15:36:48.341Z,2024-07-21T15:36:50Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5112850769,285,,5112850861,233,647,5112850767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506441,648,6,2,73,40,b2vft81kyjurzbmekvgrqwr64,1,91.7,67.8,2024-07-21T15:36:49.779Z,2024-07-21T16:01:03Z,6xhxqcmi0g6h61y2pl9v89xjo,J. Sneftrup,,,5112850949,56,Center,5112851471,233,764,5112850951,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506423,764,6,2,73,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,8.3,32.2,2024-07-21T15:36:49.779Z,2024-07-23T17:16:53Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5112850993,56,Back,5112851487,233,648,5112850995,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506687,649,1,2,74,14,b2vft81kyjurzbmekvgrqwr64,1,99.5,99.5,2024-07-21T15:37:24.135Z,2024-07-23T17:17:16Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112852505,2,,5115381609,20,,5112852515,140,86.5,5115381777,225,,5112852509,155,,5112852523,1,,5112852519,212,42.3,5112852521,213,4.38,5112852513,56,Center,5112852517,141,40.6,5112852507,6,,5115381779,387,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506693,650,44,2,74,18,b2vft81kyjurzbmekvgrqwr64,1,87.0,42.2,2024-07-21T15:37:28.134Z,2024-07-23T17:17:46Z,lu9bber07etravimh00k745x,J. Bøge,,,5112852617,233,765,5112852561,286,,5112852559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506701,765,44,2,74,18,aqtkb4mgrz8c6iqfufj6qjbv9,0,13.0,57.8,2024-07-21T15:37:28.135Z,2024-07-21T15:37:30Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112852583,285,,5112852641,233,650,5112852581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506707,651,61,2,74,19,b2vft81kyjurzbmekvgrqwr64,1,86.5,40.6,2024-07-21T15:37:28.802Z,2024-07-23T17:17:43Z,lu9bber07etravimh00k745x,J. Bøge,,,5112852605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506725,652,50,2,74,21,b2vft81kyjurzbmekvgrqwr64,1,94.2,17.5,2024-07-21T15:37:31.304Z,2024-07-21T15:37:36Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112852709,286,,5112852707,56,Right,5112852863,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506741,766,7,2,74,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,5.8,82.5,2024-07-21T15:37:31.305Z,2024-07-23T17:18:06Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,,5115382233,385,,5112852797,56,Back,5112852795,167,,5112852805,233,652,5112852799,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506733,653,56,2,74,25,b2vft81kyjurzbmekvgrqwr64,1,95.4,2.0,2024-07-21T15:37:34.671Z,2024-07-21T15:37:34Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112852773,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506747,654,5,2,74,26,b2vft81kyjurzbmekvgrqwr64,1,96.0,-1.2,2024-07-21T15:37:35.525Z,2024-07-21T15:44:56Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112873891,233,767,5112852827,347,,5112852825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506817,767,5,2,74,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.0,101.2,2024-07-21T15:37:35.525Z,2024-07-21T16:00:58Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,,5112853233,56,Back,5112873915,233,654,5112853235,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506759,655,1,2,74,26,b2vft81kyjurzbmekvgrqwr64,1,95.1,0.0,2024-07-21T15:37:36.278Z,2024-07-21T15:37:39Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112852937,141,9.0,5112852931,107,,5112852933,56,Right,5112852941,213,2.53,5112852935,140,85.9,5112852939,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506803,656,1,2,74,29,b2vft81kyjurzbmekvgrqwr64,1,87.7,12.2,2024-07-21T15:37:39.238Z,2024-07-21T15:38:05Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,1.0,5112853175,140,87.8,5112854103,210,13,5112853177,141,25.0,5112854105,154,,5112853173,56,Center,5112853179,212,8.7,5112853181,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506809,657,13,2,74,34,b2vft81kyjurzbmekvgrqwr64,1,95.3,27.4,2024-07-21T15:37:44.406Z,2024-07-23T17:19:10Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112854109,84,,5112854123,102,43.4,5112854127,230,99.0,5112854119,55,656,5112853865,20,,5112853817,62,,5112854115,154,,5115382615,160,,5112854125,103,20.8,5112853193,56,Center,5112854111,29,,5112854129,231,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506813,658,5,2,74,35,b2vft81kyjurzbmekvgrqwr64,0,100.8,40.2,2024-07-21T15:37:45.041Z,2024-07-21T15:37:46Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112853221,56,Center,5112853223,346,,5112853293,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702506821,768,5,2,74,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,-0.8,59.8,2024-07-21T15:37:45.041Z,2024-07-21T16:00:58Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5112853275,233,658,5112853241,56,Back,5112853243,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507017,769,1,2,74,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.4,51.6,2024-07-21T15:38:04.928Z,2024-07-21T15:39:09Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112854389,56,Center,5112854399,1,,5112854385,124,,5112854397,213,6.26,5112854391,140,71.2,5112854393,141,49.4,5112854395,212,70.2,5112854387,155,,5112854403,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507041,659,44,2,75,1,b2vft81kyjurzbmekvgrqwr64,1,26.0,49.7,2024-07-21T15:38:10.801Z,2024-07-21T15:44:49Z,lu9bber07etravimh00k745x,J. Bøge,,,5112854553,56,Back,5112854599,233,770,5112854555,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507019,770,44,2,75,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,74.0,50.3,2024-07-21T15:38:10.802Z,2024-07-21T15:39:09Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112854425,56,Center,5112854427,286,,5112854585,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507035,771,43,2,75,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-07-21T15:38:11.536Z,2024-07-21T15:39:10Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112854525,213,6.22,5112854519,140,83.5,5112854521,141,48.2,5112854523,212,12.9,5112854517,56,Center,5112854513,3,0,5112854515,168,0,5112857029,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702508289,685,1,2,75,2,b2vft81kyjurzbmekvgrqwr64,1,22.1,51.1,2024-07-21T15:38:11.772Z,2024-07-21T15:41:14Z,lu9bber07etravimh00k745x,J. Bøge,,,5112861669,141,49.5,5112863263,3,,5112861671,212,9.4,5112861665,56,Back,5112861673,213,3.26,5112861667,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507099,660,1,2,75,6,b2vft81kyjurzbmekvgrqwr64,1,12.2,52.2,2024-07-21T15:38:15.718Z,2024-07-21T15:41:15Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112854891,213,3.52,5112854885,140,3.3,5112854887,141,46.7,5112854881,3,,5112854883,56,Back,5112854889,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507101,661,52,2,75,8,b2vft81kyjurzbmekvgrqwr64,1,3.3,46.7,2024-07-21T15:38:18.165Z,2024-07-23T17:20:07Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5115382885,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507191,662,1,2,75,17,b2vft81kyjurzbmekvgrqwr64,0,13.3,47.6,2024-07-21T15:38:26.710Z,2024-07-21T15:38:29Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5112855415,140,61.6,5112855411,199,,5112855413,56,Left,5112855427,1,,5112855419,141,89.8,5112855423,212,58.3,5112855425,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507219,772,1,2,75,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.0,19.2,2024-07-21T15:38:30.174Z,2024-07-23T17:20:30Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112855569,212,16.3,5112855565,140,61.1,5112855571,213,0.24,5112855567,141,24.9,5112855563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507227,663,4,2,75,23,b2vft81kyjurzbmekvgrqwr64,1,40.5,71.0,2024-07-21T15:38:33.301Z,2024-07-21T15:38:39Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112855851,233,773,5112855633,13,,5112855637,152,,5112855635,56,Back,5112855639,265,,5112855641,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507253,773,4,2,75,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.5,29.0,2024-07-21T15:38:33.302Z,2024-07-21T15:38:51Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112855845,285,,5112855859,233,663,5112855837,13,,5112855841,152,,5112855843,265,,5112856331,55,774,5112855839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507299,774,17,2,75,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-07-21T15:38:46.314Z,2024-07-21T15:38:51Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112856307,13,243,5112856303,31,,5112856305,392,,5112856309,55,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507469,664,1,2,75,57,b2vft81kyjurzbmekvgrqwr64,1,42.2,65.6,2024-07-21T15:39:07.093Z,2024-07-21T15:39:10Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112857011,5,,5112857017,140,44.8,5112857013,152,,5112857015,56,Back,5112857021,212,29.7,5112857019,141,22.1,5112857023,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507485,665,1,2,76,1,b2vft81kyjurzbmekvgrqwr64,1,44.8,22.1,2024-07-21T15:39:10.533Z,2024-07-21T15:39:14Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112857143,212,12.3,5112857141,141,25.7,5112857145,213,0.20,5112857137,56,Center,5112857139,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702507489,666,1,2,76,4,b2vft81kyjurzbmekvgrqwr64,1,56.3,25.7,2024-07-21T15:39:14.037Z,2024-07-21T15:39:40Z,k3qdvvg6cmatp55ivsa9714a,C. Hørby,,,5112857169,140,44.7,5112857171,141,18.9,5112857173,212,13.0,5112857167,56,Back,5112857175,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
