id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2711531017,900,1,2,85,58,dbl7ir1qugqz8nvp1vzn8im50,1,68.3,80.2,2024-08-21T18:14:54.739Z,2024-08-21T18:14:55Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5162834923,141,66.4,5162834925,212,10.3,5162834921,140,72.3,5162834919,56,Center,5162834927,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531025,901,1,2,85,59,dbl7ir1qugqz8nvp1vzn8im50,1,72.3,66.4,2024-08-21T18:14:55.707Z,2024-08-21T18:14:58Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5162834971,141,89.0,5162834975,213,1.40,5162834973,212,15.6,5162834967,56,Left,5162834969,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531031,902,1,2,86,2,dbl7ir1qugqz8nvp1vzn8im50,1,76.7,90.9,2024-08-21T18:14:58.731Z,2024-08-21T18:15:00Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5162835013,56,Left,5162835021,213,3.91,5162835017,141,82.0,5162835019,212,8.7,5162835015,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531037,903,1,2,86,4,dbl7ir1qugqz8nvp1vzn8im50,1,70.2,82.6,2024-08-21T18:15:00.547Z,2024-08-21T18:15:02Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5162835045,140,74.7,5162835049,212,8.4,5162835047,141,72.3,5162835051,213,5.31,5162835043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531051,904,1,2,86,6,dbl7ir1qugqz8nvp1vzn8im50,1,74.6,72.7,2024-08-21T18:15:02.099Z,2024-08-21T18:15:09Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5162835131,213,1.00,5162835127,141,93.0,5162835125,140,83.1,5162835129,212,16.4,5162835123,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531055,905,1,2,86,12,dbl7ir1qugqz8nvp1vzn8im50,1,86.2,90.5,2024-08-21T18:15:08.739Z,2024-08-21T18:27:06Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,1.0,,5162835149,155,,5162851199,154,,5162835157,212,29.3,5162835153,140,92.0,5162835147,2,,5162851197,210,15,5162835159,213,4.92,5162835155,141,48.4,5162835151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531057,906,44,2,86,15,dbl7ir1qugqz8nvp1vzn8im50,1,93.5,47.0,2024-08-21T18:15:11.604Z,2024-08-21T18:30:47Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5162835219,233,735,5162835163,56,Center,5162835165,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531065,735,44,2,86,15,6wwwud48qahpwrfxs20334qk5,0,6.5,53.0,2024-08-21T18:15:11.605Z,2024-08-21T18:30:48Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5162835201,285,,5162835237,233,906,5162835199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531063,907,15,2,86,15,dbl7ir1qugqz8nvp1vzn8im50,1,93.8,49.7,2024-08-21T18:15:11.939Z,2024-08-21T20:06:56Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5162851053,82,,5162851251,231,49.1,5162851051,328,,5162851245,146,94.6,5162851229,80,,5162851265,233,736,5162835191,56,Center,5162851235,55,905,5162851241,103,19,5162851047,15,5162851231,29,5162835187,22,,,5162851249,230,99.4,5162851243,100,,,5162835189,17,5162851239,102,47.8,5162851247,147,5162851233,154,,,,,49.5
2711531071,736,10,2,86,16,6wwwud48qahpwrfxs20334qk5,1,5.4,50.5,2024-08-21T18:15:12.039Z,2024-08-21T19:34:31Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5162836773,94,,5162851271,233,907,5162836775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531091,738,43,2,86,18,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-21T18:15:14.123Z,2024-08-21T18:27:53Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5162837473,56,Back,5162837475,285,0,5162852175,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531087,737,41,2,86,19,6wwwud48qahpwrfxs20334qk5,0,3.4,51.6,2024-08-21T18:15:15.554Z,2024-08-21T18:15:16Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5162835305,141,22.1,5162835309,212,28.4,5162835313,213,5.50,5162835303,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711534389,789,12,2,86,20,6wwwud48qahpwrfxs20334qk5,1,12.9,30.9,2024-08-21T18:15:15.984Z,2024-08-21T18:29:22Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5162853827,56,Back,5162853829,140,31.1,5162853835,213,0.48,5162853831,141,45.7,5162853833,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531095,908,61,2,86,21,dbl7ir1qugqz8nvp1vzn8im50,0,73.5,50.9,2024-08-21T18:15:17.923Z,2024-08-21T18:15:18Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162835335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531135,739,43,2,86,29,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-21T18:15:25.705Z,2024-08-21T18:29:32Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5162854097,144,61,5162835585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531227,741,27,2,86,55,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-21T18:15:51.777Z,2024-08-21T18:31:08Z,,,,,5162836163,53,eiy7fhqxdx3ypg4dq4454hpbe,5162836161,41,Injury,5162855661,233,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531419,913,27,2,86,55,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-21T18:15:51.777Z,2024-08-21T18:31:08Z,,,,,5162855653,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531339,909,18,2,87,34,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-21T18:16:30.064Z,2024-08-21T18:16:31Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5162836875,59,6,5162836871,42,,5162836903,55,910,5162836873,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531341,910,19,2,87,34,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-21T18:16:30.065Z,2024-08-21T20:08:08Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5162836887,59,40,5162836893,44,Midfielder,5162836891,293,3,5162836895,55,909,5162836889,292,7,5162836881,42,,5162836885,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531371,911,18,2,87,45,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-21T18:16:41.620Z,2024-08-21T18:16:42Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5162837081,59,29,5162837117,55,912,5162837079,44,Defender,5162837077,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531373,912,19,2,87,45,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-21T18:16:41.621Z,2024-08-21T18:16:43Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5162837087,42,,5162837097,293,4,5162837101,55,911,5162837093,59,28,5162837095,292,4,5162837091,145,6,5162837099,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531471,742,28,2,87,56,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-21T18:16:52.867Z,2024-08-21T18:31:09Z,,,,,5162837629,55,741,5162855695,233,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531425,914,28,2,87,56,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-21T18:16:52.867Z,2024-08-21T18:31:09Z,,,,,5162837365,55,913,5162855691,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531483,915,68,2,88,13,dbl7ir1qugqz8nvp1vzn8im50,0,65.7,49.9,2024-08-21T18:17:09.348Z,2024-08-21T18:17:10Z,,,,,5162837749,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531513,744,1,2,88,19,6wwwud48qahpwrfxs20334qk5,1,33.9,37.3,2024-08-21T18:17:15.344Z,2024-08-21T18:17:16Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162837887,213,1.82,5162837879,56,Back,5162837883,141,59.9,5162837881,140,30.2,5162837885,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531523,745,1,2,88,20,6wwwud48qahpwrfxs20334qk5,1,30.5,63.3,2024-08-21T18:17:16.056Z,2024-08-21T18:17:16Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5162837937,140,31.5,5162837941,212,18.0,5162837943,213,4.77,5162837939,141,36.9,5162837935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531525,746,1,2,88,20,6wwwud48qahpwrfxs20334qk5,1,29.0,34.8,2024-08-21T18:17:16.712Z,2024-08-21T18:17:18Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162837955,213,6.21,5162837951,141,33.3,5162837953,212,13.1,5162837947,56,Back,5162837949,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531539,747,1,2,88,22,6wwwud48qahpwrfxs20334qk5,1,41.4,33.4,2024-08-21T18:17:18.136Z,2024-08-21T18:17:21Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5162838027,213,3.62,5162838019,56,Back,5162838021,140,32.2,5162838025,212,10.9,5162838023,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531547,748,1,2,88,25,6wwwud48qahpwrfxs20334qk5,0,34.8,24.9,2024-08-21T18:17:21.192Z,2024-08-21T18:17:23Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162838051,141,0.0,5162838055,213,5.65,5162838047,56,Right,5162838049,140,57.8,5162838053,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531549,749,5,2,88,26,6wwwud48qahpwrfxs20334qk5,0,56.6,-1.4,2024-08-21T18:17:22.959Z,2024-08-21T18:31:27Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162838059,347,,5162838057,56,Right,5162838281,233,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531579,916,5,2,88,26,dbl7ir1qugqz8nvp1vzn8im50,1,43.4,101.4,2024-08-21T18:17:22.959Z,2024-08-21T18:31:27Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5162838253,347,,5162838251,56,Back,5162838269,233,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531585,917,1,2,88,35,dbl7ir1qugqz8nvp1vzn8im50,1,41.6,100.0,2024-08-21T18:17:31.443Z,2024-08-21T18:17:34Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5162838321,141,82.3,5162838325,213,4.26,5162838323,212,14.9,5162838317,56,Back,5162838333,189,,5162838315,107,,5162838319,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531591,918,1,2,88,38,dbl7ir1qugqz8nvp1vzn8im50,1,34.1,79.9,2024-08-21T18:17:34.698Z,2024-08-21T18:17:38Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5162838343,140,29.5,5162838347,212,24.0,5162838349,213,4.51,5162838341,56,Back,5162838345,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531601,919,1,2,88,42,dbl7ir1qugqz8nvp1vzn8im50,1,29.5,45.4,2024-08-21T18:17:38.474Z,2024-08-21T18:17:41Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162838397,141,32.2,5162838399,212,16.6,5162838395,140,42.8,5162838393,56,Back,5162838401,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531621,920,1,2,88,45,dbl7ir1qugqz8nvp1vzn8im50,1,45.5,28.8,2024-08-21T18:17:41.578Z,2024-08-21T18:17:46Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5162838477,212,24.4,5162838479,213,5.64,5162838475,141,7.4,5162838471,56,Right,5162838473,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531635,921,1,2,88,50,dbl7ir1qugqz8nvp1vzn8im50,1,68.8,17.6,2024-08-21T18:17:45.995Z,2024-08-21T18:17:48Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5162838563,141,8.2,5162838565,212,9.8,5162838561,140,61.7,5162838567,213,3.85,5162838559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531641,922,1,2,88,52,dbl7ir1qugqz8nvp1vzn8im50,1,58.9,9.5,2024-08-21T18:17:48.075Z,2024-08-21T18:17:51Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5162838607,140,43.3,5162838613,213,2.47,5162838605,56,Back,5162838609,141,28.5,5162838611,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531643,923,1,2,88,54,dbl7ir1qugqz8nvp1vzn8im50,1,41.4,27.9,2024-08-21T18:17:50.939Z,2024-08-21T18:17:52Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162838631,141,27.0,5162838635,213,6.23,5162838627,56,Center,5162838633,212,11.8,5162838629,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531647,924,1,2,88,56,dbl7ir1qugqz8nvp1vzn8im50,1,52.6,27.0,2024-08-21T18:17:52.315Z,2024-08-21T18:17:53Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5162838671,212,17.2,5162838673,213,3.04,5162838665,56,Back,5162838667,140,36.3,5162838669,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531657,925,1,2,88,57,dbl7ir1qugqz8nvp1vzn8im50,1,36.3,29.5,2024-08-21T18:17:53.370Z,2024-08-21T18:17:56Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162838751,140,34.3,5162838755,212,22.9,5162838753,141,63.0,5162838757,213,1.66,5162838749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531669,926,1,2,89,0,dbl7ir1qugqz8nvp1vzn8im50,1,36.0,62.9,2024-08-21T18:17:56.355Z,2024-08-21T18:18:01Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5162838835,140,36.7,5162838839,212,10.2,5162838841,213,1.50,5162838837,141,77.9,5162838833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531691,927,1,2,89,5,dbl7ir1qugqz8nvp1vzn8im50,1,44.2,62.3,2024-08-21T18:18:01.106Z,2024-08-21T18:18:06Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5162838941,141,33.7,5162838945,213,4.86,5162838939,140,46.9,5162838937,56,Back,5162838943,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531713,928,1,2,89,10,dbl7ir1qugqz8nvp1vzn8im50,1,53.5,31.3,2024-08-21T18:18:06.131Z,2024-08-21T18:18:13Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5162839071,212,42.9,5162839075,1,,5162839073,213,1.30,5162839067,140,64.3,5162839063,196,,5162839069,141,92.1,5162839061,155,,5162839065,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531727,929,1,2,89,16,dbl7ir1qugqz8nvp1vzn8im50,1,74.0,90.6,2024-08-21T18:18:12.906Z,2024-08-21T18:18:15Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5162839125,56,Left,5162839129,141,82.4,5162839133,213,3.63,5162839131,212,11.9,5162839127,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531735,930,1,2,89,18,dbl7ir1qugqz8nvp1vzn8im50,1,64.0,82.4,2024-08-21T18:18:14.938Z,2024-08-21T18:18:16Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5162839179,212,7.0,5162839175,140,66.6,5162839173,56,Center,5162839181,213,5.12,5162839177,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531753,931,1,2,89,20,dbl7ir1qugqz8nvp1vzn8im50,1,66.6,73.0,2024-08-21T18:18:15.995Z,2024-08-21T18:18:18Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5162839255,212,6.9,5162839251,140,61.3,5162839253,141,79.0,5162839257,213,2.51,5162839249,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531757,932,1,2,89,22,dbl7ir1qugqz8nvp1vzn8im50,1,61.3,79.0,2024-08-21T18:18:18.330Z,2024-08-21T18:18:21Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5162839275,56,Back,5162839279,141,69.4,5162839283,213,3.58,5162839281,212,15.5,5162839277,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531781,933,1,2,89,25,dbl7ir1qugqz8nvp1vzn8im50,1,47.9,69.4,2024-08-21T18:18:21.114Z,2024-08-21T18:18:27Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5162839387,141,89.7,5162839391,213,1.18,5162839389,212,14.9,5162839385,140,53.3,5162839383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531791,934,1,2,89,31,dbl7ir1qugqz8nvp1vzn8im50,1,60.0,77.5,2024-08-21T18:18:27.282Z,2024-08-21T18:18:28Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5162839465,56,Center,5162839469,141,67.3,5162839473,213,4.98,5162839467,140,61.8,5162839471,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531805,935,1,2,89,32,dbl7ir1qugqz8nvp1vzn8im50,1,61.8,67.3,2024-08-21T18:18:28.298Z,2024-08-21T18:18:31Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5162839501,56,Back,5162839505,141,73.3,5162839509,213,2.90,5162839507,212,17.1,5162839503,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531809,936,1,2,89,35,dbl7ir1qugqz8nvp1vzn8im50,1,46.5,70.6,2024-08-21T18:18:31.138Z,2024-08-21T18:18:32Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5162839521,141,83.2,5162839525,213,0.96,5162839523,212,10.5,5162839517,56,Left,5162839519,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531815,937,1,2,89,36,dbl7ir1qugqz8nvp1vzn8im50,1,52.2,83.3,2024-08-21T18:18:32.282Z,2024-08-21T18:18:34Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5162839571,141,75.3,5162839575,213,3.59,5162839573,212,12.7,5162839567,56,Back,5162839569,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531819,938,1,2,89,38,dbl7ir1qugqz8nvp1vzn8im50,1,41.3,75.3,2024-08-21T18:18:34.762Z,2024-08-21T18:18:37Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5162839615,213,4.19,5162839611,141,54.3,5162839613,212,16.5,5162839609,140,33.5,5162839607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531835,939,1,2,89,41,dbl7ir1qugqz8nvp1vzn8im50,1,33.5,54.3,2024-08-21T18:18:37.162Z,2024-08-21T18:18:41Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162839733,141,76.4,5162839735,212,16.7,5162839731,140,40.5,5162839729,56,Back,5162839737,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531843,940,1,2,89,45,dbl7ir1qugqz8nvp1vzn8im50,1,42.3,74.8,2024-08-21T18:18:41.123Z,2024-08-21T18:18:43Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5162839769,213,6.01,5162839767,212,13.4,5162839761,56,Center,5162839765,141,69.4,5162839763,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531871,941,1,2,89,46,dbl7ir1qugqz8nvp1vzn8im50,1,56.4,69.4,2024-08-21T18:18:42.930Z,2024-08-21T18:18:47Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5162839945,213,2.53,5162839937,56,Back,5162839941,141,76.9,5162839939,140,49.5,5162839943,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531893,942,1,2,89,51,dbl7ir1qugqz8nvp1vzn8im50,1,58.8,69.3,2024-08-21T18:18:47.443Z,2024-08-21T18:18:52Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5162840045,213,5.02,5162840041,141,14.3,5162840037,56,Right,5162840043,212,39.3,5162840039,140,70.2,5162840035,155,,5162840047,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531907,943,1,2,89,56,dbl7ir1qugqz8nvp1vzn8im50,1,58.2,8.0,2024-08-21T18:18:52.058Z,2024-08-21T18:18:54Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5162840131,56,Back,5162840135,141,27.1,5162840139,213,2.49,5162840133,140,41.9,5162840137,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531923,944,1,2,89,58,dbl7ir1qugqz8nvp1vzn8im50,1,41.9,27.1,2024-08-21T18:18:54.251Z,2024-08-21T18:18:56Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162840229,213,0.20,5162840221,56,Center,5162840225,141,30.3,5162840223,140,52.3,5162840227,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531931,945,1,2,90,0,dbl7ir1qugqz8nvp1vzn8im50,1,52.3,30.3,2024-08-21T18:18:56.221Z,2024-08-21T18:18:57Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5162840263,140,35.4,5162840265,141,28.0,5162840261,56,Back,5162840269,213,3.23,5162840267,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531941,946,1,2,90,1,dbl7ir1qugqz8nvp1vzn8im50,1,35.4,28.0,2024-08-21T18:18:57.498Z,2024-08-21T18:19:00Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162840313,140,31.2,5162840317,212,19.1,5162840319,213,1.80,5162840311,56,Back,5162840315,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531943,947,1,2,90,4,dbl7ir1qugqz8nvp1vzn8im50,1,30.9,59.6,2024-08-21T18:19:00.730Z,2024-08-21T18:19:03Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5162840365,212,15.9,5162840361,140,32.9,5162840363,141,36.4,5162840367,213,4.84,5162840359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531965,948,1,2,90,7,dbl7ir1qugqz8nvp1vzn8im50,1,30.2,34.3,2024-08-21T18:19:03.323Z,2024-08-21T18:19:09Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162840511,213,1.42,5162840503,56,Back,5162840507,141,62.6,5162840509,212,19.5,5162840505,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531951,750,70,2,90,10,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-21T18:19:06.258Z,2024-08-21T18:19:06Z,,,,,5162840421,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531987,949,1,2,90,13,dbl7ir1qugqz8nvp1vzn8im50,1,46.4,59.9,2024-08-21T18:19:09.699Z,2024-08-21T18:19:15Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5162840659,141,36.0,5162840655,56,Back,5162840663,213,4.85,5162840661,212,16.4,5162840657,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711531995,950,1,2,90,19,dbl7ir1qugqz8nvp1vzn8im50,1,53.5,31.2,2024-08-21T18:19:15.209Z,2024-08-21T18:19:19Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5162840721,213,5.49,5162840713,56,Right,5162840717,141,10.3,5162840719,212,19.9,5162840715,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711532029,951,1,2,90,23,dbl7ir1qugqz8nvp1vzn8im50,1,61.6,10.9,2024-08-21T18:19:19.201Z,2024-08-21T18:19:31Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5162840923,141,38.3,5162840921,140,38.8,5162840925,212,30.3,5162840919,56,Back,5162840927,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
