id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/15/value
2730115867,850,1,2,74,16,dbl7ir1qugqz8nvp1vzn8im50,1,63.1,84.2,2024-10-04T18:32:14.639Z,2024-10-04T18:32:18Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264674903,56,Left,5264674909,212,9.9,5264674911,213,1.01,5264674905,140,68.1,5264674907,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115953,851,1,2,74,23,dbl7ir1qugqz8nvp1vzn8im50,1,67.4,85.4,2024-10-04T18:32:21.608Z,2024-10-04T18:32:23Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264675371,213,5.15,5264675373,1,,5264675363,56,Center,5264675361,196,,5264675369,212,48.2,5264675359,155,,5264675365,140,86.9,5264675367,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115995,852,1,2,74,25,dbl7ir1qugqz8nvp1vzn8im50,1,86.9,21.3,2024-10-04T18:32:23.672Z,2024-10-04T18:32:25Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264675577,140,73.2,5264675575,56,Center,5264675583,213,2.88,5264675581,212,14.9,5264675579,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116013,853,1,2,74,27,dbl7ir1qugqz8nvp1vzn8im50,0,72.8,27.0,2024-10-04T18:32:25.463Z,2024-10-04T18:32:26Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5264675665,212,16.8,5264675667,213,0.98,5264675661,140,81.7,5264675663,141,47.6,5264675659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116085,492,1,2,74,28,8cfkisxf1fkxdqtt6tx1tup48,0,13.6,59.7,2024-10-04T18:32:26.996Z,2024-10-04T18:32:29Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264676025,157,,5264676045,1,,5264676035,140,40.5,5264676037,141,39.2,5264676029,56,Back,5264676043,213,5.82,5264676041,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116131,854,1,2,74,31,dbl7ir1qugqz8nvp1vzn8im50,0,65.9,65.7,2024-10-04T18:32:29.975Z,2024-10-04T18:32:30Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264676283,212,5.5,5264676279,140,71.0,5264676281,141,63.9,5264676285,213,6.06,5264676277,56,Center,5264676275,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116185,493,1,2,74,33,8cfkisxf1fkxdqtt6tx1tup48,0,31.3,49.6,2024-10-04T18:32:31.980Z,2024-10-04T18:32:32Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5264676607,157,,5264676611,140,44.0,5264676613,141,28.0,5264676619,1,,5264676615,212,19.8,5264676617,213,5.45,5264676609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116251,855,1,2,74,34,dbl7ir1qugqz8nvp1vzn8im50,0,61.4,83.5,2024-10-04T18:32:33.007Z,2024-10-04T18:32:36Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264676955,140,72.4,5264676957,141,85.0,5264676953,56,Left,5264676951,3,,5264676959,212,11.6,5264676961,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116321,494,44,2,74,37,8cfkisxf1fkxdqtt6tx1tup48,1,27.8,16.1,2024-10-04T18:32:35.726Z,2024-10-04T18:33:43Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5264677331,285,,5264677417,233,856,5264677329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116259,856,44,2,74,37,dbl7ir1qugqz8nvp1vzn8im50,0,72.2,83.9,2024-10-04T18:32:35.727Z,2024-10-04T18:33:58Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5264676981,286,,5264676979,56,Left,5264677461,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116369,495,1,2,74,37,8cfkisxf1fkxdqtt6tx1tup48,0,27.2,8.8,2024-10-04T18:32:35.980Z,2024-10-04T19:10:08Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5264677623,56,Back,5264677621,157,,5264677629,212,24.2,5264677627,141,0.0,5264677625,140,49.3,5264677633,1,,5264677631,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116379,496,5,2,74,41,8cfkisxf1fkxdqtt6tx1tup48,0,41.0,-1.6,2024-10-04T18:32:39.424Z,2024-10-04T19:05:19Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5264677739,233,857,5264677665,56,Back,5264677667,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116375,857,5,2,74,41,dbl7ir1qugqz8nvp1vzn8im50,1,59.0,101.6,2024-10-04T18:32:39.424Z,2024-10-04T19:05:18Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5264677661,56,Left,5264677701,233,496,5264677663,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116417,858,1,2,74,44,dbl7ir1qugqz8nvp1vzn8im50,1,72.7,100.0,2024-10-04T18:32:43.007Z,2024-10-04T18:32:44Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264677813,107,,5264677819,141,75.9,5264677823,213,4.49,5264677821,212,18.0,5264677815,56,Center,5264677817,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116423,859,1,2,74,45,dbl7ir1qugqz8nvp1vzn8im50,0,68.9,75.7,2024-10-04T18:32:44.112Z,2024-10-04T18:32:45Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264677861,213,0.88,5264677855,140,73.3,5264677857,141,83.9,5264677853,56,Left,5264677859,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116431,497,61,2,74,46,8cfkisxf1fkxdqtt6tx1tup48,1,41.4,31.8,2024-10-04T18:32:44.737Z,2024-10-04T18:32:46Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5264677907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116455,860,1,2,74,47,dbl7ir1qugqz8nvp1vzn8im50,1,68.4,85.9,2024-10-04T18:32:45.513Z,2024-10-04T18:32:47Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264678017,56,Left,5264678023,212,6.8,5264678021,141,94.5,5264678019,140,71.7,5264678025,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116503,861,1,2,74,48,dbl7ir1qugqz8nvp1vzn8im50,1,71.7,94.5,2024-10-04T18:32:47.334Z,2024-10-04T18:32:50Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264678317,213,3.65,5264678311,140,64.1,5264678313,141,88.0,5264678315,212,9.1,5264678309,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116615,862,1,2,74,51,dbl7ir1qugqz8nvp1vzn8im50,1,64.1,88.0,2024-10-04T18:32:49.927Z,2024-10-04T18:32:54Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264678923,56,Center,5264678929,212,13.4,5264678927,141,69.6,5264678925,140,59.5,5264678933,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116675,863,1,2,74,57,dbl7ir1qugqz8nvp1vzn8im50,1,54.4,77.2,2024-10-04T18:32:56.326Z,2024-10-04T18:32:58Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264679277,212,9.9,5264679275,141,62.6,5264679273,140,54.3,5264679271,56,Center,5264679279,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116741,864,1,2,74,59,dbl7ir1qugqz8nvp1vzn8im50,1,53.3,65.4,2024-10-04T18:32:58.047Z,2024-10-04T18:33:01Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264679589,56,Left,5264679595,212,11.6,5264679597,213,1.51,5264679593,141,82.4,5264679591,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116775,865,1,2,75,2,dbl7ir1qugqz8nvp1vzn8im50,1,51.6,80.9,2024-10-04T18:33:00.886Z,2024-10-04T18:33:03Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5264679811,212,26.1,5264679805,56,Back,5264679807,140,39.3,5264679809,141,47.6,5264679815,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116849,866,1,2,75,4,dbl7ir1qugqz8nvp1vzn8im50,1,36.4,48.7,2024-10-04T18:33:02.983Z,2024-10-04T18:33:06Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5264680189,213,2.11,5264680177,56,Back,5264680185,212,21.1,5264680181,141,75.4,5264680179,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116933,867,1,2,75,7,dbl7ir1qugqz8nvp1vzn8im50,1,25.6,75.3,2024-10-04T18:33:06.143Z,2024-10-04T18:33:09Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5264680567,56,Center,5264680575,213,6.00,5264680565,157,,5264680577,1,,5264680571,141,58.7,5264680573,212,40.7,5264680569,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116943,868,44,2,75,10,dbl7ir1qugqz8nvp1vzn8im50,1,66.6,46.1,2024-10-04T18:33:09.238Z,2024-10-04T19:12:32Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264680659,56,Center,5264680753,233,498,5264680661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116951,498,44,2,75,10,8cfkisxf1fkxdqtt6tx1tup48,0,33.4,53.9,2024-10-04T18:33:09.239Z,2024-10-04T19:12:32Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5264680819,233,868,5264680685,56,Back,5264680689,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117003,869,1,2,75,11,dbl7ir1qugqz8nvp1vzn8im50,0,62.8,58.7,2024-10-04T18:33:09.486Z,2024-10-04T18:33:11Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264680941,213,5.82,5264680923,3,,5264680927,168,,5264680935,141,51.9,5264680933,140,71.7,5264680931,56,Center,5264680939,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117087,499,1,2,75,13,8cfkisxf1fkxdqtt6tx1tup48,1,24.8,59.0,2024-10-04T18:33:12.316Z,2024-10-04T18:33:14Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264681421,56,Back,5264681435,213,3.54,5264681427,141,50.7,5264681425,140,12.0,5264681419,3,,5264681431,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117585,502,1,2,75,33,8cfkisxf1fkxdqtt6tx1tup48,0,22.5,82.0,2024-10-04T18:33:31.628Z,2024-10-04T18:33:36Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264684059,198,,5264684065,141,96.8,5264684067,212,50.4,5264684057,157,,5264684069,213,0.20,5264684071,1,,5264684063,140,69.5,5264684061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117571,871,1,2,75,36,dbl7ir1qugqz8nvp1vzn8im50,0,34.6,3.8,2024-10-04T18:33:34.974Z,2024-10-04T18:33:36Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264683993,212,6.6,5264683991,141,0.0,5264683995,213,5.73,5264683989,140,40.0,5264683983,3,,5264683987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118073,503,5,2,75,37,8cfkisxf1fkxdqtt6tx1tup48,1,63.2,101.6,2024-10-04T18:33:35.889Z,2024-10-04T19:05:19Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264686735,56,Left,5264686737,347,,5264687085,233,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117579,872,5,2,75,37,dbl7ir1qugqz8nvp1vzn8im50,0,36.8,-1.6,2024-10-04T18:33:35.889Z,2024-10-04T19:05:19Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264687147,233,503,5264684027,56,Back,5264684029,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118101,504,18,2,75,59,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-04T18:33:58.173Z,2024-10-04T18:34:00Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5264687025,55,505,5264686949,42,,5264686951,44,Forward,5264686953,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118113,505,19,2,75,59,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-04T18:33:58.174Z,2024-10-04T18:34:00Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5264686993,59,30,5264686991,145,10,5264686999,44,Forward,5264686997,293,2,5264686995,292,9,5264687001,55,504,5264686987,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118317,506,1,2,76,9,8cfkisxf1fkxdqtt6tx1tup48,1,64.1,100.0,2024-10-04T18:34:07.436Z,2024-10-04T18:34:10Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264688017,140,73.8,5264688015,56,Left,5264688021,212,14.0,5264688023,213,5.52,5264688019,141,87.2,5264688013,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118369,507,1,2,76,11,8cfkisxf1fkxdqtt6tx1tup48,1,69.2,90.9,2024-10-04T18:34:10.084Z,2024-10-04T18:34:13Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264688301,213,4.96,5264688299,212,12.0,5264688293,56,Center,5264688295,140,72.0,5264688297,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118431,508,1,2,76,13,8cfkisxf1fkxdqtt6tx1tup48,1,73.0,75.0,2024-10-04T18:34:12.116Z,2024-10-04T18:34:16Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5264688573,56,Left,5264688575,140,76.9,5264688579,141,92.1,5264688583,213,1.23,5264688581,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118437,509,1,2,76,17,8cfkisxf1fkxdqtt6tx1tup48,0,70.4,95.3,2024-10-04T18:34:15.804Z,2024-10-04T18:34:16Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5264688603,56,Left,5264688607,141,94.7,5264688605,140,73.6,5264688611,213,6.16,5264688609,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118427,873,61,2,76,18,dbl7ir1qugqz8nvp1vzn8im50,1,26.7,4.3,2024-10-04T18:34:16.382Z,2024-10-04T18:34:16Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264688549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118757,510,5,2,76,19,8cfkisxf1fkxdqtt6tx1tup48,1,78.0,100.7,2024-10-04T18:34:17.582Z,2024-10-04T19:05:20Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5264690357,233,874,5264690285,56,Left,5264690287,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118471,874,5,2,76,19,dbl7ir1qugqz8nvp1vzn8im50,0,22.0,-0.7000000000000001,2024-10-04T18:34:17.582Z,2024-10-04T19:05:20Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264690377,233,510,5264688743,56,Back,5264688745,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118827,511,1,2,76,31,8cfkisxf1fkxdqtt6tx1tup48,1,73.9,100.0,2024-10-04T18:34:29.620Z,2024-10-04T18:34:32Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264690629,56,Center,5264690635,212,15.8,5264690637,213,4.64,5264690627,107,,5264690633,141,78.8,5264690631,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118831,512,1,2,76,33,8cfkisxf1fkxdqtt6tx1tup48,1,72.6,89.4,2024-10-04T18:34:31.564Z,2024-10-04T18:34:33Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264690669,212,4.5,5264690671,213,0.82,5264690663,56,Left,5264690665,140,75.5,5264690667,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118839,513,1,2,76,34,8cfkisxf1fkxdqtt6tx1tup48,0,75.7,94.2,2024-10-04T18:34:32.997Z,2024-10-04T18:34:33Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264690719,140,76.5,5264690717,56,Left,5264690723,212,6.1,5264690721,141,85.3,5264690725,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118863,875,61,2,76,36,dbl7ir1qugqz8nvp1vzn8im50,1,15.0,6.4,2024-10-04T18:34:34.413Z,2024-10-04T18:34:34Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5264690849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118939,876,1,2,76,37,dbl7ir1qugqz8nvp1vzn8im50,1,8.8,11.1,2024-10-04T18:34:35.637Z,2024-10-04T18:34:38Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264691223,140,21.7,5264691221,56,Back,5264691225,141,11.3,5264691229,212,13.5,5264691233,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118951,877,50,2,76,39,dbl7ir1qugqz8nvp1vzn8im50,1,22.1,16.6,2024-10-04T18:34:38.134Z,2024-10-04T19:19:25Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5264691297,56,Back,5264691299,285,,5264691665,233,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119009,514,7,2,76,39,8cfkisxf1fkxdqtt6tx1tup48,1,77.9,83.4,2024-10-04T18:34:38.135Z,2024-10-04T19:06:03Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264691569,286,,5264691567,56,Left,5264691621,233,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119075,516,1,2,76,41,8cfkisxf1fkxdqtt6tx1tup48,1,78.0,76.6,2024-10-04T18:34:39.620Z,2024-10-04T18:34:43Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264691915,140,70.3,5264691917,141,56.7,5264691921,213,4.17,5264691913,56,Center,5264691919,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119089,517,1,2,76,43,8cfkisxf1fkxdqtt6tx1tup48,1,70.0,62.3,2024-10-04T18:34:41.652Z,2024-10-04T18:34:43Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264692005,212,25.4,5264691993,56,Center,5264692009,213,4.74,5264691997,140,70.7,5264692001,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119159,518,1,2,76,45,8cfkisxf1fkxdqtt6tx1tup48,1,70.3,23.6,2024-10-04T18:34:43.437Z,2024-10-04T18:34:46Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264692395,213,2.17,5264692387,56,Center,5264692393,212,10.7,5264692391,141,36.6,5264692389,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119185,519,1,2,76,47,8cfkisxf1fkxdqtt6tx1tup48,0,64.6,36.6,2024-10-04T18:34:45.630Z,2024-10-04T18:36:51Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264692517,155,,5264692523,141,44.0,5264692521,140,90.0,5264692519,56,Center,5264692527,213,0.19,5264692525,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119207,879,12,2,76,49,dbl7ir1qugqz8nvp1vzn8im50,1,12.2,61.4,2024-10-04T18:34:47.673Z,2024-10-04T18:34:57Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5264692617,140,6.4,5264692613,56,Back,5264692647,15,,5264692625,213,1.87,5264692621,141,90.9,5264692623,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119401,520,61,2,76,58,8cfkisxf1fkxdqtt6tx1tup48,1,85.3,41.1,2024-10-04T18:34:56.342Z,2024-10-04T18:36:51Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264693671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119425,880,56,2,76,59,dbl7ir1qugqz8nvp1vzn8im50,1,3.1,92.3,2024-10-04T18:34:57.342Z,2024-10-04T18:34:57Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264693783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119421,521,5,2,76,59,8cfkisxf1fkxdqtt6tx1tup48,0,101.4,10.6,2024-10-04T18:34:57.477Z,2024-10-04T19:05:21Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5264693753,56,Right,5264694491,233,881,5264693759,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119535,881,5,2,76,59,dbl7ir1qugqz8nvp1vzn8im50,1,-1.4,89.4,2024-10-04T18:34:57.477Z,2024-10-04T19:05:20Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264694459,233,521,5264694373,56,Back,5264694375,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119629,882,1,2,77,6,dbl7ir1qugqz8nvp1vzn8im50,1,3.7,53.1,2024-10-04T18:35:05.253Z,2024-10-04T19:19:27Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5264694911,213,6.18,5264694905,140,13.3,5264694907,141,51.5,5264694901,124,,5264694915,237,,5264694903,56,Back,5264694909,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119669,883,1,2,77,9,dbl7ir1qugqz8nvp1vzn8im50,1,13.6,51.2,2024-10-04T18:35:08.238Z,2024-10-04T18:35:09Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5264695087,212,27.5,5264695085,141,13.2,5264695081,56,Back,5264695083,140,22.5,5264695089,213,5.06,5264695077,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119711,884,1,2,77,10,dbl7ir1qugqz8nvp1vzn8im50,1,22.5,12.6,2024-10-04T18:35:09.261Z,2024-10-04T18:35:11Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264695333,213,3.27,5264695331,212,12.9,5264695329,141,10.1,5264695325,56,Back,5264695327,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119779,885,1,2,77,12,dbl7ir1qugqz8nvp1vzn8im50,0,10.7,10.0,2024-10-04T18:35:10.926Z,2024-10-04T18:35:14Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5264695739,212,45.8,5264695731,157,,5264695733,56,Right,5264695735,140,54.3,5264695737,141,11.4,5264695743,1,,5264695741,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119825,522,44,2,77,14,8cfkisxf1fkxdqtt6tx1tup48,1,45.8,84.6,2024-10-04T18:35:13.307Z,2024-10-04T18:35:22Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264695977,56,Back,5264696151,233,886,5264695981,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119797,886,44,2,77,14,dbl7ir1qugqz8nvp1vzn8im50,0,54.2,15.4,2024-10-04T18:35:13.308Z,2024-10-04T18:35:25Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5264695851,286,,5264695849,56,Right,5264696249,233,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730120051,523,1,2,77,15,8cfkisxf1fkxdqtt6tx1tup48,0,46.1,78.4,2024-10-04T18:35:14.253Z,2024-10-04T18:35:23Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264697165,140,66.2,5264697167,141,100.0,5264697169,212,26.1,5264697171,213,0.63,5264697161,3,,5264697163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730120103,525,61,2,77,16,8cfkisxf1fkxdqtt6tx1tup48,1,33.5,78.3,2024-10-04T18:35:14.966Z,2024-10-04T19:05:39Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264697487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730120061,524,5,2,77,16,8cfkisxf1fkxdqtt6tx1tup48,0,64.4,101.4,2024-10-04T18:35:15.061Z,2024-10-04T19:05:21Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264697213,347,,5264697209,56,Left,5264697323,233,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119929,887,5,2,77,16,dbl7ir1qugqz8nvp1vzn8im50,1,35.6,-1.4,2024-10-04T18:35:15.061Z,2024-10-04T19:05:21Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5264696585,347,,5264697289,233,524,5264696583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730120009,888,1,2,77,20,dbl7ir1qugqz8nvp1vzn8im50,1,40.2,0.0,2024-10-04T18:35:19.293Z,2024-10-04T18:35:22Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264696983,107,,5264696989,141,14.9,5264696991,212,22.4,5264696993,213,0.54,5264696985,56,Right,5264696987,140,58.5,5264696995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
