id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/12/value
2751356615,570,6,2,71,19,8cfkisxf1fkxdqtt6tx1tup48,0,4.2,42.6,2024-11-24T15:30:25.153Z,2024-11-24T16:42:59Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380558861,73,,5380558859,56,Back,5380562549,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356627,719,6,2,71,19,a9vw7ikerpr4cuweeeka5aneg,1,95.8,57.4,2024-11-24T15:30:25.153Z,2024-11-24T16:42:58Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380562507,233,570,5380558959,56,Center,5380558961,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751358181,720,1,2,72,36,a9vw7ikerpr4cuweeeka5aneg,0,99.5,0.5,2024-11-24T15:31:42.054Z,2024-11-24T15:31:51Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380567833,212,34.6,5380567819,2,,5380567823,155,,5380567837,1,,5380567831,141,51.3,5380567835,213,1.63,5380567829,140,97.4,5380567825,223,,5380567821,6,,5380567827,56,,,,,,,,,,,,,,,,,,,,Center,,
2751358191,571,44,2,72,40,8cfkisxf1fkxdqtt6tx1tup48,1,4.8,45.2,2024-11-24T15:31:45.953Z,2024-11-24T16:08:11Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380568205,233,721,5380567877,56,Back,5380567881,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751358201,721,44,2,72,40,a9vw7ikerpr4cuweeeka5aneg,0,95.2,54.8,2024-11-24T15:31:45.954Z,2024-11-24T16:08:12Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5380567921,286,,5380568329,233,571,5380567919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751358205,572,12,2,72,40,8cfkisxf1fkxdqtt6tx1tup48,1,8.4,39.4,2024-11-24T15:31:46.217Z,2024-11-24T15:31:48Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380567933,141,24.3,5380567935,212,14.2,5380567937,213,3.95,5380567931,140,0.0,5380568139,167,,5380567999,15,,5380567929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751358239,573,6,2,72,41,8cfkisxf1fkxdqtt6tx1tup48,0,0.4,33.4,2024-11-24T15:31:47.331Z,2024-11-24T16:42:59Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380568431,56,Back,5380568435,73,,5380568477,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751358267,722,6,2,72,41,a9vw7ikerpr4cuweeeka5aneg,1,99.6,66.6,2024-11-24T15:31:47.331Z,2024-11-24T16:42:59Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380568353,56,Center,5380568463,233,573,5380568355,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751358757,723,1,2,73,1,a9vw7ikerpr4cuweeeka5aneg,1,99.5,99.5,2024-11-24T15:32:07.278Z,2024-11-24T15:32:17Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380570883,213,4.54,5380570869,6,,5380570871,155,,5380570875,56,Center,5380570873,223,,5380570885,1,,5380570877,140,94.1,5380570865,2,,5380570881,212,33.1,5380570879,141,,,,,,,,,,,,,,,,,,,,51.5,,
2751358843,574,4,2,73,6,8cfkisxf1fkxdqtt6tx1tup48,1,6.4,48.0,2024-11-24T15:32:12.781Z,2024-11-24T16:08:22Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5380774811,295,,5380571349,13,,5380571357,285,,5380571351,56,Back,5380571407,233,724,5380571353,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751358765,724,4,2,73,6,a9vw7ikerpr4cuweeeka5aneg,0,93.6,52.0,2024-11-24T15:32:12.782Z,2024-11-24T17:01:44Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380571069,295,,5380571465,233,574,5380571077,152,,5380571079,286,,5380571075,56,Center,5380571061,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751358925,575,1,2,73,7,8cfkisxf1fkxdqtt6tx1tup48,0,7.5,47.0,2024-11-24T15:32:13.473Z,2024-11-24T16:08:25Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380571795,157,,5380571799,56,Center,5380571797,152,,5380571803,141,64.5,5380571793,5,,5380571805,212,70.9,5380571809,1,,5380571807,213,0.17,5380571801,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,
2751358929,726,1,2,73,13,a9vw7ikerpr4cuweeeka5aneg,1,28.0,33.7,2024-11-24T15:32:19.342Z,2024-11-24T15:32:22Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380571827,56,Back,5380571829,140,9.0,5380571835,213,2.73,5380571831,141,46.6,5380571833,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751358959,727,1,2,73,16,a9vw7ikerpr4cuweeeka5aneg,1,12.0,48.4,2024-11-24T15:32:22.214Z,2024-11-24T15:32:24Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380572001,213,0.84,5380571995,140,21.5,5380571999,212,15.0,5380571993,56,Back,5380571997,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359049,728,1,2,73,18,a9vw7ikerpr4cuweeeka5aneg,1,22.7,65.4,2024-11-24T15:32:24.238Z,2024-11-24T15:32:30Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380572511,212,22.7,5380572513,213,1.11,5380572507,140,32.3,5380572509,141,95.3,5380572505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359151,729,1,2,73,24,a9vw7ikerpr4cuweeeka5aneg,1,58.1,88.7,2024-11-24T15:32:30.199Z,2024-11-24T15:33:03Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,1.0,5380573063,141,94.1,5380573061,140,76.2,5380573067,212,19.4,5380573059,56,Left,5380573069,213,0.19,5380576273,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359153,730,15,2,73,29,a9vw7ikerpr4cuweeeka5aneg,1,75.6,69.3,2024-11-24T15:32:35.582Z,2024-11-24T16:53:31Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5380573075,18,,5380576315,78,,5380576355,231,52.3,5380575669,20,,5380576323,55,729,5380576351,230,97.2,5380576337,215,,5380573077,56,Center,5380576411,233,576,5380576319,29,5380576347,147,65.3,5380576331,102,5380576335,103,5380573073,22,,5380576343,146,81.4,5380575673,82,,,,,,51.1,19
2751359179,576,10,2,73,29,8cfkisxf1fkxdqtt6tx1tup48,1,18.6,34.7,2024-11-24T15:32:35.682Z,2024-11-24T15:33:04Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,5380573207,56,Back,5380576467,233,730,5380573205,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359227,578,1,2,73,32,8cfkisxf1fkxdqtt6tx1tup48,1,24.9,26.2,2024-11-24T15:32:38.465Z,2024-11-24T15:32:39Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5380573497,56,Back,5380573505,213,1.30,5380573501,141,35.7,5380573499,140,26.6,5380573503,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359249,579,1,2,73,33,8cfkisxf1fkxdqtt6tx1tup48,0,26.6,35.7,2024-11-24T15:32:39.482Z,2024-11-24T15:32:40Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,5380573605,212,23.6,5380573607,213,0.40,5380573601,140,47.3,5380573599,56,Back,5380573597,155,,5380573603,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359275,731,8,2,73,35,a9vw7ikerpr4cuweeeka5aneg,1,52.5,53.4,2024-11-24T15:32:41.558Z,2024-11-24T15:32:41Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380573763,15,,5380573719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359407,733,44,2,73,37,a9vw7ikerpr4cuweeeka5aneg,1,74.4,67.8,2024-11-24T15:32:43.224Z,2024-11-24T15:56:52Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380574457,56,Center,5380574459,286,,5380725925,233,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359367,580,44,2,73,37,8cfkisxf1fkxdqtt6tx1tup48,0,25.6,32.2,2024-11-24T15:32:43.225Z,2024-11-24T16:08:12Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5380725939,233,733,5380574241,285,,5380574239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359345,732,1,2,73,37,a9vw7ikerpr4cuweeeka5aneg,1,70.1,77.7,2024-11-24T15:32:43.742Z,2024-11-24T16:08:33Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380726211,141,90.1,5380726215,213,1.57,5380574091,56,Left,5380726205,3,,5380726209,140,70.1,5380726213,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359379,581,43,2,73,39,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:32:45.690Z,2024-11-24T15:56:44Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5380574291,56,Back,5380574297,141,22.4,5380725779,144,1,5380574285,3,0,5380574293,140,27.8,5380574305,213,5.35,5380574301,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359435,734,1,2,73,41,a9vw7ikerpr4cuweeeka5aneg,1,78.3,93.2,2024-11-24T15:32:47.830Z,2024-11-24T15:32:49Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5380574623,212,18.2,5380574617,56,Left,5380574615,155,,5380574619,140,93.2,5380574625,213,5.75,5380574621,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359445,735,61,2,73,43,a9vw7ikerpr4cuweeeka5aneg,0,93.2,79.6,2024-11-24T15:32:49.509Z,2024-11-24T15:32:49Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5380574659,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359511,582,1,2,73,44,8cfkisxf1fkxdqtt6tx1tup48,1,8.7,22.2,2024-11-24T15:32:50.106Z,2024-11-24T15:32:53Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380575033,56,Back,5380575045,212,6.8,5380575049,213,5.64,5380575041,141,16.2,5380575037,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359513,583,3,2,73,47,8cfkisxf1fkxdqtt6tx1tup48,0,12.2,14.6,2024-11-24T15:32:53.034Z,2024-11-24T15:32:58Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380575053,56,Back,5380575055,285,,5380575241,233,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359533,736,7,2,73,47,a9vw7ikerpr4cuweeeka5aneg,1,87.8,85.4,2024-11-24T15:32:53.035Z,2024-11-24T15:32:57Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5380575175,286,,5380575173,56,Left,5380575171,167,,5380575185,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751359625,737,5,2,73,48,a9vw7ikerpr4cuweeeka5aneg,0,101.0,76.2,2024-11-24T15:32:54.590Z,2024-11-24T15:33:27Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5380575629,346,,5380575627,56,Center,5380579257,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360249,584,5,2,73,49,8cfkisxf1fkxdqtt6tx1tup48,1,-0.8,22.8,2024-11-24T15:32:55.234Z,2024-11-24T15:33:27Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380578893,346,,5380578889,56,Back,5380579173,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360255,585,18,2,74,18,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:33:24.439Z,2024-11-24T15:33:25Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380579073,55,586,5380578959,42,,5380578963,44,Defender,5380578965,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360273,586,19,2,74,18,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:33:24.440Z,2024-11-24T15:33:26Z,c8exa9vh1xxpieov380g8r3hm,M. Mulder,,5380579037,293,2,5380579031,145,2,5380579035,292,7,5380579039,44,Midfielder,5380579023,42,,5380579041,55,585,5380579033,59,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360505,587,1,2,74,29,8cfkisxf1fkxdqtt6tx1tup48,0,4.3,46.0,2024-11-24T15:33:35.531Z,2024-11-24T15:33:37Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380580435,1,,5380580431,212,62.1,5380580437,74,,5380580427,140,60.2,5380580425,56,Center,5380580429,141,75.7,5380580433,213,0.33,5380580423,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360573,738,1,2,74,33,a9vw7ikerpr4cuweeeka5aneg,1,52.1,18.5,2024-11-24T15:33:39.663Z,2024-11-24T15:33:40Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380580817,140,62.4,5380580815,56,Center,5380580819,141,24.6,5380580823,213,0.37,5380580813,157,,5380580825,1,,5380580821,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360581,739,44,2,74,34,a9vw7ikerpr4cuweeeka5aneg,1,64.5,21.6,2024-11-24T15:33:40.353Z,2024-11-24T16:08:12Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380580883,286,,5380581049,233,588,5380580879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360571,588,44,2,74,34,8cfkisxf1fkxdqtt6tx1tup48,0,35.5,78.4,2024-11-24T15:33:40.354Z,2024-11-24T16:08:13Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5380581103,233,739,5380580811,285,,5380580809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360593,740,1,2,74,34,a9vw7ikerpr4cuweeeka5aneg,0,62.9,24.7,2024-11-24T15:33:40.374Z,2024-11-24T16:08:37Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380580991,212,7.0,5380580985,56,Right,5380580983,3,,5380580989,141,16.2,5380580987,140,66.6,5380580993,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360691,589,1,2,74,37,8cfkisxf1fkxdqtt6tx1tup48,1,30.6,78.2,2024-11-24T15:33:43.282Z,2024-11-24T15:33:46Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380581589,141,52.5,5380581585,56,Back,5380581593,213,5.36,5380581587,140,43.2,5380581583,157,,5380581591,212,21.9,5380581595,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360697,590,61,2,74,40,8cfkisxf1fkxdqtt6tx1tup48,0,42.4,52.1,2024-11-24T15:33:46.666Z,2024-11-24T15:33:47Z,c8exa9vh1xxpieov380g8r3hm,M. Mulder,,5380581625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360763,742,1,2,74,43,a9vw7ikerpr4cuweeeka5aneg,0,57.4,22.1,2024-11-24T15:33:49.815Z,2024-11-24T15:33:51Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380582071,233,591,5380582069,236,,5380582075,286,,5380581941,212,4.6,5380581937,140,61.8,5380581939,141,21.8,5380581935,56,Center,5380581943,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360773,591,74,2,74,43,8cfkisxf1fkxdqtt6tx1tup48,1,31.1,78.2,2024-11-24T15:33:49.816Z,2024-11-24T16:07:51Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380582113,233,742,5380582003,56,Back,5380582005,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360871,743,4,2,74,47,a9vw7ikerpr4cuweeeka5aneg,1,76.8,9.2,2024-11-24T15:33:53.785Z,2024-11-24T15:33:58Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380582627,233,592,5380582577,286,,5380582571,56,Right,5380582569,13,,5380582575,265,,5380582573,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360851,592,4,2,74,47,8cfkisxf1fkxdqtt6tx1tup48,0,23.2,90.8,2024-11-24T15:33:53.786Z,2024-11-24T15:33:59Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,5380582665,233,743,5380582533,265,,5380582531,152,,5380582535,285,,5380582529,56,Back,5380582527,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361655,744,1,2,75,23,a9vw7ikerpr4cuweeeka5aneg,0,75.4,6.1,2024-11-24T15:34:29.294Z,2024-11-24T15:34:31Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380586837,212,27.8,5380586831,56,Center,5380586835,141,42.8,5380586825,5,,5380586829,152,,5380586827,155,,5380586833,140,87.1,5380586823,2,,5380586841,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,
2751361773,593,12,2,75,24,8cfkisxf1fkxdqtt6tx1tup48,1,11.0,53.4,2024-11-24T15:34:30.850Z,2024-11-24T15:57:58Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5380730383,233,942,5380587495,56,Back,5380587507,212,5.3,5380587499,140,16.0,5380587505,141,53.0,5380587509,213,6.23,5380730381,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751387749,942,74,2,75,25,a9vw7ikerpr4cuweeeka5aneg,1,86.6,41.9,2024-11-24T15:34:30.851Z,2024-11-24T15:57:58Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5380730371,397,,5380729451,56,Center,5380729453,285,,5380730403,233,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361725,745,50,2,75,29,a9vw7ikerpr4cuweeeka5aneg,1,86.4,46.4,2024-11-24T15:34:34.878Z,2024-11-24T16:07:56Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,5380587235,286,,5380587231,56,Center,5380587829,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361809,594,7,2,75,29,8cfkisxf1fkxdqtt6tx1tup48,1,13.6,53.6,2024-11-24T15:34:34.879Z,2024-11-24T16:07:56Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380587683,56,Back,5380587687,285,,5380587795,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361819,595,61,2,75,30,8cfkisxf1fkxdqtt6tx1tup48,0,17.0,53.7,2024-11-24T15:34:36.578Z,2024-11-24T16:09:06Z,c8exa9vh1xxpieov380g8r3hm,M. Mulder,,5380587729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361851,746,1,2,75,31,a9vw7ikerpr4cuweeeka5aneg,1,84.0,44.3,2024-11-24T15:34:37.486Z,2024-11-24T15:34:39Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380587915,212,11.5,5380587917,213,5.21,5380587911,140,89.2,5380587909,56,Center,5380587913,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361869,747,1,2,75,33,a9vw7ikerpr4cuweeeka5aneg,0,89.2,29.4,2024-11-24T15:34:39.285Z,2024-11-24T15:58:16Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380588097,140,100.0,5380588095,56,Center,5380588099,141,66.0,5380588093,155,,5380588101,212,27.9,5380588103,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361929,596,5,2,75,34,8cfkisxf1fkxdqtt6tx1tup48,1,-1.0,36.2,2024-11-24T15:34:40.123Z,2024-11-24T15:34:46Z,c8exa9vh1xxpieov380g8r3hm,M. Mulder,,5380588507,233,748,5380588421,56,Back,5380588423,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361899,748,5,2,75,35,a9vw7ikerpr4cuweeeka5aneg,0,101.0,63.8,2024-11-24T15:34:40.868Z,2024-11-24T16:09:12Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380588555,233,596,5380588279,56,Center,5380588281,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362531,597,1,2,76,3,8cfkisxf1fkxdqtt6tx1tup48,0,3.8,44.8,2024-11-24T15:35:09.347Z,2024-11-24T15:35:12Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380591661,124,,5380591675,74,,5380591667,141,0.0,5380591665,140,66.8,5380591671,213,5.84,5380591669,212,73.1,5380591673,1,,5380591663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362607,749,5,2,76,6,a9vw7ikerpr4cuweeeka5aneg,1,35.4,101.1,2024-11-24T15:35:12.685Z,2024-11-24T15:35:18Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380592131,56,Back,5380592133,347,,5380592227,233,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362543,598,5,2,76,6,8cfkisxf1fkxdqtt6tx1tup48,0,62.4,-1.2,2024-11-24T15:35:12.732Z,2024-11-24T15:35:18Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380591737,347,,5380591735,56,Right,5380592241,233,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362683,750,1,2,76,11,a9vw7ikerpr4cuweeeka5aneg,1,40.1,100.0,2024-11-24T15:35:17.390Z,2024-11-24T15:35:20Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5380592521,213,3.67,5380592511,107,,5380592517,141,89.9,5380592515,140,27.1,5380592519,212,15.8,5380592513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362737,751,1,2,76,14,a9vw7ikerpr4cuweeeka5aneg,1,24.6,89.3,2024-11-24T15:35:20.678Z,2024-11-24T15:35:24Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380592865,140,5.5,5380592871,213,3.80,5380592869,212,25.3,5380592863,56,Back,5380592867,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362765,599,45,2,76,19,8cfkisxf1fkxdqtt6tx1tup48,0,88.6,40.6,2024-11-24T15:35:25.062Z,2024-11-24T16:08:02Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5380593083,233,752,5380593007,286,,5380593005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362759,752,3,2,76,19,a9vw7ikerpr4cuweeeka5aneg,1,11.4,59.4,2024-11-24T15:35:25.062Z,2024-11-24T16:08:02Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380592973,56,Back,5380593023,233,599,5380592979,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362805,753,1,2,76,20,a9vw7ikerpr4cuweeeka5aneg,1,10.7,61.5,2024-11-24T15:35:26.333Z,2024-11-24T15:35:28Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380593231,213,1.43,5380593225,140,12.8,5380593229,212,15.7,5380593223,56,Back,5380593227,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362837,754,1,2,76,22,a9vw7ikerpr4cuweeeka5aneg,1,14.6,85.4,2024-11-24T15:35:28.494Z,2024-11-24T15:35:29Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380593417,212,8.0,5380593415,141,93.3,5380593419,213,0.74,5380593409,56,Back,5380593413,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362913,755,1,2,76,24,a9vw7ikerpr4cuweeeka5aneg,1,20.6,93.6,2024-11-24T15:35:29.933Z,2024-11-24T15:35:32Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5380593769,141,91.7,5380593777,213,6.17,5380593765,140,31.6,5380593763,56,Back,5380593773,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362991,756,1,2,76,27,a9vw7ikerpr4cuweeeka5aneg,1,40.9,90.6,2024-11-24T15:35:33.021Z,2024-11-24T15:35:36Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380594169,212,24.5,5380594155,140,62.6,5380594161,141,77.2,5380594151,56,Center,5380594173,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363083,757,1,2,76,30,a9vw7ikerpr4cuweeeka5aneg,1,62.7,80.0,2024-11-24T15:35:36.325Z,2024-11-24T15:35:39Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380594633,212,11.9,5380594627,56,Left,5380594629,140,74.0,5380594635,213,6.24,5380594631,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363109,758,1,2,76,34,a9vw7ikerpr4cuweeeka5aneg,0,92.5,74.2,2024-11-24T15:35:40.021Z,2024-11-24T15:35:41Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5380594757,141,52.5,5380594761,213,4.55,5380594751,56,Center,5380594755,140,90.2,5380594759,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
