id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2785210799,796,1,2,83,6,b2vft81kyjurzbmekvgrqwr64,1,49.1,50.6,2025-03-08T13:41:18.499Z,2025-03-08T13:41:22Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564676775,213,5.10,5564676773,212,17.6,5564676769,140,55.5,5564676767,56,Center,5564676771,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785210857,797,1,2,83,10,b2vft81kyjurzbmekvgrqwr64,1,54.0,26.4,2025-03-08T13:41:22.258Z,2025-03-08T13:41:25Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564677045,213,5.66,5564677039,140,67.0,5564677037,56,Right,5564677043,212,16.8,5564677041,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785210921,798,1,2,83,14,b2vft81kyjurzbmekvgrqwr64,1,70.2,13.1,2025-03-08T13:41:25.763Z,2025-03-08T13:41:29Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564677345,213,0.16,5564677337,56,Right,5564677339,140,84.4,5564677343,212,15.1,5564677341,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785210925,799,1,2,83,17,b2vft81kyjurzbmekvgrqwr64,0,84.4,15.9,2025-03-08T13:41:29.179Z,2025-03-08T13:41:30Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5564677371,141,18.2,5564677367,56,Right,5564677369,140,85.8,5564677503,233,708,5564677373,212,2.1,5564677375,213,0.82,5564677501,236,,5564677511,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785210937,708,74,2,83,17,a9vw7ikerpr4cuweeeka5aneg,1,10.2,84.5,2025-03-08T13:41:29.180Z,2025-03-08T14:08:09Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5564677445,285,,5564677549,233,799,5564677443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211019,710,1,2,83,21,a9vw7ikerpr4cuweeeka5aneg,0,9.5,89.0,2025-03-08T13:41:32.668Z,2025-03-08T13:44:07Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5564677845,157,,5564677855,141,92.0,5564677865,213,0.08,5564677861,212,26.5,5564677867,1,,5564677851,140,34.7,5564677847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211051,801,1,2,83,23,b2vft81kyjurzbmekvgrqwr64,1,68.5,18.5,2025-03-08T13:41:34.938Z,2025-03-08T13:41:37Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564678041,213,2.91,5564678035,140,47.5,5564678033,56,Back,5564678037,141,26.2,5564678039,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211117,802,1,2,83,25,b2vft81kyjurzbmekvgrqwr64,1,47.5,26.4,2025-03-08T13:41:37.003Z,2025-03-08T13:41:39Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564678315,140,60.0,5564678313,56,Center,5564678317,141,39.7,5564678319,212,15.9,5564678321,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211167,803,1,2,83,28,b2vft81kyjurzbmekvgrqwr64,1,60.6,39.2,2025-03-08T13:41:39.746Z,2025-03-08T13:41:43Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5564678555,56,Center,5564678557,140,52.9,5564678563,213,2.07,5564678559,141,61.2,5564678561,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211205,804,1,2,83,31,b2vft81kyjurzbmekvgrqwr64,1,52.9,61.2,2025-03-08T13:41:43.187Z,2025-03-08T13:41:45Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564678785,213,5.25,5564678779,140,61.2,5564678777,56,Center,5564678783,212,17.1,5564678781,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211269,805,1,2,83,33,b2vft81kyjurzbmekvgrqwr64,1,61.2,39.5,2025-03-08T13:41:45.546Z,2025-03-08T13:41:49Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5564679075,140,81.6,5564679081,213,5.52,5564679073,56,Right,5564679079,212,29.6,5564679077,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211285,806,1,2,83,37,b2vft81kyjurzbmekvgrqwr64,0,84.9,9.4,2025-03-08T13:41:48.994Z,2025-03-08T13:41:50Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5564679151,140,86.6,5564679141,2,,5564679153,141,35.8,5564679147,56,Center,5564679157,213,1.47,5564679155,212,18.0,5564679145,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211349,711,12,2,83,40,a9vw7ikerpr4cuweeeka5aneg,1,14.6,49.6,2025-03-08T13:41:51.866Z,2025-03-08T13:41:54Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5564679441,56,Back,5564679449,213,2.77,5564679447,212,13.7,5564679443,140,2.4,5564679445,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211645,713,1,2,83,59,a9vw7ikerpr4cuweeeka5aneg,1,5.9,51.5,2025-03-08T13:42:10.851Z,2025-03-08T13:42:15Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5564681101,1,,5564680751,212,64.0,5564680743,199,,5564680753,213,6.02,5564680747,140,64.8,5564680749,141,27.3,5564680745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211717,714,44,2,84,3,a9vw7ikerpr4cuweeeka5aneg,1,62.0,24.2,2025-03-08T13:42:14.898Z,2025-03-08T14:08:21Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5564681125,286,,5564681121,56,Center,5564681243,233,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211733,807,44,2,84,3,b2vft81kyjurzbmekvgrqwr64,0,38.0,75.8,2025-03-08T13:42:14.899Z,2025-03-08T14:08:21Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564681203,285,,5564681201,56,Back,5564681271,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211831,715,1,2,84,3,a9vw7ikerpr4cuweeeka5aneg,1,64.8,27.3,2025-03-08T13:42:14.978Z,2025-03-08T13:42:22Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5564681591,168,,5564681601,213,5.67,5564681597,141,12.5,5564681589,3,,5564681599,212,17.6,5564681593,56,Right,5564681595,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211839,716,1,2,84,10,a9vw7ikerpr4cuweeeka5aneg,0,84.5,9.1,2025-03-08T13:42:22.322Z,2025-03-08T13:42:22Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5564681631,212,2.6,5564681633,213,1.29,5564681625,56,Right,5564681629,141,12.8,5564681627,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211853,808,8,2,84,12,b2vft81kyjurzbmekvgrqwr64,1,22.2,83.6,2025-03-08T13:42:23.908Z,2025-03-08T13:42:24Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564681695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211913,810,1,2,84,13,b2vft81kyjurzbmekvgrqwr64,1,22.2,83.6,2025-03-08T13:42:24.787Z,2025-03-08T13:42:27Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564682035,140,27.9,5564682033,56,Back,5564682039,212,6.0,5564682037,141,82.6,5564682041,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785211919,811,1,2,84,15,b2vft81kyjurzbmekvgrqwr64,1,27.9,82.4,2025-03-08T13:42:27.546Z,2025-03-08T13:42:29Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5564682101,141,69.7,5564682103,212,9.5,5564682097,56,Back,5564682099,140,24.2,5564682105,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212005,812,1,2,84,18,b2vft81kyjurzbmekvgrqwr64,0,26.1,71.5,2025-03-08T13:42:29.721Z,2025-03-08T15:33:25Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5564682563,213,5.24,5564682565,1,,5564682561,212,57.3,5564682553,196,,5564682557,140,53.5,5564682559,141,0.0,5564682555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212107,717,5,2,84,24,a9vw7ikerpr4cuweeeka5aneg,1,44.0,101.3,2025-03-08T13:42:36.003Z,2025-03-08T14:16:38Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564683087,347,,5564683093,233,813,5564683085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212013,813,5,2,84,24,b2vft81kyjurzbmekvgrqwr64,0,56.0,-1.3,2025-03-08T13:42:36.003Z,2025-03-08T14:16:38Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5564682589,347,,5564682587,56,Right,5564683123,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212139,718,1,2,84,35,a9vw7ikerpr4cuweeeka5aneg,1,39.8,100.0,2025-03-08T13:42:47.226Z,2025-03-08T13:42:50Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564683269,56,Center,5564683267,107,,5564683271,140,60.7,5564683275,212,29.2,5564683277,213,5.56,5564683279,1,,5564683273,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212145,719,1,2,84,38,a9vw7ikerpr4cuweeeka5aneg,1,60.7,72.9,2025-03-08T13:42:50.266Z,2025-03-08T13:42:51Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5564683325,213,2.45,5564683391,156,,5564683319,140,54.4,5564683323,212,8.6,5564683317,56,Left,5564683321,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212195,720,1,2,84,40,a9vw7ikerpr4cuweeeka5aneg,0,55.8,88.4,2025-03-08T13:42:52.419Z,2025-03-08T13:42:57Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564683601,141,79.1,5564683605,213,6.09,5564683597,56,Left,5564683599,140,85.9,5564683607,1,,5564683595,155,,5564683603,212,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212241,815,1,2,84,46,b2vft81kyjurzbmekvgrqwr64,1,5.6,9.8,2025-03-08T13:42:58.394Z,2025-03-08T13:43:02Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564683857,141,11.7,5564683849,56,Back,5564683853,140,19.2,5564683861,212,14.3,5564683867,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212251,816,3,2,84,50,b2vft81kyjurzbmekvgrqwr64,0,21.2,9.2,2025-03-08T13:43:02.241Z,2025-03-08T13:43:09Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5564684025,233,721,5564683901,56,Back,5564683903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212265,721,7,2,84,50,a9vw7ikerpr4cuweeeka5aneg,1,78.8,90.8,2025-03-08T13:43:02.242Z,2025-03-08T13:43:07Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5564683969,167,,5564683971,56,Left,5564683973,286,,5564683987,233,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212307,722,5,2,84,52,a9vw7ikerpr4cuweeeka5aneg,0,75.9,101.6,2025-03-08T13:43:04.146Z,2025-03-08T14:16:39Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5564684225,56,Left,5564684851,233,817,5564684227,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212411,817,5,2,84,52,b2vft81kyjurzbmekvgrqwr64,1,24.1,-1.6,2025-03-08T13:43:04.146Z,2025-03-08T14:16:39Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5564684785,347,,5564684819,233,722,5564684783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212463,818,1,2,85,3,b2vft81kyjurzbmekvgrqwr64,1,22.7,0.0,2025-03-08T13:43:15.081Z,2025-03-08T13:43:17Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564685035,140,34.7,5564685039,212,27.0,5564685037,141,33.1,5564685033,56,Back,5564685043,1,,5564685041,213,1.09,5564685031,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212467,819,61,2,85,6,b2vft81kyjurzbmekvgrqwr64,0,34.7,33.1,2025-03-08T13:43:17.714Z,2025-03-08T13:43:18Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5564685061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212529,724,1,2,85,10,a9vw7ikerpr4cuweeeka5aneg,1,52.3,47.6,2025-03-08T13:43:22.153Z,2025-03-08T13:57:14Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5564685343,140,56.9,5564685349,213,4.93,5564685347,212,22.7,5564685345,141,15.0,5564685341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212557,725,1,2,85,11,a9vw7ikerpr4cuweeeka5aneg,1,56.9,15.0,2025-03-08T13:43:23.266Z,2025-03-08T13:57:27Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564685455,56,Center,5564685461,212,10.3,5564685457,140,62.5,5564685463,213,0.96,5564685459,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212579,726,1,2,85,14,a9vw7ikerpr4cuweeeka5aneg,0,62.0,26.8,2025-03-08T13:43:25.737Z,2025-03-08T13:57:33Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5564737267,236,,5564737269,233,820,5564685621,213,6.11,5564737273,286,,5564685615,140,65.7,5564685619,212,3.9,5564685617,141,25.8,5564685613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212583,820,74,2,85,14,b2vft81kyjurzbmekvgrqwr64,1,31.4,77.5,2025-03-08T13:43:25.738Z,2025-03-08T14:08:10Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5564737277,233,726,5564685651,285,,5564685649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212659,727,1,2,85,17,a9vw7ikerpr4cuweeeka5aneg,0,65.7,8.9,2025-03-08T13:43:29.003Z,2025-03-08T13:43:32Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5564686055,213,5.94,5564686045,155,,5564686053,212,19.5,5564686047,56,Right,5564686049,140,83.2,5564686051,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212609,821,61,2,85,17,b2vft81kyjurzbmekvgrqwr64,0,27.1,81.1,2025-03-08T13:43:29.362Z,2025-03-08T13:43:29Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564685825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212667,728,5,2,85,20,a9vw7ikerpr4cuweeeka5aneg,0,85.1,-1.1,2025-03-08T13:43:32.130Z,2025-03-08T14:16:40Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5564686089,347,,5564686087,56,Right,5564686567,233,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212751,822,5,2,85,20,b2vft81kyjurzbmekvgrqwr64,1,14.9,101.1,2025-03-08T13:43:32.130Z,2025-03-08T14:16:39Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564686551,233,728,5564686503,56,Back,5564686507,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212781,823,1,2,85,29,b2vft81kyjurzbmekvgrqwr64,1,17.7,100.0,2025-03-08T13:43:40.945Z,2025-03-08T14:36:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564686669,56,Back,5564686667,107,,5564686671,140,25.6,5564686675,212,21.4,5564686673,141,71.8,5564686677,213,5.11,5564920223,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785219185,901,61,2,85,30,b2vft81kyjurzbmekvgrqwr64,1,28.5,86.3,2025-03-08T13:43:42.587Z,2025-03-08T14:36:49Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5564718691,56,Back,5564919987,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212805,824,1,2,85,31,b2vft81kyjurzbmekvgrqwr64,1,28.3,88.9,2025-03-08T13:43:43.393Z,2025-03-08T14:36:40Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5564686777,56,Back,5564686779,140,23.2,5564686785,213,4.26,5564686781,141,72.6,5564686783,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212825,825,1,2,85,32,b2vft81kyjurzbmekvgrqwr64,1,23.2,72.6,2025-03-08T13:43:44.073Z,2025-03-08T13:43:46Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5564686897,56,Back,5564686899,140,26.7,5564686911,213,4.97,5564686907,212,14.4,5564686903,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212861,826,1,2,85,35,b2vft81kyjurzbmekvgrqwr64,1,23.3,50.6,2025-03-08T13:43:46.905Z,2025-03-08T13:43:49Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564687075,140,41.7,5564687081,213,5.74,5564687073,56,Back,5564687077,141,33.3,5564687079,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212865,827,4,2,85,37,b2vft81kyjurzbmekvgrqwr64,1,39.9,26.4,2025-03-08T13:43:49.002Z,2025-03-08T14:05:02Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5564687193,233,729,5564687141,152,,5564687145,286,,5564687139,56,Back,5564687137,13,,5564687143,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212863,729,4,2,85,37,a9vw7ikerpr4cuweeeka5aneg,0,60.1,73.6,2025-03-08T13:43:49.003Z,2025-03-08T14:05:02Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564687153,56,Center,5564687157,265,,5564687151,13,,5564687159,285,,5564687155,152,,5564687231,233,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785212955,730,17,2,85,45,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-03-08T13:43:57.409Z,2025-03-08T13:43:58Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564687709,13,243,5564687703,31,,5564687705,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213247,828,1,2,86,3,b2vft81kyjurzbmekvgrqwr64,1,40.2,28.6,2025-03-08T13:44:15.440Z,2025-03-08T13:44:16Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5564688769,141,18.8,5564688767,140,53.5,5564688771,212,15.5,5564688763,152,,5564688765,56,Right,5564688761,5,,5564688773,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213323,829,1,2,86,4,b2vft81kyjurzbmekvgrqwr64,1,53.5,18.8,2025-03-08T13:44:16.040Z,2025-03-08T13:44:21Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564689175,141,9.2,5564689171,56,Right,5564689179,213,5.90,5564689177,212,17.3,5564689173,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213343,830,1,2,86,9,b2vft81kyjurzbmekvgrqwr64,1,68.8,9.2,2025-03-08T13:44:21.304Z,2025-03-08T13:44:22Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5564689241,212,14.8,5564689243,213,2.52,5564689239,141,21.9,5564689237,140,57.4,5564689235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213365,831,1,2,86,10,b2vft81kyjurzbmekvgrqwr64,1,57.4,21.9,2025-03-08T13:44:22.457Z,2025-03-08T13:44:23Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564689301,140,66.2,5564689299,56,Right,5564689305,212,12.3,5564689307,213,5.56,5564689303,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213405,832,1,2,86,11,b2vft81kyjurzbmekvgrqwr64,1,66.2,10.0,2025-03-08T13:44:23.129Z,2025-03-08T13:44:25Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5564689479,141,24.1,5564689477,140,52.9,5564689481,212,16.9,5564689475,56,Center,5564689483,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213421,833,1,2,86,13,b2vft81kyjurzbmekvgrqwr64,0,55.8,21.9,2025-03-08T13:44:25.122Z,2025-03-08T13:44:26Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564689567,213,0.52,5564689569,1,,5564689563,141,48.5,5564689565,212,36.6,5564689561,140,86.1,5564689557,155,,5564689559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213819,731,5,2,86,21,a9vw7ikerpr4cuweeeka5aneg,1,-1.1,36.0,2025-03-08T13:44:33.202Z,2025-03-08T14:16:40Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5564691639,346,,5564692135,233,834,5564691637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213881,834,5,2,86,21,b2vft81kyjurzbmekvgrqwr64,0,101.1,64.0,2025-03-08T13:44:33.202Z,2025-03-08T14:16:40Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564692017,56,Center,5564692019,346,,5564692177,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213885,732,1,2,86,42,a9vw7ikerpr4cuweeeka5aneg,0,4.4,42.8,2025-03-08T13:44:54.306Z,2025-03-08T13:45:00Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5564692041,141,31.8,5564692051,74,,5564692037,56,Center,5564692047,1,,5564692039,140,57.1,5564692043,212,55.8,5564692045,213,6.15,5564692035,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213887,835,44,2,86,47,b2vft81kyjurzbmekvgrqwr64,1,39.0,67.4,2025-03-08T13:44:59.009Z,2025-03-08T14:08:22Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5564692053,56,Back,5564692159,233,733,5564692055,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213891,733,44,2,86,47,a9vw7ikerpr4cuweeeka5aneg,0,61.0,32.6,2025-03-08T13:44:59.010Z,2025-03-08T14:08:22Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5564692207,233,835,5564692061,56,Center,5564692063,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213893,836,1,2,86,47,b2vft81kyjurzbmekvgrqwr64,0,32.5,66.1,2025-03-08T13:44:59.391Z,2025-03-08T13:45:00Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5564692075,213,5.42,5564692065,3,,5564692071,141,62.3,5564692067,56,Back,5564692069,140,34.6,5564692073,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213927,734,61,2,86,48,a9vw7ikerpr4cuweeeka5aneg,1,57.1,31.8,2025-03-08T13:44:59.604Z,2025-03-08T13:45:30Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5564692279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213937,837,3,2,86,50,b2vft81kyjurzbmekvgrqwr64,0,45.5,37.1,2025-03-08T13:45:01.905Z,2025-03-08T13:45:02Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564692339,211,,5564692337,286,,5564692335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785214747,743,1,2,86,50,a9vw7ikerpr4cuweeeka5aneg,1,51.5,57.5,2025-03-08T13:45:02.015Z,2025-03-08T13:46:02Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5564696241,56,Back,5564696249,213,2.36,5564696247,212,10.9,5564696243,140,44.1,5564696245,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213967,735,1,2,86,50,a9vw7ikerpr4cuweeeka5aneg,1,33.5,75.4,2025-03-08T13:45:02.232Z,2025-03-08T13:45:04Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5564692459,56,Left,5564692461,140,57.7,5564692465,212,26.7,5564692463,141,87.4,5564692467,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785213973,736,50,2,86,52,a9vw7ikerpr4cuweeeka5aneg,1,61.8,85.6,2025-03-08T13:45:04.209Z,2025-03-08T13:46:17Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,,5564692491,56,Left,5564692729,233,838,5564692493,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785214013,838,7,2,86,52,b2vft81kyjurzbmekvgrqwr64,0,38.2,14.4,2025-03-08T13:45:04.210Z,2025-03-08T13:45:11Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564692683,233,736,5564692653,285,,5564692651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
