id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value
2795703009,728,8,2,89,28,ajtb177oqwawkdwbqhldmq6mx,1,25.4,85.9,2025-04-04T18:48:46.627Z,2025-04-04T18:48:47Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5622242589,56,Back,5622242645,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703071,729,5,2,89,29,ajtb177oqwawkdwbqhldmq6mx,0,27.0,100.9,2025-04-04T18:48:47.601Z,2025-04-04T19:46:59Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5622243603,233,956,5622242901,56,Back,5622242903,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703189,956,5,2,89,29,bd4qakf7j0wwie8wke9km7uj8,1,73.0,-0.9,2025-04-04T18:48:47.601Z,2025-04-04T19:46:58Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622243543,233,729,5622243523,56,Right,5622243525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703345,957,1,2,89,35,bd4qakf7j0wwie8wke9km7uj8,1,80.1,0.0,2025-04-04T18:48:53.816Z,2025-04-04T18:49:01Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622244399,107,,5622244411,141,6.2,5622244413,212,11.1,5622244415,213,0.48,5622244403,56,Right,5622244407,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703363,958,1,2,89,41,bd4qakf7j0wwie8wke9km7uj8,0,95.4,2.8,2025-04-04T18:48:59.512Z,2025-04-04T19:22:55Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5622244479,212,7.4,5622244473,56,Right,5622244475,140,94.8,5622244477,141,13.7,5622244471,155,,5622244469,2,,5622244481,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703297,730,61,2,89,41,ajtb177oqwawkdwbqhldmq6mx,1,15.0,86.9,2025-04-04T18:49:00.355Z,2025-04-04T19:22:58Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5622244075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703379,731,6,2,89,44,ajtb177oqwawkdwbqhldmq6mx,0,11.4,86.7,2025-04-04T18:49:02.905Z,2025-04-04T19:13:16Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5622245921,233,959,5622244757,75,,5622244755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703393,959,6,2,89,44,bd4qakf7j0wwie8wke9km7uj8,1,88.6,13.3,2025-04-04T18:49:02.905Z,2025-04-04T19:13:16Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5622245877,233,731,5622244809,75,,5622244807,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795712211,1009,70,2,89,59,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-04T18:49:17.406Z,2025-04-04T18:56:30Z,,,,,5622292649,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703877,960,1,2,90,6,bd4qakf7j0wwie8wke9km7uj8,0,99.5,0.5,2025-04-04T18:49:24.657Z,2025-04-04T18:49:27Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5622247121,223,,5622247127,141,52.5,5622247125,140,100.0,5622247123,56,Center,5622247133,1,,5622247129,212,35.4,5622247131,213,1.55,5622247119,155,,5622247115,2,5622247117,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703887,732,12,2,90,8,ajtb177oqwawkdwbqhldmq6mx,1,5.4,60.8,2025-04-04T18:49:27.250Z,2025-04-04T20:33:10Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622247249,15,,5622247213,141,33.0,5622247215,212,19.9,5622247211,140,11.4,5622247217,213,5.03,5622247209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703971,962,61,2,90,13,bd4qakf7j0wwie8wke9km7uj8,0,96.6,79.7,2025-04-04T18:49:31.745Z,2025-04-04T18:49:31Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5622247703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795704003,733,5,2,90,13,ajtb177oqwawkdwbqhldmq6mx,1,-0.8,30.6,2025-04-04T18:49:31.835Z,2025-04-04T19:22:50Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5622247857,56,Back,5622247859,346,,5622500631,233,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795703891,961,5,2,90,13,bd4qakf7j0wwie8wke9km7uj8,0,100.8,69.4,2025-04-04T18:49:31.835Z,2025-04-04T19:46:59Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5622247239,346,,5622500591,233,733,5622247237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795704607,734,1,2,90,43,ajtb177oqwawkdwbqhldmq6mx,0,5.3,38.5,2025-04-04T18:50:01.675Z,2025-04-04T18:50:03Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5622251353,74,,5622251351,1,,5622251343,141,20.7,5622251339,140,56.3,5622251347,212,54.9,5622251331,124,,5622251335,56,Right,5622251349,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795704677,965,1,2,90,49,bd4qakf7j0wwie8wke9km7uj8,0,55.7,85.0,2025-04-04T18:50:07.553Z,2025-04-04T18:50:08Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622251725,213,0.76,5622251723,212,16.5,5622251721,141,100.0,5622251717,140,67.1,5622251711,3,,5622251715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795704961,735,5,2,90,49,ajtb177oqwawkdwbqhldmq6mx,1,33.4,-1.7,2025-04-04T18:50:07.644Z,2025-04-04T19:17:46Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5622253291,56,Back,5622253293,347,,5622253329,233,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795704683,966,5,2,90,49,bd4qakf7j0wwie8wke9km7uj8,0,66.6,101.7,2025-04-04T18:50:07.644Z,2025-04-04T19:46:59Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622251747,347,,5622251745,56,Left,5622253397,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705003,736,1,2,91,1,ajtb177oqwawkdwbqhldmq6mx,0,37.8,0.0,2025-04-04T18:50:20.354Z,2025-04-04T18:50:22Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5622253531,1,,5622253529,213,0.23,5622253525,141,10.4,5622253523,140,68.8,5622253521,56,Right,5622253527,212,33.4,5622253519,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705165,968,1,2,91,9,bd4qakf7j0wwie8wke9km7uj8,0,26.8,89.9,2025-04-04T18:50:27.417Z,2025-04-04T19:22:17Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622323691,1,,5622323689,213,6.21,5622323687,212,33.9,5622323681,56,Left,5622323679,157,,5622323683,140,59.0,5622323685,141,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705117,737,1,2,91,10,ajtb177oqwawkdwbqhldmq6mx,0,46.2,27.9,2025-04-04T18:50:28.603Z,2025-04-04T19:22:19Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5622254111,213,0.21,5622254107,141,32.5,5622254101,3,,5622254105,140,60.4,5622254103,56,Center,5622254109,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705175,969,61,2,91,11,bd4qakf7j0wwie8wke9km7uj8,1,46.2,72.8,2025-04-04T18:50:29.578Z,2025-04-04T19:01:55Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622326307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795718615,1018,1,2,91,12,bd4qakf7j0wwie8wke9km7uj8,1,36.6,57.6,2025-04-04T18:50:30.406Z,2025-04-04T19:02:15Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622328523,213,5.29,5622328521,212,26.4,5622328519,141,25.0,5622328517,140,50.3,5622328515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705233,970,50,2,91,13,bd4qakf7j0wwie8wke9km7uj8,1,56.6,55.4,2025-04-04T18:50:31.987Z,2025-04-04T18:50:35Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5622255021,233,738,5622254739,286,,5622254737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705263,738,7,2,91,13,ajtb177oqwawkdwbqhldmq6mx,1,39.4,48.0,2025-04-04T18:50:31.988Z,2025-04-04T18:50:36Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5622255007,233,970,5622254901,285,,5622254897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705371,740,1,2,91,18,ajtb177oqwawkdwbqhldmq6mx,0,34.6,64.6,2025-04-04T18:50:36.844Z,2025-04-04T18:50:39Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5622255503,141,69.6,5622255505,212,64.9,5622255507,213,0.05,5622255497,157,,5622255501,140,96.3,5622255509,1,,5622255499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705661,972,1,2,91,25,bd4qakf7j0wwie8wke9km7uj8,1,4.5,35.1,2025-04-04T18:50:43.602Z,2025-04-04T18:50:50Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5622257067,56,Back,5622257065,123,,5622257069,140,12.4,5622257073,212,9.1,5622257075,213,5.85,5622257071,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705717,973,1,2,91,32,bd4qakf7j0wwie8wke9km7uj8,0,26.2,27.0,2025-04-04T18:50:50.769Z,2025-04-04T18:50:52Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622257391,1,,5622257389,213,0.59,5622257381,56,Center,5622257387,212,41.3,5622257383,140,59.0,5622257385,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705767,742,1,2,91,35,ajtb177oqwawkdwbqhldmq6mx,0,54.5,46.9,2025-04-04T18:50:54.224Z,2025-04-04T18:50:54Z,6otr0cifkk9jbmxc2ew2spka,Ahmed Daghim,,,5622257623,213,6.14,5622257621,212,10.7,5622257617,140,64.6,5622257615,56,Center,5622257619,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705859,744,43,2,91,37,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-04-04T18:50:55.939Z,2025-04-04T18:59:36Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5622258089,56,Center,5622310809,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705787,974,8,2,91,37,bd4qakf7j0wwie8wke9km7uj8,1,47.7,52.4,2025-04-04T18:50:56.057Z,2025-04-04T18:50:56Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622257727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705801,743,50,2,91,38,ajtb177oqwawkdwbqhldmq6mx,1,59.3,32.8,2025-04-04T18:50:56.796Z,2025-04-04T20:33:21Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5622258361,233,975,5622257775,286,,5622257773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705881,975,7,2,91,38,bd4qakf7j0wwie8wke9km7uj8,1,37.0,68.7,2025-04-04T18:50:56.797Z,2025-04-04T18:51:02Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622258317,233,743,5622258203,56,Back,5622258205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795705989,977,1,2,91,45,bd4qakf7j0wwie8wke9km7uj8,1,31.2,79.6,2025-04-04T18:51:03.930Z,2025-04-04T18:51:06Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5622258809,212,15.4,5622258803,140,30.2,5622258805,141,57.0,5622258801,56,Back,5622258813,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706079,978,1,2,91,48,bd4qakf7j0wwie8wke9km7uj8,1,29.2,50.0,2025-04-04T18:51:06.778Z,2025-04-04T18:51:11Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622259325,140,35.0,5622259327,141,23.4,5622259321,56,Back,5622259333,213,5.04,5622259329,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706259,979,1,2,91,53,bd4qakf7j0wwie8wke9km7uj8,0,50.6,13.8,2025-04-04T18:51:11.491Z,2025-04-04T18:51:19Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622260239,213,0.55,5622260241,1,,5622260237,212,44.4,5622260231,56,Center,5622260235,141,48.1,5622260233,140,86.6,5622260229,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706189,745,44,2,91,57,ajtb177oqwawkdwbqhldmq6mx,1,21.5,54.4,2025-04-04T18:51:15.707Z,2025-04-04T20:33:11Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622259915,56,Back,5622259917,285,,5622260445,233,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706267,980,44,2,91,57,bd4qakf7j0wwie8wke9km7uj8,0,78.5,45.6,2025-04-04T18:51:15.708Z,2025-04-04T19:46:21Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5622260277,286,,5622260477,233,745,5622260275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706203,746,12,2,91,57,ajtb177oqwawkdwbqhldmq6mx,1,35.2,58.4,2025-04-04T18:51:16.372Z,2025-04-04T20:33:07Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622259963,140,42.0,5622259965,141,69.1,5622260051,15,,5622259961,56,Back,5622259967,212,10.2,5622259969,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795715941,779,61,2,91,58,ajtb177oqwawkdwbqhldmq6mx,0,30.3,69.6,2025-04-04T18:51:16.406Z,2025-04-04T19:00:06Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5622313637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706243,747,45,2,91,59,ajtb177oqwawkdwbqhldmq6mx,0,40.4,69.0,2025-04-04T18:51:17.779Z,2025-04-04T20:33:33Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5622260171,56,Back,5622260173,285,,5622261327,233,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706397,981,3,2,91,59,bd4qakf7j0wwie8wke9km7uj8,1,59.6,31.0,2025-04-04T18:51:17.779Z,2025-04-04T19:13:26Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5622261103,233,747,5622261037,56,Center,5622261041,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706403,982,15,2,92,1,bd4qakf7j0wwie8wke9km7uj8,1,77.3,42.4,2025-04-04T18:51:20.063Z,2025-04-04T20:22:16Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5622318977,233,748,5622261061,18,,5622318945,146,89.8,5622318943,458,,5622318947,147,46.0,5622318937,103,19,5622318935,102,49.0,5622318933,78,,5622318613,82,5622261063,56,5622318951,231,5622261059,22,,5622841777,215,,5622841775,72,5622318949,230,97.6,,,,,,,,,,,Center,50,
2795706315,748,10,2,92,1,ajtb177oqwawkdwbqhldmq6mx,1,10.2,54.0,2025-04-04T18:51:20.163Z,2025-04-04T20:15:38Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622260567,94,,5622260569,56,Back,5622319051,233,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706437,983,61,2,92,7,bd4qakf7j0wwie8wke9km7uj8,0,95.2,25.2,2025-04-04T18:51:26.123Z,2025-04-04T18:51:26Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5622261235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706429,749,5,2,92,8,ajtb177oqwawkdwbqhldmq6mx,1,-1.3,65.7,2025-04-04T18:51:26.478Z,2025-04-04T19:17:34Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622261207,346,,5622261203,56,Back,5622261443,233,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706473,984,5,2,92,8,bd4qakf7j0wwie8wke9km7uj8,0,101.3,34.3,2025-04-04T18:51:26.478Z,2025-04-04T19:47:00Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5622261401,56,Center,5622261489,233,749,5622261403,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706999,750,1,2,92,35,ajtb177oqwawkdwbqhldmq6mx,0,4.8,43.4,2025-04-04T18:51:53.586Z,2025-04-04T18:51:57Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5622264403,56,Right,5622264405,140,75.6,5622264407,141,18.2,5622264409,212,76.3,5622264417,74,,5622264411,213,6.06,5622264395,124,,5622264413,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795707039,986,44,2,92,37,bd4qakf7j0wwie8wke9km7uj8,1,29.6,73.9,2025-04-04T18:51:55.907Z,2025-04-04T19:46:21Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622264663,56,Back,5622264665,285,,5622264717,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795707019,751,44,2,92,37,ajtb177oqwawkdwbqhldmq6mx,0,70.4,26.1,2025-04-04T18:51:55.908Z,2025-04-04T19:46:22Z,6otr0cifkk9jbmxc2ew2spka,Ahmed Daghim,,,5622264511,286,,5622264765,233,986,5622264509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795707067,987,1,2,92,38,bd4qakf7j0wwie8wke9km7uj8,0,40.8,58.4,2025-04-04T18:51:56.635Z,2025-04-04T19:00:45Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622264869,140,41.8,5622264863,3,,5622264867,56,Back,5622264877,213,5.42,5622264871,141,56.6,5622264875,212,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795707087,752,1,2,92,40,ajtb177oqwawkdwbqhldmq6mx,0,75.3,28.3,2025-04-04T18:51:59.405Z,2025-04-04T18:59:25Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5622309583,236,,5622309585,233,1015,5622264985,213,6.09,5622264983,212,3.6,5622264981,141,27.3,5622264979,140,78.7,5622309591,286,,5622264977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795715233,1015,74,2,92,41,bd4qakf7j0wwie8wke9km7uj8,1,23.2,73.9,2025-04-04T18:51:59.406Z,2025-04-04T18:59:25Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5622309625,233,752,5622309559,56,Back,5622309561,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795715531,1016,1,2,92,42,bd4qakf7j0wwie8wke9km7uj8,1,26.8,75.1,2025-04-04T18:52:00.406Z,2025-04-04T18:59:40Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622311193,213,0.16,5622311195,1,,5622311191,212,28.3,5622311185,56,Left,5622311183,157,,5622311187,140,53.4,5622311189,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795716533,1017,61,2,92,43,bd4qakf7j0wwie8wke9km7uj8,0,52.0,76.0,2025-04-04T18:52:01.406Z,2025-04-04T19:00:35Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5622316827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795707249,988,4,2,92,48,bd4qakf7j0wwie8wke9km7uj8,1,64.0,80.9,2025-04-04T18:52:06.931Z,2025-04-04T20:33:06Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622266019,152,,5622266011,13,,5622266015,56,Left,5622266027,286,,5622452915,295,,5622454861,233,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795707191,753,4,2,92,48,ajtb177oqwawkdwbqhldmq6mx,0,36.0,19.1,2025-04-04T18:52:06.932Z,2025-04-04T19:34:15Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622265779,152,,5622265777,56,Back,5622265773,13,,5622265775,295,,5622454899,233,988,5622454389,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795707673,989,1,2,93,9,bd4qakf7j0wwie8wke9km7uj8,0,67.6,89.3,2025-04-04T18:52:27.980Z,2025-04-04T18:52:32Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622268171,155,,5622268167,2,,5622268187,213,5.56,5622268183,141,50.1,5622268185,212,40.3,5622268177,56,Center,5622268173,152,,5622268489,233,754,5622268169,5,5622268189,1,5622268181,140,,,,,,,,,,,,,,,,,,,,,,,96.4,
2795707711,754,11,2,93,13,ajtb177oqwawkdwbqhldmq6mx,1,5.2,52.1,2025-04-04T18:52:31.436Z,2025-04-04T18:52:32Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5622268421,88,,5622268535,233,989,5622268419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795707761,755,1,2,93,14,ajtb177oqwawkdwbqhldmq6mx,1,5.2,52.1,2025-04-04T18:52:32.484Z,2025-04-04T18:52:38Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5622268747,287,,5622269353,1,,5622268685,141,82.7,5622268681,140,48.2,5622268687,212,49.7,5622268691,213,0.43,5622268673,123,,5622268677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795707897,756,1,2,93,20,ajtb177oqwawkdwbqhldmq6mx,0,59.1,79.0,2025-04-04T18:52:38.516Z,2025-04-04T18:52:41Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5622269691,286,,5622269685,236,,5622269687,233,990,5622269439,141,78.8,5622269443,213,6.19,5622269441,212,1.5,5622269437,140,60.5,5622269435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795707939,990,74,2,93,20,bd4qakf7j0wwie8wke9km7uj8,1,48.5,14.0,2025-04-04T18:52:38.517Z,2025-04-04T19:34:19Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622269751,233,756,5622269631,56,Back,5622269633,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795708139,992,1,2,93,26,bd4qakf7j0wwie8wke9km7uj8,0,54.9,12.2,2025-04-04T18:52:44.996Z,2025-04-04T18:52:49Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622270549,140,80.9,5622270547,56,Center,5622270545,155,,5622270559,213,0.87,5622270551,141,59.4,5622270555,212,42.1,5622270563,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795708141,757,44,2,93,30,ajtb177oqwawkdwbqhldmq6mx,1,22.1,42.8,2025-04-04T18:52:48.420Z,2025-04-04T19:46:22Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622270589,56,Back,5622270663,233,993,5622270593,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795708145,993,44,2,93,30,bd4qakf7j0wwie8wke9km7uj8,0,77.9,57.2,2025-04-04T18:52:48.421Z,2025-04-04T19:46:22Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5622270609,56,Center,5622270695,233,757,5622270613,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795708151,758,12,2,93,30,ajtb177oqwawkdwbqhldmq6mx,1,27.1,46.7,2025-04-04T18:52:48.845Z,2025-04-04T18:52:55Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622270641,141,43.4,5622270645,213,6.03,5622270639,140,35.4,5622270643,212,9.0,5622270637,56,Back,5622270653,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795708221,994,83,2,93,35,bd4qakf7j0wwie8wke9km7uj8,0,77.2,47.3,2025-04-04T18:52:53.996Z,2025-04-04T18:52:56Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622271209,399,6otr0cifkk9jbmxc2ew2spka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795708257,760,1,2,93,37,ajtb177oqwawkdwbqhldmq6mx,1,35.3,43.4,2025-04-04T18:52:55.588Z,2025-04-04T18:52:56Z,6otr0cifkk9jbmxc2ew2spka,Ahmed Daghim,,,5622271191,140,26.4,5622271197,213,2.59,5622271193,141,51.9,5622271195,212,11.0,5622271189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
