id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/15/value
2709729471,808,1,2,89,27,7gkglopz9cjsysn2u6sbhuvc5,1,84.1,85.9,2024-08-17T14:46:38.103Z,2024-08-17T14:46:42Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5152835941,56,Center,5152835943,140,84.3,5152835945,141,73.8,5152835947,212,8.2,5152835949,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709729519,809,1,2,89,31,7gkglopz9cjsysn2u6sbhuvc5,0,93.4,74.2,2024-08-17T14:46:41.807Z,2024-08-17T14:55:48Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152836297,236,,5152836299,233,634,5152836213,140,94.6,5152836215,141,70.8,5152836211,56,Center,5152836219,213,5.21,5152836217,212,2.6,5152836303,286,,5152836207,2,,5152836209,155,,,,,,,,,,,,,,,,,,,,,,,,,
2709729509,634,12,2,89,31,f1h34qp5zbfl489q8vnkhiq9s,1,5.9,22.3,2024-08-17T14:46:41.907Z,2024-08-17T14:46:44Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5152836157,56,Back,5152836349,233,809,5152836155,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709729611,635,6,2,89,32,f1h34qp5zbfl489q8vnkhiq9s,0,1.4,26.2,2024-08-17T14:46:43.231Z,2024-08-17T15:06:37Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5152837013,73,,5152837177,233,810,5152837011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709729557,810,6,2,89,32,7gkglopz9cjsysn2u6sbhuvc5,1,98.6,73.8,2024-08-17T14:46:43.231Z,2024-08-17T15:06:36Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152837095,233,635,5152836489,56,Center,5152836491,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709729985,811,1,2,89,45,7gkglopz9cjsysn2u6sbhuvc5,0,99.5,99.5,2024-08-17T14:46:55.561Z,2024-08-17T14:48:11Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5152838621,1,,5152838585,2,,5152838597,223,,5152838591,155,,5152838587,6,,5152838607,140,94.1,5152838617,213,4.55,5152838611,141,47.3,5152838603,56,Center,5152838613,212,35.9,,,,,,,,,,,,,,,,,,,,,,,,
2709730007,636,12,2,89,47,f1h34qp5zbfl489q8vnkhiq9s,1,8.6,54.0,2024-08-17T14:46:58.246Z,2024-08-17T14:47:01Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152838747,141,50.9,5152838753,212,13.5,5152838755,213,6.13,5152838743,140,21.3,5152838819,15,,5152838741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709730131,812,13,2,89,50,7gkglopz9cjsysn2u6sbhuvc5,1,85.4,49.0,2024-08-17T14:47:01.160Z,2024-08-17T14:50:03Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5152839363,56,Center,5152840651,458,,5152840639,25,,5152840641,74,,5152840647,108,,5152839361,17,,5152840653,230,98.4,5152840655,231,51.6,5152840645,103,81.9,5152840643,102,44.5,5152839937,20,5152840649,328,,,,,,,,,,,,,,,,,,,,
2709730689,637,5,2,89,50,f1h34qp5zbfl489q8vnkhiq9s,1,-0.8,57.5,2024-08-17T14:47:01.507Z,2024-08-17T15:07:18Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152842461,346,,5152842459,56,Back,5152842517,233,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709730183,813,5,2,89,50,7gkglopz9cjsysn2u6sbhuvc5,0,100.8,42.5,2024-08-17T14:47:01.507Z,2024-08-17T15:07:18Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5152842593,233,637,5152839661,56,Center,5152839663,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709735763,683,70,2,89,59,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-17T14:47:09.555Z,2024-08-17T14:52:16Z,,,,,5152870493,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709730785,638,1,2,90,16,f1h34qp5zbfl489q8vnkhiq9s,0,4.2,52.2,2024-08-17T14:47:26.782Z,2024-08-17T14:47:31Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5152842949,56,Center,5152842947,124,,5152842963,74,,5152842957,213,0.14,5152842959,1,,5152842955,212,69.2,5152842953,141,66.6,5152842951,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709730773,814,44,2,90,18,7gkglopz9cjsysn2u6sbhuvc5,1,32.2,30.8,2024-08-17T14:47:29.399Z,2024-08-17T15:07:57Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5152843275,233,639,5152842865,285,,5152842859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709730807,639,44,2,90,18,f1h34qp5zbfl489q8vnkhiq9s,0,67.8,69.2,2024-08-17T14:47:29.400Z,2024-08-17T15:07:58Z,46nx0rm8sod6bbo4a3d7g6jv8,E. Andersen,,,5152843081,56,Center,5152843331,233,814,5152843083,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709730797,815,1,2,90,19,7gkglopz9cjsysn2u6sbhuvc5,0,35.0,26.4,2024-08-17T14:47:29.720Z,2024-08-17T14:47:30Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5152843029,3,,5152843031,56,Center,5152843033,140,50.7,5152843035,141,25.6,5152843037,212,16.5,5152843039,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709730929,640,1,2,90,21,f1h34qp5zbfl489q8vnkhiq9s,0,46.9,71.7,2024-08-17T14:47:32.190Z,2024-08-17T15:10:06Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152843743,157,,5152843745,56,Center,5152843749,141,55.4,5152843747,140,90.5,5152843755,1,,5152843753,213,6.05,5152843751,212,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709730923,816,1,2,90,22,7gkglopz9cjsysn2u6sbhuvc5,1,21.6,42.8,2024-08-17T14:47:32.913Z,2024-08-17T14:47:35Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152843715,213,2.82,5152843713,212,14.6,5152843711,141,49.7,5152843705,3,,5152843707,56,Back,5152843709,140,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709730985,817,1,2,90,24,7gkglopz9cjsysn2u6sbhuvc5,1,8.0,51.2,2024-08-17T14:47:35.519Z,2024-08-17T14:47:38Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5152844009,140,14.9,5152844007,56,Back,5152844015,213,6.12,5152844013,212,7.3,5152844011,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731047,818,1,2,90,27,7gkglopz9cjsysn2u6sbhuvc5,1,22.1,39.7,2024-08-17T14:47:38.479Z,2024-08-17T14:47:42Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152844401,56,Back,5152844405,141,28.6,5152844403,140,23.2,5152844407,212,7.6,5152844409,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731159,819,1,2,90,31,7gkglopz9cjsysn2u6sbhuvc5,1,23.8,26.5,2024-08-17T14:47:42.159Z,2024-08-17T14:47:47Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5152845007,141,17.4,5152845009,212,29.8,5152845011,213,6.07,5152845003,56,Right,5152845005,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731189,820,1,2,90,36,7gkglopz9cjsysn2u6sbhuvc5,1,51.9,17.6,2024-08-17T14:47:47.454Z,2024-08-17T14:47:49Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152845169,3,,5152845179,140,58.8,5152845177,56,Center,5152845175,168,,5152845181,141,28.3,5152845183,212,10.3,5152845185,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731209,821,1,2,90,37,7gkglopz9cjsysn2u6sbhuvc5,1,58.8,28.3,2024-08-17T14:47:47.903Z,2024-08-17T15:10:34Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5152845265,212,9.1,5152845259,140,57.8,5152845261,141,15.0,5152845255,56,Right,5152845269,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731221,822,3,2,90,37,7gkglopz9cjsysn2u6sbhuvc5,0,65.3,8.6,2024-08-17T14:47:48.493Z,2024-08-17T15:06:24Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152845421,233,641,5152845355,56,Right,5152845357,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731199,641,7,2,90,37,f1h34qp5zbfl489q8vnkhiq9s,1,34.7,91.4,2024-08-17T14:47:48.494Z,2024-08-17T14:48:00Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152845217,167,,5152845219,56,Back,5152845403,233,822,5152845221,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731205,642,5,2,90,38,f1h34qp5zbfl489q8vnkhiq9s,0,30.3,101.0,2024-08-17T14:47:49.526Z,2024-08-17T15:07:19Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152846605,233,823,5152845245,56,Back,5152845247,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731379,823,5,2,90,38,7gkglopz9cjsysn2u6sbhuvc5,1,69.7,-1.0,2024-08-17T14:47:49.526Z,2024-08-17T15:07:19Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152846241,56,Right,5152846243,347,,5152846583,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731663,643,18,2,90,56,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-17T14:48:07.468Z,2024-08-17T14:49:59Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152847837,42,,5152847839,44,Midfielder,5152859807,189,,5152847841,59,12,5152848045,55,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731691,644,19,2,90,56,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-17T14:48:07.469Z,2024-08-17T14:50:01Z,98mkoolgahktzky97y0khdq1g,F. Flaskager,,,5152859887,189,,5152847995,145,11,5152847991,42,,5152847999,292,8,5152847997,59,26,5152848001,293,1,5152848003,44,Forward,5152848005,55,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731875,824,1,2,91,9,7gkglopz9cjsysn2u6sbhuvc5,1,82.9,0.0,2024-08-17T14:48:20.391Z,2024-08-17T14:48:22Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5152849009,212,24.3,5152849007,141,33.0,5152849001,107,,5152849013,1,,5152849011,213,1.37,5152849005,140,87.5,5152849003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731879,825,44,2,91,10,7gkglopz9cjsysn2u6sbhuvc5,1,85.8,35.5,2024-08-17T14:48:21.554Z,2024-08-17T15:07:58Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152941983,233,692,5152849021,286,,5152849019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709748557,692,44,2,91,11,f1h34qp5zbfl489q8vnkhiq9s,0,14.2,64.5,2024-08-17T14:48:21.555Z,2024-08-17T15:07:59Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5152942099,233,825,5152941937,56,Back,5152941941,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709731901,826,1,2,91,11,7gkglopz9cjsysn2u6sbhuvc5,0,87.5,33.0,2024-08-17T14:48:22.544Z,2024-08-17T14:49:08Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152849119,141,59.7,5152849117,140,92.2,5152849123,213,1.31,5152849121,212,18.8,5152849115,56,Center,5152849113,168,,5152849111,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732037,645,1,2,91,14,f1h34qp5zbfl489q8vnkhiq9s,1,2.7,22.9,2024-08-17T14:48:24.781Z,2024-08-17T14:48:29Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5152849839,212,52.2,5152849837,141,42.1,5152849835,140,50.8,5152849833,56,Center,5152849831,157,,5152849841,213,0.25,5152849843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732067,646,3,2,91,18,f1h34qp5zbfl489q8vnkhiq9s,1,54.2,49.0,2024-08-17T14:48:28.992Z,2024-08-17T15:06:30Z,46nx0rm8sod6bbo4a3d7g6jv8,E. Andersen,,,5152849977,286,,5152850169,233,827,5152849975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732027,827,45,2,91,18,7gkglopz9cjsysn2u6sbhuvc5,0,45.8,51.0,2024-08-17T14:48:28.992Z,2024-08-17T15:06:30Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152849771,56,Back,5152849773,285,,5152850193,233,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732233,648,3,2,91,26,f1h34qp5zbfl489q8vnkhiq9s,1,87.9,49.7,2024-08-17T14:48:36.557Z,2024-08-17T14:48:44Z,46nx0rm8sod6bbo4a3d7g6jv8,E. Andersen,,,5152850877,286,,5152851015,233,828,5152850875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732219,828,45,2,91,26,7gkglopz9cjsysn2u6sbhuvc5,0,12.1,50.3,2024-08-17T14:48:36.557Z,2024-08-17T14:48:45Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5152850817,285,,5152851165,233,648,5152850815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732237,649,3,2,91,26,f1h34qp5zbfl489q8vnkhiq9s,0,89.4,42.0,2024-08-17T14:48:37.508Z,2024-08-17T14:48:46Z,46nx0rm8sod6bbo4a3d7g6jv8,E. Andersen,,,5152850915,286,,5152850913,56,Center,5152851585,233,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732341,829,7,2,91,26,7gkglopz9cjsysn2u6sbhuvc5,1,10.6,58.0,2024-08-17T14:48:37.509Z,2024-08-17T14:48:46Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152851521,285,,5152851569,233,649,5152851519,56,Back,5152851515,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732921,650,5,2,91,31,f1h34qp5zbfl489q8vnkhiq9s,1,93.7,-1.0,2024-08-17T14:48:41.797Z,2024-08-17T15:07:20Z,46nx0rm8sod6bbo4a3d7g6jv8,E. Andersen,,,5152854771,233,830,5152854689,347,,5152854687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732429,830,5,2,91,31,7gkglopz9cjsysn2u6sbhuvc5,0,6.3,101.0,2024-08-17T14:48:41.797Z,2024-08-17T15:07:20Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152852049,56,Back,5152854849,233,650,5152852051,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732967,651,1,2,92,0,f1h34qp5zbfl489q8vnkhiq9s,1,92.0,0.0,2024-08-17T14:49:10.556Z,2024-08-17T14:49:12Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152854961,140,94.6,5152854965,141,12.1,5152854957,56,Right,5152854967,212,9.5,5152854969,213,1.28,5152854955,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709732973,652,1,2,92,1,f1h34qp5zbfl489q8vnkhiq9s,1,94.6,12.1,2024-08-17T14:49:11.708Z,2024-08-17T14:49:13Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5152855035,56,Right,5152855039,141,20.5,5152855037,140,91.4,5152855041,212,6.6,5152855043,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733027,653,1,2,92,2,f1h34qp5zbfl489q8vnkhiq9s,1,92.4,21.4,2024-08-17T14:49:12.908Z,2024-08-17T14:49:16Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152855371,141,41.3,5152855373,212,13.7,5152855375,213,1.74,5152855369,140,90.2,5152855367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733057,654,1,2,92,5,f1h34qp5zbfl489q8vnkhiq9s,0,90.2,36.4,2024-08-17T14:49:15.980Z,2024-08-17T14:49:19Z,98mkoolgahktzky97y0khdq1g,F. Flaskager,,,5152855559,213,1.86,5152855557,212,4.8,5152855551,56,Center,5152855553,140,88.9,5152855555,141,43.1,5152855629,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733081,831,12,2,92,7,7gkglopz9cjsysn2u6sbhuvc5,1,5.3,51.5,2024-08-17T14:49:17.717Z,2024-08-17T14:50:33Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152855681,56,Back,5152855683,140,11.7,5152855685,141,54.5,5152855689,213,0.29,5152855687,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733107,832,12,2,92,8,7gkglopz9cjsysn2u6sbhuvc5,1,11.7,54.5,2024-08-17T14:49:19.384Z,2024-08-17T14:49:22Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5152855851,212,43.9,5152855909,167,,5152855849,141,100.0,5152855847,140,40.9,5152855853,213,0.80,5152855845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733443,655,5,2,92,10,f1h34qp5zbfl489q8vnkhiq9s,1,60.0,-0.8,2024-08-17T14:49:21.063Z,2024-08-17T15:07:20Z,98mkoolgahktzky97y0khdq1g,F. Flaskager,,,5152857697,233,833,5152857675,347,,5152857673,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733115,833,5,2,92,10,7gkglopz9cjsysn2u6sbhuvc5,0,40.0,100.8,2024-08-17T14:49:21.063Z,2024-08-17T15:07:21Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5152855871,56,Back,5152855873,347,,5152857735,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733489,656,1,2,92,27,f1h34qp5zbfl489q8vnkhiq9s,1,65.0,0.0,2024-08-17T14:49:38.084Z,2024-08-17T14:49:41Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152857939,56,Right,5152857935,107,,5152857947,213,0.31,5152857941,140,75.9,5152857943,141,4.0,5152857945,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733499,657,61,2,92,30,f1h34qp5zbfl489q8vnkhiq9s,0,76.3,2.2,2024-08-17T14:49:40.859Z,2024-08-17T14:49:41Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5152857979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733521,658,5,2,92,31,f1h34qp5zbfl489q8vnkhiq9s,0,79.0,-1.8,2024-08-17T14:49:41.804Z,2024-08-17T15:07:21Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5152858059,347,,5152858057,56,Right,5152858321,233,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733545,834,5,2,92,31,7gkglopz9cjsysn2u6sbhuvc5,1,21.0,101.8,2024-08-17T14:49:41.804Z,2024-08-17T15:07:21Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5152858269,233,658,5152858213,347,,5152858211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733595,835,1,2,92,32,7gkglopz9cjsysn2u6sbhuvc5,1,15.2,100.0,2024-08-17T14:49:43.336Z,2024-08-17T14:49:47Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5152858531,213,5.89,5152858529,212,20.9,5152858525,141,90.3,5152858523,140,33.6,5152858519,56,Back,5152858517,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733605,836,43,2,92,36,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-17T14:49:47.209Z,2024-08-17T14:49:54Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152859309,144,50,5152858583,56,Back,5152858585,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733647,837,4,2,92,38,7gkglopz9cjsysn2u6sbhuvc5,1,41.0,95.3,2024-08-17T14:49:49.528Z,2024-08-17T15:06:05Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152858997,233,659,5152858875,265,,5152858873,152,,5152858871,56,Back,5152858869,13,,5152858877,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733655,659,4,2,92,38,f1h34qp5zbfl489q8vnkhiq9s,0,59.0,4.7,2024-08-17T14:49:49.529Z,2024-08-17T15:06:06Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152858955,285,,5152858951,265,,5152858945,56,Right,5152858941,13,,5152858947,152,,5152859071,233,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709733801,838,1,2,92,44,7gkglopz9cjsysn2u6sbhuvc5,0,45.7,90.9,2024-08-17T14:49:54.666Z,2024-08-17T14:52:51Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152859627,213,5.70,5152859629,1,,5152859625,212,55.2,5152859623,141,46.4,5152859621,140,89.7,5152859613,5,,5152859615,155,,5152872507,189,,5152859617,152,,5152859619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2709734135,662,1,2,93,3,f1h34qp5zbfl489q8vnkhiq9s,0,14.0,59.1,2024-08-17T14:50:13.650Z,2024-08-17T14:50:16Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5152861553,1,,5152861539,157,,5152861551,213,0.05,5152861547,141,62.9,5152861549,212,55.7,5152861543,56,Center,5152861545,140,67.0,5152861541,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709734165,839,1,2,93,6,7gkglopz9cjsysn2u6sbhuvc5,1,28.0,56.7,2024-08-17T14:50:16.591Z,2024-08-17T14:50:18Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152861715,141,56.1,5152861713,140,43.6,5152861711,56,Back,5152861719,213,6.26,5152861717,212,16.4,5152861709,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709734207,841,1,2,93,7,7gkglopz9cjsysn2u6sbhuvc5,1,43.6,56.1,2024-08-17T14:50:18.111Z,2024-08-17T14:50:20Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5152861939,56,Back,5152861949,213,1.32,5152861947,212,10.2,5152861943,140,46.0,5152861945,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709734247,842,1,2,93,9,7gkglopz9cjsysn2u6sbhuvc5,0,46.0,70.6,2024-08-17T14:50:20.152Z,2024-08-17T14:50:22Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152862097,141,56.7,5152862099,212,42.8,5152862101,213,6.06,5152862093,56,Center,5152862095,140,85.8,5152862091,155,,5152862103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709734529,664,1,2,93,29,f1h34qp5zbfl489q8vnkhiq9s,1,11.8,48.5,2024-08-17T14:50:40.420Z,2024-08-17T14:50:42Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5152863719,140,64.1,5152863717,56,Center,5152863715,199,,5152863721,141,59.6,5152863725,213,0.14,5152863723,212,55.4,5152863727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709734539,665,44,2,93,31,f1h34qp5zbfl489q8vnkhiq9s,1,58.7,64.0,2024-08-17T14:50:42.386Z,2024-08-17T15:07:59Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5152863847,233,843,5152863777,56,Center,5152863779,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709734557,843,44,2,93,31,7gkglopz9cjsysn2u6sbhuvc5,0,41.3,36.0,2024-08-17T14:50:42.387Z,2024-08-17T15:07:59Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5152863883,233,665,5152863819,285,,5152863817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709734687,666,1,2,93,32,f1h34qp5zbfl489q8vnkhiq9s,1,64.1,59.6,2024-08-17T14:50:42.587Z,2024-08-17T14:50:52Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5152864497,212,8.6,5152864499,213,1.03,5152864487,3,,5152864489,168,,5152864495,141,70.5,5152864493,140,68.3,5152864491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709734689,667,4,2,93,35,f1h34qp5zbfl489q8vnkhiq9s,1,71.5,71.7,2024-08-17T14:50:45.691Z,2024-08-17T15:06:06Z,98mkoolgahktzky97y0khdq1g,F. Flaskager,,,5152864591,56,Center,5152864587,13,,5152867397,233,844,5152864589,295,,5152864593,152,,5152864595,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
