id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2706959645,726,61,2,73,7,ajtb177oqwawkdwbqhldmq6mx,0,56.2,76.4,2024-08-09T18:34:27.347Z,2024-08-09T18:34:27Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137579431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959847,652,5,2,73,7,8gxd9ry2580pu1b1dd5ny9ymy,1,41.5,-2.0,2024-08-09T18:34:27.373Z,2024-08-09T19:32:35Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137580535,233,727,5137580465,56,Back,5137580467,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959659,727,5,2,73,7,ajtb177oqwawkdwbqhldmq6mx,0,58.5,102.0,2024-08-09T18:34:27.373Z,2024-08-09T19:32:36Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137579517,56,Left,5137579519,347,,5137580541,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960141,728,18,2,73,29,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-09T18:34:49.592Z,2024-08-09T18:35:52Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137582341,55,729,5137582271,59,5,5137582269,44,Defender,5137582267,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960147,729,19,2,73,29,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-09T18:34:49.593Z,2024-08-09T18:35:52Z,zpl7lyln792rt0b2oedamvbo,J. Mathys,,,5137582301,55,728,5137582295,292,9,5137582291,145,5,5137582297,293,3,5137582287,42,,5137582293,59,9,5137582299,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960063,653,1,2,73,43,8gxd9ry2580pu1b1dd5ny9ymy,1,39.0,0.0,2024-08-09T18:35:03.388Z,2024-08-09T18:35:04Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137581759,56,Back,5137581757,107,,5137581769,212,6.2,5137581763,140,39.0,5137581771,213,1.57,5137581767,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960075,654,1,2,73,44,8gxd9ry2580pu1b1dd5ny9ymy,1,39.0,8.0,2024-08-09T18:35:04.060Z,2024-08-09T18:35:05Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137581865,212,5.1,5137581861,141,1.9,5137581857,140,41.8,5137581851,56,Back,5137581867,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960083,655,1,2,73,45,8gxd9ry2580pu1b1dd5ny9ymy,1,40.8,2.5,2024-08-09T18:35:04.884Z,2024-08-09T18:35:06Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137581933,213,1.94,5137581927,140,38.5,5137581929,141,11.7,5137581925,56,Back,5137581931,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960103,656,1,2,73,46,8gxd9ry2580pu1b1dd5ny9ymy,1,39.1,11.4,2024-08-09T18:35:05.892Z,2024-08-09T18:35:07Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137582049,56,Back,5137582051,140,39.1,5137582055,212,3.7,5137582053,141,5.9,5137582057,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960115,657,1,2,73,47,8gxd9ry2580pu1b1dd5ny9ymy,0,39.6,4.3,2024-08-09T18:35:07.388Z,2024-08-09T18:35:08Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137582119,212,20.8,5137582113,56,Right,5137582117,141,12.0,5137582121,213,0.25,5137582115,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960271,731,1,2,73,52,ajtb177oqwawkdwbqhldmq6mx,1,38.3,75.1,2024-08-09T18:35:12.179Z,2024-08-09T18:59:44Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137582973,56,Back,5137582979,212,16.4,5137582977,141,54.6,5137582981,213,5.27,5137582975,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960279,732,4,2,73,54,ajtb177oqwawkdwbqhldmq6mx,1,49.4,58.4,2024-08-09T18:35:14.611Z,2024-08-09T18:35:24Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5137583037,265,,5137583045,233,658,5137583033,56,Back,5137583039,286,,5137583035,152,,5137583031,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960195,658,4,2,73,54,8gxd9ry2580pu1b1dd5ny9ymy,0,50.6,41.6,2024-08-09T18:35:14.612Z,2024-08-09T18:35:23Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137582677,13,,5137582679,56,Center,5137582683,265,,5137582681,152,,5137582685,285,,5137583077,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707028917,909,17,2,74,4,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-09T18:35:23.779Z,2024-08-09T20:04:52Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137963031,31,,5137963033,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960577,733,1,2,74,21,ajtb177oqwawkdwbqhldmq6mx,1,53.0,66.4,2024-08-09T18:35:40.949Z,2024-08-09T18:35:42Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137584727,141,53.1,5137584723,56,Center,5137584729,212,9.1,5137584719,5,,5137584725,140,53.7,5137584721,152,,5137584731,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960593,734,1,2,74,22,ajtb177oqwawkdwbqhldmq6mx,1,53.8,52.8,2024-08-09T18:35:42.507Z,2024-08-09T18:35:43Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5137584839,56,Center,5137584845,212,11.1,5137584841,140,54.6,5137584847,213,1.50,5137584843,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960611,735,1,2,74,24,ajtb177oqwawkdwbqhldmq6mx,1,54.6,69.1,2024-08-09T18:35:43.788Z,2024-08-09T18:35:47Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137584943,141,62.6,5137584947,213,3.38,5137584945,212,18.5,5137584941,140,37.5,5137584939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960637,736,1,2,74,27,ajtb177oqwawkdwbqhldmq6mx,1,37.5,62.6,2024-08-09T18:35:46.835Z,2024-08-09T18:35:49Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5137585077,56,Center,5137585085,213,5.68,5137585081,141,48.1,5137585079,140,51.0,5137585083,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960673,737,1,2,74,29,ajtb177oqwawkdwbqhldmq6mx,1,51.1,48.1,2024-08-09T18:35:48.891Z,2024-08-09T18:35:52Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5137585275,141,39.2,5137585271,56,Center,5137585277,212,14.8,5137585279,213,5.86,5137585273,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960719,738,1,2,74,32,ajtb177oqwawkdwbqhldmq6mx,1,57.8,51.3,2024-08-09T18:35:52.204Z,2024-08-09T18:35:55Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5137585505,141,76.3,5137585501,56,Back,5137585509,213,2.24,5137585503,140,45.0,5137585507,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960755,739,1,2,74,35,ajtb177oqwawkdwbqhldmq6mx,1,45.0,76.3,2024-08-09T18:35:55.716Z,2024-08-09T18:35:58Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137585723,1,,5137585715,141,47.8,5137585711,56,Back,5137585717,212,34.0,5137585713,140,18.4,5137585719,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960793,740,1,2,74,38,ajtb177oqwawkdwbqhldmq6mx,1,13.7,49.9,2024-08-09T18:35:58.372Z,2024-08-09T19:00:17Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137585933,212,13.9,5137585929,141,36.4,5137585937,213,5.56,5137585921,56,Back,5137585925,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960847,741,1,2,74,40,ajtb177oqwawkdwbqhldmq6mx,1,27.8,32.5,2024-08-09T18:36:00.476Z,2024-08-09T18:36:04Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5137586189,56,Center,5137586199,213,0.02,5137586193,140,53.2,5137586197,212,26.7,5137586195,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960853,742,3,2,74,44,ajtb177oqwawkdwbqhldmq6mx,0,54.2,33.1,2024-08-09T18:36:04.749Z,2024-08-09T19:00:19Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5137586365,211,,5137586245,286,,5137586243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960895,661,1,2,74,48,8gxd9ry2580pu1b1dd5ny9ymy,1,39.1,66.4,2024-08-09T18:36:08.156Z,2024-08-09T18:36:09Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5137586457,213,1.05,5137586447,140,43.9,5137586451,141,79.4,5137586455,212,10.2,5137586443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706960917,662,1,2,74,49,8gxd9ry2580pu1b1dd5ny9ymy,1,43.9,79.4,2024-08-09T18:36:08.851Z,2024-08-09T18:36:10Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5137586563,212,7.9,5137586559,140,37.6,5137586557,56,Back,5137586565,213,3.72,5137586561,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961017,663,1,2,74,50,8gxd9ry2580pu1b1dd5ny9ymy,1,37.8,73.3,2024-08-09T18:36:10.307Z,2024-08-09T18:36:17Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5137587131,140,34.9,5137587135,212,10.3,5137587133,141,58.8,5137587137,213,4.41,5137587129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961025,664,1,2,74,57,8gxd9ry2580pu1b1dd5ny9ymy,0,47.1,43.4,2024-08-09T18:36:17.155Z,2024-08-09T18:36:20Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137587179,140,47.9,5137587177,56,Back,5137587305,236,,5137587183,212,1.8,5137587307,233,743,5137587181,141,41.0,5137587185,213,5.19,5137587311,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961047,743,74,2,74,57,ajtb177oqwawkdwbqhldmq6mx,1,37.1,66.9,2024-08-09T18:36:17.156Z,2024-08-09T19:31:53Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137587301,285,,5137587335,233,664,5137587299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706985717,907,1,2,75,0,ajtb177oqwawkdwbqhldmq6mx,1,51.7,54.2,2024-08-09T18:36:19.779Z,2024-08-09T19:10:32Z,zpl7lyln792rt0b2oedamvbo,J. Mathys,,,5137723121,213,1.31,5137723119,212,9.5,5137723113,56,Center,5137723117,141,67.7,5137723115,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961079,745,1,2,75,1,ajtb177oqwawkdwbqhldmq6mx,0,55.5,54.3,2024-08-09T18:36:21.628Z,2024-08-09T18:36:22Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137587475,141,73.2,5137587471,56,Center,5137587477,212,19.8,5137587473,140,69.9,5137587479,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961129,665,12,2,75,3,8gxd9ry2580pu1b1dd5ny9ymy,1,25.5,33.6,2024-08-09T18:36:22.979Z,2024-08-09T18:36:25Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137587723,212,16.2,5137587719,140,34.0,5137587717,56,Back,5137587725,213,5.30,5137587721,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961177,667,1,2,75,5,8gxd9ry2580pu1b1dd5ny9ymy,1,34.5,13.7,2024-08-09T18:36:25.011Z,2024-08-09T18:36:27Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137587971,56,Back,5137587975,141,4.1,5137587977,212,7.5,5137587973,140,38.0,5137587979,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961213,668,1,2,75,7,8gxd9ry2580pu1b1dd5ny9ymy,1,34.9,5.6,2024-08-09T18:36:27.155Z,2024-08-09T18:36:29Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137588133,141,10.7,5137588129,56,Back,5137588137,213,2.58,5137588131,140,29.6,5137588135,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961269,669,1,2,75,9,8gxd9ry2580pu1b1dd5ny9ymy,1,29.9,11.1,2024-08-09T18:36:28.835Z,2024-08-09T18:36:32Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137588417,56,Back,5137588427,213,2.59,5137588423,212,23.4,5137588419,140,10.9,5137588421,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961307,670,1,2,75,12,8gxd9ry2580pu1b1dd5ny9ymy,0,10.7,29.5,2024-08-09T18:36:32.275Z,2024-08-09T18:36:34Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5137588647,212,30.5,5137588649,213,6.04,5137588643,140,38.9,5137588639,157,,5137588641,56,Back,5137588645,141,18.5,5137588651,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961341,746,1,2,75,16,ajtb177oqwawkdwbqhldmq6mx,0,56.7,78.3,2024-08-09T18:36:36.396Z,2024-08-09T19:10:49Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137683855,140,86.0,5137588799,56,Left,5137683853,155,,5137683859,212,31.4,5137683861,213,0.20,5137683857,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961381,671,12,2,75,19,8gxd9ry2580pu1b1dd5ny9ymy,1,8.4,14.6,2024-08-09T18:36:39.019Z,2024-08-09T18:36:40Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137589005,141,0.0,5137589043,167,,5137589001,56,Back,5137589007,212,11.9,5137589003,140,11.9,5137589009,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961385,672,5,2,75,19,8gxd9ry2580pu1b1dd5ny9ymy,0,14.9,-1.8,2024-08-09T18:36:39.494Z,2024-08-09T19:32:36Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137589321,233,747,5137589035,56,Back,5137589037,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961425,747,5,2,75,19,ajtb177oqwawkdwbqhldmq6mx,1,85.1,101.8,2024-08-09T18:36:39.494Z,2024-08-09T19:32:36Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137589217,56,Left,5137589273,233,672,5137589219,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961745,748,1,2,75,44,ajtb177oqwawkdwbqhldmq6mx,1,71.9,100.0,2024-08-09T18:37:04.084Z,2024-08-09T18:48:10Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137590917,56,Center,5137590919,140,90.7,5137590925,213,5.45,5137590921,141,70.2,5137590927,1,,5137590923,212,29.3,5137590915,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961749,749,1,2,75,44,ajtb177oqwawkdwbqhldmq6mx,1,90.7,70.2,2024-08-09T18:37:04.692Z,2024-08-09T19:02:41Z,zpl7lyln792rt0b2oedamvbo,J. Mathys,,,5137590973,140,88.8,5137590979,213,4.53,5137590977,212,10.8,5137590971,56,Center,5137590975,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706967529,813,1,2,75,45,ajtb177oqwawkdwbqhldmq6mx,1,84.5,76.3,2024-08-09T18:37:05.464Z,2024-08-09T18:48:13Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137623477,141,60.3,5137623479,212,12.1,5137623473,56,Center,5137623475,140,89.6,5137623481,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706967563,814,1,2,75,46,ajtb177oqwawkdwbqhldmq6mx,0,92.8,62.3,2024-08-09T18:37:06.393Z,2024-08-09T19:03:10Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137623623,140,87.2,5137623629,213,3.84,5137623627,212,7.7,5137623625,141,55.1,5137623621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961765,673,12,2,75,48,8gxd9ry2580pu1b1dd5ny9ymy,1,9.1,46.6,2024-08-09T18:37:08.171Z,2024-08-09T18:37:11Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137591085,141,45.2,5137591081,56,Back,5137591083,140,40.7,5137591089,213,6.25,5137591087,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961773,750,44,2,75,51,ajtb177oqwawkdwbqhldmq6mx,1,60.1,53.0,2024-08-09T18:37:10.794Z,2024-08-09T19:17:41Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5137591149,233,674,5137591131,56,Center,5137591133,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961771,674,44,2,75,51,8gxd9ry2580pu1b1dd5ny9ymy,0,39.9,47.0,2024-08-09T18:37:10.795Z,2024-08-09T19:17:41Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5137591123,285,,5137591157,233,750,5137591121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961795,751,1,2,75,51,ajtb177oqwawkdwbqhldmq6mx,1,61.5,50.0,2024-08-09T18:37:11.652Z,2024-08-09T18:37:14Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5137591239,3,,5137591245,141,33.1,5137591241,56,Center,5137591247,212,11.5,5137591249,213,4.73,5137591243,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961863,752,1,2,75,54,ajtb177oqwawkdwbqhldmq6mx,1,61.1,32.8,2024-08-09T18:37:14.428Z,2024-08-09T18:37:19Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137591647,140,36.9,5137591649,141,71.7,5137591651,212,36.7,5137591645,56,Back,5137591653,213,2.34,5137591657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961905,753,1,2,75,59,ajtb177oqwawkdwbqhldmq6mx,1,36.9,71.7,2024-08-09T18:37:18.844Z,2024-08-09T18:37:23Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5137591905,141,47.5,5137591901,56,Back,5137591903,140,21.1,5137591909,213,3.92,5137591907,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961945,754,1,2,76,3,ajtb177oqwawkdwbqhldmq6mx,0,20.2,44.5,2024-08-09T18:37:23.021Z,2024-08-09T18:37:25Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137592077,155,,5137592079,56,Left,5137592081,140,74.6,5137592085,212,62.6,5137592089,1,,5137592083,141,82.0,5137592087,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961969,675,1,2,76,7,8gxd9ry2580pu1b1dd5ny9ymy,0,22.9,15.3,2024-08-09T18:37:27.010Z,2024-08-09T18:37:27Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137592225,141,0.0,5137592221,56,Back,5137592229,213,5.34,5137592219,3,,5137592223,140,30.6,5137592227,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706961977,676,5,2,76,7,8gxd9ry2580pu1b1dd5ny9ymy,0,29.7,-0.7000000000000001,2024-08-09T18:37:27.582Z,2024-08-09T19:32:37Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137592263,347,,5137592691,233,755,5137592261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962045,755,5,2,76,7,ajtb177oqwawkdwbqhldmq6mx,1,70.3,100.7,2024-08-09T18:37:27.582Z,2024-08-09T19:32:37Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137592595,347,,5137592639,233,676,5137592593,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962301,678,18,2,76,32,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-09T18:37:52.094Z,2024-08-09T18:38:31Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5137594043,59,9,5137594039,42,,5137594103,55,679,5137594041,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962311,679,19,2,76,32,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-09T18:37:52.095Z,2024-08-09T18:38:31Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5137594079,42,,5137594093,44,Forward,5137594089,292,10,5137594087,59,24,5137594095,55,678,5137594085,145,9,5137594091,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962515,680,18,2,76,41,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-09T18:38:01.773Z,2024-08-09T18:38:48Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5137595437,55,681,5137595333,42,,5137595337,59,11,5137595335,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962523,681,19,2,76,41,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-09T18:38:01.774Z,2024-08-09T18:38:48Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5137595399,44,Midfielder,5137595393,59,30,5137595397,293,4,5137595387,42,,5137595401,55,680,5137595391,145,8,5137595395,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962683,757,1,2,77,1,ajtb177oqwawkdwbqhldmq6mx,0,71.9,100.0,2024-08-09T18:38:20.781Z,2024-08-09T18:38:21Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137596227,140,84.3,5137596233,213,5.24,5137596223,107,,5137596229,141,69.4,5137596225,56,Center,5137596231,212,25.7,5137596235,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962721,682,12,2,77,2,8gxd9ry2580pu1b1dd5ny9ymy,1,15.3,25.3,2024-08-09T18:38:22.762Z,2024-08-09T18:40:02Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137596443,213,5.77,5137596435,56,Back,5137596437,140,31.2,5137596439,141,11.6,5137596441,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962733,758,83,2,77,5,ajtb177oqwawkdwbqhldmq6mx,0,66.3,83.2,2024-08-09T18:38:25.237Z,2024-08-09T18:38:29Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5137596685,399,5e5fuj7mbkpvf0bug32ixxc5x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962773,684,1,2,77,7,8gxd9ry2580pu1b1dd5ny9ymy,1,24.7,5.8,2024-08-09T18:38:27.546Z,2024-08-09T18:40:06Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5137596753,141,12.5,5137596757,213,0.74,5137596749,56,Back,5137596755,212,6.8,5137596751,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962779,685,61,2,77,10,8gxd9ry2580pu1b1dd5ny9ymy,1,29.5,11.0,2024-08-09T18:38:30.106Z,2024-08-09T18:42:05Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137596777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962839,686,1,2,77,12,8gxd9ry2580pu1b1dd5ny9ymy,0,30.5,4.4,2024-08-09T18:38:31.986Z,2024-08-09T19:11:51Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5137597087,140,34.9,5137597093,213,0.22,5137597089,141,5.9,5137597091,212,4.7,5137597085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962829,759,61,2,77,13,ajtb177oqwawkdwbqhldmq6mx,1,64.6,95.1,2024-08-09T18:38:32.969Z,2024-08-09T18:38:33Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137597037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706962943,687,5,2,77,15,8gxd9ry2580pu1b1dd5ny9ymy,1,33.4,-2.0,2024-08-09T18:38:35.151Z,2024-08-09T19:32:38Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5137597681,347,,5137597679,56,Back,5137597713,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
