id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2711343333,640,27,2,72,58,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-20T18:30:10.319Z,2024-08-20T18:58:46Z,,,,5161771869,53,6dzg820946z4848whaa6ny2nd,5161840815,233,761,5161771867,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711343425,761,27,2,72,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-20T18:30:10.319Z,2024-08-20T18:58:46Z,,,,5161840821,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711343913,641,28,2,74,12,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-20T18:31:24.618Z,2024-08-20T18:31:25Z,,,,5161775407,55,640,5161775423,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711343909,762,28,2,74,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-20T18:31:24.618Z,2024-08-20T18:31:26Z,,,,5161775453,233,641,5161775391,55,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711343987,642,18,2,74,30,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-20T18:31:41.991Z,2024-08-20T18:31:46Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5161775919,55,643,5161775863,59,24,5161775861,44,Forward,5161775859,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711343993,643,19,2,74,30,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-20T18:31:41.992Z,2024-08-20T18:31:46Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5161775897,42,,5161775901,145,9,5161775907,293,3,5161775905,292,10,5161775909,44,Forward,5161775903,59,16,5161775911,55,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344127,644,1,2,74,41,8gxd9ry2580pu1b1dd5ny9ymy,0,12.9,62.6,2024-08-20T18:31:53.213Z,2024-08-20T18:31:57Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5161776665,141,81.4,5161776655,5,,5161776657,157,,5161776667,212,52.8,5161776671,1,,5161776661,56,Left,5161776663,140,61.7,5161776659,152,,5161776669,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,
2711344137,763,1,2,74,46,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.2,10.4,2024-08-20T18:31:58.173Z,2024-08-20T18:31:59Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161776721,212,30.1,5161776717,140,56.8,5161776715,56,Right,5161776723,213,6.01,5161776719,141,0.0,5161776713,157,,5161776725,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344279,645,5,2,74,47,8gxd9ry2580pu1b1dd5ny9ymy,1,42.4,101.6,2024-08-20T18:31:58.964Z,2024-08-20T18:58:43Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5161777455,233,764,5161777449,56,Back,5161777451,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344141,764,5,2,74,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,57.6,-1.6,2024-08-20T18:31:58.964Z,2024-08-20T18:58:43Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161776743,347,,5161776741,56,Right,5161777461,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344309,646,1,2,75,4,8gxd9ry2580pu1b1dd5ny9ymy,1,58.3,100.0,2024-08-20T18:32:15.923Z,2024-08-20T18:32:19Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161777589,140,58.0,5161777595,213,4.68,5161777587,56,Left,5161777593,212,9.0,5161777591,141,88.4,5161777585,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344339,647,1,2,75,7,8gxd9ry2580pu1b1dd5ny9ymy,1,57.2,84.2,2024-08-20T18:32:19.084Z,2024-08-20T18:32:23Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5161777769,56,Center,5161777773,141,27.3,5161777779,1,,5161777775,212,39.0,5161777767,155,,5161777777,213,4.59,5161777771,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344367,648,1,2,75,11,8gxd9ry2580pu1b1dd5ny9ymy,1,60.5,9.5,2024-08-20T18:32:23.588Z,2024-08-20T18:32:27Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5161777933,56,Right,5161777939,212,16.1,5161777941,213,6.19,5161777935,140,75.8,5161777937,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344393,649,1,2,75,15,8gxd9ry2580pu1b1dd5ny9ymy,1,68.9,10.9,2024-08-20T18:32:26.836Z,2024-08-20T18:32:29Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5161778089,141,23.1,5161778095,213,2.86,5161778081,56,Back,5161778085,140,41.3,5161778093,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344411,650,1,2,75,17,8gxd9ry2580pu1b1dd5ny9ymy,0,40.2,27.6,2024-08-20T18:32:29.787Z,2024-08-20T18:32:32Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5161778189,212,50.5,5161778183,56,Left,5161778191,213,0.84,5161778181,157,,5161778193,1,,5161778187,141,82.7,5161778185,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344455,765,1,2,75,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.7,25.8,2024-08-20T18:32:32.905Z,2024-08-20T18:32:34Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161778391,212,12.4,5161778395,213,6.13,5161778383,56,Back,5161778387,141,23.1,5161778385,140,43.4,5161778381,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344491,652,83,2,75,25,8gxd9ry2580pu1b1dd5ny9ymy,0,66.5,75.7,2024-08-20T18:32:36.923Z,2024-08-20T18:33:17Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161780545,399,3rok7i8nrt4yzx2melj4qiuqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344771,769,50,2,75,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.2,28.9,2024-08-20T18:32:37.993Z,2024-08-20T18:58:05Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5161780521,285,,5161780517,233,653,5161780149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344533,653,7,2,75,26,8gxd9ry2580pu1b1dd5ny9ymy,0,66.8,71.1,2024-08-20T18:32:37.994Z,2024-08-20T18:58:04Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,5161780485,233,769,5161778701,56,Center,5161840271,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344485,767,61,2,75,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.5,22.8,2024-08-20T18:32:39.410Z,2024-08-20T18:33:20Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5161778517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344539,654,4,2,75,28,8gxd9ry2580pu1b1dd5ny9ymy,1,65.2,76.8,2024-08-20T18:32:40.209Z,2024-08-20T18:32:48Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161778859,13,,5161778863,56,Center,5161778885,233,768,5161778861,295,,5161778867,286,,5161778865,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344521,768,4,2,75,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,34.8,23.2,2024-08-20T18:32:40.210Z,2024-08-20T18:32:49Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5161778783,295,,5161778789,285,,5161778913,233,654,5161778781,13,,5161778785,56,Back,5161778787,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711344949,655,13,2,76,16,8gxd9ry2580pu1b1dd5ny9ymy,1,75.5,71.7,2024-08-20T18:33:28.762Z,2024-08-20T18:33:37Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5161781465,458,,5161781467,230,98.5,5161781461,102,56.1,5161781133,18,,5161781135,56,Center,5161781463,103,75,5161781131,26,,5161781239,20,,5161781469,231,50.2,5161781459,77,,,,,,,,,,,,,,,,,,,,,,
2711344965,656,5,2,76,18,8gxd9ry2580pu1b1dd5ny9ymy,0,101.6,53.0,2024-08-20T18:33:30.635Z,2024-08-20T18:58:44Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5161782073,233,770,5161781203,346,,5161781201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345113,770,5,2,76,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.6,47.0,2024-08-20T18:33:30.635Z,2024-08-20T18:58:44Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5161782013,56,Back,5161782055,233,656,5161782015,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345131,771,1,2,76,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.7,45.7,2024-08-20T18:33:48.705Z,2024-08-20T18:38:00Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5161782139,212,62.3,5161782133,56,Center,5161782145,74,,5161782141,213,6.09,5161782131,124,,5161782137,141,27.9,5161782143,1,,5161782135,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711348907,713,1,2,76,39,8gxd9ry2580pu1b1dd5ny9ymy,1,52.6,56.0,2024-08-20T18:33:50.804Z,2024-08-20T18:41:02Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161802683,3,,5161802689,141,89.4,5161802691,212,22.7,5161802685,56,Left,5161802687,140,52.5,5161802693,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345161,658,1,2,76,40,8gxd9ry2580pu1b1dd5ny9ymy,0,44.5,84.7,2024-08-20T18:33:52.018Z,2024-08-20T18:41:04Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161782309,141,100.0,5161782311,212,28.6,5161782307,140,69.7,5161782313,213,0.39,5161782299,3,,5161782305,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345169,659,5,2,76,41,8gxd9ry2580pu1b1dd5ny9ymy,0,63.8,101.0,2024-08-20T18:33:53.130Z,2024-08-20T18:58:45Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161782361,347,,5161782359,56,Left,5161782663,233,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345215,772,5,2,76,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.2,-1.0,2024-08-20T18:33:53.130Z,2024-08-20T18:58:45Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5161782655,233,659,5161782623,347,,5161782621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345237,773,1,2,76,46,aqtkb4mgrz8c6iqfufj6qjbv9,0,38.7,0.0,2024-08-20T18:33:58.313Z,2024-08-20T18:34:02Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161782785,212,29.8,5161782777,107,,5161782787,213,0.30,5161782783,141,11.6,5161782779,56,Right,5161782789,1,,5161782781,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345239,660,8,2,76,50,8gxd9ry2580pu1b1dd5ny9ymy,1,39.4,82.4,2024-08-20T18:34:02.202Z,2024-08-20T18:34:02Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161782821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345259,662,4,2,76,53,8gxd9ry2580pu1b1dd5ny9ymy,1,44.7,75.0,2024-08-20T18:34:05.642Z,2024-08-20T18:34:11Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5161783103,13,,5161783109,265,,5161783111,286,,5161783105,56,Back,5161783107,152,,5161783125,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345271,774,4,2,76,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.3,25.0,2024-08-20T18:34:05.643Z,2024-08-20T18:34:12Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161783041,265,,5161783039,152,,5161783037,56,Center,5161783043,285,,5161783035,13,,5161783143,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345453,663,1,2,77,14,8gxd9ry2580pu1b1dd5ny9ymy,0,52.9,71.4,2024-08-20T18:34:26.684Z,2024-08-20T18:34:31Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161784141,140,78.2,5161784145,212,26.6,5161784133,5,,5161784139,56,Center,5161784147,213,0.08,5161784143,141,74.4,5161784135,155,,5161784137,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345451,775,44,2,77,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.6,24.4,2024-08-20T18:34:29.617Z,2024-08-20T18:58:23Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161784235,233,664,5161784131,285,,5161784127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345457,664,44,2,77,17,8gxd9ry2580pu1b1dd5ny9ymy,0,78.4,75.6,2024-08-20T18:34:29.618Z,2024-08-20T18:58:23Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5161784161,56,Center,5161784163,286,,5161784245,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345465,776,1,2,77,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.5,22.2,2024-08-20T18:34:29.986Z,2024-08-20T18:34:31Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161784203,56,Back,5161784209,212,11.5,5161784211,213,0.56,5161784201,3,,5161784205,140,30.8,5161784207,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345485,778,1,2,77,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.8,31.2,2024-08-20T18:34:30.976Z,2024-08-20T18:34:33Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5161784299,140,40.8,5161784305,213,6.21,5161784301,141,30.0,5161784297,56,Back,5161784303,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345495,779,1,2,77,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.3,30.9,2024-08-20T18:34:32.409Z,2024-08-20T18:34:34Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5161784361,140,43.2,5161784365,212,13.0,5161784367,213,4.79,5161784363,141,11.9,5161784359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345547,780,1,2,77,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.2,11.9,2024-08-20T18:34:33.915Z,2024-08-20T18:34:37Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5161784671,141,55.5,5161784675,213,0.92,5161784667,56,Center,5161784677,1,,5161784665,155,,5161784669,140,64.8,5161784673,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345559,781,1,2,77,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.6,57.2,2024-08-20T18:34:37.185Z,2024-08-20T18:34:38Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5161784711,56,Center,5161784719,213,0.67,5161784713,140,75.9,5161784717,212,12.4,5161784715,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345571,665,8,2,77,27,8gxd9ry2580pu1b1dd5ny9ymy,1,23.0,30.1,2024-08-20T18:34:39.330Z,2024-08-20T18:34:39Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5161784783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345593,782,1,2,77,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,78.1,72.3,2024-08-20T18:34:39.465Z,2024-08-20T18:34:41Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161784907,212,19.0,5161784905,141,45.1,5161784901,56,Center,5161784909,213,4.48,5161784903,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345599,666,1,2,77,31,8gxd9ry2580pu1b1dd5ny9ymy,0,22.3,63.7,2024-08-20T18:34:42.850Z,2024-08-20T18:34:44Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161784951,213,6.04,5161785005,236,,5161784943,56,Back,5161784949,212,3.9,5161785007,233,783,5161784945,140,25.9,5161784947,141,62.3,5161785011,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345605,783,74,2,77,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.0,45.1,2024-08-20T18:34:42.851Z,2024-08-20T19:01:07Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5161784975,285,,5161785027,233,666,5161784971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345641,784,1,2,77,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.3,63.6,2024-08-20T18:34:45.953Z,2024-08-20T18:34:46Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5161785143,213,0.46,5161785135,56,Center,5161785141,212,8.9,5161785137,140,73.9,5161785139,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345651,785,1,2,77,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.9,69.4,2024-08-20T18:34:46.553Z,2024-08-20T18:34:48Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161785191,56,Center,5161785197,212,5.9,5161785195,141,60.8,5161785199,213,4.57,5161785193,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345665,786,1,2,77,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.1,60.8,2024-08-20T18:34:48.249Z,2024-08-20T18:34:49Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5161785269,140,62.3,5161785273,212,12.9,5161785271,141,51.9,5161785267,56,Center,5161785275,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345683,787,1,2,77,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.3,51.9,2024-08-20T18:34:49.776Z,2024-08-20T18:34:52Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161785389,56,Center,5161785395,212,14.3,5161785397,213,1.28,5161785393,141,72.1,5161785391,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345721,788,1,2,77,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.2,79.3,2024-08-20T18:34:53.801Z,2024-08-20T18:34:55Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5161785607,213,3.53,5161785605,212,15.1,5161785599,56,Back,5161785601,140,47.9,5161785603,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345747,789,1,2,77,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.4,69.7,2024-08-20T18:34:55.545Z,2024-08-20T18:35:00Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5161785821,141,29.8,5161785825,213,4.96,5161785819,140,53.8,5161785823,212,28.0,5161785817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345773,790,1,2,77,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.4,29.8,2024-08-20T18:35:00.442Z,2024-08-20T18:35:03Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161785945,213,0.23,5161785939,140,75.4,5161785943,212,21.6,5161785935,155,,5161785941,141,37.1,5161785937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345793,791,1,2,77,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.4,37.1,2024-08-20T18:35:03.377Z,2024-08-20T18:36:39Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,1.0,5161786099,212,7.0,5161786093,56,Center,5161786091,3,,5161786101,213,3.22,5161790087,154,,5161786097,141,36.3,5161786095,140,68.8,5161790085,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345795,792,13,2,77,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.6,37.3,2024-08-20T18:35:04.337Z,2024-08-20T19:43:23Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5161790117,230,96.0,5161790103,29,,5161786107,22,,5161790115,328,,5161790111,102,57.8,5161789633,20,,5161988639,108,,5161786111,56,Center,5161790101,77,,5161790105,154,,5161786109,18,5161790119,231,48.0,5161790107,55,,791,5161790113,103,62.5,,,,,,,,,
2711345957,667,5,2,77,53,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.1,42.2,2024-08-20T18:35:04.962Z,2024-08-20T18:58:45Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5161787001,346,,5161786999,56,Back,5161787033,233,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345797,793,5,2,77,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.1,57.8,2024-08-20T18:35:04.962Z,2024-08-20T18:58:46Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5161786121,346,,5161787081,233,667,5161786119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711345981,668,1,2,78,15,8gxd9ry2580pu1b1dd5ny9ymy,1,4.7,58.8,2024-08-20T18:35:26.874Z,2024-08-20T18:35:29Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161787135,141,50.4,5161787143,237,,5161787137,212,5.9,5161787131,56,Back,5161787129,124,,5161787133,140,3.2,5161787139,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346031,669,1,2,78,17,8gxd9ry2580pu1b1dd5ny9ymy,1,5.7,49.4,2024-08-20T18:35:29.497Z,2024-08-20T18:35:36Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5161787397,140,54.4,5161787395,56,Center,5161787405,1,,5161787399,141,29.7,5161787401,212,52.9,5161787393,157,,5161787403,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346039,670,3,2,78,24,8gxd9ry2580pu1b1dd5ny9ymy,1,51.2,20.8,2024-08-20T18:35:36.073Z,2024-08-20T18:35:40Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5161787449,233,794,5161787445,56,Right,5161787447,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346033,794,45,2,78,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,48.8,79.2,2024-08-20T18:35:36.073Z,2024-08-20T18:35:41Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161787459,233,670,5161787417,56,Back,5161787419,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346067,671,1,2,78,24,8gxd9ry2580pu1b1dd5ny9ymy,1,52.1,17.9,2024-08-20T18:35:36.776Z,2024-08-20T18:35:40Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5161787595,213,3.55,5161787589,140,39.5,5161787591,141,9.4,5161787593,212,14.4,5161787587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346075,672,1,2,78,25,8gxd9ry2580pu1b1dd5ny9ymy,1,40.4,11.4,2024-08-20T18:35:37.681Z,2024-08-20T18:35:42Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5161787651,140,38.5,5161787653,141,27.6,5161787649,56,Back,5161787657,213,1.75,5161787655,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346113,673,1,2,78,30,8gxd9ry2580pu1b1dd5ny9ymy,1,53.7,29.7,2024-08-20T18:35:41.873Z,2024-08-20T18:35:47Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161787899,141,25.2,5161787895,56,Center,5161787903,213,6.06,5161787901,212,13.9,5161787897,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346095,795,83,2,78,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.7,63.7,2024-08-20T18:35:46.130Z,2024-08-20T18:35:53Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5161788197,399,9tt9eo9bsff7dp7aqjal1obo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346153,674,1,2,78,35,8gxd9ry2580pu1b1dd5ny9ymy,1,74.9,55.2,2024-08-20T18:35:47.625Z,2024-08-20T18:35:51Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5161788091,213,0.84,5161788089,212,14.0,5161788083,56,Center,5161788087,141,70.5,5161788085,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346157,675,3,2,78,38,8gxd9ry2580pu1b1dd5ny9ymy,0,87.0,65.6,2024-08-20T18:35:50.089Z,2024-08-20T18:58:05Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,5161788095,56,Center,5161788097,286,,5161788187,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346151,796,7,2,78,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.0,34.4,2024-08-20T18:35:50.090Z,2024-08-20T18:58:05Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161788077,167,,5161788079,56,Back,5161788155,233,675,5161788081,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711346169,676,6,2,78,39,8gxd9ry2580pu1b1dd5ny9ymy,1,86.6,64.2,2024-08-20T18:35:50.850Z,2024-08-20T18:58:30Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,5161788241,233,797,5161788223,56,Center,5161788225,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
