id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2812518577,785,1,2,80,33,7gkglopz9cjsysn2u6sbhuvc5,1,66.0,87.5,2025-05-10T13:40:22.865Z,2025-05-10T13:40:25Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714887239,141,90.2,5714887237,140,80.8,5714887241,212,15.6,5714887243,213,0.12,5714887235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518589,786,61,2,80,36,7gkglopz9cjsysn2u6sbhuvc5,0,80.8,90.2,2025-05-10T13:40:25.552Z,2025-05-10T13:40:26Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5714887297,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518643,612,1,2,80,37,8cfkisxf1fkxdqtt6tx1tup48,1,21.7,6.0,2025-05-10T13:40:26.742Z,2025-05-10T13:40:29Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714887575,56,Back,5714887581,212,9.7,5714887577,140,30.0,5714887583,213,0.44,5714887579,141,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518691,613,1,2,80,39,8cfkisxf1fkxdqtt6tx1tup48,1,30.0,12.1,2025-05-10T13:40:28.894Z,2025-05-10T13:40:32Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714887853,141,15.1,5714887851,140,10.3,5714887855,212,20.8,5714887849,56,Back,5714887857,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518707,614,1,2,80,42,8cfkisxf1fkxdqtt6tx1tup48,1,10.3,15.1,2025-05-10T13:40:31.790Z,2025-05-10T13:40:33Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5714887949,56,Back,5714887957,213,5.07,5714887951,140,13.1,5714887955,212,8.5,5714887953,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518717,615,1,2,80,43,8cfkisxf1fkxdqtt6tx1tup48,0,13.2,3.4,2025-05-10T13:40:32.830Z,2025-05-10T13:40:33Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714888003,140,19.5,5714888009,213,0.80,5714888007,212,9.5,5714888005,141,13.5,5714888001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518773,787,1,2,80,46,7gkglopz9cjsysn2u6sbhuvc5,1,76.5,85.0,2025-05-10T13:40:35.633Z,2025-05-10T13:40:36Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714888319,56,Left,5714888329,212,4.1,5714888331,213,2.38,5714888325,141,89.1,5714888323,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518795,789,1,2,80,47,7gkglopz9cjsysn2u6sbhuvc5,1,73.7,89.1,2025-05-10T13:40:36.641Z,2025-05-10T13:40:37Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5714888411,213,4.53,5714888407,141,75.4,5714888405,140,72.1,5714888401,56,Center,5714888409,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518897,790,1,2,80,48,7gkglopz9cjsysn2u6sbhuvc5,1,72.1,75.4,2025-05-10T13:40:37.713Z,2025-05-10T13:40:42Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5714888935,140,70.9,5714888937,141,52.7,5714888939,212,15.5,5714888933,56,Center,5714888941,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518835,616,83,2,80,50,8cfkisxf1fkxdqtt6tx1tup48,0,29.2,35.5,2025-05-10T13:40:39.702Z,2025-05-10T13:40:44Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5714889133,399,9nafz0c0x2qvmo5ldm0djmcq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518913,791,61,2,80,53,7gkglopz9cjsysn2u6sbhuvc5,0,72.0,50.1,2025-05-10T13:40:42.682Z,2025-05-10T13:40:43Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5714889023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519075,618,1,2,80,58,8cfkisxf1fkxdqtt6tx1tup48,0,38.0,30.9,2025-05-10T13:40:47.953Z,2025-05-10T13:40:53Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714889873,56,Left,5714889871,196,,5714889875,140,77.4,5714889869,155,,5714889879,212,63.0,5714889883,1,,5714889877,141,100.0,5714889881,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519081,619,5,2,81,3,8cfkisxf1fkxdqtt6tx1tup48,0,79.2,100.8,2025-05-10T13:40:53.131Z,2025-05-10T14:18:03Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714891797,233,792,5714889913,56,Left,5714889915,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519455,792,5,2,81,3,7gkglopz9cjsysn2u6sbhuvc5,1,20.8,-0.8,2025-05-10T13:40:53.131Z,2025-05-10T14:18:02Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714891663,347,,5714891661,56,Back,5714891729,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519533,793,1,2,81,23,7gkglopz9cjsysn2u6sbhuvc5,0,22.2,0.0,2025-05-10T13:41:13.265Z,2025-05-10T14:06:46Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714892065,56,Back,5714892067,140,34.1,5714892063,107,,5714892069,141,5.0,5714892073,213,0.34,5714892071,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519549,620,1,2,81,27,8cfkisxf1fkxdqtt6tx1tup48,0,58.8,90.9,2025-05-10T13:41:16.422Z,2025-05-10T13:41:17Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714892137,3,,5714892139,56,Left,5714892143,141,100.0,5714892145,212,21.1,5714892141,140,77.7,5714892147,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519559,621,5,2,81,27,8cfkisxf1fkxdqtt6tx1tup48,0,74.3,101.2,2025-05-10T13:41:17.041Z,2025-05-10T14:18:04Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714892167,56,Left,5714892169,347,,5714892823,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519675,794,5,2,81,27,7gkglopz9cjsysn2u6sbhuvc5,1,25.7,-1.2,2025-05-10T13:41:17.041Z,2025-05-10T14:18:03Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714892745,347,,5714892743,56,Back,5714892785,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519759,795,1,2,81,33,7gkglopz9cjsysn2u6sbhuvc5,1,29.8,0.0,2025-05-10T13:41:22.649Z,2025-05-10T13:41:27Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714893155,140,24.2,5714893157,141,9.5,5714893151,107,,5714893159,212,9.4,5714893153,56,Back,5714893161,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519803,796,1,2,81,37,7gkglopz9cjsysn2u6sbhuvc5,1,24.2,9.5,2025-05-10T13:41:26.970Z,2025-05-10T13:41:29Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714893373,213,2.18,5714893371,212,29.5,5714893367,140,8.2,5714893369,141,45.1,5714893365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519905,797,1,2,81,39,7gkglopz9cjsysn2u6sbhuvc5,1,8.2,45.1,2025-05-10T13:41:28.954Z,2025-05-10T13:41:36Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5714893975,140,19.4,5714893977,141,86.6,5714893981,213,1.18,5714893973,56,Back,5714893979,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519919,798,1,2,81,46,7gkglopz9cjsysn2u6sbhuvc5,0,13.1,91.5,2025-05-10T13:41:35.930Z,2025-05-10T13:41:37Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714894057,140,13.8,5714894135,233,622,5714894133,236,,5714894059,141,91.7,5714894053,56,Back,5714894139,286,,5714894063,212,0.7,5714894065,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519927,622,74,2,81,46,8cfkisxf1fkxdqtt6tx1tup48,1,68.2,9.3,2025-05-10T13:41:35.931Z,2025-05-10T14:09:34Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5714894151,233,798,5714894077,56,Right,5714894079,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812519933,623,43,2,81,47,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-10T13:41:36.763Z,2025-05-10T13:41:50Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5714894111,56,Right,5714894911,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520005,624,44,2,81,52,8cfkisxf1fkxdqtt6tx1tup48,1,77.4,6.5,2025-05-10T13:41:41.574Z,2025-05-10T14:09:20Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714894457,56,Right,5714894459,286,,5714894527,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520013,799,44,2,81,52,7gkglopz9cjsysn2u6sbhuvc5,0,22.6,93.5,2025-05-10T13:41:41.575Z,2025-05-10T14:15:01Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714894481,285,,5714894479,56,Back,5714894545,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520009,625,1,2,81,52,8cfkisxf1fkxdqtt6tx1tup48,0,65.0,4.7,2025-05-10T13:41:41.727Z,2025-05-10T14:11:11Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714972807,212,4.2,5714972809,213,0.28,5714972801,3,,5714972805,141,6.4,5714894473,56,Right,5714972803,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812535995,749,61,2,81,54,8cfkisxf1fkxdqtt6tx1tup48,1,66.4,9.9,2025-05-10T13:41:43.405Z,2025-05-10T14:00:52Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714974693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520051,800,1,2,81,55,7gkglopz9cjsysn2u6sbhuvc5,1,29.3,91.8,2025-05-10T13:41:45.114Z,2025-05-10T13:41:46Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714894671,213,4.70,5714894665,140,29.2,5714894667,141,79.3,5714894663,56,Back,5714894669,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520137,801,1,2,81,56,7gkglopz9cjsysn2u6sbhuvc5,1,29.2,79.3,2025-05-10T13:41:45.953Z,2025-05-10T13:41:52Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5714895197,141,50.6,5714895199,212,24.3,5714895195,140,15.4,5714895193,56,Back,5714895201,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520153,802,1,2,82,2,7gkglopz9cjsysn2u6sbhuvc5,1,15.2,50.6,2025-05-10T13:41:51.890Z,2025-05-10T13:41:53Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5714895301,212,12.5,5714895303,213,0.20,5714895297,140,26.9,5714895299,141,54.3,5714895295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520251,803,1,2,82,3,7gkglopz9cjsysn2u6sbhuvc5,1,26.9,54.3,2025-05-10T13:41:53.226Z,2025-05-10T13:42:00Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5714895819,141,8.8,5714895817,140,28.0,5714895823,213,4.75,5714895815,56,Back,5714895821,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520299,804,1,2,82,10,7gkglopz9cjsysn2u6sbhuvc5,1,38.1,5.5,2025-05-10T13:42:00.178Z,2025-05-10T13:42:02Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714896079,140,32.6,5714896083,212,7.0,5714896077,56,Back,5714896085,213,2.53,5714896081,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520401,805,1,2,82,13,7gkglopz9cjsysn2u6sbhuvc5,1,32.4,12.3,2025-05-10T13:42:02.658Z,2025-05-10T13:42:08Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714896683,56,Back,5714896689,212,18.2,5714896685,140,32.4,5714896687,141,39.1,5714896691,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520467,806,1,2,82,21,7gkglopz9cjsysn2u6sbhuvc5,1,43.1,65.5,2025-05-10T13:42:10.745Z,2025-05-10T14:04:31Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5714897019,56,Left,5714897027,213,0.63,5714897023,141,90.3,5714897025,212,28.4,5714897021,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520517,807,1,2,82,22,7gkglopz9cjsysn2u6sbhuvc5,1,66.5,91.7,2025-05-10T13:42:12.337Z,2025-05-10T13:42:15Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714897329,56,Left,5714897337,213,3.34,5714897333,141,87.5,5714897331,140,53.2,5714897335,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520537,808,1,2,82,25,7gkglopz9cjsysn2u6sbhuvc5,1,48.1,80.8,2025-05-10T13:42:14.802Z,2025-05-10T13:42:16Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714897411,213,3.71,5714897409,212,10.3,5714897403,56,Back,5714897407,141,72.6,5714897405,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520625,809,1,2,82,26,7gkglopz9cjsysn2u6sbhuvc5,1,39.1,71.4,2025-05-10T13:42:15.778Z,2025-05-10T13:42:20Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5714897799,140,41.8,5714897797,56,Back,5714897801,141,83.0,5714897805,213,1.23,5714897803,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520697,810,1,2,82,30,7gkglopz9cjsysn2u6sbhuvc5,1,62.9,85.7,2025-05-10T13:42:20.386Z,2025-05-10T13:42:23Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714898135,141,94.8,5714898137,212,13.2,5714898131,56,Left,5714898133,140,74.0,5714898139,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812520737,811,1,2,82,34,7gkglopz9cjsysn2u6sbhuvc5,0,84.7,96.0,2025-05-10T13:42:23.610Z,2025-05-10T13:42:27Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714898317,2,,5714898327,212,38.8,5714898329,213,4.94,5714898319,155,,5714898331,1,,5714898513,233,626,5714898325,141,40.3,5714898321,56,Center,5714898323,140,,,,92.9,,,,,,,,,,,,,,,,,,,,,,,,
2812520763,626,11,2,82,36,8cfkisxf1fkxdqtt6tx1tup48,1,5.6,55.3,2025-05-10T13:42:26.006Z,2025-05-10T13:42:27Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714898575,233,811,5714898429,88,,5714898427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521125,627,1,2,82,56,8cfkisxf1fkxdqtt6tx1tup48,0,4.7,50.5,2025-05-10T13:42:46.264Z,2025-05-10T14:01:36Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714900495,56,Back,5714901959,199,,5714900497,140,37.8,5714900503,213,0.51,5714900499,141,79.2,5714900505,1,,5714900501,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521175,812,1,2,82,57,7gkglopz9cjsysn2u6sbhuvc5,1,40.4,8.5,2025-05-10T13:42:46.770Z,2025-05-10T14:05:56Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5714900857,213,0.09,5714900847,3,,5714900849,56,Right,5714900853,141,10.7,5714900851,140,56.0,5714900855,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521191,813,1,2,82,58,7gkglopz9cjsysn2u6sbhuvc5,0,58.7,11.6,2025-05-10T13:42:47.898Z,2025-05-10T14:05:57Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5714900919,141,30.7,5714900923,213,1.58,5714900915,56,Center,5714900921,212,13.0,5714900917,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521237,628,1,2,82,59,8cfkisxf1fkxdqtt6tx1tup48,1,42.3,75.9,2025-05-10T13:42:48.830Z,2025-05-10T13:42:53Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714901185,56,Back,5714901193,213,3.71,5714901191,212,34.9,5714901195,1,,5714901187,140,14.2,5714901189,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521275,629,1,2,83,3,8cfkisxf1fkxdqtt6tx1tup48,0,13.7,54.1,2025-05-10T13:42:52.863Z,2025-05-10T13:42:55Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714901449,213,6.04,5714901447,212,60.3,5714901443,140,69.4,5714901441,56,Center,5714901445,141,32.7,5714901451,1,,5714901439,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521389,814,1,2,83,7,7gkglopz9cjsysn2u6sbhuvc5,1,32.6,65.8,2025-05-10T13:42:57.179Z,2025-05-10T13:43:04Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714902001,140,34.9,5714902003,141,85.1,5714902449,3,,5714902007,212,13.3,5714902011,213,1.39,5714901999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521407,816,1,2,83,11,7gkglopz9cjsysn2u6sbhuvc5,0,38.6,94.8,2025-05-10T13:43:00.579Z,2025-05-10T14:06:05Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714902091,213,6.19,5714902089,212,31.5,5714902083,56,Left,5714902085,140,68.5,5714902087,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521473,630,1,2,83,12,8cfkisxf1fkxdqtt6tx1tup48,1,15.6,11.5,2025-05-10T13:43:02.318Z,2025-05-10T13:43:04Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714902411,213,1.84,5714902407,141,36.9,5714902405,140,11.1,5714902409,212,17.9,5714902403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521579,632,1,2,83,16,8cfkisxf1fkxdqtt6tx1tup48,0,9.0,42.7,2025-05-10T13:43:05.519Z,2025-05-10T13:43:09Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714902833,56,Center,5714902839,212,54.1,5714902837,141,31.0,5714902835,140,60.0,5714902831,157,,5714902841,213,6.14,5714902843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521603,817,8,2,83,20,7gkglopz9cjsysn2u6sbhuvc5,1,43.6,69.7,2025-05-10T13:43:10.019Z,2025-05-10T13:43:10Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714902973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521673,633,1,2,83,22,8cfkisxf1fkxdqtt6tx1tup48,1,25.4,54.0,2025-05-10T13:43:11.765Z,2025-05-10T13:43:13Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5714903349,3,,5714903357,212,15.8,5714903359,213,5.48,5714903355,141,37.2,5714903351,56,Back,5714903353,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521683,634,44,2,83,24,8cfkisxf1fkxdqtt6tx1tup48,1,43.4,43.7,2025-05-10T13:43:13.550Z,2025-05-10T14:09:21Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714903701,233,818,5714903403,56,Back,5714903405,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521729,818,44,2,83,24,7gkglopz9cjsysn2u6sbhuvc5,0,56.6,56.3,2025-05-10T13:43:13.551Z,2025-05-10T14:09:22Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5714903639,56,Center,5714903757,233,634,5714903641,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521761,635,1,2,83,24,8cfkisxf1fkxdqtt6tx1tup48,1,35.8,37.2,2025-05-10T13:43:14.214Z,2025-05-10T13:43:18Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714903817,212,20.8,5714903819,213,0.71,5714903811,56,Center,5714903815,141,57.1,5714903813,140,50.9,5714903809,168,,5714903807,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521773,636,3,2,83,28,8cfkisxf1fkxdqtt6tx1tup48,0,57.9,59.2,2025-05-10T13:43:17.910Z,2025-05-10T14:08:40Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5714903863,56,Center,5714903865,286,,5714904189,233,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521801,819,7,2,83,28,7gkglopz9cjsysn2u6sbhuvc5,1,42.1,40.8,2025-05-10T13:43:17.911Z,2025-05-10T14:08:39Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5714904063,56,Back,5714904065,285,,5714904145,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521867,821,1,2,83,30,7gkglopz9cjsysn2u6sbhuvc5,1,29.1,38.5,2025-05-10T13:43:19.891Z,2025-05-10T13:43:24Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714904429,141,54.2,5714904427,140,32.0,5714904433,213,1.29,5714904431,212,11.1,5714904425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521875,822,3,2,83,32,7gkglopz9cjsysn2u6sbhuvc5,0,36.4,62.0,2025-05-10T13:43:22.157Z,2025-05-10T14:08:41Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5714904521,233,637,5714904461,56,Back,5714904463,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521851,637,7,2,83,32,8cfkisxf1fkxdqtt6tx1tup48,1,63.6,38.0,2025-05-10T13:43:22.158Z,2025-05-10T14:08:40Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714904347,285,,5714904345,56,Center,5714904505,233,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521897,639,1,2,83,34,8cfkisxf1fkxdqtt6tx1tup48,1,67.5,24.7,2025-05-10T13:43:23.679Z,2025-05-10T13:43:26Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714904603,212,10.9,5714904601,141,36.6,5714904605,213,2.31,5714904599,140,60.5,5714904597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521933,640,1,2,83,37,8cfkisxf1fkxdqtt6tx1tup48,1,61.9,34.2,2025-05-10T13:43:26.694Z,2025-05-10T13:43:28Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714904791,213,2.18,5714904783,56,Center,5714904789,212,10.2,5714904787,141,46.5,5714904785,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812521991,641,1,2,83,39,8cfkisxf1fkxdqtt6tx1tup48,1,56.3,46.5,2025-05-10T13:43:28.654Z,2025-05-10T13:43:33Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714905099,213,5.25,5714905093,140,68.2,5714905091,56,Right,5714905097,212,24.2,5714905095,141,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812522047,643,1,2,83,46,8cfkisxf1fkxdqtt6tx1tup48,1,68.5,26.2,2025-05-10T13:43:35.454Z,2025-05-10T13:43:37Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714905461,140,60.7,5714905467,141,19.9,5714905473,212,9.2,5714905479,213,3.62,5714905455,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812522097,644,1,2,83,47,8cfkisxf1fkxdqtt6tx1tup48,1,60.7,19.9,2025-05-10T13:43:37.294Z,2025-05-10T13:43:39Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714905733,213,0.61,5714905731,212,16.0,5714905725,56,Center,5714905729,141,33.4,5714905727,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812522185,645,1,2,83,50,8cfkisxf1fkxdqtt6tx1tup48,1,73.2,33.4,2025-05-10T13:43:39.453Z,2025-05-10T13:49:29Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714906235,56,Center,5714906243,213,5.93,5714906241,212,19.5,5714906237,140,90.6,5714906239,141,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
