id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/value
2734867781,862,1,2,69,48,b2vft81kyjurzbmekvgrqwr64,1,76.3,23.3,2024-10-18T18:28:40.790Z,2024-10-18T18:28:42Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290642553,140,63.6,5290642555,141,13.5,5290642551,56,Right,5290642645,156,,5290642557,212,14.9,5290642559,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734867879,863,1,2,69,51,b2vft81kyjurzbmekvgrqwr64,1,63.6,13.5,2024-10-18T18:28:43.221Z,2024-10-18T18:28:45Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290643123,56,Back,5290643125,140,44.9,5290643129,212,31.6,5290643131,213,2.24,5290643127,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734867917,864,1,2,69,53,b2vft81kyjurzbmekvgrqwr64,1,44.9,50.0,2024-10-18T18:28:45.509Z,2024-10-18T18:28:48Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290643349,213,5.50,5290643347,212,26.0,5290643341,56,Center,5290643345,141,23.0,5290643343,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868017,865,1,2,69,55,b2vft81kyjurzbmekvgrqwr64,1,62.5,23.0,2024-10-18T18:28:47.846Z,2024-10-18T18:28:52Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290643917,140,82.5,5290643923,213,6.05,5290643915,56,Right,5290643921,212,21.6,5290643919,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868039,866,1,2,70,0,b2vft81kyjurzbmekvgrqwr64,1,86.5,12.6,2024-10-18T18:28:52.189Z,2024-10-18T18:28:53Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5290644035,56,Center,5290644041,212,15.8,5290644037,140,76.4,5290644039,141,29.8,5290644043,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868077,867,1,2,70,1,b2vft81kyjurzbmekvgrqwr64,1,76.4,29.8,2024-10-18T18:28:53.213Z,2024-10-18T18:29:04Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290644271,141,28.5,5290644273,212,15.8,5290645167,4,,5290644275,213,6.23,5290644267,56,Center,5290644269,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868103,868,1,2,70,3,b2vft81kyjurzbmekvgrqwr64,0,91.4,28.5,2024-10-18T18:28:55.358Z,2024-10-18T18:28:59Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5290644429,56,Center,5290644431,140,95.1,5290644435,212,12.8,5290644433,141,46.4,5290644437,213,1.26,5290644425,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868571,517,1,2,70,24,8cfkisxf1fkxdqtt6tx1tup48,1,13.3,62.7,2024-10-18T18:29:16.626Z,2024-10-18T18:31:32Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290647059,141,71.1,5290662961,189,,5290647057,140,73.1,5290647063,213,0.09,5290647065,1,,5290647055,56,Center,5290647061,212,63.0,5290647053,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868663,518,1,2,70,27,8cfkisxf1fkxdqtt6tx1tup48,1,72.3,70.8,2024-10-18T18:29:19.769Z,2024-10-18T18:29:25Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5290647561,141,81.7,5290647563,212,7.8,5290647565,213,1.24,5290647557,56,Left,5290647559,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868657,869,83,2,70,32,b2vft81kyjurzbmekvgrqwr64,0,25.3,13.2,2024-10-18T18:29:24.758Z,2024-10-18T18:29:28Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5290647853,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868705,519,1,2,70,33,8cfkisxf1fkxdqtt6tx1tup48,0,77.8,84.2,2024-10-18T18:29:25.098Z,2024-10-18T18:29:31Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5290647789,212,6.7,5290647791,213,3.53,5290647785,140,71.9,5290647783,56,Left,5290647787,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734871347,877,61,2,70,33,b2vft81kyjurzbmekvgrqwr64,1,58.8,12.0,2024-10-18T18:29:25.117Z,2024-10-18T18:31:35Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290662539,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868803,870,3,2,70,38,b2vft81kyjurzbmekvgrqwr64,0,30.0,14.8,2024-10-18T18:29:30.549Z,2024-10-18T19:03:41Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290662379,233,520,5290648353,285,,5290648351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868891,520,7,2,70,38,8cfkisxf1fkxdqtt6tx1tup48,0,70.0,85.2,2024-10-18T18:29:30.550Z,2024-10-18T19:03:41Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5290648745,286,,5290648743,56,Left,5290662355,233,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868897,521,4,2,70,41,8cfkisxf1fkxdqtt6tx1tup48,1,65.7,75.0,2024-10-18T18:29:33.684Z,2024-10-18T18:29:41Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5290648875,265,,5290648983,233,871,5290648867,56,Center,5290648881,286,,5290648863,13,,5290648871,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734868857,871,4,2,70,41,b2vft81kyjurzbmekvgrqwr64,0,34.3,25.0,2024-10-18T18:29:33.685Z,2024-10-18T18:29:42Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5290648767,56,Back,5290649063,233,521,5290648769,152,,5290648771,265,,5290648765,13,,5290648773,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734870073,874,18,2,71,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-18T18:29:52.994Z,2024-10-18T18:51:38Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5290655227,59,9,5290655343,55,875,5290655223,42,,5290655225,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734870085,875,19,2,71,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-18T18:29:52.995Z,2024-10-18T20:04:51Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5290655317,55,874,5290655313,293,3,5290655315,44,Forward,5290655297,42,,5290655307,145,10,5290655309,59,4,5290655311,292,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734869357,872,18,2,71,1,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-18T18:29:53.388Z,2024-10-18T18:45:46Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290651331,44,Forward,5290651329,42,,5290651333,59,7,5290651535,55,873,5290774779,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734869373,873,19,2,71,1,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-18T18:29:53.389Z,2024-10-18T18:45:49Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5290651439,145,2,5290775053,189,,5290651449,293,2,5290651455,55,872,5290651445,292,5,5290651435,42,,5290651451,44,Midfielder,5290651441,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734869699,522,1,2,71,16,8cfkisxf1fkxdqtt6tx1tup48,1,60.2,68.8,2024-10-18T18:30:08.409Z,2024-10-18T18:30:10Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5290653279,212,34.7,5290653283,213,3.06,5290653269,5,,5290653277,141,73.2,5290653271,152,,5290653303,189,,5290653273,56,Back,5290653287,1,,5290653275,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734869747,523,1,2,71,18,8cfkisxf1fkxdqtt6tx1tup48,1,27.3,73.2,2024-10-18T18:30:10.361Z,2024-10-18T18:30:12Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290653493,56,Back,5290653495,140,24.8,5290653497,141,49.7,5290653499,212,16.2,5290653501,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734869773,524,1,2,71,19,8cfkisxf1fkxdqtt6tx1tup48,1,24.9,49.6,2024-10-18T18:30:11.905Z,2024-10-18T18:30:13Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290653669,213,4.31,5290653667,212,16.7,5290653661,56,Back,5290653663,140,18.7,5290653665,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734869881,525,1,2,71,21,8cfkisxf1fkxdqtt6tx1tup48,1,18.7,26.8,2024-10-18T18:30:13.616Z,2024-10-18T18:30:17Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5290654261,140,27.0,5290654265,141,4.1,5290654269,213,5.23,5290654259,56,Back,5290654267,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734870017,526,1,2,71,25,8cfkisxf1fkxdqtt6tx1tup48,1,27.0,4.1,2024-10-18T18:30:17.617Z,2024-10-18T18:30:50Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5290654967,212,26.4,5290654969,213,0.23,5290654965,141,12.8,5290657721,155,,5290654963,140,51.5,5290654961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734870139,527,1,2,71,34,8cfkisxf1fkxdqtt6tx1tup48,1,34.4,12.2,2024-10-18T18:30:26.290Z,2024-10-18T18:30:30Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5290655673,56,Back,5290655675,140,16.4,5290655677,141,29.8,5290655681,213,2.58,5290655679,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734870243,528,1,2,71,37,8cfkisxf1fkxdqtt6tx1tup48,1,18.3,31.0,2024-10-18T18:30:29.793Z,2024-10-18T18:30:35Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290656287,212,64.3,5290656289,213,0.57,5290656291,1,,5290656285,141,81.8,5290656283,140,69.9,5290656281,56,Left,5290656279,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734870271,876,4,2,71,42,b2vft81kyjurzbmekvgrqwr64,1,31.6,17.2,2024-10-18T18:30:34.976Z,2024-10-18T18:30:42Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290656777,265,,5290656827,233,529,5290656775,152,,5290656773,56,Back,5290656771,13,,5290656831,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734870251,529,4,2,71,42,8cfkisxf1fkxdqtt6tx1tup48,0,68.4,82.8,2024-10-18T18:30:34.977Z,2024-10-18T18:30:44Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5290657317,55,530,5290656475,56,Left,5290656473,13,,5290656477,152,,5290656481,286,,5290656479,265,,5290656925,233,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734870335,530,17,2,71,47,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-18T18:30:39.280Z,2024-10-18T18:30:43Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5290657283,31,,5290657285,392,,5290657287,13,243,5290657289,55,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734871539,531,27,2,72,45,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-18T18:31:37.852Z,2024-10-18T18:31:39Z,,,,,5290663765,233,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734871545,878,27,2,72,45,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-18T18:31:37.852Z,2024-10-18T18:31:43Z,,,,,5290664187,233,531,5290664099,41,Injury,5290664103,53,cflwegqpzch8y30pb3dhigqnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734872991,532,28,2,73,47,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-10-18T18:32:39.459Z,2024-10-18T18:32:41Z,,,,,5290672025,55,531,5290672097,233,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734872969,880,28,2,73,47,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-18T18:32:39.459Z,2024-10-18T18:32:42Z,,,,,5290671909,55,878,5290672179,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873037,881,1,2,73,49,b2vft81kyjurzbmekvgrqwr64,1,24.3,33.4,2024-10-18T18:32:41.266Z,2024-10-18T18:32:42Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290672269,212,16.1,5290672267,141,13.4,5290672259,5,,5290672261,152,,5290672263,56,Back,5290672271,213,5.28,5290672265,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873285,882,1,2,73,50,b2vft81kyjurzbmekvgrqwr64,1,32.5,13.4,2024-10-18T18:32:42.026Z,2024-10-18T18:32:52Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290673755,141,30.0,5290673753,140,26.5,5290673751,56,Back,5290673757,212,12.9,5290673759,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873385,883,1,2,74,0,b2vft81kyjurzbmekvgrqwr64,1,39.2,33.4,2024-10-18T18:32:52.346Z,2024-10-18T18:32:55Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290674281,140,36.2,5290674277,56,Back,5290674285,212,22.5,5290674283,141,66.1,5290674287,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873557,884,1,2,74,3,b2vft81kyjurzbmekvgrqwr64,1,36.2,66.1,2024-10-18T18:32:55.410Z,2024-10-18T18:33:02Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5290675107,213,4.57,5290675103,141,41.6,5290675105,212,16.8,5290675101,140,33.9,5290675099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873627,885,1,2,74,9,b2vft81kyjurzbmekvgrqwr64,1,33.9,41.6,2024-10-18T18:33:01.722Z,2024-10-18T18:33:04Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290675523,56,Back,5290675525,140,36.4,5290675529,212,18.3,5290675531,213,1.43,5290675527,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873737,886,1,2,74,12,b2vft81kyjurzbmekvgrqwr64,1,37.5,63.7,2024-10-18T18:33:04.426Z,2024-10-18T18:33:10Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5290676125,213,0.50,5290676123,212,23.7,5290676117,56,Left,5290676119,140,57.4,5290676121,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873803,887,1,2,74,18,b2vft81kyjurzbmekvgrqwr64,1,56.0,79.9,2024-10-18T18:33:10.482Z,2024-10-18T18:33:13Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290676441,212,16.8,5290676435,141,64.8,5290676429,56,Center,5290676431,140,68.7,5290676445,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873811,888,61,2,74,21,b2vft81kyjurzbmekvgrqwr64,0,68.7,64.8,2024-10-18T18:33:13.538Z,2024-10-18T18:33:14Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290676469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873807,533,61,2,74,21,8cfkisxf1fkxdqtt6tx1tup48,0,33.9,23.3,2024-10-18T18:33:13.928Z,2024-10-18T19:02:01Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5290676453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873867,889,4,2,74,24,b2vft81kyjurzbmekvgrqwr64,1,64.6,72.6,2024-10-18T18:33:16.226Z,2024-10-18T19:03:24Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5290676867,152,,5290676869,265,,5290677233,233,534,5290676863,13,,5290676865,56,Center,5290676871,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734873907,534,4,2,74,24,8cfkisxf1fkxdqtt6tx1tup48,0,35.4,27.4,2024-10-18T18:33:16.227Z,2024-10-18T19:03:24Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5290677139,13,,5290677147,285,,5290677145,265,,5290677143,152,,5290677141,56,Back,5290677275,233,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734874051,890,1,2,74,31,b2vft81kyjurzbmekvgrqwr64,1,55.6,68.4,2024-10-18T18:33:23.361Z,2024-10-18T18:33:24Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290677783,5,,5290677785,152,,5290677791,141,81.5,5290677789,140,67.1,5290677787,56,Left,5290677793,212,15.0,5290677795,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734874069,891,1,2,74,32,b2vft81kyjurzbmekvgrqwr64,0,67.1,81.5,2024-10-18T18:33:24.153Z,2024-10-18T18:33:25Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290677901,140,75.7,5290677907,213,5.55,5290677899,56,Center,5290677905,212,12.1,5290677903,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734874087,535,8,2,74,34,8cfkisxf1fkxdqtt6tx1tup48,1,24.6,22.4,2024-10-18T18:33:26.153Z,2024-10-18T19:02:02Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5290677983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734874139,537,1,2,74,35,8cfkisxf1fkxdqtt6tx1tup48,0,24.8,20.3,2024-10-18T18:33:27.656Z,2024-10-18T19:02:05Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5290678235,56,Back,5290678237,140,26.6,5290678239,141,23.4,5290678245,213,0.84,5290678243,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734874365,893,1,2,74,38,b2vft81kyjurzbmekvgrqwr64,1,59.8,68.8,2024-10-18T18:33:30.249Z,2024-10-18T18:33:37Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5290679413,140,71.0,5290679415,141,88.4,5290679417,212,17.8,5290679419,213,0.85,5290679411,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734874393,894,1,2,74,44,b2vft81kyjurzbmekvgrqwr64,1,71.0,88.4,2024-10-18T18:33:36.761Z,2024-10-18T19:02:40Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5290679559,140,69.5,5290679569,213,4.55,5290679565,212,10.0,5290679561,141,73.9,5290679555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734874491,895,1,2,74,45,b2vft81kyjurzbmekvgrqwr64,0,69.5,73.9,2024-10-18T18:33:37.737Z,2024-10-18T19:02:42Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5290680049,212,34.0,5290680043,140,100.0,5290680055,1,,5290680045,141,85.3,5290680051,213,0.23,5290680041,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734874993,538,5,2,74,49,8cfkisxf1fkxdqtt6tx1tup48,1,-1.0,22.1,2024-10-18T18:33:41.092Z,2024-10-18T19:04:40Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290682717,56,Back,5290682719,346,,5290682803,233,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734874513,896,5,2,74,49,b2vft81kyjurzbmekvgrqwr64,0,101.0,77.9,2024-10-18T18:33:41.092Z,2024-10-18T19:04:41Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290680185,346,,5290682915,233,538,5290680181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875171,539,1,2,75,7,8cfkisxf1fkxdqtt6tx1tup48,1,3.9,60.3,2024-10-18T18:33:59.840Z,2024-10-18T18:34:06Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290683625,56,Center,5290683623,124,,5290683639,74,,5290683627,140,58.3,5290683633,213,0.07,5290683635,1,,5290683631,212,57.3,5290683629,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875181,897,4,2,75,14,b2vft81kyjurzbmekvgrqwr64,1,39.8,32.8,2024-10-18T18:34:06.253Z,2024-10-18T19:03:25Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5290683761,152,,5290683763,265,,5290683765,286,,5290683757,13,,5290683847,233,540,5290683759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875187,540,4,2,75,14,8cfkisxf1fkxdqtt6tx1tup48,0,60.2,67.2,2024-10-18T18:34:06.254Z,2024-10-18T19:03:25Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5290683787,285,,5290683891,233,897,5290683783,152,,5290683785,265,,5290683779,13,,5290683781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875509,898,1,2,75,19,b2vft81kyjurzbmekvgrqwr64,1,34.0,44.2,2024-10-18T18:34:11.521Z,2024-10-18T18:34:22Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290685597,141,58.5,5290685599,212,17.5,5290685601,213,0.59,5290685595,140,47.9,5290685593,56,Back,5290685591,152,,5290685589,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875525,899,1,2,75,30,b2vft81kyjurzbmekvgrqwr64,1,47.9,58.5,2024-10-18T18:34:22.561Z,2024-10-18T18:34:23Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290685673,212,21.7,5290685669,141,26.8,5290685677,213,4.84,5290685665,140,50.6,5290685663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875623,900,1,2,75,31,b2vft81kyjurzbmekvgrqwr64,1,50.6,26.8,2024-10-18T18:34:23.361Z,2024-10-18T18:34:28Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290686189,213,5.80,5290686187,212,26.5,5290686181,56,Right,5290686185,141,8.6,5290686183,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875637,901,50,2,75,36,b2vft81kyjurzbmekvgrqwr64,1,69.0,20.8,2024-10-18T18:34:28.474Z,2024-10-18T18:34:36Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5290686731,233,541,5290686257,286,,5290686255,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875699,541,7,2,75,36,8cfkisxf1fkxdqtt6tx1tup48,0,31.0,79.2,2024-10-18T18:34:28.475Z,2024-10-18T19:01:59Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5290686547,56,Back,5290686551,285,,5290686627,233,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875913,902,1,2,75,41,b2vft81kyjurzbmekvgrqwr64,1,39.2,39.1,2024-10-18T18:34:33.972Z,2024-10-18T18:34:39Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290687651,140,52.9,5290687655,212,25.4,5290687653,141,8.3,5290687649,56,Right,5290687657,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875925,903,1,2,75,47,b2vft81kyjurzbmekvgrqwr64,0,51.3,9.4,2024-10-18T18:34:39.280Z,2024-10-18T18:34:40Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5290687701,141,10.3,5290687759,286,,5290687703,212,12.1,5290687705,213,0.05,5290687755,233,542,5290687697,56,Right,5290687753,236,,5290687699,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875919,542,74,2,75,47,8cfkisxf1fkxdqtt6tx1tup48,1,35.2,90.3,2024-10-18T18:34:39.281Z,2024-10-18T18:34:42Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5290687793,233,903,5290687685,56,Back,5290687687,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734875951,543,5,2,75,48,8cfkisxf1fkxdqtt6tx1tup48,0,40.0,100.8,2024-10-18T18:34:40.536Z,2024-10-18T19:04:42Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5290687839,347,,5290687837,56,Back,5290688075,233,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
