id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2740120797,605,1,2,68,35,6wwwud48qahpwrfxs20334qk5,1,32.8,14.3,2024-10-27T15:27:26.194Z,2024-10-27T15:27:33Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5319230015,141,80.0,5319230021,1,,5319230009,196,,5319230017,212,60.3,5319230013,140,71.3,5319230011,56,Left,5319230007,155,,5319230019,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740120837,606,1,2,68,42,6wwwud48qahpwrfxs20334qk5,1,79.1,81.1,2024-10-27T15:27:33.074Z,2024-10-27T15:29:58Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5319230209,141,64.8,5319230211,212,18.2,5319230215,213,5.63,5319230207,140,92.8,5319230205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740120853,607,1,2,68,44,6wwwud48qahpwrfxs20334qk5,0,92.8,64.8,2024-10-27T15:27:34.987Z,2024-10-27T15:27:35Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5319230287,141,53.6,5319230289,212,7.8,5319230281,56,Center,5319230285,140,91.0,5319230291,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740120857,676,8,2,68,44,b2vft81kyjurzbmekvgrqwr64,1,8.8,45.7,2024-10-27T15:27:35.835Z,2024-10-27T15:33:43Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5319230299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740120965,608,1,2,68,47,6wwwud48qahpwrfxs20334qk5,1,91.7,68.7,2024-10-27T15:27:38.618Z,2024-10-27T15:33:17Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,1.0,,5319230897,213,2.53,5319230893,141,78.8,5319266351,210,15,5319230895,212,12.0,5319230889,56,Center,5319230891,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740120969,609,15,2,68,51,6wwwud48qahpwrfxs20334qk5,1,80.9,66.7,2024-10-27T15:27:42.578Z,2024-10-27T15:33:42Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5319266375,102,49.8,5319269389,233,677,5319230917,18,,5319266367,29,,5319266371,55,608,5319266379,215,,5319266369,133,,5319265737,20,,5319230919,56,Center,5319266383,147,51.6,5319266377,103,5319266381,146,98.0,5319230915,22,5319266365,78,,12.0,,,,,,,,,,,,,
2740121015,677,10,2,68,51,b2vft81kyjurzbmekvgrqwr64,1,1.7000000000000002,47.9,2024-10-27T15:27:42.678Z,2024-10-27T15:33:46Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5319231161,56,Back,5319269297,177,,5319269447,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121315,679,1,2,69,9,b2vft81kyjurzbmekvgrqwr64,1,16.2,67.3,2024-10-27T15:28:00.803Z,2024-10-27T15:28:03Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5319232859,213,6.24,5319232849,56,Center,5319232853,140,71.5,5319232857,212,58.1,5319232845,199,,5319232861,1,,5319232855,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121327,680,44,2,69,12,b2vft81kyjurzbmekvgrqwr64,1,70.2,62.0,2024-10-27T15:28:03.202Z,2024-10-27T16:24:17Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5319232901,56,Center,5319233005,233,610,5319232903,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121333,610,44,2,69,12,6wwwud48qahpwrfxs20334qk5,0,29.8,38.0,2024-10-27T15:28:03.203Z,2024-10-27T16:24:18Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5319233063,233,680,5319232929,56,Back,5319232931,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121339,681,1,2,69,12,b2vft81kyjurzbmekvgrqwr64,0,71.5,63.4,2024-10-27T15:28:03.523Z,2024-10-27T15:28:04Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5319232957,212,8.4,5319232949,3,,5319232953,140,68.3,5319232959,213,4.30,5319232951,56,Center,5319232955,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121365,611,8,2,69,14,6wwwud48qahpwrfxs20334qk5,1,30.8,44.3,2024-10-27T15:28:05.585Z,2024-10-27T15:28:05Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5319233107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121455,613,1,2,69,18,6wwwud48qahpwrfxs20334qk5,1,42.8,4.9,2024-10-27T15:28:09.530Z,2024-10-27T15:28:11Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5319233605,141,8.3,5319233601,56,Right,5319233607,212,16.0,5319233603,140,57.9,5319233609,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121473,614,1,2,69,20,6wwwud48qahpwrfxs20334qk5,0,58.9,8.8,2024-10-27T15:28:11.506Z,2024-10-27T15:28:13Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5319233675,141,7.0,5319233671,56,Right,5319233669,168,,5319233677,212,7.7,5319233673,140,66.1,5319233679,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121499,683,1,2,69,21,b2vft81kyjurzbmekvgrqwr64,1,37.2,88.1,2024-10-27T15:28:12.098Z,2024-10-27T15:28:15Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5319233851,140,36.6,5319233855,212,13.4,5319233853,141,68.4,5319233849,56,Back,5319233857,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121591,684,1,2,69,24,b2vft81kyjurzbmekvgrqwr64,1,40.5,63.6,2024-10-27T15:28:15.098Z,2024-10-27T15:28:20Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5319234283,56,Back,5319234289,212,14.3,5319234287,141,42.8,5319234291,213,4.57,5319234285,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121611,685,1,2,69,29,b2vft81kyjurzbmekvgrqwr64,0,40.0,38.9,2024-10-27T15:28:20.539Z,2024-10-27T15:28:22Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5319234379,1,,5319234373,141,66.0,5319234377,213,0.52,5319234369,56,Center,5319234367,155,,5319234371,140,70.9,5319234375,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121659,615,1,2,69,32,6wwwud48qahpwrfxs20334qk5,1,29.8,39.8,2024-10-27T15:28:23.048Z,2024-10-27T15:28:25Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5319234697,213,5.71,5319234687,3,,5319234693,141,33.4,5319234695,212,8.0,5319234689,56,Back,5319234691,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121671,616,3,2,69,33,6wwwud48qahpwrfxs20334qk5,0,36.6,31.4,2024-10-27T15:28:24.609Z,2024-10-27T16:50:51Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5319234737,56,Back,5319234739,286,,5319234803,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121645,686,7,2,69,33,b2vft81kyjurzbmekvgrqwr64,0,63.4,68.6,2024-10-27T15:28:24.610Z,2024-10-27T16:50:51Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5319234627,56,Center,5319234629,285,,5319234763,233,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121735,618,1,2,69,38,6wwwud48qahpwrfxs20334qk5,1,34.7,41.2,2024-10-27T15:28:29.089Z,2024-10-27T15:28:30Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5319235089,56,Center,5319235093,141,60.0,5319235099,213,0.55,5319235091,140,54.4,5319235095,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121799,619,1,2,69,39,6wwwud48qahpwrfxs20334qk5,1,55.4,60.9,2024-10-27T15:28:30.297Z,2024-10-27T15:28:34Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5319235469,56,Left,5319235471,140,73.0,5319235475,212,23.0,5319235473,141,81.1,5319235477,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121901,620,1,2,69,43,6wwwud48qahpwrfxs20334qk5,1,73.8,77.6,2024-10-27T15:28:34.033Z,2024-10-27T15:28:50Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,1.0,,5319235995,140,78.2,5319237111,154,,5319235997,141,56.1,5319235993,56,Center,5319237109,210,15,5319236001,213,5.02,5319235999,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740121905,621,15,2,69,47,6wwwud48qahpwrfxs20334qk5,1,77.8,49.3,2024-10-27T15:28:38.169Z,2024-10-27T15:28:51Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5319236391,20,,5319237157,147,49.6,5319237139,23,,5319237147,55,620,5319237151,102,50.0,5319237141,78,,5319237165,233,687,5319236023,56,Center,5319237155,146,97.7,5319236021,18,,5319237145,154,5319237143,29,,5319237153,103,,,,,19.6,,,,,,,,,,,,
2740121893,687,10,2,69,47,b2vft81kyjurzbmekvgrqwr64,1,2.5,51.5,2024-10-27T15:28:38.269Z,2024-10-27T15:28:43Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5319235957,182,,5319235955,178,,5319236471,233,621,5319235959,56,Back,5319236269,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740122709,622,27,2,70,0,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-10-27T15:28:51.521Z,2024-10-27T16:51:14Z,,,,,5319617803,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740122799,693,27,2,70,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T15:28:51.521Z,2024-10-27T16:51:21Z,,,,,5319617791,233,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740122545,689,18,2,70,19,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T15:29:10.679Z,2024-10-27T15:30:41Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5319239625,55,690,5319239565,42,,5319239569,59,10,5319239567,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740122549,690,19,2,70,19,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T15:29:10.680Z,2024-10-27T15:30:42Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5319239599,292,6,5319239601,293,4,5319239591,42,,5319239603,44,Midfielder,5319239597,59,8,5319239595,145,11,5319239605,55,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740122683,691,18,2,70,23,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T15:29:14.336Z,2024-10-27T15:31:33Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5319240315,59,14,5319240311,42,,5319240435,55,692,5319240313,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740122697,692,19,2,70,23,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T15:29:14.337Z,2024-10-27T20:15:40Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5319240409,55,691,5319240393,42,,5319240401,59,23,5319240407,44,Forward,5319240399,145,9,5319240403,292,9,5319240405,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740122725,623,28,2,70,36,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-10-27T15:29:26.913Z,2024-10-27T16:24:48Z,,,,,5319617897,233,694,5319240595,55,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740122847,694,28,2,70,36,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T15:29:26.913Z,2024-10-27T16:24:48Z,,,,,5319617851,233,623,5319241205,55,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123051,696,1,2,70,48,b2vft81kyjurzbmekvgrqwr64,1,13.2,54.6,2024-10-27T15:29:39.402Z,2024-10-27T15:29:43Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5319242245,56,Back,5319242255,212,12.8,5319242251,141,43.7,5319242247,140,23.1,5319242259,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123095,697,1,2,70,52,b2vft81kyjurzbmekvgrqwr64,1,25.5,39.7,2024-10-27T15:29:43.346Z,2024-10-27T15:29:47Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5319242573,56,Back,5319242577,141,21.5,5319242575,140,30.0,5319242579,212,13.2,5319242581,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123211,698,1,2,70,56,b2vft81kyjurzbmekvgrqwr64,1,32.6,23.1,2024-10-27T15:29:47.194Z,2024-10-27T15:29:52Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5319243295,140,32.0,5319243299,212,17.5,5319243301,213,1.61,5319243293,56,Back,5319243297,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123231,699,1,2,71,1,b2vft81kyjurzbmekvgrqwr64,1,32.0,48.8,2024-10-27T15:29:52.322Z,2024-10-27T15:29:53Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5319243429,141,31.0,5319243431,212,12.2,5319243427,140,33.3,5319243433,213,4.82,5319243425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123285,700,1,2,71,2,b2vft81kyjurzbmekvgrqwr64,1,34.3,29.4,2024-10-27T15:29:53.282Z,2024-10-27T15:29:56Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5319243703,213,5.45,5319243695,56,Back,5319243697,140,47.3,5319243699,141,7.1,5319243701,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123325,701,1,2,71,5,b2vft81kyjurzbmekvgrqwr64,1,46.5,8.2,2024-10-27T15:29:56.018Z,2024-10-27T15:34:05Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5319243957,56,Back,5319243961,141,25.5,5319243959,140,33.2,5319243963,212,18.3,5319243965,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123463,702,1,2,71,8,b2vft81kyjurzbmekvgrqwr64,1,33.4,25.8,2024-10-27T15:29:59.474Z,2024-10-27T15:30:05Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5319244681,213,2.42,5319244671,56,Back,5319244679,212,24.0,5319244675,140,16.2,5319244677,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123493,703,1,2,71,14,b2vft81kyjurzbmekvgrqwr64,1,18.2,49.3,2024-10-27T15:30:05.459Z,2024-10-27T15:30:07Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5319244829,56,Back,5319244831,140,25.5,5319244833,141,29.1,5319244837,213,5.22,5319244835,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123533,704,1,2,71,16,b2vft81kyjurzbmekvgrqwr64,1,25.5,29.1,2024-10-27T15:30:07.170Z,2024-10-27T15:30:10Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5319245041,140,22.5,5319245045,212,14.0,5319245047,213,1.80,5319245043,141,49.1,5319245039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123573,705,1,2,71,18,b2vft81kyjurzbmekvgrqwr64,1,22.5,49.1,2024-10-27T15:30:09.899Z,2024-10-27T15:30:14Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5319245319,141,48.1,5319245323,213,6.27,5319245325,1,,5319245313,157,,5319245317,140,66.5,5319245321,212,46.2,5319245315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123581,706,43,2,71,23,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-27T15:30:14.154Z,2024-10-27T15:30:21Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5319245951,144,44,5319245369,286,0,5319245367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123587,707,1,2,71,23,b2vft81kyjurzbmekvgrqwr64,1,66.5,48.1,2024-10-27T15:30:14.362Z,2024-10-27T15:35:07Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5319245405,212,10.0,5319245403,141,59.9,5319245399,56,Center,5319245407,213,0.93,5319245401,140,72.2,5319245395,3,,5319245397,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123611,708,1,2,71,25,b2vft81kyjurzbmekvgrqwr64,0,72.2,59.9,2024-10-27T15:30:16.026Z,2024-10-27T15:35:05Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5319245523,141,60.0,5319245519,56,Center,5319245527,213,3.13,5319245525,212,9.6,5319245521,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123665,626,1,2,71,26,6wwwud48qahpwrfxs20334qk5,1,35.3,54.6,2024-10-27T15:30:17.199Z,2024-10-27T15:30:20Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5319245787,212,25.5,5319245789,213,3.23,5319245783,140,11.1,5319245781,56,Back,5319245785,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123735,627,1,2,71,28,6wwwud48qahpwrfxs20334qk5,1,11.1,51.2,2024-10-27T15:30:19.728Z,2024-10-27T15:30:23Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5319246105,213,1.19,5319246095,140,20.9,5319246099,212,27.8,5319246093,56,Back,5319246097,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123765,628,1,2,71,32,6wwwud48qahpwrfxs20334qk5,1,23.1,89.0,2024-10-27T15:30:23.192Z,2024-10-27T15:30:25Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5319246245,141,69.3,5319246241,56,Back,5319246243,140,30.4,5319246249,213,5.23,5319246247,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123813,629,1,2,71,34,6wwwud48qahpwrfxs20334qk5,1,29.9,69.1,2024-10-27T15:30:24.975Z,2024-10-27T15:30:28Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5319246525,213,1.47,5319246521,141,88.3,5319246519,140,31.2,5319246523,212,13.1,5319246517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123855,630,1,2,71,37,6wwwud48qahpwrfxs20334qk5,1,29.6,89.0,2024-10-27T15:30:28.423Z,2024-10-27T15:30:30Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5319246745,140,35.9,5319246743,56,Back,5319246747,141,86.6,5319246751,213,6.04,5319246749,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123899,631,1,2,71,39,6wwwud48qahpwrfxs20334qk5,1,38.4,90.0,2024-10-27T15:30:30.295Z,2024-10-27T15:30:31Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5319246979,141,90.3,5319246981,212,7.6,5319246977,140,31.2,5319246983,213,3.11,5319246975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740123925,632,1,2,71,40,6wwwud48qahpwrfxs20334qk5,1,31.3,90.3,2024-10-27T15:30:31.655Z,2024-10-27T15:30:33Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5319247111,141,75.9,5319247107,140,33.0,5319247117,213,4.89,5319247105,56,Back,5319247113,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124067,633,1,2,71,41,6wwwud48qahpwrfxs20334qk5,1,33.5,75.7,2024-10-27T15:30:32.863Z,2024-10-27T15:30:41Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5319247873,212,29.3,5319247867,56,Back,5319247875,213,3.80,5319247871,141,49.4,5319247869,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124187,634,1,2,71,50,6wwwud48qahpwrfxs20334qk5,1,12.0,50.7,2024-10-27T15:30:41.255Z,2024-10-27T15:30:47Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5319248669,140,28.3,5319248667,56,Back,5319248675,213,0.71,5319248671,141,72.3,5319248673,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124213,635,1,2,71,56,6wwwud48qahpwrfxs20334qk5,1,33.9,61.2,2024-10-27T15:30:47.607Z,2024-10-27T15:30:48Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5319248769,212,13.4,5319248765,140,37.7,5319248767,141,42.4,5319248771,213,5.01,5319248763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124279,636,1,2,71,57,6wwwud48qahpwrfxs20334qk5,1,37.8,42.4,2024-10-27T15:30:48.711Z,2024-10-27T15:30:52Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5319249231,213,0.31,5319249229,212,13.2,5319249225,140,49.8,5319249227,141,48.4,5319249223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124285,637,1,2,72,0,6wwwud48qahpwrfxs20334qk5,1,50.3,56.6,2024-10-27T15:30:51.873Z,2024-10-27T16:10:01Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5319512903,212,18.2,5319512897,140,47.9,5319512907,213,4.57,5319512899,141,30.1,5319512895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124367,638,3,2,72,3,6wwwud48qahpwrfxs20334qk5,0,57.2,15.2,2024-10-27T15:30:54.089Z,2024-10-27T15:30:59Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5319249669,286,,5319249751,233,709,5319249667,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124371,709,7,2,72,3,b2vft81kyjurzbmekvgrqwr64,1,42.8,84.8,2024-10-27T15:30:54.090Z,2024-10-27T15:30:58Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5319249735,233,638,5319249703,56,Back,5319249701,167,,5319249705,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124655,639,5,2,72,4,6wwwud48qahpwrfxs20334qk5,1,48.4,-1.4,2024-10-27T15:30:55.242Z,2024-10-27T16:24:42Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5319514053,233,710,5319251305,56,Back,5319251307,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124375,710,5,2,72,4,b2vft81kyjurzbmekvgrqwr64,0,51.6,101.4,2024-10-27T15:30:55.242Z,2024-10-27T16:24:43Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5319249719,56,Left,5319514095,233,639,5319249721,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124711,640,1,2,72,20,6wwwud48qahpwrfxs20334qk5,1,52.5,0.0,2024-10-27T15:31:11.374Z,2024-10-27T15:31:13Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5319251595,107,,5319251607,141,18.5,5319251611,213,1.43,5319251603,140,54.3,5319251609,212,13.9,5319251599,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124729,641,1,2,72,22,6wwwud48qahpwrfxs20334qk5,1,54.4,19.5,2024-10-27T15:31:13.446Z,2024-10-27T15:31:14Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5319251687,213,4.69,5319251677,140,54.2,5319251681,141,7.7,5319251685,212,8.0,5319251675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124747,642,1,2,72,23,6wwwud48qahpwrfxs20334qk5,1,54.3,7.6,2024-10-27T15:31:14.486Z,2024-10-27T15:31:15Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5319251813,213,0.12,5319251809,141,8.9,5319251805,56,Right,5319251807,140,61.5,5319251811,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124767,643,3,2,72,24,6wwwud48qahpwrfxs20334qk5,0,64.0,8.4,2024-10-27T15:31:15.393Z,2024-10-27T15:31:19Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5319251899,286,,5319251897,56,Right,5319252063,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740124781,711,7,2,72,24,b2vft81kyjurzbmekvgrqwr64,1,36.0,91.6,2024-10-27T15:31:15.394Z,2024-10-27T15:31:20Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5319251937,167,,5319251939,56,Back,5319251941,285,,5319251989,233,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740125007,644,5,2,72,25,6wwwud48qahpwrfxs20334qk5,1,62.2,-1.8,2024-10-27T15:31:16.611Z,2024-10-27T16:24:43Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5319252963,347,,5319252959,56,Right,5319252999,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
