id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2815063665,776,1,2,84,7,8gxd9ry2580pu1b1dd5ny9ymy,1,70.9,90.6,2025-05-15T18:41:45.170Z,2025-05-15T18:57:17Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5728950257,141,84.2,5728950253,56,Back,5728950263,1,,5728950255,140,38.5,5728950261,213,3.27,5728950259,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063683,777,1,2,84,12,8gxd9ry2580pu1b1dd5ny9ymy,1,38.5,84.2,2025-05-15T18:41:49.930Z,2025-05-15T18:41:53Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5728950395,212,35.1,5728950393,141,33.1,5728950391,140,43.3,5728950389,56,Back,5728950399,1,,5728950397,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063715,778,1,2,84,15,8gxd9ry2580pu1b1dd5ny9ymy,1,43.3,33.1,2025-05-15T18:41:52.889Z,2025-05-15T18:41:57Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728950555,141,8.6,5728950553,140,66.4,5728950559,213,5.68,5728950551,56,Right,5728950557,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063735,779,1,2,84,19,8gxd9ry2580pu1b1dd5ny9ymy,1,66.4,8.6,2025-05-15T18:41:57.313Z,2025-05-15T18:42:00Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728950645,56,Back,5728950649,141,29.1,5728950651,212,32.5,5728950647,140,38.4,5728950653,213,2.70,5728950655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063747,780,1,2,84,22,8gxd9ry2580pu1b1dd5ny9ymy,1,38.4,29.1,2025-05-15T18:41:59.969Z,2025-05-15T18:57:19Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728950719,141,65.5,5728950715,56,Back,5728950723,213,1.74,5728950717,140,34.3,5728950721,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063773,781,1,2,84,23,8gxd9ry2580pu1b1dd5ny9ymy,1,34.3,65.5,2025-05-15T18:42:01.137Z,2025-05-15T18:42:04Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5728950875,212,20.0,5728950869,56,Back,5728950873,141,52.1,5728950877,213,3.61,5728950871,140,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815069393,855,1,2,84,24,8gxd9ry2580pu1b1dd5ny9ymy,1,15.7,53.0,2025-05-15T18:42:01.598Z,2025-05-15T18:57:00Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728982413,140,37.3,5728982415,141,44.5,5728982417,212,23.4,5728982411,56,Back,5728982419,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063831,782,43,2,84,26,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T18:42:04.105Z,2025-05-15T18:57:13Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5728982753,144,1,5728951137,212,23.2,5728951131,56,Back,5728951139,213,6.16,5728951135,141,42.8,5728951133,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063859,783,1,2,84,33,8gxd9ry2580pu1b1dd5ny9ymy,1,22.3,59.9,2025-05-15T18:42:11.114Z,2025-05-15T18:42:14Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5728951289,56,Back,5728951291,140,25.6,5728951295,212,19.6,5728951287,155,,5728951293,141,88.3,5728951297,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063877,784,1,2,84,36,8gxd9ry2580pu1b1dd5ny9ymy,1,25.6,88.3,2025-05-15T18:42:14.209Z,2025-05-15T18:42:16Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728951417,213,5.76,5728951413,141,72.4,5728951415,212,21.7,5728951409,56,Back,5728951411,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063881,785,1,2,84,38,8gxd9ry2580pu1b1dd5ny9ymy,1,43.5,72.4,2025-05-15T18:42:16.426Z,2025-05-15T18:54:05Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5728951433,56,Back,5728951435,140,38.3,5728951441,213,2.18,5728951439,212,9.5,5728951461,156,,5728951437,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063895,786,1,2,84,40,8gxd9ry2580pu1b1dd5ny9ymy,0,38.2,85.6,2025-05-15T18:42:18.562Z,2025-05-15T18:42:19Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5728951553,213,6.04,5728951549,141,74.4,5728951547,140,67.1,5728951545,56,Center,5728951543,155,,5728951551,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063907,734,1,2,84,41,f1h34qp5zbfl489q8vnkhiq9s,1,43.4,39.1,2025-05-15T18:42:19.150Z,2025-05-15T18:42:22Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5728951609,56,Back,5728951611,140,49.3,5728951615,212,7.6,5728951607,3,,5728951613,141,45.5,5728951617,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063915,735,43,2,84,43,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-15T18:42:20.895Z,2025-05-15T18:55:34Z,418pvntm5e5kcoeyjjnzm7hg4,B. Baldursson,,,5728979803,144,3,5728951647,286,0,5728951645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063927,736,1,2,84,43,f1h34qp5zbfl489q8vnkhiq9s,0,48.5,44.8,2025-05-15T18:42:20.895Z,2025-05-15T18:55:37Z,418pvntm5e5kcoeyjjnzm7hg4,B. Baldursson,,,5728951711,212,2.7,5728977845,236,,5728951713,213,4.59,5728951707,140,48.2,5728977851,286,,5728951709,141,40.9,5728977847,233,788,5728951705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063921,787,43,2,84,43,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T18:42:20.896Z,2025-05-15T18:54:19Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5728951699,233,735,5728977677,144,7,5728951675,56,Center,5728951703,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063951,788,74,2,84,43,8gxd9ry2580pu1b1dd5ny9ymy,1,60.0,63.7,2025-05-15T18:42:20.896Z,2025-05-15T18:54:25Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5728951865,285,,5728951863,56,Center,5728977857,233,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815067885,806,61,2,84,46,f1h34qp5zbfl489q8vnkhiq9s,1,44.7,21.6,2025-05-15T18:42:23.598Z,2025-05-15T18:52:27Z,418pvntm5e5kcoeyjjnzm7hg4,B. Baldursson,,,5728973867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815068749,807,45,2,84,49,f1h34qp5zbfl489q8vnkhiq9s,0,42.0,19.1,2025-05-15T18:42:26.598Z,2025-05-15T19:19:35Z,418pvntm5e5kcoeyjjnzm7hg4,B. Baldursson,,,5728978661,233,853,5728978637,56,Back,5728978639,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815068747,853,3,2,84,49,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,80.9,2025-05-15T18:42:26.598Z,2025-05-15T19:19:35Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5728978649,233,807,5728978629,56,Left,5728978631,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063967,789,1,2,84,50,8gxd9ry2580pu1b1dd5ny9ymy,1,67.8,81.2,2025-05-15T18:42:27.800Z,2025-05-15T18:42:30Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5728951961,141,87.1,5728951959,140,80.0,5728951965,213,0.30,5728951963,212,13.4,5728951957,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815063977,790,1,2,84,52,8gxd9ry2580pu1b1dd5ny9ymy,1,83.2,91.7,2025-05-15T18:42:29.856Z,2025-05-15T18:42:33Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5728952029,56,Left,5728952031,140,91.8,5728952035,212,9.2,5728952033,141,93.9,5728952037,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064001,791,1,2,84,55,8gxd9ry2580pu1b1dd5ny9ymy,1,85.8,95.0,2025-05-15T18:42:32.841Z,2025-05-15T20:18:31Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,1.0,,5728953137,154,,5728952227,213,4.83,5728952217,155,,5728952215,2,,5728952219,56,Center,5728952221,140,89.6,5728952229,1,,5728953135,210,13,5728952225,212,5728952223,141,47.0,,,,,,32.9,,,,,,,,,,,,,,,,,,,,
2815064005,792,43,2,84,57,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T18:42:35.505Z,2025-05-15T18:42:42Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5728952247,17,0,5728952397,144,39,5728952255,252,0,5728952245,22,0,5728952249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064029,793,13,2,85,2,8gxd9ry2580pu1b1dd5ny9ymy,1,88.7,43.6,2025-05-15T18:42:39.649Z,2025-05-15T20:19:35Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5728952349,17,,5728952823,15,,5729128545,153,,5728953167,231,51.4,5728953151,55,791,5728953147,29,,5729128537,84,,5728953155,102,42.2,5728953149,154,5728953157,103,9.7,5728953161,146,5728952347,22,,,92.1,5728952827,328,,5728953165,230,98.1,5728953163,147,42.4,5728952351,56,Center,,,,,,,
2815064039,737,61,2,85,2,f1h34qp5zbfl489q8vnkhiq9s,1,2.0,52.0,2025-05-15T18:42:39.749Z,2025-05-15T20:18:44Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5728952375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064045,738,6,2,85,4,f1h34qp5zbfl489q8vnkhiq9s,0,6.8,55.2,2025-05-15T18:42:42.006Z,2025-05-15T18:42:57Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5728952469,233,794,5728952401,56,Back,5728952403,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064047,794,6,2,85,4,8gxd9ry2580pu1b1dd5ny9ymy,1,93.2,44.8,2025-05-15T18:42:42.006Z,2025-05-15T19:03:27Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5728952407,56,Center,5728952429,233,738,5728952409,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064195,795,1,2,85,28,8gxd9ry2580pu1b1dd5ny9ymy,0,99.5,0.5,2025-05-15T18:43:06.273Z,2025-05-15T18:53:32Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5728953271,212,36.5,5728953265,56,Center,5728953263,223,,5728953275,1,,5728953273,213,1.70,5728953259,6,,5728953269,141,53.7,5728953261,155,,5728953257,2,5728953267,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064271,740,1,2,85,34,f1h34qp5zbfl489q8vnkhiq9s,1,10.5,43.6,2025-05-15T18:43:11.781Z,2025-05-15T18:43:17Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5728953629,56,Back,5728953631,140,27.5,5728953635,212,27.4,5728953633,141,13.1,5728953627,123,,5728953637,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064279,741,1,2,85,40,f1h34qp5zbfl489q8vnkhiq9s,1,28.3,9.8,2025-05-15T18:43:17.692Z,2025-05-15T18:43:19Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5728953697,212,23.8,5728953695,141,21.5,5728953727,189,,5728953693,140,49.7,5728953691,56,Back,5728953699,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815061287,689,61,2,85,41,f1h34qp5zbfl489q8vnkhiq9s,1,24.5,81.4,2025-05-15T18:43:19.046Z,2025-05-15T21:17:00Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5729017677,189,,5728936453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064323,742,1,2,85,43,f1h34qp5zbfl489q8vnkhiq9s,1,62.3,26.2,2025-05-15T18:43:21.381Z,2025-05-15T18:43:23Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5728953893,141,14.7,5728953895,212,15.9,5728953897,213,5.77,5728953891,140,75.5,5728953889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064375,743,1,2,85,45,f1h34qp5zbfl489q8vnkhiq9s,1,81.1,12.8,2025-05-15T18:43:23.346Z,2025-05-15T18:43:35Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5728954255,141,16.8,5728954253,140,94.6,5728954251,56,Right,5728954259,213,0.19,5728954257,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064351,798,83,2,85,50,8gxd9ry2580pu1b1dd5ny9ymy,0,18.2,86.8,2025-05-15T18:43:28.449Z,2025-05-15T18:43:39Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728954435,399,7wo1hk736v1xhovvu2t2trw89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064369,799,83,2,85,55,8gxd9ry2580pu1b1dd5ny9ymy,0,22.6,88.1,2025-05-15T18:43:32.663Z,2025-05-15T18:43:38Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728954425,399,7wo1hk736v1xhovvu2t2trw89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064401,744,1,2,85,57,f1h34qp5zbfl489q8vnkhiq9s,1,76.4,20.0,2025-05-15T18:43:35.293Z,2025-05-15T18:43:37Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5728954379,141,35.5,5728954373,56,Center,5728954367,155,,5728954383,213,0.56,5728954381,212,19.8,5728954377,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064417,745,1,2,85,59,f1h34qp5zbfl489q8vnkhiq9s,1,92.4,35.5,2025-05-15T18:43:37.324Z,2025-05-15T18:43:40Z,a3s2lypc1aceu363i78aczx1w,N. Strandby,,,5728954505,213,3.59,5728954503,212,4.4,5728954501,141,32.7,5728954497,56,Center,5728954499,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064425,746,1,2,86,0,f1h34qp5zbfl489q8vnkhiq9s,1,90.0,32.1,2025-05-15T18:43:37.973Z,2025-05-15T18:58:34Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,1.0,,5728954537,140,90.5,5728954535,56,Center,5728954543,213,1.47,5728958461,154,,5728958459,210,15,5728954541,212,5.2,5728954539,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064427,747,15,2,86,1,f1h34qp5zbfl489q8vnkhiq9s,1,92.6,45.5,2025-05-15T18:43:39.459Z,2025-05-15T21:10:00Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5728958481,55,746,5728958473,78,,5728958475,29,,5728958501,100,,5728958507,230,99.7,5728954555,17,,5728954553,22,,5728958493,103,19,5728958331,20,5728958489,102,49.2,5728958503,146,5728958505,147,46.8,,95.1,5728954557,56,Center,5728958509,231,50.4,5728958477,154,,5728963369,233,804,5728958335,82,,,,,
2815064787,804,10,2,86,1,8gxd9ry2580pu1b1dd5ny9ymy,1,4.9,53.2,2025-05-15T18:43:39.559Z,2025-05-15T18:47:33Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728963345,94,,5728963347,56,Back,5728963395,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064589,749,6,2,86,2,f1h34qp5zbfl489q8vnkhiq9s,1,92.4,32.0,2025-05-15T18:43:40.280Z,2025-05-15T19:03:28Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5728960473,233,800,5728955577,75,,5728955575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064445,800,6,2,86,2,8gxd9ry2580pu1b1dd5ny9ymy,0,7.6,68.0,2025-05-15T18:43:40.280Z,2025-05-15T18:47:24Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728954653,56,Back,5728956593,233,749,5728956557,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064439,748,43,2,86,6,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-15T18:43:43.718Z,2025-05-15T18:44:18Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5728954603,56,Center,5728955901,144,5,5728954697,233,800,5728954607,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064583,801,43,2,86,31,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T18:44:09.487Z,2025-05-15T18:46:19Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728955573,73,0,5728955585,233,749,5728960441,144,6,5728955571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064613,803,28,2,86,37,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T18:44:15.456Z,2025-05-15T18:44:15Z,,,,,5728955727,55,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064671,751,28,2,86,43,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-15T18:44:21.397Z,2025-05-15T18:44:21Z,,,,,5728956013,55,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064893,805,18,2,87,21,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T18:44:58.813Z,2025-05-15T18:45:00Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728957189,44,Defender,5728957191,59,15,5728957187,41,,5728957219,55,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064897,806,19,2,87,21,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T18:44:58.814Z,2025-05-15T18:45:00Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5728957201,145,2,5728957209,44,Midfielder,5728957203,59,4,5728957205,292,7,5728957211,55,805,5728957197,41,,5728957207,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064981,752,1,2,87,32,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,0.5,2025-05-15T18:45:10.164Z,2025-05-15T18:45:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728957653,212,18.0,5728957655,213,2.00,5728957651,141,24.6,5728957647,56,Center,5728957649,140,92.3,5728957645,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815064991,753,1,2,87,35,f1h34qp5zbfl489q8vnkhiq9s,1,92.3,24.6,2025-05-15T18:45:12.867Z,2025-05-15T20:45:35Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,1.0,,5728957701,140,87.2,5728958189,210,15,5728957699,56,Right,5728957703,141,16.2,5728957705,212,7.8,5728957707,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065015,754,3,2,87,37,f1h34qp5zbfl489q8vnkhiq9s,1,87.7,25.2,2025-05-15T18:45:15.275Z,2025-05-15T19:19:36Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728957897,233,807,5728957853,56,Center,5728957855,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065003,807,45,2,87,37,8gxd9ry2580pu1b1dd5ny9ymy,0,12.3,74.8,2025-05-15T18:45:15.275Z,2025-05-15T19:19:36Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5728957759,285,,5728957903,233,754,5728957757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065019,755,15,2,87,40,f1h34qp5zbfl489q8vnkhiq9s,1,88.3,30.1,2025-05-15T18:45:18.163Z,2025-05-15T20:45:35Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728958229,147,38.4,5728958225,103,19,5728958223,102,48.7,5728958063,82,,5728958215,29,,5728958219,55,753,5728958231,230,98.6,5728957873,63,,5728957875,56,5728958055,25,,5729170007,78,5728958057,72,,Center,,5729170009,215,,5728958239,233,808,5728958233,231,47.8,5728958227,146,93.6,,,,,,,
2815065025,808,10,2,87,40,8gxd9ry2580pu1b1dd5ny9ymy,1,6.8,60.8,2025-05-15T18:45:18.263Z,2025-05-15T18:45:29Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5728958247,233,755,5728957921,56,Back,5728957919,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065031,756,6,2,87,41,f1h34qp5zbfl489q8vnkhiq9s,1,88.8,35.4,2025-05-15T18:45:19.187Z,2025-05-15T19:03:28Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728957953,56,Center,5728957955,75,,5728957987,233,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065033,809,6,2,87,41,8gxd9ry2580pu1b1dd5ny9ymy,0,11.2,64.6,2025-05-15T18:45:19.187Z,2025-05-15T19:03:29Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5728957965,56,Back,5728957967,73,,5728958017,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065211,757,1,2,88,1,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,0.5,2025-05-15T18:45:39.445Z,2025-05-15T18:45:42Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728958813,1,,5728958807,141,55.8,5728958795,2,,5728958799,155,,5728958811,213,1.73,5728958797,6,,5728958805,140,93.6,5728958803,56,Center,5728958809,212,5728958801,223,,,,,,,38.1,,,,,,,,,,,,,,,,,,,,
2815065243,810,12,2,88,5,8gxd9ry2580pu1b1dd5ny9ymy,1,3.4,45.1,2025-05-15T18:45:43.077Z,2025-05-15T18:45:47Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728958983,140,19.3,5728958985,141,0.0,5728958987,212,36.1,5728958981,56,Back,5728958991,213,5.19,5728959067,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065327,758,5,2,88,8,f1h34qp5zbfl489q8vnkhiq9s,1,82.3,101.7,2025-05-15T18:45:46.055Z,2025-05-15T18:52:50Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5728959399,56,Left,5728959401,347,,5728959403,233,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065251,811,5,2,88,8,8gxd9ry2580pu1b1dd5ny9ymy,0,17.7,-1.7,2025-05-15T18:45:46.055Z,2025-05-15T18:52:51Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728959017,56,Back,5728959445,233,758,5728959019,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065345,759,1,2,88,17,f1h34qp5zbfl489q8vnkhiq9s,1,85.0,100.0,2025-05-15T18:45:55.507Z,2025-05-15T18:46:29Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5728959549,213,5.24,5728960831,189,,5728959541,140,89.0,5728959535,56,Left,5728959533,107,,5728959545,141,90.8,5728959547,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065353,760,1,2,88,20,f1h34qp5zbfl489q8vnkhiq9s,1,75.4,91.2,2025-05-15T18:45:58.396Z,2025-05-15T18:46:36Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5728959623,56,Left,5728959625,140,65.8,5728959631,213,3.39,5728959629,212,10.4,5728959627,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065357,761,1,2,88,22,f1h34qp5zbfl489q8vnkhiq9s,1,64.2,91.4,2025-05-15T18:45:59.650Z,2025-05-15T18:47:18Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5728962713,212,6.7,5728962715,213,3.71,5728962707,56,Left,5728962709,140,58.8,5728962711,141,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065405,762,1,2,88,25,f1h34qp5zbfl489q8vnkhiq9s,1,79.7,94.1,2025-05-15T18:46:03.476Z,2025-05-15T18:46:05Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5728959917,141,81.7,5728959913,56,Left,5728959915,140,74.3,5728959921,213,4.12,5728959919,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815065413,763,1,2,88,27,f1h34qp5zbfl489q8vnkhiq9s,1,75.0,79.9,2025-05-15T18:46:05.323Z,2025-05-15T18:46:08Z,418pvntm5e5kcoeyjjnzm7hg4,B. Baldursson,,,5728959975,141,61.4,5728959973,140,60.4,5728959977,212,19.8,5728959971,56,Center,5728959979,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
