id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2722842587,742,5,2,75,36,8cfkisxf1fkxdqtt6tx1tup48,1,72.6,-1.7000000000000002,2024-09-20T18:32:45.850Z,2024-09-20T19:40:32Z,c8exa9vh1xxpieov380g8r3hm,M. Mulder,,,5224856545,56,Right,5224856605,233,638,5224856547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722842645,743,1,2,75,42,8cfkisxf1fkxdqtt6tx1tup48,1,61.6,0.0,2024-09-20T18:32:51.528Z,2024-09-20T18:32:54Z,c8exa9vh1xxpieov380g8r3hm,M. Mulder,,,5224856959,141,8.6,5224856957,140,60.3,5224856965,213,1.78,5224856955,56,Right,5224856953,107,,5224856963,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722842591,639,83,2,75,42,7gkglopz9cjsysn2u6sbhuvc5,0,39.1,77.5,2024-09-20T18:32:51.906Z,2024-09-20T18:32:57Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5224857275,399,74m58jsznzu8l89b8h7rkh1bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722842685,744,1,2,75,44,8cfkisxf1fkxdqtt6tx1tup48,1,60.0,6.8,2024-09-20T18:32:54.320Z,2024-09-20T18:32:57Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5224857205,141,7.3,5224857201,140,42.9,5224857209,212,18.0,5224857213,213,3.12,5224857197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722842761,745,1,2,75,48,8cfkisxf1fkxdqtt6tx1tup48,1,42.9,7.3,2024-09-20T18:32:57.768Z,2024-09-20T18:33:00Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5224857621,212,36.8,5224857629,1,,5224857605,56,Back,5224857617,141,59.9,5224857625,213,1.81,5224857611,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722842807,746,1,2,75,51,8cfkisxf1fkxdqtt6tx1tup48,1,34.9,60.0,2024-09-20T18:33:00.560Z,2024-09-20T21:40:21Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224857853,140,60.5,5224857861,212,31.9,5224857855,141,85.3,5224857849,56,Left,5224857865,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722842901,747,1,2,75,55,8cfkisxf1fkxdqtt6tx1tup48,1,66.5,88.9,2024-09-20T18:33:05.001Z,2024-09-20T18:33:07Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5224858417,212,21.4,5224858411,56,Back,5224858419,213,3.64,5224858413,140,48.6,5224858415,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722843015,748,1,2,75,57,8cfkisxf1fkxdqtt6tx1tup48,1,48.4,73.9,2024-09-20T18:33:07.240Z,2024-09-20T18:33:12Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224858987,56,Back,5224858993,141,32.2,5224858991,140,45.7,5224858995,212,28.5,5224858997,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722843109,749,1,2,76,2,8cfkisxf1fkxdqtt6tx1tup48,1,45.7,32.2,2024-09-20T18:33:11.976Z,2024-09-20T18:33:16Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5224859573,213,1.67,5224859565,56,Back,5224859569,141,68.2,5224859571,212,24.6,5224859567,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722843187,750,1,2,76,7,8cfkisxf1fkxdqtt6tx1tup48,1,56.4,66.0,2024-09-20T18:33:16.601Z,2024-09-20T18:33:21Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224860077,141,89.7,5224860075,140,77.8,5224860079,212,27.7,5224860073,56,Left,5224860081,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722843299,751,1,2,76,11,8cfkisxf1fkxdqtt6tx1tup48,1,79.6,90.5,2024-09-20T18:33:20.875Z,2024-09-20T18:33:26Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5224860749,212,18.3,5224860743,56,Center,5224860747,141,64.9,5224860751,213,5.03,5224860745,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722843389,752,1,2,76,16,8cfkisxf1fkxdqtt6tx1tup48,1,77.8,60.9,2024-09-20T18:33:26.048Z,2024-09-20T18:33:37Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,1.0,,5224861289,141,35.8,5224861941,210,13,5224861293,213,4.59,5224861287,140,75.8,5224861285,56,Center,5224861291,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722843307,641,83,2,76,16,7gkglopz9cjsysn2u6sbhuvc5,0,12.3,41.3,2024-09-20T18:33:26.251Z,2024-09-20T18:33:35Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5224861649,399,74m58jsznzu8l89b8h7rkh1bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722843399,753,13,2,76,21,8cfkisxf1fkxdqtt6tx1tup48,1,78.0,42.5,2024-09-20T18:33:30.520Z,2024-09-20T18:33:38Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5224861347,56,Center,5224862053,103,55.6,5224862055,215,,5224862049,102,57.1,5224862041,86,,5224862059,231,49.5,5224861547,20,,5224862045,55,752,5224862057,230,5224862043,29,,5224861339,22,5224861343,18,,,,,99.0,,,,,,,,,,,,,,,
2722843491,642,5,2,76,22,7gkglopz9cjsysn2u6sbhuvc5,1,-1.4,43.0,2024-09-20T18:33:32.240Z,2024-09-20T19:40:33Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5224861877,233,754,5224861775,346,,5224861771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722843407,754,5,2,76,22,8cfkisxf1fkxdqtt6tx1tup48,0,101.4,57.0,2024-09-20T18:33:32.240Z,2024-09-20T19:17:31Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5224861387,346,,5224861385,56,Center,5224861933,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722843927,643,18,2,76,47,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-20T18:33:57.364Z,2024-09-20T18:33:58Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5224864209,59,10,5224864207,44,Forward,5224864205,42,,5224864295,55,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722843933,644,19,2,76,47,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-20T18:33:57.365Z,2024-09-20T18:33:58Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5224864243,292,6,5224864239,145,11,5224864241,59,22,5224864249,55,643,5224864245,293,4,5224864247,44,Midfielder,5224864235,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844117,645,18,2,76,58,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-20T18:34:08.197Z,2024-09-20T18:34:09Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5224865201,42,,5224865203,44,Midfielder,5224865325,55,646,5224865205,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844123,646,19,2,76,58,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-20T18:34:08.198Z,2024-09-20T19:48:04Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5225357059,292,6,5225357061,293,2,5224865241,44,Midfielder,5224865233,42,,5224865239,59,27,5224865243,55,645,5224865237,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844503,647,1,2,77,15,7gkglopz9cjsysn2u6sbhuvc5,1,4.5,55.8,2024-09-20T18:34:24.827Z,2024-09-20T18:34:27Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5224867523,141,59.4,5224867517,124,,5224867521,140,5.7,5224867525,212,2.8,5224867519,56,Back,5224867527,213,1.10,5224867531,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844559,648,1,2,77,18,7gkglopz9cjsysn2u6sbhuvc5,1,7.8,57.3,2024-09-20T18:34:27.673Z,2024-09-20T18:34:30Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5224867831,56,Back,5224867839,212,14.4,5224867843,213,0.44,5224867833,140,20.2,5224867835,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844637,649,1,2,77,20,7gkglopz9cjsysn2u6sbhuvc5,1,20.4,66.6,2024-09-20T18:34:30.273Z,2024-09-20T18:34:34Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5224868289,56,Back,5224868297,141,74.7,5224868293,140,22.4,5224868299,212,5.9,5224868301,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844729,650,1,2,77,24,7gkglopz9cjsysn2u6sbhuvc5,1,22.4,74.7,2024-09-20T18:34:33.992Z,2024-09-20T18:34:38Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5224868769,56,Back,5224868777,213,0.53,5224868775,212,20.9,5224868771,140,39.6,5224868773,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844779,651,1,2,77,28,7gkglopz9cjsysn2u6sbhuvc5,0,39.5,89.3,2024-09-20T18:34:38.113Z,2024-09-20T18:34:49Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5224868985,141,69.4,5224868983,140,28.4,5224868981,56,Back,5224868989,213,4.00,5224868987,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844861,756,15,2,77,33,8cfkisxf1fkxdqtt6tx1tup48,1,80.1,59.1,2024-09-20T18:34:43.222Z,2024-09-20T18:34:55Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5224870693,72,,5224870891,230,98.1,5224869413,56,Center,5224870887,146,85.1,5224870857,76,,5224870915,233,652,5224870889,147,57.4,5224870881,458,,5224869411,18,5224869409,22,,5224870893,231,5224870863,102,52.4,5224870871,215,,,5224870697,82,,5224870865,103,19,49.6,,,,,,,,
2722844873,652,10,2,77,33,7gkglopz9cjsysn2u6sbhuvc5,1,14.9,42.6,2024-09-20T18:34:43.322Z,2024-09-20T18:34:56Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5224870965,233,756,5224869485,94,,5224869487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844895,653,6,2,77,35,7gkglopz9cjsysn2u6sbhuvc5,0,8.1,54.0,2024-09-20T18:34:45.306Z,2024-09-20T18:34:54Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5224869739,73,,5224869737,56,Back,5224870129,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722844943,757,6,2,77,35,8cfkisxf1fkxdqtt6tx1tup48,1,91.9,46.0,2024-09-20T18:34:45.306Z,2024-09-20T19:39:16Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5224870027,75,,5224870061,233,653,5224870025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845487,758,1,2,78,1,8cfkisxf1fkxdqtt6tx1tup48,0,99.5,0.5,2024-09-20T18:35:10.544Z,2024-09-20T18:35:13Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5224872957,155,,5224872967,212,36.7,5224872971,1,,5224872955,6,,5224872965,141,52.1,5224872959,223,,5224872961,56,Center,5224872969,213,1.86,5224872963,140,5224872953,2,,,,,,,,,,89.4,,,,,,,,,,,,,,,
2722845527,654,12,2,78,5,7gkglopz9cjsysn2u6sbhuvc5,1,7.7,50.9,2024-09-20T18:35:14.857Z,2024-09-20T18:36:43Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5224873177,141,46.3,5224873175,140,14.0,5224880163,15,,5224873179,212,7.3,5224873181,213,5.84,5224873173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845545,655,44,2,78,5,7gkglopz9cjsysn2u6sbhuvc5,1,12.4,46.6,2024-09-20T18:35:14.902Z,2024-09-20T18:37:41Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5224873279,233,759,5224873251,56,Back,5224873253,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845513,759,44,2,78,5,8cfkisxf1fkxdqtt6tx1tup48,0,87.6,53.4,2024-09-20T18:35:14.903Z,2024-09-20T18:37:47Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5224873315,233,655,5224873109,56,Center,5224873111,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845565,656,12,2,78,6,7gkglopz9cjsysn2u6sbhuvc5,1,14.0,46.3,2024-09-20T18:35:15.658Z,2024-09-20T19:42:19Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5224873359,140,15.1,5224873361,141,50.0,5224873357,56,Back,5224873365,213,1.14,5224873363,212,2.8,5224873375,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845597,657,1,2,78,9,7gkglopz9cjsysn2u6sbhuvc5,0,14.3,52.8,2024-09-20T18:35:19.442Z,2024-09-20T18:36:52Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5224873497,56,Back,5224873507,1,,5224873499,140,32.3,5224873501,141,66.9,5224873503,212,21.2,5224873495,157,,5224873505,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847635,662,61,2,78,10,7gkglopz9cjsysn2u6sbhuvc5,0,23.8,71.1,2024-09-20T18:35:19.969Z,2024-09-20T18:37:04Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5224884795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845701,760,1,2,78,12,8cfkisxf1fkxdqtt6tx1tup48,1,57.9,28.0,2024-09-20T18:35:21.814Z,2024-09-20T18:35:27Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5224874131,140,40.5,5224874133,141,42.4,5224874137,213,2.65,5224874129,56,Back,5224874135,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845775,761,1,2,78,17,8cfkisxf1fkxdqtt6tx1tup48,1,39.4,43.9,2024-09-20T18:35:26.694Z,2024-09-20T18:35:30Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5224874495,141,39.1,5224874493,140,52.5,5224874499,213,6.05,5224874491,56,Center,5224874497,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845873,762,1,2,78,20,8cfkisxf1fkxdqtt6tx1tup48,1,52.5,39.1,2024-09-20T18:35:29.887Z,2024-09-20T18:35:35Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5224875041,56,Back,5224875053,213,2.00,5224875047,141,64.3,5224875045,140,45.1,5224875051,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845937,763,1,2,78,25,8cfkisxf1fkxdqtt6tx1tup48,1,45.0,65.1,2024-09-20T18:35:35.071Z,2024-09-20T18:35:38Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224875353,212,13.3,5224875347,56,Center,5224875355,213,5.40,5224875349,140,53.1,5224875351,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722845975,764,1,2,78,28,8cfkisxf1fkxdqtt6tx1tup48,1,53.1,50.0,2024-09-20T18:35:37.814Z,2024-09-20T18:35:40Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5224875575,212,24.1,5224875569,56,Left,5224875573,141,82.6,5224875579,213,1.16,5224875571,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846039,765,1,2,78,30,8cfkisxf1fkxdqtt6tx1tup48,1,61.7,81.5,2024-09-20T18:35:40.343Z,2024-09-20T18:35:43Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5224875877,140,44.0,5224875885,213,3.63,5224875883,212,21.1,5224875881,141,66.9,5224875873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846139,766,1,2,78,34,8cfkisxf1fkxdqtt6tx1tup48,1,44.0,66.9,2024-09-20T18:35:43.694Z,2024-09-20T19:03:59Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224876433,212,20.5,5224876425,140,42.5,5224876421,56,Back,5224876429,141,36.9,5224876437,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846271,767,1,2,78,40,8cfkisxf1fkxdqtt6tx1tup48,1,42.2,38.5,2024-09-20T18:35:49.982Z,2024-09-20T18:35:53Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5224877181,212,20.7,5224877175,56,Back,5224877177,140,46.1,5224877179,141,68.4,5224877183,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846469,768,1,2,78,44,8cfkisxf1fkxdqtt6tx1tup48,1,49.5,69.6,2024-09-20T18:35:53.798Z,2024-09-20T18:36:02Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224878235,212,20.3,5224878237,213,0.53,5224878229,56,Left,5224878233,141,84.7,5224878231,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846493,769,1,2,78,53,8cfkisxf1fkxdqtt6tx1tup48,0,71.0,75.3,2024-09-20T18:36:02.758Z,2024-09-20T18:36:03Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5224878379,212,44.8,5224878383,1,,5224878371,155,,5224878381,213,5.48,5224878373,56,Center,5224878377,141,27.9,5224878375,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846811,658,5,2,78,54,7gkglopz9cjsysn2u6sbhuvc5,1,-0.7000000000000001,68.6,2024-09-20T18:36:03.785Z,2024-09-20T19:40:33Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5224880093,346,,5224880189,233,770,5224880091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722846505,770,5,2,78,54,8cfkisxf1fkxdqtt6tx1tup48,0,100.7,31.4,2024-09-20T18:36:03.785Z,2024-09-20T19:40:33Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5224878431,56,Center,5224880217,233,658,5224878433,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847001,659,1,2,79,18,7gkglopz9cjsysn2u6sbhuvc5,1,2.5,47.6,2024-09-20T18:36:28.217Z,2024-09-20T18:36:30Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5224881081,155,,5224881089,212,32.7,5224881095,1,,5224881101,74,,5224881083,56,Back,5224881079,124,,5224881087,141,7.9,5224881085,140,20.0,5224881091,213,,,,,,,,,,,,5.31,,,,,,,,,,,,,,,
2722846985,771,43,2,79,20,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T18:36:29.560Z,2024-09-20T19:03:12Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5224881007,56,Center,5225044359,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847029,660,1,2,79,20,7gkglopz9cjsysn2u6sbhuvc5,0,20.0,7.9,2024-09-20T18:36:29.745Z,2024-09-20T18:36:32Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5224881293,155,,5224881295,56,Back,5224881303,213,0.56,5224881301,212,10.9,5224881297,140,28.8,5224881299,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847079,772,44,2,79,22,8cfkisxf1fkxdqtt6tx1tup48,1,68.6,76.2,2024-09-20T18:36:31.728Z,2024-09-20T19:35:05Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224881567,286,,5224881631,233,661,5224881565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847041,661,44,2,79,22,7gkglopz9cjsysn2u6sbhuvc5,0,31.4,23.8,2024-09-20T18:36:31.729Z,2024-09-20T19:35:05Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5224888063,233,772,5224881375,285,,5224881373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847789,773,1,2,79,23,8cfkisxf1fkxdqtt6tx1tup48,1,65.4,71.4,2024-09-20T18:36:32.726Z,2024-09-20T19:42:06Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5224885609,141,72.3,5224885603,3,,5224885611,212,7.2,5224885607,140,72.2,5224885615,213,0.09,5224885605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848305,663,27,2,79,55,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-20T18:37:05.014Z,2024-09-20T19:16:51Z,,,,,5225145549,233,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848129,778,27,2,79,55,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T18:37:05.014Z,2024-09-20T19:16:50Z,,,,,5225145485,233,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847797,774,18,2,79,56,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T18:37:06.425Z,2024-09-20T18:37:07Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5224885673,59,18,5224885671,44,Forward,5224885799,55,775,5224885669,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847803,775,19,2,79,56,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T18:37:06.426Z,2024-09-20T18:37:08Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5224885725,44,Midfielder,5224885719,59,28,5224885713,42,,5224885717,145,7,5224885723,293,2,5224885729,55,774,5224885721,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847971,776,18,2,80,4,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T18:37:13.652Z,2024-09-20T18:37:14Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5224886623,42,,5224886749,55,777,5224886625,44,Midfielder,5224886629,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722847979,777,19,2,80,4,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T18:37:13.653Z,2024-09-20T21:23:20Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5224886673,59,8,5224886683,44,Midfielder,5224886679,293,3,5224886687,55,776,5224886677,292,6,5224886669,145,8,5224886661,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848321,664,43,2,80,18,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-20T18:37:27.765Z,2024-09-20T18:38:25Z,,,,,5224895929,144,28,5224888529,55,663,5224888605,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848421,665,28,2,80,18,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-20T18:37:27.765Z,2024-09-20T19:40:00Z,,,,,5224889033,55,663,5225308471,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848275,779,28,2,80,18,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-09-20T18:37:27.765Z,2024-09-20T19:40:00Z,,,,,5224888299,55,778,5225308423,233,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848527,667,43,2,80,25,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-09-20T18:37:34.688Z,2024-09-20T19:02:01Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5225038505,144,1,5224889633,212,24.8,5224889631,141,37.4,5224889627,56,Back,5224889635,213,2.78,5224889629,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722894051,932,1,2,80,26,8cfkisxf1fkxdqtt6tx1tup48,0,65.2,76.0,2024-09-20T18:37:35.486Z,2024-09-20T19:15:39Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5225136173,212,26.5,5225136175,213,6.04,5225136169,140,89.7,5225136171,141,66.6,5225136167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848797,669,1,2,80,36,7gkglopz9cjsysn2u6sbhuvc5,0,12.0,39.1,2024-09-20T18:37:45.761Z,2024-09-20T18:37:50Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5224890993,56,Center,5224891003,1,,5224891001,213,6.25,5224890991,199,,5224890999,212,47.5,5224890995,140,57.2,5224890997,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722848839,781,44,2,80,41,8cfkisxf1fkxdqtt6tx1tup48,1,45.0,61.7,2024-09-20T18:37:50.508Z,2024-09-20T19:35:05Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5224891193,56,Back,5224891195,285,,5224891259,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
